EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,Blocked3s,BlockedCorner3,3SecondViolations,BlockedArc3,on,OffensiveGoaltends,Arc3PctBlocked,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,1724.0,29.0,-4.0,62.0,64,46.0,48.0,6.0,126,3.0,9.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,12.0,1.0,9.0,61,2.0,4.0,4.0,3.0,6.0,6.0,2.0,6.0,4.0,4.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,5.0,1.0,1.0,2.0,5.0,7.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,5.0,1.0,6.0,1.0,1.0,3.0,6.0,2.0,1.0,6.0,46.0,2.0,1.0,0.25,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3,0.4,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,31.42857142857143,0.5714285714285714,0.06666666666666667,0.23809523809523808,0.09090909090909091,0.07692307692307693,0.18518518518518517,0.375,0.25,0.14285714285714285,0.5,0.5,0.75,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.08333333333333333,1.0,1.0,0.75,0.6666666666666666,0.5,0.6666666666666666,0.75,0.5343833333333333,0.51005,0.47280000000000005,0.14285714285714285,0.14285714285714285,0.4444444444444444,0.6666666666666666,3.125,0.7419354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,31123.0,519.0,-23.0,1030.0,1036,355.0,389.0,138.0,2066,52.0,84.0,12.0,22.0,14.0,26.0,14.0,20.0,62.0,75.0,160.0,57.0,213.0,1079,16.0,36.0,38.0,20.0,49.0,64.0,120.0,30.0,18.0,13.0,11.0,4.0,15.0,3.0,8.0,2.0,34.0,33.0,14.0,57.0,78.0,38.0,116.0,4.0,10.0,4.0,10.0,6.0,1.0,7.0,1.0,16.0,6.0,34.0,87.0,11.0,4.0,56.0,81.0,40.0,6.0,64.0,355.0,16.0,5.0,0.8,0.9090909090909091,0.46875,0.4444444444444444,0.40816326530612246,0.4508670520231214,0.43243243243243246,0.3706896551724138,0.5120192307692307,0.475,0.4383561643835616,0.08125,0.10714285714285714,0.21428571428571427,18.776194467728416,0.625,0.16056338028169015,0.0859375,0.12612612612612611,0.15236051502145923,0.07459677419354839,0.09848484848484848,0.11290322580645161,0.1743119266055046,0.07894736842105263,0.05,0.48554913294797686,0.6190476190476191,0.6933333333333334,0.75,0.08092485549132948,0.3583815028901734,0.3225806451612903,0.32786885245901637,0.5945945945945946,0.5454545454545454,0.4482758620689655,0.5384615384615384,0.5606936416184971,0.5065758720930232,0.5043666666666666,0.49841578947368415,0.19801980198019803,0.21164021164021163,0.1784037558685446,0.3004694835680751,8.133750000000001,0.3446601941747573,3.0,4.0,1.0,3.0,2.0,9.0,1.0,6.0,2.0,13.0,1.0,6.0,1.0,9.0,21.0,6.0,1.0,8.0,2.0,1.0,1.0,4.0,1.0,7.0,6.0,3.0,1.0,5.0,2.0,11.0,13.0,9.0,3.0,1.0,13.0,8.0,2.0,1.0,0.15384615384615385,0.1111111111111111,0.16666666666666666,0.07514450867052024,0.016129032258064516,0.22580645161290322,0.029411764705882353,0.03571428571428571,0.06842105263157895,0.04285714285714286,0.023809523809523808,0.2028985507246377,0.13559322033898305,0.1506849315068493,0.6153846153846154,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.95,0.023121387283236993,0.05202312138728324,0.2222222222222222,0.2222222222222222,1.0,0.08333333333333333,0.02702702702702703,0.05172413793103448,0.10344827586206896,0.16666666666666666,0.25,26.161538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,13156.0,219.0,-10.0,431.0,436,177.0,187.0,58.0,867,7.0,11.0,,2.0,4.0,5.0,6.0,1.0,5.0,11.0,22.0,9.0,43.0,453,,2.0,3.0,7.0,10.0,24.0,14.0,8.0,,1.0,13.0,5.0,18.0,4.0,7.0,5.0,41.0,5.0,9.0,13.0,23.0,5.0,28.0,,9.0,6.0,2.0,5.0,,,,7.0,1.0,5.0,23.0,2.0,2.0,14.0,11.0,4.0,2.0,24.0,177.0,7.0,2.0,0.6363636363636364,0.6363636363636364,0.5,,0.7,0.3695652173913043,0.21428571428571427,0.5555555555555556,0.4215686274509804,0.21428571428571427,0.5714285714285714,0.045454545454545456,0.09090909090909091,,11.623246492985972,0.2857142857142857,0.09285714285714286,0.029585798816568046,0.19148936170212766,0.11764705882352941,0.0228310502283105,0.05084745762711865,0.030303030303030304,0.08571428571428572,0.1,,0.2391304347826087,0.6363636363636364,0.7,0.5714285714285714,0.13043478260869565,0.10869565217391304,0.2,0.2,0.2857142857142857,,0.2777777777777778,0.8,0.7608695652173914,0.5142391304347826,0.5719916666666666,0.505575,0.08163265306122448,0.16,0.06976744186046512,0.5581395348837209,6.65,0.41067285382830626,3.0,8.0,1.0,2.0,2.0,16.0,1.0,6.0,4.0,24.0,5.0,,2.0,8.0,4.0,12.0,,16.0,2.0,1.0,1.0,,,1.0,3.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,0.16666666666666666,0.25,0.16666666666666666,0.5217391304347826,,0.07692307692307693,,,0.012987012987012988,,,0.13793103448275862,0.07894736842105263,0.21621621621621623,,0.5,0.5,1.0,,0.17391304347826086,0.34782608695652173,0.125,0.125,1.0,,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.125,24.55,2.0,1.0,1.0,4.0,1.0,2.0,0.2,0.25,0.25,1.0,1.0,1.0,0.5714285714285714,0.5,,,,,,,,,,,,,,,True,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,16631.0,277.0,-19.0,564.0,550,178.0,155.0,80.0,1114,9.0,19.0,1.0,1.0,2.0,3.0,17.0,24.0,61.0,40.0,97.0,36.0,143.0,593,4.0,5.0,14.0,11.0,27.0,43.0,16.0,64.0,,10.0,42.0,9.0,51.0,6.0,22.0,16.0,111.0,3.0,,8.0,8.0,4.0,12.0,,5.0,4.0,10.0,4.0,1.0,3.0,,14.0,5.0,7.0,16.0,,1.0,26.0,40.0,8.0,10.0,43.0,178.0,1.0,8.0,0.2,0.2,0.41237113402061853,0.8,0.4074074074074074,0.41472868217054265,0.7777777777777778,0.3055555555555556,0.4726027397260274,0.7777777777777778,0.425531914893617,0.10309278350515463,0.21052631578947367,0.17647058823529413,24.50229709035222,0.7142857142857143,0.04060913705583756,0.0136986301369863,,0.03225806451612903,0.010869565217391304,,0.02564102564102564,0.015873015873015872,,,0.14728682170542637,0.47368421052631576,0.6,0.3333333333333333,0.13178294573643412,0.4728682170542636,0.39344262295081966,0.41379310344827586,0.1111111111111111,1.0,0.08333333333333333,0.6666666666666666,0.3953488372093023,0.4631837209302327,0.47463333333333335,0.42749166666666666,0.058823529411764705,0.07692307692307693,0.0979020979020979,0.3006993006993007,12.972164948453608,0.31560283687943264,7.0,9.0,1.0,2.0,7.0,23.0,,7.0,9.0,32.0,4.0,,,9.0,21.0,24.0,,23.0,7.0,3.0,4.0,,1.0,,1.0,7.0,1.0,1.0,,1.0,,,,,,,,0.8888888888888888,0.28125,,0.28125,0.24806201550387597,0.04918032786885246,,0.05263157894736842,,0.01834862385321101,,,0.05714285714285714,0.050505050505050504,,,0.4117647058823529,0.5,,0.20833333333333334,0.06976744186046512,0.17829457364341086,0.30434782608695654,0.30434782608695654,0.8571428571428571,,0.1111111111111111,0.05555555555555555,0.19444444444444445,,0.30434782608695654,24.937499999999996,2.0,1.0,,3.0,2.0,2.0,0.5,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,,1.0,3.0,5.0,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,10369.0,173.0,34.0,341.0,344,122.0,143.0,45.0,685,13.0,18.0,2.0,2.0,4.0,5.0,10.0,8.0,13.0,22.0,41.0,10.0,87.0,336,4.0,6.0,11.0,5.0,11.0,36.0,24.0,20.0,4.0,6.0,10.0,3.0,13.0,,5.0,4.0,29.0,5.0,5.0,9.0,14.0,6.0,20.0,1.0,6.0,6.0,3.0,9.0,4.0,,2.0,12.0,2.0,9.0,11.0,,,9.0,12.0,3.0,4.0,36.0,122.0,,4.0,0.5454545454545454,0.6,0.5365853658536586,0.6666666666666666,0.45454545454545453,0.5273972602739726,0.55,0.5185185185185185,0.5576923076923077,0.55,0.5625,0.14634146341463414,0.16666666666666666,0.3,22.900763358778626,0.25,0.0782608695652174,0.04132231404958678,0.14285714285714285,0.09333333333333334,0.0375,,,0.05,,0.03225806451612903,0.2465753424657534,0.7222222222222222,0.8666666666666667,0.46153846153846156,0.136986301369863,0.1780821917808219,0.6153846153846154,0.6153846153846154,0.2,1.0,0.18518518518518517,0.8,0.684931506849315,0.4986232876712328,0.46286875,0.4806240740740741,0.04054054054054054,0.07142857142857142,0.12643678160919541,0.41379310344827586,8.07560975609756,0.35777126099706746,1.0,20.0,3.0,11.0,6.0,12.0,2.0,5.0,11.0,32.0,4.0,,6.0,16.0,8.0,30.0,,12.0,6.0,3.0,1.0,1.0,,,,3.0,,,,2.0,3.0,2.0,1.0,,3.0,3.0,,0.9090909090909091,0.34375,0.375,0.34375,0.4383561643835616,,,,0.02564102564102564,0.08064516129032258,,0.05,,0.12962962962962962,0.2,1.0,0.1,0.14285714285714285,1.0,0.625,0.273972602739726,0.1643835616438356,0.5,0.5,0.8333333333333334,,0.3,0.4074074074074074,0.18518518518518517,0.4,0.5,24.518750000000008,5.0,,4.0,1.0,1.0,2.0,0.25,0.25,0.2631578947368421,1.0,,,0.1,0.36363636363636365,1.0,3.0,,1.0,1.0,1.0,1.0,0.03125,0.05,,,,,,True,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,12686.0,211.0,,424.0,426,136.0,143.0,60.0,850,16.0,33.0,3.0,10.0,3.0,7.0,8.0,5.0,16.0,21.0,57.0,12.0,57.0,444,3.0,12.0,6.0,3.0,13.0,11.0,38.0,4.0,4.0,8.0,6.0,1.0,7.0,1.0,2.0,4.0,15.0,18.0,9.0,19.0,31.0,22.0,53.0,2.0,4.0,3.0,6.0,6.0,1.0,2.0,,12.0,3.0,9.0,22.0,2.0,4.0,20.0,15.0,7.0,2.0,11.0,136.0,1.0,2.0,0.9047619047619048,1.0,0.3684210526315789,0.25,0.23076923076923078,0.35714285714285715,0.25,0.17647058823529413,0.41304347826086957,0.25,0.275,0.14035087719298245,0.15151515151515152,0.375,16.39676113360324,0.5,0.13768115942028986,0.10909090909090909,0.17307692307692307,0.14736842105263157,0.10837438423645321,0.12727272727272726,0.0967741935483871,0.15,0.05,0.06060606060606061,0.5238095238095238,0.48484848484848486,0.5714285714285714,0.875,0.12698412698412698,0.25396825396825395,0.3125,0.3125,0.8333333333333334,0.3,0.4117647058823529,0.42857142857142855,0.6190476190476191,0.5015126984126984,0.5436833333333334,0.49032647058823525,0.1044776119402985,0.11475409836065574,0.10526315789473684,0.19298245614035087,6.133333333333334,0.32075471698113206,,3.0,,2.0,1.0,3.0,,2.0,1.0,6.0,,,,4.0,5.0,3.0,,3.0,1.0,,,4.0,,3.0,1.0,4.0,5.0,5.0,5.0,3.0,6.0,4.0,,2.0,6.0,3.0,2.0,1.0,0.16666666666666666,,0.16666666666666666,0.09523809523809523,,0.21428571428571427,,0.10526315789473684,0.10126582278481013,0.13636363636363635,0.0625,0.06451612903225806,0.16417910447761194,0.25,0.5,,,,1.0,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.11764705882352941,0.11764705882352941,,0.3333333333333333,24.76666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,14059.0,234.0,-1.0,459.0,460,157.0,151.0,54.0,919,21.0,36.0,2.0,4.0,8.0,11.0,10.0,9.0,29.0,32.0,75.0,22.0,86.0,471,2.0,5.0,4.0,11.0,24.0,29.0,24.0,40.0,2.0,6.0,49.0,3.0,52.0,1.0,31.0,16.0,107.0,6.0,1.0,18.0,19.0,6.0,25.0,2.0,5.0,4.0,7.0,4.0,,1.0,,11.0,2.0,4.0,13.0,,2.0,27.0,29.0,14.0,2.0,29.0,157.0,2.0,2.0,0.375,0.3870967741935484,0.4266666666666667,0.4,0.4583333333333333,0.4155844155844156,0.4,0.4230769230769231,0.47752808988764045,0.4,0.4666666666666667,0.08,0.1111111111111111,0.2,19.011406844106464,0.6363636363636364,0.10227272727272728,0.03428571428571429,0.024390243902439025,0.08755760368663594,0.02727272727272727,0.034482758620689655,0.09523809523809523,0.01818181818181818,,0.05405405405405406,0.4675324675324675,0.5833333333333334,0.65625,0.47619047619047616,0.12987012987012986,0.37662337662337664,0.3103448275862069,0.3103448275862069,0.8,0.5,0.4230769230769231,0.7272727272727273,0.4935064935064935,0.48412133333333335,0.52724,0.47499583333333334,0.16091954022988506,0.16470588235294117,0.046511627906976744,0.3372093023255814,8.006666666666666,0.3420479302832244,2.0,,,,,2.0,,2.0,,2.0,,,,2.0,7.0,,2.0,,,2.0,2.0,,,,1.0,6.0,1.0,,5.0,4.0,1.0,,,1.0,1.0,,,,,,,0.025974025974025976,,,,,0.020833333333333332,,,0.02857142857142857,0.18604651162790697,0.04,,0.2,0.25,0.5,0.1111111111111111,,0.025974025974025976,,,,,,,0.07692307692307693,,,69.55000000000001,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,9685.0,161.0,-18.0,323.0,322,97.0,136.0,43.0,645,7.0,8.0,1.0,2.0,2.0,2.0,4.0,6.0,10.0,16.0,22.0,5.0,40.0,340,2.0,3.0,5.0,2.0,5.0,5.0,28.0,4.0,2.0,,4.0,1.0,5.0,1.0,1.0,1.0,11.0,3.0,6.0,26.0,36.0,13.0,49.0,,8.0,7.0,7.0,4.0,,4.0,,11.0,4.0,10.0,16.0,,2.0,6.0,8.0,3.0,1.0,5.0,97.0,1.0,,0.875,0.9333333333333333,0.7272727272727273,0.6666666666666666,0.4,0.7291666666666666,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.625,0.35714285714285715,,,,10.56910569105691,0.6363636363636364,0.23008849557522124,0.02654867256637168,0.15,0.20915032679738563,0.08053691275167785,,,0.25,0.08333333333333333,,0.3333333333333333,0.875,0.875,0.8571428571428571,0.16666666666666666,0.4166666666666667,0.6,0.6,0.6666666666666666,0.5,0.3333333333333333,1.0,0.4166666666666667,0.46083541666666666,0.4947,0.44533333333333336,0.1111111111111111,0.12,0.125,0.125,9.304545454545455,0.30030959752321984,3.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,2.0,9.0,1.0,4.0,1.0,3.0,,,1.0,,6.0,4.0,,2.0,6.0,5.0,,,0.5,,0.5,0.08333333333333333,,0.4444444444444444,0.08333333333333333,0.25,0.05357142857142857,0.28,0.18181818181818182,0.15789473684210525,0.24074074074074073,0.17857142857142858,0.8333333333333334,0.75,0.75,0.6666666666666666,1.0,0.041666666666666664,0.041666666666666664,,,,,,,0.16666666666666666,,,25.25,1.0,,,,,2.0,,1.0,1.0,,,,,,,3.0,,,,,,,,1.0,,,,,True,,,,,,,
2248,1610612743,Earl Watson,Earl Watson,2248,DEN,9716.0,162.0,-3.0,325.0,332,106.0,112.0,40.0,657,7.0,13.0,,,2.0,5.0,5.0,1.0,7.0,13.0,25.0,4.0,63.0,346,2.0,2.0,10.0,3.0,8.0,16.0,14.0,12.0,,1.0,27.0,6.0,33.0,3.0,20.0,7.0,72.0,1.0,5.0,13.0,18.0,3.0,21.0,,4.0,2.0,11.0,5.0,1.0,2.0,,16.0,6.0,6.0,15.0,,1.0,11.0,5.0,3.0,,16.0,106.0,1.0,,0.5384615384615384,0.5384615384615384,0.52,1.0,0.375,0.5673076923076923,1.0,0.42857142857142855,0.5833333333333334,1.0,0.5,0.04,,,18.51851851851852,0.6875,0.11403508771929824,0.008403361344537815,0.11627906976744186,0.11464968152866242,0.01910828025477707,0.020833333333333332,,0.06976744186046512,0.10526315789473684,,0.25,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.09615384615384616,0.1346153846153846,0.14285714285714285,0.16666666666666666,,,0.35714285714285715,0.4,0.7692307692307693,0.5218788461538462,0.46705,0.5077,0.05555555555555555,0.1111111111111111,0.15873015873015872,0.25396825396825395,7.055999999999999,0.3261538461538461,5.0,9.0,2.0,2.0,9.0,18.0,2.0,4.0,11.0,27.0,3.0,,2.0,6.0,4.0,27.0,,18.0,9.0,3.0,,2.0,,,2.0,9.0,,,2.0,1.0,1.0,1.0,,,1.0,,,0.8181818181818182,0.4074074074074074,0.3333333333333333,0.4074074074074074,0.5192307692307693,0.14285714285714285,,,0.05263157894736842,,0.04,0.07692307692307693,0.06666666666666667,0.16071428571428573,0.125,,1.0,1.0,0.2,1.0,0.17307692307692307,0.34615384615384615,0.5,0.5,0.7777777777777778,,0.4,0.14285714285714285,0.2857142857142857,0.5,0.5,24.707407407407405,2.0,1.0,,1.0,2.0,3.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.5,1.0,0.2,,1.0,6.0,,1.0,1.0,,,,,,,,,,True,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,2420.0,40.0,16.0,79.0,81,22.0,23.0,7.0,160,3.0,3.0,,,1.0,1.0,2.0,3.0,7.0,8.0,12.0,,16.0,75,1.0,2.0,2.0,1.0,1.0,2.0,10.0,6.0,2.0,1.0,,,,,,,,2.0,1.0,4.0,5.0,2.0,7.0,,,,,2.0,,,1.0,2.0,1.0,1.0,3.0,,,1.0,,,,2.0,22.0,,,0.625,0.7142857142857143,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.08333333333333333,,,15.384615384615383,,0.12121212121212122,0.08333333333333333,0.125,0.12195121951219512,0.06666666666666667,,0.5,0.14285714285714285,,,0.25,1.0,1.0,0.6666666666666666,0.16666666666666666,0.5833333333333334,0.42857142857142855,0.5,,,1.0,1.0,0.25,0.45330000000000004,0.40925,0.6466,,,0.125,0.125,12.483333333333334,0.27848101265822783,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,0.14285714285714285,,,,0.06666666666666667,,,0.2222222222222222,,0.3333333333333333,0.5,1.0,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,True,,,,,,,
