EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsPutbacks,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
101129,1610612745,Luther Head,Luther Head,101129,HOU,37002.0,617.0,19.0,1142.0,1129.0,424.0,418.0,142.0,2271.0,13.0,27.0,3.0,6.0,7.0,12.0,2.0,6.0,5.0,20.0,21.0,41.0,2.0,7.0,18.0,15.0,59.0,2.0,6.0,2.0,19.0,20.0,53.0,36.0,100.0,16.0,164.0,1187.0,3.0,10.0,2.0,8.0,12.0,11.0,19.0,9.0,37.0,7.0,56.0,12.0,28.0,96.0,12.0,1.0,58.0,15.0,5.0,2.0,36.0,11.0,47.0,7.0,4.0,12.0,8.0,16.0,105.0,2.0,6.0,1.0,21.0,41.0,3.0,65.0,9.0,74.0,2.0,18.0,10.0,8.0,12.0,5.0,8.0,12.0,1.0,4.0,24.0,3.0,6.0,27.0,61.0,2.0,3.0,22.0,1.0,24.0,4.0,1.0,9.0,4.0,2.0,2.0,2.0,1.0,1.0,56.0,424.0,16.0,4.0,0.3,0.3,0.8888888888888888,0.36,0.25,0.24324324324324326,0.36363636363636365,0.37735849056603776,0.3,0.5789473684210527,0.48366013071895425,0.3333333333333333,0.4375,0.5061728395061729,0.3333333333333333,0.4666666666666667,0.6535947712418301,0.02,0.09433962264150944,0.18518518518518517,0.03389830508474576,14.25287356321839,0.5,0.07142857142857142,0.024390243902439025,0.10512820512820513,0.015873015873015872,0.13636363636363635,0.0125,0.11397058823529412,0.01486988847583643,0.009259259259259259,0.009708737864077669,0.023952095808383235,0.00819672131147541,0.02631578947368421,0.14285714285714285,0.04807692307692308,0.11377245508982035,0.13513513513513514,0.13953488372093023,0.023529411764705882,0.5,0.17647058823529413,0.48148148148148145,0.5909090909090909,0.38461538461538464,0.0392156862745098,0.3333333333333333,0.3333333333333333,0.5,0.13071895424836602,0.25,0.25,0.2679738562091503,0.5121951219512195,0.5121951219512195,1.0,0.38562091503267976,0.2542372881355932,0.2631578947368421,0.7333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.5833333333333334,0.32142857142857145,0.3888888888888889,0.3392857142857143,0.10526315789473684,0.8300653594771242,0.25862068965517243,0.5184223684210526,0.5105125,0.51898,0.056962025316455694,0.15517241379310345,0.07317073170731707,0.34146341463414637,7.562264150943397,24.711999999999993,0.3712784588441331,,,,,,,,,,,,,,,,,,,,True,,,,
101211,1610612745,Stephen Graham,Stephen Graham,101211,HOU,706.0,12.0,2.0,25.0,25.0,9.0,6.0,2.0,50.0,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,1.0,2.0,,2.0,,2.0,23.0,,,,,,,,,1.0,,,2.0,,,,,2.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,,1.0,,1.0,,1.0,,2.0,2.0,,3.0,,3.0,1.0,,,4.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,9.0,,,1.0,1.0,,,,,,0.5,,,0.25,,,0.25,,,0.5,,,,,29.629629629629626,0.75,,,0.25,,,,0.14285714285714285,,,,,,,1.0,,,,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.75,,0.5017750000000001,,0.53175,,,,,6.3,25.0,0.36,,,,,,,,,,,,,,,,,,,,True,,,,
133,1610612745,David Wesley,David Wesley,133,HOU,75131.0,1252.0,93.0,2329.0,2318.0,647.0,683.0,297.0,4647.0,28.0,44.0,2.0,4.0,10.0,14.0,6.0,16.0,26.0,71.0,23.0,57.0,4.0,5.0,14.0,42.0,104.0,5.0,12.0,15.0,36.0,60.0,131.0,65.0,161.0,77.0,392.0,2403.0,8.0,13.0,6.0,16.0,40.0,18.0,34.0,20.0,50.0,40.0,136.0,62.0,58.0,183.0,12.0,2.0,102.0,42.0,11.0,,83.0,28.0,111.0,18.0,10.0,28.0,25.0,30.0,250.0,3.0,9.0,1.0,15.0,55.0,3.0,73.0,13.0,86.0,5.0,36.0,22.0,14.0,31.0,5.0,26.0,20.0,3.0,5.0,51.0,4.0,10.0,50.0,105.0,1.0,7.0,76.0,9.0,97.0,4.0,12.0,27.0,17.0,1.0,,2.0,,,136.0,647.0,14.0,17.0,0.5166666666666667,0.5344827586206896,0.9384615384615385,0.40372670807453415,0.375,0.4,0.4088050314465409,0.4580152671755725,0.6153846153846154,0.5294117647058824,0.5393835616438356,0.5862068965517241,0.5714285714285714,0.5768072289156626,0.609375,0.6226415094339622,0.5513698630136986,,0.08396946564885496,0.20454545454545456,,14.371482176360226,0.6078431372549019,0.0379746835443038,0.014285714285714285,0.06455399061032864,0.011335012594458438,0.05555555555555555,0.00974025974025974,0.062388591800356503,0.010889292196007259,0.0048543689320388345,0.010309278350515464,0.015228426395939087,,0.038461538461538464,0.059322033898305086,0.07423580786026202,0.06201550387596899,0.03864734299516908,0.1111111111111111,0.03289473684210526,,0.1506849315068493,0.6363636363636364,0.8,0.5,0.0547945205479452,0.375,0.42857142857142855,,0.24315068493150685,0.36619718309859156,0.36619718309859156,0.1952054794520548,0.40350877192982454,0.40350877192982454,1.0,0.3561643835616438,0.40384615384615385,0.40384615384615385,0.9047619047619048,0.13793103448275862,0.5,0.5,0.13793103448275862,0.41379310344827586,0.4166666666666667,1.0,0.16666666666666666,0.7142857142857143,0.16666666666666666,0.35714285714285715,0.42857142857142855,0.4166666666666667,0.702054794520548,0.4117647058823529,0.5159539655172413,0.5059272727272728,0.5208195121951219,0.08571428571428572,0.17532467532467533,0.10204081632653061,0.3469387755102041,11.5030534351145,24.945962732919252,0.27780163160154575,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.125,0.6538461538461539,0.25,1.0,,,,,,,True,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,104702.0,1745.0,63.0,3231.0,3212.0,933.0,964.0,419.0,6443.0,108.0,205.0,18.0,37.0,32.0,58.0,43.0,104.0,186.0,468.0,5.0,14.0,3.0,3.0,7.0,68.0,220.0,10.0,27.0,25.0,81.0,337.0,777.0,73.0,234.0,254.0,1147.0,3353.0,33.0,68.0,11.0,30.0,128.0,98.0,226.0,28.0,88.0,108.0,388.0,242.0,432.0,120.0,99.0,3.0,217.0,68.0,28.0,4.0,165.0,60.0,225.0,35.0,25.0,75.0,37.0,53.0,510.0,7.0,38.0,1.0,55.0,186.0,20.0,261.0,46.0,307.0,22.0,59.0,29.0,30.0,66.0,24.0,42.0,54.0,9.0,24.0,120.0,7.0,31.0,48.0,88.0,2.0,8.0,273.0,7.0,340.0,31.0,7.0,138.0,31.0,41.0,29.0,41.0,22.0,1.0,388.0,933.0,9.0,28.0,0.3590504451038576,0.378125,0.547945205479452,0.31196581196581197,0.36666666666666664,0.3181818181818182,0.31601731601731603,0.4337194337194337,0.4852941176470588,0.4336283185840708,0.4416419386745796,0.5051020408163265,0.445859872611465,0.49265975820379965,0.5675675675675675,0.511968085106383,0.2314540059347181,0.017094017094017096,0.036036036036036036,0.07804878048780488,0.01818181818181818,34.438156831042846,0.55,0.17391304347826086,0.010309278350515464,0.15965665236051502,0.03383793410507569,0.14360313315926893,0.016129032258064516,0.15568475452196381,0.028901734104046242,0.05537459283387622,0.014184397163120567,0.031835205992509365,0.018072289156626505,0.00980392156862745,0.09880239520958084,0.16612377850162866,0.1946564885496183,0.15331010452961671,0.11458333333333333,0.039711191335740074,0.5365853658536586,0.20276953511374876,0.526829268292683,0.5714285714285714,0.39814814814814814,0.10286844708209693,0.41346153846153844,0.4215686274509804,0.18604651162790697,0.4629080118694362,0.3974358974358974,0.40611353711790393,0.013847675568743818,0.35714285714285715,0.35714285714285715,0.6,0.2176063303659743,0.3090909090909091,0.3148148148148148,0.5441176470588235,0.37755102040816324,0.4864864864864865,0.2222222222222222,0.030612244897959183,0.2755102040816326,0.37037037037037035,0.9,0.18471337579617833,0.5517241379310345,0.022292993630573247,0.42857142857142855,0.25796178343949044,0.30864197530864196,0.4342235410484669,0.31336405529953915,0.4604906560636184,0.499689534883721,0.4491430868167204,0.13043478260869565,0.15610859728506787,0.11159546643417612,0.33827375762859635,12.565250965250966,26.07820512820512,0.28876508820798513,1.0,29.0,34.0,1.0,10.0,4.0,,,8.0,0.019230769230769232,0.3763440860215054,0.3333333333333333,,9.0,4.0,2.0,0.021367521367521368,0.037037037037037035,,True,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,48074.0,801.0,89.0,1502.0,1477.0,360.0,321.0,184.0,2979.0,97.0,146.0,28.0,45.0,17.0,24.0,94.0,180.0,6.0,25.0,,,,,,,,,,,,197.0,351.0,,,116.0,510.0,1516.0,38.0,63.0,,,103.0,27.0,53.0,,,45.0,99.0,254.0,140.0,,,,,,30.0,,21.0,9.0,30.0,6.0,3.0,14.0,,7.0,69.0,14.0,55.0,,43.0,110.0,16.0,169.0,69.0,238.0,9.0,13.0,9.0,4.0,19.0,3.0,3.0,34.0,3.0,16.0,53.0,6.0,12.0,49.0,80.0,5.0,14.0,128.0,7.0,141.0,20.0,1.0,65.0,15.0,40.0,36.0,40.0,29.0,4.0,99.0,360.0,6.0,15.0,0.6446700507614214,0.7257142857142858,,,,,,0.5612535612535613,0.6031746031746031,0.5094339622641509,0.5612535612535613,0.6031746031746031,0.5094339622641509,0.6192214111922141,0.6602564102564102,0.6428571428571429,,,0.08547008547008547,0.1506849315068493,,27.166276346604217,0.3584905660377358,0.32653061224489793,,0.19607843137254902,0.10377358490566038,0.25,0.08,0.208731241473397,0.09787234042553192,0.15217391304347827,0.05194805194805195,0.1092436974789916,0.07692307692307693,0.08888888888888889,0.1694915254237288,0.2013888888888889,0.2125,0.25757575757575757,0.225,0.07317073170731707,0.725,0.41595441595441596,0.6643835616438356,0.782258064516129,0.5773195876288659,0.5128205128205128,0.5222222222222223,0.5433526011560693,0.723404255319149,0.07122507122507123,0.24,0.25,,,,,,,,,0.7142857142857143,0.6222222222222222,0.17857142857142858,,,,,0.4528301886792453,0.7083333333333334,,,,,0.41595441595441596,,0.459197150997151,0.5024134615384616,0.45276792452830183,0.16414141414141414,0.16414141414141414,0.2019607843137255,0.19411764705882353,5.695441595441596,,0.2396804260985353,,27.0,44.0,,11.0,14.0,,,4.0,0.03888888888888889,0.5,,,,,4.0,0.04,,2.0,True,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,71671.0,1195.0,-9.0,2217.0,2202.0,551.0,638.0,290.0,4419.0,36.0,69.0,8.0,21.0,10.0,23.0,41.0,104.0,81.0,168.0,,,,,,,2.0,,1.0,,1.0,158.0,341.0,,2.0,59.0,375.0,2317.0,18.0,52.0,,1.0,48.0,33.0,73.0,,1.0,25.0,91.0,246.0,70.0,,,1.0,1.0,,29.0,,48.0,18.0,66.0,15.0,3.0,29.0,11.0,8.0,150.0,21.0,58.0,3.0,36.0,101.0,17.0,154.0,82.0,236.0,5.0,25.0,19.0,6.0,25.0,4.0,16.0,25.0,,9.0,50.0,7.0,15.0,41.0,108.0,11.0,13.0,61.0,5.0,70.0,8.0,,30.0,9.0,5.0,4.0,5.0,3.0,1.0,91.0,551.0,9.0,10.0,0.7784810126582279,0.82,,,,,,0.4633431085043988,0.34615384615384615,0.4520547945205479,0.4606413994169096,0.33962264150943394,0.44594594594594594,0.5013368983957219,0.4067796610169492,0.5229885057471264,0.0058309037900874635,,0.08504398826979472,0.2318840579710145,,16.653574234092694,0.5,0.22666666666666666,0.05,0.12672521957340024,0.0725,0.13533834586466165,0.07023411371237458,0.1288805268109125,0.0718835304822566,0.08292682926829269,0.0845771144278607,0.06091370558375635,0.07174887892376682,0.06578947368421052,0.12987012987012986,0.1261682242990654,0.125,0.1116751269035533,0.2028985507246377,0.03333333333333333,0.6,0.20116618075801748,0.5217391304347826,0.6792452830188679,0.7222222222222222,0.3032069970845481,0.3942307692307692,0.44565217391304346,0.5365853658536586,0.4897959183673469,0.48214285714285715,0.48502994011976047,,,,,0.0058309037900874635,,,,0.39622641509433965,0.38095238095238093,0.25,,0.018867924528301886,,,0.3108108108108108,0.43478260869565216,,,0.013513513513513514,,0.20699708454810495,,0.427751026392962,0.4461095238095239,0.43561917808219186,0.0821917808219178,0.08264462809917356,0.128,0.24266666666666667,11.363049853372432,49.150000000000006,0.2485340550293189,,12.0,16.0,,7.0,6.0,,,1.0,0.11538461538461539,0.9259259259259259,,,,,,0.005952380952380952,,1.0,True,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,7588.0,126.0,17.0,230.0,227.0,61.0,64.0,32.0,457.0,5.0,9.0,,1.0,,1.0,2.0,3.0,9.0,17.0,,1.0,,,1.0,,2.0,,,,,16.0,29.0,,3.0,3.0,35.0,232.0,1.0,3.0,,,2.0,4.0,7.0,,1.0,,8.0,22.0,10.0,,,,2.0,,2.0,,9.0,2.0,11.0,2.0,,1.0,2.0,6.0,24.0,2.0,2.0,,2.0,7.0,,9.0,4.0,13.0,,6.0,2.0,4.0,7.0,1.0,4.0,5.0,,3.0,12.0,1.0,5.0,6.0,16.0,,1.0,7.0,1.0,3.0,1.0,,2.0,,,,,,1.0,8.0,61.0,2.0,,0.6875,0.6875,,,,,,0.5517241379310345,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.5,0.5303030303030303,0.3333333333333333,0.5,0.09375,,0.06896551724137931,0.2222222222222222,,16.853932584269664,0.5833333333333334,,,0.09722222222222222,0.02564102564102564,0.06896551724137931,0.08333333333333333,0.0891089108910891,0.0392156862745098,,0.058823529411764705,0.02702702702702703,0.05263157894736842,0.2,0.08,0.125,0.0967741935483871,,0.25,,,0.28125,0.5555555555555556,0.7142857142857143,0.2,0.09375,0.6666666666666666,0.6666666666666666,0.5,0.53125,0.5294117647058824,0.5294117647058824,0.03125,,,,0.0625,,,,0.3333333333333333,,,,,,,0.125,,0.125,,,,0.375,,0.4617609375,0.4564333333333333,0.42776875,0.06060606060606061,0.06666666666666667,0.05714285714285714,0.22857142857142856,11.279310344827582,25.366666666666664,0.26521739130434785,,,,1.0,1.0,,,,,,1.0,,,,,,,,,True,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,11431.0,191.0,9.0,346.0,351.0,112.0,126.0,55.0,697.0,17.0,36.0,7.0,17.0,5.0,12.0,3.0,5.0,,1.0,,,,,,,1.0,,,,1.0,20.0,42.0,,1.0,9.0,49.0,346.0,7.0,17.0,,,20.0,6.0,13.0,,1.0,6.0,18.0,22.0,18.0,,,1.0,,,7.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,5.0,21.0,1.0,7.0,29.0,1.0,37.0,27.0,64.0,2.0,7.0,5.0,2.0,2.0,,1.0,1.0,,1.0,3.0,1.0,,16.0,35.0,6.0,1.0,17.0,4.0,13.0,3.0,,6.0,2.0,3.0,3.0,3.0,3.0,,18.0,112.0,5.0,2.0,0.55,0.7333333333333333,,,,,,0.47619047619047616,0.4117647058823529,0.46153846153846156,0.46511627906976744,0.4117647058823529,0.42857142857142855,0.5104166666666666,0.5,0.5294117647058824,0.023255813953488372,,0.16666666666666666,0.1388888888888889,,12.5,0.6666666666666666,0.07142857142857142,0.07142857142857142,0.2396694214876033,0.1721311475409836,0.1891891891891892,0.07246376811594203,0.22784810126582278,0.13612565445026178,0.17307692307692307,0.3157894736842105,0.11764705882352941,0.08620689655172414,,0.29411764705882354,0.26666666666666666,0.19298245614035087,0.1724137931034483,0.25,0.13333333333333333,1.0,0.8372093023255814,0.4722222222222222,0.5483870967741935,0.5882352941176471,0.11627906976744186,0.6,1.0,0.3333333333333333,0.023255813953488372,,,,,,,0.023255813953488372,,,,1.0,0.4117647058823529,,,,,,0.8571428571428571,0.4166666666666667,,,0.07142857142857142,,0.8604651162790697,,0.5479190476190476,0.5575000000000001,0.5692307692307692,0.13043478260869565,0.13333333333333333,0.40816326530612246,0.3673469387755102,1.2904761904761903,47.1,0.3236994219653179,,6.0,10.0,,,2.0,,,,0.4,,,,,,,,,,True,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,1656.0,28.0,1.0,54.0,52.0,15.0,17.0,9.0,106.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,1.0,,4.0,51.0,,,,,,,,,,,,4.0,,,,,,,,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,2.0,,,,1.0,,1.0,2.0,3.0,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,15.0,,,1.0,1.0,,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,6.349206349206349,,,,0.05555555555555555,,,0.2222222222222222,0.043478260869565216,0.06666666666666667,,,,0.14285714285714285,0.5,,,0.1,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,0.7099000000000001,,,,,,,,23.5,0.2777777777777778,,,,1.0,,,,,,,,,,,,,,,,True,,,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,14462.0,241.0,-31.0,447.0,447.0,94.0,111.0,71.0,894.0,12.0,20.0,4.0,5.0,2.0,3.0,1.0,4.0,6.0,30.0,,3.0,,,,1.0,5.0,,,,1.0,19.0,54.0,1.0,8.0,4.0,45.0,459.0,6.0,8.0,,,15.0,4.0,6.0,,1.0,3.0,11.0,30.0,8.0,3.0,,,5.0,1.0,5.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,16.0,3.0,11.0,1.0,5.0,17.0,1.0,23.0,15.0,38.0,,6.0,4.0,2.0,2.0,,2.0,,,,2.0,,1.0,15.0,30.0,3.0,,13.0,5.0,6.0,2.0,,4.0,,1.0,1.0,2.0,,,11.0,94.0,3.0,,0.7894736842105263,0.9375,1.0,0.125,,,0.125,0.35185185185185186,0.75,0.6666666666666666,0.33064516129032256,0.75,0.5714285714285714,0.3515625,0.75,0.6111111111111112,0.12903225806451613,0.125,0.09259259259259259,0.25,0.2,12.667946257197697,1.0,0.0625,0.07692307692307693,0.11333333333333333,0.060109289617486336,0.07936507936507936,0.06,0.10328638497652583,0.060085836909871244,0.045454545454545456,0.06666666666666667,0.06382978723404255,0.05,0.1,0.175,0.12195121951219512,0.07246376811594203,0.09803921568627451,,,,0.3225806451612903,0.6,0.8,0.8333333333333334,0.06451612903225806,0.25,0.25,1.0,0.4838709677419355,0.2,0.2,0.04838709677419355,,,,0.08064516129032258,0.2,0.25,1.0,0.625,0.8,0.5,,,,,0.42857142857142855,0.6666666666666666,,,0.14285714285714285,,0.45161290322580644,0.2,0.4683901639344263,0.4597166666666667,0.4535,0.0625,0.07142857142857142,0.3333333333333333,0.24444444444444444,11.092592592592593,26.487499999999997,0.21029082774049218,,3.0,6.0,,,2.0,1.0,1.0,,,0.6666666666666666,,,,,,,,,True,,,,
