EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedArc3,on
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,8801.0,147,23,261,263,37,37.0,30,524,7.0,15.0,2.0,3.0,2.0,5,1.0,6.0,10.0,26,10,30,261,1.0,2.0,2.0,2.0,4,3.0,7.0,12.0,8.0,4,4.0,4.0,8.0,1.0,3.0,1.0,3.0,20.0,1.0,5.0,3.0,8,2.0,13,6.0,19,6.0,6.0,3,1.0,1.0,5.0,2.0,8,1.0,4.0,12.0,1.0,2.0,7,1.0,11,1.0,5,1.0,4.0,4.0,4.0,3.0,1.0,1.0,7.0,37,1.0,1.0,0.6,0.6,0.38461538461538464,0.5,0.38461538461538464,0.5,0.4838709677419355,0.5,0.5833333333333334,0.15384615384615385,0.26666666666666666,13.087248322147651,0.375,0.25,0.06611570247933884,0.045871559633027525,0.14285714285714285,0.07142857142857142,0.07746478873239436,0.04878048780487805,0.03333333333333333,0.08,0.1,0.075,0.034482758620689655,0.07692307692307693,0.42857142857142855,0.75,0.5769230769230769,0.4666666666666667,0.6363636363636364,0.42857142857142855,0.19230769230769232,0.4,0.4,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.75,0.6666666666666666,0.5769230769230769,0.5077692307692309,0.3908,0.5351,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.23333333333333334,5.8999999999999995,0.1417624521072797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,34531.0,576,84,1093,1066,356,386.0,147,2159,34.0,69.0,6.0,15.0,17.0,37,9.0,33.0,60.0,139,54,246,1154,29.0,8.0,48.0,11.0,37,21.0,58.0,62.0,58.0,14,16.0,7.0,23.0,5.0,2.0,5.0,8.0,53.0,4.0,31.0,15.0,50,11.0,76,38.0,114,16.0,10.0,16,1.0,8.0,19.0,8.0,35,3.0,26.0,62.0,3.0,9.0,46,7.0,69,1.0,27,6.0,2.0,2.0,2.0,2.0,,,58.0,356,11.0,5.0,0.5166666666666667,0.6458333333333334,0.4316546762589928,0.2972972972972973,0.45933014354066987,0.30327868852459017,0.5082644628099173,0.5853658536585366,0.3815789473684211,0.10071942446043165,0.15942028985507245,21.86266771902131,0.45714285714285713,0.24444444444444444,0.12658227848101267,0.08446866485013624,0.15306122448979592,0.029850746268656716,0.13184584178498987,0.06986027944111776,0.08333333333333333,0.058394160583941604,0.01904761904761905,0.0979020979020979,0.1956521739130435,0.1125,0.12,1.0,0.33014354066985646,0.4927536231884058,0.5862068965517241,0.5588235294117647,0.17703349282296652,0.4594594594594595,0.5,0.35294117647058826,0.15789473684210525,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2459016393442623,0.4,0.6650717703349283,0.5105765700483093,0.5269451612903224,0.49829508196721306,0.11864406779661017,0.16363636363636364,0.1951219512195122,0.23577235772357724,6.69136690647482,0.32570905763952424,10.0,22.0,9.0,18.0,1.0,1.0,1.0,5.0,15.0,52.0,3.0,5.0,4.0,19.0,24.0,70.0,14.0,4.0,6.0,5.0,24.0,72.0,24.0,2.0,50.0,15.0,3.0,3.0,5.0,6.0,1.0,3.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,0.34285714285714286,0.6666666666666666,0.20833333333333334,0.35294117647058826,0.4827586206896552,0.5714285714285714,0.3349282296650718,0.08108108108108109,0.1,0.11475409836065574,0.06896551724137931,0.1643835616438356,0.047619047619047616,0.0861244019138756,0.5,0.5,1.0,0.24880382775119617,0.28846153846153844,0.28846153846153844,1.0,0.6285714285714286,0.45454545454545453,0.02857142857142857,1.0,1.0,0.14285714285714285,0.6,1.0,0.08196721311475409,0.2,0.3114754098360656,0.21052631578947367,0.3,0.014084507042253521,25.22,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,142717.0,2379,447,4351,4327,1228,960.0,597,8678,117.0,188.0,32.0,50.0,122.0,284,260.0,528.0,499.0,1000,409,1671,4574,118.0,31.0,187.0,118.0,247,190.0,504.0,420.0,578.0,50,138.0,47.0,185.0,38.0,9.0,27.0,39.0,417.0,24.0,67.0,69.0,369,50.0,488,97.0,585,45.0,32.0,64,13.0,43.0,48.0,21.0,112,12.0,79.0,131.0,3.0,16.0,368,10.0,451,46.0,164,57.0,58.0,39.0,59.0,32.0,2.0,,504.0,1228,12.0,54.0,0.42084168336673344,0.4421052631578947,0.499,0.4777327935222672,0.5197693574958814,0.4937106918238994,0.5881720430107527,0.575,0.6038647342995169,0.05,0.10638297872340426,29.806170886075947,0.5714285714285714,0.3401360544217687,0.22269161134580567,0.04130702836004932,0.16995073891625614,0.0594059405940594,0.21231216674745515,0.04491609081934847,0.04780114722753346,0.03599374021909233,0.06430868167202572,0.20238095238095238,0.24269662921348314,0.2245762711864407,0.14285714285714285,0.5423728813559322,0.15485996705107083,0.6223404255319149,0.6964285714285714,0.3247863247863248,0.23393739703459637,0.4295774647887324,0.4674329501915709,0.23770491803278687,0.43492586490939045,0.49242424242424243,0.4990403071017274,0.55,0.15723270440251572,0.64,0.3311367380560132,0.4426040562913908,0.4677809734513274,0.4320709935897436,0.12855007473841554,0.14669051878354203,0.11190903650508677,0.3016157989228007,11.982199999999997,0.28223396920248217,26.0,40.0,9.0,14.0,,,2.0,3.0,79.0,200.0,12.0,29.0,24.0,68.0,88.0,214.0,60.0,12.0,29.0,26.0,71.0,237.0,48.0,5.0,195.0,79.0,72.0,6.0,15.0,13.0,2.0,1.0,12.0,32.0,29.0,35.0,8.0,,0.8977272727272727,0.411214953271028,0.41379310344827586,0.36619718309859156,0.42105263157894735,0.5084745762711864,0.5306122448979592,0.17627677100494235,0.08098591549295775,0.056074766355140186,0.041304347826086954,0.043010752688172046,0.17777777777777778,0.026881720430107527,0.011532125205930808,0.6428571428571429,0.6428571428571429,1.0,0.16474464579901152,0.395,0.395,0.8860759493670886,0.272108843537415,0.65,,,,0.19727891156462585,0.41379310344827586,1.0,0.009433962264150943,0.6666666666666666,0.2138364779874214,0.35294117647058826,0.40512820512820513,0.03636363636363636,26.021495327102805,27.0,2.0,1.0,1.0,4.0,15.0,2.0,0.013257575757575758,0.038461538461538464,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,167883.0,2798,479,5122,5079,1432,1206.0,710,10201,102.0,179.0,30.0,61.0,70.0,164,173.0,340.0,345.0,683,168,1371,5366,72.0,13.0,139.0,81.0,176,90.0,393.0,234.0,456.0,42,251.0,55.0,306.0,44.0,11.0,44.0,123.0,667.0,5.0,26.0,29.0,95,3.0,127,31.0,158,100.0,63.0,77,21.0,55.0,58.0,22.0,135,11.0,70.0,196.0,5.0,9.0,193,16.0,210,11.0,72,37.0,27.0,15.0,27.0,17.0,,,393.0,1432,28.0,36.0,0.3391304347826087,0.34411764705882353,0.5051244509516838,0.4602272727272727,0.5473157415832575,0.5170648464163823,0.5726817042606517,0.5840336134453782,0.5679190751445087,0.06149341142020498,0.13966480446927373,22.319034852546917,0.5703703703703704,0.018072289156626505,0.04874294510005131,0.013641133263378805,0.06196581196581197,0.01037344398340249,0.05130326851468763,0.012981574539363484,0.011456628477905073,0.016150740242261104,0.013404825737265416,0.041736227045075125,0.04206500956022945,0.05804111245465538,0.10476190476190476,0.6296296296296297,0.16287534121929026,0.5698324022346368,0.6623376623376623,0.18627450980392157,0.1492265696087352,0.4268292682926829,0.4666666666666667,0.2857142857142857,0.3093721565059145,0.5088235294117647,0.5133531157270029,0.4508670520231214,0.20819112627986347,0.4918032786885246,0.5414012738853503,0.4832911415525115,0.48138684210526334,0.4778293103448276,0.06293103448275862,0.0967741935483871,0.10138584974471189,0.28665207877461707,11.160761346998537,0.27957828973057397,15.0,21.0,50.0,106.0,5.0,12.0,15.0,31.0,121.0,310.0,9.0,28.0,32.0,86.0,171.0,416.0,42.0,14.0,40.0,47.0,117.0,432.0,10.0,4.0,306.0,121.0,84.0,,7.0,37.0,6.0,3.0,8.0,38.0,4.0,1.0,1.0,,0.8421052631578947,0.4110576923076923,0.35,0.4017094017094017,0.41504854368932037,0.5833333333333334,0.5625,0.37852593266606005,0.08536585365853659,,0.012681159420289856,,0.049586776859504134,0.013307984790874524,0.09645131938125569,0.4716981132075472,0.47619047619047616,0.92,0.2820746132848044,0.3903225806451613,0.39285714285714285,0.8099173553719008,0.1875,0.7142857142857143,0.10714285714285714,0.4166666666666667,1.0,0.25,0.32142857142857145,1.0,0.10580204778156997,0.4838709677419355,0.2935153583617747,0.37209302325581395,0.3954248366013072,0.002403846153846154,24.86201923076923,81.0,1.0,,,6.0,6.0,8.0,0.008823529411764706,0.2,3.0,3.0,0.007211538461538462,0.009433962264150943,0.0064516129032258064,,True
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,82183.0,1370,215,2474,2436,632,509.0,387,4910,103.0,198.0,31.0,50.0,21.0,49,,1.0,124.0,248,94,342,2565,114.0,34.0,142.0,34.0,57,28.0,96.0,120.0,128.0,26,23.0,14.0,37.0,11.0,3.0,1.0,8.0,88.0,34.0,165.0,38.0,206,23.0,267,200.0,467,20.0,16.0,20,4.0,12.0,62.0,8.0,82,9.0,108.0,194.0,18.0,28.0,126,6.0,160,10.0,69,16.0,75.0,48.0,75.0,47.0,5.0,18.0,96.0,632,9.0,16.0,0.4838709677419355,0.6976744186046512,0.5,0.5964912280701754,0.5,0.5964912280701754,0.5294117647058824,0.4896551724137931,0.5925925925925926,0.10483870967741936,0.10606060606060606,13.719512195121952,0.24390243902439024,0.3150684931506849,0.21525600835945663,0.16717325227963525,0.17757009345794392,0.1452991452991453,0.20836891545687447,0.16298116298116297,0.16774193548387098,0.1518324607329843,0.12359550561797752,0.23508771929824562,0.22900763358778625,0.1926829268292683,0.25,0.6266666666666667,0.7983870967741935,0.5202020202020202,0.5819209039548022,0.47572815533980584,0.1975806451612903,0.42857142857142855,0.4772727272727273,0.5238095238095238,0.004032258064516129,,,,0.8771929824561403,0.62,0.7983870967741935,0.5226379032258065,0.547855,0.5302157894736843,0.2247557003257329,0.2247557003257329,0.4152046783625731,0.2807017543859649,1.6145161290322578,0.25545675020210185,51.0,107.0,,,,,,,,,,,,,,,54.0,,,,,,76.0,,,,14.0,1.0,18.0,4.0,1.0,,3.0,22.0,16.0,,,1.0,,,,,,0.47368421052631576,0.47368421052631576,,0.10204081632653061,0.017543859649122806,0.1864406779661017,0.21428571428571427,0.15432098765432098,0.1836734693877551,,,,,,,,,0.9385964912280702,0.4766355140186916,,,,,,,,,,,,,,,,,,4.0,23.0,3.0,,0.09803921568627451,,,,,,,True
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,65038.0,1084,200,1947,1956,452,386.0,231,3903,43.0,69.0,2.0,6.0,5.0,20,5.0,16.0,53.0,105,30,136,2052,31.0,8.0,38.0,2.0,11,12.0,16.0,80.0,26.0,9,11.0,5.0,16.0,5.0,,,8.0,37.0,12.0,80.0,20.0,126,14.0,160,94.0,254,33.0,29.0,8,2.0,5.0,16.0,3.0,24,5.0,131.0,182.0,13.0,6.0,46,3.0,50,6.0,20,8.0,101.0,70.0,101.0,52.0,6.0,2.0,16.0,452,7.0,7.0,0.7547169811320755,0.9523809523809523,0.5047619047619047,0.18181818181818182,0.5047619047619047,0.18181818181818182,0.5354330708661418,0.5135135135135135,0.36363636363636365,0.08571428571428572,0.10144927536231885,6.823316764572978,0.3333333333333333,0.23728813559322035,0.16733067729083664,0.11095700416088766,0.11363636363636363,0.07947019867549669,0.15715823466092574,0.10550458715596331,0.12903225806451613,0.08391608391608392,0.043478260869565216,0.1565217391304348,0.13432835820895522,0.1956521739130435,0.1388888888888889,0.5148514851485149,0.6571428571428571,0.6231884057971014,0.6935483870967742,0.6976744186046512,0.19047619047619047,0.25,0.2777777777777778,1.0,0.1523809523809524,0.3125,0.3125,1.0,0.5454545454545454,0.3333333333333333,0.6571428571428571,0.5032199999999999,0.5147193548387097,0.45300000000000007,0.16806722689075632,0.16806722689075632,0.27941176470588236,0.11764705882352941,4.163809523809523,0.23215202876219826,14.0,25.0,,,,,,,,,,,,,,,15.0,,,,,,22.0,,,,3.0,2.0,5.0,4.0,,,4.0,3.0,6.0,,,1.0,,,,,,0.4838709677419355,0.4838709677419355,,0.1,0.041666666666666664,0.12834224598930483,0.19444444444444445,0.10714285714285714,0.11627906976744186,,,,,,,,,0.8064516129032258,0.56,,,,,,,,,,,,,,,,,,4.0,27.0,10.0,,0.14285714285714285,,,,,,,True
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,12509.0,208,67,403,404,175,154.0,59,807,4.0,7.0,2.0,3.0,2.0,5,1.0,9.0,7.0,21,10,36,419,,,,2.0,7,8.0,18.0,6.0,8.0,2,16.0,13.0,29.0,8.0,5.0,4.0,4.0,71.0,2.0,3.0,3.0,18,,21,5.0,26,11.0,10.0,7,4.0,6.0,4.0,1.0,11,1.0,4.0,27.0,,,14,4.0,12,,1,5.0,,,,,,,18.0,175,5.0,5.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.38235294117647056,0.35714285714285715,0.45,,0.47368421052631576,0.09523809523809523,0.2857142857142857,10.714285714285715,0.6363636363636364,,0.1267605633802817,0.024,0.06666666666666667,0.03636363636363636,0.11229946524064172,0.027777777777777776,0.023809523809523808,0.018518518518518517,0.05,0.08888888888888889,0.10256410256410256,0.1724137931034483,,,0.20588235294117646,0.5714285714285714,0.8,0.25,0.14705882352941177,0.4,0.4,0.5,0.2647058823529412,0.1111111111111111,0.1111111111111111,1.0,0.21428571428571427,0.6666666666666666,0.5882352941176471,0.4902348484848485,0.3744,0.5092961538461539,0.02857142857142857,0.045454545454545456,,0.5,10.761904761904761,0.43424317617866004,,,2.0,3.0,,,1.0,2.0,2.0,10.0,,1.0,1.0,5.0,4.0,13.0,,,1.0,2.0,7.0,12.0,,1.0,9.0,2.0,8.0,,,1.0,,,,6.0,1.0,,,,1.0,0.3076923076923077,,0.2857142857142857,0.3333333333333333,,,0.38235294117647056,,,0.034482758620689655,,0.0967741935483871,,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,0.2,0.2,1.0,,,,,,1.0,,,0.14285714285714285,0.5,0.35714285714285715,0.2,0.2222222222222222,,25.946153846153848,,,,,,,,,,,,,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,86914.0,1449,258,2664,2647,720,555.0,371,5311,99.0,185.0,21.0,33.0,88.0,207,52.0,134.0,239.0,526,141,688,2803,85.0,16.0,87.0,51.0,113,49.0,157.0,212.0,266.0,42,63.0,22.0,85.0,16.0,6.0,10.0,37.0,192.0,9.0,83.0,39.0,135,13.0,187,95.0,282,54.0,42.0,28,8.0,14.0,38.0,14.0,66,6.0,64.0,130.0,7.0,14.0,147,14.0,192,18.0,90,15.0,19.0,10.0,20.0,9.0,4.0,1.0,157.0,720,12.0,14.0,0.4435146443514644,0.48847926267281105,0.4543726235741445,0.45132743362831856,0.478984238178634,0.43548387096774194,0.5227963525835866,0.4393939393939394,0.4937106918238994,0.07984790874524715,0.14054054054054055,23.332259104092813,0.42424242424242425,0.16049382716049382,0.13222331047992164,0.08383838383838384,0.16666666666666666,0.04,0.13864541832669322,0.0757201646090535,0.06363636363636363,0.07712765957446809,0.04371584699453552,0.0718954248366013,0.11610486891385768,0.18303571428571427,0.13043478260869565,0.45,0.3239929947460595,0.5351351351351351,0.6226415094339622,0.3434343434343434,0.36252189141856395,0.4251207729468599,0.45595854922279794,0.3977272727272727,0.23467600700525393,0.3880597014925373,0.3939393939393939,0.7115384615384616,0.2661290322580645,0.6363636363636364,0.4028021015761821,0.4757481611208406,0.4997538461538461,0.4591939516129032,0.13996889580093314,0.1505016722408027,0.12645348837209303,0.22819767441860464,7.966730038022813,0.2702702702702703,24.0,51.0,5.0,12.0,,,1.0,3.0,18.0,33.0,1.0,3.0,1.0,8.0,23.0,45.0,34.0,1.0,3.0,2.0,11.0,66.0,44.0,,33.0,18.0,16.0,3.0,32.0,12.0,4.0,,5.0,13.0,7.0,,,1.0,0.9565217391304348,0.5111111111111111,0.3333333333333333,0.18181818181818182,0.5111111111111111,0.4,0.4034090909090909,0.07880910683012259,0.06763285024154589,0.0375,0.11619718309859155,0.023809523809523808,0.17553191489361702,0.12075471698113208,0.021015761821366025,0.4166666666666667,0.4166666666666667,1.0,0.05779334500875657,0.5454545454545454,0.5454545454545454,0.9444444444444444,0.5795454545454546,0.47058823529411764,,,,0.03409090909090909,0.3333333333333333,1.0,0.024193548387096774,0.3333333333333333,0.06451612903225806,0.125,0.5454545454545454,,24.575555555555553,3.0,,1.0,,4.0,5.0,2.0,0.014925373134328358,0.125,,,,,,1.0,True
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,68443.0,1141,148,2066,2061,497,497.0,305,4127,79.0,135.0,17.0,25.0,52.0,128,19.0,51.0,150.0,314,88,397,2171,58.0,11.0,77.0,25.0,50,32.0,88.0,102.0,198.0,19,84.0,38.0,122.0,27.0,11.0,16.0,40.0,282.0,13.0,47.0,16.0,75,3.0,94,61.0,155,39.0,33.0,39,6.0,25.0,25.0,14.0,64,4.0,37.0,98.0,2.0,11.0,100,9.0,118,11.0,52,11.0,7.0,6.0,7.0,5.0,,,88.0,497,12.0,9.0,0.34,0.375,0.47770700636942676,0.5,0.4753846153846154,0.49122807017543857,0.5251322751322751,0.5833333333333334,0.5789473684210527,0.06050955414012739,0.08148148148148149,18.16687217427045,0.609375,0.04411764705882353,0.09445843828715365,0.05911949685534591,0.08290155440414508,0.0663265306122449,0.09219858156028368,0.060544904137235116,0.06153846153846154,0.051194539249146756,0.08275862068965517,0.07114624505928854,0.13513513513513514,0.08463949843260188,0.08695652173913043,0.7142857142857143,0.4153846153846154,0.5851851851851851,0.6370967741935484,0.4050632911392405,0.39384615384615385,0.40625,0.43333333333333335,0.1346153846153846,0.15692307692307692,0.37254901960784315,0.37254901960784315,0.631578947368421,0.43859649122807015,0.68,0.4492307692307692,0.47243215384615384,0.4924354166666666,0.4948719298245614,0.1444141689373297,0.14647887323943662,0.19395465994962216,0.2216624685138539,6.213375796178345,0.24056147144240078,18.0,35.0,,3.0,,,,2.0,3.0,8.0,,,2.0,5.0,3.0,11.0,33.0,,,2.0,7.0,6.0,28.0,,8.0,3.0,28.0,1.0,13.0,6.0,3.0,2.0,1.0,12.0,3.0,,1.0,1.0,0.6666666666666666,0.2727272727272727,,0.2857142857142857,0.2727272727272727,0.5689655172413793,0.5689655172413793,0.033846153846153845,0.0625,0.018518518518518517,0.06611570247933884,0.0196078431372549,0.08163265306122448,0.08666666666666667,0.009230769230769232,,,,0.024615384615384615,0.375,0.375,0.6666666666666666,0.603448275862069,0.5142857142857142,,,,,,,0.03508771929824561,,0.08771929824561403,0.4,0.375,0.08333333333333333,24.472727272727273,3.0,,,,,1.0,,,0.1111111111111111,,,,,,,True
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,59358.0,989,128,1848,1810,572,547.0,248,3658,39.0,74.0,11.0,22.0,31.0,78,56.0,151.0,126.0,303,123,423,1925,24.0,9.0,30.0,27.0,75,68.0,140.0,110.0,142.0,17,69.0,39.0,108.0,25.0,14.0,10.0,28.0,255.0,6.0,16.0,18.0,56,3.0,77,22.0,99,21.0,17.0,46,7.0,31.0,30.0,15.0,76,9.0,19.0,63.0,3.0,11.0,106,5.0,137,8.0,45,23.0,9.0,8.0,10.0,6.0,,,140.0,572,10.0,21.0,0.4365079365079365,0.44715447154471544,0.4158415841584158,0.36,0.40106951871657753,0.375,0.4793103448275862,0.4117647058823529,0.5307692307692308,0.056105610561056105,0.17567567567567569,23.867351704810837,0.6052631578947368,0.05172413793103448,0.08092485549132948,0.02416918429003021,0.09183673469387756,0.028037383177570093,0.08333333333333333,0.02511415525114155,0.014084507042253521,0.023809523809523808,0.03164556962025317,0.07981220657276995,0.059782608695652176,0.09491525423728814,0.10869565217391304,0.6,0.19786096256684493,0.527027027027027,0.639344262295082,0.5641025641025641,0.20855614973262032,0.3974358974358974,0.4025974025974026,0.22580645161290322,0.4037433155080214,0.3708609271523179,0.3783783783783784,0.4642857142857143,0.22916666666666666,0.5,0.3877005347593583,0.4628985215053764,0.46671250000000003,0.45350691489361705,0.11165048543689321,0.1323529411764706,0.07092198581560284,0.3309692671394799,11.37095709570957,0.30952380952380953,4.0,8.0,8.0,34.0,,3.0,2.0,8.0,8.0,37.0,1.0,2.0,4.0,13.0,16.0,71.0,9.0,1.0,5.0,6.0,21.0,48.0,6.0,2.0,35.0,8.0,31.0,,5.0,4.0,7.0,,3.0,25.0,6.0,6.0,1.0,,1.0,0.22535211267605634,0.2,0.2857142857142857,0.2318840579710145,0.375,0.3620689655172414,0.18983957219251338,0.01282051282051282,,0.03553299492385787,0.017857142857142856,0.08666666666666667,0.02403846153846154,0.09090909090909091,0.23529411764705882,0.23529411764705882,1.0,0.09893048128342247,0.21621621621621623,0.21621621621621623,1.0,0.27586206896551724,0.5,0.10344827586206896,,,0.06896551724137931,0.5,1.0,0.08333333333333333,0.25,0.13541666666666666,0.3076923076923077,0.22857142857142856,0.013888888888888888,24.8112676056338,,,1.0,,1.0,,,0.019867549668874173,0.25,,,,,,1.0,True
