EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,HeaveMakes,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,on
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,1986.0,33,-1,59,58,14,19,10.0,117,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,11.0,1.0,2.0,13.0,47,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,14,0.8,0.8,1.0,0.5,1.0,0.5,0.45454545454545453,1.0,0.3333333333333333,0.5,1.0,0.625,0.5,1.0,0.625,0.15384615384615385,22.972972972972972,0.75,0.09090909090909091,0.07692307692307693,0.08571428571428572,0.16666666666666666,0.07692307692307693,0.1,0.38461538461538464,0.6,0.6,0.6666666666666666,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,0.5384615384615384,0.5,0.5083192307692308,0.5773250000000001,0.15384615384615385,0.38461538461538464,7.9,25.75,0.23728813559322035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,6115.0,102,-4,189,198,69,67,22.0,387,9.0,13.0,5.0,6.0,2.0,3.0,,1.0,1.0,1.0,,,,,10.0,15.0,,,36.0,204,6.0,7.0,14.0,2.0,3.0,,,12.0,8.0,12.0,,,,3.0,16.0,20.0,33.0,1.0,,3.0,1.0,4.0,2.0,7.0,3.0,9.0,21.0,12.0,69,0.4,0.8,,,,,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.75,,15.525114155251142,0.42857142857142855,0.21621621621621623,0.13043478260869565,0.1958762886597938,0.28,0.14814814814814814,0.14285714285714285,0.8666666666666667,0.6923076923076923,0.8181818181818182,0.3333333333333333,0.06666666666666667,,,,0.06666666666666667,1.0,1.0,1.0,,,,,0.8571428571428571,0.8333333333333334,,1.0,0.6666666666666666,,,0.8666666666666667,,0.55818,0.5238333333333333,0.3888888888888889,0.3333333333333333,1.7133333333333336,,0.36507936507936506,16.0,2.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,13.0,2.0,1.0,3.0,1.0,3.0,20.0,4.0,26.0,2.0,12.0,2.0,5.0,4.0,1.0,5.0,4.0,6.0,1.0,0.13333333333333333,0.15384615384615385,0.1,0.07692307692307693,0.19047619047619047,0.16,0.25,0.2222222222222222,0.12,0.22727272727272727,0.1111111111111111,0.6666666666666666,0.8,0.5202428571428571,0.48,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2212,1610612755,Steven Hunter,Steven Hunter,2212,PHI,78739.0,1312,-55,2503,2523,615,634,278.0,5026,153.0,222.0,38.0,62.0,30.0,47.0,22.0,64.0,,5.0,,,,,175.0,291.0,,,421.0,2696,39.0,68.0,94.0,32.0,58.0,,,72.0,236.0,114.0,,,,40.0,105.0,161.0,271.0,12.0,8.0,30.0,8.0,34.0,22.0,64.0,15.0,70.0,120.0,72.0,615,0.6742857142857143,0.8082191780821918,,,,,0.6013745704467354,0.5735294117647058,0.5517241379310345,0.6013745704467354,0.5735294117647058,0.5517241379310345,0.6014285714285714,0.5595238095238095,0.5373134328358209,,14.57304163726182,0.46875,0.11278195488721804,0.15503875968992248,0.12195121951219512,0.08979591836734693,0.16246498599439776,0.17222222222222222,0.7628865979381443,0.6891891891891891,0.7846153846153846,0.7124183006535948,0.21993127147766323,0.34375,0.4,0.4090909090909091,0.01718213058419244,,,,,,,,0.9117647058823529,0.6129032258064516,0.21052631578947367,0.8103448275862069,0.6382978723404256,,,0.7628865979381443,,0.5306058419243984,0.5510051724137931,0.22327790973871733,0.171021377672209,2.1347079037800687,,0.2457051538154215,71.0,16.0,8.0,58.0,36.0,9.0,17.0,3.0,42.0,83.0,5.0,16.0,110.0,5.0,4.0,5.0,8.0,19.0,107.0,8.0,138.0,21.0,71.0,9.0,74.0,52.0,19.0,76.0,46.0,8.0,6.0,0.12371134020618557,0.12162162162162163,0.20253164556962025,0.056179775280898875,0.08792372881355932,0.09202453987730061,0.10877192982456141,0.0802675585284281,0.07777777777777778,0.07598784194528875,0.11538461538461539,0.06329113924050633,0.6052631578947368,0.5584641509433963,0.20821114369501467,0.20821114369501467,8.0,7.0,1.0,2.0,4.0,22.0,2.0,3.0,6.0,7.0,10.0,2.0,2.0,3.0,8.0,1.0,4.0,8.0,0.140625,0.1116751269035533,0.11486486486486487,0.10204081632653061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2422,1610612755,John Salmons,John Salmons,2422,PHI,39878.0,665,-39,1259,1281,351,370,137.0,2540,36.0,61.0,5.0,10.0,8.0,17.0,22.0,52.0,15.0,40.0,7.0,21.0,2.0,7.0,73.0,153.0,12.0,36.0,244.0,1352,8.0,20.0,21.0,19.0,36.0,4.0,15.0,74.0,44.0,102.0,36.0,20.0,7.0,11.0,43.0,56.0,68.0,22.0,8.0,23.0,13.0,21.0,10.0,44.0,14.0,21.0,53.0,74.0,351,0.3013698630136986,0.3142857142857143,1.0,0.3333333333333333,0.26666666666666666,0.34285714285714286,0.477124183006536,0.4,0.5277777777777778,0.48148148148148145,0.3958333333333333,0.49019607843137253,0.5520361990950227,0.42,0.578125,0.19047619047619047,18.5444366689993,0.5227272727272727,0.09071729957805907,0.07857142857142857,0.08794788273615635,0.10569105691056911,0.07303370786516854,0.04854368932038835,0.32275132275132273,0.5901639344262295,0.72,0.4444444444444444,0.2751322751322751,0.4230769230769231,0.4782608695652174,0.13636363636363635,0.21164021164021163,0.375,0.38461538461538464,0.2,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.5,0.2,0.3333333333333333,0.47058823529411764,0.13725490196078433,0.2857142857142857,0.5132275132275133,0.35,0.47550053475935844,0.4613071428571428,0.0860655737704918,0.30327868852459017,7.9261437908496735,25.23888888888889,0.27879269261318507,62.0,2.0,24.0,6.0,18.0,56.0,79.0,29.0,181.0,9.0,,2.0,12.0,1.0,14.0,2.0,5.0,5.0,69.0,5.0,75.0,11.0,36.0,7.0,2.0,1.0,1.0,2.0,,8.0,7.0,0.11764705882352941,0.18032786885245902,0.05128205128205128,,0.019067796610169493,0.02072538860103627,0.027777777777777776,0.02702702702702703,0.005555555555555556,0.09826589595375723,0.16216216216216217,0.012345679012345678,,0.46863529411764704,0.16822429906542055,0.20224719101123595,23.0,12.0,11.0,14.0,13.0,3.0,4.0,1.0,,3.0,1.0,,,,,,1.0,,0.11538461538461539,0.028037383177570093,0.0410958904109589,,5.0,15.0,1.0,2.0,8.0,1.0,3.0,1.0,4.0,1.0,1.0,0.25,0.027777777777777776,0.025,0.06666666666666667,0.07936507936507936,0.3333333333333333,0.35714285714285715,1.0,0.041666666666666664,0.125,0.3333333333333333,1.0,0.1568627450980392,0.25,,,,,,,,,,,,,True
2440,1610612755,Matt Barnes,Matt Barnes,2440,PHI,9720.0,162,-4,302,313,80,88,40.0,615,9.0,18.0,2.0,6.0,1.0,2.0,2.0,7.0,3.0,6.0,,,,,14.0,31.0,1.0,3.0,44.0,322,3.0,7.0,12.0,3.0,6.0,,,15.0,18.0,10.0,3.0,,,4.0,10.0,17.0,31.0,7.0,3.0,3.0,3.0,2.0,,5.0,2.0,12.0,24.0,15.0,80,0.6428571428571429,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.45161290322580644,0.42857142857142855,0.5,0.45588235294117646,0.42857142857142855,0.5,0.5238095238095238,0.5454545454545454,0.625,0.08823529411764706,13.505747126436782,0.6,0.0847457627118644,0.09090909090909091,0.08641975308641975,0.14705882352941177,0.047619047619047616,0.0967741935483871,0.5294117647058824,0.5,0.6428571428571429,0.6666666666666666,0.20588235294117646,0.2857142857142857,0.3333333333333333,0.5,0.17647058823529413,0.5,0.5,0.6666666666666666,,,,,0.8571428571428571,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.6176470588235294,,0.5002632352941178,0.40831666666666666,0.2727272727272727,0.3409090909090909,5.387096774193548,23.066666666666663,0.26490066225165565,13.0,6.0,9.0,4.0,5.0,4.0,5.0,2.0,11.0,10.0,,3.0,14.0,1.0,4.0,,,,9.0,1.0,16.0,,5.0,3.0,4.0,3.0,,4.0,1.0,3.0,3.0,0.16129032258064516,0.2222222222222222,0.2727272727272727,,0.08547008547008547,0.10294117647058823,0.05128205128205128,0.08108108108108109,0.12195121951219512,0.07142857142857142,0.07692307692307693,0.07142857142857142,0.25,0.5205428571428571,0.1282051282051282,0.1388888888888889,1.0,,1.0,1.0,1.0,4.0,,,,2.0,1.0,,,1.0,,,,,0.14285714285714285,0.21052631578947367,0.2857142857142857,,1.0,3.0,,,,,,,,,,,,,,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,True
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,49281.0,821,-82,1572,1566,384,366,171.0,3138,6.0,13.0,2.0,4.0,,,8.0,23.0,34.0,81.0,33.0,101.0,8.0,23.0,48.0,117.0,51.0,131.0,274.0,1729,3.0,10.0,21.0,3.0,13.0,11.0,30.0,52.0,70.0,26.0,144.0,101.0,33.0,22.0,60.0,84.0,92.0,20.0,9.0,21.0,13.0,8.0,8.0,29.0,5.0,51.0,77.0,52.0,384,0.7291666666666666,0.7608695652173914,0.9411764705882353,0.3893129770992366,0.36666666666666664,0.3893129770992366,0.41025641025641024,0.3,0.23076923076923078,0.5020161290322581,0.525,0.45348837209302323,0.51171875,0.525,0.4782608695652174,0.5282258064516129,16.138165345413363,0.7241379310344828,0.10619469026548672,0.15827338129496402,0.11647727272727272,0.09933774834437085,0.0963302752293578,0.17,0.05241935483870968,0.46153846153846156,0.5,0.6666666666666666,0.09274193548387097,0.34782608695652173,0.38095238095238093,0.5,0.32661290322580644,0.41975308641975306,0.425,0.7941176470588235,0.40725806451612906,0.32673267326732675,0.32673267326732675,0.9696969696969697,0.2,0.5,,,,0.5348837209302325,0.34782608695652173,0.5806451612903226,0.32673267326732675,0.48319737903225807,0.47636046511627916,0.07664233576642336,0.1897810218978102,15.163247863247866,25.106106870229016,0.24427480916030533,25.0,,13.0,4.0,4.0,44.0,50.0,19.0,106.0,7.0,,2.0,8.0,,11.0,1.0,2.0,1.0,38.0,9.0,32.0,,4.0,3.0,5.0,2.0,2.0,5.0,3.0,5.0,3.0,0.03418803418803419,0.07692307692307693,0.04,,0.012110726643598616,0.011142061281337047,0.01764705882352941,0.005235602094240838,0.013824884792626729,0.12244897959183673,0.1282051282051282,,0.6,0.5093666666666665,0.019762845849802372,0.03305785123966942,6.0,1.0,5.0,10.0,15.0,1.0,2.0,,,2.0,5.0,,,1.0,2.0,,,2.0,0.08695652173913043,0.007142857142857143,0.008849557522123894,,18.0,30.0,1.0,3.0,7.0,4.0,9.0,5.0,10.0,,,0.5,,0.012345679012345678,,0.12096774193548387,0.6,0.6,0.8888888888888888,0.05,0.45,0.4444444444444444,1.0,0.16279069767441862,0.42857142857142855,1.0,9.0,15.0,1.0,1.0,1.0,0.007575757575757576,,,,,,True
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,59313.0,989,10,1894,1908,460,472,212.0,3802,60.0,95.0,6.0,10.0,16.0,22.0,11.0,41.0,12.0,30.0,8.0,24.0,3.0,10.0,83.0,166.0,24.0,55.0,306.0,2026,9.0,19.0,26.0,24.0,37.0,3.0,13.0,84.0,102.0,64.0,63.0,21.0,8.0,34.0,90.0,134.0,164.0,46.0,21.0,35.0,24.0,22.0,11.0,57.0,9.0,41.0,70.0,84.0,460,0.6144578313253012,0.6538461538461539,0.875,0.43636363636363634,0.23076923076923078,0.46153846153846156,0.5,0.47368421052631576,0.6486486486486487,0.5384615384615384,0.525,0.57,0.5798479087452472,0.52,0.6268656716417911,0.248868778280543,14.878731343283581,0.6140350877192983,0.12693935119887165,0.17801047120418848,0.13777777777777778,0.10989010989010989,0.15925925925925927,0.16541353383458646,0.4298642533936652,0.631578947368421,0.6741573033707865,0.6833333333333333,0.18552036199095023,0.2682926829268293,0.2972972972972973,0.2727272727272727,0.13574660633484162,0.4,0.4,0.5833333333333334,0.1085972850678733,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6,0.16666666666666666,0.44,0.7272727272727273,0.2,0.3,0.6787330316742082,0.38095238095238093,0.5147642857142857,0.517129347826087,0.08496732026143791,0.27450980392156865,5.574698795180724,25.71272727272727,0.24287222808870115,68.0,5.0,27.0,10.0,10.0,70.0,81.0,47.0,173.0,26.0,,10.0,30.0,6.0,25.0,3.0,5.0,3.0,73.0,8.0,90.0,4.0,34.0,10.0,10.0,5.0,4.0,11.0,8.0,7.0,7.0,0.060240963855421686,0.06315789473684211,0.17543859649122806,,0.03784570596797671,0.035842293906810034,0.052132701421800945,0.0182648401826484,0.042801556420233464,0.10505836575875487,0.20689655172413793,0.06060606060606061,0.7272727272727273,0.47637631578947365,0.1422924901185771,0.17346938775510204,11.0,7.0,4.0,7.0,16.0,4.0,9.0,,2.0,2.0,4.0,1.0,,1.0,,,,2.0,0.0975609756097561,0.02666666666666667,0.02727272727272727,0.025,16.0,31.0,1.0,,3.0,,,1.0,1.0,3.0,,1.0,,,,0.14027149321266968,0.5161290322580645,0.5161290322580645,0.9375,0.05,,,,0.06,,1.0,9.0,1.0,2.0,1.0,1.0,0.03508771929824561,1.0,,,,,True
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,19112.0,319,-54,588,598,114,129,60.0,1186,4.0,10.0,,,1.0,4.0,2.0,6.0,16.0,35.0,1.0,2.0,1.0,2.0,22.0,51.0,1.0,2.0,54.0,642,2.0,8.0,6.0,7.0,13.0,1.0,2.0,20.0,34.0,10.0,,,,5.0,20.0,26.0,30.0,13.0,8.0,4.0,3.0,3.0,1.0,7.0,,17.0,33.0,20.0,114,0.7727272727272727,0.7727272727272727,,0.5,0.5,,0.43137254901960786,0.25,0.5384615384615384,0.44339622641509435,0.25,0.5666666666666667,0.48214285714285715,0.3333333333333333,0.625,0.03773584905660377,9.487951807228916,0.5714285714285714,0.09049773755656108,0.07692307692307693,0.08741258741258741,0.08695652173913043,0.13953488372093023,0.08108108108108109,0.18867924528301888,0.4,0.4444444444444444,0.25,0.11320754716981132,0.3333333333333333,0.4,0.5,0.660377358490566,0.45714285714285713,0.45714285714285713,0.9375,0.03773584905660377,0.5,0.5,,,,,0.26666666666666666,0.25,0.13333333333333333,0.5,0.22641509433962265,,0.4275843137254901,0.4656538461538461,0.1111111111111111,0.37037037037037035,13.60980392156863,42.599999999999994,0.19387755102040816,7.0,2.0,3.0,,2.0,24.0,30.0,16.0,66.0,3.0,,1.0,4.0,1.0,5.0,,,2.0,17.0,5.0,7.0,1.0,4.0,,1.0,1.0,,1.0,,3.0,,0.0392156862745098,0.1,0.05555555555555555,,0.012448132780082987,0.014814814814814815,0.016129032258064516,0.02631578947368421,,0.030303030303030304,0.07142857142857142,0.037037037037037035,,0.3539625,0.07142857142857142,0.07407407407407407,6.0,4.0,2.0,2.0,6.0,1.0,1.0,,,1.0,2.0,,,,,,,,0.16666666666666666,0.034482758620689655,0.041666666666666664,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,True
2214,1610612755,Michael Bradley,Michael Bradley,2214,PHI,5187.0,86,-15,160,156,54,56,20.0,316,3.0,7.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,6.0,,2.0,,1.0,7.0,16.0,,2.0,16.0,158,4.0,5.0,8.0,2.0,5.0,,1.0,4.0,6.0,8.0,,,,4.0,13.0,19.0,26.0,2.0,,1.0,1.0,3.0,,4.0,1.0,6.0,13.0,4.0,54,0.42857142857142855,0.75,,,,,0.4375,0.8,0.4,0.3888888888888889,0.8,0.3333333333333333,0.42105263157894735,0.8,0.3333333333333333,0.1111111111111111,12.5,0.25,0.24528301886792453,0.21052631578947367,0.2361111111111111,0.2777777777777778,0.19047619047619047,0.07692307692307693,0.3888888888888889,0.42857142857142855,0.42857142857142855,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,,,,0.8,0.75,,0.3333333333333333,0.5,0.16666666666666666,,0.5,,0.44216250000000007,0.42869999999999997,0.5,0.25,8.04375,53.3,0.3375,2.0,,,6.0,,1.0,3.0,,8.0,6.0,1.0,2.0,7.0,,2.0,,1.0,3.0,4.0,1.0,2.0,,1.0,,,,,,,2.0,,,,0.6666666666666666,0.25,0.08823529411764706,0.07317073170731707,0.14285714285714285,0.125,0.03225806451612903,0.2857142857142857,0.5,,,0.50476,0.05263157894736842,0.058823529411764705,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
185,1610612755,Chris Webber,Chris Webber,185,PHI,50134.0,836,-53,1608,1613,334,347,169.0,3221,55.0,102.0,14.0,28.0,13.0,32.0,54.0,129.0,62.0,171.0,2.0,12.0,,2.0,171.0,402.0,4.0,15.0,416.0,1758,22.0,45.0,59.0,38.0,94.0,,3.0,104.0,200.0,142.0,9.0,12.0,2.0,30.0,142.0,190.0,233.0,25.0,11.0,34.0,22.0,24.0,12.0,58.0,12.0,23.0,51.0,104.0,334,0.5847953216374269,0.6410256410256411,0.75,0.26666666666666666,,0.26666666666666666,0.4253731343283582,0.4888888888888889,0.40425531914893614,0.4244604316546763,0.4895833333333333,0.3917525773195876,0.458980044345898,0.5267857142857143,0.46396396396396394,0.03597122302158273,28.168234643054788,0.5862068965517241,0.24356775300171526,0.19480519480519481,0.23337856173677068,0.3310344827586207,0.2347417840375587,0.21904761904761905,0.2446043165467626,0.5392156862745098,0.5978260869565217,0.5272727272727272,0.30935251798561153,0.4186046511627907,0.43902439024390244,0.37037037037037035,0.41007194244604317,0.36257309941520466,0.36257309941520466,0.8225806451612904,0.02877697841726619,0.16666666666666666,0.18181818181818182,0.5,0.5833333333333334,0.5,0.07142857142857142,0.32989690721649484,0.40625,0.020618556701030927,,0.2805755395683453,0.16666666666666666,0.43982086330935255,0.4441546391752577,0.14182692307692307,0.25,10.213432835820896,25.06,0.20771144278606965,62.0,12.0,28.0,30.0,16.0,72.0,87.0,42.0,189.0,36.0,1.0,18.0,43.0,9.0,14.0,,4.0,4.0,68.0,1.0,78.0,7.0,36.0,5.0,22.0,17.0,4.0,22.0,14.0,4.0,5.0,0.03980099502487562,0.09803921568627451,0.33962264150943394,0.023809523809523808,0.05844155844155844,0.05675675675675676,0.13157894736842105,0.034653465346534656,0.017857142857142856,0.19555555555555557,0.14285714285714285,0.04090909090909091,0.6363636363636364,0.5063579545454545,0.08071748878923767,0.08352668213457076,15.0,12.0,3.0,13.0,17.0,6.0,4.0,,7.0,13.0,4.0,,,1.0,1.0,,1.0,3.0,0.046511627906976744,0.04838709677419355,0.0297029702970297,0.13043478260869565,2.0,3.0,,,1.0,1.0,3.0,1.0,3.0,,1.0,0.3333333333333333,0.06666666666666667,,,0.007194244604316547,0.6666666666666666,0.6666666666666666,1.0,,0.0625,0.3333333333333333,,0.010309278350515464,,,3.0,3.0,,,,,,,0.08333333333333333,,,True
