EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGA,FTOffRebounds,FG3APct,OffFTReboundPct,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,BlockedLongMidRange,DefensiveGoaltends,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,10803.0,180,-51.0,322,324,106,122,39,646,7.0,15,,2.0,3.0,4.0,1.0,4.0,4.0,7.0,12,26,14.0,68,371,,2.0,2.0,2.0,4.0,5.0,8.0,22.0,14.0,10.0,2.0,12.0,2.0,14.0,1.0,1.0,7.0,3.0,30.0,,3.0,2.0,13.0,,15.0,3.0,18.0,1.0,7.0,2.0,5.0,5.0,2.0,3.0,5.0,,2.0,,1.0,10.0,,2.0,5.0,14.0,,1.0,13.0,,,17.0,,5.0,2.0,2.0,1.0,1.0,3.0,2.0,,,22.0,106,4.0,2.0,0.5833333333333334,0.5833333333333334,0.46153846153846156,,0.8,0.5192307692307693,,0.5384615384615384,0.5508474576271186,0.125,0.5833333333333334,0.07692307692307693,0.06666666666666667,0.25,,18.852459016393443,0.5,,0.12264150943396226,0.027777777777777776,0.05128205128205128,,0.10344827586206896,0.020134228187919462,0.024390243902439025,0.03225806451612903,0.027777777777777776,,,0.022222222222222223,0.2,0.19444444444444445,0.06666666666666667,,0.03571428571428571,0.6666666666666666,0.28846153846153844,0.4666666666666667,0.5,0.5714285714285714,0.07692307692307693,0.25,0.3333333333333333,0.1346153846153846,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,,,0.3076923076923077,0.75,0.7884615384615384,0.52275,0.47140000000000004,0.5725038461538462,0.08771929824561403,0.16129032258064516,0.029411764705882353,0.3235294117647059,6.480769230769231,0.32919254658385094,17.0,4.0,26.0,8.0,,17.0,,0.5,,1.0,0.3269230769230769,0.3076923076923077,24.584615384615386,3.0,9.0,7.0,1.0,10.0,2.0,27.0,7.0,2.0,0.9,0.38461538461538464,0.25,0.38461538461538464,0.17307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.25,0.4117647058823529,4.0,,,0.3076923076923077,,,,1.0,3.0,,,,,3.0,,1.0,1.0,0.3333333333333333,,,,0.25,,1.0,1.0,True,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,8742.0,146,-35.0,273,266,70,71,36,539,3.0,11,,1.0,,2.0,1.0,6.0,4.0,11.0,8,28,12.0,49,305,,1.0,,3.0,1.0,8.0,7.0,12.0,,16.0,3.0,14.0,5.0,19.0,3.0,2.0,6.0,7.0,43.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,,6.0,1.0,4.0,3.0,,2.0,,1.0,9.0,,2.0,4.0,11.0,,1.0,12.0,,1.0,15.0,,2.0,4.0,,,,,,,,12.0,70,4.0,4.0,,,0.2857142857142857,,0.125,0.40217391304347827,0.5,0.22727272727272727,0.4519230769230769,0.5,0.36666666666666664,0.10714285714285714,0.18181818181818182,0.16666666666666666,,19.488817891373802,0.6666666666666666,,0.02531645569620253,0.009433962264150943,0.06451612903225806,,0.03636363636363636,0.007633587786259542,0.03225806451612903,,,,,0.037037037037037035,0.037037037037037035,,0.1,,,,0.2391304347826087,0.2727272727272727,0.3333333333333333,,0.13043478260869565,0.16666666666666666,0.2,0.2391304347826087,0.36363636363636365,0.36363636363636365,,0.3333333333333333,,,0.18181818181818182,,0.6304347826086957,0.4871400000000001,0.42896666666666666,0.4225454545454545,0.041666666666666664,0.06666666666666667,0.061224489795918366,0.24489795918367346,9.153571428571428,0.2564102564102564,16.0,2.0,18.0,3.0,,15.0,,0.391304347826087,,,0.34782608695652173,0.18181818181818182,26.055555555555557,1.0,2.0,6.0,1.0,7.0,1.0,18.0,6.0,1.0,0.8571428571428571,0.3888888888888889,0.3333333333333333,0.4117647058823529,0.043478260869565216,0.5,0.5,1.0,0.375,0.375,0.8333333333333334,0.5,0.4,1.0,,,0.09090909090909091,1.0,2.0,1.0,2.0,3.0,1.0,0.5,0.6666666666666666,0.5,3.0,,,,,,,1.0,,,,,True,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,17315.0,289,-29.0,519,521,118,101,63,1040,33.0,49,13.0,22.0,2.0,7.0,7.0,18.0,2.0,10.0,42,77,7.0,91,513,14.0,24.0,2.0,30.0,6.0,17.0,1.0,13.0,58.0,26.0,4.0,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,5.0,22.0,6.0,39.0,1.0,46.0,29.0,75.0,2.0,8.0,5.0,3.0,3.0,,1.0,9.0,2.0,2.0,,1.0,12.0,1.0,2.0,18.0,40.0,4.0,5.0,17.0,3.0,2.0,14.0,4.0,9.0,,11.0,7.0,2.0,11.0,8.0,,1.0,13.0,118,2.0,,0.6904761904761905,0.90625,0.5454545454545454,0.5833333333333334,0.35294117647058826,0.5384615384615384,0.5833333333333334,0.3333333333333333,0.5481927710843374,0.6,0.34210526315789475,0.05194805194805195,0.08163265306122448,,,15.88628762541806,0.25,0.05555555555555555,0.21311475409836064,0.102803738317757,0.13333333333333333,0.1111111111111111,0.19736842105263158,0.10424710424710425,0.11594202898550725,0.1509433962264151,0.06521739130434782,0.09090909090909091,0.16666666666666666,0.19298245614035087,0.16666666666666666,0.2564102564102564,0.14285714285714285,0.1,0.06451612903225806,0.7272727272727273,0.6282051282051282,0.673469387755102,0.7333333333333333,0.6666666666666666,0.23076923076923078,0.3888888888888889,0.3888888888888889,0.1282051282051282,0.2,0.2,0.5,0.9166666666666666,0.5909090909090909,0.23076923076923078,0.3888888888888889,0.2857142857142857,0.6410256410256411,0.4930275641025641,0.535085,0.4528527777777778,0.10843373493975904,0.10975609756097561,0.32967032967032966,0.14285714285714285,4.379220779220779,0.22736030828516376,1.0,1.0,1.0,1.0,20.0,1.0,2.0,0.01282051282051282,0.10526315789473684,0.8571428571428571,0.01282051282051282,0.05555555555555555,34.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,31095.0,518,-86.0,936,928,267,296,104,1864,49.0,72,11.0,17.0,13.0,24.0,20.0,68.0,6.0,28.0,75,168,63.0,213,992,14.0,24.0,8.0,36.0,23.0,49.0,37.0,83.0,70.0,80.0,11.0,29.0,22.0,51.0,17.0,5.0,16.0,11.0,124.0,5.0,22.0,24.0,58.0,14.0,96.0,32.0,128.0,3.0,14.0,11.0,3.0,26.0,3.0,13.0,13.0,2.0,13.0,,3.0,39.0,3.0,12.0,15.0,25.0,1.0,4.0,94.0,7.0,8.0,89.0,7.0,37.0,11.0,21.0,13.0,8.0,21.0,9.0,,1.0,83.0,267,2.0,10.0,0.4666666666666667,0.5072463768115942,0.44642857142857145,0.5833333333333334,0.46938775510204084,0.4437869822485207,0.5833333333333334,0.46,0.5071428571428571,0.6428571428571429,0.5763888888888888,0.06547619047619048,0.125,0.029411764705882353,,23.4684260131951,0.6666666666666666,0.4,0.1864951768488746,0.06626506024096386,0.21052631578947367,0.049019607843137254,0.19294117647058823,0.06221198156682028,0.10569105691056911,0.020833333333333332,0.061946902654867256,0.05263157894736842,0.038461538461538464,0.1792452830188679,0.1951219512195122,0.18699186991869918,0.17721518987341772,0.2857142857142857,0.037037037037037035,0.42857142857142855,0.4260355029585799,0.6805555555555556,0.7777777777777778,0.46938775510204084,0.40236686390532544,0.29411764705882354,0.30303030303030304,0.16568047337278108,0.21428571428571427,0.21428571428571427,1.0,0.7083333333333334,0.6470588235294118,0.2727272727272727,0.48,0.5416666666666666,0.4319526627218935,0.45083284023668646,0.5041190476190477,0.4639210000000001,0.18592964824120603,0.18686868686868688,0.16901408450704225,0.38967136150234744,5.803571428571427,0.28525641025641024,,,1.0,1.0,12.0,,5.0,0.005917159763313609,0.09433962264150944,0.3,,,22.3,,1.0,,,,,,,2.0,,,,,0.005917159763313609,,,,,,,,,1.0,,1.0,0.02,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,10598.0,177,24.0,315,321,83,80,25,636,6.0,12,2.0,3.0,3.0,6.0,3.0,8.0,6.0,21.0,15,41,7.0,64,312,2.0,4.0,,4.0,4.0,13.0,1.0,15.0,24.0,6.0,6.0,15.0,2.0,17.0,2.0,,8.0,4.0,36.0,1.0,4.0,7.0,9.0,3.0,19.0,5.0,24.0,1.0,6.0,3.0,3.0,7.0,1.0,5.0,3.0,,2.0,,,10.0,1.0,3.0,14.0,26.0,,2.0,14.0,3.0,2.0,12.0,,6.0,,,,,,,,,15.0,83,,,0.8,0.8,0.36585365853658536,0.5,0.3076923076923077,0.5,0.5,0.3888888888888889,0.5079365079365079,0.5,0.39473684210526316,0.14634146341463414,0.08333333333333333,0.375,0.09523809523809523,21.22093023255814,0.7,0.25,0.08571428571428572,0.03669724770642202,0.16666666666666666,0.05263157894736842,0.10884353741496598,0.0390625,0.07692307692307693,0.03225806451612903,0.019230769230769232,0.07142857142857142,,0.04,0.13793103448275862,0.0784313725490196,0.125,0.3,0.038461538461538464,,0.21052631578947367,0.5,0.5454545454545454,0.8333333333333334,0.14035087719298245,0.375,0.6,0.3684210526315789,0.2857142857142857,0.3157894736842105,0.8333333333333334,0.75,0.6666666666666666,0.5,0.3333333333333333,0.5,0.49122807017543857,0.45312589285714283,0.497125,0.47801764705882355,0.09523809523809523,0.1276595744680851,0.0625,0.234375,11.531707317073172,0.2634920634920635,12.0,4.0,16.0,5.0,,11.0,,0.2807017543859649,,0.6666666666666666,0.21052631578947367,0.2222222222222222,26.5625,4.0,4.0,5.0,1.0,9.0,2.0,27.0,5.0,3.0,1.0,0.5625,0.4,0.6,0.07017543859649122,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,1.0,0.25,0.45454545454545453,1.0,,,0.05555555555555555,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,True,,,,,,,,,
1519,1610612763,John Thomas,John Thomas,1519,MEM,1066.0,18,-2.0,32,30,5,4,3,62,1.0,1,1.0,1.0,,,,,,,1,1,,2,34,1.0,1.0,,2.0,,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,5,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,8.823529411764705,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,0.4209,,,,,1.0,,2.7,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,25037.0,417,-15.0,767,778,256,248,78,1545,50.0,77,10.0,15.0,13.0,24.0,13.0,38.0,4.0,13.0,67,128,45.0,179,808,12.0,20.0,,24.0,17.0,36.0,16.0,50.0,86.0,48.0,20.0,9.0,6.0,15.0,4.0,2.0,6.0,1.0,36.0,2.0,22.0,12.0,32.0,12.0,56.0,24.0,80.0,3.0,8.0,7.0,1.0,14.0,3.0,4.0,19.0,1.0,10.0,,3.0,33.0,5.0,8.0,33.0,70.0,7.0,9.0,50.0,4.0,3.0,65.0,9.0,30.0,7.0,17.0,12.0,3.0,17.0,5.0,2.0,2.0,50.0,256,10.0,6.0,0.6417910447761194,0.7413793103448276,0.5234375,0.6,0.4722222222222222,0.5234375,0.6,0.4722222222222222,0.5737179487179487,0.5714285714285714,0.5434782608695652,0.15625,0.16883116883116883,0.15789473684210525,0.07692307692307693,22.105263157894736,0.42424242424242425,0.35294117647058826,0.11428571428571428,0.0873015873015873,0.13953488372093023,0.02531645569620253,0.12021857923497267,0.07250755287009064,0.18181818181818182,0.025974025974025976,0.04597701149425287,0.034482758620689655,,0.08333333333333333,0.18181818181818182,0.10377358490566038,0.1527777777777778,0.07142857142857142,0.07317073170731707,0.29411764705882354,0.6015625,0.6493506493506493,0.78125,0.66,0.296875,0.34210526315789475,0.40625,0.1015625,0.3076923076923077,0.3333333333333333,0.75,0.75,0.6666666666666666,,0.6666666666666666,0.5416666666666666,0.6015625,0.49309375000000005,0.5244611111111112,0.49174444444444454,0.20134228187919462,0.20134228187919462,0.1340782122905028,0.27932960893854747,4.44453125,0.33376792698826596,,,,,18.0,,,,,0.5384615384615384,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,3019.0,50,19.0,93,92,47,33,17,185,4.0,6,1.0,3.0,,1.0,,2.0,,1.0,4,9,4.0,12,81,1.0,3.0,,2.0,,3.0,1.0,1.0,6.0,2.0,1.0,2.0,,2.0,,,2.0,,4.0,4.0,3.0,,2.0,,2.0,7.0,9.0,,4.0,4.0,,1.0,,1.0,,,,,,1.0,,,7.0,13.0,2.0,,8.0,2.0,1.0,11.0,1.0,5.0,1.0,,,,,,,,1.0,47,1.0,1.0,0.75,1.0,0.4444444444444444,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.25,0.08333333333333333,0.1111111111111111,0.16666666666666666,,,14.414414414414413,1.0,,0.08,0.13636363636363635,,0.23529411764705882,0.05263157894736842,0.1794871794871795,,0.25,0.1111111111111111,0.26666666666666666,,0.2,,0.0625,,,,,0.6,0.6666666666666666,0.8,0.75,0.2,,,0.1,,,,1.0,0.3333333333333333,,0.25,,0.7,0.4433,0.3491,0.3234000000000001,0.35714285714285715,0.38461538461538464,0.16666666666666666,0.08333333333333333,4.5,0.5053763440860215,1.0,1.0,1.0,1.0,2.0,,,0.1,,,0.1,0.25,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,
101194,1610612763,Anthony Roberson,Anthony Roberson,101194,MEM,354.0,6,,9,9,2,3,1,18,,1,,,,,,,1.0,1.0,1,2,,2,4,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.5,1.0,,,30.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,0.46935,,0.45255,,,,,10.8,0.2222222222222222,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,13494.0,225,25.0,407,402,131,150,53,809,8.0,12,1.0,1.0,3.0,4.0,2.0,9.0,8.0,20.0,18,41,12.0,60,393,2.0,2.0,1.0,11.0,5.0,8.0,5.0,21.0,28.0,8.0,5.0,16.0,,16.0,,,9.0,4.0,32.0,2.0,4.0,2.0,19.0,4.0,25.0,6.0,31.0,2.0,17.0,10.0,7.0,10.0,3.0,9.0,7.0,1.0,1.0,,,17.0,1.0,3.0,22.0,39.0,2.0,3.0,21.0,1.0,7.0,15.0,1.0,5.0,3.0,,,,,,,,21.0,131,8.0,2.0,0.7777777777777778,0.8235294117647058,0.43902439024390244,1.0,0.625,0.4444444444444444,0.7142857142857143,0.5333333333333333,0.4918032786885246,0.6875,0.5833333333333334,0.12195121951219512,0.16666666666666666,0.2222222222222222,0.05,16.738197424892704,0.5882352941176471,0.2857142857142857,0.1366906474820144,0.029411764705882353,0.05263157894736842,0.03278688524590164,0.11864406779661017,0.030456852791878174,0.041666666666666664,,0.044444444444444446,0.024390243902439025,0.05,0.16216216216216217,0.08108108108108109,0.15384615384615385,,0.3333333333333333,0.07407407407407407,,0.2222222222222222,0.6666666666666666,0.8,0.75,0.16666666666666666,0.2222222222222222,0.2857142857142857,0.37037037037037035,0.4,0.42105263157894735,0.875,0.14285714285714285,1.0,,0.26666666666666666,0.75,0.46296296296296297,0.438587037037037,0.3910833333333334,0.4664466666666666,0.08620689655172414,0.1111111111111111,0.18333333333333332,0.35,10.682926829268292,0.32186732186732187,8.0,5.0,13.0,7.0,2.0,8.0,,0.24074074074074073,,0.5,0.14814814814814814,0.3333333333333333,24.753846153846155,3.0,5.0,1.0,1.0,4.0,2.0,12.0,1.0,3.0,1.0,0.3076923076923077,0.2857142857142857,0.3076923076923077,0.09259259259259259,0.6,0.6,1.0,0.125,0.125,1.0,0.2,0.125,2.0,,,0.13333333333333333,1.0,3.0,2.0,5.0,,,0.4,0.42857142857142855,0.3333333333333333,,1.0,2.0,1.0,0.2857142857142857,0.5,1.0,1.0,0.5,,,,False,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,17608.0,293,-25.0,514,522,164,150,61,1036,11.0,25,,1.0,3.0,8.0,2.0,9.0,9.0,34.0,22,68,4.0,48,528,,2.0,,,4.0,18.0,3.0,11.0,14.0,30.0,3.0,20.0,15.0,35.0,9.0,6.0,9.0,6.0,85.0,1.0,1.0,8.0,9.0,,17.0,2.0,19.0,1.0,3.0,2.0,1.0,11.0,2.0,8.0,5.0,1.0,3.0,,,16.0,,7.0,7.0,26.0,1.0,2.0,10.0,,1.0,12.0,2.0,2.0,5.0,,,,,,,,11.0,164,1.0,4.0,0.3181818181818182,0.3181818181818182,0.3235294117647059,,0.2222222222222222,0.30985915492957744,,0.19047619047619047,0.3157894736842105,,0.22,0.04411764705882353,0.12,,,15.699658703071671,0.6875,,0.04864864864864865,0.00558659217877095,0.16,0.018867924528301886,0.07234042553191489,0.008620689655172414,,0.018867924528301886,,,0.07142857142857142,0.031746031746031744,,0.0875,0.13157894736842105,0.25,0.023809523809523808,,0.352112676056338,0.44,0.5,0.2727272727272727,0.1267605633802817,0.2222222222222222,0.2222222222222222,0.4788732394366197,0.2647058823529412,0.2647058823529412,0.4444444444444444,0.3333333333333333,,,0.38095238095238093,0.375,0.39436619718309857,0.4579614285714285,0.42045,0.42752999999999997,0.028169014084507043,0.029411764705882353,,0.22916666666666666,10.720588235294118,0.31906614785992216,2.0,2.0,3.0,3.0,,1.0,,0.04225352112676056,,,0.028169014084507043,0.09523809523809523,32.5,,1.0,,,,,,,5.0,,,,,0.014084507042253521,,,,,,,,,1.0,,,0.047619047619047616,,,,1.0,,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,False,2.0,0.6666666666666666,1.0,0.5,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,60925.0,1015,137.0,1847,1842,566,416,232,3689,39.0,76,2.0,3.0,16.0,28.0,9.0,24.0,40.0,89.0,88,189,95.0,442,1897,5.0,9.0,4.0,44.0,25.0,50.0,66.0,164.0,30.0,146.0,11.0,75.0,35.0,110.0,17.0,18.0,36.0,31.0,255.0,4.0,6.0,19.0,41.0,,60.0,10.0,70.0,2.0,29.0,19.0,10.0,34.0,3.0,23.0,14.0,4.0,11.0,,3.0,48.0,4.0,15.0,26.0,83.0,3.0,3.0,86.0,2.0,4.0,117.0,3.0,26.0,27.0,2.0,,1.0,2.0,1.0,,1.0,164.0,566,10.0,28.0,0.17045454545454544,0.1724137931034483,0.4656084656084656,0.5555555555555556,0.5,0.4915014164305949,0.6896551724137931,0.532608695652174,0.5371287128712872,0.7096774193548387,0.6221374045801527,0.0582010582010582,0.10526315789473684,0.08333333333333333,0.011235955056179775,21.431958274063536,0.7083333333333334,,0.059077809798270896,0.0106951871657754,0.10106382978723404,0.014492753623188406,0.06802721088435375,0.011947431302270013,0.018957345971563982,,0.011235955056179775,0.010638297872340425,0.022727272727272728,0.04048582995951417,0.04819277108433735,0.08185053380782918,0.12598425196850394,0.04918032786885246,0.010638297872340425,0.5,0.21529745042492918,0.5131578947368421,0.5735294117647058,0.02564102564102564,0.0679886685552408,0.375,0.4090909090909091,0.2521246458923513,0.449438202247191,0.45454545454545453,0.3,0.10344827586206896,0.6666666666666666,,0.30434782608695654,0.5714285714285714,0.6798866855524079,0.5052081196581197,0.5343111111111111,0.4811100000000001,0.07161803713527852,0.12264150943396226,0.09954751131221719,0.37104072398190047,10.242857142857144,0.30644288034650785,144.0,37.0,164.0,42.0,2.0,142.0,,0.46458923512747874,,0.2222222222222222,0.40793201133144474,0.40217391304347827,25.26951219512195,5.0,20.0,52.0,13.0,57.0,16.0,129.0,52.0,8.0,0.7543859649122807,0.3475609756097561,0.38095238095238093,0.35185185185185186,0.056657223796033995,0.25,0.25,0.6,0.3611111111111111,0.36619718309859156,0.7692307692307693,0.35135135135135137,0.36619718309859156,5.0,1.0,,0.05434782608695652,10.0,17.0,10.0,20.0,42.0,2.0,0.5,0.5862068965517241,0.5882352941176471,11.0,,3.0,3.0,0.10344827586206896,,,0.6,0.6,,,,False,2.0,0.012195121951219513,,0.013888888888888888,1.0,0.006060606060606061,,,
