EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,on,Corner3PctBlocked
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,20365.0,339,-49,668,660,283,279,90,1328,11.0,20.0,1.0,1.0,6.0,11.0,8.0,7.0,26,18.0,8.0,16.0,45.0,2.0,5.0,3.0,19.0,20.0,54,25.0,63.0,8.0,123,734,1.0,6.0,4.0,8.0,15.0,9.0,18.0,8.0,27.0,47,16.0,24.0,54.0,2.0,42.0,16.0,1.0,26,8.0,34,5.0,11.0,76,6,,6,13,1.0,20,9,29,2.0,8.0,1.0,12.0,1.0,10.0,4.0,2.0,16,9.0,5,37,,21,12.0,,2.0,,,,,,47,283,13,0.4,0.42105263157894735,0.72,0.3968253968253968,0.5,0.2962962962962963,0.4166666666666667,0.37037037037037035,0.16666666666666666,0.5,0.49145299145299143,0.5,0.4666666666666667,0.5,0.5,0.47959183673469385,0.5384615384615384,0.018518518518518517,0.05,17.93548387096774,0.75,0.030303030303030304,,0.058823529411764705,0.025210084033613446,0.0759493670886076,0.06333333333333334,0.02608695652173913,,0.043478260869565216,0.03260869565217391,0.06557377049180328,0.0136986301369863,0.09195402298850575,0.10416666666666667,0.029850746268656716,,0.17094017094017094,0.55,0.5789473684210527,0.18181818181818182,0.06837606837606838,0.2222222222222222,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.15384615384615385,0.38461538461538464,0.35555555555555557,0.35555555555555557,0.625,0.07142857142857142,1.0,0.35714285714285715,0.4,1.0,0.24444444444444444,0.5454545454545454,0.17777777777777778,0.4222222222222222,0.15789473684210525,0.7094017094017094,0.38095238095238093,0.5011587719298245,0.4658181818181818,0.5185333333333334,0.01680672268907563,0.03571428571428571,0.12195121951219512,0.3821138211382114,10.35,26.003174603174603,0.4236526946107784,2.0,9.0,2.0,3.0,5.0,5.0,3.0,7.0,8.0,3.0,7.0,,,1.0,3.0,7.0,4.0,,4.0,0.028037383177570093,0.024390243902439025,0.03225806451612903,0.25,0.25,0.5,0.5,0.8888888888888888,0.21428571428571427,0.6666666666666666,0.5,0.625,1.0,21.0,,,1.0,,,,,,0.04,,3.0,,,,,,,,,,,,,True,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,105821.0,1764,72,3408,3426,806,692,452,6834,119.0,203.0,46.0,78.0,22.0,43.0,57.0,20.0,73,12.0,3.0,8.0,28.0,,1.0,2.0,9.0,155.0,333,12.0,40.0,90.0,436,3631,50.0,92.0,,1.0,120.0,28.0,62.0,3.0,12.0,86,156.0,154.0,36.0,78.0,27.0,8.0,34.0,104,35.0,139,31.0,52.0,313,126,3.0,48,135,14.0,197,155,352,10.0,52.0,24.0,45.0,12.0,24.0,46.0,21.0,91,20.0,100,202,5.0,143,156.0,13.0,75.0,42.0,25.0,43.0,24.0,3.0,86,806,16,0.5032258064516129,0.6724137931034483,1.0,0.3,,0.25,0.3076923076923077,0.46546546546546547,0.5434782608695652,0.45161290322580644,0.46380697050938335,0.5376344086021505,0.4391891891891892,0.49099099099099097,0.5555555555555556,0.4777777777777778,0.10723860589812333,0.1021021021021021,0.11822660098522167,13.516927741283476,0.4945054945054945,0.1346153846153846,0.022388059701492536,0.11092851273623665,0.0989010989010989,0.13793103448275862,0.11693290734824281,0.0931943592887799,0.11081794195250659,0.12195121951219512,0.0741444866920152,0.09968847352024922,0.09511568123393316,0.1301775147928994,0.128,0.05847953216374269,0.5581395348837209,0.5442359249329759,0.5862068965517241,0.664804469273743,0.48739495798319327,0.15281501340482573,0.19571045576407506,0.273972602739726,0.273972602739726,0.85,0.032171581769437,0.07506702412868632,0.2857142857142857,0.2857142857142857,1.0,0.8387096774193549,0.5897435897435898,0.010752688172043012,,,0.581081081081081,0.5116279069767442,0.04054054054054054,0.12162162162162163,0.2222222222222222,0.6514745308310992,0.2962962962962963,0.5273570080862533,0.5513873563218392,0.5275694444444444,0.1724137931034483,0.189873417721519,0.27522935779816515,0.19724770642201836,5.9135135135135135,26.385,0.23650234741784038,16.0,4.0,,,1.0,21.0,4.0,14.0,38.0,26.0,28.0,4.0,4.0,8.0,18.0,22.0,9.0,16.0,7.0,0.07282913165266107,0.0728476821192053,0.16326530612244897,0.2807017543859649,0.3404255319148936,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,20.0,,,,7.0,,1.0,,0.17543859649122806,,0.07272727272727272,0.1875,1.0,,,,,,0.06521739130434782,,1.0,,1.0,2.0,1.0,True,
2873,1610612764,Billy Thomas,Billy Thomas,2873,WAS,3265.0,54,14,118,117,54,72,14,235,,,,,,,,,2,6.0,5.0,1.0,4.0,,1.0,,1.0,,2,5.0,10.0,,15,122,,,,1.0,,,,3.0,6.0,9,,,15.0,,4.0,1.0,,4,1.0,5,1.0,3.0,11,1,,3,3,1.0,7,2,9,,3.0,2.0,,,,1.0,,1,,6,13,1.0,1,,,,,,,,,9,54,4,,,1.0,0.5,,0.5,0.5,,,,0.625,,0.75,0.625,,0.75,0.8333333333333334,,,9.48905109489051,,0.2,,0.09090909090909091,0.024390243902439025,0.17647058823529413,0.12,0.03508771929824561,0.0625,,,0.08333333333333333,0.18181818181818182,,0.2727272727272727,,,,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.25,0.25,1.0,,,1.0,,,,,0.8333333333333334,0.16666666666666666,,0.8333333333333334,0.25,0.5096791666666666,0.4116,0.5201250000000001,,,,0.6,16.9,24.6,0.4576271186440678,,4.0,,,3.0,,,,1.0,1.0,1.0,,,,1.0,,,,,0.0625,0.07692307692307693,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2852,1610612764,Awvee Storey,Awvee Storey,2852,WAS,3045.0,51,15,104,103,47,52,12,207,2.0,2.0,,,1.0,1.0,1.0,1.0,9,,,2.0,3.0,,,1.0,1.0,3.0,12,2.0,3.0,,12,108,,,,,,1.0,6.0,1.0,1.0,5,4.0,2.0,6.0,,3.0,2.0,,1,1.0,2,,,5,2,,2,4,,6,3,9,1.0,,,2.0,,2.0,2.0,,4,3.0,4,8,,2,,,,,,,,,5,47,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.25,,0.16666666666666666,0.4,,0.35714285714285715,0.4,,0.35714285714285715,0.2,,,16.666666666666668,0.5,,,0.15384615384615385,0.06060606060606061,0.15384615384615385,0.15384615384615385,0.075,0.2,,0.05263157894736842,0.14285714285714285,0.25,0.125,0.25,0.1,,0.13333333333333333,1.0,1.0,0.5,0.06666666666666667,0.6,0.1111111111111111,0.1111111111111111,1.0,,0.2,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.14285714285714285,1.0,,0.14285714285714285,1.0,0.3333333333333333,0.6666666666666666,0.4589666666666667,,0.4338285714285714,,,,0.4166666666666667,15.65,25.400000000000002,0.4519230769230769,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,23782.0,396,9,795,788,240,183,106,1583,17.0,30.0,4.0,8.0,6.0,8.0,24.0,25.0,56,8.0,4.0,7.0,20.0,,5.0,2.0,8.0,53.0,110,8.0,28.0,22.0,152,839,11.0,20.0,,6.0,24.0,14.0,20.0,2.0,12.0,38,72.0,34.0,24.0,6.0,20.0,7.0,10.0,15,5.0,20,5.0,11.0,45,13,,10,31,3.0,44,17,61,,11.0,4.0,12.0,1.0,9.0,5.0,3.0,17,4.0,10,23,2.0,19,26.0,3.0,12.0,,,,,1.0,38,240,3,0.6792452830188679,0.72,1.0,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.4818181818181818,0.55,0.7,0.47101449275362317,0.4230769230769231,0.53125,0.5100671140939598,0.42857142857142855,0.5588235294117647,0.2028985507246377,0.09090909090909091,0.13333333333333333,17.907227615965482,0.7058823529411765,0.1111111111111111,,0.1054421768707483,0.0436241610738255,0.14084507042253522,0.11232876712328767,0.04358974358974359,0.08641975308641975,0.03488372093023256,0.022900763358778626,0.04411764705882353,0.14705882352941177,0.10483870967741936,0.1568627450980392,,,0.21739130434782608,0.5666666666666667,0.6538461538461539,0.7647058823529411,0.17391304347826086,0.4057971014492754,0.44642857142857145,0.45454545454545453,0.64,0.057971014492753624,0.14492753623188406,0.35,0.35,1.0,0.3076923076923077,0.5,0.19230769230769232,,,0.25,0.75,0.125,0.25,0.25,0.42028985507246375,0.35,0.48989598540146,0.5352527777777777,0.5151499999999999,0.08163265306122448,0.10084033613445378,0.15789473684210525,0.25,11.599090909090908,25.092857142857145,0.3018867924528302,11.0,1.0,,1.0,,4.0,,1.0,3.0,4.0,7.0,,2.0,3.0,,,2.0,,2.0,0.043478260869565216,0.04,0.1,0.4583333333333333,0.5789473684210527,0.125,0.125,1.0,0.038461538461538464,,,,2.0,,,,1.0,,,,0.20833333333333334,,0.058823529411764705,0.6363636363636364,,,,,,0.017857142857142856,0.25,,,,,,,True,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,5099.0,85,-15,160,157,126,85,18,317,6.0,10.0,4.0,4.0,5.0,8.0,4.0,3.0,10,4.0,3.0,1.0,3.0,,,1.0,2.0,10.0,24,1.0,7.0,9.0,32,159,4.0,6.0,,,9.0,7.0,18.0,1.0,5.0,22,10.0,10.0,,8.0,3.0,1.0,4.0,6,,6,,5.0,12,3,1.0,2,8,3.0,13,7,20,1.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,7,7.0,6,13,,9,11.0,2.0,5.0,6.0,5.0,6.0,2.0,,22,126,4,0.5,0.8333333333333334,,0.14285714285714285,,0.2,0.14285714285714285,0.4166666666666667,0.6666666666666666,0.3888888888888889,0.3709677419354839,0.6666666666666666,0.3695652173913043,0.44285714285714284,0.6428571428571429,0.42,0.22580645161290322,0.16666666666666666,0.2,23.333333333333332,0.42857142857142855,0.42857142857142855,0.09090909090909091,0.15384615384615385,0.06521739130434782,0.09523809523809523,0.136986301369863,0.08955223880597014,0.14285714285714285,,0.06896551724137931,0.16666666666666666,0.1111111111111111,0.16,0.18181818181818182,0.0625,0.3333333333333333,0.3225806451612903,0.6,0.75,0.3333333333333333,0.12903225806451613,0.3225806451612903,0.3,0.3,1.0,0.12903225806451613,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.6666666666666666,1.0,,,,0.34782608695652173,0.625,0.13043478260869565,0.08695652173913043,0.5,0.5483870967741935,0.3333333333333333,0.47447903225806454,0.4127,0.48637391304347827,0.14705882352941177,0.18518518518518517,0.28125,0.6875,10.370833333333334,24.37142857142857,0.7875,1.0,,,,,5.0,,,1.0,3.0,2.0,,3.0,1.0,,1.0,1.0,,1.0,0.14285714285714285,0.21428571428571427,,0.25,0.5,,,,,,,,1.0,3.0,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,False,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,14974.0,250,-25,462,462,248,166,57,924,14.0,26.0,1.0,4.0,8.0,15.0,7.0,12.0,35,1.0,,3.0,12.0,1.0,2.0,2.0,10.0,30.0,68,3.0,13.0,18.0,87,472,2.0,6.0,1.0,2.0,7.0,18.0,40.0,2.0,10.0,49,34.0,26.0,3.0,,12.0,3.0,4.0,13,9.0,22,7.0,10.0,53,5,,6,10,1.0,17,6,23,,14.0,5.0,12.0,1.0,9.0,7.0,3.0,19,9.0,14,25,1.0,16,24.0,3.0,10.0,1.0,,1.0,,,49,248,2,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.23076923076923078,0.5,0.2,0.23076923076923078,0.4411764705882353,0.3333333333333333,0.45,0.42592592592592593,0.4375,0.42,0.47802197802197804,0.4375,0.4537037037037037,0.16049382716049382,0.058823529411764705,0.15384615384615385,20.872865275142317,0.631578947368421,0.05,,0.06666666666666667,0.031446540880503145,0.11538461538461539,0.07920792079207921,0.02830188679245283,,0.027777777777777776,0.047058823529411764,0.020833333333333332,0.16216216216216217,0.046153846153846156,0.13333333333333333,,,0.32098765432098764,0.5384615384615384,0.6363636363636364,0.6428571428571429,0.08641975308641975,0.43209876543209874,0.34285714285714286,0.34285714285714286,0.5,0.012345679012345678,0.14814814814814814,0.25,0.25,0.3333333333333333,0.5,0.25,0.25,0.5,,0.3,0.5333333333333333,,0.2,0.2,0.48148148148148145,0.25,0.480475925925926,0.48727499999999996,0.466443,0.11363636363636363,0.13333333333333333,0.08045977011494253,0.5632183908045977,11.314705882352943,25.346153846153843,0.5367965367965368,4.0,,,,,7.0,2.0,1.0,2.0,1.0,9.0,,2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.018867924528301886,,0.09090909090909091,0.5714285714285714,0.5714285714285714,,,,,,,,,6.0,,,,1.0,,,,,0.09090909090909091,0.5,,,,,,,,,,,,,,False,
1088,1610612764,Chucky Atkins,Chucky Atkins,1088,WAS,12746.0,212,-14,395,400,136,99,46,795,5.0,8.0,,,2.0,5.0,4.0,7.0,16,5.0,2.0,6.0,24.0,,2.0,3.0,5.0,13.0,28,8.0,29.0,14.0,64,392,,1.0,,2.0,2.0,6.0,14.0,3.0,7.0,29,10.0,16.0,15.0,,24.0,6.0,2.0,29,6.0,35,4.0,9.0,76,2,,3,10,,13,3,16,2.0,6.0,3.0,8.0,3.0,4.0,6.0,4.0,14,6.0,9,21,,12,19.0,,4.0,,,,,,29,136,3,0.38461538461538464,0.38461538461538464,0.625,0.27586206896551724,,0.42857142857142855,0.27586206896551724,0.4642857142857143,,0.42857142857142855,0.43859649122807015,,0.5,0.47692307692307695,0.25,0.5576923076923077,0.5087719298245614,0.07142857142857142,0.25,17.792792792792792,0.5714285714285714,,,0.07407407407407407,0.015625,0.06818181818181818,0.07262569832402235,0.017857142857142856,0.08,,,0.02564102564102564,0.06976744186046512,0.11320754716981132,0.08571428571428572,0.0625,,0.14035087719298245,0.625,0.8333333333333334,0.2,0.07017543859649122,0.2807017543859649,0.4375,0.4375,0.5714285714285714,0.08771929824561403,0.42105263157894735,0.25,0.25,0.5,,,0.6666666666666666,,,0.23809523809523808,0.4,0.09523809523809523,0.23809523809523808,0.6,0.6491228070175439,0.25,0.5018026315789474,0.5928,0.46782857142857137,0.06557377049180328,0.125,0.03125,0.453125,12.425,24.8448275862069,0.34430379746835443,1.0,2.0,,,,8.0,2.0,11.0,9.0,1.0,3.0,1.0,,1.0,1.0,1.0,4.0,,4.0,0.025,0.03333333333333333,,0.25,0.25,0.4,0.4,1.0,,,,,2.0,9.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,False,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,17403.0,290,-10,535,538,155,99,65,1073,23.0,31.0,8.0,10.0,8.0,8.0,28.0,1.0,1,,,,,,,,,35.0,60,,,27.0,97,533,9.0,14.0,,,26.0,9.0,13.0,,,27,30.0,40.0,,18.0,,,6.0,3,,3,,1.0,6,22,2.0,9,33,4.0,46,27,73,,3.0,2.0,6.0,2.0,2.0,13.0,4.0,19,5.0,17,29,5.0,34,39.0,1.0,14.0,15.0,9.0,15.0,13.0,1.0,27,155,1,0.42857142857142855,0.5769230769230769,,,,,,0.5833333333333334,0.6428571428571429,0.6923076923076923,0.5833333333333334,0.6428571428571429,0.6923076923076923,0.6139240506329114,0.6842105263157895,0.675,,0.1,0.06451612903225806,16.171617161716174,0.3157894736842105,0.18181818181818182,0.10526315789473684,0.1875,0.11956521739130435,0.13636363636363635,0.17355371900826447,0.10460251046025104,0.1111111111111111,0.1,0.1348314606741573,0.3,0.1111111111111111,0.16666666666666666,0.13333333333333333,,0.8666666666666667,0.5166666666666667,0.7419354838709677,0.7931034482758621,0.391304347826087,0.4666666666666667,0.016666666666666666,1.0,1.0,,,,,,,0.7142857142857143,0.8,,,,0.6153846153846154,1.0,,,,0.5166666666666667,,0.48420833333333335,0.5180833333333333,0.46120769230769226,0.1917808219178082,0.1917808219178082,0.26804123711340205,0.27835051546391754,3.884999999999999,,0.2897196261682243,11.0,,,,,9.0,,,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,6.0,5.0,0.05454545454545454,0.0625,0.14285714285714285,0.39285714285714285,0.4583333333333333,,,,,,,,8.0,,,,4.0,,,,0.14285714285714285,,,0.5454545454545454,,,,,2.0,,,,,,,,,False,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,22574.0,376,-43,690,706,248,199,78,1396,33.0,49.0,2.0,6.0,12.0,17.0,31.0,28.0,75,3.0,2.0,5.0,22.0,,,5.0,16.0,75.0,155,6.0,25.0,45.0,213,719,7.0,14.0,,,18.0,27.0,53.0,6.0,18.0,90,66.0,84.0,6.0,4.0,20.0,5.0,8.0,23,2.0,25,2.0,16.0,52,7,1.0,17,37,2.0,56,10,66,,18.0,4.0,11.0,2.0,6.0,19.0,5.0,30,11.0,11,36,,36,50.0,7.0,23.0,1.0,1.0,1.0,1.0,1.0,90,248,3,0.44,0.4520547945205479,0.3333333333333333,0.24,,0.3333333333333333,0.2608695652173913,0.4838709677419355,0.5,0.5094339622641509,0.4666666666666667,0.5,0.5070422535211268,0.5251256281407035,0.5625,0.5632911392405063,0.1388888888888889,0.05161290322580645,0.10204081632653061,29.321382842509603,0.36666666666666664,0.07692307692307693,0.04,0.16371681415929204,0.028688524590163935,0.19540229885057472,0.17252396166134185,0.02821316614420063,0.05660377358490566,0.04411764705882353,0.008130081300813009,0.136986301369863,0.23809523809523808,0.13333333333333333,0.22950819672131148,,1.0,0.2722222222222222,0.673469387755102,0.75,0.45454545454545453,0.17222222222222222,0.4166666666666667,0.37333333333333335,0.37333333333333335,0.35714285714285715,0.016666666666666666,0.12222222222222222,0.22727272727272727,0.22727272727272727,0.2,0.42857142857142855,0.3333333333333333,,,,0.23943661971830985,0.7058823529411765,0.028169014084507043,0.22535211267605634,0.3125,0.4111111111111111,0.25,0.4615869318181817,0.514588888888889,0.4550499999999999,0.11734693877551021,0.13450292397660818,0.08450704225352113,0.4225352112676056,11.35096774193548,28.784000000000006,0.35942028985507246,14.0,1.0,,,1.0,18.0,,3.0,4.0,2.0,14.0,,3.0,3.0,10.0,2.0,3.0,,2.0,0.02666666666666667,0.015873015873015872,0.11538461538461539,0.45161290322580644,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,4.0,12.0,,,2.0,5.0,,,0.0967741935483871,,0.08333333333333333,0.5714285714285714,2.0,1.0,,,,,0.5,,,,,1.0,,False,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,27290.0,455,-60,827,842,302,229,102,1669,17.0,28.0,2.0,3.0,5.0,10.0,23.0,10.0,38,2.0,1.0,6.0,24.0,,1.0,1.0,10.0,41.0,89,7.0,26.0,48.0,151,858,5.0,6.0,,1.0,12.0,8.0,23.0,2.0,11.0,44,18.0,64.0,12.0,,24.0,6.0,3.0,41,10.0,51,3.0,14.0,112,1,,13,24,,37,2,39,,8.0,2.0,19.0,1.0,11.0,11.0,8.0,30,12.0,12,25,,52,58.0,2.0,21.0,,,,,,44,302,2,0.21951219512195122,0.21951219512195122,0.5714285714285714,0.2692307692307692,,0.18181818181818182,0.2692307692307692,0.4606741573033708,0.8333333333333334,0.34782608695652173,0.44782608695652176,0.7142857142857143,0.3235294117647059,0.5212765957446809,0.75,0.44680851063829785,0.22608695652173913,0.033707865168539325,0.07142857142857142,17.98941798941799,0.6333333333333333,,,0.08540925266903915,0.0033783783783783786,0.13,0.09711286089238845,0.005249343832020997,0.014492753623188406,,,0.06382978723404255,0.0547945205479452,0.12280701754385964,0.15873015873015872,,,0.24347826086956523,0.6071428571428571,0.6538461538461539,0.35294117647058826,0.2,0.33043478260869563,0.2631578947368421,0.2631578947368421,0.1,0.017391304347826087,0.20869565217391303,0.25,0.25,0.5,0.42857142857142855,0.6666666666666666,0.14285714285714285,,,0.29411764705882354,0.5,0.029411764705882353,0.29411764705882354,0.1,0.46956521739130436,0.25,0.47201739130434794,0.44642857142857145,0.4678235294117648,0.15671641791044777,0.19444444444444445,0.07947019867549669,0.2913907284768212,10.422471910112362,25.576923076923073,0.3651753325272068,14.0,1.0,,,1.0,22.0,7.0,6.0,21.0,1.0,6.0,2.0,1.0,4.0,6.0,10.0,7.0,,6.0,0.011764705882352941,0.014084507042253521,0.08108108108108109,0.6086956521739131,0.6363636363636364,0.5,0.5,1.0,,,,1.0,2.0,9.0,,,,5.0,,,0.043478260869565216,,,0.14285714285714285,,,,,,,,,,,,,,False,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,21900.0,365,3,669,679,231,182,91,1348,18.0,33.0,6.0,12.0,8.0,13.0,35.0,21.0,66,9.0,5.0,6.0,27.0,,3.0,2.0,9.0,53.0,134,12.0,36.0,17.0,159,666,8.0,20.0,1.0,4.0,20.0,18.0,43.0,5.0,14.0,59,78.0,28.0,33.0,10.0,26.0,6.0,7.0,14,8.0,22,6.0,5.0,52,10,,10,42,9.0,61,13,74,2.0,14.0,3.0,13.0,3.0,7.0,6.0,6.0,19,4.0,13,24,1.0,29,24.0,1.0,7.0,2.0,2.0,2.0,,,59,231,1,0.7358490566037735,0.8125,0.9166666666666666,0.3333333333333333,0.25,0.35714285714285715,0.34285714285714286,0.39552238805970147,0.4,0.4186046511627907,0.4176470588235294,0.3958333333333333,0.4473684210526316,0.43922651933701656,0.4166666666666667,0.46825396825396826,0.21176470588235294,0.05223880597014925,0.18181818181818182,25.77319587628866,0.6842105263157895,0.34615384615384615,,0.18421052631578946,0.04,0.125,0.16883116883116883,0.040625,0.09230769230769231,0.015625,0.024793388429752067,0.15714285714285714,0.125,0.24468085106382978,0.12962962962962962,0.02127659574468085,,0.19411764705882353,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.20588235294117646,0.38823529411764707,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.052941176470588235,0.1588235294117647,0.2222222222222222,0.23076923076923078,0.8333333333333334,0.5,0.5,0.125,,,0.22807017543859648,0.6153846153846154,0.08771929824561403,0.15789473684210525,0.2222222222222222,0.40588235294117647,0.23076923076923078,0.4577914201183433,0.5319857142857144,0.4627116071428571,0.04519774011299435,0.05,0.12578616352201258,0.3710691823899371,11.627611940298507,26.102777777777778,0.3452914798206278,14.0,6.0,1.0,1.0,3.0,8.0,2.0,4.0,5.0,3.0,11.0,,1.0,1.0,2.0,1.0,4.0,,4.0,0.04285714285714286,0.05263157894736842,0.11538461538461539,0.4,0.4117647058823529,0.6666666666666666,0.75,1.0,0.041666666666666664,1.0,1.0,0.6,1.0,3.0,2.0,,4.0,,,0.05555555555555555,0.02857142857142857,0.037037037037037035,,0.6428571428571429,1.0,,,1.0,,,0.16666666666666666,0.02702702702702703,,,,,,False,0.1111111111111111
