EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101129,1610612745,Luther Head,Luther Head,101129,HOU,15582.0,260.0,-8.0,478.0,478.0,202.0,190.0,47.0,956.0,12.0,16.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,14.0,8.0,15.0,2.0,3.0,5.0,7.0,10.0,29.0,2.0,3.0,5.0,14.0,18.0,33.0,18.0,44.0,4.0,94.0,493.0,1.0,1.0,4.0,6.0,14.0,7.0,11.0,10.0,21.0,44.0,36.0,39.0,15.0,1.0,28.0,10.0,4.0,18.0,4.0,22.0,3.0,1.0,6.0,4.0,8.0,48.0,2.0,2.0,4.0,27.0,31.0,4.0,35.0,2.0,7.0,6.0,1.0,8.0,3.0,7.0,10.0,1.0,1.0,18.0,8.0,7.0,21.0,1.0,11.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,44.0,202.0,6.0,0.7222222222222222,0.4090909090909091,0.6666666666666666,0.4761904761904761,0.4186046511627907,0.5454545454545454,1.0,0.6363636363636364,0.5844155844155844,1.0,0.6875,0.5949367088607594,1.0,0.6875,0.5714285714285714,0.1212121212121212,0.1875,0.3333333333333333,18.16479400749064,0.4444444444444444,0.1588235294117647,0.0138888888888888,0.064516129032258,0.0327868852459016,0.1336206896551724,0.0195121951219512,0.0204081632653061,0.0163934426229508,0.0212765957446808,0.0714285714285714,0.1333333333333333,0.14,0.1866666666666666,0.0714285714285714,0.05,0.0571428571428571,0.2077922077922078,0.75,0.9230769230769232,0.0389610389610389,0.6666666666666666,1.0,0.1818181818181818,0.2857142857142857,0.2857142857142857,0.1948051948051948,0.5333333333333333,0.5333333333333333,1.0,0.3766233766233766,0.3448275862068966,0.3448275862068966,0.5,0.1428571428571428,1.0,0.4285714285714285,0.6666666666666666,1.0,0.4285714285714285,0.6666666666666666,1.0,0.09375,1.0,0.21875,0.7142857142857143,0.4375,0.3571428571428571,0.7792207792207793,0.3571428571428571,0.4973328947368421,0.53057,0.4711451612903226,0.0256410256410256,0.0588235294117647,0.1489361702127659,0.4680851063829787,9.384848484848485,25.29772727272728,0.4225941422594142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
133,1610612745,David Wesley,David Wesley,133,HOU,17750.0,296.0,-12.0,553.0,542.0,223.0,231.0,67.0,1095.0,5.0,10.0,,1.0,3.0,6.0,,3.0,7.0,25.0,5.0,12.0,,3.0,2.0,6.0,6.0,14.0,2.0,2.0,3.0,7.0,12.0,38.0,11.0,26.0,23.0,80.0,576.0,1.0,3.0,2.0,5.0,10.0,5.0,17.0,5.0,13.0,38.0,12.0,33.0,,,14.0,6.0,2.0,23.0,4.0,27.0,2.0,2.0,14.0,3.0,6.0,58.0,2.0,2.0,8.0,12.0,21.0,4.0,25.0,1.0,3.0,2.0,1.0,6.0,4.0,5.0,5.0,1.0,,11.0,3.0,7.0,19.0,1.0,20.0,,26.0,1.0,7.0,5.0,,,,38.0,223.0,4.0,1.0,0.4230769230769231,0.4,0.3846153846153846,0.4230769230769231,0.3157894736842105,0.3333333333333333,0.2941176470588235,0.4453125,0.5,0.4166666666666667,0.5263157894736842,0.5555555555555556,0.5135135135135135,0.40625,0.0526315789473684,0.2,,13.83147853736089,0.5454545454545454,0.0655737704918032,0.0106951871657754,0.1111111111111111,0.0307692307692307,0.0784313725490196,0.0158730158730158,0.0172413793103448,0.0111111111111111,0.0208333333333333,0.0588235294117647,0.0416666666666666,0.1276595744680851,0.0454545454545454,0.0784313725490196,0.1904761904761904,0.0263157894736842,0.15625,0.5,0.625,0.046875,,,0.390625,0.28,0.28,0.1875,0.4166666666666667,0.4166666666666667,1.0,0.21875,0.4285714285714285,0.4285714285714285,1.0,0.125,,0.375,,,0.25,1.0,1.0,0.2,0.5,0.2,0.3333333333333333,0.2333333333333333,0.4285714285714285,0.5625,0.4285714285714285,0.4878312499999999,0.4331375,0.4799916666666666,0.1126760563380281,0.1590909090909091,0.125,0.475,13.263157894736844,24.37307692307692,0.403254972875226,2.0,13.0,12.0,1.0,1.0,1.0,1.0,5.0,0.5,0.5,0.032258064516129,0.6,0.4285714285714285,0.037037037037037,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,12972.0,216.0,50.0,384.0,381.0,138.0,126.0,55.0,765.0,22.0,28.0,4.0,5.0,9.0,11.0,5.0,10.0,23.0,52.0,,1.0,,,,,5.0,25.0,1.0,3.0,2.0,9.0,50.0,90.0,5.0,26.0,37.0,152.0,390.0,6.0,10.0,1.0,3.0,20.0,19.0,33.0,2.0,9.0,62.0,64.0,6.0,9.0,,25.0,5.0,5.0,23.0,4.0,27.0,3.0,1.0,13.0,7.0,3.0,58.0,1.0,6.0,7.0,18.0,26.0,7.0,33.0,3.0,8.0,3.0,5.0,8.0,2.0,2.0,7.0,6.0,1.0,15.0,5.0,4.0,12.0,1.0,43.0,1.0,53.0,5.0,26.0,3.0,5.0,4.0,5.0,62.0,138.0,3.0,0.4,0.1923076923076923,0.3333333333333333,0.2222222222222222,0.1923076923076923,0.5555555555555556,0.6,0.5757575757575758,0.4956896551724138,0.5769230769230769,0.5238095238095238,0.5428571428571428,0.625,0.5740740740740741,0.2241379310344827,0.0555555555555555,0.1071428571428571,0.1,34.1409691629956,0.5333333333333333,0.125,0.05,0.1458333333333333,0.0178571428571428,0.1302083333333333,0.0397727272727272,0.064516129032258,0.0344827586206896,0.0232558139534883,,0.0851063829787234,0.125,0.1538461538461538,0.1463414634146341,0.1428571428571428,0.0545454545454545,0.2413793103448276,0.7857142857142857,0.88,0.0862068965517241,0.5,0.5555555555555556,0.4482758620689655,0.4423076923076923,0.4509803921568627,0.0086206896551724,,,,0.2155172413793103,0.2,0.2083333333333333,0.4,0.3846153846153846,0.8,,,,0.2307692307692307,0.3333333333333333,,0.2619047619047619,0.8181818181818182,,,0.2142857142857142,0.2222222222222222,0.4655172413793103,0.2,0.4738103448275862,0.5087499999999999,0.4670535714285713,0.1897810218978102,0.2342342342342342,0.131578947368421,0.4078947368421052,12.023333333333332,25.157692307692308,0.359375,5.0,18.0,36.0,1.0,2.0,,,3.0,0.36,0.391304347826087,0.0909090909090909,0.3181818181818182,0.391304347826087,,8.0,1.0,2.0,1.0,1.0,2.0,0.0384615384615384,0.0192307692307692,0.04,0.064516129032258,0.4,0.4,0.25,,,,,,,,,True,,,,,,,,
1507,1610612745,Derek Anderson,Derek Anderson,1507,HOU,34933.0,582.0,-12.0,1054.0,1051.0,392.0,366.0,132.0,2105.0,16.0,23.0,2.0,2.0,6.0,10.0,8.0,19.0,25.0,64.0,5.0,14.0,1.0,3.0,2.0,3.0,14.0,53.0,1.0,5.0,5.0,23.0,49.0,106.0,19.0,67.0,61.0,216.0,1099.0,8.0,12.0,2.0,8.0,22.0,14.0,31.0,7.0,26.0,86.0,58.0,45.0,12.0,,53.0,14.0,4.0,36.0,17.0,53.0,7.0,10.0,18.0,7.0,11.0,123.0,1.0,9.0,17.0,45.0,71.0,12.0,83.0,3.0,15.0,9.0,6.0,19.0,6.0,12.0,18.0,7.0,4.0,37.0,11.0,16.0,49.0,6.0,51.0,5.0,73.0,4.0,18.0,13.0,4.0,4.0,4.0,86.0,392.0,9.0,0.7894736842105263,0.2835820895522388,0.25,0.2692307692307692,0.2835820895522388,0.4622641509433962,0.6666666666666666,0.4516129032258064,0.4479768786127168,0.55,0.4298245614035088,0.5074626865671642,0.55,0.5533333333333333,0.3872832369942196,0.0377358490566037,0.0434782608695652,0.0526315789473684,19.6843853820598,0.5135135135135135,0.12,0.0254957507082152,0.125,0.0074074074074074,0.12133072407045,0.0204918032786885,0.0263157894736842,0.0264900662251655,0.0095238095238095,,0.0776699029126213,0.0777777777777777,0.1648351648351648,0.1134020618556701,0.1538461538461538,0.03,0.1329479768786127,0.6956521739130435,0.7272727272727273,0.1098265895953757,0.4210526315789473,0.4444444444444444,0.3699421965317919,0.390625,0.4032258064516129,0.0809248554913294,0.3571428571428571,0.3571428571428571,0.8,0.3063583815028902,0.2641509433962264,0.2641509433962264,0.7857142857142857,0.1,1.0,0.15,0.3333333333333333,,0.25,0.2,,0.175438596491228,0.6,0.0526315789473684,0.6666666666666666,0.4035087719298245,0.217391304347826,0.5202312138728323,0.2641509433962264,0.472953488372093,0.4450133333333333,0.4812205357142857,0.101063829787234,0.15,0.1018518518518518,0.3981481481481481,13.119811320754716,24.95223880597015,0.3719165085388994,,37.0,40.0,9.0,1.0,3.0,1.0,12.0,0.4081632653061224,0.4444444444444444,0.173076923076923,0.5,0.4,0.0147058823529411,8.0,,1.0,1.0,,2.0,,0.03125,,0.0227272727272727,0.5,0.25,,2.0,1.0,12.0,0.0666666666666666,,,,,True,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,23943.0,399.0,32.0,728.0,712.0,236.0,209.0,87.0,1440.0,44.0,66.0,10.0,18.0,15.0,23.0,34.0,87.0,4.0,13.0,,,,,,,,1.0,,,,1.0,82.0,166.0,,1.0,58.0,222.0,731.0,15.0,30.0,,,39.0,23.0,47.0,,1.0,70.0,74.0,,,,1.0,,10.0,9.0,2.0,11.0,2.0,,5.0,,4.0,24.0,2.0,26.0,13.0,50.0,74.0,28.0,102.0,5.0,5.0,5.0,,12.0,3.0,4.0,19.0,8.0,4.0,31.0,6.0,29.0,57.0,11.0,74.0,1.0,68.0,12.0,30.0,10.0,22.0,19.0,22.0,70.0,236.0,5.0,,,,,,0.4939759036144578,0.5,0.4893617021276595,0.4910179640718562,0.5,0.4791666666666667,0.5692307692307692,0.5571428571428572,0.5833333333333334,0.0059880239520958,0.0602409638554216,0.106060606060606,0.0229885057471264,27.427184466019416,0.3870967741935484,0.18796992481203,0.1061224489795918,0.1477272727272727,0.0235294117647058,0.1779661016949152,0.0848484848484848,0.0795454545454545,0.134020618556701,0.0161290322580645,0.0434782608695652,0.2162162162162162,0.2,0.1666666666666666,0.180327868852459,0.074074074074074,0.0666666666666666,0.3952095808383233,0.6666666666666666,0.7457627118644068,0.5209580838323353,0.3908045977011494,0.4,0.0778443113772455,0.3076923076923077,0.3333333333333333,,,,,0.0059880239520958,,,,0.6,0.5555555555555556,,,,,,,0.4791666666666667,0.6521739130434783,,,0.0208333333333333,,0.4011976047904191,,0.4459550898203593,0.4883068965517241,0.4761833333333334,0.1621621621621621,0.1630434782608695,0.1756756756756756,0.3153153153153153,5.942168674698795,25.3,0.3241758241758242,9.0,24.0,90.0,11.0,1.0,6.0,,10.0,0.5487804878048781,0.6164383561643836,0.3548387096774194,0.5227272727272727,0.5,,18.0,,,,,13.0,,0.0769230769230769,,0.1,0.5909090909090909,0.5882352941176471,0.1,,8.0,,,3.0,3.0,1.0,3.0,True,,,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,19167.0,319.0,-58.0,573.0,568.0,192.0,199.0,80.0,1141.0,9.0,18.0,2.0,4.0,6.0,9.0,16.0,31.0,20.0,49.0,,,,,,,,,,,,,45.0,98.0,,,12.0,102.0,607.0,7.0,16.0,,,17.0,17.0,32.0,,,41.0,30.0,,,,,,5.0,5.0,5.0,10.0,4.0,1.0,1.0,3.0,1.0,25.0,9.0,13.0,12.0,27.0,47.0,22.0,69.0,,8.0,4.0,4.0,8.0,2.0,5.0,9.0,3.0,1.0,17.0,7.0,9.0,35.0,6.0,19.0,2.0,15.0,3.0,6.0,3.0,,,,41.0,192.0,5.0,,,,,,0.4591836734693877,0.4375,0.53125,0.4591836734693877,0.4375,0.53125,0.4903846153846153,0.4722222222222222,0.5857142857142857,,0.0510204081632653,0.2222222222222222,0.032258064516129,18.27794561933535,0.4705882352941176,0.140625,0.0601851851851851,0.16,0.1125,0.146067415730337,0.0743243243243243,0.0714285714285714,0.03125,0.109375,0.125,0.1481481481481481,0.1875,0.1111111111111111,0.1666666666666666,0.1428571428571428,,0.1836734693877551,0.5,0.6428571428571429,0.3163265306122449,0.5161290322580645,0.5333333333333333,0.5,0.4081632653061224,0.4081632653061224,,,,,,,,,0.25,0.5,,,,,,,0.28125,0.6666666666666666,,,,,0.1836734693877551,,0.4236336734693878,0.4301111111111111,0.4413124999999999,0.0594059405940594,0.0594059405940594,0.1666666666666666,0.4019607843137255,12.088775510204083,,0.3350785340314136,3.0,7.0,60.0,8.0,3.0,5.0,,2.0,0.6666666666666666,0.6976744186046512,0.2857142857142857,0.6666666666666666,0.95,,4.0,,,,,,,,,0.1,,0.3125,0.5,,3.0,,,,,,,True,,,,,,,,
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,10949.0,182.0,-30.0,320.0,322.0,99.0,81.0,51.0,642.0,5.0,14.0,1.0,2.0,1.0,6.0,1.0,7.0,4.0,10.0,1.0,4.0,,,,,2.0,14.0,1.0,2.0,1.0,5.0,10.0,31.0,3.0,18.0,4.0,33.0,337.0,2.0,4.0,1.0,2.0,7.0,4.0,13.0,1.0,5.0,15.0,18.0,9.0,,,14.0,2.0,1.0,25.0,5.0,30.0,3.0,2.0,7.0,6.0,12.0,65.0,2.0,2.0,4.0,16.0,21.0,4.0,25.0,1.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,,8.0,4.0,7.0,15.0,,8.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,15.0,99.0,2.0,1.0,0.1666666666666666,0.5,0.2,0.1666666666666666,0.3225806451612903,0.5,0.3076923076923077,0.2959183673469387,0.5833333333333334,0.3055555555555556,0.3235294117647059,0.5833333333333334,0.375,0.3673469387755102,0.032258064516129,0.0714285714285714,,15.691489361702128,0.5,0.1311475409836065,0.0157480314960629,0.0888888888888888,0.04,0.1197604790419161,0.0225988700564971,,0.0196078431372549,0.0476190476190476,,0.0303030303030303,0.0476190476190476,0.2058823529411764,0.088235294117647,0.0909090909090909,0.0285714285714285,0.2857142857142857,0.3571428571428571,0.3846153846153846,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2040816326530612,0.4,0.4,0.0816326530612244,0.25,0.25,1.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,1.0,0.3333333333333333,0.5,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.1666666666666666,,,0.2777777777777778,0.2,0.6530612244897959,0.1428571428571428,0.5095000000000001,0.4866,0.4727527777777777,0.0204081632653061,0.032258064516129,0.2121212121212121,0.4545454545454545,8.009677419354839,24.577777777777776,0.309375,,4.0,2.0,1.0,,1.0,,2.0,0.1,0.1111111111111111,0.0714285714285714,0.2,,,2.0,,,,,1.0,,,,0.0294117647058823,1.0,,,,,,,,,,1.0,True,,,,,,,,
2031,1610612745,Stromile Swift,Stromile Swift,2031,HOU,15192.0,253.0,,454.0,464.0,198.0,162.0,55.0,918.0,30.0,49.0,8.0,14.0,12.0,21.0,10.0,25.0,5.0,11.0,,1.0,,,,,,,,,,,45.0,85.0,,1.0,25.0,115.0,484.0,8.0,17.0,,,19.0,16.0,34.0,,,45.0,34.0,,,,,,10.0,5.0,,5.0,,,4.0,,1.0,10.0,7.0,12.0,10.0,21.0,38.0,19.0,57.0,1.0,8.0,5.0,3.0,5.0,7.0,2.0,15.0,3.0,2.0,20.0,8.0,20.0,43.0,4.0,35.0,1.0,39.0,5.0,18.0,4.0,11.0,5.0,11.0,45.0,198.0,6.0,,,,,,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.5232558139534884,0.4705882352941176,0.4705882352941176,0.558252427184466,0.5,0.5232558139534884,0.0116279069767441,0.1176470588235294,0.0816326530612244,0.24,23.653846153846157,0.25,0.1179775280898876,0.0827586206896551,0.1694915254237288,0.1272727272727272,0.1308016877637131,0.095,0.0408163265306122,0.1636363636363636,0.119047619047619,0.1538461538461538,0.1063829787234042,0.1627906976744186,0.1022727272727272,0.175,0.1578947368421052,0.032258064516129,0.5697674418604651,0.6122448979591837,0.6666666666666666,0.2906976744186046,0.4,0.5263157894736842,0.127906976744186,0.4545454545454545,0.4545454545454545,0.0116279069767441,,,,,,,,0.8235294117647058,0.5714285714285714,,,,,,,0.6176470588235294,0.5714285714285714,,,,,0.5813953488372093,,0.4877936046511628,0.4914545454545454,0.5041176470588234,0.1818181818181818,0.1836734693877551,0.1652173913043478,0.391304347826087,4.6635294117647055,22.8,0.4361233480176211,3.0,13.0,56.0,7.0,2.0,4.0,,4.0,0.6222222222222222,0.717948717948718,0.2916666666666667,0.5666666666666667,0.8,,12.0,,2.0,,1.0,4.0,,,,0.024390243902439,0.3636363636363636,0.7,0.125,,2.0,,,5.0,1.0,,,True,,,,,,,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,5809.0,97.0,11.0,175.0,186.0,44.0,55.0,18.0,361.0,2.0,4.0,1.0,1.0,1.0,2.0,,,3.0,4.0,1.0,2.0,,,,,,2.0,,,,1.0,5.0,8.0,1.0,4.0,,13.0,175.0,2.0,2.0,,,4.0,1.0,2.0,,1.0,2.0,,3.0,,,2.0,,,3.0,,3.0,,,1.0,2.0,,6.0,1.0,3.0,1.0,5.0,7.0,4.0,11.0,,5.0,5.0,,2.0,1.0,2.0,1.0,,,3.0,,4.0,11.0,,4.0,1.0,1.0,1.0,1.0,,,,,2.0,44.0,2.0,1.0,0.25,,,0.25,0.625,1.0,0.5,0.5416666666666666,1.0,0.3333333333333333,0.5416666666666666,1.0,0.3333333333333333,0.3333333333333333,,,,7.653061224489796,0.6666666666666666,0.078125,0.0612244897959183,0.0555555555555555,0.0555555555555555,0.073170731707317,0.0597014925373134,,,0.0588235294117647,,0.125,0.0833333333333333,0.0555555555555555,,0.1666666666666666,,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.75,0.75,0.1666666666666666,0.5,0.5,1.0,0.1666666666666666,,,,0.5,1.0,,,,,,,0.6666666666666666,0.5,,,0.3333333333333333,,0.6666666666666666,,0.5257625,,0.5358666666666667,0.0833333333333333,0.125,0.3076923076923077,0.1538461538461538,9.3375,24.5,0.2514285714285714,,,10.0,1.0,,1.0,,,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,0.2142857142857142,,,1.0,,,,,,,,,True,,,,,,,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,7877.0,131.0,-28.0,247.0,236.0,99.0,77.0,30.0,483.0,1.0,3.0,1.0,2.0,,2.0,,3.0,2.0,4.0,,1.0,,,,1.0,1.0,7.0,,,,3.0,3.0,10.0,1.0,8.0,10.0,19.0,268.0,1.0,3.0,,,2.0,,2.0,,4.0,3.0,2.0,3.0,,,7.0,1.0,,8.0,2.0,10.0,1.0,1.0,3.0,4.0,1.0,22.0,1.0,,6.0,5.0,11.0,1.0,12.0,,3.0,1.0,2.0,7.0,1.0,5.0,2.0,2.0,,9.0,3.0,3.0,11.0,,6.0,,13.0,,4.0,,1.0,1.0,1.0,3.0,99.0,3.0,1.0,0.125,,,0.125,0.3,0.3333333333333333,,0.25,0.3333333333333333,,0.391304347826087,0.3333333333333333,0.1875,0.4444444444444444,,,,11.636363636363637,0.7777777777777778,0.0649350649350649,,0.1875,0.0357142857142857,0.1009174311926605,0.0084745762711864,,,0.05,,,0.0588235294117647,0.0952380952380952,0.1052631578947368,0.3076923076923077,,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,,,0.2222222222222222,0.5,0.5,0.0555555555555555,,,,0.3888888888888889,0.1428571428571428,0.1428571428571428,1.0,0.6666666666666666,0.5,,,,,,,0.3333333333333333,,0.1666666666666666,,0.5,,0.6111111111111112,0.1428571428571428,0.4455694444444444,0.4976333333333333,0.5026916666666666,0.217391304347826,0.2857142857142857,0.1052631578947368,0.1578947368421052,11.12,25.7375,0.4008097165991903,,3.0,4.0,,,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,0.5,0.1111111111111111,,,1.0,,,1.0,,,,,1.0,,1.0,,,2.0,,,,,,True,,,,,,,,
