EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,OffAtRimReboundPct,Offensive Fouls Drawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedLongMidRange,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Clear Path Fouls,HeaveMakes,BlockedCorner3,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGA,3SecondViolations,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,22405.0,373,-37,736,744,253,282,61,1480,21.0,34,3.0,6.0,9.0,11.0,11.0,22,28.0,62.0,3.0,9.0,2.0,6.0,3.0,11.0,1.0,1.0,4.0,60,118,6.0,20.0,29,167,759,4.0,11.0,1.0,2.0,10.0,16.0,30,3.0,10.0,10.0,51.0,64,56.0,12.0,6.0,2.0,11.0,3.0,2.0,16.0,2.0,18.0,1.0,1.0,9.0,3.0,4.0,38.0,6.0,4.0,8.0,20,3.0,31,10,41,2.0,13.0,7.0,6.0,13.0,5.0,9.0,8.0,6.0,22.0,1.0,6.0,19,41,21,37,3.0,18,2.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,51.0,253,11.0,2.0,0.5333333333333333,0.5423728813559322,0.6666666666666666,0.3,0.3,0.3,0.5084745762711864,0.36363636363636365,0.5333333333333333,0.5,0.3333333333333333,0.5125,0.5387096774193548,0.3333333333333333,0.5543478260869565,0.14492753623188406,0.01694915254237288,0.058823529411764705,22.014925373134332,0.5909090909090909,0.0967741935483871,0.08771929824561403,0.018433179723502304,0.08421052631578947,0.09375,0.08668730650154799,0.03558718861209965,0.03571428571428571,0.021052631578947368,0.15,0.07777777777777778,0.02040816326530612,0.1348314606741573,0.10526315789473684,0.05263157894736842,0.028985507246376812,0.5,0.2463768115942029,0.6176470588235294,0.65625,0.8571428571428571,0.15942028985507245,0.5,0.5,0.36363636363636365,0.4492753623188406,0.45161290322580644,0.45161290322580644,0.35714285714285715,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.07971014492753623,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5,0.5,0.3333333333333333,0.08333333333333333,0.275,0.8181818181818182,0.15,0.3333333333333333,0.1,0.25,0.391304347826087,0.2727272727272727,0.4677718978102188,0.506475,0.4867325,0.11764705882352941,0.13533834586466165,0.059880239520958084,0.30538922155688625,11.294067796610172,25.445000000000004,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,10730.0,179,-30,347,355,122,139,31,702,16.0,18,5.0,5.0,4.0,5.0,2.0,5,4.0,18.0,,,,,1.0,1.0,,1.0,1.0,22,41,1.0,1.0,26,73,371,6.0,6.0,,4.0,16.0,5.0,9,1.0,1.0,13.0,26.0,30,14.0,,3.0,8.0,1.0,1.0,2.0,7.0,1.0,8.0,1.0,,6.0,,1.0,17.0,,7.0,7.0,16,3.0,26,8,34,,4.0,,4.0,4.0,,8.0,4.0,2.0,12.0,1.0,6.0,3,7,19,32,1.0,12,4.0,1.0,1.0,,1.0,,,,26.0,122,1.0,4.0,0.6818181818181818,0.8333333333333334,,1.0,1.0,1.0,0.5365853658536586,1.0,0.5555555555555556,0.5595238095238095,1.0,0.65,0.6403508771929824,1.0,0.7647058823529411,0.023809523809523808,0.04878048780487805,0.1111111111111111,17.96875,0.3333333333333333,0.23076923076923078,0.1415929203539823,0.06140350877192982,0.15555555555555556,,0.14556962025316456,0.050359712230215826,0.06451612903225806,0.037037037037037035,,0.11627906976744186,0.17647058823529413,0.1509433962264151,0.18518518518518517,0.1111111111111111,,,0.42857142857142855,0.8888888888888888,1.0,0.625,0.11904761904761904,0.4,0.4,0.5,0.42857142857142855,0.2222222222222222,0.2222222222222222,1.0,,,,,0.023809523809523808,1.0,1.0,,0.8333333333333334,1.0,0.2,,0.5,0.8,,,0.1,1.0,0.4523809523809524,1.0,0.47755119047619055,0.55472,0.48252500000000004,0.22641509433962265,0.23076923076923078,0.2191780821917808,0.3561643835616438,9.358536585365853,24.7,0.3515850144092219,1.0,2.0,2.0,2.0,1.0,1.0,0.06666666666666667,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,13333.0,222,16,435,436,148,155,34,871,12.0,18,1.0,2.0,7.0,7.0,4.0,7,8.0,19.0,1.0,3.0,,1.0,1.0,8.0,1.0,,4.0,24,44,2.0,11.0,14,68,408,1.0,3.0,1.0,1.0,3.0,11.0,16,,5.0,9.0,31.0,12,36.0,6.0,,2.0,8.0,1.0,1.0,19.0,5.0,24.0,3.0,2.0,14.0,1.0,4.0,53.0,,3.0,8.0,12,1.0,21,3,24,1.0,14.0,3.0,11.0,13.0,8.0,9.0,5.0,1.0,22.0,1.0,5.0,11,27,15,19,1.0,7,3.0,2.0,2.0,,2.0,1.0,,,31.0,148,4.0,3.0,0.25,0.2608695652173913,1.0,0.18181818181818182,,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.6875,0.4909090909090909,0.25,0.5238095238095238,0.53125,0.3,0.5740740740740741,0.2,0.022727272727272728,0.05555555555555555,18.259023354564757,0.5909090909090909,0.05,0.09090909090909091,0.024193548387096774,0.12698412698412698,,0.10256410256410256,0.01818181818181818,0.03571428571428571,0.01694915254237288,,0.07407407407407407,0.17857142857142858,0.06,0.125,0.13043478260869565,0.037037037037037035,0.5,0.32727272727272727,0.6666666666666666,0.7058823529411765,0.25,0.12727272727272726,0.5714285714285714,0.5714285714285714,,0.34545454545454546,0.42105263157894735,0.42105263157894735,0.375,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.14545454545454545,0.125,0.125,1.0,0.5,0.5,,0.25,0.3333333333333333,1.0,0.047619047619047616,,0.19047619047619047,,0.5272727272727272,0.125,0.4838690909090909,0.44110000000000005,0.45629761904761895,0.11475409836065574,0.14,0.04411764705882353,0.45588235294117646,10.011363636363637,24.890909090909087,0.34022988505747126,,,2.0,6.0,,,,0.02702702702702703,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101204,1610612738,Dwayne Jones,Dwayne Jones,101204,BOS,3876.0,65,9,130,129,76,69,13,259,2.0,4,1.0,2.0,2.0,3.0,,2,,,,,,,,,,,,2,6,,,4,8,112,1.0,2.0,,,2.0,2.0,4,,,4.0,8.0,2,2.0,,,2.0,,,2.0,,,,,,,,,,1.0,5.0,7.0,10,1.0,18,6,24,,,,,,,2.0,,1.0,2.0,,2.0,7,12,7,11,1.0,4,2.0,2.0,2.0,,2.0,1.0,,,8.0,76,2.0,2.0,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.36363636363636365,0.5,0.4444444444444444,,0.3333333333333333,0.25,9.027777777777779,,0.1,0.24390243902439024,0.16666666666666666,0.3888888888888889,0.0625,0.288135593220339,0.13043478260869565,0.08333333333333333,0.2,0.125,0.29411764705882354,,0.25,0.375,0.4,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.5,,,0.75,0.6666666666666666,,,,,0.6666666666666666,,0.4957666666666667,0.62435,0.501425,0.4444444444444444,0.4444444444444444,0.25,1.0,2.066666666666667,,0.5846153846153846,,,,1.0,,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,3370.0,56,-29,101,102,15,11,6,203,3.0,3,1.0,1.0,,,5.0,13,,2.0,,,,,,,,,,8,18,,,3,19,109,1.0,1.0,,,2.0,,1,,,,,4,12.0,,,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,2.0,4,4.0,10,1,11,,,,,2.0,2.0,4.0,,1.0,6.0,,1.0,3,7,6,6,,3,,1.0,1.0,,1.0,,,,,15,,,0.25,0.2857142857142857,,,,,0.4444444444444444,1.0,,0.4444444444444444,1.0,,0.4523809523809524,1.0,,,,,25.0,0.3333333333333333,0.8,0.12903225806451613,0.022222222222222223,0.2857142857142857,,0.15789473684210525,0.02040816326530612,0.07142857142857142,,,0.1,0.25,0.07692307692307693,0.5,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.7222222222222222,0.38461538461538464,0.38461538461538464,0.2,0.1111111111111111,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.16666666666666666,,0.4008,0.6706,0.3315,0.14285714285714285,0.14285714285714285,0.10526315789473684,,8.033333333333335,,0.1485148514851485,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,7756.0,129,-24,254,252,60,61,16,506,3.0,10,1.0,4.0,1.0,3.0,,1,3.0,5.0,1.0,7.0,1.0,4.0,5.0,12.0,2.0,2.0,4.0,6,16,6.0,19.0,1,31,273,1.0,4.0,2.0,,8.0,3.0,6,3.0,8.0,,15.0,4,8.0,18.0,,2.0,12.0,5.0,1.0,7.0,1.0,8.0,1.0,,3.0,4.0,,17.0,,5.0,7.0,21,1.0,29,5,34,,3.0,2.0,1.0,2.0,2.0,,,,2.0,,1.0,9,15,2,3,1.0,2,,3.0,3.0,,3.0,3.0,,,15.0,60,3.0,,0.3333333333333333,0.4,1.0,0.3157894736842105,0.375,0.3157894736842105,0.375,0.25,0.5,0.42857142857142855,0.6666666666666666,0.5357142857142857,0.4305555555555556,0.6666666666666666,0.5357142857142857,0.5428571428571428,0.0625,0.1,13.86861313868613,1.0,0.25,0.22826086956521738,0.060240963855421686,0.21212121212121213,,0.224,0.045454545454545456,0.047619047619047616,,,0.2,0.22727272727272727,0.2571428571428571,0.14285714285714285,0.3333333333333333,,1.0,0.2857142857142857,0.3,0.3333333333333333,0.6666666666666666,0.02857142857142857,,,,0.14285714285714285,0.6,0.6,,0.2,0.14285714285714285,0.14285714285714285,1.0,0.34285714285714286,0.4166666666666667,0.4166666666666667,1.0,0.6666666666666666,0.25,,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.5,0.8285714285714286,0.4166666666666667,0.5171271428571429,0.56349,0.4849071428571428,0.05555555555555555,0.11764705882352941,0.25806451612903225,0.4838709677419355,7.39375,24.44736842105263,0.23622047244094488,,,,,,,,0.14285714285714285,,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,12155.0,203,-12,392,390,122,142,37,782,3.0,6,1.0,1.0,1.0,2.0,3.0,4,4.0,14.0,2.0,7.0,1.0,2.0,7.0,11.0,,2.0,5.0,10,24,9.0,18.0,2,49,397,2.0,4.0,,,4.0,3.0,7,3.0,7.0,2.0,17.0,16,4.0,27.0,,2.0,10.0,7.0,2.0,14.0,1.0,15.0,1.0,,7.0,4.0,3.0,31.0,,6.0,7.0,13,5.0,25,7,32,1.0,7.0,2.0,5.0,4.0,3.0,6.0,1.0,1.0,10.0,,2.0,10,26,7,3,1.0,1,1.0,5.0,5.0,,5.0,3.0,,,17.0,122,4.0,1.0,0.8,0.8888888888888888,1.0,0.5,0.42857142857142855,0.5294117647058824,0.4166666666666667,0.5,0.42857142857142855,0.5595238095238095,0.5,0.5357142857142857,0.5697674418604651,0.5,0.5666666666666667,0.42857142857142855,0.08333333333333333,0.3333333333333333,12.183908045977013,0.4,0.22727272727272727,0.12149532710280374,0.048,0.14285714285714285,,0.1282051282051282,0.038461538461538464,0.034482758620689655,0.057692307692307696,,0.12,0.10526315789473684,0.13157894736842105,0.09090909090909091,0.25,0.05,0.6,0.14285714285714285,0.5,0.75,0.6666666666666666,0.09523809523809523,0.75,0.75,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.2619047619047619,0.6363636363636364,0.6363636363636364,1.0,0.25,1.0,,,0.14285714285714285,0.5,0.14285714285714285,0.5,0.35714285714285715,0.4,0.5714285714285714,0.7,0.4785560975609756,0.3961,0.48892692307692304,0.023809523809523808,0.041666666666666664,0.08163265306122448,0.3469387755102041,13.166666666666664,25.138888888888893,0.3112244897959184,1.0,1.0,,4.0,3.0,,0.07142857142857142,0.045454545454545456,,,,,,3.0,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,9700.0,162,-48,315,316,91,101,25,631,12.0,19,4.0,5.0,2.0,3.0,11.0,22,,2.0,,,,,,,,,,23,43,,,10,56,345,4.0,6.0,,,8.0,4.0,7,,,6.0,14.0,26,20.0,,,8.0,,,4.0,7.0,4.0,11.0,2.0,2.0,4.0,,3.0,26.0,2.0,8.0,10.0,16,5.0,31,11,42,1.0,2.0,2.0,,9.0,6.0,11.0,3.0,4.0,20.0,2.0,7.0,16,23,13,12,2.0,6,1.0,12.0,6.0,5.0,12.0,9.0,,2.0,14.0,91,2.0,1.0,0.5652173913043478,0.6842105263157895,,,,,0.5348837209302325,0.6666666666666666,0.5714285714285714,0.5348837209302325,0.6666666666666666,0.5714285714285714,0.5833333333333334,0.6666666666666666,0.7,,0.09302325581395349,0.10526315789473684,19.767441860465116,0.45,0.45454545454545453,0.1568627450980392,0.08791208791208792,0.29411764705882354,0.07407407407407407,0.19117647058823528,0.0847457627118644,0.08333333333333333,0.024390243902439025,0.07692307692307693,0.22857142857142856,0.15384615384615385,0.0975609756097561,0.3333333333333333,0.25,0.0625,0.75,0.4418604651162791,0.631578947368421,0.7058823529411765,0.5833333333333334,0.5116279069767442,0.5,0.55,0.5454545454545454,0.046511627906976744,,,,,,,,,,,,0.8333333333333334,0.8,,,0.42857142857142855,0.6666666666666666,,,,,0.4418604651162791,,0.46316511627906976,0.5687333333333333,0.47061428571428576,0.1276595744680851,0.1276595744680851,0.14285714285714285,0.25,4.674418604651163,,0.28888888888888886,1.0,2.0,,1.0,1.0,,0.1,0.19230769230769232,2.0,1.0,0.09090909090909091,,,3.0,,,,,1.0,0.07142857142857142,,,,,,,,,True,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,14869.0,248,-30,493,509,179,198,40,1002,28.0,43,3.0,4.0,10.0,11.0,4.0,11,3.0,9.0,2.0,7.0,,2.0,2.0,5.0,,,,35,63,4.0,12.0,31,113,524,3.0,4.0,,3.0,9.0,11.0,18,,2.0,6.0,28.0,26,44.0,9.0,3.0,4.0,5.0,2.0,6.0,16.0,3.0,19.0,2.0,1.0,9.0,3.0,4.0,41.0,1.0,1.0,4.0,18,1.0,23,2,25,2.0,15.0,6.0,9.0,15.0,7.0,9.0,8.0,,24.0,2.0,12.0,15,31,36,45,9.0,22,4.0,3.0,2.0,,4.0,,,,28.0,179,7.0,3.0,0.37142857142857144,0.3939393939393939,0.75,0.3333333333333333,,0.3333333333333333,0.5555555555555556,0.75,0.6111111111111112,0.5466666666666666,0.75,0.55,0.6086956521739131,0.75,0.5384615384615384,0.16,0.09523809523809523,0.11627906976744186,21.682242990654206,0.625,0.045454545454545456,0.12413793103448276,0.007352941176470588,0.06060606060606061,0.029411764705882353,0.10426540284360189,0.011764705882352941,0.03125,,,0.15517241379310345,0.08571428571428572,0.11538461538461539,0.08108108108108109,0.034482758620689655,0.07142857142857142,,0.5733333333333334,0.6511627906976745,0.7368421052631579,0.39285714285714285,0.14666666666666667,0.36363636363636365,0.4,0.25,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.06666666666666667,0.4,0.4,0.5,1.0,0.75,0.3333333333333333,,0.55,0.9090909090909091,0.1,,,,0.7333333333333333,0.4,0.5367946666666666,0.58585,0.54735,0.25,0.2894736842105263,0.07964601769911504,0.24778761061946902,4.488888888888889,24.066666666666666,0.3630831643002028,,4.0,2.0,,,1.0,,,3.0,1.0,0.09090909090909091,,,,,,,,1.0,0.07142857142857142,1.0,1.0,,,,,,,True,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,6682.0,111,-3,232,233,103,133,17,465,8.0,14,,,5.0,6.0,2.0,6,10.0,19.0,,,,,3.0,13.0,,2.0,7.0,20,39,3.0,13.0,31,80,243,,,,,,8.0,14,2.0,7.0,21.0,43.0,4,36.0,9.0,,,13.0,3.0,4.0,10.0,3.0,13.0,2.0,1.0,6.0,1.0,3.0,29.0,1.0,,5.0,15,1.0,21,1,22,,2.0,1.0,1.0,7.0,4.0,8.0,3.0,2.0,15.0,2.0,7.0,2,7,26,41,3.0,16,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,43.0,103,1.0,5.0,0.1,0.1,1.0,0.23076923076923078,0.2857142857142857,0.23076923076923078,0.5128205128205128,,0.5714285714285714,0.47115384615384615,,0.5238095238095238,0.5642857142857143,,0.6515151515151515,0.25,0.10256410256410256,0.21428571428571427,34.0,0.4666666666666667,0.14285714285714285,0.189873417721519,,0.1724137931034483,0.037037037037037035,0.18518518518518517,0.012658227848101266,,,,0.0967741935483871,0.35294117647058826,0.1935483870967742,0.25,0.07692307692307693,,1.0,0.2692307692307692,0.5714285714285714,0.7272727272727273,0.125,0.11538461538461539,0.3333333333333333,0.4,,0.36538461538461536,0.5263157894736842,0.5263157894736842,0.1,,,,,0.25,0.23076923076923078,0.23076923076923078,1.0,,,,,0.2857142857142857,0.8333333333333334,,,0.3333333333333333,0.2857142857142857,0.5192307692307693,0.23076923076923078,0.46402788461538463,,0.4809666666666666,0.24615384615384617,0.3076923076923077,,0.5375,10.933333333333334,25.36923076923077,0.44396551724137934,,2.0,1.0,2.0,,2.0,,,1.0,1.0,0.16666666666666666,,,,,,,,,0.125,,,1.0,,,,,,True,,,,,,,,,,,,
