EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,DefFTReboundPct,OffFTReboundPct,ShortMidRangePctAssisted,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101110,1610612757,Martell Webster,Martell Webster,101110,POR,29687.0,495,-120.0,928,926,333,281,108,1854,19,34,7.0,13.0,7.0,15.0,1.0,5.0,18.0,45.0,11.0,33.0,1.0,1.0,4.0,13.0,18.0,44.0,2.0,3.0,5.0,17.0,38,84,29.0,77.0,37,200,1038,9.0,19.0,3.0,4.0,5.0,32.0,15.0,32,9.0,30.0,20.0,77,38,38.0,81.0,6.0,12.0,1.0,43.0,18.0,8.0,11.0,2.0,13.0,2.0,4.0,3.0,4.0,28.0,3.0,13.0,7.0,35,42,16.0,58,3.0,13.0,6.0,7.0,12.0,1.0,7.0,8,1.0,5.0,2.0,1.0,20,9.0,8,36,1.0,1.0,33,3.0,40,2.0,12,9.0,7.0,5.0,2.0,7.0,2.0,77,333,10,8.0,0.5,0.59375,0.9310344827586207,0.37662337662337664,0.75,0.3,0.3815789473684211,0.4523809523809524,0.47368421052631576,0.46875,0.5062111801242236,0.5869565217391305,0.4596774193548387,0.5555555555555556,0.6153846153846154,0.5273972602739726,0.4782608695652174,0.09523809523809523,0.14705882352941177,0.2,0.044444444444444446,19.047619047619047,0.6,0.10606060606060606,0.037900874635568516,0.08860759493670886,0.028846153846153848,0.10268948655256724,0.035794183445190156,0.049019607843137254,0.02564102564102564,0.03680981595092025,0.015384615384615385,0.05128205128205128,0.0975609756097561,0.09523809523809523,0.12195121951219512,0.08196721311475409,0.1111111111111111,0.03571428571428571,0.2857142857142857,0.2111801242236025,0.5588235294117647,0.6551724137931034,0.5263157894736842,0.031055900621118012,0.2,0.25,0.2795031055900621,0.4,0.4186046511627907,0.5,0.20496894409937888,0.3333333333333333,0.3333333333333333,1.0,0.2732919254658385,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.5652173913043478,0.5384615384615384,0.14285714285714285,0.043478260869565216,1.0,1.0,0.13043478260869565,0.6666666666666666,1.0,0.24193548387096775,0.4666666666666667,0.20967741935483872,0.3076923076923077,0.27419354838709675,0.29411764705882354,0.6894409937888198,0.4186046511627907,0.5178556249999999,0.5158524999999999,0.515844262295082,0.07017543859649122,0.1276595744680851,0.16,0.385,10.636904761904765,24.455844155844154,0.3588362068965517,,,,,,,,,,,,,,,,,,,,,,,True,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,95921.0,1599,-375.0,2927,2951,954,905,345,5878,64,115,7.0,12.0,25.0,46.0,38.0,75.0,67.0,162.0,8.0,27.0,1.0,2.0,,7.0,12.0,49.0,1.0,1.0,2.0,18.0,169,352,20.0,76.0,128,526,3260,12.0,27.0,2.0,3.0,8.0,38.0,57.0,115,2.0,25.0,48.0,168,86,252.0,60.0,,4.0,2.0,47.0,12.0,20.0,175.0,44.0,219.0,19.0,76.0,25.0,74.0,482.0,4.0,13.0,41.0,92,142,18.0,160,4.0,41.0,22.0,19.0,59.0,9.0,38.0,43,6.0,21.0,2.0,5.0,102,31.0,65,138,1.0,16.0,128,13.0,160,16.0,65,17.0,1.0,,1.0,2.0,1.0,168,954,19,15.0,0.25443786982248523,0.25748502994011974,1.0,0.2631578947368421,0.6666666666666666,0.08,0.2702702702702703,0.48011363636363635,0.4444444444444444,0.4956521739130435,0.4649532710280374,0.5,0.42857142857142855,0.5242914979757085,0.5588235294117647,0.5060606060606061,0.17757009345794392,0.056818181818181816,0.11304347826086956,0.05333333333333334,0.018518518518518517,17.973462002412546,0.5784313725490197,0.08654750705550329,0.011680143755615454,0.13099041533546327,0.016736401673640166,0.09665697674418605,0.01257396449704142,0.01791044776119403,0.007547169811320755,0.009746588693957114,0.01282051282051282,0.024096385542168676,0.08288770053475936,0.07307692307692308,0.0979020979020979,0.11061946902654868,0.1839080459770115,0.018957345971563982,0.5,0.26869158878504673,0.5565217391304348,0.6274509803921569,0.265625,0.17523364485981308,0.5066666666666667,0.5352112676056338,0.37850467289719625,0.41358024691358025,0.42138364779874216,0.31343283582089554,0.0630841121495327,0.2962962962962963,0.2962962962962963,1.0,0.11448598130841121,0.24489795918367346,0.24489795918367346,1.0,0.4,0.5833333333333334,0.14285714285714285,0.06666666666666667,0.5,1.0,0.03333333333333333,1.0,1.0,0.32857142857142857,0.5434782608695652,0.05,,0.12857142857142856,0.1111111111111111,0.4462616822429907,0.2553191489361702,0.4615044600938968,0.4740722222222221,0.46426159420289864,0.13626834381551362,0.16209476309226933,0.07224334600760456,0.3193916349809886,10.748011363636364,24.923684210526314,0.3259309873590707,25.0,1.0,9.0,3.0,12.0,1.0,1.0,0.09574468085106383,0.007352941176470588,0.13157894736842105,,,,,,,,,,,,,True,,,
1520,1610612757,Charles Smith,Charles Smith,1520,POR,4518.0,75,,137,142,53,54,16,279,4,8,1.0,3.0,2.0,3.0,,,3.0,7.0,3.0,9.0,1.0,1.0,1.0,4.0,2.0,7.0,,,2.0,4.0,7,15,5.0,16.0,1,30,143,1.0,3.0,1.0,1.0,,5.0,2.0,4,3.0,8.0,1.0,14,14,,15.0,,,,7.0,2.0,2.0,4.0,,4.0,,2.0,1.0,1.0,8.0,2.0,1.0,,5,6,3.0,9,,,,,1.0,,1.0,1,,,,,2,1.0,4,11,,,2,,1,1.0,1,,1.0,1.0,,1.0,,14,53,2,,1.0,1.0,1.0,0.3125,1.0,0.375,0.3125,0.4666666666666667,0.3333333333333333,0.5,0.46774193548387094,0.625,0.5416666666666666,0.4838709677419355,0.625,0.5833333333333334,0.5161290322580645,0.13333333333333333,0.25,,,21.153846153846153,0.5,0.0847457627118644,0.02127659574468085,,0.10526315789473684,0.07692307692307693,0.045454545454545456,,,0.058823529411764705,0.16666666666666666,,0.09523809523809523,0.15384615384615385,0.04,,,,,0.25806451612903225,0.5,0.6666666666666666,1.0,,,,0.22580645161290322,0.42857142857142855,0.42857142857142855,1.0,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.22580645161290322,0.2857142857142857,0.2857142857142857,1.0,0.75,0.3333333333333333,1.0,0.25,1.0,1.0,,,,0.25,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.5,0.7741935483870968,0.2857142857142857,0.5405161290322582,0.623775,0.5700458333333334,0.03225806451612903,0.06666666666666667,0.16666666666666666,0.4666666666666667,8.753333333333334,24.106250000000003,0.38686131386861317,,,1.0,,,,,0.25,,,,,,,,,,,,,,,True,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,39459.0,658,-123.0,1193,1219,385,359,157,2412,102,162,13.0,22.0,34.0,47.0,15.0,58.0,1.0,7.0,,,,,,,,5.0,,,,3.0,118,227,,5.0,96,332,1321,15.0,30.0,,,9.0,39.0,40.0,71,,3.0,39.0,119,128,108.0,,,24.0,4.0,1.0,,30.0,31.0,7.0,38.0,1.0,24.0,1.0,6.0,83.0,7.0,32.0,18.0,32,54,39.0,93,7.0,26.0,16.0,10.0,23.0,5.0,7.0,30,3.0,16.0,2.0,7.0,53,20.0,14,52,4.0,7.0,117,2.0,158,19.0,70,19.0,7.0,4.0,1.0,7.0,3.0,119,385,8,15.0,0.5423728813559322,0.6037735849056604,,,,,,0.5198237885462555,0.5,0.5633802816901409,0.5086206896551724,0.5,0.5405405405405406,0.5496688741721855,0.527027027027027,0.5721153846153846,0.021551724137931036,0.13215859030837004,0.1419753086419753,0.1206896551724138,,25.78295702840495,0.4339622641509434,0.07111111111111111,0.06926406926406926,0.144,0.08235294117647059,0.08695652173913043,0.0712979890310786,0.06470588235294118,0.09649122807017543,0.056179775280898875,0.10526315789473684,0.03571428571428571,0.075,0.07272727272727272,0.06666666666666667,0.1518987341772152,0.13043478260869565,0.09210526315789473,0.42857142857142855,0.6982758620689655,0.6296296296296297,0.7338129496402878,0.5392156862745098,0.25,0.25862068965517243,0.29411764705882354,0.03017241379310345,0.14285714285714285,0.14285714285714285,1.0,,,,,0.021551724137931036,,,,0.7333333333333333,0.5909090909090909,0.15384615384615385,,,,,,,0.6351351351351351,0.723404255319149,,,0.04054054054054054,,0.7198275862068966,,0.5194140350877193,0.4693444444444444,0.49022222222222234,0.24734982332155478,0.2517985611510791,0.11746987951807229,0.35843373493975905,2.8039647577092506,54.739999999999995,0.32271584241408213,6.0,,4.0,2.0,,,,0.10526315789473684,,0.5333333333333333,5.0,2.0,3.0,5.0,,,,,,,,,True,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,21760.0,363,-60.0,638,634,227,194,88,1272,22,39,7.0,15.0,5.0,10.0,1.0,8.0,,,,,,,,,,,,,,,23,47,,,19,65,715,7.0,15.0,,,2.0,16.0,5.0,10,,,6.0,16,34,12.0,,,10.0,,,,5.0,9.0,,9.0,,5.0,2.0,2.0,18.0,4.0,29.0,12.0,41,59,36.0,95,3.0,5.0,5.0,,8.0,,5.0,12,1.0,3.0,,1.0,20,8.0,13,43,6.0,8.0,29,,34,3.0,16,3.0,34.0,31.0,3.0,34.0,21.0,16,227,8,2.0,0.7391304347826086,0.9444444444444444,,,,,,0.48936170212765956,0.4666666666666667,0.5,0.48936170212765956,0.4666666666666667,0.5,0.5158730158730159,0.5,0.5333333333333333,,0.10638297872340426,0.10256410256410256,0.125,,11.185983827493262,0.4,0.15298507462686567,0.10902255639097744,0.2033898305084746,0.10256410256410256,0.1620795107033639,0.10819672131147541,0.12195121951219512,0.12698412698412698,0.09090909090909091,0.07692307692307693,0.15384615384615385,0.09574468085106383,0.17391304347826086,0.19047619047619047,0.23809523809523808,0.11764705882352941,0.15789473684210525,0.6176470588235294,0.8297872340425532,0.5641025641025641,0.6285714285714286,0.7272727272727273,0.1702127659574468,0.125,0.14285714285714285,,,,,,,,,,,,,1.0,0.4666666666666667,0.2857142857142857,,,,,,,1.0,0.5,,,,,0.8297872340425532,,0.5297170212765955,0.5570142857142858,0.54454,0.26666666666666666,0.26666666666666666,0.24615384615384617,0.24615384615384617,1.751063829787234,,0.3557993730407524,,3.0,6.0,4.0,,,,0.2857142857142857,0.10714285714285714,1.0,2.0,,2.0,,5.0,,,,,,,,True,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,14783.0,246,-95.0,468,470,202,207,56,938,1,3,1.0,1.0,,,4.0,6.0,10.0,26.0,2.0,6.0,,,,2.0,10.0,24.0,1.0,3.0,3.0,9.0,15,35,12.0,30.0,24,90,559,2.0,5.0,1.0,3.0,3.0,10.0,7.0,14,3.0,11.0,19.0,42,10,20.0,30.0,6.0,,,24.0,10.0,1.0,31.0,4.0,35.0,2.0,17.0,3.0,11.0,74.0,1.0,4.0,6.0,7,13,5.0,18,2.0,5.0,3.0,2.0,6.0,1.0,3.0,4,1.0,3.0,,,10,3.0,4,14,,,15,1.0,27,1.0,2,10.0,1.0,,1.0,1.0,1.0,42,202,4,10.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4,0.3333333333333333,0.2727272727272727,0.4,0.42857142857142855,0.4,0.5,0.5076923076923077,0.4375,0.46,0.5723684210526315,0.5555555555555556,0.5857142857142857,0.46153846153846156,0.02857142857142857,0.3333333333333333,,,16.412213740458014,0.6,0.047619047619047616,0.025806451612903226,0.11320754716981132,0.022727272727272728,0.065,0.02512562814070352,0.02564102564102564,0.02702702702702703,0.02531645569620253,0.03571428571428571,,0.0425531914893617,0.046511627906976744,0.05263157894736842,0.07142857142857142,0.2727272727272727,0.05555555555555555,1.0,0.046153846153846156,0.3333333333333333,0.5,,0.09230769230769231,0.6666666666666666,0.6666666666666666,0.4,0.38461538461538464,0.38461538461538464,0.3,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,0.36923076923076925,0.4166666666666667,0.4166666666666667,0.8,0.125,1.0,,,,,0.375,0.3333333333333333,1.0,,,0.08,,0.36,0.3333333333333333,0.5076923076923077,0.4166666666666667,0.44853692307692317,0.4822916666666666,0.39584400000000003,0.030303030303030304,0.05555555555555555,0.1111111111111111,0.4666666666666667,16.511428571428574,24.713333333333335,0.43162393162393164,2.0,,,,4.0,,,,,0.5,,,,,,,,,,,,,True,,,
2775,1610612757,Ha Ha,Ha Ha,2775,POR,7529.0,125,-2.0,226,233,110,76,33,459,10,17,4.0,6.0,6.0,12.0,1.0,3.0,,,,,,,,,,,,,,,11,20,,,5,27,248,4.0,6.0,,,,8.0,6.0,13,,,3.0,15,12,10.0,,,8.0,,,,1.0,,1.0,1.0,,,,,3.0,1.0,8.0,4.0,14,19,9.0,28,,3.0,3.0,,1.0,,,5,1.0,1.0,,2.0,6,5.0,16,20,,1.0,10,,10,2.0,5,1.0,4.0,3.0,1.0,4.0,3.0,15,110,1,1.0,0.5454545454545454,0.8571428571428571,,,,,,0.55,0.6666666666666666,0.46153846153846156,0.55,0.6666666666666666,0.46153846153846156,0.5625,0.6666666666666666,0.5,,0.05,0.058823529411764705,,,11.450381679389313,0.16666666666666666,0.16279069767441862,0.0898876404494382,0.18181818181818182,0.041666666666666664,0.16666666666666666,0.07964601769911504,0.15384615384615385,0.13043478260869565,0.025,0.05263157894736842,,0.03225806451612903,0.25,0.22857142857142856,0.21052631578947367,,,0.75,0.85,0.5882352941176471,0.625,0.6,0.15,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,0.9230769230769231,0.5,,,,,0.85,,0.539225,0.5584,0.5676923076923077,0.21739130434782608,0.21739130434782608,0.2962962962962963,0.5555555555555556,1.765,,0.48672566371681414,1.0,,1.0,1.0,,,,0.16666666666666666,,,1.0,,,,2.0,,,,,,,,True,,,
689,1610612757,Theo Ratliff,Theo Ratliff,689,POR,36491.0,608,-74.0,1117,1119,350,340,134,2236,23,34,6.0,13.0,3.0,8.0,25.0,45.0,3.0,7.0,,,,,,,,,,,,,51,86,,,21,123,1176,10.0,19.0,,,7.0,27.0,9.0,19,,,8.0,26,60,42.0,,,14.0,,,,5.0,4.0,5.0,9.0,2.0,2.0,,2.0,23.0,4.0,32.0,19.0,65,96,38.0,134,2.0,7.0,7.0,,4.0,2.0,2.0,16,2.0,2.0,1.0,1.0,20,2.0,36,68,4.0,5.0,46,9.0,33,1.0,15,2.0,44.0,33.0,10.0,44.0,33.0,26,350,6,2.0,0.5882352941176471,0.6818181818181818,,,,,,0.5930232558139535,0.5263157894736842,0.47368421052631576,0.5930232558139535,0.5263157894736842,0.47368421052631576,0.6029411764705882,0.5869565217391305,0.52,,0.05813953488372093,0.08823529411764706,0.044444444444444446,,9.644268774703557,0.2,0.1536643026004728,0.08040201005025126,0.1532258064516129,0.041666666666666664,0.15356489945155394,0.0728744939271255,0.07563025210084033,0.09174311926605505,0.07647058823529412,0.03076923076923077,0.06451612903225806,0.14102564102564102,0.14018691588785046,0.175,0.14457831325301204,0.17073170731707318,0.06666666666666667,0.75,0.3953488372093023,0.6764705882352942,0.7419354838709677,0.6956521739130435,0.5232558139534884,0.5555555555555556,0.5813953488372093,0.08139534883720931,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,0.6842105263157895,0.46153846153846156,0.16666666666666666,,,,,,,0.42105263157894735,0.375,,,,,0.3953488372093023,,0.44200116279069773,0.49310625,0.43236315789473684,0.15,0.15,0.21951219512195122,0.21138211382113822,5.508139534883722,,0.3133393017009848,3.0,2.0,12.0,3.0,,,,0.3157894736842105,0.037037037037037035,0.44,5.0,1.0,4.0,4.0,6.0,,,,,,,,True,,,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,27520.0,459,-94.0,821,835,264,276,84,1656,39,70,8.0,9.0,14.0,26.0,19.0,41.0,35.0,86.0,,1.0,,,,,,1.0,,,,1.0,93,197,,2.0,39,225,890,14.0,18.0,,,2.0,30.0,28.0,63,,1.0,21.0,77,96,90.0,,,16.0,,1.0,,11.0,15.0,6.0,21.0,2.0,10.0,3.0,2.0,48.0,2.0,14.0,12.0,47,64,16.0,80,6.0,11.0,7.0,4.0,17.0,4.0,11.0,21,3.0,6.0,,1.0,38,13.0,14,33,2.0,10.0,54,1.0,73,7.0,27,13.0,19.0,14.0,3.0,19.0,11.0,77,264,4,13.0,0.5161290322580645,0.5647058823529412,,,,,,0.4720812182741117,0.7777777777777778,0.4444444444444444,0.46733668341708545,0.7777777777777778,0.4375,0.4849137931034483,0.7142857142857143,0.47530864197530864,0.010050251256281407,0.05583756345177665,0.1,0.0975609756097561,,29.6377607025247,0.4473684210526316,0.14461538461538462,0.0462046204620462,0.11538461538461539,0.038461538461538464,0.13752913752913754,0.04507042253521127,0.09782608695652174,,0.03355704697986577,0.0625,,0.1391304347826087,0.08974358974358974,0.18181818181818182,0.14864864864864866,0.03333333333333333,0.06521739130434782,0.5789473684210527,0.35175879396984927,0.5571428571428572,0.6190476190476191,0.5128205128205128,0.20603015075376885,0.4634146341463415,0.5135135135135135,0.4321608040201005,0.4069767441860465,0.4069767441860465,0.6285714285714286,0.005025125628140704,,,,0.005025125628140704,,,,0.5,0.8888888888888888,0.125,,,,,,,0.40625,0.5384615384615384,,,0.015625,,0.36180904522613067,,0.4586206030150754,0.49126249999999994,0.46796953124999996,0.1232876712328767,0.12442396313364056,0.13333333333333333,0.3422222222222222,10.086294416243653,24.0,0.3215590742996346,4.0,,5.0,1.0,,,,0.16666666666666666,,0.3157894736842105,1.0,2.0,,2.0,2.0,,,,,,,,True,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,42823.0,714,-162.0,1288,1288,407,383,163,2576,63,112,24.0,41.0,20.0,30.0,28.0,86.0,43.0,125.0,,,,,,,1.0,12.0,,,1.0,7.0,134,323,1.0,12.0,85,356,1400,33.0,65.0,,,12.0,78.0,42.0,92,1.0,7.0,38.0,125,114,154.0,3.0,,40.0,2.0,10.0,1.0,21.0,23.0,7.0,30.0,,9.0,2.0,12.0,67.0,8.0,38.0,19.0,96,131,53.0,184,10.0,16.0,9.0,7.0,21.0,2.0,5.0,23,4.0,16.0,1.0,2.0,44,9.0,23,53,6.0,9.0,107,5.0,118,15.0,50,15.0,3.0,1.0,2.0,3.0,3.0,125,407,4,12.0,0.4253731343283582,0.5,1.0,0.08333333333333333,,0.14285714285714285,0.1,0.4148606811145511,0.5076923076923077,0.45652173913043476,0.4044776119402985,0.5076923076923077,0.4393939393939394,0.4597402597402597,0.5492957746478874,0.5081967213114754,0.03582089552238806,0.06501547987616099,0.10714285714285714,0.10465116279069768,,28.977657413676372,0.4772727272727273,0.20041753653444677,0.07102803738317758,0.14615384615384616,0.08602150537634409,0.18883415435139572,0.0732484076433121,0.09523809523809523,0.08633093525179857,0.04819277108433735,0.08333333333333333,0.09090909090909091,0.20118343195266272,0.26126126126126126,0.1658291457286432,0.17708333333333334,0.058823529411764705,0.056818181818181816,1.0,0.33432835820895523,0.5625,0.63,0.3333333333333333,0.25671641791044775,0.32558139534883723,0.36363636363636365,0.373134328358209,0.344,0.344,0.6046511627906976,,,,,0.03582089552238806,0.08333333333333333,0.08333333333333333,1.0,0.6307692307692307,0.5853658536585366,0.125,,,,,,,0.30303030303030304,0.6666666666666666,,,0.0707070707070707,0.14285714285714285,0.3701492537313433,0.1,0.44536141141141133,0.4838830508474577,0.4397448453608247,0.13513513513513514,0.13966480446927373,0.21910112359550563,0.351123595505618,9.414551083591332,28.36666666666667,0.3159937888198758,7.0,7.0,16.0,4.0,4.0,,,0.36363636363636365,0.1320754716981132,0.35714285714285715,6.0,,2.0,2.0,1.0,,,,,,,,True,,,
