EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG3APct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,OffThreePtRebounds,Travels,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,BlockedShortMidRange,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,DefensiveGoaltends,Defensive 3 Seconds Violations,on,OffensiveGoaltends,SecondChanceAtRimPctAssisted,3SecondViolations,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedCorner3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,2063.0,34,-49.0,65,71,31,33,5,136,1.0,2.0,1.0,1.0,1.0,3.0,1.0,6,5.0,7,94,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3,2.0,5,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,10.0,4.0,1.0,4.0,31,1.0,1.0,0.1666666666666666,0.25,0.1666666666666666,0.25,0.3181818181818182,0.4,0.1666666666666666,0.5,17.142857142857142,0.1666666666666666,0.2,0.05,0.1666666666666666,0.0454545454545454,0.1111111111111111,0.1428571428571428,0.3333333333333333,0.2,0.3333333333333333,0.5,1.0,1.0,0.1666666666666666,0.5,0.25,1.0,0.3333333333333333,0.4433333333333333,0.3252,0.443125,0.4,0.4,0.5714285714285714,9.333333333333334,0.4769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,6526.0,109,-27.0,219,232,121,139,27,451,3.0,7.0,2.0,4.0,1.0,7.0,5.0,15,10.0,20,221,,2.0,9.0,6.0,10.0,4.0,1.0,1.0,1.0,8.0,12,2.0,14,6.0,3.0,6.0,11.0,8.0,13.0,,7.0,12.0,3.0,3.0,10.0,121,0.4,0.4,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.1666666666666666,0.4166666666666667,0.3125,0.0666666666666666,,14.227642276422763,0.0454545454545454,0.1111111111111111,0.0128205128205128,0.1195652173913043,0.0116279069767441,,0.037037037037037,0.1111111111111111,0.1851851851851851,0.3888888888888889,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.0555555555555555,0.3888888888888889,0.3333333333333333,0.5,0.5555555555555556,0.4669735294117647,,0.4720227272727273,0.1428571428571428,0.1666666666666666,0.5,9.513333333333334,0.5525114155251142,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,13.0,3.0,16.0,1.0,2.0,9.0,4.0,35.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.75,0.1666666666666666,0.1428571428571428,0.4545454545454545,0.1111111111111111,0.15,0.0384615384615384,0.0714285714285714,0.3333333333333333,0.5,1.0,1.0,0.1428571428571428,0.1666666666666666,1.0,0.1666666666666666,0.25,0.15,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,10031.0,167,-90.0,318,342,101,135,36,660,10.0,16.0,3.0,6.0,12.0,35.0,29.0,63,19.0,86,385,4.0,6.0,20.0,13.0,25.0,22.0,3.0,3.0,,11.0,19,4.0,23,6.0,6.0,3.0,8.0,4.0,11.0,,25.0,24.0,9.0,4.0,25.0,101,0.3793103448275862,0.3793103448275862,0.4603174603174603,0.3,0.4407894736842105,0.2727272727272727,0.5,0.4310344827586206,0.0476190476190476,0.125,26.33053221288516,,0.0859375,0.0272727272727272,0.1165644171779141,0.0296296296296296,0.0384615384615384,0.075,0.0967741935483871,0.087719298245614,0.2105263157894736,0.625,0.7142857142857143,0.2,0.1578947368421052,0.4605263157894737,0.2727272727272727,0.5,0.3815789473684211,0.4554391891891891,0.4524000000000001,0.4212119047619048,0.1097560975609756,0.1304347826086956,0.2906976744186046,11.84920634920635,0.3176100628930817,3.0,16.0,11.0,1.0,13.0,2.0,4.0,2.0,36.0,10.0,16.0,5.0,21.0,3.0,2.0,8.0,8.0,47.0,8.0,,,5.0,1.0,1.0,1.0,4.0,,,,,,,,,2.0,4.0,0.3333333333333333,0.1710526315789473,0.0285714285714285,0.625,,0.2285714285714285,0.0526315789473684,0.2413793103448276,0.1666666666666666,,0.25,0.25,0.4571428571428571,0.4705882352941176,0.5,0.1447368421052631,0.0454545454545454,0.0465116279069767,28.03846153846154,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.6666666666666666,0.2307692307692307,0.25,0.25,0.2,0.04,0.0476190476190476,0.3333333333333333,0.0263157894736842,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2,0.2,0.0454545454545454,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,3074.0,51,-1.0,101,103,52,53,13,204,2.0,4.0,,1.0,2.0,6.0,6.0,12,5.0,20,96,2.0,2.0,5.0,2.0,9.0,,,,,2.0,2,,2,,,3.0,7.0,4.0,9.0,,8.0,6.0,2.0,1.0,9.0,52,,,0.5,0.4,0.46875,0.5,0.5277777777777778,0.5625,,,22.123893805309734,,0.0465116279069767,,0.04,,,,,0.1111111111111111,0.25,0.5,0.5,,0.125,0.375,0.1428571428571428,,0.5,0.4509666666666667,0.35205,0.376575,0.1176470588235294,0.1538461538461538,0.45,11.633333333333333,0.5148514851485149,,4.0,4.0,2.0,4.0,,2.0,2.0,12.0,3.0,5.0,,5.0,,,2.0,2.0,10.0,,,,4.0,2.0,,1.0,4.0,,4.0,,,,,,,1.0,1.0,0.5,0.25,,0.5714285714285714,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.25,0.2857142857142857,0.1,31.45,,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,,0.25,0.3333333333333333,0.5,0.5,,,,,0.25,0.25,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,17421.0,290,-90.0,567,586,262,277,59,1153,17.0,35.0,7.0,16.0,8.0,31.0,25.0,74,25.0,75,626,8.0,10.0,30.0,16.0,36.0,40.0,8.0,8.0,2.0,12.0,16,13.0,29,5.0,4.0,7.0,15.0,16.0,45.0,2.0,28.0,40.0,15.0,5.0,36.0,262,0.8,0.8695652173913043,0.3378378378378378,0.3333333333333333,0.3378378378378378,0.3333333333333333,0.3989361702127659,0.4186046511627907,0.1081081081081081,0.2285714285714285,17.384370015948964,0.0571428571428571,0.058252427184466,0.0434782608695652,0.0534351145038167,0.0497737556561085,0.0256410256410256,0.044776119402985,0.0576923076923076,0.0689655172413793,0.4729729729729729,0.4857142857142857,0.6296296296296297,0.7058823529411765,0.1081081081081081,0.4189189189189189,0.5333333333333333,0.4375,0.4729729729729729,0.4966445945945947,0.5321571428571429,0.5154233333333332,0.1685393258426966,0.1685393258426966,0.48,8.939189189189188,0.4620811287477954,1.0,7.0,,,,8.0,12.0,,10.0,,7.0,,7.0,,,4.0,2.0,14.0,2.0,2.0,1.0,8.0,2.0,6.0,,2.0,,7.0,4.0,,,1.0,4.0,3.0,9.0,5.0,0.4285714285714285,,,0.5333333333333333,0.074074074074074,0.0357142857142857,0.0289855072463768,0.0227272727272727,0.0833333333333333,0.75,0.125,0.125,0.2258064516129032,0.2258064516129032,1.0,,,0.16,,6.0,,,,,,2.0,,,,,,3.0,2.0,2.0,7.0,,,,,,0.25,0.25,0.081081081081081,0.0344827586206896,1.0,,,,,0.75,,,,,,1.0,,,2.0,4.0,1.0,1.0,2.0,3.0,0.0657894736842105,0.25,0.024390243902439,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,8067.0,134,-30.0,253,257,111,112,30,510,16.0,27.0,8.0,11.0,16.0,2.0,23.0,45,6.0,52,260,11.0,12.0,21.0,4.0,28.0,22.0,2.0,14.0,,23.0,31,14.0,45,5.0,1.0,3.0,7.0,10.0,20.0,,14.0,14.0,7.0,1.0,28.0,111,0.4782608695652174,0.6111111111111112,0.5111111111111111,0.5714285714285714,0.5111111111111111,0.5714285714285714,0.5098039215686274,0.5833333333333334,0.0444444444444444,0.074074074074074,20.422535211267608,,0.2277227722772277,0.1443298969072164,0.2063492063492063,0.128440366972477,0.217391304347826,0.2580645161290322,0.2307692307692307,0.2045454545454545,0.6,0.5925925925925926,0.64,0.5625,0.3555555555555555,0.0444444444444444,0.5238095238095238,0.7272727272727273,0.6,0.5285355555555555,0.5881000000000001,0.5173,0.14,0.14,0.5384615384615384,4.366666666666666,0.4387351778656126,6.0,1.0,,,,2.0,16.0,,24.0,,3.0,,3.0,,,3.0,,6.0,3.0,5.0,4.0,4.0,,,,4.0,1.0,4.0,6.0,,,1.0,6.0,3.0,4.0,1.0,0.6153846153846154,,,0.5714285714285714,0.5555555555555556,0.12,0.2,0.0526315789473684,0.3333333333333333,0.5,0.375,0.375,0.5,0.5,1.0,,,0.3076923076923077,,9.0,,,,,,7.0,,,,,,,3.0,2.0,2.0,2.0,,,,,0.6363636363636364,0.6363636363636364,,,0.1666666666666666,,,,,0.8181818181818182,,,,,,,,,6.0,10.0,1.0,,1.0,4.0,0.0512820512820512,,0.0526315789473684,0.6666666666666666,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,4473.0,75,,145,143,56,40,14,288,1.0,1.0,1.0,1.0,2.0,5.0,4.0,8,3.0,23,135,1.0,2.0,2.0,2.0,12.0,2.0,,2.0,,5.0,7,2.0,9,2.0,1.0,4.0,5.0,5.0,11.0,3.0,6.0,6.0,3.0,,12.0,56,0.25,0.3333333333333333,0.5,1.0,0.5555555555555556,0.625,0.5476190476190477,0.6666666666666666,,,16.352201257861633,,0.087719298245614,0.037037037037037,0.0857142857142857,0.032258064516129,,0.1363636363636363,,0.0952380952380952,0.0555555555555555,1.0,1.0,,0.1111111111111111,0.2777777777777778,0.125,1.0,0.6111111111111112,0.4781027777777777,0.6265,0.49488125,0.1428571428571428,0.2727272727272727,0.5217391304347826,14.749999999999998,0.3862068965517241,1.0,2.0,7.0,4.0,10.0,,2.0,6.0,6.0,7.0,1.0,3.0,4.0,3.0,,,1.0,11.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,,1.0,,2.0,,1.0,0.5555555555555556,,0.2,0.1428571428571428,0.0769230769230769,0.0588235294117647,0.0833333333333333,,,0.5,0.5,0.4,0.4,0.5,0.3888888888888889,0.5,0.0869565217391304,25.21,1.0,3.0,,2.0,3.0,4.0,1.0,,9.0,3.0,,3.0,,1.0,1.0,3.0,,,0.75,0.4,0.4,1.0,1.0,,,,0.1666666666666666,0.4285714285714285,0.4285714285714285,0.6666666666666666,1.0,,0.25,0.4285714285714285,1.0,2.0,,0.3333333333333333,0.25,1.0,2.0,,,,,0.04,,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,5207.0,87,-37.0,179,186,96,93,18,365,3.0,7.0,,2.0,1.0,5.0,7.0,13,,23,214,1.0,2.0,4.0,,7.0,8.0,2.0,,,7.0,9,,9,,,3.0,9.0,9.0,16.0,,2.0,,,,7.0,96,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.5,0.575,0.5,0.575,0.5,0.1538461538461538,0.2857142857142857,14.646464646464649,,0.1186440677966101,,0.0909090909090909,,,0.1428571428571428,,0.1333333333333333,0.35,0.4285714285714285,0.6,0.3333333333333333,0.05,0.25,0.2857142857142857,,0.7,0.5160125,0.4028,0.5559928571428572,,,0.3043478260869565,9.13076923076923,0.5363128491620112,1.0,3.0,5.0,2.0,7.0,,2.0,3.0,6.0,5.0,7.0,2.0,9.0,2.0,,1.0,6.0,20.0,,2.0,,6.0,,4.0,1.0,2.0,,3.0,5.0,,,1.0,5.0,3.0,5.0,,1.0,0.35,,0.6666666666666666,0.1666666666666666,,,,,0.6,1.0,1.0,0.6,0.6,1.0,0.25,0.2857142857142857,0.0869565217391304,24.58571428571429,,2.0,,1.0,3.0,3.0,1.0,,9.0,,,3.0,,1.0,,1.0,,,1.0,0.4285714285714285,0.4285714285714285,1.0,1.0,,,,0.1,0.6,0.6,1.0,,,0.1428571428571428,0.6,1.0,1.0,,0.3333333333333333,0.5,,,,,,3.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2424,1610612738,Dan Dickau,Dan Dickau,2424,BOS,4762.0,79,-47.0,150,156,54,62,12,306,,3.0,,1.0,2.0,6.0,3.0,11,4.0,13,187,,1.0,7.0,4.0,6.0,2.0,2.0,,1.0,,2,1.0,3,3.0,2.0,5.0,9.0,6.0,13.0,1.0,4.0,4.0,1.0,1.0,6.0,54,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.1428571428571428,0.28125,0.1111111111111111,0.3611111111111111,0.2727272727272727,0.1818181818181818,0.6666666666666666,16.770186335403725,0.1428571428571428,,,0.0303030303030303,,,,,,0.1875,,,,0.125,0.375,0.1111111111111111,,0.5,0.4428466666666667,0.5331,0.38120625,0.0588235294117647,0.0833333333333333,0.4615384615384615,13.127272727272723,0.36,,3.0,4.0,2.0,5.0,,,2.0,4.0,3.0,13.0,2.0,15.0,2.0,,6.0,6.0,32.0,2.0,,1.0,4.0,2.0,4.0,1.0,,,2.0,1.0,,,,1.0,,1.0,,,0.3125,,0.4444444444444444,,0.1111111111111111,,0.1538461538461538,,,,,0.5,0.5,0.3333333333333333,0.25,0.2222222222222222,,29.1,,1.0,,,,1.0,,1.0,3.0,,1.0,,,,,,,,1.0,0.2,0.25,,,,,,0.0625,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,5586.0,93,-18.0,175,183,81,82,20,358,7.0,12.0,3.0,5.0,1.0,,7.0,13,4.0,18,178,3.0,3.0,6.0,,6.0,6.0,2.0,4.0,,13.0,24,5.0,29,,,7.0,9.0,5.0,12.0,2.0,7.0,8.0,5.0,,6.0,81,0.4285714285714285,0.6,0.5384615384615384,0.5,0.5,0.4285714285714285,0.5294117647058824,0.4285714285714285,0.1538461538461538,0.1666666666666666,13.402061855670103,,0.1884057971014492,0.0784313725490196,0.2023809523809523,0.078125,,0.2222222222222222,0.2105263157894736,0.15625,0.8571428571428571,0.5833333333333334,0.7,0.4285714285714285,0.0714285714285714,,0.7142857142857143,0.6,0.9285714285714286,0.570476923076923,0.5689,0.5647833333333333,0.2941176470588235,0.3125,0.3333333333333333,1.2923076923076924,0.4628571428571428,,,1.0,1.0,1.0,2.0,6.0,1.0,8.0,,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,4.0,7.0,,2.0,2.0,,1.0,2.0,,5.0,3.0,,,,3.0,2.0,1.0,,0.6,0.0714285714285714,,0.2222222222222222,0.6363636363636364,0.2666666666666666,0.2222222222222222,0.3333333333333333,,0.6666666666666666,,,,,,0.0714285714285714,0.1428571428571428,0.3333333333333333,63.1,3.0,,,,,,2.0,,,,1.0,,1.0,1.0,,,2.0,,,,,0.6666666666666666,0.6666666666666666,0.0769230769230769,,,,,,,1.0,,,,,,,,,2.0,4.0,,,,,,0.5,,0.6666666666666666,3.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
