EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,DefAtRimReboundPct,LongMidRangePctAssisted,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,Travels,2pt And 1 Free Throw Trips,OffAtRimReboundPct,PenaltyCorner3Frequency,Fg2aBlocked,Steals,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,PtsPutbacks,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,BlockedShortMidRange,DefArc3ReboundPct,on,PenaltyAtRimFGM,Corner3FGM,Arc3FGM,FG3M,PenaltyFG2M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LostBallSteals,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,HeaveMakes
1501,1610612756,Tim Thomas,Tim Thomas,1501,PHX,592.0,10,-2.0,19,17,6.0,2,36,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,7.0,19,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,0.75,0.5,0.5,0.25,0.3333333333333333,33.333333333333336,0.25,0.1818181818181818,0.25,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.4723666666666666,0.51075,0.1428571428571428,8.649999999999999,26.05,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,902.0,15,-9.0,32,30,5.0,6,62,3.0,3.0,,1.0,1.0,,4.0,6.0,2.0,1.0,9.0,43,,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,2.0,,1.0,5.0,,0.6666666666666666,0.5,0.5,0.1666666666666666,0.25,26.31578947368421,0.1111111111111111,0.1666666666666666,0.25,,0.375,1.0,1.0,0.125,,,0.125,,0.625,0.5383249999999999,0.37585,0.1111111111111111,6.266666666666667,24.1,0.15625,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1176470588235294,0.3333333333333333,0.2,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.125,0.5,0.3563,0.1111111111111111,0.1428571428571428,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,659.0,11,-5.0,22,22,,4,44,,,2.0,2.0,1.0,,2.0,2.0,1.0,,4.0,32,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,11.538461538461538,0.1428571428571428,0.125,,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4683333333333333,,,19.0,24.2,,2.0,,,,,1.0,,,2.0,,2.0,,,,,,,1.0,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,0.3979,,,0.5,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,975.0,16,-8.0,32,30,1.0,6,62,,1.0,2.0,2.0,,,3.0,4.0,,,6.0,45,,,,4.0,,3.0,3.0,4.0,1.0,,,,1.0,,0.75,0.75,0.75,,,10.526315789473683,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,,,0.5,1.0,1.0,,,0.25,0.454875,,,12.15,,0.03125,2.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,1.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,0.0588235294117647,,,,,,0.25,1.0,1.0,,,,,,,,,,,0.5,0.5,5.0,5.0,2.0,1.0,2.0,10.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,1610612756,Andre Barrett,Andre Barrett,2857,PHX,1279.0,21,-12.0,43,41,11.0,8,84,1.0,2.0,2.0,4.0,,,3.0,6.0,1.0,3.0,9.0,55,1.0,2.0,2.0,4.0,,2.0,2.0,3.0,2.0,3.0,1.0,2.0,11.0,1.0,0.5,0.4285714285714285,0.5625,0.5,0.1428571428571428,17.647058823529413,0.1333333333333333,0.1,,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5714285714285714,0.5,0.5,,,0.4285714285714285,0.4700142857142856,0.5526,0.2222222222222222,11.266666666666666,22.7,0.2558139534883721,6.0,,,1.0,,1.0,,,2.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.0625,,0.04,,,,,,,,,,0.1428571428571428,,0.3907,0.1428571428571428,0.1666666666666666,0.2222222222222222,1.0,1.0,1.0,0.2,0.5,2.0,2.0,,,2.0,4.0,,,,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,341.0,6,-2.0,12,11,6.0,1,23,,,,,,,,,,,,13,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612756,Eddie House,Eddie House,2067,PHX,805.0,13,-8.0,26,26,11.0,5,52,,2.0,2.0,5.0,2.0,1.0,2.0,7.0,2.0,,4.0,32,1.0,,,2.0,2.0,,,,,,,,11.0,,0.2857142857142857,0.2222222222222222,0.2222222222222222,,0.2222222222222222,29.032258064516128,,,,,0.2222222222222222,,,0.5555555555555556,0.4,0.4,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4740166666666666,0.4113166666666667,,14.885714285714284,26.5,0.4230769230769231,6.0,,,,,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,1.0,0.1428571428571428,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,1610612756,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,PHX,377.0,6,-3.0,11,11,6.0,2,22,,,,,1.0,1.0,,,1.0,2.0,2.0,12,1.0,,,,1.0,,,1.0,1.0,2.0,,,6.0,,,,0.5,,1.0,15.384615384615383,,,,,,,,,,,1.0,1.0,1.0,0.3588,0.3588,,,26.6,0.5454545454545454,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,0.125,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,371.0,6,-8.0,14,13,5.0,5,27,1.0,2.0,,1.0,,,1.0,5.0,,,2.0,20,,,,2.0,,1.0,2.0,4.0,,,,,5.0,,0.2,0.2,0.2,,,31.57894736842105,0.25,0.1666666666666666,0.5,,0.4,0.5,0.5,0.2,,,,,0.4,0.4655999999999999,0.45685,,6.32,,0.3571428571428571,4.0,,2.0,,,2.0,,,2.0,2.0,,2.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,0.5,0.2222222222222222,,0.1818181818181818,,0.25,,,,0.4,,,,,,0.54025,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,94.0,2,-3.0,4,4,4.0,1,8,,,,,,,,,,,,4,,,,,,,1.0,1.0,,,,,4.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
