EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,on,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,7140.0,119,-25,216,216,52,40,22,432,1.0,3.0,,,,,,,,,,17.0,25,,,47,211,3.0,3.0,,9,2.0,4.0,,,8.0,26.0,,,,,,1.0,,1.0,,,1.0,2.0,3.0,18,23,31,4.0,3.0,1.0,2.0,1.0,,6.0,,8.0,3.0,8,18,18,3.0,8.0,52,,0.7647058823529411,0.8666666666666667,,,,,0.68,1.0,0.5,0.68,1.0,0.5,0.6714285714285714,0.9,0.5714285714285714,,17.695473251028805,0.25,0.23376623376623376,0.10714285714285714,0.2,0.125,0.2564102564102564,0.16666666666666666,,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.6,,0.47604799999999997,0.5650333333333334,0.535175,0.19148936170212766,0.1702127659574468,4.827999999999999,,0.24074074074074073,13.0,15.0,3.0,3.0,2.0,3.0,3.0,7.0,13.0,3.0,4.0,8.0,4.0,2.0,,8.0,2.0,8.0,,2.0,1.0,,2.0,21.0,1.0,9.0,2.0,3.0,2.0,,3.0,3.0,1.0,,1.0,0.08,0.13333333333333333,,0.2857142857142857,0.09523809523809523,,0.08333333333333333,0.15384615384615385,0.05,0.07894736842105263,,0.35714285714285715,,1.0,0.6,0.8666666666666667,1.0,0.6923076923076923,0.28,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.75,0.6666666666666666,0.2727272727272727,0.2727272727272727,,,,,,,,,4.0,3.0,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,True,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,7730.0,129,6,241,239,61,63,31,480,10.0,20.0,,2.0,,1.0,,2.0,,,2.0,25.0,48,,4.0,73,262,2.0,3.0,,6,6.0,10.0,,3.0,17.0,22.0,,,1.0,1.0,,8.0,3.0,11.0,2.0,6.0,1.0,25.0,5.0,7,15,24,5.0,2.0,3.0,4.0,2.0,2.0,7.0,,11.0,1.0,5,14,22,2.0,17.0,61,2.0,0.44,0.4782608695652174,,,,,0.5208333333333334,0.6666666666666666,0.6,0.4807692307692308,0.6666666666666666,0.46153846153846156,0.5615384615384615,0.75,0.53125,0.07692307692307693,27.43682310469314,0.36363636363636365,0.1111111111111111,0.2631578947368421,0.14634146341463414,0.043478260869565216,0.2222222222222222,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.5,0.5263157894736842,0.4,0.038461538461538464,,,,0.038461538461538464,,,,,0.07692307692307693,,0.15384615384615385,,0.40384615384615385,,0.4465823529411765,0.5184333333333333,0.45537916666666667,0.0821917808219178,0.2328767123287671,10.066666666666665,28.95,0.25311203319502074,12.0,17.0,1.0,2.0,3.0,3.0,3.0,11.0,23.0,2.0,5.0,28.0,4.0,4.0,2.0,7.0,3.0,9.0,1.0,2.0,,,,29.0,3.0,14.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,0.08333333333333333,,0.05,0.2727272727272727,0.0875,0.09090909090909091,0.08823529411764706,0.08333333333333333,0.13043478260869565,0.06060606060606061,0.125,,0.047619047619047616,1.0,0.3269230769230769,0.7058823529411765,0.7058823529411765,0.4166666666666667,0.21153846153846154,0.2727272727272727,0.375,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,1.0,0.2222222222222222,0.23728813559322035,,,,,1.0,1.0,,1.0,1.0,4.0,,,,,0.2727272727272727,,,,,,,,,,,,,,True,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,24175.0,403,15,753,748,238,251,94,1501,15.0,51.0,4.0,8.0,2.0,3.0,11.0,30.0,1.0,6.0,17.0,59.0,133,15.0,38.0,196,756,5.0,11.0,1.0,15,12.0,34.0,8.0,20.0,62.0,24.0,36.0,9.0,1.0,29.0,11.0,50.0,20.0,70.0,12.0,21.0,25.0,160.0,11.0,30,42,54,22.0,9.0,13.0,31.0,4.0,20.0,17.0,,48.0,10.0,19,34,50,2.0,62.0,238,5.0,0.2033898305084746,0.21052631578947367,0.8,0.39473684210526316,0.4,0.40540540540540543,0.44360902255639095,0.45454545454545453,0.35294117647058826,0.4766081871345029,0.5416666666666666,0.4444444444444444,0.5158730158730159,0.5357142857142857,0.5,0.2222222222222222,27.49419953596288,0.6458333333333334,0.11194029850746269,0.12941176470588237,0.11614730878186968,0.13978494623655913,0.06837606837606838,0.06896551724137931,0.25925925925925924,0.2982456140350877,0.29411764705882354,0.29411764705882354,0.2,0.04678362573099415,0.5,0.5,0.75,0.17543859649122806,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.08333333333333333,0.05555555555555555,0.6666666666666666,0.3148148148148148,0.35294117647058826,0.5964912280701754,0.3793103448275862,0.4972877976190475,0.5200333333333332,0.4688750000000001,0.07653061224489796,0.3163265306122449,8.681954887218046,26.052631578947377,0.3160690571049137,44.0,64.0,5.0,9.0,10.0,17.0,,18.0,33.0,2.0,14.0,94.0,4.0,10.0,1.0,9.0,1.0,12.0,1.0,11.0,4.0,1.0,1.0,44.0,7.0,21.0,4.0,5.0,,1.0,5.0,2.0,,1.0,4.0,0.07518796992481203,0.125,,0.02631578947368421,0.035856573705179286,0.0136986301369863,0.030864197530864196,0.04938271604938271,0.017241379310344827,0.03571428571428571,0.016666666666666666,0.15517241379310345,0.012658227848101266,0.4,0.3742690058479532,0.6875,0.7857142857142857,0.20454545454545456,0.10526315789473684,,,,0.75,0.5555555555555556,0.3148148148148148,0.5882352941176471,0.11351351351351352,0.14285714285714285,,1.0,1.0,,8.0,4.0,2.0,3.0,2.0,3.0,1.0,,1.0,,0.1111111111111111,,0.08695652173913043,,0.2,,1.0,1.0,,,,,,4.0,True,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,28151.0,469,2,881,862,420,351,114,1743,1.0,5.0,,,,,,,,,,71.0,123,,,224,943,23.0,35.0,,68,31.0,56.0,,,112.0,76.0,,,,,,10.0,2.0,12.0,2.0,8.0,2.0,26.0,21.0,77,119,168,10.0,6.0,4.0,18.0,,5.0,11.0,1.0,29.0,13.0,26,40,95,2.0,112.0,420,2.0,0.5352112676056338,0.6440677966101694,,,,,0.5772357723577236,0.6571428571428571,0.5535714285714286,0.5772357723577236,0.6571428571428571,0.5535714285714286,0.6187845303867403,0.7083333333333334,0.6086956521739131,,20.713577799801783,0.6206896551724138,0.2851851851851852,0.2413793103448276,0.27450980392156865,0.2558139534883721,0.3008130081300813,0.22413793103448276,0.27586206896551724,0.04065040650406504,0.2,0.2,1.0,,,,,,,,,,,,,,0.6341463414634146,,0.4975203252032521,0.4973560000000001,0.5072732142857143,0.30357142857142855,0.5,3.0731707317073176,,0.4767309875141884,55.0,78.0,20.0,30.0,25.0,36.0,15.0,40.0,82.0,22.0,50.0,66.0,24.0,11.0,16.0,31.0,21.0,49.0,4.0,13.0,5.0,2.0,7.0,132.0,17.0,61.0,14.0,26.0,15.0,9.0,26.0,16.0,1.0,,13.0,0.08943089430894309,0.10256410256410256,,0.5121951219512195,0.11231884057971014,0.16842105263157894,0.12668463611859837,0.16981132075471697,0.03278688524590164,0.10091743119266056,0.17721518987341772,0.29508196721311475,0.10256410256410256,0.6153846153846154,0.6341463414634146,0.7051282051282052,0.7857142857142857,0.509090909090909,0.3252032520325203,0.375,0.40540540540540543,0.6,0.8571428571428571,0.6666666666666666,0.6428571428571429,0.6944444444444444,0.3652694610778443,0.3652694610778443,,,,,,,2.0,,2.0,4.0,,,,,0.075,,0.04081632653061224,0.125,0.2,,,,,2.0,,,,2.0,True,,,,
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,6239.0,104,6,195,194,49,35,32,389,,,,,,,,,,,,17.0,38,,,41,202,7.0,13.0,,14,6.0,13.0,,,16.0,18.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,1.0,11,16,31,2.0,1.0,1.0,4.0,,,4.0,,8.0,3.0,22,36,9,,16.0,49,2.0,0.5294117647058824,0.75,,,,,0.4473684210526316,0.5384615384615384,0.46153846153846156,0.4473684210526316,0.5384615384615384,0.46153846153846156,0.4880952380952381,0.5384615384615384,0.5333333333333333,,21.83406113537118,0.5,0.1506849315068493,0.09090909090909091,0.14285714285714285,0.11428571428571428,0.21739130434782608,0.1,,,,,,,,,,,,,,,,,,,0.8157894736842105,,0.5121368421052631,0.5413,0.5332538461538462,0.34146341463414637,0.3902439024390244,1.6210526315789473,,0.2512820512820513,17.0,31.0,7.0,13.0,6.0,11.0,,7.0,7.0,,4.0,16.0,10.0,4.0,1.0,14.0,4.0,15.0,3.0,4.0,,1.0,1.0,9.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,0.10526315789473684,0.0967741935483871,,0.36363636363636365,0.21212121212121213,0.07142857142857142,0.1875,0.1935483870967742,0.26666666666666666,0.2,0.09090909090909091,0.13333333333333333,0.17647058823529413,0.3333333333333333,0.8157894736842105,0.5483870967741935,0.6071428571428571,0.5294117647058824,0.18421052631578946,,,,1.0,0.5384615384615384,0.8461538461538461,0.5454545454545454,0.0975609756097561,0.0975609756097561,,,,,,,,1.0,2.0,3.0,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,True,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,1468.0,24,9,41,43,8,13,9,84,,,,,,,,,,,,2.0,3,,,6,34,1.0,1.0,,2,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,2,2,6,1.0,1.0,,,1.0,,1.0,,1.0,,1,5,4,3.0,,8,1.0,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.75,1.0,,,9.803921568627452,,0.14285714285714285,,0.09090909090909091,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3938333333333333,0.4307,,0.3333333333333333,,6.266666666666667,,0.1951219512195122,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,,4.0,2.0,,1.0,3.0,,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.17647058823529413,0.25,0.19047619047619047,,0.5,0.16666666666666666,0.3333333333333333,0.25,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,,1.0,1.0,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,2978.0,50,10,88,90,11,12,9,178,1.0,4.0,,,,,,,,,,11.0,15,,,24,93,3.0,3.0,,6,1.0,1.0,,,2.0,14.0,,,,,,,,,,,,,3.0,10,13,16,1.0,1.0,,1.0,1.0,1.0,3.0,,4.0,,2,6,1,,2.0,11,,0.6363636363636364,0.7,,,,,0.7333333333333333,1.0,1.0,0.7333333333333333,1.0,1.0,0.75,1.0,1.0,,20.0,0.25,0.3125,0.375,0.325,0.14285714285714285,0.4444444444444444,0.2857142857142857,1.0,0.26666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,0.4,,0.43540000000000006,0.49920000000000003,0.4014,0.25,0.08333333333333333,7.6866666666666665,,0.125,6.0,6.0,2.0,2.0,,,4.0,5.0,2.0,,,8.0,2.0,,1.0,2.0,,3.0,,,,,,2.0,,1.0,,6.0,4.0,1.0,6.0,3.0,,,,,,,,0.07692307692307693,0.07692307692307693,0.07692307692307693,,0.14285714285714285,0.06666666666666667,,0.14285714285714285,,0.5,0.4,1.0,1.0,0.8333333333333334,0.3333333333333333,0.8,0.8,0.25,0.6666666666666666,1.0,,,0.0625,0.0625,,,,,,,,,,2.0,,,,,,,,1.0,0.5,,,,,,,,,1.0,True,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,532.0,9,10,14,14,3,4,5,28,,,,,,,,,,,,1.0,5,,,4,12,1.0,1.0,,2,,,,,2.0,,,,,,,,,,,,,,,3,5,6,,,,,,,,,,,1,2,1,,2.0,3,,,,,,,,0.2,1.0,,0.2,1.0,,0.3333333333333333,1.0,1.0,,30.0,,0.42857142857142855,,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.6,,0.47968,0.6315,,0.5,0.5,4.14,,0.21428571428571427,1.0,3.0,1.0,1.0,,,,2.0,2.0,,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,1.0,0.6,0.6666666666666666,,1.0,0.125,,0.125,0.3333333333333333,,,,0.5,,,0.6,0.3333333333333333,1.0,,0.4,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,6403.0,107,-50,222,225,107,109,28,447,,5.0,5.0,8.0,3.0,4.0,10.0,23.0,2.0,6.0,12.0,,5,15.0,31.0,50,260,,,3.0,6,,1.0,9.0,16.0,32.0,,36.0,9.0,,23.0,10.0,7.0,1.0,8.0,1.0,5.0,2.0,17.0,3.0,5,8,12,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,3,8,5,1.0,32.0,107,4.0,,,0.8,0.4838709677419355,0.5625,0.4838709677419355,,,,0.625,1.0,0.7941176470588235,0.6410256410256411,1.0,0.8,0.8611111111111112,17.120622568093385,0.6,0.07462686567164178,0.1111111111111111,0.0851063829787234,0.10344827586206896,0.07407407407407407,0.14285714285714285,,0.1388888888888889,,,,0.2222222222222222,0.625,0.625,1.0,0.6388888888888888,0.43478260869565216,0.43478260869565216,0.7,0.6666666666666666,0.23529411764705882,0.75,0.7058823529411765,0.5,0.8611111111111112,0.43478260869565216,0.5073347222222222,0.50425,0.5059823529411765,0.12,0.64,20.28,24.70967741935484,0.481981981981982,,,,,,,,,5.0,,5.0,,,,2.0,,,4.0,2.0,,,,,6.0,,,3.0,,,,,,,,3.0,,,,,,0.09523809523809523,0.018691588785046728,,,,0.1111111111111111,,0.09523809523809523,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,2.0,,,,,,0.6666666666666666,,,,0.16666666666666666,,,0.3333333333333333,1.0,1.0,,,,,,,False,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,122913.0,2049,-108,3710,3724,857,833,466,7434,64.0,147.0,,,,,,6.0,2.0,,2.0,267.0,519,,6.0,612,4088,52.0,89.0,2.0,123,60.0,97.0,,2.0,146.0,382.0,,,1.0,5.0,,36.0,8.0,44.0,8.0,19.0,15.0,96.0,50.0,192,283,413,46.0,34.0,12.0,35.0,10.0,26.0,48.0,,83.0,9.0,146,230,123,16.0,146.0,857,15.0,0.7153558052434457,0.8304347826086956,,,,,0.5144508670520231,0.5842696629213483,0.6185567010309279,0.5085714285714286,0.5714285714285714,0.6060606060606061,0.5266781411359724,0.5857142857142857,0.6186440677966102,0.011428571428571429,15.61250881730543,0.42168674698795183,0.13953488372093023,0.12562814070351758,0.13641488162344984,0.12832929782082325,0.13983739837398373,0.13167259786476868,0.1111111111111111,0.28,0.43537414965986393,0.4383561643835616,0.890625,,,,,0.011428571428571429,,,,0.02197802197802198,,,0.020202020202020204,,0.3314285714285714,,0.4504539122137405,0.5092030487804878,0.4459989898989899,0.20098039215686275,0.238562091503268,8.441040462427747,36.38333333333333,0.23099730458221024,112.0,168.0,40.0,64.0,27.0,35.0,91.0,204.0,78.0,19.0,26.0,152.0,74.0,28.0,14.0,106.0,41.0,130.0,12.0,9.0,7.0,9.0,25.0,118.0,6.0,50.0,12.0,65.0,54.0,10.0,65.0,37.0,10.0,8.0,13.0,0.05394990366088632,0.09523809523809523,0.006802721088435374,0.2949640287769784,0.07320441988950276,0.08235294117647059,0.07416563658838071,0.07231404958677685,0.09840425531914894,0.05782312925170068,0.09558823529411764,0.15229885057471265,0.05333333333333334,0.5692307692307692,0.32,0.6666666666666666,0.7368421052631579,0.6607142857142857,0.38857142857142857,0.44607843137254904,0.47150259067357514,0.6593406593406593,0.7032967032967034,0.625,0.35353535353535354,0.7714285714285715,0.08787346221441125,0.08880994671403197,,,,,,2.0,10.0,2.0,6.0,15.0,,,,,0.05392156862745098,,0.06993006993006994,0.029411764705882353,0.175,,,,,2.0,,,,1.0,False,2.0,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,75803.0,1263,-99,2300,2307,708,646,308,4607,73.0,180.0,4.0,15.0,1.0,4.0,11.0,39.0,3.0,2.0,13.0,167.0,369,15.0,54.0,512,2486,16.0,35.0,4.0,43,47.0,103.0,3.0,17.0,173.0,86.0,21.0,24.0,2.0,37.0,11.0,169.0,26.0,195.0,19.0,98.0,42.0,416.0,37.0,84,126,166,36.0,18.0,18.0,55.0,12.0,34.0,51.0,3.0,106.0,36.0,35,93,143,3.0,173.0,708,14.0,0.25748502994011974,0.2654320987654321,0.4666666666666667,0.2777777777777778,0.17647058823529413,0.28846153846153844,0.45257452574525747,0.45714285714285713,0.4563106796116505,0.44799054373522457,0.44871794871794873,0.42916666666666664,0.5079840319361277,0.5,0.5339506172839507,0.1276595744680851,22.836719337848006,0.5188679245283019,0.09666283084004602,0.13909774436090225,0.1066079295154185,0.08424908424908426,0.1174934725848564,0.16393442622950818,0.08433734939759036,0.425531914893617,0.40555555555555556,0.41954022988505746,0.2465753424657534,0.03546099290780142,0.26666666666666666,0.26666666666666666,0.75,0.09219858156028368,0.28205128205128205,0.28205128205128205,0.36363636363636365,0.07692307692307693,0.03333333333333333,0.25,0.10833333333333334,0.15384615384615385,0.4373522458628842,0.2972972972972973,0.4686896674584326,0.44552285714285705,0.4667966101694915,0.083984375,0.337890625,10.457723577235777,25.68333333333333,0.30782608695652175,71.0,131.0,8.0,12.0,26.0,45.0,23.0,58.0,133.0,8.0,70.0,248.0,10.0,23.0,5.0,35.0,5.0,40.0,7.0,21.0,14.0,6.0,4.0,174.0,12.0,67.0,23.0,9.0,8.0,1.0,10.0,4.0,,2.0,24.0,0.06233062330623306,0.09923664122137404,0.03333333333333333,0.05319148936170213,0.03932584269662921,0.043478260869565216,0.03980099502487562,0.04516129032258064,0.046610169491525424,0.029069767441860465,0.03409090909090909,0.07511737089201878,0.03349282296650718,0.4,0.30969267139479906,0.5419847328244275,0.6016949152542372,0.323943661971831,0.13711583924349882,0.39655172413793105,0.42592592592592593,0.08695652173913043,0.3076923076923077,0.6666666666666666,0.375,0.5777777777777777,0.1401673640167364,0.1580188679245283,1.0,1.0,1.0,,7.0,29.0,,6.0,5.0,12.0,6.0,,0.25,,0.06896551724137931,,,0.07407407407407407,,0.02564102564102564,0.3333333333333333,,,2.0,,,,,False,,1.0,1.0,1.0
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,122955.0,2049,-28,3747,3771,1127,1085,451,7518,87.0,191.0,21.0,36.0,6.0,11.0,73.0,193.0,21.0,17.0,57.0,222.0,444,94.0,229.0,923,4075,23.0,52.0,25.0,86,55.0,114.0,23.0,68.0,274.0,164.0,255.0,27.0,4.0,189.0,73.0,156.0,16.0,172.0,13.0,68.0,62.0,360.0,47.0,132,202,252,61.0,44.0,17.0,58.0,19.0,36.0,42.0,,100.0,30.0,97,171,148,10.0,274.0,1127,22.0,0.36936936936936937,0.3813953488372093,0.9042553191489362,0.4104803493449782,0.3382352941176471,0.4177777777777778,0.5,0.4423076923076923,0.4824561403508772,0.5393759286775631,0.43506493506493504,0.49175824175824173,0.5850785340314136,0.47701149425287354,0.5807860262008734,0.34026745913818723,20.267417311752286,0.58,0.09814126394052045,0.11298076923076923,0.10164679159568427,0.07637231503579953,0.11973018549747048,0.11486486486486487,0.10833333333333334,0.2838038632986627,0.45549738219895286,0.45789473684210524,0.3793103448275862,0.05349182763744428,0.5833333333333334,0.5833333333333334,0.9523809523809523,0.2867756315007429,0.37823834196891193,0.37823834196891193,0.8904109589041096,0.2727272727272727,0.06043956043956044,0.5454545454545454,0.3131868131868132,0.2982456140350877,0.5720653789004457,0.3862433862433862,0.4790755605381166,0.4867774647887322,0.4779775,0.09317443120260022,0.29685807150595883,10.169594594594598,25.66288209606987,0.3007739524953296,91.0,156.0,13.0,28.0,29.0,50.0,44.0,97.0,197.0,19.0,95.0,280.0,14.0,20.0,5.0,39.0,23.0,50.0,8.0,22.0,6.0,6.0,3.0,230.0,14.0,75.0,30.0,18.0,13.0,3.0,18.0,12.0,,2.0,25.0,0.04504504504504504,0.10897435897435898,0.005235602094240838,0.1503267973856209,0.02855051244509517,0.022123893805309734,0.02763819095477387,0.03023758099352052,0.029850746268656716,0.02640845070422535,0.02185792349726776,0.08708708708708708,0.024615384615384615,0.6666666666666666,0.23179791976225855,0.5833333333333334,0.6546762589928058,0.4175824175824176,0.14413075780089152,0.4536082474226804,0.4631578947368421,0.25,0.36363636363636365,0.4642857142857143,0.27472527472527475,0.58,0.10217983651226158,0.1485148514851485,4.0,6.0,7.0,,3.0,26.0,6.0,3.0,5.0,12.0,34.0,,0.28,,0.020618556701030927,,0.038461538461538464,0.023255813953488372,0.3076923076923077,0.05194805194805195,0.2857142857142857,1.0,,,1.0,0.25,1.0,2.0,False,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,153100.0,2552,22,4661,4670,1353,1274,593,9331,7.0,34.0,,,,,,2.0,,,2.0,397.0,756,,2.0,1068,5029,95.0,161.0,,252,87.0,172.0,,2.0,287.0,420.0,,,1.0,1.0,,90.0,23.0,113.0,17.0,49.0,31.0,249.0,126.0,416,615,854,54.0,31.0,23.0,79.0,15.0,31.0,108.0,5.0,187.0,45.0,123,237,371,5.0,287.0,1353,19.0,0.5289672544080605,0.6382978723404256,,,,,0.5251322751322751,0.5900621118012422,0.5058139534883721,0.5237467018469657,0.5900621118012422,0.5,0.5516528925619835,0.6086956521739131,0.5456273764258555,0.002638522427440633,21.596858638743456,0.42245989304812837,0.24615384615384617,0.2495049504950495,0.2469248291571754,0.2125237191650854,0.2546916890080429,0.26988636363636365,0.20261437908496732,0.044854881266490766,0.20588235294117646,0.20588235294117646,0.7142857142857143,,,,,0.002638522427440633,,,,,,,0.011494252873563218,,0.6451187335092349,,0.49783712021136056,0.5317503267973857,0.49216242774566477,0.23595505617977527,0.2687265917602996,3.2473544973544968,52.45,0.2902810555674748,302.0,487.0,88.0,140.0,65.0,113.0,88.0,235.0,274.0,62.0,113.0,374.0,136.0,74.0,16.0,216.0,73.0,239.0,24.0,48.0,31.0,16.0,27.0,466.0,48.0,211.0,47.0,89.0,63.0,20.0,89.0,41.0,7.0,13.0,40.0,0.09788359788359788,0.12114989733059549,,0.3924731182795699,0.12231030577576443,0.06986899563318777,0.11629072681704261,0.18624161073825504,0.09230769230769231,0.08811188811188811,0.08064516129032258,0.2733812949640288,0.08480565371024736,0.4606741573033708,0.6424802110817942,0.6201232032854209,0.705607476635514,0.5960264900662252,0.3100263852242744,0.37446808510638296,0.4,0.2840909090909091,0.8695652173913043,0.6285714285714286,0.6494252873563219,0.5752212389380531,0.2290988056460369,0.2295973884657236,,,,,6.0,10.0,7.0,6.0,23.0,40.0,,,,,0.06382978723404255,,0.036458333333333336,0.023255813953488372,0.1590909090909091,,,,,13.0,,,,6.0,False,2.0,,,
