EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,SelfOReb,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,FTOffRebounds,Travels,Loose Ball Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,OffShortMidRangeReboundPct,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,StepOutOfBoundsTurnovers,HeaveAttempts,3SecondViolations,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1501,1610612756,Tim Thomas,Tim Thomas,1501,PHX,3006.0,50,-24.0,108,104,5.0,8.0,9,212,3.0,3.0,2.0,1.0,7.0,2.0,3.0,4.0,1.0,4.0,12.0,2.0,7.0,1.0,15.0,125,1.0,1.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,11.0,1.0,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3684210526315789,0.375,0.3684210526315789,0.14285714285714285,0.25,18.181818181818183,0.5,1.0,0.21875,0.1875,0.047619047619047616,0.20833333333333334,0.016129032258064516,0.07692307692307693,0.09090909090909091,0.2,0.36363636363636365,0.21428571428571427,1.0,0.15789473684210525,1.0,1.0,0.6666666666666666,0.10526315789473684,0.3684210526315789,0.14285714285714285,0.14285714285714285,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.21052631578947367,0.5,0.5263157894736842,0.46463421052631587,0.33075,0.05,0.07692307692307693,13.658333333333333,25.199999999999996,0.046296296296296294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,5652.0,94,-28.0,183,185,45.0,41.0,24,368,11.0,19.0,13.0,5.0,8.0,,,3.0,,24.0,40.0,2.0,3.0,7.0,61.0,224,14.0,,32.0,16.0,6.0,3.0,,3.0,4.0,2.0,9.0,2.0,4.0,14.0,1.0,19.0,10.0,29,,,,1.0,1.0,,1.0,2.0,4.0,7.0,10.0,13.0,8.0,4.0,1.0,4.0,2.0,,45.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.6666666666666666,0.6,0.627906976744186,0.648936170212766,0.06976744186046512,,,23.333333333333332,0.5,0.3333333333333333,0.2545454545454545,0.15384615384615385,0.1,0.2222222222222222,0.11494252873563218,0.11764705882352941,0.25,0.3,0.24242424242424243,0.14285714285714285,0.5,0.4418604651162791,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.3023255813953488,0.18604651162790697,0.625,0.625,,,,,0.06976744186046512,,0.5116279069767442,0.4810837209302326,0.4697928571428571,0.17391304347826086,0.18604651162790697,6.495,26.066666666666666,0.2459016393442623,4.0,8.0,4.0,6.0,8.0,2.0,5.0,10.0,10.0,10.0,1.0,21.0,8.0,2.0,1.0,1.0,1.0,8.0,4.0,1.0,5.0,1.0,2.0,1.0,21.0,1.0,0.5,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7,0.11940298507462686,0.23529411764705882,0.10810810810810811,0.2,0.23529411764705882,0.6153846153846154,0.6153846153846154,0.875,0.8,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.4834875,0.16393442622950818,0.3442622950819672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2067,1610612756,Eddie House,Eddie House,2067,PHX,8596.0,143,-36.0,277,276,39.0,50.0,30,553,3.0,6.0,2.0,21.0,42.0,2.0,8.0,29.0,3.0,24.0,50.0,15.0,37.0,3.0,96.0,317,4.0,4.0,28.0,20.0,39.0,29.0,1.0,8.0,12.0,4.0,28.0,1.0,1.0,9.0,,10.0,3.0,13,6.0,3.0,3.0,8.0,3.0,1.0,2.0,11.0,2.0,6.0,4.0,4.0,,2.0,,2.0,1.0,,39.0,0.5833333333333334,0.5833333333333334,0.8666666666666667,0.40540540540540543,0.40540540540540543,0.48,0.5344827586206896,0.5397727272727273,0.42528735632183906,0.02702702702702703,0.034482758620689655,31.32911392405063,0.7272727272727273,,0.08571428571428572,0.030303030303030304,0.020833333333333332,0.07246376811594203,0.02054794520547945,,0.041666666666666664,0.07692307692307693,0.10909090909090909,0.03571428571428571,0.5,0.06896551724137931,0.5,0.6,0.3333333333333333,0.022988505747126436,0.4827586206896552,0.5,0.525,0.09195402298850575,0.25,0.25,1.0,0.3333333333333333,0.375,0.4942528735632184,0.4901448275862069,0.50563125,0.011363636363636364,,16.258,24.883783783783784,0.1407942238267148,,,1.0,2.0,,13.0,,2.0,,1.0,,8.0,,13.0,4.0,2.0,3.0,2.0,1.0,1.0,,,1.0,1.0,8.0,,,0.25,,0.5,,0.5,0.02040816326530612,0.034482758620689655,0.017543859649122806,,0.022727272727272728,,,,0.6190476190476191,0.4482758620689655,0.4642857142857143,0.8461538461538461,,,0.25,0.5,0.4482758620689655,0.5001125,,0.08333333333333333,2.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,0.5,0.06,0.16666666666666666,0.047619047619047616,0.07692307692307693,0.4,0.2,0.125,1.0,0.3333333333333333,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,10783.0,180,-4.0,356,350,61.0,66.0,34,706,12.0,26.0,4.0,6.0,12.0,2.0,8.0,19.0,1.0,20.0,42.0,10.0,27.0,15.0,85.0,387,7.0,1.0,10.0,30.0,30.0,19.0,,14.0,26.0,10.0,64.0,1.0,3.0,12.0,,15.0,3.0,18,5.0,4.0,1.0,8.0,2.0,1.0,3.0,10.0,5.0,16.0,18.0,18.0,6.0,2.0,1.0,2.0,2.0,,61.0,0.25,0.25,1.0,0.37037037037037035,0.37037037037037035,0.47619047619047616,0.5072463768115942,0.5448717948717948,0.391304347826087,,,21.890547263681594,0.8,,0.08823529411764706,0.06976744186046512,0.01818181818181818,0.08379888268156424,0.01675977653631285,,0.037037037037037035,0.04878048780487805,0.1323529411764706,0.05405405405405406,1.0,0.37681159420289856,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.057971014492753624,0.17391304347826086,0.5,0.5,0.11594202898550725,0.25,0.25,1.0,0.2753623188405797,0.125,0.7681159420289855,0.5273695652173913,0.41714375000000004,0.08,0.125,5.852380952380953,25.062962962962963,0.17134831460674158,1.0,2.0,1.0,3.0,2.0,8.0,2.0,5.0,4.0,4.0,6.0,14.0,,8.0,12.0,7.0,3.0,2.0,1.0,,,3.0,,1.0,14.0,2.0,0.4,0.5714285714285714,0.2222222222222222,0.5,0.2222222222222222,0.6363636363636364,0.016129032258064516,0.02564102564102564,0.015384615384615385,0.16666666666666666,0.029411764705882353,0.5,0.5,0.5,,0.42105263157894735,0.42105263157894735,1.0,0.2222222222222222,0.5,0.375,0.3333333333333333,0.42105263157894735,0.532975,0.047058823529411764,0.16470588235294117,1.0,,,3.0,,4.0,,,4.0,5.0,1.0,,5.0,1.0,1.0,,,,,0.09523809523809523,0.15384615384615385,,0.058823529411764705,0.1111111111111111,0.3333333333333333,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
258,1610612756,Brian Grant,Brian Grant,258,PHX,14893.0,248,-14.0,486,484,85.0,93.0,49,970,8.0,14.0,2.0,18.0,49.0,,,,,27.0,65.0,,,7.0,61.0,542,15.0,,48.0,6.0,,,,3.0,7.0,1.0,18.0,4.0,12.0,31.0,3.0,46.0,11.0,57,5.0,3.0,2.0,2.0,5.0,,1.0,7.0,27.0,45.0,12.0,8.0,3.0,3.0,,3.0,1.0,,85.0,0.8888888888888888,0.9230769230769231,,,,0.4153846153846154,0.4153846153846154,0.4485294117647059,,,,13.686131386861312,0.2857142857142857,0.23076923076923078,0.17318435754189945,0.2,0.056338028169014086,0.1799163179916318,0.04291845493562232,0.057692307692307696,0.15,0.2558139534883721,0.14583333333333334,0.2,0.3333333333333333,0.2153846153846154,0.5714285714285714,0.7272727272727273,0.75,0.03076923076923077,0.7538461538461538,0.3673469387755102,0.3673469387755102,,,,,,,0.2153846153846154,0.4232353846153846,0.4022266666666667,0.045454545454545456,0.045454545454545456,13.592307692307692,,0.1748971193415638,1.0,4.0,1.0,3.0,1.0,,2.0,8.0,4.0,7.0,5.0,19.0,2.0,,4.0,4.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,19.0,2.0,0.25,0.4666666666666667,0.25,0.4666666666666667,0.25,0.5277777777777778,0.037037037037037035,0.044444444444444446,0.03296703296703297,0.2,0.030303030303030304,0.5,0.5,1.0,0.9444444444444444,,,,0.5,0.25,0.2,0.3333333333333333,,0.41751250000000006,0.06557377049180328,0.3114754098360656,,,,,,,,,3.0,,1.0,,1.0,,1.0,2.0,,,,0.046153846153846156,0.21428571428571427,,0.05263157894736842,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.038461538461538464,,,,,,,,,,,,,,,,True,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,9521.0,159,-15.0,311,315,31.0,35.0,23,626,12.0,17.0,7.0,3.0,5.0,1.0,1.0,1.0,,16.0,29.0,1.0,2.0,12.0,47.0,352,2.0,,4.0,28.0,3.0,1.0,1.0,26.0,36.0,15.0,82.0,2.0,6.0,16.0,,22.0,9.0,31,2.0,2.0,,2.0,4.0,2.0,,6.0,5.0,10.0,16.0,19.0,11.0,6.0,3.0,7.0,3.0,,31.0,0.125,0.14285714285714285,1.0,0.5,0.5,0.5517241379310345,0.5645161290322581,0.6025641025641025,0.06451612903225806,0.5,1.0,13.23529411764706,0.3333333333333333,,0.13559322033898305,0.15384615384615385,0.04081632653061224,0.14012738853503184,0.06164383561643835,,0.09090909090909091,0.11764705882352941,0.16129032258064516,0.14285714285714285,0.42857142857142855,0.5483870967741935,0.7058823529411765,0.75,0.08333333333333333,0.22580645161290322,0.16129032258064516,0.6,0.6,0.03225806451612903,1.0,1.0,1.0,0.03225806451612903,,0.6129032258064516,0.4837661290322581,0.38935,0.28205128205128205,0.2972972972972973,5.475862068965517,28.95,0.09967845659163987,3.0,4.0,,,1.0,,3.0,6.0,6.0,2.0,1.0,5.0,4.0,,10.0,9.0,10.0,7.0,4.0,1.0,3.0,,,3.0,5.0,,0.5,1.0,0.5,1.0,0.42857142857142855,0.8333333333333334,0.07216494845360824,0.19047619047619047,0.017857142857142856,0.25,0.36363636363636365,0.14285714285714285,0.16666666666666666,,0.3333333333333333,,,,0.6666666666666666,0.75,,,,0.49574999999999997,0.1276595744680851,0.10638297872340426,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,0.06896551724137931,0.058823529411764705,,0.14285714285714285,,,,,,,1.0,,,,2.0,,,0.1,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,True,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,5485.0,91,8.0,174,178,41.0,45.0,16,352,1.0,1.0,3.0,10.0,11.0,5.0,8.0,5.0,1.0,12.0,15.0,7.0,13.0,,45.0,203,2.0,3.0,16.0,8.0,21.0,5.0,,3.0,4.0,2.0,9.0,,1.0,4.0,1.0,6.0,,6,2.0,2.0,,3.0,1.0,,,4.0,1.0,5.0,6.0,,,,,,,,41.0,0.6666666666666666,0.6666666666666666,1.0,0.5384615384615384,0.5384615384615384,0.8,0.8035714285714286,0.8035714285714286,0.4642857142857143,,,16.494845360824744,0.75,0.16666666666666666,0.06557377049180328,0.058823529411764705,,0.0641025641025641,,,0.16666666666666666,,0.05714285714285714,0.07692307692307693,,0.03571428571428571,1.0,1.0,1.0,0.10714285714285714,0.39285714285714285,0.9090909090909091,0.9090909090909091,0.2857142857142857,0.625,0.625,1.0,0.17857142857142858,0.2,0.5,0.4979428571428572,0.5203899999999999,,,14.546666666666669,23.71538461538461,0.23563218390804597,,,,,1.0,2.0,,,,2.0,,10.0,,2.0,1.0,1.0,,,,,,,,,10.0,,,1.0,,1.0,,1.0,,,,,,0.3333333333333333,0.5,1.0,0.6,0.4,0.4,1.0,,,,,0.4,0.59985,,0.2222222222222222,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,,4.0,,,0.6666666666666666,0.06666666666666667,,,,,1.0,0.4,0.5,1.0,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,7888.0,131,16.0,255,252,50.0,55.0,27,507,1.0,5.0,4.0,10.0,21.0,3.0,6.0,17.0,3.0,11.0,30.0,7.0,23.0,9.0,52.0,267,8.0,3.0,10.0,12.0,21.0,17.0,1.0,5.0,11.0,2.0,28.0,2.0,3.0,15.0,3.0,21.0,9.0,30,2.0,2.0,,2.0,2.0,,,4.0,5.0,9.0,15.0,10.0,3.0,2.0,,2.0,1.0,,50.0,0.45454545454545453,0.45454545454545453,1.0,0.30434782608695654,0.30434782608695654,0.36666666666666664,0.4056603773584906,0.45614035087719296,0.4339622641509434,0.043478260869565216,,20.962199312714777,0.5,0.42857142857142855,0.14150943396226415,0.1111111111111111,0.05263157894736842,0.13533834586466165,0.06976744186046512,0.03571428571428571,0.11538461538461539,0.16666666666666666,0.14285714285714285,0.13636363636363635,0.5,0.09433962264150944,0.2,0.25,1.0,0.07547169811320754,0.39622641509433965,0.47619047619047616,0.5,0.11320754716981132,0.5,0.6,1.0,0.32075471698113206,0.2727272727272727,0.5283018867924528,0.48615849056603766,0.4796227272727273,0.07272727272727272,0.09375,15.083333333333334,25.069565217391304,0.19607843137254902,,1.0,,4.0,,4.0,,1.0,11.0,1.0,3.0,5.0,,4.0,6.0,3.0,2.0,7.0,5.0,2.0,1.0,2.0,2.0,,5.0,1.0,,0.125,0.6428571428571429,0.09090909090909091,0.6875,0.19230769230769232,0.07692307692307693,0.1,0.038461538461538464,,0.16129032258064516,,,,0.4,0.23529411764705882,0.23529411764705882,1.0,0.14285714285714285,,0.36363636363636365,,0.23529411764705882,0.5869285714285714,0.21153846153846154,0.09615384615384616,3.0,,,3.0,,6.0,,,2.0,3.0,1.0,,2.0,,1.0,2.0,,1.0,,0.06666666666666667,0.2,0.047619047619047616,0.1,0.42857142857142855,0.42857142857142855,,,,0.043478260869565216,1.0,1.0,,,,,,0.2222222222222222,,,,1.0,2.0,3.0,2.0,1.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,,True,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,4751.0,79,12.0,154,155,38.0,31.0,13,309,4.0,6.0,5.0,6.0,12.0,,,6.0,1.0,13.0,23.0,2.0,6.0,11.0,43.0,167,4.0,1.0,2.0,24.0,6.0,6.0,,17.0,24.0,9.0,55.0,2.0,3.0,5.0,1.0,9.0,4.0,13,3.0,2.0,1.0,8.0,3.0,,2.0,11.0,,2.0,12.0,12.0,2.0,,,,,,38.0,0.07692307692307693,0.07692307692307693,1.0,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.5517241379310345,0.6029411764705882,0.20689655172413793,,,26.78571428571429,0.7272727272727273,0.16666666666666666,0.08771929824561403,0.16666666666666666,0.125,0.10666666666666667,0.06779661016949153,0.16666666666666666,0.1875,0.14285714285714285,0.029411764705882353,0.14285714285714285,,0.20689655172413793,0.6666666666666666,0.6666666666666666,0.25,0.1724137931034483,0.41379310344827586,0.5,0.5,,,,,0.20689655172413793,0.2,0.41379310344827586,0.46209482758620696,0.44820000000000004,0.06451612903225806,0.08,11.200000000000001,25.166666666666668,0.24675324675324675,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,7.0,11.0,,2.0,7.0,3.0,5.0,2.0,1.0,,,3.0,,,11.0,3.0,0.6666666666666666,0.5,0.6666666666666666,0.4,0.6666666666666666,0.625,0.046511627906976744,,0.038461538461538464,0.25,0.07692307692307693,0.6,0.75,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.2,1.0,0.3333333333333333,0.49929999999999997,0.09302325581395349,0.2558139534883721,,,,,,,,,1.0,4.0,3.0,3.0,6.0,2.0,5.0,2.0,2.0,,,0.043478260869565216,,,,,,,,,,,1.0,,,1.0,,,0.125,,,0.2,,,,,,,,,,,,0.5,True,,,,,,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,228.0,4,-6.0,5,5,,,1,10,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1.0,,,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
