EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Travels,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,LongMidRangePctBlocked,BlockedShortMidRange,DefensiveGoaltends,on,BlockedLongMidRange,3SecondViolations,Blocked3s,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends,BlockedArc3
101188,1610612741,Eddie Basden,Eddie Basden,101188,CHI,977.0,16,7,32,31,20,10,4.0,63,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,22,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,20,1.0,1.0,1.0,0.25,0.3333333333333333,0.14285714285714285,0.25,0.14285714285714285,0.25,0.42857142857142855,0.5,0.3333333333333333,1.0,18.42105263157895,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.25,0.4,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5,0.5,0.25,0.8571428571428571,0.5388857142857143,0.2995,0.4714,1.0,2.025,24.366666666666664,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,2253.0,38,3,75,72,38,36,7.0,147,2.0,3.0,1.0,1.0,5.0,,,,5.0,8.0,,14.0,66,2.0,2.0,2.0,,8.0,10.0,,,2.0,6.0,2.0,10.0,12.0,5.0,,8.0,38,1.0,1.0,1.0,0.625,1.0,0.625,1.0,0.6363636363636364,0.8,,,,,14.457831325301205,0.6666666666666666,0.25,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.18181818181818182,0.375,0.6666666666666666,0.6666666666666666,1.0,0.625,,,0.5,1.0,,0.375,0.45875,0.5919,0.49075,0.5714285714285714,4.55,,0.5066666666666667,1.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,3.0,0.5,0.5,0.5,1.0,0.038461538461538464,0.125,0.058823529411764705,0.1,0.16666666666666666,0.6,0.6,0.6,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,13692.0,228,20,454,454,186,183,63.0,908,8.0,12.0,3.0,6.0,1.0,16.0,6.0,17.0,15.0,28.0,33.0,59.0,429,1.0,5.0,11.0,12.0,18.0,24.0,17.0,3.0,7.0,11.0,1.0,19.0,23.0,20.0,1.0,18.0,186,4.0,0.8,0.8,0.5357142857142857,0.45454545454545453,0.4672131147540984,0.34782608695652173,0.46774193548387094,0.3541666666666667,0.5409836065573771,0.10714285714285714,0.16666666666666666,1.0,13.87832699619772,0.08333333333333333,0.07333333333333333,0.11864406779661017,0.0861244019138756,,0.12941176470588237,0.11363636363636363,0.19672131147540983,0.6666666666666666,0.8,0.75,0.01639344262295082,0.26229508196721313,0.2786885245901639,0.2608695652173913,0.5,0.2608695652173913,0.7377049180327869,0.5239918032786884,0.5352,0.5282630434782608,0.3050847457627119,10.617857142857144,24.648484848484852,0.40969162995594716,1.0,,2.0,,3.0,2.0,11.0,13.0,4.0,28.0,1.0,3.0,4.0,8.0,1.0,11.0,3.0,10.0,9.0,,5.0,1.0,1.0,,0.375,0.375,0.7272727272727273,0.01764705882352941,0.016666666666666666,0.017391304347826087,0.018867924528301886,0.02631578947368421,,,,,0.25,0.05084745762711865,7.0,15.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,6.0,9.0,1.0,3.0,2.0,6.0,27.0,5.0,2.0,2.0,1.0,6.0,1.0,6.0,3.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.2727272727272727,0.025974025974025976,0.13333333333333333,0.030303030303030304,1.0,0.2459016393442623,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.25,0.25,1.0,0.29411764705882354,0.29411764705882354,1.0,0.25,0.5,0.5,1.0,0.16666666666666666,0.2608695652173913,0.16666666666666666,0.29411764705882354,0.01639344262295082,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,5125.0,85,-8,177,179,89,93,24.0,356,5.0,7.0,3.0,4.0,3.0,3.0,2.0,8.0,11.0,31.0,11.0,33.0,168,3.0,4.0,13.0,8.0,19.0,,8.0,,5.0,4.0,,9.0,10.0,8.0,,19.0,89,1.0,,,0.3548387096774194,0.3076923076923077,0.36904761904761907,0.40476190476190477,0.375,0.4318181818181818,0.2619047619047619,,,,24.271844660194173,,0.07407407407407407,0.21739130434782608,0.11688311688311688,,0.09090909090909091,0.2222222222222222,0.16666666666666666,0.7142857142857143,0.7142857142857143,,0.07142857142857142,0.07142857142857142,0.19047619047619047,0.19047619047619047,0.75,0.09523809523809523,0.42857142857142855,0.4528416666666666,0.3921666666666667,0.4531880952380952,0.5757575757575758,14.016129032258064,25.39090909090909,0.5028248587570622,,,2.0,,,2.0,9.0,13.0,3.0,30.0,,1.0,1.0,4.0,,6.0,3.0,5.0,7.0,1.0,4.0,1.0,1.0,,,,0.6666666666666666,0.014705882352941176,,0.011111111111111112,,,0.14285714285714285,,,,,,6.0,21.0,1.0,,1.0,2.0,,,2.0,6.0,3.0,,,3.0,22.0,6.0,2.0,4.0,3.0,2.0,4.0,,1.0,,1.0,1.0,4.0,2.0,,,1.0,,,1.0,,,,,0.6666666666666666,0.2727272727272727,,0.375,0.2727272727272727,,0.2,,,0.5,0.2857142857142857,0.2857142857142857,,0.3333333333333333,0.5,1.0,0.25,0.25,0.5,,,,,0.5,0.2857142857142857,0.3333333333333333,0.25,0.023255813953488372,0.03125,3.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,2702.0,45,-12,88,84,52,41,15.0,172,3.0,6.0,3.0,5.0,8.0,,,,9.0,18.0,,24.0,102,4.0,5.0,9.0,,15.0,8.0,,1.0,1.0,,1.0,2.0,7.0,7.0,,15.0,52,3.0,0.4444444444444444,0.5,0.5,0.5555555555555556,0.5,0.5555555555555556,0.5454545454545454,0.625,,0.05555555555555555,,0.125,24.528301886792452,0.3333333333333333,,0.14285714285714285,0.03225806451612903,,,0.2,0.3333333333333333,0.5,0.5,0.6666666666666666,0.4444444444444444,,,0.5555555555555556,0.6,,0.3333333333333333,0.43223333333333336,0.5425666666666666,0.45898888888888895,0.625,7.811111111111111,,0.5909090909090909,3.0,4.0,6.0,2.0,6.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,1.0,,4.0,3.0,2.0,7.0,,8.0,2.0,2.0,0.5,0.5,0.6,0.25,0.11764705882352941,0.09090909090909091,0.1111111111111111,0.08333333333333333,,,0.5,0.5714285714285714,0.25,0.75,0.25,2.0,4.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,1.0,3.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,0.21428571428571427,,,1.0,0.2222222222222222,0.5,0.5,0.5,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,1.0,2.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,5522.0,92,32,179,182,38,63,27.0,361,10.0,16.0,1.0,2.0,,,,,10.0,16.0,,21.0,157,7.0,1.0,2.0,,2.0,14.0,,,4.0,13.0,,17.0,27.0,7.0,1.0,2.0,38,1.0,0.7,1.0,0.625,0.5,0.625,0.5,0.5833333333333334,0.3333333333333333,,,,,10.047846889952154,,0.2,0.13793103448275862,0.18085106382978725,0.16666666666666666,0.19444444444444445,0.21052631578947367,1.0,0.625,0.625,0.7,,,,1.0,0.5,,1.0,0.5857187500000001,0.5797142857142857,0.5716,0.09523809523809523,0.1,,0.2122905027932961,7.0,,1.0,4.0,8.0,,4.0,4.0,2.0,8.0,1.0,8.0,10.0,1.0,,3.0,,3.0,6.0,1.0,5.0,,,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.11594202898550725,0.041666666666666664,0.0967741935483871,0.125,0.0625,0.2727272727272727,,,,1.0,0.38095238095238093,,,,,,,,,,,,,,,6.0,,,,,2.0,,2.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,3.0,4.0,4.0,4.0,1.0,,,,,,0.08823529411764706,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,0.18181818181818182,4.0,,6.0,,1.0,,0.5714285714285714,1.0,1.0,0.16666666666666666,0.25,,,,,True,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,5033.0,84,-4,169,171,66,65,18.0,340,8.0,12.0,5.0,9.0,5.0,1.0,1.0,10.0,13.0,28.0,11.0,43.0,159,3.0,8.0,16.0,5.0,21.0,6.0,10.0,2.0,2.0,6.0,,8.0,10.0,7.0,,21.0,66,2.0,0.23076923076923078,0.23076923076923078,0.4642857142857143,0.5,0.48717948717948717,0.4523809523809524,0.524390243902439,0.4772727272727273,0.28205128205128205,0.07142857142857142,0.16666666666666666,,26.7379679144385,,0.10714285714285714,0.08,0.09876543209876543,,0.16666666666666666,0.058823529411764705,0.3076923076923077,0.6666666666666666,0.8,0.25,0.1282051282051282,0.02564102564102564,0.2564102564102564,0.42857142857142855,0.5555555555555556,0.047619047619047616,0.5897435897435898,0.49132307692307703,0.4491125,0.502547619047619,0.4883720930232558,8.335714285714285,25.88181818181818,0.3905325443786982,1.0,2.0,5.0,1.0,2.0,2.0,13.0,15.0,7.0,32.0,1.0,1.0,2.0,6.0,4.0,9.0,4.0,3.0,5.0,,5.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.6666666666666666,0.015873015873015872,0.047619047619047616,0.023809523809523808,,0.09090909090909091,,0.4,0.4,0.5,0.25,0.046511627906976744,3.0,11.0,,,,4.0,,1.0,1.0,4.0,4.0,,1.0,1.0,20.0,3.0,4.0,2.0,1.0,,6.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,,,1.0,,2.0,,,,,0.25,0.36363636363636365,,0.2,0.36363636363636365,,0.125,0.05,,0.28205128205128205,0.2727272727272727,0.2727272727272727,,,,,0.4,0.4,0.25,,0.25,,,,0.19047619047619047,0.25,0.4,0.05,0.06896551724137931,9.0,,1.0,1.0,,,0.09090909090909091,1.0,,,,,,1.0,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,4944.0,82,10,165,165,89,73,24.0,330,9.0,16.0,3.0,6.0,6.0,1.0,1.0,1.0,19.0,36.0,2.0,47.0,150,8.0,5.0,16.0,2.0,11.0,18.0,,,,9.0,1.0,10.0,20.0,6.0,,11.0,89,,0.47368421052631576,0.5294117647058824,0.5277777777777778,0.3125,0.5,0.2777777777777778,0.5340909090909091,0.2894736842105263,0.05263157894736842,,,,25.128205128205128,0.3333333333333333,0.16981132075471697,,0.11538461538461539,0.36363636363636365,0.125,,0.42105263157894735,0.5625,0.5625,0.5555555555555556,0.15789473684210525,0.02631578947368421,0.02631578947368421,0.3333333333333333,0.5,0.05555555555555555,0.47368421052631576,0.44048378378378383,0.4746714285714285,0.46020588235294113,0.23404255319148937,8.616666666666667,43.45,0.5393939393939394,7.0,2.0,9.0,4.0,10.0,1.0,3.0,3.0,2.0,6.0,3.0,7.0,10.0,2.0,2.0,5.0,3.0,2.0,10.0,2.0,12.0,2.0,1.0,0.5,0.5,0.5555555555555556,0.4,0.11475409836065574,0.1111111111111111,0.11363636363636363,0.13043478260869565,0.17647058823529413,0.1,0.3333333333333333,0.3333333333333333,,0.875,0.2127659574468085,8.0,14.0,,,,,,,,1.0,,,,,20.0,,,,,,1.0,2.0,2.0,1.0,1.0,,,3.0,1.0,3.0,,,,4.0,,,,,,,,,,0.08695652173913043,,0.1111111111111111,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5,,,,,,,,,,,,0.05555555555555555,,,0.09523809523809523,0.1,,,,,,,0.13333333333333333,3.0,2.0,4.0,,,,0.42857142857142855,,,,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,6127.0,102,-9,195,193,48,58,38.0,388,6.0,12.0,2.0,3.0,7.0,2.0,1.0,14.0,13.0,33.0,16.0,51.0,208,6.0,3.0,6.0,3.0,9.0,2.0,14.0,5.0,3.0,6.0,1.0,10.0,12.0,7.0,,9.0,48,,0.07692307692307693,0.07692307692307693,0.3939393939393939,0.5,0.41836734693877553,0.5,0.4636363636363636,0.5,0.32653061224489793,0.15151515151515152,0.16666666666666666,0.2857142857142857,26.382978723404253,0.25,0.09836065573770492,0.13636363636363635,0.10843373493975904,0.125,0.1,0.11764705882352941,0.24489795918367346,0.5,0.6,,0.14285714285714285,0.04081632653061224,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.5714285714285714,0.4706708333333333,0.4026083333333334,0.5053722222222222,0.17647058823529413,9.836363636363638,26.425000000000004,0.24615384615384617,2.0,3.0,10.0,2.0,6.0,,6.0,9.0,3.0,21.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,3.0,13.0,1.0,13.0,1.0,,0.3333333333333333,0.2857142857142857,0.375,0.5714285714285714,0.012345679012345678,0.03125,0.017699115044247787,,,0.06666666666666667,0.42857142857142855,0.6,,0.2857142857142857,0.11764705882352941,4.0,14.0,,,,5.0,,1.0,1.0,2.0,5.0,,1.0,1.0,24.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,6.0,,,,,0.4,0.3125,,0.3333333333333333,0.3125,0.02857142857142857,0.2,0.04,,0.2857142857142857,0.2857142857142857,0.3076923076923077,0.25,,,,0.35714285714285715,0.35714285714285715,0.4,,0.14285714285714285,,,,0.2222222222222222,0.5,0.35714285714285715,0.1111111111111111,0.15789473684210525,9.0,,1.0,1.0,,,,2.0,2.0,,,,0.1,1.0,,,,,,0.07142857142857142,,,True,,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,5764.0,96,-11,198,200,89,101,17.0,398,9.0,15.0,5.0,7.0,6.0,1.0,,7.0,16.0,31.0,8.0,57.0,200,4.0,6.0,12.0,3.0,19.0,14.0,7.0,3.0,3.0,9.0,3.0,15.0,19.0,11.0,1.0,19.0,89,3.0,0.4375,0.4666666666666667,0.5161290322580645,0.5,0.5641025641025641,0.6,0.6333333333333333,0.6333333333333333,0.20512820512820512,0.0967741935483871,0.13333333333333333,,23.85321100917431,0.75,0.1323529411764706,0.15789473684210525,0.13793103448275862,0.14285714285714285,0.14893617021276595,0.08333333333333333,0.38461538461538464,0.6,0.6923076923076923,0.3333333333333333,0.15384615384615385,0.02564102564102564,0.1794871794871795,0.4666666666666667,0.7142857142857143,,0.5897435897435898,0.4928038461538462,0.5040333333333333,0.50942,0.3333333333333333,7.7870967741935475,26.0375,0.4494949494949495,3.0,4.0,13.0,2.0,6.0,1.0,6.0,8.0,2.0,18.0,,4.0,4.0,5.0,2.0,7.0,3.0,3.0,18.0,3.0,14.0,,,0.5,0.5,0.6,0.7142857142857143,0.05555555555555555,,0.043010752688172046,,,,0.6666666666666666,0.6666666666666666,0.25,0.75,0.10526315789473684,3.0,10.0,,,,4.0,,,2.0,3.0,4.0,,,2.0,18.0,12.0,4.0,2.0,1.0,2.0,2.0,,4.0,2.0,2.0,,3.0,2.0,,1.0,,2.0,,8.0,3.0,2.0,3.0,3.0,1.0,0.5,,0.6666666666666666,0.5,0.047619047619047616,0.2857142857142857,,1.0,0.2564102564102564,0.3,0.3333333333333333,1.0,,,,0.5714285714285714,0.5714285714285714,1.0,,,,,,0.2,0.6666666666666666,0.5714285714285714,0.17777777777777778,0.21621621621621623,,,1.0,,,,0.16666666666666666,2.0,2.0,2.0,1.0,,,0.6666666666666666,,,,0.5,,0.1,1.0,1.0,True,,,,,,,,,,,,,,,
