EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,Offensive Fouls,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,AtRimAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,Travels,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Clear Path Fouls,BlockedLongMidRange,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,OffensiveGoaltends,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,4446.0,74,-12,149,147,80.0,65.0,14,296,8.0,10.0,1.0,6.0,7.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,21.0,1.0,2.0,8.0,29.0,148.0,2.0,7.0,12.0,1.0,1.0,2.0,19.0,4.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,7.0,1.0,8.0,2.0,10.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,8.0,12.0,6.0,1.0,1.0,1.0,19.0,80.0,0.2222222222222222,0.2222222222222222,1.0,0.5,1.0,0.5,0.42857142857142855,0.5833333333333334,0.45652173913043476,0.6538461538461539,0.5,0.6333333333333333,0.08695652173913043,0.047619047619047616,0.1,20.245398773006137,0.75,0.16666666666666666,0.15555555555555556,0.044444444444444446,0.11475409836065574,0.03389830508474576,0.05555555555555555,0.05,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.43478260869565216,0.8,0.8888888888888888,0.25,0.30434782608695654,0.14285714285714285,0.14285714285714285,0.17391304347826086,0.043478260869565216,0.043478260869565216,1.0,1.0,1.0,0.5,0.5384615384615384,0.8571428571428571,0.07692307692307693,1.0,0.5217391304347826,1.0,0.5020239130434783,0.577,0.5238038461538461,0.20689655172413793,0.2222222222222222,0.6551724137931034,6.0,24.4,0.5369127516778524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,1892.0,32,6,62,58,21.0,24.0,9,120,2.0,3.0,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,7.0,1.0,4.0,,7.0,51.0,1.0,1.0,3.0,,1.0,,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,2.0,,3.0,,3.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,3.0,1.0,,,,,,2.0,21.0,,,1.0,0.25,,0.25,0.2857142857142857,0.3333333333333333,0.3181818181818182,0.25,0.3181818181818182,0.25,0.36363636363636365,0.14285714285714285,0.3333333333333333,18.571428571428573,0.5,,0.10344827586206896,,0.09375,,,,,0.3333333333333333,0.07142857142857142,,0.2727272727272727,0.6666666666666666,1.0,,0.18181818181818182,,,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,,0.5,0.5,0.25,,0.6363636363636364,0.5,0.49428181818181827,0.3153,0.522275,,,0.2857142857142857,6.928571428571429,24.35,0.3387096774193548,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2694,1610612742,Josh Powell,Josh Powell,2694,DAL,7484.0,125,-27,240,235,121.0,115.0,27,475,5.0,9.0,1.0,3.0,5.0,3.0,10.0,6.0,,,,,,10.0,25.0,,,8.0,28.0,256.0,1.0,5.0,11.0,,,3.0,13.0,14.0,6.0,,,,2.0,3.0,,3.0,,,,6.0,2.0,10.0,1.0,15.0,7.0,22.0,,3.0,2.0,1.0,4.0,1.0,6.0,,3.0,10.0,1.0,2.0,11.0,8.0,10.0,4.0,2.0,2.0,2.0,13.0,121.0,0.7,0.7,,,,,0.4,0.45454545454545453,0.4,0.45454545454545453,0.4666666666666667,0.5,,0.08,0.1111111111111111,14.925373134328357,0.4,0.16666666666666666,0.11904761904761904,0.02857142857142857,0.12844036697247707,0.05434782608695652,,0.038461538461538464,0.12,0.11764705882352941,0.11904761904761904,,0.36,0.5555555555555556,0.625,1.0,0.4,0.3,0.3333333333333333,0.24,,,,,,1.0,0.45454545454545453,0.6,,,0.36,,0.442708,0.6095,0.4799,0.13793103448275862,0.13793103448275862,0.4642857142857143,7.684,,0.5041666666666667,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.1,0.2857142857142857,0.16,0.13636363636363635,0.07692307692307693,0.15789473684210525,0.1111111111111111,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,4185.0,70,-10,137,129,78.0,81.0,13,266,4.0,7.0,2.0,1.0,2.0,,3.0,6.0,,3.0,4.0,1.0,2.0,8.0,16.0,3.0,4.0,6.0,31.0,137.0,2.0,2.0,7.0,1.0,2.0,2.0,9.0,4.0,12.0,6.0,4.0,3.0,,5.0,1.0,6.0,1.0,,,13.0,2.0,9.0,,9.0,2.0,11.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,5.0,11.0,11.0,9.0,4.0,,,,9.0,78.0,0.25,0.2857142857142857,0.6666666666666666,0.75,0.5,0.75,0.5,0.2857142857142857,0.625,0.3888888888888889,0.6458333333333334,0.45,0.2,,,17.56756756756757,0.5,,0.17307692307692307,0.045454545454545456,0.15,0.037037037037037035,0.05263157894736842,,0.23809523809523808,,0.16,0.1111111111111111,0.35,0.5714285714285714,0.5714285714285714,,0.15,,,0.3,,0.2,0.75,0.75,0.6666666666666666,1.0,0.2222222222222222,0.5,0.2222222222222222,0.5,0.55,0.75,0.4530950000000001,0.56185,0.43271666666666664,0.17391304347826086,0.21052631578947367,0.2903225806451613,9.0875,25.5,0.5693430656934306,2.0,,4.0,1.0,5.0,3.0,,,,,1.0,,1.0,1.0,,2.0,1.0,1.25,,,,,0.07142857142857142,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.16129032258064516,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2788,1610612742,DJ Mbenga,DJ Mbenga,2788,DAL,14224.0,237,4,458,448,201.0,197.0,53,906,13.0,20.0,7.0,7.0,8.0,13.0,31.0,8.0,,,1.0,,1.0,32.0,59.0,,1.0,10.0,74.0,460.0,11.0,14.0,26.0,,1.0,10.0,38.0,44.0,20.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,5.0,15.0,26.0,9.0,37.0,19.0,56.0,1.0,6.0,6.0,,4.0,4.0,12.0,2.0,,16.0,2.0,30.0,47.0,16.0,20.0,6.0,25.0,20.0,25.0,38.0,201.0,0.6875,0.7857142857142857,,,,,0.5423728813559322,0.5384615384615384,0.5333333333333333,0.5185185185185185,0.5285714285714286,0.5277777777777778,0.016666666666666666,0.03389830508474576,0.1,16.699029126213592,0.25,0.6923076923076923,0.14942528735632185,0.09868421052631579,0.13333333333333333,0.09375,0.08196721311475409,0.058823529411764705,0.06779661016949153,0.2,0.1875,0.038461538461538464,0.3333333333333333,0.65,0.7222222222222222,0.6923076923076923,0.5166666666666667,0.41935483870967744,0.41935483870967744,0.13333333333333333,,0.016666666666666666,,,,0.6363636363636364,0.2962962962962963,0.875,0.037037037037037035,,0.35,,0.4339558333333334,0.4767818181818182,0.43498703703703695,0.09090909090909091,0.09230769230769231,0.5135135135135135,7.379661016949153,25.1,0.4388646288209607,1.0,3.0,6.0,4.0,16.0,,3.0,1.0,2.0,2.0,7.0,2.0,4.0,4.0,17.0,4.0,4.0,0.5333333333333333,,0.07692307692307693,0.05555555555555555,0.075,0.175,0.09090909090909091,0.07407407407407407,,0.68,0.7692307692307693,0.75,0.75,0.5,0.21621621621621623,4.0,6.0,,8.0,3.0,,0.5454545454545454,0.5454545454545454,0.5714285714285714,5.0,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,5931.0,99,-37,194,194,106.0,114.0,24,388,7.0,13.0,,4.0,6.0,2.0,5.0,11.0,4.0,1.0,9.0,1.0,7.0,15.0,29.0,2.0,13.0,5.0,41.0,204.0,1.0,10.0,13.0,1.0,10.0,5.0,28.0,10.0,20.0,3.0,9.0,1.0,4.0,10.0,2.0,12.0,2.0,,2.0,26.0,2.0,5.0,,9.0,3.0,12.0,,5.0,3.0,2.0,10.0,7.0,4.0,2.0,3.0,14.0,,4.0,7.0,5.0,6.0,2.0,1.0,1.0,1.0,28.0,106.0,0.3333333333333333,0.3333333333333333,0.5,0.15384615384615385,0.1,0.15384615384615385,0.5172413793103449,0.7692307692307693,0.42857142857142855,0.5,0.45555555555555555,0.5384615384615384,0.30952380952380953,0.13793103448275862,0.15384615384615385,26.33928571428571,0.7142857142857143,,0.07575757575757576,0.029411764705882353,0.10714285714285714,0.03333333333333333,0.06060606060606061,,,,0.1388888888888889,,0.30952380952380953,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.11904761904761904,0.4,0.5,0.2619047619047619,0.09523809523809523,0.21428571428571427,0.1111111111111111,0.1111111111111111,,,0.2608695652173913,0.6666666666666666,0.30434782608695654,0.14285714285714285,0.6190476190476191,0.1111111111111111,0.5069333333333333,0.4488,0.5079434782608695,0.045454545454545456,0.06451612903225806,0.6829268292682927,8.931034482758621,24.315384615384616,0.5463917525773195,3.0,,6.0,2.0,7.0,5.0,1.0,,4.0,,7.0,1.0,,1.0,1.0,1.0,1.0,1.1666666666666667,0.2,,0.2222222222222222,0.045454545454545456,,0.058823529411764705,0.16666666666666666,0.3333333333333333,1.0,,0.5454545454545454,0.6,0.5,0.17073170731707318,,1.0,3.0,,2.0,,1.0,1.25,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.25,1.0,0.5,1.0,1.0,0.13043478260869565,,,,,,,,,,,,,,,,,,True,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,5376.0,90,-15,169,168,76.0,75.0,18,337,1.0,5.0,2.0,1.0,2.0,1.0,4.0,3.0,,,,,,2.0,12.0,,,2.0,6.0,173.0,2.0,1.0,5.0,,,2.0,4.0,,4.0,,,,4.0,8.0,4.0,12.0,3.0,1.0,4.0,28.0,2.0,10.0,,12.0,3.0,15.0,,7.0,6.0,1.0,1.0,1.0,4.0,,,5.0,,5.0,9.0,5.0,2.0,1.0,,,,4.0,76.0,,,,,,,0.16666666666666666,0.2,0.16666666666666666,0.2,0.23076923076923078,0.3333333333333333,,0.3333333333333333,0.8,9.523809523809524,0.2,,0.136986301369863,0.03636363636363636,0.14457831325301204,0.04477611940298507,,0.08333333333333333,0.11538461538461539,0.2,0.125,,0.4166666666666667,0.2,1.0,,0.3333333333333333,0.25,0.25,0.25,,,,,,1.0,0.4,0.5,,,0.4166666666666667,,0.4335333333333334,0.5677,0.42817999999999995,0.07692307692307693,0.07692307692307693,0.6666666666666666,7.766666666666666,,0.44970414201183434,2.0,1.0,,,2.0,2.0,1.0,,2.0,,2.0,,,,,1.0,,0.5,,,0.2,0.08333333333333333,0.058823529411764705,0.1111111111111111,0.2,0.2,,,,,,0.3333333333333333,1.0,1.0,,2.0,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,
2750,1610612742,Pavel Podkolzin,Pavel Podkolzin,2750,DAL,927.0,15,-1,29,28,16.0,,2,57,,,,,,,2.0,,,,,,,,2.0,,,3.0,3.0,23.0,,,1.0,,,2.0,2.0,,,,,,1.0,,,,,,,,,3.0,,5.0,,5.0,,,,,1.0,,,,1.0,1.0,,,,3.0,6.0,2.0,1.0,1.0,1.0,2.0,16.0,,,,,,,,,,,0.3,0.3333333333333333,,0.5,,19.35483870967742,1.0,,0.375,,0.38461538461538464,,,,,0.5,0.4,,,,,,1.0,,,,,,,,,,,,,,,,0.34875,,0.3211,0.5,0.5,0.6666666666666666,13.55,,0.5517241379310345,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,0.5,,0.4,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,6106.0,102,9,192,192,68.0,77.0,22,384,2.0,6.0,3.0,,1.0,11.0,17.0,23.0,,2.0,10.0,1.0,5.0,25.0,46.0,2.0,10.0,21.0,77.0,208.0,6.0,6.0,13.0,1.0,5.0,6.0,21.0,26.0,24.0,6.0,9.0,2.0,3.0,6.0,1.0,7.0,1.0,,3.0,15.0,2.0,14.0,1.0,18.0,4.0,22.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,,3.0,4.0,14.0,24.0,7.0,2.0,2.0,2.0,21.0,68.0,0.52,0.5416666666666666,1.0,0.2,0.2,0.2222222222222222,0.5434782608695652,0.46153846153846156,0.5,0.4166666666666667,0.5692307692307692,0.4772727272727273,0.17857142857142858,0.06521739130434782,0.16666666666666666,30.414746543778804,1.0,0.14285714285714285,0.175,0.03076923076923077,0.18478260869565216,0.04819277108433735,0.041666666666666664,,0.23333333333333334,0.16666666666666666,0.125,0.04,0.10714285714285714,0.3333333333333333,0.4,,0.30357142857142855,0.6470588235294118,0.6875,0.4107142857142857,,0.17857142857142858,0.2,0.2,1.0,0.3333333333333333,0.05555555555555555,,0.2777777777777778,0.2,0.2857142857142857,0.2222222222222222,0.4323445454545455,0.5045333333333334,0.4122117647058823,0.140625,0.1346153846153846,0.2727272727272727,12.382608695652175,29.0,0.3541666666666667,2.0,,12.0,2.0,6.0,1.0,2.0,,3.0,,1.0,,,1.0,2.0,,1.0,0.3,0.058823529411764705,,0.25,0.1111111111111111,0.05,0.125,0.2727272727272727,,1.0,0.45454545454545453,0.5217391304347826,0.5454545454545454,0.6666666666666666,0.07792207792207792,1.0,2.0,,2.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,,,,,,,,,,3.0,,,0.043478260869565216,,,,,,,,,3.0,1.0,3.0,2.0,0.3333333333333333,0.16666666666666666,,,,,,,,,,,True,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,5924.0,99,36,186,182,52.0,62.0,28,368,5.0,6.0,,3.0,4.0,4.0,7.0,10.0,6.0,4.0,15.0,2.0,5.0,14.0,23.0,9.0,21.0,7.0,62.0,190.0,2.0,5.0,6.0,4.0,8.0,5.0,27.0,16.0,12.0,24.0,15.0,4.0,,9.0,2.0,11.0,2.0,,3.0,24.0,,3.0,,3.0,,3.0,,2.0,2.0,,2.0,1.0,4.0,,1.0,6.0,,1.0,7.0,6.0,7.0,2.0,2.0,,2.0,27.0,52.0,0.5714285714285714,0.5714285714285714,0.8888888888888888,0.42857142857142855,0.5,0.42857142857142855,0.6086956521739131,0.8333333333333334,0.625,0.7857142857142857,0.6595744680851063,0.84375,0.4772727272727273,,,24.537037037037035,0.3333333333333333,,0.037037037037037035,,0.03260869565217391,,,,0.11538461538461539,,,,0.13636363636363635,0.8333333333333334,0.8333333333333334,0.4,0.1590909090909091,0.5714285714285714,0.5714285714285714,0.22727272727272727,0.13636363636363635,0.3409090909090909,0.26666666666666666,0.26666666666666666,1.0,,0.2857142857142857,0.75,0.35714285714285715,0.4,0.6136363636363636,0.26666666666666666,0.5171772727272727,0.39955,0.5712464285714286,0.044444444444444446,0.08333333333333333,0.43548387096774194,10.608695652173914,24.404761904761905,0.27956989247311825,4.0,1.0,5.0,,5.0,2.0,,,,1.0,1.0,,,2.0,2.0,1.0,2.0,0.8333333333333334,,,,,,,,,1.0,0.75,0.5,0.5,0.6,0.08064516129032258,,1.0,3.0,,,1.0,0.5,0.8333333333333334,,1.0,,,,5.0,1.0,1.0,3.0,1.0,1.0,,1.0,,0.8333333333333334,0.8333333333333334,0.8,0.3333333333333333,1.0,1.0,0.21428571428571427,2.0,,,,,,,2.0,2.0,1.0,0.6666666666666666,,,,,,,True,,,,,,,,
