EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Clear Path Fouls,3SecondViolations,DefensiveGoaltends,Blocked3s,BlockedArc3,on,BlockedCorner3,3pt And 1 Free Throw Trips
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,43290.0,722,-1,1408,1414,454,511,198,2822,48,118,4.0,10.0,18.0,39.0,14.0,27.0,21.0,66,6.0,13.0,1.0,2.0,1.0,2.0,24.0,68.0,6.0,10.0,6.0,22.0,83,211,30.0,81.0,61,317,1511,6.0,18.0,7.0,12.0,1.0,34.0,25.0,68.0,7.0,24.0,33.0,104.0,18,148.0,57.0,33.0,4.0,1.0,8.0,59.0,23.0,22.0,1.0,125,41.0,166,15.0,26.0,41.0,21.0,63.0,373,7.0,13.0,1.0,13.0,37,5.0,55,21.0,76,5.0,39.0,27.0,12.0,42.0,10.0,29.0,25.0,5.0,13.0,67,3.0,24.0,24,70,2.0,4.0,79,2.0,11.0,76,8.0,28,14.0,2.0,1.0,1.0,2.0,2.0,104.0,454,16.0,14.0,0.10843373493975904,0.1111111111111111,0.6333333333333333,0.37037037037037035,0.5833333333333334,0.2916666666666667,0.3972602739726027,0.3933649289099526,0.3333333333333333,0.36764705882352944,0.4383561643835616,0.55,0.3858695652173913,0.48619631901840493,0.5483870967741935,0.46846846846846846,0.2773972602739726,0.012345679012345678,0.10426540284360189,0.15254237288135594,0.1111111111111111,0.015151515151515152,0.014705882352941176,23.890577507598785,0.6268656716417911,0.07352941176470588,0.02127659574468085,0.08466819221967964,0.02443609022556391,0.10236220472440945,0.04216867469879518,0.08865248226950355,0.02865329512893983,0.019704433497536946,0.03669724770642202,0.022727272727272728,0.027777777777777776,0.06896551724137931,0.10126582278481013,0.05263157894736842,0.09090909090909091,0.10843373493975904,0.09090909090909091,0.03424657534246575,1.0,0.4041095890410959,0.4067796610169492,0.48,0.10416666666666667,0.09246575342465753,0.5185185185185185,0.5833333333333334,0.07142857142857142,0.22602739726027396,0.3181818181818182,0.3230769230769231,0.14285714285714285,0.04452054794520548,0.46153846153846156,0.46153846153846156,1.0,0.2328767123287671,0.35294117647058826,0.3582089552238806,0.5416666666666666,0.3333333333333333,0.4,0.06666666666666667,0.5,1.0,0.3333333333333333,0.6,0.5,0.42391304347826086,0.46153846153846156,0.021739130434782608,0.5,0.2391304347826087,0.2727272727272727,0.6815068493150684,0.3898305084745763,0.5035558303886926,0.48167600000000005,0.49411011904761903,0.08974358974358974,0.12121212121212122,0.10725552050473186,0.3280757097791798,7.255924170616113,27.59753086419753,0.3224431818181818,,,,,,,,,,,,,,,,True,,
101118,1610612766,Sean May,Sean May,101118,CHA,6252.0,104,10,206,207,72,89,32,413,9,13,4.0,6.0,6.0,9.0,6.0,12.0,4.0,22,,,,,,,,3.0,,,,1.0,19,47,,3.0,12,50,201,4.0,11.0,,,2.0,10.0,9.0,20.0,,1.0,8.0,26.0,22,16.0,,,6.0,,,3.0,,5.0,,4,4.0,8,2.0,2.0,2.0,1.0,1.0,20,,10.0,1.0,,18,1.0,19,11.0,30,,4.0,1.0,3.0,5.0,,3.0,3.0,,2.0,8,,1.0,6,16,1.0,1.0,12,2.0,,17,1.0,7,2.0,5.0,3.0,,5.0,4.0,26.0,72,4.0,2.0,0.5789473684210527,0.6875,,,,,,0.40425531914893614,0.36363636363636365,0.45,0.38,0.36363636363636365,0.42857142857142855,0.43103448275862066,0.38461538461538464,0.5,0.06,,0.10638297872340426,0.15384615384615385,0.25,,,26.829268292682926,0.625,0.16666666666666666,0.16666666666666666,0.23376623376623376,0.1111111111111111,,,0.2,0.09523809523809523,0.1875,0.21052631578947367,,,,0.14814814814814814,0.2608695652173913,0.2962962962962963,,,,0.8,0.26,0.6923076923076923,0.8181818181818182,0.5555555555555556,0.24,0.5,0.6666666666666666,0.3333333333333333,0.44,0.18181818181818182,0.18181818181818182,1.0,,,,,0.06,,,,0.5454545454545454,0.6666666666666666,,,,,,,0.42857142857142855,0.6666666666666666,,,0.047619047619047616,,0.32,,0.45176299999999997,0.5018909090909092,0.49213809523809526,0.125,0.1320754716981132,0.2,0.52,10.72127659574468,25.833333333333332,0.34951456310679613,2.0,2.0,1.0,0.25,,,,,,,,,,,,True,,
101187,1610612766,Alan Anderson,Alan Anderson,101187,CHA,15079.0,251,47,510,503,246,227,67,1013,18,32,,2.0,8.0,13.0,2.0,5.0,3.0,15,8.0,12.0,1.0,1.0,4.0,6.0,4.0,11.0,,,4.0,9.0,23,52,12.0,23.0,21,103,482,,4.0,1.0,1.0,4.0,7.0,8.0,15.0,8.0,15.0,13.0,53.0,32,14.0,27.0,9.0,,,1.0,10.0,4.0,8.0,,7,4.0,11,1.0,3.0,3.0,1.0,3.0,26,1.0,8.0,,6.0,14,1.0,21,9.0,30,3.0,5.0,3.0,2.0,12.0,3.0,7.0,8.0,,5.0,20,5.0,6.0,7,18,,2.0,24,1.0,,25,2.0,10,4.0,,,,,,53.0,246,4.0,3.0,0.6956521739130435,0.6956521739130435,0.75,0.5217391304347826,1.0,0.5333333333333333,0.5454545454545454,0.4423076923076923,,0.5333333333333333,0.5466666666666666,0.3,0.6666666666666666,0.5919540229885057,0.5,0.6973684210526315,0.30666666666666664,,0.15384615384615385,0.1875,0.4,,,18.15068493150685,0.6,0.045454545454545456,,0.08860759493670886,0.045454545454545456,0.0967741935483871,0.018518518518518517,0.09090909090909091,0.0391304347826087,0.03125,0.02857142857142857,0.06493506493506493,0.027777777777777776,,0.05555555555555555,0.05128205128205128,0.13846153846153847,0.10869565217391304,0.0625,0.0967741935483871,,0.4266666666666667,0.5625,0.6923076923076923,0.6111111111111112,0.06666666666666667,0.4,0.6666666666666666,1.0,0.2,0.2,0.2,1.0,0.16,0.6666666666666666,0.6666666666666666,0.875,0.14666666666666667,0.36363636363636365,0.36363636363636365,0.5,0.4,,0.2,1.0,1.0,,,,0.43333333333333335,0.6153846153846154,0.2,0.6666666666666666,0.3,0.4444444444444444,0.7333333333333333,0.4,0.5109763513513511,0.516975,0.5372620689655173,0.12048192771084337,0.16666666666666666,0.06796116504854369,0.5145631067961165,6.717307692307693,25.243478260869562,0.4823529411764706,1.0,,,,1.0,,,,,,,,,,,True,,
1908,1610612766,Jumaine Jones,Jumaine Jones,1908,CHA,38159.0,636,14,1253,1253,479,487,179,2506,24,45,5.0,9.0,10.0,21.0,3.0,8.0,31.0,75,20.0,47.0,1.0,7.0,6.0,16.0,14.0,62.0,2.0,11.0,5.0,27.0,58,128,34.0,109.0,36,254,1312,6.0,16.0,3.0,18.0,10.0,31.0,20.0,44.0,11.0,43.0,13.0,86.0,86,30.0,96.0,6.0,10.0,,1.0,61.0,14.0,6.0,1.0,17,8.0,25,5.0,3.0,6.0,4.0,7.0,58,9.0,21.0,2.0,19.0,62,3.0,84,32.0,116,4.0,22.0,16.0,6.0,20.0,,10.0,9.0,1.0,10.0,29,2.0,13.0,42,78,8.0,6.0,46,6.0,12.0,44,6.0,16,6.0,10.0,8.0,1.0,10.0,9.0,86.0,479,13.0,6.0,0.7413793103448276,0.8113207547169812,0.9411764705882353,0.3119266055045872,0.16666666666666666,0.2558139534883721,0.3148148148148148,0.453125,0.375,0.45454545454545453,0.459915611814346,0.3088235294117647,0.41954022988505746,0.4980392156862745,0.3875,0.4574468085106383,0.459915611814346,0.009174311926605505,0.046875,0.08888888888888889,,0.02666666666666667,,19.45205479452055,0.6896551724137931,0.04285714285714286,0.05,0.16062176165803108,0.046460176991150445,0.14393939393939395,0.052941176470588235,0.15637065637065636,0.04823151125401929,0.052941176470588235,0.05,0.039603960396039604,0.04672897196261682,0.06349206349206349,0.1323529411764706,0.13,0.20666666666666667,0.1744186046511628,0.08695652173913043,0.029850746268656716,0.9,0.189873417721519,0.5333333333333333,0.5853658536585366,0.5,0.03375527426160337,0.375,0.375,0.6666666666666666,0.31645569620253167,0.41333333333333333,0.4246575342465753,0.9354838709677419,0.19831223628691982,0.425531914893617,0.43478260869565216,1.0,0.2616033755274262,0.22580645161290322,0.22580645161290322,0.8571428571428571,0.2647058823529412,0.5555555555555556,0.20588235294117646,0.14285714285714285,1.0,0.3235294117647059,0.18181818181818182,1.0,0.2413793103448276,0.47619047619047616,0.1839080459770115,0.375,0.3103448275862069,0.18518518518518517,0.6497890295358649,0.22950819672131148,0.49128750000000027,0.50736875,0.4754220930232558,0.07228915662650602,0.11594202898550725,0.1220472440944882,0.33858267716535434,11.54453125,24.735779816513762,0.3822825219473264,2.0,1.0,1.0,,,2.0,0.02127659574468085,0.018018018018018018,,,,,,,,True,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,76512.0,1275,-34,2510,2511,956,1030,326,5021,37,81,4.0,12.0,14.0,30.0,21.0,51.0,62.0,159,36.0,92.0,,4.0,13.0,35.0,36.0,93.0,2.0,8.0,17.0,41.0,120,291,72.0,185.0,138,594,2629,13.0,29.0,2.0,12.0,6.0,38.0,41.0,98.0,30.0,76.0,69.0,241.0,144,96.0,210.0,6.0,6.0,,1.0,92.0,36.0,26.0,2.0,29,6.0,35,4.0,2.0,8.0,9.0,12.0,76,7.0,26.0,1.0,35.0,88,,123,34.0,157,2.0,47.0,30.0,17.0,26.0,7.0,15.0,22.0,3.0,11.0,48,11.0,18.0,63,120,9.0,7.0,113,3.0,9.0,168,14.0,60,19.0,11.0,7.0,1.0,11.0,4.0,241.0,956,17.0,17.0,0.6,0.6153846153846154,0.9722222222222222,0.3891891891891892,0.16666666666666666,0.39473684210526316,0.391304347826087,0.41237113402061853,0.4482758620689655,0.41836734693877553,0.4789915966386555,0.3902439024390244,0.4942528735632184,0.5358455882352942,0.42045454545454547,0.5697115384615384,0.38865546218487396,0.010810810810810811,0.08934707903780069,0.19753086419753085,0.13725490196078433,0.018867924528301886,,20.442753372535456,0.5416666666666666,,0.012048192771084338,0.11578947368421053,0.02763018065887354,0.13059701492537312,0.024054982817869417,0.11964980544747082,0.026785714285714284,0.03343465045592705,0.016129032258064516,0.028169014084507043,0.037037037037037035,,0.10869565217391304,0.13043478260869565,0.11333333333333333,0.13812154696132597,0.11494252873563218,0.007936507936507936,0.36363636363636365,0.17016806722689076,0.4567901234567901,0.5692307692307692,0.40540540540540543,0.10714285714285714,0.4117647058823529,0.4772727272727273,0.3333333333333333,0.33403361344537813,0.389937106918239,0.3974358974358974,0.8064516129032258,0.19327731092436976,0.391304347826087,0.4,1.0,0.1953781512605042,0.3870967741935484,0.3870967741935484,0.9444444444444444,0.2926829268292683,0.3333333333333333,0.0975609756097561,,,0.1951219512195122,0.25,1.0,0.1724137931034483,0.4666666666666667,0.20114942528735633,0.37142857142857144,0.23563218390804597,0.4146341463414634,0.5588235294117647,0.391304347826087,0.49202700421940904,0.4814457142857143,0.4850188953488372,0.12,0.17804154302670624,0.06397306397306397,0.4057239057239057,11.99209621993127,24.522162162162154,0.3808764940239044,1.0,3.0,2.0,0.25,,3.0,0.021739130434782608,0.015957446808510637,3.0,15.0,,,,,,True,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,25606.0,427,-4,852,850,385,400,110,1702,37,67,9.0,17.0,14.0,32.0,6.0,13.0,10.0,27,,1.0,,,,1.0,,6.0,,1.0,,4.0,53,107,,7.0,42,148,891,11.0,20.0,,1.0,2.0,24.0,21.0,49.0,,5.0,26.0,68.0,48,58.0,,,4.0,,1.0,5.0,,8.0,,19,9.0,28,3.0,6.0,9.0,2.0,8.0,65,6.0,15.0,1.0,12.0,39,9.0,60,22.0,82,,26.0,21.0,5.0,15.0,2.0,5.0,9.0,2.0,10.0,24,2.0,14.0,23,48,,3.0,35,3.0,2.0,51,7.0,22,7.0,3.0,2.0,,3.0,3.0,68.0,385,12.0,7.0,0.4528301886792453,0.47058823529411764,,,,,,0.4953271028037383,0.55,0.42857142857142855,0.4649122807017544,0.5238095238095238,0.3888888888888889,0.5441176470588235,0.5454545454545454,0.5,0.06140350877192982,,0.07476635514018691,0.08955223880597014,0.15384615384615385,,,16.293279022403258,0.625,0.2571428571428571,0.03225806451612903,0.1482889733840304,0.048859934853420196,0.125,0.057692307692307696,0.14206128133704735,0.051094890510948905,0.058333333333333334,0.03389830508474576,0.046875,0.08823529411764706,,0.16161616161616163,0.12903225806451613,0.14705882352941177,0.10606060606060606,0.16666666666666666,,1.0,0.5877192982456141,0.5522388059701493,0.6065573770491803,0.4594594594594595,0.11403508771929824,0.46153846153846156,0.5454545454545454,0.16666666666666666,0.23684210526315788,0.37037037037037035,0.37037037037037035,0.6,0.008771929824561403,,,,0.05263157894736842,,,,0.8095238095238095,0.5294117647058824,,,,0.047619047619047616,,,0.5925925925925926,0.4375,0.018518518518518517,,0.07407407407407407,,0.6491228070175439,,0.5090607142857144,0.5365027777777778,0.5151009615384615,0.17054263565891473,0.18032786885245902,0.16216216216216217,0.4594594594594595,5.2878504672897195,31.642857142857142,0.4518779342723005,,1.0,1.0,0.6666666666666666,,,,,,,1.0,,,,,True,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,28265.0,471,-116,907,915,329,313,125,1822,39,60,13.0,27.0,15.0,21.0,17.0,39.0,32.0,75,,,,,,,,,,,,,88,174,,,37,213,1029,14.0,34.0,,,11.0,39.0,29.0,50.0,,,17.0,75.0,118,58.0,,,24.0,,,,,9.0,,4,1.0,5,1.0,,1.0,1.0,2.0,11,8.0,36.0,,11.0,39,17.0,67,44.0,111,3.0,4.0,3.0,1.0,8.0,1.0,1.0,12.0,1.0,7.0,20,4.0,6.0,38,60,4.0,3.0,56,14.0,1.0,47,7.0,22,5.0,6.0,4.0,1.0,6.0,4.0,75.0,329,7.0,5.0,0.6704545454545454,0.7763157894736842,,,,,,0.5057471264367817,0.4117647058823529,0.58,0.5057471264367817,0.4117647058823529,0.58,0.5489690721649485,0.4875,0.625,,,0.05172413793103448,0.08333333333333333,0.07692307692307693,0.013333333333333334,,20.38095238095238,0.4,0.37777777777777777,,0.14772727272727273,0.09549071618037135,0.12222222222222222,0.08,0.14124293785310735,0.09224318658280922,0.1297709923664122,0.1095890410958904,0.06358381502890173,0.05263157894736842,0.11627906976744186,0.14736842105263157,0.19047619047619047,0.12264150943396226,0.1,0.16666666666666666,0.04,0.6666666666666666,0.3448275862068966,0.65,0.7090909090909091,0.5641025641025641,0.22413793103448276,0.4358974358974359,0.4722222222222222,0.5294117647058824,0.43103448275862066,0.4266666666666667,0.43243243243243246,0.875,,,,,,,,,0.7941176470588235,0.48148148148148145,,,,,,,0.42,0.7142857142857143,,,,,0.3448275862068966,,0.4538040229885056,0.5229862068965517,0.47316800000000003,0.1164021164021164,0.1164021164021164,0.18309859154929578,0.352112676056338,9.805172413793102,,0.3627342888643881,4.0,1.0,1.0,,,,,,1.0,,,1.0,,,,True,,
2063,1610612766,Jake Voskuhl,Jake Voskuhl,2063,CHA,26348.0,439,-4,849,847,308,368,108,1696,22,34,10.0,15.0,2.0,6.0,8.0,20.0,30.0,83,1.0,1.0,,,1.0,1.0,,2.0,,,,2.0,60,137,1.0,3.0,21,144,856,11.0,24.0,,,7.0,29.0,20.0,42.0,1.0,3.0,15.0,58.0,96,24.0,3.0,,18.0,,1.0,1.0,,5.0,,22,2.0,24,1.0,1.0,13.0,3.0,6.0,50,2.0,28.0,1.0,16.0,46,8.0,70,31.0,101,2.0,19.0,6.0,13.0,5.0,1.0,4.0,9.0,,1.0,14,2.0,2.0,37,70,6.0,4.0,33,7.0,9.0,34,2.0,9,9.0,11.0,7.0,1.0,11.0,8.0,58.0,308,12.0,9.0,0.8,0.9411764705882353,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.43795620437956206,0.4583333333333333,0.47619047619047616,0.4392857142857143,0.4583333333333333,0.4777777777777778,0.46153846153846156,0.5,0.5087719298245614,0.02142857142857143,,0.0364963503649635,0.08823529411764706,0.05,0.012048192771084338,,17.453798767967147,0.35714285714285715,0.27586206896551724,0.04,0.17624521072796934,0.08259587020648967,0.14814814814814814,0.020618556701030927,0.16802168021680217,0.06880733944954129,0.1619047619047619,,0.06321839080459771,,0.07407407407407407,0.22580645161290322,0.13333333333333333,0.1574074074074074,0.125,0.19444444444444445,0.0273972602739726,0.7272727272727273,0.24285714285714285,0.6470588235294118,0.7096774193548387,0.5454545454545454,0.14285714285714285,0.4,0.42105263157894735,0.875,0.5928571428571429,0.3614457831325301,0.36585365853658536,0.9666666666666667,0.007142857142857143,1.0,1.0,1.0,0.014285714285714285,,,,0.625,0.6666666666666666,,,,,,,0.13333333333333333,0.3333333333333333,0.022222222222222223,1.0,0.044444444444444446,,0.2642857142857143,,0.43070395683453244,0.4906130434782609,0.41417159090909084,0.061224489795918366,0.0625,0.2013888888888889,0.4027777777777778,12.054744525547447,32.46666666666667,0.3627797408716137,1.0,3.0,5.0,0.1,2.0,,,,,,,,1.0,,,True,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,32089.0,535,23,1014,1008,361,373,129,2022,31,56,6.0,15.0,13.0,21.0,43.0,88.0,4.0,9,,,,,,,,1.0,,,,1.0,78,153,,1.0,49,205,1052,14.0,26.0,,,6.0,34.0,28.0,46.0,,1.0,22.0,78.0,74,82.0,,,12.0,,1.0,,,9.0,,25,13.0,38,6.0,7.0,17.0,2.0,6.0,89,14.0,23.0,1.0,17.0,38,15.0,70,38.0,108,1.0,13.0,10.0,3.0,14.0,3.0,6.0,22.0,,8.0,36,2.0,14.0,20,47,4.0,9.0,81,4.0,4.0,76,4.0,26,14.0,17.0,9.0,2.0,17.0,12.0,78.0,361,6.0,13.0,0.47435897435897434,0.5138888888888888,,,,,,0.5098039215686274,0.5384615384615384,0.6086956521739131,0.5064935064935064,0.5384615384615384,0.5957446808510638,0.5394736842105263,0.5666666666666667,0.6,0.006493506493506494,,0.058823529411764705,0.08928571428571429,0.045454545454545456,,,19.415807560137456,0.3888888888888889,0.30612244897959184,0.02702702702702703,0.12218649517684887,0.06336088154269973,0.14912280701754385,0.11666666666666667,0.12941176470588237,0.07660455486542443,0.06666666666666667,0.07368421052631578,0.05405405405405406,0.125,0.10416666666666667,0.13043478260869565,0.1111111111111111,0.12096774193548387,0.14666666666666667,0.15384615384615385,0.015625,0.7058823529411765,0.36363636363636365,0.5535714285714286,0.6078431372549019,0.5161290322580645,0.5714285714285714,0.48863636363636365,0.5119047619047619,0.4418604651162791,0.05844155844155844,0.4444444444444444,0.4444444444444444,0.5,,,,,0.006493506493506494,,,,0.5769230769230769,0.4,,,,,,,0.44680851063829785,0.6190476190476191,,,0.02127659574468085,,0.37012987012987014,,0.4445392156862746,0.500064705882353,0.45817391304347804,0.14772727272727273,0.14857142857142858,0.16585365853658537,0.3804878048780488,5.418954248366013,54.0,0.35601577909270216,5.0,6.0,2.0,0.16666666666666666,,,,,,,,4.0,,,,True,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,9027.0,150,-9,293,295,73,91,34,588,15,26,6.0,9.0,2.0,5.0,5.0,18.0,1.0,11,,,,,,,,,,,,,21,55,,,9,51,302,9.0,13.0,,,2.0,20.0,3.0,11.0,,,6.0,12.0,24,18.0,,,12.0,,,,,4.0,,1,1.0,2,1.0,,,1.0,,5,4.0,14.0,,3.0,18,5.0,26,18.0,44,,5.0,4.0,1.0,5.0,,1.0,4.0,1.0,4.0,9,2.0,2.0,8,10,,,13,2.0,1.0,16,,6,2.0,4.0,4.0,,4.0,2.0,12.0,73,,2.0,0.5714285714285714,0.8,,,,,,0.38181818181818183,0.6923076923076923,0.2727272727272727,0.38181818181818183,0.6923076923076923,0.2727272727272727,0.40476190476190477,0.7142857142857143,0.375,,,0.07272727272727272,0.11538461538461539,0.05555555555555555,,,21.62162162162162,0.5555555555555556,0.38461538461538464,,0.20224719101123595,0.125,0.1111111111111111,0.14814814814814814,0.1810344827586207,0.12949640287769784,0.1875,0.13333333333333333,0.08,0.16666666666666666,0.1111111111111111,0.2727272727272727,0.28,0.06451612903225806,0.09523809523809523,0.16666666666666666,,0.5,0.4727272727272727,0.5769230769230769,0.6521739130434783,0.5333333333333333,0.32727272727272727,0.2777777777777778,0.29411764705882354,0.6,0.2,0.09090909090909091,0.09090909090909091,1.0,,,,,,,,,0.6923076923076923,0.6666666666666666,,,,,,,0.45454545454545453,0.4,,,,,0.4727272727272727,,0.4663945454545455,0.5393333333333334,0.4416636363636364,0.09836065573770492,0.09836065573770492,0.39215686274509803,0.23529411764705882,6.098181818181819,,0.24914675767918087,2.0,,1.0,0.16666666666666666,,,,,,,,1.0,1.0,,,True,,
