EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,19328.0,322,-34.0,601,617,184,216.0,74,1218,15.0,25.0,4.0,8.0,6.0,8.0,12.0,22.0,12.0,41.0,,,,,,,1.0,1.0,,,1.0,1.0,39.0,88,1.0,1.0,18.0,99.0,647,6.0,14.0,,,16.0,12.0,21,1.0,1.0,5.0,32.0,40.0,38.0,3.0,1.0,1.0,6.0,17.0,2.0,19.0,,2.0,7.0,1.0,9.0,40.0,10.0,16.0,3.0,22.0,13.0,35.0,1.0,8.0,5.0,3.0,9.0,6.0,9.0,3.0,2.0,18.0,2.0,7.0,10.0,32.0,4.0,3.0,20.0,,,25.0,5.0,,15.0,1.0,1.0,1.0,1.0,32.0,184,11.0,0.5128205128205128,0.5555555555555556,1.0,1.0,,1.0,1.0,0.4431818181818182,0.42857142857142855,0.5714285714285714,0.4550561797752809,0.42857142857142855,0.6136363636363636,0.5,0.5333333333333333,0.64,0.011235955056179775,0.06818181818181818,0.16,16.90751445086705,0.5,0.1,0.07111111111111111,0.04048582995951417,0.06884057971014493,0.043795620437956206,0.021739130434782608,0.04316546762589928,0.0759493670886076,0.03296703296703297,0.023255813953488372,1.0,0.2808988764044944,0.6,0.7142857142857143,0.4666666666666667,0.24719101123595505,0.5454545454545454,0.5714285714285714,0.16666666666666666,0.4606741573033708,0.2926829268292683,0.3,0.9166666666666666,,,,,0.011235955056179775,1.0,1.0,1.0,0.5714285714285714,0.5,,,,,,,,0.36363636363636365,0.75,,,0.045454545454545456,1.0,0.29213483146067415,1.0,0.43190000000000006,0.4881461538461539,0.43068181818181817,0.15151515151515152,0.15306122448979592,0.16161616161616163,0.32323232323232326,10.768181818181818,25.3,0.30615640599001664,4.0,,6.0,,2.0,3.0,2.0,2.0,,,,,,0.058823529411764705,0.07407407407407407,0.04838709677419355,0.047619047619047616,0.12727272727272726,0.027777777777777776,0.13333333333333333,1.0,,,0.05,0.045454545454545456,0.024390243902439025,0.16666666666666666,,,True,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,5922.0,99,-6.0,171,175,44,49.0,18,346,5.0,8.0,1.0,1.0,2.0,3.0,2.0,4.0,5.0,18.0,2.0,3.0,,,,,3.0,13.0,,1.0,1.0,4.0,12.0,30,5.0,16.0,11.0,50.0,184,1.0,1.0,,1.0,3.0,3.0,6,1.0,4.0,2.0,11.0,14.0,10.0,9.0,13.0,3.0,4.0,8.0,1.0,9.0,1.0,,1.0,3.0,4.0,19.0,,4.0,,4.0,,4.0,,1.0,,1.0,2.0,2.0,,,,2.0,,,1.0,5.0,,,15.0,,6.0,11.0,2.0,1.0,6.0,1.0,1.0,1.0,,11.0,44,2.0,0.5833333333333334,0.5833333333333334,0.6,0.3125,,0.25,0.3125,0.4,1.0,0.5,0.42391304347826086,0.5,0.45,0.49,0.75,0.5,0.34782608695652173,0.13333333333333333,0.25,26.666666666666668,1.0,,0.05128205128205128,,0.043478260869565216,,,,0.0625,0.041666666666666664,,,0.17391304347826086,0.625,0.8333333333333334,0.6,0.08695652173913043,0.5,0.6666666666666666,0.5,0.391304347826087,0.2777777777777778,0.29411764705882354,0.6,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,0.2826086956521739,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.5,1.0,,,,,0.5,,,0.3,0.6666666666666666,,,0.4,0.25,0.5217391304347826,0.23076923076923078,0.46330978260869576,0.5099,0.444835,0.12,0.17647058823529413,0.06,0.22,12.083333333333336,24.743750000000002,0.2573099415204678,1.0,6.0,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,,0.25,0.05555555555555555,,,,True,,,,,,,,,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,4282.0,71,-23.0,125,125,32,46.0,16,250,2.0,3.0,,,,,5.0,13.0,,2.0,,,,,,,,,,,,,7.0,18,,,1.0,15.0,134,,1.0,,,,2.0,6,,,,4.0,10.0,4.0,,,,2.0,3.0,2.0,5.0,,2.0,1.0,1.0,1.0,12.0,4.0,6.0,1.0,8.0,5.0,13.0,,,,,3.0,,1.0,3.0,1.0,4.0,,,3.0,11.0,3.0,,3.0,,,2.0,,,1.0,3.0,3.0,3.0,2.0,4.0,32,4.0,0.7142857142857143,0.7142857142857143,,,,,,0.3888888888888889,,0.3333333333333333,0.3888888888888889,,0.3333333333333333,0.39473684210526316,,0.3333333333333333,,0.1111111111111111,0.3333333333333333,15.54054054054054,0.75,0.25,0.1111111111111111,0.07142857142857142,0.11864406779661017,0.06666666666666667,,0.10344827586206896,0.16666666666666666,0.1,,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.5,0.7222222222222222,0.38461538461538464,0.38461538461538464,0.8,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.39573333333333327,0.3158,0.38956666666666667,0.05263157894736842,0.05263157894736842,,0.26666666666666666,7.961111111111112,,0.256,,,,,1.0,1.0,,,,,,,,0.2,0.05263157894736842,0.08333333333333333,0.09090909090909091,,,0.5,,,,,,0.5,,,,True,,,,,,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,10984.0,183,-40.0,328,341,91,91.0,45,669,8.0,14.0,5.0,9.0,2.0,3.0,2.0,12.0,4.0,12.0,2.0,3.0,,1.0,,,4.0,14.0,1.0,2.0,2.0,4.0,14.0,38,6.0,17.0,5.0,51.0,359,6.0,12.0,1.0,3.0,16.0,5.0,10,2.0,4.0,3.0,19.0,12.0,16.0,18.0,13.0,4.0,3.0,5.0,,5.0,,,4.0,,1.0,10.0,11.0,28.0,4.0,39.0,18.0,57.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,4.0,,8.0,2.0,3.0,6.0,15.0,,,7.0,1.0,,8.0,,,2.0,18.0,12.0,18.0,9.0,19.0,91,5.0,0.42857142857142855,0.6666666666666666,1.0,0.35294117647058826,0.3333333333333333,0.5,0.375,0.3684210526315789,0.5,0.5,0.41818181818181815,0.5,0.5714285714285714,0.4322033898305085,0.5,0.59375,0.3090909090909091,0.07894736842105263,0.07142857142857142,17.962466487935657,0.75,0.26666666666666666,0.19310344827586207,0.0873015873015873,0.20348837209302326,0.11464968152866242,,0.038461538461538464,0.125,0.24390243902439024,0.06666666666666667,0.5,0.2545454545454545,0.5714285714285714,0.6153846153846154,0.375,0.21818181818181817,0.16666666666666666,0.2,0.5,0.21818181818181817,0.3333333333333333,0.3333333333333333,0.5,0.05454545454545454,0.6666666666666666,0.6666666666666666,1.0,0.2545454545454545,0.2857142857142857,0.2857142857142857,1.0,0.6,0.5555555555555556,,0.06666666666666667,,,0.13333333333333333,0.5,1.0,0.21428571428571427,0.6666666666666666,,,0.2857142857142857,0.5,0.5636363636363636,0.3076923076923077,0.4856907407407408,0.5378625,0.4384769230769231,0.03508771929824561,0.05,0.3137254901960784,0.37254901960784315,8.863157894736842,26.247058823529414,0.2774390243902439,1.0,,10.0,1.0,7.0,7.0,1.0,,1.0,2.0,,6.0,2.0,0.25925925925925924,0.22580645161290322,0.1836734693877551,0.2,0.25,0.2727272727272727,0.2,,,,,0.16666666666666666,,0.3333333333333333,,,True,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,12317.0,205,-9.0,367,372,155,143.0,42,739,15.0,20.0,4.0,5.0,5.0,6.0,8.0,16.0,6.0,21.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,9.0,1.0,1.0,2.0,5.0,29.0,57,5.0,14.0,26.0,99.0,398,5.0,9.0,2.0,2.0,17.0,13.0,24,4.0,8.0,12.0,50.0,30.0,28.0,9.0,9.0,2.0,7.0,14.0,4.0,18.0,2.0,2.0,5.0,1.0,8.0,40.0,7.0,17.0,5.0,24.0,7.0,31.0,1.0,3.0,2.0,1.0,4.0,3.0,8.0,1.0,5.0,12.0,,5.0,6.0,15.0,1.0,2.0,21.0,1.0,1.0,26.0,3.0,1.0,9.0,,,1.0,1.0,50.0,155,3.0,0.5172413793103449,0.5357142857142857,0.6,0.35714285714285715,1.0,0.5,0.35714285714285715,0.5087719298245614,0.5555555555555556,0.5416666666666666,0.5140845070422535,0.7272727272727273,0.59375,0.5975609756097561,0.7727272727272727,0.6756756756756757,0.19718309859154928,0.12280701754385964,0.2,22.596153846153847,0.3333333333333333,0.2777777777777778,0.11971830985915492,0.05303030303030303,0.10734463276836158,0.04242424242424243,0.037037037037037035,0.04477611940298507,0.16666666666666666,0.07407407407407407,0.03333333333333333,1.0,0.28169014084507044,0.75,0.9375,0.5333333333333333,0.22535211267605634,0.5,0.6153846153846154,0.375,0.29577464788732394,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.07042253521126761,0.6,0.6,1.0,0.1267605633802817,0.2222222222222222,0.2222222222222222,,0.45454545454545453,0.8,0.25,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,,0.1875,0.8333333333333334,0.09375,0.6666666666666666,0.15625,0.4,0.4788732394366197,0.2222222222222222,0.4702880281690141,0.49409000000000003,0.4509125,0.11688311688311688,0.14285714285714285,0.1717171717171717,0.5050505050505051,9.43859649122807,24.42142857142857,0.4223433242506812,1.0,6.0,2.0,,,2.0,1.0,,,5.0,,,4.0,0.05714285714285714,,0.07894736842105263,,0.11764705882352941,,0.2222222222222222,,,,,0.1875,,,1.0,1.0,True,,,,,,,,,,
2499,1610612750,Richie Frahm,Richie Frahm,2499,MIN,2759.0,46,14.0,86,84,32,33.0,13,170,1.0,2.0,,,1.0,1.0,,1.0,1.0,2.0,3.0,7.0,,,1.0,4.0,2.0,7.0,,,1.0,2.0,2.0,5,5.0,14.0,,19.0,69,,,,,,2.0,2,2.0,6.0,,10.0,4.0,,15.0,7.0,2.0,1.0,,,,,,,,,,,6.0,,8.0,,8.0,,,,,1.0,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,10.0,32,,1.0,1.0,1.0,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.4,,1.0,0.5,,0.625,0.5,,0.625,0.7368421052631579,0.2,0.5,19.607843137254903,1.0,,0.16666666666666666,,0.17391304347826086,,,,0.06666666666666667,0.2,,,0.10526315789473684,0.5,1.0,1.0,0.05263157894736842,,,,0.10526315789473684,0.5,0.5,1.0,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,0.125,1.0,0.5,0.25,0.25,0.5,0.8421052631578947,0.2857142857142857,0.517363157894737,,0.52615625,,,,0.5263157894736842,8.72,24.457142857142856,0.37209302325581395,,,,,,2.0,,,,,,,,0.2,,,,0.3333333333333333,0.2222222222222222,,,,,,,,,,,True,,,,,,,,,,
2401,1610612750,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,MIN,311.0,5,-4.0,11,11,5,11.0,2,22,,,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,3,,,1.0,3.0,11,,1.0,,,,1.0,1,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,3.0,5,,,,,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.375,,0.75,,,,35.71428571428571,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38343333333333335,0.4611,0.3053,,,,1.0,17.400000000000002,,0.45454545454545453,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,
2556,1610612750,Marcus Banks,Marcus Banks,2556,MIN,888.0,15,-23.0,29,31,13,14.0,5,60,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,3,,,1.0,5.0,50,,,,,,,1,,,1.0,1.0,2.0,2.0,,,,,2.0,,2.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,3.0,3.0,,,4.0,,,4.0,,,1.0,,,,,1.0,13,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.5,,0.16666666666666666,,,,14.705882352941176,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.5023333333333333,,0.42,0.25,0.25,,0.2,,,0.4482758620689655,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,71241.0,1187,-66.0,2215,2206,599,626.0,238,4421,93.0,156.0,9.0,16.0,23.0,41.0,21.0,50.0,31.0,84.0,17.0,32.0,,1.0,5.0,5.0,40.0,118.0,2.0,12.0,9.0,31.0,145.0,290,57.0,150.0,67.0,528.0,2301,13.0,26.0,2.0,13.0,38.0,34.0,73,14.0,36.0,22.0,132.0,156.0,134.0,156.0,116.0,40.0,23.0,48.0,6.0,54.0,6.0,,24.0,8.0,16.0,114.0,22.0,70.0,3.0,101.0,27.0,128.0,8.0,38.0,22.0,16.0,26.0,18.0,49.0,8.0,6.0,75.0,5.0,16.0,51.0,159.0,7.0,28.0,77.0,1.0,4.0,90.0,5.0,2.0,40.0,21.0,8.0,21.0,11.0,132.0,599,18.0,0.5379310344827586,0.5571428571428572,0.9122807017543859,0.38,0.15384615384615385,0.3888888888888889,0.38513513513513514,0.5,0.5,0.4657534246575342,0.5238636363636363,0.41025641025641024,0.5045871559633027,0.5466804979253111,0.4523809523809524,0.5365853658536586,0.3409090909090909,0.07931034482758621,0.10897435897435898,22.284569138276552,0.3466666666666667,0.034482758620689655,0.08158508158508158,0.02756892230576441,0.08957952468007313,0.02702702702702703,0.023391812865497075,0.012285012285012284,0.06484641638225255,0.1048158640226629,0.0380952380952381,0.5238095238095238,0.35454545454545455,0.5961538461538461,0.6690647482014388,0.6129032258064516,0.11363636363636363,0.42,0.4666666666666667,0.38095238095238093,0.19090909090909092,0.36904761904761907,0.37349397590361444,0.41935483870967744,0.07272727272727272,0.53125,0.53125,0.9411764705882353,0.2681818181818182,0.3389830508474576,0.3418803418803419,0.9,0.41025641025641024,0.5625,0.4444444444444444,0.02564102564102564,,,0.3076923076923077,0.16666666666666666,0.5,0.3761467889908257,0.5609756097560976,0.045871559633027525,1.0,0.28440366972477066,0.2903225806451613,0.6954545454545454,0.3448275862068966,0.505544406392694,0.48344833333333326,0.4900629629629629,0.08421052631578947,0.12307692307692308,0.07196969696969698,0.25,7.006551724137931,25.16466666666667,0.27042889390519187,6.0,15.0,10.0,2.0,5.0,28.0,5.0,7.0,,7.0,6.0,7.0,7.0,0.11864406779661017,0.024875621890547265,0.05909090909090909,0.029239766081871343,0.0660377358490566,0.12359550561797752,0.10344827586206896,,,2.0,,0.1,0.011904761904761904,,,,False,1.0,0.006666666666666667,0.00847457627118644,,,,,,,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,7838.0,131,-12.0,238,239,66,63.0,28,477,3.0,4.0,,,2.0,2.0,2.0,7.0,8.0,19.0,1.0,3.0,,,,,5.0,13.0,1.0,2.0,1.0,2.0,13.0,30,6.0,16.0,13.0,57.0,234,1.0,3.0,1.0,2.0,7.0,4.0,8,1.0,2.0,5.0,16.0,14.0,12.0,18.0,13.0,5.0,2.0,5.0,,5.0,,,4.0,,1.0,10.0,2.0,12.0,1.0,15.0,3.0,18.0,1.0,1.0,,1.0,5.0,2.0,3.0,3.0,,8.0,,4.0,4.0,8.0,,2.0,10.0,,,14.0,,,6.0,,,,,16.0,66,1.0,0.5384615384615384,0.5384615384615384,1.0,0.375,0.5,0.5,0.375,0.43333333333333335,0.3333333333333333,0.5,0.4782608695652174,0.5,0.55,0.5377358490566038,0.5833333333333334,0.6153846153846154,0.34782608695652173,0.06666666666666667,,22.181818181818183,0.625,0.16666666666666666,0.1276595744680851,0.023809523809523808,0.11023622047244094,0.02564102564102564,,0.044444444444444446,0.21739130434782608,0.13953488372093023,0.043478260869565216,,0.08695652173913043,0.75,0.75,0.3333333333333333,0.15217391304347827,0.2857142857142857,0.4,0.5,0.41304347826086957,0.42105263157894735,0.42105263157894735,0.625,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.2826086956521739,0.38461538461538464,0.38461538461538464,1.0,,,,,,,0.4,0.5,1.0,0.2,1.0,,,0.2,0.5,0.43478260869565216,0.38461538461538464,0.44334999999999997,0.32901,0.39722,0.11538461538461539,0.16666666666666666,0.12280701754385964,0.2807017543859649,14.046666666666669,25.156249999999996,0.2773109243697479,2.0,,,,1.0,2.0,1.0,,,1.0,,,1.0,0.06060606060606061,0.030303030303030304,,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.25,,,,,0.2857142857142857,,,,,False,,,,,,,,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,63425.0,1057,-104.0,1983,1961,526,545.0,217,3944,63.0,98.0,20.0,34.0,11.0,18.0,30.0,85.0,76.0,152.0,,,,,,,,,,,,,169.0,335,,,68.0,406.0,2091,29.0,54.0,,,66.0,34.0,74,,,25.0,93.0,256.0,82.0,,,,22.0,29.0,3.0,32.0,3.0,,9.0,1.0,19.0,67.0,47.0,92.0,16.0,133.0,57.0,190.0,7.0,24.0,13.0,11.0,27.0,11.0,41.0,16.0,7.0,68.0,6.0,17.0,66.0,130.0,15.0,12.0,89.0,10.0,9.0,89.0,9.0,,43.0,37.0,32.0,37.0,14.0,93.0,526,12.0,0.757396449704142,0.847682119205298,,,,,,0.5044776119402985,0.5370370370370371,0.4594594594594595,0.5044776119402985,0.5370370370370371,0.4594594594594595,0.5413333333333333,0.559322033898305,0.5284090909090909,,0.06567164179104477,0.15306122448979592,19.874383131449083,0.39705882352941174,0.25,0.12994350282485875,0.06225165562913907,0.1266233766233766,0.06395348837209303,0.06097560975609756,0.04591836734693878,0.125,0.12080536912751678,0.04964539007092199,0.3783783783783784,0.29253731343283584,0.6428571428571429,0.7590361445783133,0.6190476190476191,0.2537313432835821,0.35294117647058826,0.379746835443038,0.5666666666666667,0.4537313432835821,0.5,0.5033112582781457,0.9473684210526315,,,,,,,,,0.6296296296296297,0.5882352941176471,0.15,,,,,,,0.24324324324324326,0.6111111111111112,,,,,0.29253731343283584,,0.44624358208955217,0.5173176470588235,0.4270945945945946,0.11653116531165311,0.11653116531165311,0.1625615763546798,0.229064039408867,10.257910447761196,,0.2652546646495209,8.0,,36.0,,8.0,25.0,1.0,4.0,1.0,6.0,,5.0,6.0,0.11574074074074074,0.0761904761904762,0.09547738693467336,0.056179775280898875,0.15294117647058825,0.12578616352201258,0.08771929824561403,2.0,16.0,3.0,0.03571428571428571,0.07058823529411765,0.006578947368421052,0.1875,,,False,,,,1.0,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,26999.0,450,-34.0,822,805,230,297.0,116,1627,16.0,27.0,6.0,10.0,5.0,9.0,2.0,12.0,,2.0,,,,,,,,7.0,,3.0,,,18.0,41,,7.0,14.0,50.0,810,6.0,12.0,,3.0,18.0,6.0,13,,,9.0,21.0,28.0,8.0,,7.0,,7.0,7.0,2.0,9.0,2.0,,3.0,1.0,3.0,20.0,20.0,42.0,4.0,57.0,30.0,87.0,1.0,13.0,6.0,7.0,8.0,3.0,12.0,5.0,1.0,20.0,1.0,4.0,30.0,72.0,5.0,5.0,48.0,9.0,18.0,36.0,,,8.0,8.0,6.0,8.0,5.0,21.0,230,7.0,0.7777777777777778,1.0,,,,,,0.43902439024390244,0.5,0.46153846153846156,0.375,0.4,0.46153846153846156,0.3787878787878788,0.375,0.40384615384615385,0.14583333333333334,0.17073170731707318,0.2222222222222222,8.958333333333334,0.4,0.14814814814814814,0.1453287197231834,0.06153846153846154,0.1387434554973822,0.06954436450839328,0.06493506493506493,0.06451612903225806,0.15789473684210525,0.12857142857142856,0.043478260869565216,0.625,0.5625,0.5925925925925926,0.7619047619047619,0.75,0.25,0.16666666666666666,0.18181818181818182,1.0,0.041666666666666664,,,,,,,,0.14583333333333334,,,,0.6666666666666666,0.6,0.3333333333333333,,,,0.2,,,0.6923076923076923,0.5555555555555556,,,,,0.7083333333333334,,0.4987343749999999,0.5203791666666667,0.5129769230769231,0.14285714285714285,0.16326530612244897,0.36,0.42,2.870731707317073,24.957142857142856,0.2798053527980535,6.0,,8.0,,9.0,11.0,1.0,1.0,,10.0,,2.0,9.0,0.11827956989247312,0.09782608695652174,0.053763440860215055,0.1038961038961039,0.1643835616438356,0.11392405063291139,0.14285714285714285,1.0,3.0,,0.02857142857142857,0.08333333333333333,,0.06666666666666667,,,False,,,,,,,,,,
