EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffArc3ReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,on,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked
101129,1610612745,Luther Head,Luther Head,101129,HOU,53726.0,895.0,-39.0,1618.0,1627.0,497.0,522.0,184.0,3245.0,23.0,46.0,2.0,3.0,3.0,9.0,7.0,21.0,15.0,47.0,15.0,36.0,3.0,5.0,15.0,23.0,73.0,2.0,5.0,7.0,30.0,45.0,114.0,38.0,109.0,31.0,235.0,1639.0,3.0,11.0,2.0,8.0,12.0,12.0,27.0,12.0,45.0,6.0,66.0,34.0,56.0,84.0,30.0,2.0,3.0,70.0,23.0,14.0,63.0,16.0,79.0,12.0,4.0,28.0,14.0,21.0,174.0,10.0,2.0,22.0,74.0,96.0,12.0,108.0,4.0,32.0,12.0,20.0,24.0,8.0,15.0,21.0,1.0,9.0,1.0,1.0,45.0,3.0,13.0,22.0,61.0,2.0,3.0,39.0,2.0,47.0,4.0,1.0,21.0,4.0,3.0,3.0,3.0,1.0,1.0,66.0,497.0,16.0,3.0,0.37777777777777777,0.38636363636363635,0.7368421052631579,0.3486238532110092,0.25,0.26666666666666666,0.3584905660377358,0.39473684210526316,0.2727272727272727,0.4444444444444444,0.45739910313901344,0.3157894736842105,0.4166666666666667,0.48155737704918034,0.3157894736842105,0.4230769230769231,0.48878923766816146,0.12280701754385964,0.2391304347826087,0.09523809523809523,0.02127659574468085,15.818281335522714,0.5333333333333333,0.03571428571428571,0.12151067323481117,0.017699115044247787,0.10091743119266056,0.11608222490931076,0.013280212483399735,0.016666666666666666,0.005376344086021506,0.03015075376884422,0.0975609756097561,0.12121212121212122,0.1357142857142857,0.08552631578947369,0.13636363636363635,0.03418803418803419,0.3333333333333333,0.2062780269058296,0.5,0.6571428571428571,0.4782608695652174,0.09417040358744394,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.21076233183856502,0.3191489361702128,0.32608695652173914,0.2,0.16143497757847533,0.4166666666666667,0.4166666666666667,1.0,0.3273542600896861,0.3150684931506849,0.3150684931506849,0.5652173913043478,0.15789473684210525,0.6666666666666666,0.15789473684210525,0.2631578947368421,0.4,0.5,0.125,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.23333333333333334,0.695067264573991,0.32857142857142857,0.5003584474885845,0.46824687500000006,0.48800661764705877,0.0875,0.16030534351145037,0.05106382978723404,0.28085106382978725,9.203508771929824,25.375229357798162,0.30716934487021014,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101211,1610612745,Stephen Graham,Stephen Graham,101211,HOU,922.0,15.0,-5.0,33.0,35.0,23.0,21.0,7.0,68.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,1.0,3.0,6.0,,1.0,2.0,8.0,34.0,1.0,1.0,,,2.0,1.0,3.0,,1.0,2.0,4.0,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,2.0,,2.0,,,,,,2.0,,2.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,4.0,23.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.5,1.0,0.3333333333333333,0.42857142857142855,1.0,0.25,0.5,1.0,0.4,0.14285714285714285,0.16666666666666666,,,0.3333333333333333,24.390243902439025,1.0,,0.2857142857142857,,,0.16666666666666666,,,,,,1.0,0.16666666666666666,,,,,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,0.42857142857142855,,,,,,,,0.14285714285714285,,,,,,,,,,0.25,1.0,,,0.25,,0.42857142857142855,,0.48543571428571425,0.3607,0.5150125,,,0.25,0.5,9.433333333333332,24.6,0.696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
133,1610612745,David Wesley,David Wesley,133,HOU,42105.0,702.0,-112.0,1277.0,1295.0,461.0,450.0,156.0,2572.0,12.0,23.0,1.0,3.0,5.0,9.0,2.0,7.0,15.0,43.0,5.0,26.0,5.0,2.0,8.0,14.0,50.0,1.0,5.0,8.0,24.0,29.0,73.0,19.0,76.0,57.0,172.0,1349.0,3.0,7.0,1.0,10.0,18.0,9.0,23.0,10.0,32.0,37.0,85.0,30.0,28.0,54.0,3.0,2.0,1.0,49.0,14.0,4.0,41.0,15.0,56.0,11.0,4.0,19.0,10.0,12.0,127.0,11.0,,11.0,27.0,40.0,13.0,53.0,6.0,19.0,9.0,10.0,20.0,6.0,16.0,16.0,4.0,4.0,1.0,1.0,36.0,1.0,10.0,30.0,66.0,3.0,3.0,52.0,1.0,68.0,3.0,2.0,19.0,15.0,3.0,3.0,3.0,2.0,,85.0,461.0,14.0,15.0,0.5172413793103449,0.5357142857142857,0.9473684210526315,0.25,0.1,0.3125,0.25333333333333335,0.3972602739726027,0.42857142857142855,0.391304347826087,0.3859060402684564,0.2647058823529412,0.43636363636363634,0.475,0.4090909090909091,0.5592105263157895,0.5100671140939598,0.0547945205479452,0.17391304347826086,,,14.87603305785124,0.5555555555555556,,0.054989816700611,0.024282560706401765,0.07142857142857142,0.05891472868217054,0.022071307300509338,0.013513513513513514,0.03305785123966942,0.02717391304347826,0.04201680672268908,0.056910569105691054,0.060240963855421686,0.05357142857142857,0.11904761904761904,0.06382978723404255,0.6666666666666666,0.15436241610738255,0.5217391304347826,0.631578947368421,0.5833333333333334,0.04697986577181208,0.2857142857142857,0.2857142857142857,,0.28859060402684567,0.3488372093023256,0.3488372093023256,0.5333333333333333,0.174496644295302,0.19230769230769232,0.19230769230769232,1.0,0.33557046979865773,0.28,0.28,0.9285714285714286,0.17647058823529413,0.3333333333333333,0.29411764705882354,0.29411764705882354,0.2,1.0,0.16363636363636364,0.5555555555555556,0.14545454545454545,0.25,0.43636363636363634,0.3333333333333333,0.6644295302013423,0.2857142857142857,0.5018486486486489,0.49664285714285716,0.506012037037037,0.11515151515151516,0.21348314606741572,0.10465116279069768,0.4941860465116279,12.278082191780822,24.842105263157897,0.3610023492560689,9.0,2.0,2.0,6.0,0.045454545454545456,0.014705882352941176,0.05405405405405406,1.0,,,,,,,,,,,,,,,,,True,,,
2031,1610612745,Stromile Swift,Stromile Swift,2031,HOU,80642.0,1344.0,-135.0,2438.0,2458.0,802.0,801.0,289.0,4896.0,147.0,248.0,43.0,64.0,48.0,83.0,40.0,120.0,38.0,88.0,,2.0,,,1.0,,,,,,,225.0,456.0,,2.0,136.0,586.0,2554.0,46.0,81.0,,,116.0,68.0,141.0,,1.0,51.0,187.0,268.0,182.0,,,60.0,,,,36.0,22.0,3.0,25.0,1.0,2.0,18.0,2.0,2.0,53.0,74.0,5.0,47.0,116.0,188.0,103.0,291.0,11.0,38.0,27.0,11.0,37.0,11.0,16.0,54.0,6.0,21.0,,8.0,91.0,10.0,25.0,98.0,198.0,17.0,23.0,171.0,10.0,209.0,22.0,,104.0,12.0,49.0,31.0,50.0,22.0,4.0,187.0,802.0,19.0,9.0,0.5955555555555555,0.6871794871794872,,,,,,0.4934210526315789,0.5679012345679012,0.48226950354609927,0.4912663755458515,0.5679012345679012,0.4788732394366197,0.5307971014492754,0.5918367346938775,0.5252808988764045,0.004366812227074236,0.07894736842105263,0.09274193548387097,0.09166666666666666,0.022727272727272728,23.21880650994575,0.4065934065934066,0.058823529411764705,0.12691466083150985,0.08614668218859138,0.1501597444089457,0.1328443357783211,0.0873440285204991,0.10181818181818182,0.06415094339622641,0.09090909090909091,0.12552301255230125,0.11739130434782609,0.13258426966292136,0.1461187214611872,0.1595744680851064,0.05670103092783505,0.44,0.5414847161572053,0.592741935483871,0.6533333333333333,0.5510204081632653,0.26200873362445415,0.3333333333333333,0.3669724770642202,0.5,0.19213973799126638,0.4318181818181818,0.4418604651162791,0.868421052631579,0.004366812227074236,,,,,,,,0.7901234567901234,0.671875,,,,,0.5845070422535211,0.5783132530120482,0.007042253521126761,,,,0.5458515283842795,,0.47882063318777274,0.5222825396825397,0.48315774647887316,0.1925925925925926,0.19330855018587362,0.19795221843003413,0.3191126279863481,5.4629385964912265,23.200000000000003,0.32895816242821985,24.0,24.0,25.0,1.0,0.2976190476190476,0.09125475285171103,0.09859154929577464,0.18604651162790697,1.0,1.0,5.0,13.0,7.0,4.0,0.08854166666666667,,,,,,,,,,True,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,18345.0,306.0,-119.0,585.0,589.0,230.0,245.0,74.0,1174.0,12.0,26.0,4.0,8.0,2.0,11.0,11.0,34.0,13.0,39.0,,,,,,,,,,,,36.0,99.0,,,18.0,90.0,635.0,5.0,14.0,,,12.0,6.0,33.0,,,4.0,16.0,46.0,26.0,,,8.0,,,,8.0,9.0,4.0,13.0,4.0,,9.0,,,30.0,16.0,2.0,16.0,32.0,54.0,21.0,75.0,3.0,4.0,3.0,1.0,7.0,,6.0,8.0,1.0,1.0,,2.0,15.0,1.0,9.0,10.0,33.0,3.0,5.0,22.0,3.0,19.0,4.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,,16.0,230.0,3.0,3.0,0.6388888888888888,0.71875,,,,,,0.36363636363636365,0.35714285714285715,0.18181818181818182,0.36363636363636365,0.35714285714285715,0.18181818181818182,0.419811320754717,0.4,0.22857142857142856,,0.08080808080808081,0.15384615384615385,0.11764705882352941,,18.113772455089823,0.4666666666666667,0.08695652173913043,0.15384615384615385,0.07239819004524888,0.2,0.16666666666666666,0.06333333333333334,0.09090909090909091,0.07462686567164178,0.056818181818181816,0.17647058823529413,0.26666666666666666,0.08421052631578947,0.19298245614035087,0.21739130434782608,0.057692307692307696,0.5,0.26262626262626265,0.46153846153846156,0.5454545454545454,0.5,0.3434343434343434,0.3235294117647059,0.36666666666666664,0.5454545454545454,0.3939393939393939,0.3333333333333333,0.3333333333333333,0.8461538461538461,,,,,,,,,0.5714285714285714,0.5,,,,,0.3333333333333333,0.18181818181818182,,,,,0.26262626262626265,,0.42703333333333326,0.4468357142857142,0.4290878787878788,0.08653846153846154,0.08653846153846154,0.13333333333333333,0.17777777777777778,9.904040404040405,,0.39316239316239315,2.0,3.0,6.0,1.0,0.3,0.0379746835443038,0.08333333333333333,0.25,,,,,,,0.01818181818181818,,,,,,,,,,True,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,15731.0,262.0,-16.0,451.0,460.0,105.0,124.0,52.0,911.0,7.0,17.0,1.0,5.0,1.0,1.0,2.0,10.0,,1.0,,,,,,,,,,,,9.0,28.0,,,18.0,36.0,491.0,1.0,6.0,,,5.0,2.0,3.0,,,5.0,9.0,16.0,2.0,,,2.0,,,,5.0,,,,,,,,,,20.0,,15.0,34.0,52.0,26.0,78.0,,2.0,,2.0,2.0,,1.0,9.0,,1.0,,2.0,11.0,2.0,5.0,13.0,27.0,2.0,4.0,19.0,1.0,22.0,,,9.0,2.0,15.0,10.0,15.0,7.0,1.0,9.0,105.0,3.0,2.0,0.8888888888888888,1.0,,,,,,0.32142857142857145,0.16666666666666666,0.6666666666666666,0.32142857142857145,0.16666666666666666,0.6666666666666666,0.46153846153846156,0.2777777777777778,0.75,,0.17857142857142858,0.23529411764705882,0.1,,9.671179883945841,0.18181818181818182,,0.192090395480226,0.12903225806451613,0.30612244897959184,0.2168141592920354,0.1319796954314721,0.1320754716981132,0.08108108108108109,0.15384615384615385,0.17647058823529413,0.17307692307692307,0.2087912087912088,0.2972972972972973,0.3333333333333333,,0.4666666666666667,0.6071428571428571,0.4117647058823529,0.5384615384615384,0.8571428571428571,0.35714285714285715,0.2,0.2222222222222222,1.0,0.03571428571428571,,,,,,,,,,,,0.8333333333333334,0.2,,,,,0.3333333333333333,1.0,,,,,0.6071428571428571,,0.4743071428571429,0.5647,0.39830000000000004,0.24324324324324326,0.24324324324324326,0.1388888888888889,0.25,4.55,,0.2328159645232816,3.0,6.0,3.0,2.0,0.21428571428571427,0.14285714285714285,0.3,,,,,5.0,1.0,3.0,0.09375,,,,,,,,,,True,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,9030.0,150.0,-28.0,265.0,267.0,64.0,82.0,36.0,532.0,15.0,27.0,8.0,14.0,2.0,10.0,3.0,7.0,,1.0,,,,,,,1.0,,,,1.0,18.0,35.0,,1.0,8.0,44.0,261.0,8.0,14.0,,,18.0,3.0,11.0,,1.0,2.0,8.0,14.0,22.0,,,12.0,1.0,,,6.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,17.0,1.0,5.0,18.0,25.0,22.0,47.0,3.0,7.0,5.0,2.0,1.0,,,2.0,,1.0,,,3.0,,,10.0,24.0,5.0,1.0,10.0,1.0,10.0,1.0,,5.0,1.0,5.0,4.0,5.0,3.0,,8.0,64.0,1.0,,0.3888888888888889,0.5833333333333334,,,,,,0.5142857142857142,0.5714285714285714,0.2727272727272727,0.5,0.5714285714285714,0.25,0.5365853658536586,0.6,0.2857142857142857,0.027777777777777776,0.17142857142857143,0.14814814814814814,0.2857142857142857,,14.144736842105264,0.3333333333333333,0.09090909090909091,0.1875,0.15315315315315314,0.15625,0.1796875,0.14685314685314685,0.225,0.11538461538461539,0.1111111111111111,0.17391304347826086,0.3,0.11627906976744186,0.16,0.14285714285714285,0.2727272727272727,0.6,0.75,0.5555555555555556,0.6521739130434783,0.4666666666666667,0.19444444444444445,0.42857142857142855,0.6,,0.027777777777777776,,,,,,,,0.027777777777777776,,,,1.0,0.5714285714285714,,,,,0.8333333333333334,0.2,,,0.08333333333333333,,0.7777777777777778,,0.5077228571428571,0.5551769230769231,0.537409090909091,0.125,0.1282051282051282,0.4090909090909091,0.18181818181818182,2.36,47.1,0.24150943396226415,2.0,4.0,2.0,1.0,0.2222222222222222,0.125,0.18181818181818182,0.125,,,,1.0,,1.0,0.09523809523809523,,,,,,,,,,True,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,983.0,16.0,-4.0,30.0,31.0,7.0,7.0,4.0,61.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,2.0,,1.0,,2.0,33.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,2.0,,,,1.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,8.823529411764705,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4354,,,,,,,5.3,23.5,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,33324.0,555.0,-47.0,1013.0,1022.0,368.0,371.0,126.0,2035.0,35.0,58.0,3.0,9.0,9.0,17.0,11.0,38.0,61.0,156.0,1.0,2.0,1.0,1.0,2.0,29.0,78.0,4.0,10.0,14.0,31.0,107.0,252.0,30.0,80.0,90.0,394.0,1086.0,10.0,23.0,5.0,11.0,47.0,31.0,83.0,15.0,33.0,39.0,146.0,88.0,126.0,39.0,51.0,6.0,1.0,77.0,29.0,10.0,39.0,19.0,58.0,13.0,6.0,21.0,10.0,8.0,135.0,12.0,1.0,20.0,67.0,91.0,16.0,107.0,7.0,16.0,5.0,11.0,24.0,5.0,15.0,15.0,4.0,9.0,,3.0,39.0,3.0,13.0,18.0,34.0,,2.0,90.0,2.0,122.0,8.0,5.0,49.0,9.0,13.0,8.0,13.0,7.0,,146.0,368.0,5.0,8.0,0.411214953271028,0.4230769230769231,0.43333333333333335,0.375,0.45454545454545453,0.45454545454545453,0.379746835443038,0.4246031746031746,0.43478260869565216,0.37349397590361444,0.4578313253012048,0.5147058823529411,0.46120689655172414,0.5064935064935064,0.575,0.5179856115107914,0.24096385542168675,0.03968253968253968,0.10344827586206896,0.02631578947368421,0.019230769230769232,36.5832614322692,0.6153846153846154,0.02564102564102564,0.1810810810810811,0.035398230088495575,0.15625,0.1746987951807229,0.032119914346895075,0.05434782608695652,0.022222222222222223,0.03184713375796178,0.10784313725490197,0.18085106382978725,0.22413793103448276,0.15625,0.15625,0.03977272727272727,0.5384615384615384,0.1746987951807229,0.603448275862069,0.6730769230769231,0.45714285714285713,0.1144578313253012,0.2894736842105263,0.2972972972972973,0.2727272727272727,0.46987951807228917,0.391025641025641,0.39869281045751637,0.4098360655737705,0.006024096385542169,0.5,0.5,,0.23493975903614459,0.3717948717948718,0.3815789473684211,0.4482758620689655,0.2647058823529412,0.3333333333333333,0.029411764705882353,0.29411764705882354,0.4,0.75,0.14655172413793102,0.5294117647058824,0.017241379310344827,0.5,0.2672413793103448,0.45161290322580644,0.41566265060240964,0.37662337662337664,0.4500231818181818,0.4761913793103449,0.43618826086956525,0.13829787234042554,0.16723549488054607,0.11928934010152284,0.37055837563451777,12.938095238095237,26.087499999999988,0.36327739387956565,12.0,3.0,4.0,2.0,0.10526315789473684,0.0234375,,0.3333333333333333,,,2.0,3.0,,,0.03,1.0,2.0,3.0,0.025,0.02564102564102564,1.0,0.03614457831325301,,,True,,,
1594,1610612745,Rick Brunson,Rick Brunson,1594,HOU,8600.0,143.0,-13.0,252.0,256.0,69.0,78.0,22.0,508.0,3.0,6.0,,,1.0,1.0,,,6.0,15.0,2.0,4.0,,,,,1.0,,,,,9.0,21.0,2.0,5.0,3.0,27.0,266.0,1.0,1.0,,,2.0,2.0,6.0,,,3.0,7.0,16.0,2.0,6.0,,,,1.0,,1.0,17.0,4.0,21.0,1.0,3.0,9.0,5.0,3.0,46.0,1.0,,3.0,14.0,18.0,1.0,19.0,,6.0,1.0,5.0,6.0,3.0,3.0,6.0,,3.0,,,12.0,2.0,5.0,6.0,15.0,,1.0,3.0,,5.0,1.0,,1.0,2.0,,,,,,7.0,69.0,2.0,2.0,0.8888888888888888,0.8888888888888888,1.0,0.4,,,0.4,0.42857142857142855,1.0,0.3333333333333333,0.46153846153846156,1.0,0.3333333333333333,0.48214285714285715,1.0,0.4375,0.19230769230769232,0.047619047619047616,0.16666666666666666,,,14.545454545454545,0.5,,0.1346153846153846,0.011494252873563218,0.075,0.11805555555555555,0.009523809523809525,,0.03125,,0.1,0.043478260869565216,0.19607843137254902,0.08333333333333333,0.0625,,,0.23076923076923078,0.5,0.6,0.6666666666666666,,,,,0.5769230769230769,0.4,0.4,1.0,0.15384615384615385,0.5,0.5,1.0,0.038461538461538464,,,,,,,,,,0.16666666666666666,1.0,,,,,0.4230769230769231,,0.47726730769230774,0.4305,0.40569999999999995,0.038461538461538464,0.047619047619047616,0.07407407407407407,0.25925925925925924,13.185714285714285,24.06,0.27380952380952384,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,
