EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,FTOffRebounds,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,46646.0,777,-14,1449,1445,284.0,281.0,169.0,2894,44.0,90.0,3.0,7.0,12.0,24.0,14.0,43.0,39.0,80.0,1.0,4.0,1.0,1.0,7.0,36.0,3.0,7.0,4.0,15.0,97.0,213,8.0,40.0,91.0,309.0,1514,10.0,20.0,3.0,8.0,7.0,36.0,28.0,56.0,4.0,16.0,52.0,120.0,34.0,160.0,12.0,12.0,2.0,1.0,35.0,7.0,25.0,166.0,32.0,198.0,25.0,7.0,69.0,14.0,83.0,428.0,1.0,16.0,17.0,58.0,75.0,17.0,92.0,4.0,48.0,27.0,21.0,29.0,3.0,17.0,16.0,1.0,12.0,4.0,45.0,4.0,7.0,21.0,63.0,1.0,6.0,101.0,2.0,8.0,108.0,7.0,9.0,36.0,17.0,2.0,2.0,2.0,2.0,1.0,120.0,284.0,6.0,17.0,0.17525773195876287,0.17708333333333334,0.5,0.2,0.375,0.25,0.20512820512820512,0.45539906103286387,0.5,0.5,0.4308300395256917,0.5178571428571429,0.4722222222222222,0.5033444816053512,0.5645161290322581,0.594059405940594,0.15810276679841898,0.11737089201877934,0.2222222222222222,0.11627906976744186,20.848484848484848,0.6444444444444445,0.11934156378600823,0.026402640264026403,0.09883720930232558,0.009708737864077669,0.11398176291793313,0.023977433004231313,0.030456852791878174,0.036585365853658534,0.0163265306122449,0.012048192771084338,0.05660377358490566,0.125,0.1642512077294686,0.09923664122137404,0.0975609756097561,0.03361344537815126,1.0,0.3557312252964427,0.4888888888888889,0.6285714285714286,0.18181818181818182,0.16996047430830039,0.32558139534883723,0.3684210526315789,0.31620553359683795,0.4875,0.4875,0.23076923076923078,0.015810276679841896,0.25,0.25,1.0,0.1422924901185771,0.19444444444444445,0.19444444444444445,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.03571428571428571,0.25,0.42857142857142855,0.3333333333333333,0.5,0.013888888888888888,0.20833333333333334,0.26666666666666666,0.5138339920948617,0.2,0.47588452380952395,0.4412479166666666,0.45785211267605647,0.1276595744680851,0.1487603305785124,0.11650485436893204,0.3883495145631068,8.524413145539906,25.525,0.19599723947550035,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,3749.0,62,9,113,114,34.0,45.0,13.0,227,6.0,11.0,2.0,4.0,1.0,3.0,,3.0,,4.0,,,,,,,,,,,6.0,18,,,3.0,15.0,105,2.0,4.0,,,,4.0,1.0,5.0,,,,2.0,6.0,6.0,,,4.0,,,,3.0,1.0,,1.0,,,,,1.0,2.0,,4.0,3.0,11.0,15.0,4.0,19.0,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,4.0,,2.0,2.0,4.0,1.0,,7.0,,,5.0,1.0,,3.0,,3.0,3.0,3.0,2.0,,2.0,34.0,1.0,1.0,0.5,0.75,,,,,,0.3333333333333333,0.5,0.2,0.3333333333333333,0.5,0.2,0.375,0.5,0.2,,0.16666666666666666,0.18181818181818182,0.3333333333333333,18.75,0.5,0.275,0.10810810810810811,0.2,,0.2545454545454545,0.08695652173913043,0.1,,0.1875,,0.1111111111111111,0.2,0.38095238095238093,0.3,,,0.6666666666666666,0.6111111111111112,0.5454545454545454,0.6666666666666666,0.5,0.16666666666666666,,,0.2222222222222222,,,,,,,,,,,,1.0,0.5,,,,,0.6,0.3333333333333333,,,,0.6111111111111112,,0.4701111111111111,0.5554999999999999,0.45465999999999995,0.15,0.15,0.26666666666666666,0.13333333333333333,5.594444444444444,,0.3008849557522124,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOK,55948.0,932,-39,1694,1710,248.0,244.0,195.0,3404,39.0,69.0,11.0,23.0,4.0,7.0,11.0,45.0,55.0,112.0,,,,,,,,,,,105.0,226,,,44.0,254.0,1801,18.0,37.0,,,11.0,47.0,7.0,22.0,,,14.0,28.0,166.0,44.0,,,26.0,,,,17.0,38.0,2.0,40.0,1.0,1.0,14.0,7.0,17.0,82.0,11.0,58.0,25.0,114.0,155.0,73.0,228.0,7.0,25.0,19.0,6.0,19.0,1.0,9.0,24.0,3.0,10.0,1.0,43.0,6.0,5.0,41.0,92.0,6.0,9.0,52.0,5.0,1.0,59.0,6.0,1.0,28.0,4.0,24.0,17.0,24.0,18.0,3.0,28.0,248.0,7.0,2.0,0.7904761904761904,0.9021739130434783,,,,,,0.4646017699115044,0.4864864864864865,0.3181818181818182,0.4646017699115044,0.4864864864864865,0.3181818181818182,0.501984126984127,0.5340909090909091,0.48214285714285715,,0.0752212389380531,0.17391304347826086,0.08888888888888889,15.292897874546398,0.4418604651162791,0.18874172185430463,0.08516886930983847,0.12315270935960591,0.09565217391304348,0.17224287484510534,0.08668341708542714,0.08080808080808081,0.10638297872340426,0.07457627118644068,0.11235955056179775,0.19148936170212766,0.17159763313609466,0.19838056680161945,0.10256410256410256,0.19148936170212766,0.0673076923076923,0.75,0.3053097345132743,0.5652173913043478,0.6842105263157895,0.5641025641025641,0.19911504424778761,0.24444444444444444,0.2682926829268293,0.49557522123893805,0.49107142857142855,0.4954954954954955,0.9818181818181818,,,,,,,,,0.6216216216216216,0.4782608695652174,,,,,0.3181818181818182,0.5714285714285714,,,,0.3053097345132743,,0.4508707964601769,0.4799676470588236,0.44294545454545453,0.11290322580645161,0.11290322580645161,0.18503937007874016,0.11023622047244094,10.35309734513274,,0.14639905548996457,16.0,0.36363636363636365,4.0,7.0,8.0,0.008928571428571428,0.08163265306122448,0.038461538461538464,0.6363636363636364,,,,,,,,,,,,,,,,True,,,,,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,39885.0,665,-34,1238,1233,238.0,229.0,138.0,2471,52.0,86.0,10.0,12.0,8.0,14.0,30.0,93.0,18.0,48.0,1.0,2.0,,1.0,,,,,,,100.0,227,1.0,2.0,63.0,266.0,1314,12.0,23.0,,,4.0,28.0,13.0,27.0,1.0,1.0,25.0,54.0,94.0,106.0,3.0,,14.0,,,,15.0,22.0,1.0,23.0,,1.0,11.0,2.0,9.0,47.0,,13.0,19.0,56.0,80.0,13.0,93.0,4.0,11.0,8.0,3.0,17.0,2.0,11.0,13.0,3.0,6.0,2.0,30.0,1.0,4.0,22.0,49.0,3.0,6.0,74.0,2.0,11.0,84.0,6.0,,34.0,11.0,7.0,4.0,7.0,5.0,,54.0,238.0,6.0,10.0,0.47,0.5053763440860215,1.0,0.5,,1.0,0.5,0.44052863436123346,0.5217391304347826,0.48148148148148145,0.4432314410480349,0.5217391304347826,0.5178571428571429,0.4962686567164179,0.56,0.6136363636363636,0.008733624454148471,0.06607929515418502,0.12790697674418605,0.03225806451612903,21.300929235167978,0.5666666666666667,0.12612612612612611,0.025193798449612403,0.1292517006802721,,0.12690355329949238,0.022452504317789293,0.025806451612903226,0.018867924528301886,0.0297029702970297,,0.058394160583941604,0.15254237288135594,0.15873015873015872,0.11403508771929824,0.18181818181818182,0.035398230088495575,0.7142857142857143,0.37554585152838427,0.6046511627906976,0.6933333333333334,0.46153846153846156,0.40611353711790393,0.3225806451612903,0.3333333333333333,0.2096069868995633,0.375,0.3829787234042553,0.7777777777777778,0.008733624454148471,0.5,0.5,1.0,,,,,0.5217391304347826,0.8333333333333334,0.1,,,,0.5,0.5714285714285714,0.03571428571428571,,,0.38427947598253276,,0.4551034934497815,0.46788636363636366,0.47523035714285705,0.13229571984435798,0.13333333333333333,0.10526315789473684,0.20300751879699247,6.720704845814978,23.35,0.19224555735056542,5.0,0.15625,,2.0,,0.020833333333333332,,,0.3,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,
2745,1610612740,Kirk Snyder,Kirk Snyder,2745,NOK,78579.0,1310,27,2381,2393,445.0,441.0,291.0,4774,101.0,148.0,23.0,36.0,15.0,24.0,12.0,43.0,46.0,132.0,14.0,37.0,3.0,8.0,32.0,92.0,1.0,10.0,6.0,24.0,159.0,323,46.0,129.0,86.0,542.0,2507,30.0,54.0,1.0,13.0,10.0,73.0,25.0,45.0,10.0,32.0,19.0,99.0,146.0,172.0,123.0,15.0,30.0,1.0,91.0,32.0,16.0,87.0,15.0,102.0,14.0,1.0,41.0,7.0,39.0,219.0,4.0,49.0,24.0,80.0,106.0,55.0,161.0,6.0,29.0,15.0,14.0,32.0,3.0,20.0,38.0,4.0,12.0,3.0,70.0,8.0,13.0,37.0,106.0,3.0,23.0,109.0,2.0,5.0,117.0,13.0,1.0,56.0,7.0,20.0,10.0,23.0,17.0,1.0,99.0,445.0,8.0,6.0,0.4591194968553459,0.5069444444444444,0.8913043478260869,0.35658914728682173,0.07692307692307693,0.3125,0.359375,0.49226006191950467,0.5555555555555556,0.5555555555555556,0.504424778761062,0.4701492537313433,0.5194805194805194,0.5377733598409543,0.5140845070422535,0.5625,0.2853982300884956,0.04953560371517028,0.08108108108108109,0.09302325581395349,20.93533065400073,0.45714285714285713,0.0936768149882904,0.051633298208640675,0.0898876404494382,0.023529411764705882,0.0927743086529884,0.04736371760500447,0.05782312925170068,0.05078125,0.047619047619047616,0.030534351145038167,0.07894736842105263,0.07272727272727272,0.11684782608695653,0.09852216748768473,0.0625,0.02631578947368421,0.7391304347826086,0.3274336283185841,0.6824324324324325,0.7426470588235294,0.42574257425742573,0.09513274336283185,0.27906976744186046,0.3076923076923077,0.2920353982300885,0.3484848484848485,0.3484848484848485,0.6086956521739131,0.08185840707964602,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.20353982300884957,0.34782608695652173,0.34782608695652173,0.90625,0.5373134328358209,0.6388888888888888,0.08695652173913043,0.04477611940298507,0.14925373134328357,0.1,0.3116883116883117,0.625,0.1038961038961039,0.3116883116883117,0.25,0.6128318584070797,0.3516483516483517,0.506589578713969,0.5193868852459018,0.49472828947368425,0.11491935483870967,0.15300546448087432,0.13468634686346864,0.18265682656826568,8.926934984520122,24.566666666666677,0.1868962620747585,2.0,0.03076923076923077,2.0,8.0,1.0,,0.024390243902439025,,0.16666666666666666,4.0,2.0,0.5,1.0,1.0,3.0,2.0,1.0,1.0,0.007692307692307693,,,,,,True,,,,,,
2669,1610612740,Linton Johnson,Linton Johnson,2669,NOK,5350.0,89,-3,160,159,22.0,45.0,24.0,319,7.0,9.0,4.0,5.0,,1.0,2.0,4.0,1.0,8.0,1.0,3.0,,1.0,2.0,3.0,,,,1.0,10.0,21,3.0,6.0,1.0,30.0,186,4.0,6.0,,,1.0,9.0,,1.0,1.0,2.0,,3.0,8.0,12.0,9.0,,8.0,,3.0,2.0,1.0,,,,,,,,,,1.0,7.0,2.0,15.0,19.0,8.0,27.0,1.0,3.0,,3.0,2.0,,,1.0,,2.0,,3.0,1.0,,4.0,9.0,,,3.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,,3.0,22.0,1.0,,0.4,0.6666666666666666,1.0,0.5,,0.5,0.5,0.47619047619047616,0.6666666666666666,,0.5370370370370371,0.6666666666666666,0.5,0.5555555555555556,0.75,0.5,0.2222222222222222,0.047619047619047616,,,15.075376884422111,0.6666666666666666,0.28846153846153844,0.1,0.11764705882352941,0.0625,0.2463768115942029,0.09302325581395349,0.13043478260869565,0.1111111111111111,0.06896551724137931,0.07692307692307693,0.3333333333333333,0.2,0.2962962962962963,0.15384615384615385,,0.07692307692307693,0.5,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.14814814814814814,0.5,0.5,0.2962962962962963,0.125,0.14285714285714285,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.8,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.5555555555555556,0.6666666666666666,0.4756518518518518,0.5364999999999999,0.5082,0.037037037037037035,0.047619047619047616,0.3,0.1,8.119047619047619,24.216666666666665,0.1375,2.0,0.2857142857142857,,1.0,,0.125,,,0.5,1.0,,1.0,,,,,,,,1.0,,,,,True,,,,,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,7337.0,122,-24,219,219,29.0,44.0,31.0,438,7.0,15.0,2.0,9.0,,1.0,7.0,13.0,8.0,17.0,,,,,,,,,,,22.0,45,,,7.0,51.0,263,3.0,12.0,,,,6.0,1.0,5.0,,,2.0,4.0,26.0,18.0,,,4.0,,,,7.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,2.0,7.0,2.0,8.0,11.0,9.0,20.0,,,,,5.0,,2.0,3.0,,3.0,1.0,8.0,1.0,1.0,7.0,11.0,1.0,1.0,8.0,1.0,2.0,7.0,1.0,,4.0,,1.0,,1.0,1.0,,4.0,29.0,1.0,,0.5909090909090909,0.65,,,,,,0.4888888888888889,0.25,0.2,0.4888888888888889,0.25,0.2,0.53125,0.25,0.3333333333333333,,0.15555555555555556,0.3333333333333333,0.15384615384615385,21.62162162162162,0.625,0.125,0.08333333333333333,0.07692307692307693,0.10526315789473684,0.1111111111111111,0.08737864077669903,0.14285714285714285,0.045454545454545456,0.058823529411764705,0.16666666666666666,0.26666666666666666,,0.1,0.10526315789473684,,,1.0,0.3333333333333333,0.4666666666666667,0.7,0.5714285714285714,0.28888888888888886,0.5384615384615384,0.6363636363636364,0.37777777777777777,0.47058823529411764,0.47058823529411764,0.625,,,,,,,,,0.75,0.2222222222222222,,,,,0.2,,,,,0.3333333333333333,,0.4446622222222223,0.52238,0.39624,0.08333333333333333,0.08333333333333333,0.11764705882352941,0.0784313725490196,9.786666666666665,,0.1324200913242009,1.0,0.14285714285714285,,1.0,1.0,,,,0.5714285714285714,,,,,,,,,,,,,,,,True,,,,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOK,10262.0,171,47,305,308,62.0,42.0,42.0,613,18.0,28.0,8.0,12.0,2.0,5.0,,3.0,1.0,4.0,,,,,,,,,,,19.0,35,,,16.0,54.0,277,8.0,12.0,,,2.0,18.0,2.0,6.0,,,,4.0,20.0,18.0,,,16.0,,,,2.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,3.0,18.0,4.0,24.0,31.0,22.0,53.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,6.0,,2.0,,9.0,,5.0,15.0,26.0,1.0,4.0,28.0,3.0,7.0,27.0,3.0,,14.0,1.0,14.0,13.0,14.0,9.0,,4.0,62.0,,1.0,0.5263157894736842,0.9090909090909091,,,,,,0.5428571428571428,0.6666666666666666,0.3333333333333333,0.5428571428571428,0.6666666666666666,0.3333333333333333,0.574468085106383,0.6,0.2857142857142857,,0.05714285714285714,0.07142857142857142,,15.64245810055866,0.3333333333333333,0.18181818181818182,0.14754098360655737,0.21052631578947367,0.1111111111111111,0.18543046357615894,0.14093959731543623,0.14893617021276595,0.1111111111111111,0.16666666666666666,0.058823529411764705,0.1111111111111111,0.10344827586206896,0.27586206896551724,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.6428571428571429,0.8,0.6428571428571429,0.6923076923076923,0.5,0.08571428571428572,,,0.11428571428571428,0.25,0.25,1.0,,,,,,,,,1.0,0.6666666666666666,,,,,0.8333333333333334,0.4,,,,0.8,,0.5348314285714285,0.5512363636363636,0.5368166666666667,0.30434782608695654,0.30434782608695654,0.3333333333333333,0.07407407407407407,2.92,,0.20327868852459016,3.0,0.6,1.0,1.0,1.0,,0.07692307692307693,0.2,,,,,,,,,,,,,2.0,,,,True,,,,,,
2561,1610612740,David West,David West,2561,NOK,50797.0,847,12,1556,1558,266.0,248.0,190.0,3114,73.0,120.0,14.0,27.0,16.0,23.0,24.0,60.0,79.0,149.0,,,,,1.0,3.0,,,1.0,2.0,176.0,329,1.0,3.0,64.0,419.0,1653,26.0,45.0,,,11.0,63.0,26.0,50.0,1.0,2.0,18.0,73.0,244.0,108.0,3.0,,24.0,,3.0,1.0,16.0,30.0,6.0,36.0,4.0,2.0,10.0,4.0,16.0,78.0,8.0,41.0,31.0,92.0,131.0,50.0,181.0,10.0,21.0,15.0,6.0,16.0,3.0,9.0,17.0,,7.0,1.0,33.0,1.0,3.0,38.0,67.0,3.0,10.0,65.0,7.0,2.0,76.0,10.0,6.0,32.0,8.0,19.0,13.0,19.0,9.0,4.0,73.0,266.0,2.0,5.0,0.6931818181818182,0.7439024390243902,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5349544072948328,0.5777777777777777,0.52,0.5346385542168675,0.5777777777777777,0.5288461538461539,0.5732044198895028,0.6326530612244898,0.5983606557377049,0.009036144578313253,0.0486322188449848,0.1,0.06666666666666667,22.11646136618141,0.48484848484848486,0.16819012797074953,0.06416275430359937,0.16666666666666666,0.0784313725490196,0.16780354706684858,0.06612685560053981,0.10396039603960396,0.04790419161676647,0.044444444444444446,0.05813953488372093,0.21764705882352942,0.22857142857142856,0.0970464135021097,0.18493150684931506,0.1,0.072992700729927,0.47368421052631576,0.3614457831325301,0.6083333333333333,0.6759259259259259,0.6164383561643836,0.18072289156626506,0.4,0.42857142857142855,0.44879518072289154,0.5302013422818792,0.5302013422818792,0.8354430379746836,,,,,0.009036144578313253,0.3333333333333333,0.5,1.0,0.6,0.5185185185185185,0.07142857142857142,,,,0.4423076923076923,0.6956521739130435,,0.038461538461538464,0.5,0.3704819277108434,0.3333333333333333,0.4563564954682781,0.4961658536585365,0.46582352941176475,0.0903954802259887,0.09116809116809117,0.15035799522673032,0.17422434367541767,9.780243161094223,29.600000000000005,0.17095115681233933,8.0,0.2222222222222222,1.0,4.0,1.0,,0.018518518518518517,0.1875,0.4583333333333333,,2.0,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,
2411,1610612740,Bostjan Nachbar,Bostjan Nachbar,2411,NOK,7615.0,127,-6,228,231,50.0,40.0,33.0,459,8.0,13.0,1.0,1.0,1.0,2.0,,4.0,3.0,8.0,1.0,3.0,,1.0,5.0,14.0,,,1.0,5.0,11.0,25,6.0,17.0,5.0,45.0,246,1.0,2.0,,,,2.0,1.0,3.0,1.0,6.0,1.0,6.0,8.0,14.0,18.0,,,,14.0,5.0,3.0,3.0,,3.0,,,1.0,,2.0,6.0,,1.0,2.0,12.0,16.0,1.0,17.0,,4.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,,1.0,7.0,,2.0,4.0,12.0,,,9.0,,1.0,9.0,1.0,,4.0,1.0,,,,,,6.0,50.0,,1.0,0.36363636363636365,0.36363636363636365,1.0,0.35294117647058826,,0.16666666666666666,0.35294117647058826,0.44,0.5,0.3333333333333333,0.47619047619047616,0.5,0.2777777777777778,0.4891304347826087,0.5,0.3,0.40476190476190477,0.12,0.07692307692307693,0.5,19.776119402985074,0.2857142857142857,0.1518987341772152,0.011111111111111112,0.09090909090909091,,0.13861386138613863,0.008928571428571428,0.027777777777777776,,,,0.08,0.07692307692307693,0.21951219512195122,0.125,,,,0.30952380952380953,0.6153846153846154,0.6666666666666666,0.5,0.09523809523809523,,,0.19047619047619047,0.375,0.375,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,1.0,,,,0.2222222222222222,0.5,0.1111111111111111,0.5555555555555556,0.2,0.7142857142857143,0.35714285714285715,0.5131738095238095,0.50945,0.5112111111111112,0.08888888888888889,0.14285714285714285,0.044444444444444446,0.13333333333333333,7.348000000000001,24.705882352941178,0.21929824561403508,2.0,0.3333333333333333,,,,,,,,,,,2.0,,,,,,,,,,,,True,,,,,,
