EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Corner3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGM,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
101149,1610612739,Martynas Andriuskevicius,Martynas Andriuskevicius,101149,CLE,222.0,4,8,9,10,3,6,19,7,2.0,2,2,1.0,1.0,3,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101211,1610612739,Stephen Graham,Stephen Graham,101211,CLE,3020.0,50,4,101,111,37,71,212,98,3.0,9,11,2.0,1.0,37,0.08333333333333333,0.13333333333333333,0.07692307692307693,0.36633663366336633,18.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,5.0,12.0,1.0,4.0,14.0,2.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,2.0,5.0,12.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,6.0,4.0,0.4,0.4,0.4166666666666667,0.6666666666666666,0.4,0.38461538461538464,0.6666666666666666,0.4,0.4666666666666667,0.6666666666666666,0.5,0.07692307692307693,0.16666666666666666,0.5,16.80672268907563,0.375,0.029411764705882353,0.3333333333333333,0.09090909090909091,0.044444444444444446,0.05,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.3076923076923077,0.25,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.6,0.6,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.4,0.5,0.38461538461538464,0.5044615384615384,0.3653,0.55514,0.2,0.21428571428571427,0.2857142857142857,0.42857142857142855,10.616666666666667,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2366,1610612739,Mike Wilks,Mike Wilks,2366,CLE,2185.0,36,-34,75,77,48,47,152,90,2.0,4,5,,,48,0.08333333333333333,0.1,0.08333333333333333,0.64,10.0,2.0,5.0,,1.0,4.0,1.0,3.0,1.0,4.0,,4.0,12.0,3.0,3.0,11.0,,1.0,,1.0,6.0,3.0,5.0,,8.0,2.0,2.0,3.0,1.0,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,4.0,,4.0,1.0,2.0,,,3.0,,,4.0,,,5.0,,,,0.3333333333333333,,0.16666666666666666,0.26666666666666666,,0.1111111111111111,0.3235294117647059,,0.22727272727272727,0.2,0.16666666666666666,0.4,23.863636363636363,0.1,0.034482758620689655,0.16666666666666666,,0.02564102564102564,0.1111111111111111,,,0.25,0.3333333333333333,0.4,0.6666666666666666,,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.25,0.25,,,,0.4444444444444444,0.25,0.5333333333333333,0.43888000000000005,0.4074,0.47576666666666667,,,,0.45454545454545453,9.808333333333334,25.7,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.75,0.3333333333333333,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,13594.0,227,7,446,448,181,181,894,450,13.0,19,25,6.0,5.0,181,0.09774436090225563,0.0918918918918919,0.12280701754385964,0.40582959641255606,57.0,9.0,17.0,3.0,3.0,6.0,2.0,7.0,5.0,13.0,10.0,16.0,37.0,29.0,7.0,66.0,3.0,6.0,6.0,6.0,12.0,4.0,34.0,18.0,14.0,2.0,3.0,10.0,3.0,23.0,2.0,2.0,4.0,2.0,6.0,1.0,,15.0,3.0,21.0,3.0,6.0,9.0,30.0,,8.0,11.0,,1.0,13.0,1.0,5.0,34.0,5.0,0.5625,0.6,0.43243243243243246,0.5,0.5,0.44696969696969696,0.375,0.6,0.4583333333333333,0.375,0.5666666666666667,0.4393939393939394,0.05405405405405406,0.11764705882352941,18.058252427184463,0.1,0.013986013986013986,0.07692307692307693,0.028169014084507043,0.018691588785046728,0.017241379310344827,0.022727272727272728,0.058823529411764705,0.075,0.25757575757575757,0.5294117647058824,0.6,0.4444444444444444,0.10606060606060606,0.2857142857142857,0.2857142857142857,0.19696969696969696,0.38461538461538464,0.38461538461538464,0.8,0.15151515151515152,0.375,0.24,0.5,0.696969696969697,0.5167848484848484,0.4781083333333333,0.536362,0.07142857142857142,0.12195121951219512,0.09090909090909091,0.5151515151515151,8.764864864864865,24.589655172413792,19.0,6.0,13.0,19.0,7.0,,1.0,6.0,3.0,3.0,2.0,2.0,0.2857142857142857,0.12,0.2878787878787879,0.24,2.0,5.0,3.0,7.0,4.0,2.0,3.0,9.0,2.0,6.0,24.0,3.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.3103448275862069,0.46153846153846156,0.3103448275862069,0.07407407407407407,0.02040816326530612,0.037037037037037035,0.08333333333333333,0.02631578947368421,1.0,0.5,0.5,0.5,1.0,0.21052631578947367,0.21052631578947367,0.75,0.6666666666666666,0.5,0.25,0.28,0.42857142857142855,0.5,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,45598.0,760,85,1440,1467,498,513,2907,1467,104.0,158,235,31.0,11.0,498,0.21311475409836064,0.2111801242236025,0.18604651162790697,0.3458333333333333,179.0,67.0,111.0,36.0,19.0,32.0,2.0,10.0,10.0,28.0,,79.0,149.0,1.0,61.0,219.0,22.0,41.0,52.0,21.0,41.0,32.0,74.0,104.0,54.0,11.0,4.0,19.0,3.0,42.0,16.0,56.0,32.0,22.0,77.0,20.0,3.0,16.0,1.0,27.0,3.0,10.0,63.0,118.0,12.0,5.0,122.0,11.0,32.0,119.0,15.0,55.0,74.0,11.0,0.6582278481012658,0.8524590163934426,0.5302013422818792,0.5365853658536586,0.5121951219512195,0.5266666666666666,0.5365853658536586,0.5121951219512195,0.5420792079207921,0.5306122448979592,0.5441176470588235,0.006666666666666667,0.0738255033557047,0.09009009009009009,13.895631067961165,0.3384615384615385,0.1222707423580786,0.20512820512820512,0.08648648648648649,0.1119751166407465,0.09313725490196079,0.10344827586206896,0.19724770642201836,0.22321428571428573,0.74,0.6036036036036037,0.6633663366336634,0.6417910447761194,0.06666666666666667,0.2,0.2222222222222222,0.18666666666666668,0.35714285714285715,0.35714285714285715,0.9,,0.8780487804878049,0.7804878048780488,0.59375,0.7466666666666667,0.5512090000000001,0.5613333333333334,0.5278390243902439,0.2894736842105263,0.291005291005291,0.2374429223744292,0.3378995433789954,4.497986577181208,26.9,1.0,,,1.0,15.0,1.0,3.0,11.0,4.0,7.0,12.0,11.0,0.4074074074074074,0.29591836734693877,0.006666666666666667,,19.0,,,,,,,,,,,,36.0,,12.0,,5.0,10.0,3.0,19.0,13.0,19.0,11.0,3.0,,,,,,0.052083333333333336,0.175,0.057971014492753624,0.1590909090909091,0.1724137931034483,0.5789473684210527,,,,,,,,0.5277777777777778,0.10526315789473684,,,,,,8.0,6.0,1.0,2.0,0.1,0.09574468085106383,,,,,,,,,,,,,,,,,,,,,,,True,,,
2436,1610612739,Flip Murray,Flip Murray,2436,CLE,22752.0,379,99,711,722,210,219,1433,714,6.0,8,11,16.0,8.0,210,0.023715415019762844,0.02416918429003021,0.011764705882352941,0.29535864978902954,82.0,25.0,39.0,5.0,7.0,9.0,11.0,22.0,17.0,38.0,15.0,53.0,99.0,30.0,33.0,166.0,2.0,9.0,8.0,13.0,23.0,14.0,43.0,30.0,76.0,8.0,5.0,28.0,3.0,61.0,1.0,1.0,2.0,,3.0,8.0,1.0,10.0,1.0,19.0,1.0,5.0,3.0,27.0,,6.0,35.0,,,47.0,3.0,19.0,43.0,11.0,0.2830188679245283,0.28846153846153844,0.5353535353535354,0.2222222222222222,0.5652173913043478,0.5155038759689923,0.2916666666666667,0.453125,0.5496688741721855,0.3076923076923077,0.5119047619047619,0.23255813953488372,0.08080808080808081,0.1282051282051282,21.11801242236025,,0.004310344827586207,0.02564102564102564,0.014705882352941176,0.006666666666666667,0.00980392156862745,0.021739130434782608,0.04424778761061947,0.01818181818181818,0.3023255813953488,0.6410256410256411,0.7352941176470589,0.44,0.17054263565891473,0.5,0.5789473684210527,0.29457364341085274,0.4473684210526316,0.4473684210526316,0.23529411764705882,0.11627906976744186,0.4166666666666667,0.28125,0.7777777777777778,0.5348837209302325,0.48983,0.475085,0.4815241379310345,0.1310344827586207,0.16521739130434782,0.04819277108433735,0.25903614457831325,9.114141414141415,27.77,15.0,5.0,9.0,11.0,23.0,2.0,7.0,9.0,6.0,3.0,6.0,6.0,0.47368421052631576,,0.11627906976744186,0.15625,2.0,5.0,1.0,4.0,4.0,2.0,,9.0,3.0,1.0,24.0,3.0,2.0,4.0,14.0,2.0,1.0,,,3.0,1.0,3.0,2.0,,1.0,0.8888888888888888,0.3,0.1111111111111111,0.34615384615384615,0.020833333333333332,,,0.043478260869565216,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.26666666666666666,0.75,0.4,,0.16666666666666666,0.125,0.25,,0.36363636363636365,1.0,2.0,,,0.13636363636363635,,1.0,1.0,1.0,4.0,1.0,0.3333333333333333,0.08333333333333333,0.5,1.0,,,,,,,,,,,,,,True,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,27135.0,452,54,853,863,269,286,1716,879,17.0,22,26,6.0,1.0,269,0.05782312925170068,0.0582010582010582,0.049019607843137254,0.31535756154747946,104.0,5.0,11.0,2.0,,2.0,1.0,1.0,7.0,17.0,20.0,13.0,29.0,77.0,8.0,136.0,1.0,3.0,5.0,3.0,8.0,6.0,42.0,8.0,18.0,4.0,11.0,41.0,6.0,93.0,1.0,3.0,5.0,,4.0,5.0,1.0,4.0,,11.0,2.0,1.0,14.0,27.0,,2.0,11.0,1.0,1.0,14.0,1.0,3.0,42.0,3.0,0.3076923076923077,0.3076923076923077,0.4482758620689655,0.3333333333333333,0.375,0.6037735849056604,0.35714285714285715,0.6428571428571429,0.6071428571428571,0.35714285714285715,0.65625,0.7264150943396226,0.13793103448275862,0.2727272727272727,12.589559877175025,,0.012396694214876033,0.05952380952380952,0.0072992700729927005,0.010554089709762533,0.0196078431372549,,0.07462686567164178,0.05357142857142857,0.10377358490566038,0.45454545454545453,0.625,0.2,0.009433962264150943,1.0,1.0,0.16037735849056603,0.4117647058823529,0.4375,0.42857142857142855,0.18867924528301888,0.2857142857142857,0.07142857142857142,,0.8301886792452831,0.5219594339622641,0.5579500000000001,0.5196249999999999,0.027777777777777776,0.0967741935483871,0.03676470588235294,0.3088235294117647,11.889655172413791,24.757142857142853,57.0,13.0,20.0,57.0,30.0,5.0,5.0,7.0,6.0,1.0,4.0,4.0,0.6363636363636364,0.034482758620689655,0.5377358490566038,0.4642857142857143,1.0,10.0,4.0,7.0,24.0,4.0,6.0,34.0,4.0,10.0,93.0,9.0,,24.0,22.0,3.0,,,,,,,,,1.0,0.9117647058823529,0.44155844155844154,0.5,0.44155844155844154,,,0.018518518518518517,0.07142857142857142,,,,0.5,0.5,1.0,0.42105263157894735,0.42105263157894735,0.875,0.5,,0.5714285714285714,0.25,0.5714285714285714,0.46153846153846156,0.42105263157894735,,,,,,0.0196078431372549,,1.0,1.0,,,0.25,,0.25,1.0,1.0,0.058823529411764705,,,,,,,,,,,,True,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,25452.0,424,32,803,811,266,270,1614,835,49.0,73,97,13.0,4.0,266,0.1801470588235294,0.1864406779661017,0.16304347826086957,0.3312577833125778,94.0,29.0,40.0,15.0,9.0,13.0,5.0,16.0,3.0,12.0,48.0,37.0,68.0,75.0,17.0,160.0,10.0,17.0,32.0,12.0,21.0,10.0,67.0,46.0,28.0,2.0,6.0,13.0,4.0,32.0,5.0,15.0,17.0,7.0,24.0,9.0,1.0,9.0,1.0,15.0,2.0,3.0,20.0,28.0,2.0,3.0,20.0,2.0,1.0,23.0,1.0,4.0,67.0,2.0,0.6216216216216216,0.7666666666666667,0.5441176470588235,0.5882352941176471,0.5714285714285714,0.5,0.58,0.6195652173913043,0.5162337662337663,0.5925925925925926,0.6320754716981132,0.5244755244755245,0.029411764705882353,0.05,18.40958605664488,0.2692307692307692,0.06329113924050633,0.2073170731707317,0.0390625,0.0547945205479452,0.05154639175257732,0.04,0.16535433070866143,0.2,0.27972027972027974,0.725,0.7631578947368421,0.5862068965517241,0.11188811188811189,0.3125,0.3125,0.08391608391608392,0.25,0.25,0.6666666666666666,0.3356643356643357,0.6,0.2826086956521739,0.6923076923076923,0.8041958041958042,0.5384042253521127,0.5677476190476191,0.5399700000000002,0.0273972602739726,0.056338028169014086,0.2,0.41875,5.852941176470589,24.216,27.0,5.0,25.0,26.0,7.0,2.0,2.0,6.0,4.0,2.0,8.0,7.0,0.4,0.24528301886792453,0.1888111888111888,0.10869565217391304,10.0,16.0,10.0,20.0,7.0,1.0,1.0,23.0,8.0,11.0,66.0,3.0,14.0,7.0,5.0,,4.0,1.0,1.0,3.0,2.0,3.0,2.0,,1.0,0.9565217391304348,0.30666666666666664,0.44,0.3108108108108108,0.0784313725490196,0.06593406593406594,0.03773584905660377,0.2222222222222222,0.012987012987012988,0.6666666666666666,0.8,0.3333333333333333,0.3404255319148936,0.9375,0.25925925925925924,0.25925925925925924,1.0,0.6666666666666666,0.2,0.04,0.43478260869565216,0.5,0.2,0.2692307692307692,3.0,,,3.0,,0.08163265306122448,7.0,1.0,3.0,1.0,,0.375,0.28,1.0,1.0,1.0,,2.0,1.0,1.0,0.013333333333333334,0.020833333333333332,0.2857142857142857,0.5,,,,,True,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,9730.0,162,39,304,306,93,86,610,306,24.0,39,52,6.0,,93,0.24242424242424243,0.26666666666666666,0.13513513513513514,0.3059210526315789,38.0,17.0,22.0,6.0,5.0,7.0,7.0,17.0,5.0,9.0,,29.0,48.0,,14.0,72.0,7.0,10.0,16.0,7.0,10.0,7.0,21.0,36.0,22.0,5.0,,5.0,,10.0,4.0,8.0,12.0,3.0,13.0,6.0,,6.0,1.0,10.0,2.0,5.0,11.0,17.0,1.0,2.0,15.0,3.0,,23.0,3.0,11.0,21.0,,0.6206896551724138,0.6923076923076923,0.6041666666666666,0.7,0.7,0.6041666666666666,0.7,0.7,0.6206896551724138,0.6666666666666666,0.65625,,0.10416666666666667,0.13636363636363635,19.653179190751445,0.21428571428571427,0.07692307692307693,0.3333333333333333,0.14814814814814814,0.0916030534351145,0.06,0.15,0.3170731707317073,0.27586206896551724,0.4583333333333333,0.7727272727272727,0.8947368421052632,0.5882352941176471,0.3541666666666667,0.4117647058823529,0.4666666666666667,0.1875,0.5555555555555556,0.5555555555555556,1.0,,0.6,0.7,0.7142857142857143,0.4583333333333333,0.48779999999999996,0.5037111111111111,0.50933,0.19642857142857142,0.19642857142857142,0.2222222222222222,0.2916666666666667,6.3500000000000005,,,,,,5.0,,,4.0,1.0,3.0,2.0,2.0,0.4,0.2857142857142857,,,4.0,,,,,,,,,,,,6.0,,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,0.043478260869565216,0.14285714285714285,0.14285714285714285,0.5714285714285714,,1.0,0.42857142857142855,,,,,,,0.6666666666666666,0.25,,,,,,2.0,,,,0.11764705882352941,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,True,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,33467.0,558,63,1050,1070,351,370,2120,1095,60.0,88,107,19.0,9.0,351,0.17142857142857143,0.16919739696312364,0.14754098360655737,0.3342857142857143,127.0,87.0,121.0,13.0,26.0,31.0,18.0,50.0,40.0,118.0,11.0,145.0,289.0,78.0,136.0,492.0,16.0,29.0,45.0,45.0,89.0,58.0,166.0,74.0,216.0,9.0,35.0,83.0,11.0,201.0,6.0,12.0,18.0,10.0,19.0,10.0,2.0,14.0,4.0,39.0,3.0,12.0,9.0,29.0,1.0,3.0,123.0,1.0,3.0,178.0,23.0,77.0,166.0,7.0,0.25517241379310346,0.26618705035971224,0.5017301038062284,0.5517241379310345,0.5056179775280899,0.48501362397820164,0.5147058823529411,0.45,0.5522727272727272,0.5769230769230769,0.5392156862745098,0.2125340599455041,0.031141868512110725,0.049586776859504134,40.0836820083682,0.22727272727272727,0.037267080745341616,0.16216216216216217,0.039735099337748346,0.03805496828752643,0.013793103448275862,0.03225806451612903,0.20987654320987653,0.17073170731707318,0.329700272479564,0.71900826446281,0.7565217391304347,0.3333333333333333,0.1362397820163488,0.36,0.3829787234042553,0.3215258855585831,0.3389830508474576,0.3389830508474576,0.2,0.02997275204359673,0.38235294117647056,0.25833333333333336,0.8387096774193549,0.5422343324250681,0.48937527777777784,0.47880399999999995,0.46690789473684213,0.1828978622327791,0.22448979591836735,0.09146341463414634,0.33739837398373984,9.427681660899655,27.7025641025641,67.0,25.0,31.0,63.0,48.0,24.0,11.0,25.0,18.0,7.0,19.0,19.0,0.6410256410256411,0.12121212121212122,0.18256130790190736,0.20833333333333334,10.0,5.0,2.0,6.0,17.0,5.0,4.0,22.0,5.0,6.0,27.0,39.0,12.0,17.0,31.0,6.0,1.0,8.0,2.0,13.0,11.0,13.0,4.0,1.0,1.0,0.4090909090909091,0.28205128205128205,0.1935483870967742,0.2972972972972973,0.014084507042253521,0.047619047619047616,0.05172413793103448,0.13793103448275862,0.0449438202247191,0.3076923076923077,,0.45454545454545453,0.45454545454545453,0.6,0.2537313432835821,0.25757575757575757,0.35294117647058826,0.7692307692307693,0.3,0.14705882352941177,0.05,0.3333333333333333,0.16,0.2698412698412698,10.0,1.0,,,0.06,0.06944444444444445,,1.0,1.0,4.0,2.0,0.2,,0.2,1.0,8.0,,,1.0,1.0,0.01282051282051282,,,,0.014925373134328358,,,,True,,,
