EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,Corner3Assists,LostBallTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,ShortMidRangeAssists,LongMidRangeAssists,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,on
1919,1610612747,Laron Profit,Laron Profit,1919,LAL,7121.0,119,-3,219,218,50.0,39.0,26,437,14.0,15.0,1.0,2.0,2.0,2.0,1.0,4.0,22.0,35.0,48.0,199.0,2.0,4.0,4.0,2.0,6.0,6.0,30.0,14.0,2.0,,5.0,4.0,9.0,3.0,1.0,22.0,1.0,2.0,,1.0,8.0,,9.0,3.0,12.0,7.0,2.0,9.0,2.0,1.0,,,10.0,1.0,1.0,3.0,15.0,,7.0,,6.0,,2.0,,,,,1.0,1.0,,6.0,50.0,1.0,0.6818181818181818,0.7142857142857143,0.6285714285714286,0.5,0.3333333333333333,0.5238095238095238,0.5,0.2857142857142857,0.5333333333333333,0.5,0.375,,,22.177419354838708,0.9,,,0.12307692307692308,0.025974025974025976,0.03225806451612903,0.04,0.09375,0.029411764705882353,0.043478260869565216,,0.02631578947368421,0.06666666666666667,,0.09090909090909091,0.13333333333333333,0.14285714285714285,0.041666666666666664,1.0,0.35714285714285715,0.9333333333333333,0.9333333333333333,0.7142857142857143,0.09523809523809523,0.25,0.25,1.0,0.5,0.5,0.2857142857142857,1.0,0.5238095238095238,0.4969809523809523,0.45962499999999995,0.5019928571428571,0.045454545454545456,0.05405405405405406,0.08333333333333333,0.125,9.16285714285714,0.228310502283105,7.0,16.0,4.0,2.0,1.0,7.0,,1.0,1.0,0.38095238095238093,0.4375,0.4375,0.5714285714285714,,,,4.0,,1.0,,,,,6.0,,,,1.0,,7.0,,,,1.0,,,,6.0,,,5.0,,,,,,,,,,,0.16666666666666666,,,,,0.023809523809523808,,,,0.14285714285714285,,,,,,,,,,0.14285714285714285,,,,25.4,,,1.0,,,1.0,,,,,,1.0,,True
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,42380.0,706,38,1276,1284,405.0,424.0,178,2560,48.0,83.0,19.0,29.0,12.0,24.0,15.0,36.0,65.0,122.0,176.0,1330.0,21.0,36.0,61.0,15.0,35.0,46.0,72.0,58.0,30.0,13.0,17.0,5.0,22.0,5.0,7.0,49.0,24.0,46.0,3.0,25.0,68.0,17.0,110.0,73.0,183.0,7.0,2.0,9.0,3.0,35.0,3.0,5.0,44.0,5.0,10.0,33.0,75.0,15.0,82.0,8.0,87.0,12.0,42.0,25.0,21.0,,4.0,25.0,15.0,7.0,46.0,405.0,8.0,0.5538461538461539,0.72,0.5327868852459017,0.5833333333333334,0.42857142857142855,0.5327868852459017,0.5833333333333334,0.42857142857142855,0.55,0.5980392156862745,0.45098039215686275,0.10655737704918032,0.13253012048192772,13.651647612642906,0.20454545454545456,0.32075471698113206,0.061224489795918366,0.14437367303609341,0.11004784688995216,0.16447368421052633,0.1218274111675127,0.1492776886035313,0.11382113821138211,0.14788732394366197,0.09375,0.08888888888888889,0.10204081632653061,0.18,0.11801242236024845,0.1774193548387097,0.14516129032258066,0.15178571428571427,0.6,0.680327868852459,0.5783132530120482,0.6666666666666666,0.5,0.29508196721311475,0.4166666666666667,0.4411764705882353,0.6666666666666666,0.8055555555555556,0.6551724137931034,0.6857142857142857,0.5,0.680327868852459,0.5058549180327869,0.5329071428571429,0.5228685714285715,0.27631578947368424,0.27631578947368424,0.3465909090909091,0.26136363636363635,2.64672131147541,0.31739811912225707,2.0,3.0,46.0,16.0,,6.0,3.0,8.0,7.0,0.02459016393442623,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,19.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,1.0,7.0,,,4.0,,,,,,,0.05555555555555555,,0.2,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,2555.0,43,-16,77,77,16.0,16.0,8,154,,,,,,,,,1.0,2.0,2.0,85.0,,,,,,,,2.0,,,2.0,,2.0,,2.0,4.0,,1.0,,1.0,5.0,,6.0,1.0,7.0,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,16.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,3.5294117647058822,,,,0.17857142857142858,0.03571428571428571,0.09090909090909091,,0.15384615384615385,0.025,0.08333333333333333,,,,,,,0.29411764705882354,0.125,,,,,,,,,,,,,,0.3333333333333333,0.46265,,,,,,,18.200000000000003,0.2077922077922078,1.0,2.0,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,22.7,,,,,,,,,,,,,,True
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,21800.0,363,63,687,674,233.0,263.0,89,1361,16.0,32.0,4.0,14.0,6.0,10.0,8.0,18.0,53.0,101.0,149.0,665.0,8.0,21.0,21.0,10.0,23.0,31.0,82.0,24.0,4.0,3.0,8.0,6.0,14.0,4.0,3.0,34.0,7.0,13.0,2.0,5.0,25.0,9.0,39.0,22.0,61.0,12.0,6.0,6.0,2.0,9.0,1.0,2.0,15.0,,5.0,20.0,48.0,3.0,24.0,2.0,26.0,1.0,12.0,4.0,2.0,,2.0,5.0,3.0,1.0,31.0,233.0,7.0,0.7735849056603774,0.803921568627451,0.5247524752475248,0.38095238095238093,0.43478260869565216,0.5284552845528455,0.34782608695652173,0.4,0.5481481481481482,0.3888888888888889,0.5,0.0297029702970297,0.0625,18.75,0.4,0.42857142857142855,0.06060606060606061,0.11210762331838565,0.05829596412556054,0.06097560975609756,0.058823529411764705,0.09836065573770492,0.05847953216374269,0.08695652173913043,0.11627906976744186,0.018018018018018018,0.07526881720430108,,0.10294117647058823,0.16071428571428573,0.09090909090909091,0.08333333333333333,0.6,0.2601626016260163,0.5,0.5333333333333333,0.875,0.14634146341463414,0.4444444444444444,0.47058823529411764,0.5,0.6086956521739131,0.2857142857142857,0.4,0.6,0.43902439024390244,0.4575221311475409,0.5325794117647059,0.470586,0.08955223880597014,0.10714285714285714,0.14093959731543623,0.2080536912751678,11.114851485148513,0.33915574963609896,29.0,51.0,19.0,11.0,2.0,4.0,7.0,1.0,,0.4146341463414634,0.5686274509803921,0.5686274509803921,0.7931034482758621,0.5,5.0,,5.0,,1.0,,,,8.0,21.0,,2.0,,2.0,8.0,22.0,,2.0,,2.0,24.0,,1.0,20.0,8.0,3.0,6.0,2.0,5.0,,1.0,2.0,1.0,0.36363636363636365,,,0.38095238095238093,0.17886178861788618,0.05555555555555555,,,0.05263157894736842,0.008130081300813009,,,,0.17073170731707318,0.38095238095238093,0.38095238095238093,1.0,,0.08695652173913043,,,,,0.08,,0.4,,26.968181818181822,,,,,1.0,1.0,1.0,,,,,,,True
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,25518.0,425,-26,817,818,310.0,322.0,114,1635,33.0,58.0,20.0,30.0,10.0,18.0,16.0,48.0,56.0,123.0,151.0,885.0,22.0,35.0,53.0,18.0,35.0,56.0,44.0,68.0,40.0,11.0,13.0,5.0,18.0,5.0,8.0,41.0,9.0,38.0,1.0,10.0,44.0,10.0,64.0,48.0,112.0,6.0,,9.0,4.0,16.0,2.0,3.0,25.0,4.0,6.0,30.0,61.0,7.0,47.0,2.0,60.0,2.0,22.0,14.0,12.0,,2.0,14.0,10.0,2.0,56.0,310.0,8.0,0.39285714285714285,0.6111111111111112,0.45528455284552843,0.6285714285714286,0.5142857142857142,0.45528455284552843,0.6285714285714286,0.5142857142857142,0.4967105263157895,0.6309523809523809,0.56,0.08943089430894309,0.13793103448275862,18.553459119496857,0.36,0.29411764705882354,0.03125,0.1456953642384106,0.13240418118466898,0.12345679012345678,0.08490566037735849,0.1409921671018277,0.11959287531806616,0.16091954022988506,0.10227272727272728,0.13392857142857142,0.07142857142857142,0.13636363636363635,0.07692307692307693,0.16666666666666666,0.19166666666666668,0.13333333333333333,0.7142857142857143,0.4715447154471545,0.5689655172413793,0.66,0.3333333333333333,0.3902439024390244,0.3333333333333333,0.35555555555555557,0.375,0.8571428571428571,0.6666666666666666,0.5142857142857142,0.5555555555555556,0.4715447154471545,0.4765138211382114,0.5322965517241379,0.4773285714285715,0.15384615384615385,0.15384615384615385,0.3509933774834437,0.3708609271523179,5.511382113821138,0.379436964504284,7.0,17.0,39.0,20.0,,5.0,12.0,9.0,9.0,0.13821138211382114,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.05,9.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,,2.0,,1.0,1.0,,,,,,,0.0625,,0.09523809523809523,0.05357142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True
754,1610612747,Jim Jackson,Jim Jackson,754,LAL,1884.0,31,-28,63,64,14.0,25.0,5,127,1.0,2.0,,,,,2.0,3.0,3.0,11.0,9.0,87.0,,,,,2.0,,2.0,4.0,,,2.0,,2.0,,1.0,4.0,,,,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,14.0,,0.3333333333333333,0.3333333333333333,0.2727272727272727,,,0.32142857142857145,,,0.32142857142857145,,,,,23.188405797101453,0.5,0.3333333333333333,,0.08333333333333333,,0.25,,0.125,,,,,,,,,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,,,,0.35714285714285715,0.4411964285714286,,0.41185,,,,,12.009090909090908,0.2222222222222222,,6.0,,,,,,,,0.42857142857142855,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,3.0,,,,,3.0,,,2.0,1.0,,,1.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.21428571428571427,,,,,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,0.5,,24.766666666666666,,,,,,,,,,,,,,True
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,139.0,2,6,6,4,1.0,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,11813.0,197,-52,381,385,135.0,148.0,46,766,14.0,32.0,3.0,13.0,6.0,13.0,5.0,15.0,19.0,49.0,46.0,404.0,4.0,14.0,11.0,8.0,18.0,20.0,22.0,16.0,4.0,11.0,3.0,,3.0,,1.0,6.0,3.0,16.0,,5.0,20.0,3.0,28.0,19.0,47.0,2.0,1.0,4.0,3.0,8.0,1.0,2.0,12.0,2.0,4.0,20.0,36.0,2.0,20.0,1.0,26.0,4.0,15.0,14.0,8.0,,6.0,14.0,10.0,3.0,20.0,135.0,5.0,0.5789473684210527,0.6470588235294118,0.3877551020408163,0.2857142857142857,0.4444444444444444,0.3877551020408163,0.2857142857142857,0.4444444444444444,0.38333333333333336,0.2894736842105263,0.38461538461538464,0.22448979591836735,0.3125,16.513761467889907,0.3333333333333333,0.3333333333333333,,0.1360544217687075,0.11851851851851852,0.1388888888888889,0.05660377358490566,0.1366120218579235,0.10106382978723404,0.18604651162790697,0.13513513513513514,0.05454545454545454,0.05128205128205128,0.07142857142857142,0.046511627906976744,0.10869565217391304,0.22413793103448276,0.06666666666666667,0.7142857142857143,0.6530612244897959,0.4375,0.6363636363636364,0.6428571428571429,0.30612244897959184,0.3333333333333333,0.35714285714285715,0.4,0.9285714285714286,0.23076923076923078,0.7222222222222222,0.46153846153846156,0.6530612244897959,0.4994,0.5495363636363637,0.5186388888888889,0.25,0.25,0.2391304347826087,0.43478260869565216,3.3000000000000003,0.3543307086614173,,2.0,8.0,4.0,,1.0,2.0,,,0.04081632653061224,,,,0.3333333333333333,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,0.06666666666666667,,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,5208.0,87,-11,172,174,66.0,70.0,18,346,4.0,8.0,1.0,5.0,1.0,1.0,1.0,6.0,6.0,16.0,16.0,183.0,1.0,5.0,2.0,1.0,4.0,5.0,8.0,4.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,15.0,2.0,4.0,,1.0,7.0,1.0,9.0,6.0,15.0,3.0,2.0,,,5.0,,2.0,5.0,,2.0,11.0,19.0,1.0,8.0,2.0,8.0,,2.0,3.0,3.0,,,3.0,1.0,1.0,5.0,66.0,1.0,0.6666666666666666,0.8,0.375,0.2,0.25,0.375,0.2,0.25,0.4,0.2,0.35714285714285715,0.125,0.125,12.953367875647668,,0.5,,0.11864406779661017,0.07017543859649122,0.05263157894736842,0.1,0.10256410256410256,0.07792207792207792,0.1,0.10526315789473684,,0.05263157894736842,1.0,0.14285714285714285,0.2,0.043478260869565216,,0.3333333333333333,0.5,0.5,0.5714285714285714,0.75,0.375,0.16666666666666666,0.2,,1.0,0.2,0.25,1.0,0.5,0.47877499999999995,0.564975,0.431075,0.1111111111111111,0.1111111111111111,0.125,0.3125,4.79375,0.38372093023255816,1.0,2.0,4.0,3.0,1.0,,2.0,2.0,2.0,0.125,0.5,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,0.16666666666666666,,0.2,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101209,1610612747,Devin Green,Devin Green,101209,LAL,6767.0,113,-35,219,222,101.0,100.0,29,441,2.0,6.0,1.0,3.0,,2.0,1.0,7.0,4.0,19.0,17.0,242.0,2.0,4.0,5.0,2.0,10.0,12.0,8.0,,,4.0,1.0,3.0,4.0,3.0,1.0,11.0,2.0,5.0,1.0,3.0,9.0,1.0,13.0,8.0,21.0,2.0,,1.0,1.0,3.0,,1.0,4.0,,3.0,6.0,11.0,1.0,9.0,,15.0,1.0,6.0,,,,,,,,12.0,101.0,1.0,1.0,1.0,0.21052631578947367,0.5,0.2,0.19047619047619047,0.5,0.18181818181818182,0.30357142857142855,0.4166666666666667,0.375,0.21052631578947367,0.5,12.549019607843139,0.25,0.07692307692307693,0.0625,0.1323529411764706,0.06329113924050633,0.1111111111111111,0.08,0.12631578947368421,0.0673076923076923,0.1111111111111111,,0.06896551724137931,0.09523809523809523,,0.08333333333333333,0.19047619047619047,0.13043478260869565,0.10526315789473684,,0.2857142857142857,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.14285714285714285,0.16666666666666666,1.0,0.75,0.3333333333333333,0.18181818181818182,,0.38095238095238093,0.4322261904761905,0.5119,0.3972727272727273,0.23076923076923078,0.25,0.29411764705882354,0.7058823529411765,9.252631578947367,0.4611872146118721,1.0,6.0,9.0,8.0,,,,2.0,2.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,0.09523809523809523,0.14285714285714285,,0.125,,0.047619047619047616,,,,0.047619047619047616,,,,,,,,0.09090909090909091,,,,,,23.799999999999997,,,,,,,,,,,,,,False
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,133163.0,2219,189,4261,4248,1230.0,1063.0,529,8509,179.0,292.0,35.0,67.0,46.0,69.0,44.0,106.0,246.0,469.0,790.0,4496.0,43.0,86.0,107.0,60.0,110.0,225.0,200.0,292.0,52.0,29.0,247.0,82.0,329.0,62.0,114.0,740.0,31.0,84.0,6.0,72.0,284.0,24.0,380.0,121.0,501.0,50.0,11.0,76.0,54.0,71.0,9.0,7.0,147.0,12.0,42.0,74.0,162.0,29.0,182.0,19.0,197.0,21.0,85.0,43.0,31.0,1.0,11.0,43.0,26.0,3.0,225.0,1230.0,9.0,0.4065040650406504,0.45454545454545453,0.5245202558635395,0.5,0.5454545454545454,0.5411861614497528,0.475,0.5254777070063694,0.5683453237410072,0.4863636363636364,0.5798969072164949,0.06183368869936034,0.0684931506849315,17.296631059983568,0.5170068027210885,0.23076923076923078,0.04477611940298507,0.1832258064516129,0.058091286307053944,0.16071428571428573,0.06444906444906445,0.1781781781781782,0.05967825635703165,0.06639004149377593,0.06217616580310881,0.04844290657439446,0.054455445544554455,0.11688311688311688,0.16631578947368422,0.22760290556900725,0.16767371601208458,0.13636363636363635,0.6046511627906976,0.48105436573311366,0.613013698630137,0.6580882352941176,0.40782122905027934,0.17462932454695224,0.41509433962264153,0.4536082474226804,0.38636363636363635,0.67,0.5223880597014925,0.4394904458598726,0.6666666666666666,0.7084019769357496,0.5183393034825872,0.5150953947368421,0.51809477124183,0.12667660208643816,0.15947467166979362,0.13544303797468354,0.2848101265822785,4.748827292110874,0.28866463271532505,23.0,71.0,133.0,60.0,20.0,22.0,17.0,24.0,22.0,0.11696869851729819,0.323943661971831,0.323943661971831,0.43478260869565216,0.17142857142857143,12.0,42.0,91.0,9.0,14.0,2.0,3.0,6.0,46.0,124.0,1.0,12.0,12.0,41.0,55.0,138.0,3.0,14.0,15.0,47.0,150.0,15.0,3.0,121.0,46.0,13.0,39.0,17.0,9.0,,4.0,5.0,0.9090909090909091,0.39855072463768115,0.21428571428571427,0.3191489361702128,0.4074074074074074,0.2273476112026359,0.08490566037735849,,0.2288135593220339,0.04868913857677903,0.023064250411861616,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.2042833607907743,0.3709677419354839,0.37398373983739835,0.9130434782608695,0.02,0.12,0.08333333333333333,1.0,0.03821656050955414,0.5,0.2611464968152866,0.2926829268292683,0.38016528925619836,,26.086956521739125,2.0,1.0,2.0,,,,,0.007246376811594203,0.008064516129032258,1.0,1.0,,1.0,False
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,116221.0,1937,114,3729,3721,1045.0,866.0,455,7450,132.0,199.0,9.0,17.0,35.0,46.0,22.0,61.0,170.0,326.0,681.0,3992.0,10.0,19.0,41.0,42.0,69.0,170.0,184.0,156.0,6.0,23.0,167.0,51.0,218.0,43.0,86.0,487.0,6.0,17.0,1.0,45.0,122.0,1.0,168.0,24.0,192.0,99.0,44.0,66.0,44.0,42.0,6.0,4.0,108.0,6.0,29.0,59.0,149.0,8.0,113.0,6.0,107.0,11.0,44.0,7.0,3.0,1.0,3.0,10.0,4.0,,170.0,1045.0,27.0,0.5411764705882353,0.5508982035928144,0.5214723926380368,0.5263157894736842,0.6086956521739131,0.5402504472271914,0.5428571428571428,0.5609756097560976,0.5609555189456342,0.5540540540540541,0.5944055944055944,0.0705521472392638,0.09547738693467336,16.827488820899035,0.6111111111111112,0.010638297872340425,0.008695652173913044,0.09050445103857567,0.013535031847133758,0.11658031088082901,0.014527845036319613,0.09630911188004614,0.01378070701018574,0.014319809069212411,0.015015015015015015,0.011904761904761904,0.014367816091954023,0.015384615384615385,0.0966183574879227,0.08033240997229917,0.0924956369982548,0.13333333333333333,0.4,0.3559928443649374,0.6633165829145728,0.7333333333333333,0.5606060606060606,0.10912343470483005,0.36065573770491804,0.38596491228070173,0.3181818181818182,0.4857142857142857,0.5294117647058824,0.37398373983739835,0.7608695652173914,0.7728085867620751,0.5398044802867384,0.5473479166666667,0.5243389344262295,0.07432432432432433,0.12256267409470752,0.06020558002936858,0.24963289280469897,5.464723926380368,0.28023598820059,16.0,66.0,77.0,32.0,8.0,22.0,3.0,15.0,14.0,0.11806797853309481,0.24242424242424243,0.24242424242424243,0.6875,0.4444444444444444,3.0,24.0,57.0,25.0,58.0,3.0,7.0,19.0,63.0,175.0,4.0,13.0,11.0,35.0,88.0,233.0,6.0,16.0,18.0,54.0,246.0,18.0,,175.0,63.0,7.0,55.0,18.0,16.0,,,,0.9318181818181818,0.3776824034334764,0.375,0.3333333333333333,0.3776824034334764,0.41681574239713776,0.06557377049180328,,0.06930693069306931,0.025735294117647058,0.1037567084078712,0.43103448275862066,0.43103448275862066,1.0,0.31305903398926654,0.36,0.36,0.9047619047619048,0.08571428571428572,0.37142857142857144,0.3076923076923077,1.0,0.15447154471544716,0.3684210526315789,0.2845528455284553,0.3142857142857143,0.36,,25.151931330472106,2.0,,2.0,,,3.0,2.0,,,0.6666666666666666,1.0,1.0,,False
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,48962.0,816,24,1582,1580,643.0,596.0,198,3162,24.0,51.0,8.0,11.0,7.0,14.0,20.0,48.0,71.0,162.0,218.0,1660.0,14.0,24.0,33.0,17.0,43.0,72.0,80.0,62.0,14.0,12.0,67.0,14.0,81.0,11.0,42.0,176.0,19.0,29.0,3.0,20.0,76.0,13.0,109.0,51.0,160.0,26.0,10.0,32.0,25.0,16.0,,7.0,48.0,6.0,19.0,34.0,75.0,6.0,50.0,7.0,45.0,1.0,11.0,10.0,5.0,1.0,4.0,11.0,10.0,,72.0,643.0,11.0,0.5633802816901409,0.625,0.4382716049382716,0.5833333333333334,0.3953488372093023,0.467005076142132,0.62,0.44545454545454544,0.4977168949771689,0.6111111111111112,0.5142857142857142,0.07407407407407407,0.19607843137254902,14.76769911504425,0.6666666666666666,0.2653061224489796,0.04411764705882353,0.1417910447761194,0.05708661417322835,0.11049723756906077,0.09743589743589744,0.13389121338912133,0.06827880512091039,0.08860759493670886,0.022388059701492536,0.05555555555555555,0.11042944785276074,0.03125,0.11180124223602485,0.11029411764705882,0.1799163179916318,0.1386861313868613,0.9090909090909091,0.25888324873096447,0.47058823529411764,0.5853658536585366,0.5416666666666666,0.2436548223350254,0.4166666666666667,0.43478260869565216,0.4,0.44,0.7272727272727273,0.2545454545454545,0.5,0.4365482233502538,0.47322091836734703,0.49189750000000004,0.4614944444444444,0.05314009661835749,0.06395348837209303,0.15137614678899083,0.3302752293577982,10.046296296296296,0.40644753476611883,27.0,63.0,34.0,23.0,3.0,7.0,9.0,12.0,12.0,0.3197969543147208,0.42857142857142855,0.42857142857142855,0.7037037037037037,0.125,2.0,14.0,11.0,7.0,19.0,1.0,2.0,5.0,7.0,16.0,,,3.0,7.0,14.0,35.0,1.0,1.0,5.0,12.0,42.0,,,16.0,7.0,5.0,16.0,2.0,4.0,,,,1.0,0.4,1.0,0.4166666666666667,0.4,0.17766497461928935,0.041666666666666664,,0.022727272727272728,0.050505050505050504,0.09644670050761421,0.3684210526315789,0.3684210526315789,1.0,0.08121827411167512,0.4375,0.4375,1.0,0.04,,,,0.09090909090909091,0.4,0.12727272727272726,0.42857142857142855,0.4375,,24.805714285714284,1.0,,,,,1.0,1.0,,,1.0,1.0,,,False
