EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,2930.0,49,-1.0,98,101,14,34,11.0,199,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,5.0,9,1.0,4.0,13.0,90,1.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,1.0,1.0,1,1,1.0,2,2.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,14,0.8,1.0,1.0,0.25,0.25,0.5555555555555556,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3076923076923077,0.1111111111111111,0.25,13.636363636363635,0.5,0.1,0.05555555555555555,0.1111111111111111,0.10256410256410256,0.045454545454545456,0.2857142857142857,0.3333333333333333,0.07142857142857142,0.25,0.3076923076923077,0.25,0.3333333333333333,1.0,0.07692307692307693,1.0,1.0,0.3076923076923077,0.75,0.75,1.0,0.3076923076923077,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6153846153846154,0.25,0.4870807692307692,0.45386666666666664,0.53385,0.07692307692307693,0.1111111111111111,0.15384615384615385,8.600000000000001,25.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,34062.0,568,11.0,1069,1076,354,330,128.0,2145,24.0,41.0,2.0,2.0,12.0,25.0,51.0,11.0,37.0,4.0,11.0,51.0,104,12.0,46.0,152.0,1091,6.0,10.0,4.0,21.0,13.0,62.0,40.0,33.0,6.0,36.0,11.0,5.0,35,43,14.0,94,11.0,10.0,35.0,47.0,16.0,63.0,14.0,6.0,9.0,6.0,9.0,18.0,27.0,17.0,52.0,18.0,17.0,1.0,8.0,354,0.6078431372549019,0.6458333333333334,0.9166666666666666,0.2608695652173913,0.26666666666666666,0.49038461538461536,0.6,0.46,0.75,0.4810126582278481,0.75,0.30666666666666664,0.04807692307692308,0.07317073170731707,15.22633744855967,0.3333333333333333,0.08495145631067962,0.027160493827160494,0.08130081300813008,0.08411214953271028,0.032719836400818,0.0625,0.06930693069306931,0.09090909090909091,0.029411764705882353,0.2733333333333333,0.5853658536585366,0.631578947368421,0.5416666666666666,0.08,0.16666666666666666,0.2,0.34,0.49019607843137253,0.49019607843137253,0.72,0.24666666666666667,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.14285714285714285,0.2857142857142857,0.2558139534883721,0.58,0.3055555555555556,0.4924352348993288,0.47348636363636365,0.4815892857142857,0.050955414012738856,0.07207207207207207,0.13815789473684212,10.54326923076923,25.810869565217395,0.33115060804490176,1.0,7.0,11.0,1.0,9.0,2.0,3.0,3.0,14.0,3.0,13.0,30.0,3.0,6.0,41.0,3.0,1.0,8.0,6.0,2.0,7.0,14.0,5.0,2.0,3.0,8.0,1.0,2.0,2.0,8.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,41.0,10.0,1.0,0.75,0.23076923076923078,0.43333333333333335,0.4069767441860465,0.43617021276595747,0.16666666666666666,0.041666666666666664,0.05952380952380952,0.023076923076923078,0.0111731843575419,0.07462686567164178,0.08904109589041095,0.10112359550561797,0.039473684210526314,1.0,0.06,0.1111111111111111,0.1111111111111111,1.0,0.5,0.75,0.6666666666666666,0.2558139534883721,0.6363636363636364,0.046511627906976744,0.2727272727272727,0.26973684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101189,1610612746,James Singleton,James Singleton,101189,LAC,28989.0,483,,905,922,291,311,120.0,1827,34.0,50.0,28.0,5.0,15.0,9.0,24.0,2.0,3.0,,3.0,48.0,89,6.0,9.0,138.0,973,21.0,31.0,2.0,60.0,5.0,52.0,44.0,15.0,36.0,3.0,2.0,6.0,19,23,5.0,50,42.0,18.0,67.0,91.0,50.0,141.0,12.0,4.0,6.0,4.0,6.0,8.0,14.0,39.0,58.0,31.0,34.0,3.0,15.0,291,0.5416666666666666,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5393258426966292,0.6774193548387096,0.5816326530612245,0.7272727272727273,0.6061946902654868,0.7195121951219512,0.09183673469387756,0.06741573033707865,0.08,12.211538461538462,0.42857142857142855,0.2012012012012012,0.11764705882352941,0.18,0.19630484988452657,0.11735941320293398,0.14285714285714285,0.23170731707317074,0.24193548387096775,0.25806451612903225,0.5102040816326531,0.68,0.7391304347826086,0.4117647058823529,0.15306122448979592,0.3333333333333333,0.38461538461538464,0.24489795918367346,0.375,0.375,0.7777777777777778,0.030612244897959183,0.6666666666666666,0.6666666666666666,1.0,0.8484848484848485,,0.11538461538461539,0.6020408163265306,0.6666666666666666,0.49292886597938157,0.5390206896551725,0.49028600000000006,0.13636363636363635,0.1485148514851485,0.43478260869565216,6.3640449438202245,25.17777777777778,0.32154696132596683,18.0,10.0,12.0,4.0,6.0,2.0,,2.0,24.0,2.0,16.0,21.0,4.0,8.0,52.0,3.0,,4.0,4.0,,8.0,6.0,6.0,6.0,3.0,8.0,,,,3.0,2.0,3.0,5.0,3.0,11.0,5.0,5.0,11.0,7.0,52.0,7.0,3.0,1.0,0.8,0.7619047619047619,0.8461538461538461,0.8125,0.13333333333333333,0.18181818181818182,0.11538461538461539,0.1322314049586777,0.0896551724137931,0.16666666666666666,0.14173228346456693,0.14492753623188406,0.08333333333333333,0.6363636363636364,0.061224489795918366,0.6666666666666666,0.6666666666666666,0.75,0.6428571428571429,,,0.46153846153846156,0.8333333333333334,0.07692307692307693,0.6666666666666666,0.37681159420289856,2.0,2.0,2.0,12.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.08,1.0,0.06060606060606061,1.0,0.5,1.0,,,,,,,,,,,,,,,,,True
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,178754.0,2979,119.0,5694,5702,1598,1663,637.0,11396,121.0,229.0,25.0,80.0,195.0,145.0,339.0,57.0,172.0,8.0,52.0,346.0,763,83.0,245.0,1170.0,5890,33.0,64.0,14.0,88.0,79.0,338.0,354.0,237.0,20.0,170.0,57.0,42.0,211,238,71.0,503,43.0,66.0,212.0,291.0,50.0,341.0,93.0,46.0,71.0,24.0,44.0,74.0,145.0,92.0,208.0,208.0,273.0,19.0,86.0,1598,0.4884393063583815,0.5029761904761905,0.9518072289156626,0.33877551020408164,0.34156378600823045,0.4534731323722149,0.515625,0.466765873015873,0.4807692307692308,0.5142095914742452,0.5238095238095238,0.24305555555555555,0.05504587155963303,0.13537117903930132,19.766718506998444,0.4896551724137931,0.09851301115241635,0.019679633867276888,0.10662358642972536,0.10032479249368459,0.01917057902973396,0.03653846153846154,0.11711711711711711,0.11371629542790153,0.0783132530120482,0.22718253968253968,0.5283842794759825,0.6111111111111112,0.4297520661157025,0.19345238095238096,0.41025641025641024,0.42105263157894735,0.33630952380952384,0.4277286135693215,0.43543543543543545,0.6,0.17063492063492064,0.3313953488372093,0.3413173652694611,0.9298245614035088,0.32051282051282054,0.10256410256410256,0.22127659574468084,0.47023809523809523,0.3352941176470588,0.47589174129353257,0.4844257142857141,0.4713706896551725,0.08,0.10361445783132531,0.07521367521367521,10.776408912188728,25.113061224489787,0.2806462943449245,13.0,38.0,55.0,26.0,73.0,27.0,1.0,7.0,229.0,3.0,78.0,156.0,17.0,117.0,324.0,12.0,2.0,27.0,17.0,10.0,69.0,71.0,6.0,13.0,19.0,47.0,4.0,2.0,12.0,38.0,12.0,25.0,9.0,51.0,33.0,13.0,8.0,36.0,23.0,324.0,33.0,48.0,0.21428571428571427,0.21518987341772153,0.5,0.44042553191489364,0.53156146179402,0.02564102564102564,0.06132075471698113,0.016172506738544475,0.012211668928086838,0.016163793103448277,0.007067137809187279,0.06720430107526881,0.11699779249448124,0.03639846743295019,0.6388888888888888,0.07242063492063493,0.3561643835616438,0.3561643835616438,1.0,0.52,0.125,1.0,0.23404255319148937,0.6909090909090909,0.1148936170212766,0.1346153846153846,0.27692307692307694,2.0,6.0,10.0,13.0,1.0,6.0,5.0,19.0,12.0,,,0.006578947368421052,0.375,0.07692307692307693,0.3333333333333333,1.0,0.37037037037037035,5.0,27.0,3.0,3.0,0.02040816326530612,0.017699115044247787,0.029069767441860465,0.045454545454545456,0.23076923076923078,,,,,,,,True
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,119829.0,1997,119.0,3779,3762,832,802,419.0,7541,146.0,259.0,95.0,127.0,253.0,13.0,26.0,,1.0,,1.0,286.0,538,,1.0,715.0,3904,63.0,117.0,,160.0,1.0,320.0,252.0,,84.0,,,49.0,43,53,16.0,116,116.0,86.0,302.0,437.0,137.0,574.0,37.0,22.0,75.0,9.0,35.0,64.0,139.0,133.0,216.0,152.0,188.0,18.0,81.0,832,0.5594405594405595,0.6557377049180327,,,,0.5315985130111525,0.5384615384615384,0.5306122448979592,0.5384615384615384,0.5729166666666666,0.5882352941176471,0.0018552875695732839,0.09107806691449814,0.138996138996139,17.87722586691659,0.539568345323741,0.203778677462888,0.07764390896921017,0.2182741116751269,0.2068230277185501,0.07899356348741954,0.10335195530726257,0.23157894736842105,0.20748299319727892,0.1782178217821782,0.4805194805194805,0.5637065637065637,0.6547085201793722,0.5753424657534246,0.46938775510204084,0.5019762845849802,0.5291666666666667,0.04823747680890538,0.5,0.5,0.6153846153846154,0.0018552875695732839,,,,0.811965811965812,,0.008547008547008548,0.48237476808905383,,0.4700773234200743,0.5243271844660194,0.4685456896551723,0.1345514950166113,0.13477537437603992,0.22377622377622378,4.414498141263939,70.0,0.22016406456734586,50.0,36.0,59.0,,,,,,143.0,,63.0,116.0,,60.0,186.0,,1.0,10.0,8.0,2.0,21.0,6.0,19.0,49.0,21.0,15.0,,,20.0,27.0,18.0,18.0,6.0,22.0,89.0,62.0,24.0,89.0,62.0,186.0,12.0,20.0,,,0.5431034482758621,0.5384615384615384,0.6038961038961039,0.05138339920948617,0.3983739837398374,0.08837209302325581,0.06986027944111776,0.06929133858267716,0.07647058823529412,0.17898832684824903,0.23208191126279865,0.10396039603960396,0.6966292134831461,,,,,0.5263157894736842,,,0.5042735042735043,0.6101694915254238,,,0.2601398601398601,,,,34.0,2.0,14.0,15.0,,3.0,1.0,11.0,0.02197802197802198,0.5354330708661418,,,,,,40.0,,,,,,0.13333333333333333,0.2,1.0,7.0,,,,,,True
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,149089.0,2485,142.0,4780,4773,1399,1434,523.0,9553,181.0,286.0,75.0,259.0,498.0,168.0,362.0,1.0,3.0,,3.0,608.0,1146,1.0,3.0,1566.0,4965,76.0,129.0,,212.0,3.0,714.0,502.0,3.0,94.0,2.0,1.0,52.0,136,171,49.0,377,169.0,85.0,321.0,449.0,189.0,638.0,57.0,29.0,70.0,11.0,27.0,68.0,138.0,93.0,183.0,363.0,449.0,50.0,191.0,1399,0.587171052631579,0.6363636363636364,1.0,0.3333333333333333,0.5,0.5305410122164049,0.5891472868217055,0.5304612706701479,0.5891472868217055,0.5804299481097109,0.6463414634146342,0.0026109660574412533,0.04537521815008726,0.11538461538461539,27.627906976744185,0.5072463768115942,0.17627677100494235,0.09342177998894417,0.16472868217054262,0.17372700042789901,0.088124410933082,0.14218009478672985,0.18936170212765957,0.17445054945054944,0.2028985507246377,0.24891209747606616,0.6328671328671329,0.7154150197628458,0.5359116022099447,0.43342036553524804,0.5200803212851406,0.5384615384615384,0.31505657093124456,0.46408839779005523,0.4666666666666667,0.7619047619047619,0.0026109660574412533,0.3333333333333333,0.3333333333333333,1.0,0.5813953488372093,,0.009554140127388535,0.2515230635335074,0.5,0.4363902439024391,0.48719586776859514,0.428882108626198,0.14806201550387596,0.14840714840714841,0.13537675606641125,9.35610820244328,34.1,0.29267782426778244,44.0,53.0,82.0,,,,,1.0,347.0,,166.0,311.0,1.0,141.0,476.0,,1.0,35.0,27.0,8.0,46.0,41.0,18.0,43.0,31.0,28.0,11.0,4.0,15.0,33.0,15.0,17.0,13.0,59.0,161.0,114.0,45.0,161.0,100.0,476.0,24.0,53.0,,0.3333333333333333,0.5337620578778135,0.5334394904458599,0.5935162094763092,0.03413654618473896,0.24293785310734464,0.05750798722044728,0.10508474576271186,0.05897114178168131,0.058577405857740586,0.16853932584269662,0.15079365079365079,0.06526315789473684,0.6211180124223602,,,,,0.5866666666666667,,,0.2611464968152866,0.6463414634146342,,0.3333333333333333,0.30395913154533843,,,,60.0,2.0,17.0,21.0,,2.0,,5.0,0.016,0.5096525096525096,,,,,,43.0,,,,0.0055248618784530384,,0.05405405405405406,0.09090909090909091,,5.0,,,,,,True
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,60586.0,1010,-73.0,1908,1932,557,605,223.0,3840,34.0,70.0,12.0,22.0,62.0,30.0,86.0,,5.0,,4.0,86.0,218,1.0,8.0,204.0,2017,7.0,17.0,2.0,18.0,5.0,66.0,106.0,3.0,4.0,4.0,,19.0,156,187,54.0,405,22.0,20.0,69.0,95.0,29.0,124.0,27.0,20.0,42.0,11.0,30.0,33.0,75.0,50.0,108.0,56.0,44.0,,19.0,557,0.38372093023255816,0.39285714285714285,1.0,0.125,0.14285714285714285,0.3944954128440367,0.4117647058823529,0.38716814159292035,0.4473684210526316,0.4112903225806452,0.42857142857142855,0.035398230088495575,0.0871559633027523,0.15714285714285714,14.864242982052462,0.56,0.10087719298245613,0.029023746701846966,0.08403361344537816,0.09652928416485901,0.032073310423825885,0.03208556149732621,0.10982658959537572,0.12121212121212122,0.06896551724137931,0.30973451327433627,0.4857142857142857,0.576271186440678,0.2647058823529412,0.2743362831858407,0.3548387096774194,0.38596491228070173,0.3805309734513274,0.3488372093023256,0.3614457831325301,0.6,0.022123893805309734,,,,0.631578947368421,,0.06666666666666667,0.34513274336283184,,0.4445651111111112,0.49124,0.4315389830508474,0.07755102040816327,0.08016877637130802,0.08823529411764706,9.801834862385322,28.275,0.2919287211740042,5.0,9.0,19.0,1.0,3.0,1.0,,,29.0,1.0,20.0,55.0,,11.0,51.0,,1.0,31.0,23.0,8.0,63.0,39.0,6.0,6.0,5.0,7.0,4.0,1.0,3.0,26.0,4.0,9.0,7.0,3.0,23.0,14.0,4.0,29.0,18.0,51.0,17.0,3.0,0.5,,0.36363636363636365,0.3333333333333333,0.375,0.08064516129032258,0.08823529411764706,0.05217391304347826,0.02681992337164751,0.02903225806451613,0.05952380952380952,0.0728744939271255,0.08888888888888889,0.043859649122807015,0.6206896551724138,0.01327433628318584,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,,,0.31666666666666665,0.47368421052631576,0.016666666666666666,,0.25,1.0,2.0,,1.0,1.0,5.0,3.0,,5.0,,1.0,0.014925373134328358,0.2727272727272727,0.10526315789473684,0.5,1.0,,,12.0,6.0,6.0,,0.03488372093023256,,0.03225806451612903,0.2,,2.0,,,,,,True
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,125522.0,2092,181.0,4057,4025,1096,1117,444.0,8082,38.0,66.0,6.0,97.0,195.0,195.0,464.0,50.0,128.0,18.0,43.0,330.0,725,56.0,144.0,1040.0,4160,23.0,56.0,21.0,102.0,46.0,188.0,472.0,120.0,4.0,125.0,50.0,26.0,344,400,154.0,856,24.0,46.0,149.0,205.0,30.0,235.0,51.0,22.0,81.0,20.0,47.0,67.0,148.0,67.0,179.0,200.0,245.0,9.0,68.0,1096,0.28484848484848485,0.2865853658536585,0.7142857142857143,0.3888888888888889,0.3971631205673759,0.45517241379310347,0.4107142857142857,0.476409666283084,0.551948051948052,0.5226570545829042,0.5804597701149425,0.16570771001150747,0.03586206896551724,0.12121212121212122,24.501861178016203,0.5472972972972973,0.09606705351386202,0.015513897866839044,0.10772833723653395,0.09858442871587463,0.016574585635359115,0.013513513513513514,0.09644670050761421,0.1178343949044586,0.14814814814814814,0.0759493670886076,0.5757575757575758,0.6551724137931034,0.2894736842105263,0.2243958573072497,0.49743589743589745,0.5243243243243243,0.5339470655926352,0.4202586206896552,0.4276315789473684,0.3128205128205128,0.1472957422324511,0.390625,0.3968253968253968,0.7,0.07792207792207792,0.23376623376623376,0.19196428571428573,0.24165707710011508,0.4,0.43572967667436496,0.4405023076923077,0.4214837104072397,0.07327586206896551,0.08673469387755102,0.09807692307692308,14.254482758620696,26.166666666666664,0.2701503574069509,2.0,6.0,11.0,6.0,16.0,3.0,10.0,18.0,212.0,13.0,83.0,178.0,19.0,106.0,329.0,48.0,3.0,56.0,43.0,13.0,107.0,83.0,6.0,10.0,8.0,29.0,6.0,2.0,6.0,46.0,8.0,28.0,14.0,43.0,9.0,5.0,4.0,9.0,5.0,329.0,24.0,43.0,0.6190476190476191,0.41304347826086957,0.46629213483146065,0.49776785714285715,0.5780141843971631,0.05128205128205128,0.06622516556291391,0.022813688212927757,0.01782178217821782,0.01488095238095238,0.01990049751243781,0.06994328922495274,0.09404388714733543,0.017897091722595078,0.5555555555555556,0.018411967779056387,0.375,0.375,0.8333333333333334,0.3333333333333333,0.5555555555555556,0.9,0.049107142857142856,0.5454545454545454,0.013392857142857142,0.4186046511627907,0.31634615384615383,3.0,3.0,1.0,17.0,,6.0,4.0,30.0,,,1.0,,0.2268041237113402,0.03896103896103896,1.0,0.6666666666666666,0.3333333333333333,2.0,34.0,,,0.013888888888888888,0.017241379310344827,0.015625,0.03225806451612903,,,1.0,1.0,,,,,True
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,13111.0,219,8.0,417,417,140,151,39.0,834,4.0,13.0,5.0,,6.0,,4.0,6.0,22.0,,10.0,4.0,23,7.0,26.0,35.0,399,2.0,5.0,,6.0,12.0,4.0,4.0,21.0,2.0,20.0,6.0,5.0,14,17,3.0,37,7.0,11.0,18.0,33.0,11.0,44.0,6.0,3.0,3.0,3.0,1.0,6.0,9.0,14.0,32.0,15.0,12.0,2.0,6.0,140,0.5,0.6666666666666666,1.0,0.2692307692307692,0.2916666666666667,0.17391304347826086,0.4,0.29591836734693877,0.4,0.32407407407407407,0.5,0.5306122448979592,0.21739130434782608,0.38461538461538464,13.665943600867678,0.3333333333333333,0.12413793103448276,0.04895104895104895,0.2619047619047619,0.15508021390374332,0.05851063829787234,0.08333333333333333,0.1111111111111111,0.0958904109589041,0.16666666666666666,0.2653061224489796,0.3076923076923077,0.5,0.5,0.12244897959183673,,,0.08163265306122448,,,,0.4489795918367347,0.2727272727272727,0.2857142857142857,1.0,1.0,,0.5263157894736842,0.7959183673469388,0.3,0.4930797872340426,0.553275,0.5140441176470588,0.11320754716981132,0.2222222222222222,0.17142857142857143,5.378260869565218,27.57692307692308,0.33573141486810554,2.0,2.0,6.0,1.0,4.0,2.0,,2.0,6.0,,2.0,7.0,2.0,4.0,14.0,,2.0,3.0,3.0,,5.0,6.0,4.0,4.0,3.0,3.0,,,,2.0,2.0,1.0,4.0,1.0,4.0,4.0,,4.0,2.0,14.0,3.0,1.0,,0.16666666666666666,0.2857142857142857,0.2631578947368421,0.3181818181818182,,0.21052631578947367,0.08888888888888889,0.041666666666666664,0.03389830508474576,0.058823529411764705,0.19444444444444445,0.3,0.10344827586206896,0.5,0.08163265306122448,0.25,0.25,1.0,0.4,,,0.3157894736842105,0.3333333333333333,0.10526315789473684,0.2,0.4,,,,2.0,,,3.0,,,,2.0,,,,,,,1.0,2.0,,,0.038461538461538464,,0.045454545454545456,0.18181818181818182,0.5,,1.0,,,,,,True
101238,1610612746,Boniface Ndong,Boniface Ndong,101238,LAC,4865.0,81,-31.0,151,149,52,73,21.0,300,4.0,5.0,1.0,3.0,9.0,4.0,14.0,,,,,11.0,28,,,22.0,172,2.0,6.0,,4.0,,18.0,4.0,,2.0,,,2.0,1,1,,2,5.0,,6.0,9.0,6.0,15.0,1.0,1.0,,,,3.0,3.0,7.0,13.0,4.0,1.0,1.0,1.0,52,0.8181818181818182,0.9,,,,0.39285714285714285,0.3333333333333333,0.39285714285714285,0.3333333333333333,0.39285714285714285,0.3333333333333333,,0.07142857142857142,,17.51412429378531,,0.13636363636363635,0.07042253521126761,,0.10344827586206896,0.07692307692307693,0.1111111111111111,0.0625,0.25,,0.17857142857142858,0.8,0.8,1.0,0.32142857142857145,0.3333333333333333,0.375,0.5,0.2857142857142857,0.3076923076923077,0.75,,,,,0.16666666666666666,,,0.17857142857142858,,0.43023214285714284,0.45085,0.47520999999999997,0.03571428571428571,0.03571428571428571,0.18181818181818182,11.482142857142858,,0.3443708609271523,,3.0,3.0,,,,,,,,5.0,10.0,,,10.0,,,,,,1.0,,1.0,3.0,,,,,,1.0,,,1.0,,3.0,3.0,,3.0,2.0,10.0,2.0,,,,0.5,0.5,0.5,0.1111111111111111,0.42857142857142855,0.14285714285714285,0.05,0.06060606060606061,,0.08333333333333333,,,0.6666666666666666,,,,,,,,0.3,1.0,,,0.45454545454545453,,,,,,1.0,1.0,,,,1.0,,0.6666666666666666,,,,,,,,,,0.07142857142857142,,0.3333333333333333,,1.0,,,,,,,True
