EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimFGM,Fg2aBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyAtRimAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Travels,Loose Ball Fouls,ShortMidRangePctBlocked,BlockedShortMidRange,on,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,8016.0,134,-38.0,259,254,105,106,39,513,,3.0,,,,,,,,,,,,16,38,,,22.0,54,287,4.0,8.0,,,18.0,5.0,11.0,,,9.0,19.0,10.0,,,,,,2.0,2.0,4.0,2.0,2.0,,10.0,4.0,,10.0,18.0,34.0,16.0,50.0,,3.0,2.0,1.0,7.0,2.0,4.0,5.0,,12.0,5.0,10.0,18,23,,35.0,1.0,19.0,105,2.0,,0.3125,0.4166666666666667,,,,,,0.42105263157894735,0.5,0.45454545454545453,0.42105263157894735,0.5,0.45454545454545453,0.5094339622641509,0.6428571428571429,0.5277777777777778,,21.311475409836067,0.5833333333333334,,0.2608695652173913,0.30303030303030304,0.11428571428571428,0.27450980392156865,0.11594202898550725,0.10344827586206896,0.09523809523809523,0.3548387096774194,0.34782608695652173,0.2,,0.07894736842105263,,,,,,,,,,,,,,,,,,,,0.6578947368421053,,0.4760368421052632,0.47956666666666664,0.5357363636363637,0.3333333333333333,0.35185185185185186,3.255263157894737,,0.40540540540540543,14.0,25.0,2.0,10.0,10.0,22.0,12.0,6.0,3.0,1.0,5.0,19.0,5.0,4.0,,5.0,3.0,,,0.4,0.11650485436893204,0.2631578947368421,0.045454545454545456,0.29411764705882354,0.6,0.6578947368421053,0.56,0.6666666666666666,0.35714285714285715,0.2631578947368421,0.2,0.2222222222222222,0.36538461538461536,0.36538461538461536,4.0,7.0,10.0,8.0,,,1.0,2.0,,0.023255813953488372,0.875,0.5714285714285714,0.9090909090909091,5.0,5.0,,2.0,0.13157894736842105,0.16,0.16666666666666666,0.5,,,1.0,2.0,0.1,1.0,True,,,,,,,,,,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,1943.0,32,-21.0,66,64,36,36,8,130,,,,,,,,,,,,,,2,5,,,1.0,5,84,,1.0,,,,1.0,3.0,,,1.0,3.0,4.0,,,,,,3.0,1.0,4.0,1.0,2.0,,9.0,,1.0,1.0,,1.0,4.0,5.0,1.0,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,4,1,,2.0,1.0,3.0,36,1.0,1.0,1.0,1.0,,,,,,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.4166666666666667,,0.375,,10.38961038961039,0.5,0.5,,0.16666666666666666,,0.034482758620689655,0.09375,,,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.4,,0.47746000000000005,0.7693,0.46806666666666663,,0.6,4.720000000000001,,0.5454545454545454,1.0,2.0,1.0,3.0,,,3.0,,,,,,3.0,3.0,,3.0,,1.0,,,0.11538461538461539,0.1111111111111111,,,,0.4,0.5,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,1.0,1.0,,,0.18181818181818182,1.0,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,True,,,,,,,,,,,,,
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,1289.0,21,7.0,41,42,32,17,9,83,,,,,,,,,,,,,,4,9,,,,8,38,3.0,4.0,,,6.0,4.0,8.0,,,,8.0,2.0,,,,,,,,,,,,,,,,4.0,5.0,4.0,9.0,1.0,,,,,,,1.0,,1.0,1.0,4.0,6,2,,,,8.0,32,,,0.25,1.0,,,,,,0.4444444444444444,0.75,0.5,0.4444444444444444,0.75,0.5,0.4444444444444444,0.75,0.5,,20.0,,,0.26666666666666666,,,0.23529411764705882,0.2222222222222222,,0.5,0.2222222222222222,,,0.2,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,0.45302222222222216,0.464075,0.4664125,0.75,1.0,2.2666666666666666,,0.7804878048780488,4.0,7.0,,2.0,,6.0,4.0,1.0,,,,,1.0,1.0,,1.0,,,,0.5,0.3076923076923077,0.3333333333333333,0.4,,,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.25,0.2222222222222222,,,,,3.0,4.0,6.0,6.0,,,,1.0,,,1.0,0.75,0.75,4.0,,,,,,,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,1197.0,20,-10.0,39,37,11,10,7,76,,1.0,,,,,,,,,,,,1,3,,,1.0,3,42,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,3.0,3.0,,3.0,,,,,,,,,,,,3.0,3,2,,2.0,,1.0,11,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,0.25,,8.16326530612245,,,0.1875,,,0.17647058823529413,,,0.2222222222222222,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4776,,0.3765,,0.3333333333333333,9.0,,0.28205128205128205,,1.0,1.0,1.0,,2.0,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,,,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,3393.0,57,-20.0,112,111,61,71,10,223,4.0,12.0,,,,,,1.0,1.0,,,1.0,1.0,13,27,1.0,1.0,13.0,42,145,1.0,1.0,,,2.0,5.0,10.0,1.0,1.0,9.0,22.0,2.0,3.0,,,1.0,1.0,5.0,9.0,14.0,2.0,1.0,4.0,37.0,,,,2.0,2.0,,2.0,,2.0,,2.0,4.0,,4.0,2.0,,6.0,2.0,1.0,5,11,,16.0,5.0,22.0,61,3.0,5.0,0.07692307692307693,0.07692307692307693,1.0,1.0,,1.0,1.0,0.48148148148148145,1.0,0.5,0.5178571428571429,1.0,0.5909090909090909,0.6,1.0,0.6470588235294118,0.03571428571428571,33.064516129032256,0.6666666666666666,,0.06451612903225806,,,0.045454545454545456,,,0.15384615384615385,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,0.03571428571428571,1.0,1.0,1.0,,,,,,,0.09090909090909091,1.0,0.5357142857142857,1.0,0.4832285714285715,0.6759,0.43271818181818184,0.047619047619047616,0.5238095238095238,9.048148148148147,24.5,0.5446428571428571,9.0,14.0,,1.0,,24.0,,,,,2.0,4.0,,,,,,,,,,,,,,0.5,0.6428571428571429,0.8181818181818182,0.1111111111111111,0.03571428571428571,,,0.13333333333333333,0.13793103448275862,1.0,1.0,3.0,,7.0,,1.0,1.0,,,1.0,1.0,0.2727272727272727,3.0,3.0,,,0.1111111111111111,0.21428571428571427,,1.0,,1.0,1.0,,,,True,,,,,,,,,,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,782.0,13,-1.0,27,27,4,11,5,54,,3.0,,,,,,,,,,,,3,8,,,2.0,8,25,1.0,2.0,,,2.0,1.0,1.0,,,1.0,3.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1,2,,4.0,1.0,3.0,4,,1.0,,,,,,,,0.375,0.5,1.0,0.375,0.5,1.0,0.4,0.5,0.75,,32.35294117647059,,,,,,,0.0625,,,,,,0.2,0.375,,,,,,,,,,,,,,,,,,,,0.5,,0.5175,0.5099,0.8861,0.25,0.375,8.524999999999999,,0.14814814814814814,3.0,4.0,,1.0,,6.0,1.0,,,,,1.0,,,,,,,,,0.07692307692307693,,0.25,,,0.5,0.75,0.75,,0.125,,,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,2.0,,,,,,,0.5,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,1052.0,18,-16.0,38,36,15,13,4,74,,1.0,,,,,,,,,,,,2,7,,,4.0,8,46,1.0,4.0,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,3.0,3.0,5.0,8.0,2.0,,,,,,,,,,,,1,3,,6.0,,2.0,15,,,,,,,,,,0.2857142857142857,0.25,0.5,0.2857142857142857,0.25,0.5,0.4,0.25,0.5,,22.727272727272727,,,0.23076923076923078,,0.2,0.21428571428571427,0.25,0.2,0.25,0.25,,,0.4,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.8571428571428571,,0.5309714285714285,0.55115,0.5658000000000001,0.25,0.25,2.9285714285714284,,0.39473684210526316,2.0,6.0,,,,4.0,4.0,,,,,3.0,,,,,,,,,0.26666666666666666,0.2857142857142857,0.3333333333333333,,,0.8571428571428571,0.3333333333333333,0.3333333333333333,,,,,0.3,0.3,1.0,4.0,2.0,2.0,,,,,,0.2,1.0,0.25,1.0,1.0,,,,,,,0.5,,,,,,,True,,,,,,,,,,,,,
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,2430.0,40,-23.0,76,79,6,10,4,155,,2.0,,,,,,,,,,,,4,8,,,4.0,12,93,2.0,2.0,,,4.0,,,,,,,8.0,,,,,,,,,,,,,,,1.0,6.0,8.0,1.0,9.0,,3.0,2.0,1.0,1.0,,,2.0,,3.0,,5.0,9,8,2.0,8.0,1.0,,6,,,1.0,1.0,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,18.75,0.3333333333333333,,0.2727272727272727,0.125,,0.23333333333333334,0.03125,,0.125,0.36363636363636365,0.2,,,0.25,,,,,,,,,,,,,,,,,,,,0.25,,0.42626250000000004,0.5701,,0.3333333333333333,,10.549999999999999,,0.07894736842105263,2.0,2.0,2.0,4.0,,,1.0,1.0,1.0,2.0,,3.0,2.0,2.0,,2.0,2.0,,,0.5,0.038461538461538464,0.09090909090909091,,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,0.2727272727272727,0.2727272727272727,1.0,1.0,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,129489.0,2158,-113.0,3889,3905,896,882,482,7794,63.0,146.0,,,,,,,6.0,,2.0,,2.0,274,532,,6.0,83.0,631,4294,53.0,95.0,,2.0,125.0,65.0,103.0,,2.0,31.0,161.0,392.0,,,1.0,5.0,,38.0,10.0,48.0,10.0,20.0,16.0,106.0,15.0,10.0,56.0,201.0,303.0,142.0,445.0,13.0,45.0,33.0,12.0,36.0,10.0,27.0,49.0,,85.0,10.0,155.0,245,133,20.0,123.0,11.0,161.0,896,20.0,12.0,0.7153284671532847,0.8305084745762712,,,,,,0.5150375939849624,0.5578947368421052,0.6310679611650486,0.5092936802973977,0.5463917525773195,0.6190476190476191,0.5293624161073825,0.5630630630630631,0.6388888888888888,0.011152416356877323,15.286195286195287,0.4235294117647059,0.06896551724137931,0.1386206896551724,0.13658536585365855,0.0797872340425532,0.1381720430107527,0.07764705882352942,0.09523809523809523,0.1258741258741259,0.13692307692307693,0.14432989690721648,0.11764705882352941,0.056768558951965066,0.27137546468401486,0.4315068493150685,0.4375,0.8888888888888888,,,,,0.011152416356877323,,,,,0.020618556701030927,,,,,0.01904761904761905,,0.3420074349442379,,0.452170297951583,0.5109528409090909,0.45072095238095233,0.19809825673534073,0.2551505546751189,8.249812030075189,36.38333333333333,0.2303934173309334,117.0,178.0,94.0,208.0,19.0,156.0,117.0,46.0,9.0,24.0,7.0,54.0,64.0,53.0,,64.0,36.0,10.0,8.0,0.30666666666666664,0.07738095238095238,0.07784431137724551,0.09819121447028424,0.15633423180592992,0.5625,0.3308550185873606,0.6573033707865169,0.7267080745341615,0.6666666666666666,0.38661710037174724,0.4519230769230769,0.47715736040609136,0.09230769230769231,0.09326424870466321,41.0,69.0,40.0,76.0,,2.0,6.0,15.0,,0.0641025641025641,0.711340206185567,0.5942028985507246,0.38095238095238093,31.0,30.0,2.0,2.0,0.05639097744360902,0.09550561797752809,0.024390243902439025,0.775,0.6595744680851063,0.17073170731707318,8.0,10.0,0.052884615384615384,11.0,False,2.0,0.0136986301369863,,,,,,,,,,,
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,15513.0,259,-14.0,462,463,129,115,57,925,5.0,12.0,,,,,,,,,,,,27,64,,,22.0,76,464,3.0,8.0,,,12.0,5.0,15.0,,,9.0,19.0,42.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,3.0,,5.0,27.0,36.0,18.0,54.0,1.0,3.0,3.0,,1.0,2.0,,12.0,,13.0,6.0,19.0,39,23,5.0,27.0,1.0,19.0,129,4.0,1.0,0.7777777777777778,0.875,,,,,,0.421875,0.375,0.3333333333333333,0.421875,0.375,0.3333333333333333,0.4935064935064935,0.5,0.4523809523809524,,16.82242990654206,0.07692307692307693,,0.16167664670658682,0.08771929824561403,0.15,0.14285714285714285,0.08108108108108109,0.0625,0.12727272727272726,0.1506849315068493,0.11428571428571428,0.045454545454545456,0.037037037037037035,0.1875,0.4166666666666667,0.45454545454545453,1.0,,,,,,,,,,,,,,,,,0.5,,0.46994843750000004,0.4918166666666666,0.44693333333333335,0.15789473684210525,0.25,5.628125000000002,,0.2792207792207792,18.0,32.0,4.0,20.0,6.0,12.0,15.0,4.0,1.0,1.0,1.0,13.0,8.0,7.0,1.0,8.0,6.0,2.0,1.0,0.23529411764705882,0.07425742574257425,0.04918032786885246,0.09090909090909091,0.23076923076923078,0.75,0.5,0.5625,0.75,0.7222222222222222,0.3125,0.2,0.21052631578947367,0.17105263157894737,0.17105263157894737,3.0,6.0,6.0,6.0,,,3.0,8.0,,0.08139534883720931,0.75,0.5,0.4,4.0,10.0,,,0.15625,0.25,0.5,0.6666666666666666,0.75,,,3.0,0.05,,False,,0.08333333333333333,,,,,,,,,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,99906.0,1665,-73.0,3043,3040,1027,929,409,6083,85.0,219.0,5.0,19.0,1.0,1.0,4.0,12.0,48.0,1.0,4.0,3.0,18.0,220,482,17.0,67.0,217.0,708,3267,23.0,47.0,1.0,5.0,61.0,71.0,156.0,4.0,22.0,119.0,273.0,114.0,24.0,27.0,2.0,46.0,12.0,203.0,47.0,250.0,36.0,117.0,55.0,547.0,9.0,,41.0,105.0,152.0,56.0,208.0,10.0,46.0,28.0,18.0,77.0,18.0,49.0,72.0,5.0,149.0,57.0,49.0,132,213,5.0,274.0,34.0,273.0,1027,23.0,34.0,0.2590909090909091,0.2714285714285714,0.47058823529411764,0.2537313432835821,0.2,0.18181818181818182,0.26153846153846155,0.45643153526970953,0.48936170212765956,0.4551282051282051,0.4471766848816029,0.47115384615384615,0.43258426966292135,0.5245535714285714,0.5169491525423728,0.5548780487804879,0.122040072859745,23.31061896649631,0.5167785234899329,,0.09450945094509451,0.12275449101796407,0.04568527918781726,0.10103806228373702,0.04216867469879518,0.03355704697986577,0.0782608695652174,0.12040816326530612,0.14102564102564102,0.08,0.0364963503649635,0.3989071038251366,0.3881278538812785,0.39906103286384975,0.23529411764705882,0.03460837887067395,0.2631578947368421,0.2631578947368421,0.8,0.08743169398907104,0.25,0.25,0.3333333333333333,0.019230769230769232,0.07692307692307693,0.25,,0.02247191011235955,0.25,0.10112359550561797,0.16666666666666666,0.4790528233151184,0.2608695652173913,0.47946069469835473,0.4799965909090909,0.485234943181818,0.08615819209039548,0.3855932203389831,9.65643153526971,25.582089552238806,0.33749589221163323,109.0,196.0,26.0,67.0,12.0,326.0,47.0,6.0,28.0,5.0,22.0,111.0,10.0,9.0,,11.0,4.0,,3.0,0.044444444444444446,0.04155614500442087,0.05037783375314862,0.04498269896193772,0.06884057971014493,0.36363636363636365,0.3570127504553734,0.5561224489795918,0.6089385474860335,0.3211009174311927,0.122040072859745,0.3880597014925373,0.4126984126984127,0.17398119122257052,0.19439579684763572,13.0,21.0,80.0,20.0,11.0,31.0,10.0,15.0,6.0,0.03146067415730337,0.40384615384615385,0.6190476190476191,0.449438202247191,46.0,27.0,6.0,2.0,0.056016597510373446,0.08673469387755102,0.08333333333333333,0.575,0.07692307692307693,,21.0,8.0,0.05970149253731343,1.0,False,,0.0273972602739726,1.0,1.0,1.0,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,149422.0,2490,-46.0,4552,4557,1447,1355,557,9109,112.0,248.0,25.0,45.0,5.0,7.0,16.0,85.0,227.0,8.0,25.0,19.0,69.0,264,551,110.0,272.0,236.0,1094,4941,28.0,63.0,10.0,30.0,108.0,74.0,158.0,26.0,85.0,107.0,333.0,200.0,303.0,27.0,4.0,223.0,85.0,190.0,20.0,210.0,14.0,83.0,79.0,440.0,10.0,7.0,52.0,168.0,249.0,65.0,314.0,10.0,68.0,48.0,20.0,66.0,23.0,39.0,57.0,1.0,123.0,34.0,122.0,224,181,11.0,273.0,33.0,333.0,1447,34.0,28.0,0.3787878787878788,0.39215686274509803,0.9181818181818182,0.40441176470588236,0.3333333333333333,0.3058823529411765,0.41044776119402987,0.4791288566243194,0.4444444444444444,0.46835443037974683,0.5212636695018226,0.46236559139784944,0.46502057613168724,0.5707395498392283,0.5048076923076923,0.5489864864864865,0.330498177399757,20.323325635103927,0.5365853658536586,0.03571428571428571,0.1037037037037037,0.10612244897959183,0.03205128205128205,0.10426540284360189,0.029850746268656716,0.027888446215139442,0.07827788649706457,0.1272984441301273,0.1111111111111111,0.0945945945945946,0.024752475247524754,0.30133657351154314,0.45161290322580644,0.45528455284552843,0.4017857142857143,0.054678007290400975,0.5555555555555556,0.5555555555555556,0.96,0.275820170109356,0.3744493392070485,0.3744493392070485,0.9058823529411765,0.053763440860215055,0.26881720430107525,0.32,1.0,0.06584362139917696,0.4375,0.2839506172839506,0.2753623188405797,0.5577156743620899,0.3811659192825112,0.4741919216646268,0.48372531645569605,0.46560937500000005,0.09872029250457039,0.30438756855575866,10.389836660617059,25.66580882352942,0.3178822495606327,103.0,187.0,49.0,116.0,22.0,328.0,48.0,29.0,27.0,9.0,17.0,94.0,20.0,15.0,2.0,20.0,12.0,,2.0,0.15104166666666666,0.029429797670141016,0.0364963503649635,0.02506265664160401,0.0945273631840796,0.6,0.22721749696233293,0.5508021390374331,0.6204819277108434,0.42718446601941745,0.14094775212636695,0.4224137931034483,0.44144144144144143,0.10444444444444445,0.14968152866242038,15.0,33.0,61.0,18.0,6.0,28.0,8.0,15.0,36.0,0.02631578947368421,0.3548387096774194,0.45454545454545453,0.25102880658436216,33.0,28.0,6.0,,0.050816696914700546,0.11229946524064172,0.04918032786885246,0.5409836065573771,0.22448979591836735,0.2,8.0,7.0,0.04310344827586207,3.0,False,,0.008064516129032258,,,,2.0,0.4,1.0,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,103646.0,1727,88.0,3204,3215,1036,1077,404,6419,125.0,269.0,13.0,32.0,,5.0,9.0,56.0,132.0,3.0,7.0,20.0,56.0,264,527,69.0,164.0,128.0,863,3413,22.0,43.0,3.0,7.0,60.0,74.0,160.0,25.0,65.0,67.0,290.0,112.0,171.0,36.0,3.0,129.0,56.0,236.0,52.0,288.0,36.0,116.0,99.0,628.0,5.0,2.0,35.0,101.0,139.0,39.0,178.0,4.0,68.0,36.0,32.0,85.0,17.0,55.0,57.0,,142.0,40.0,79.0,169,161,12.0,165.0,22.0,290.0,1036,27.0,22.0,0.21212121212121213,0.21705426356589147,0.8260869565217391,0.42073170731707316,0.42857142857142855,0.38461538461538464,0.42857142857142855,0.5009487666034156,0.5116279069767442,0.4625,0.5318379160636758,0.53,0.4955555555555556,0.5629095674967235,0.5462962962962963,0.5435606060606061,0.23733719247467439,24.659400544959126,0.5985915492957746,0.01694915254237288,0.09050179211469533,0.10479041916167664,0.023474178403755867,0.09379310344827586,0.02730627306273063,0.022988505747126436,0.08882521489971347,0.0925553319919517,0.06422018348623854,0.1810344827586207,0.013245033112582781,0.38929088277858176,0.4646840148698885,0.4664179104477612,0.28,0.04630969609261939,0.40625,0.40625,0.9230769230769231,0.191027496382055,0.42424242424242425,0.42424242424242425,0.8035714285714286,,0.14,0.42857142857142855,1.0,0.04,0.5555555555555556,0.24888888888888888,0.35714285714285715,0.5296671490593343,0.43410852713178294,0.4829152777777778,0.4748648936170212,0.47338800904977363,0.06952491309385864,0.33603707995365006,10.806641366223904,25.942073170731707,0.3233458177278402,124.0,202.0,15.0,56.0,7.0,416.0,32.0,3.0,30.0,6.0,15.0,64.0,9.0,2.0,4.0,9.0,4.0,,1.0,0.021739130434782608,0.028021015761821366,0.028277634961439587,0.014545454545454545,0.08888888888888889,0.4444444444444444,0.29232995658465993,0.6138613861386139,0.7294117647058823,0.16129032258064516,0.08104196816208394,0.26785714285714285,0.29411764705882354,0.08771929824561403,0.1111111111111111,13.0,23.0,70.0,12.0,16.0,21.0,9.0,16.0,5.0,0.03556485355648536,0.46,0.5652173913043478,0.3111111111111111,39.0,38.0,8.0,,0.07210626185958255,0.15841584158415842,0.02564102564102564,0.5571428571428572,0.06666666666666667,,7.0,6.0,0.08928571428571429,3.0,False,,0.0037174721189591076,,,,,,,1.0,0.006060606060606061,,,
