EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,Technical Free Throw Trips,ShortMidRangePctBlocked,Travels,BlockedShortMidRange,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveMakes,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
101111,1610612761,Charlie Villanueva,Charlie Villanueva,101111,TOR,1181.0,20,-12.0,43,40,28,34.0,3.0,83,4.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,9,1.0,1.0,2.0,15.0,52,1.0,3.0,4.0,1.0,1.0,2.0,11.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,11.0,28,0.8,0.8,1.0,1.0,1.0,1.0,0.5555555555555556,0.75,0.65,0.9,0.625,0.9166666666666666,0.1,31.91489361702128,0.6666666666666666,0.25,0.1,0.1428571428571428,0.25,0.1428571428571428,0.125,1.0,0.1428571428571428,0.5,0.25,0.25,0.5,0.8,0.8,0.75,0.2,0.5,0.5,1.0,0.2,0.1,1.0,1.0,1.0,1.0,0.4,1.0,0.2,1.0,0.6,0.4989599999999999,0.6306,0.49534,0.1666666666666666,0.1818181818181818,0.7333333333333333,6.244444444444444,22.7,0.6511627906976745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,2250.0,38,-4.0,72,70,22,22.0,5.0,142,,2.0,,,,3.0,4.0,3.0,1.0,1.0,,,3.0,9,2.0,2.0,2.0,14.0,81,,1.0,2.0,,,,2.0,,6.0,6.0,,,1.0,3.0,4.0,,4.0,,2.0,,1.0,2.0,3.0,,1.0,4.0,8.0,2.0,2.0,1.0,,2.0,22,,,1.0,1.0,,1.0,0.3333333333333333,0.5,0.5454545454545454,0.5,0.5833333333333334,0.5,0.1818181818181818,19.23076923076923,0.6666666666666666,0.5,0.0416666666666666,,,0.0333333333333333,,,,,,,0.1818181818181818,,,,0.3636363636363636,0.75,0.75,,0.2727272727272727,0.0909090909090909,1.0,1.0,1.0,,,,,,0.3636363636363636,0.478740909090909,,0.3863,0.0833333333333333,0.1,0.1428571428571428,9.766666666666667,24.0,0.3055555555555556,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1428571428571428,0.0909090909090909,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,5921.0,99,-30.0,191,184,50,76.0,17.0,375,8.0,11.0,4.0,4.0,5.0,2.0,6.0,2.0,,,,,10.0,19,,,5.0,25.0,228,4.0,4.0,8.0,,,2.0,10.0,12.0,8.0,,4.0,4.0,6.0,,10.0,5.0,15.0,,1.0,,4.0,1.0,5.0,1.0,,15.0,28.0,6.0,6.0,2.0,,10.0,50,0.6,0.75,,,,,0.5263157894736842,0.5,0.5263157894736842,0.5,0.5681818181818182,0.5555555555555556,,12.98076923076923,0.2,,0.1176470588235294,0.0606060606060606,0.1904761904761904,0.1388888888888889,0.0641025641025641,,0.1363636363636363,0.1111111111111111,0.1764705882352941,,0.5789473684210527,0.7272727272727273,0.7272727272727273,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.1052631578947368,,,,,1.0,0.625,0.8,,,0.5789473684210527,0.4616578947368421,0.4839333333333333,0.438425,0.0952380952380952,0.0952380952380952,0.4,4.9,,0.2617801047120419,,,,,,,1.0,,2.0,4.0,2.0,,4.0,4.0,,,,0.1578947368421052,,,,,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.5,0.5,0.5,0.0833333333333333,0.0333333333333333,0.1111111111111111,0.0869565217391304,0.25,1.0,0.5,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,3958.0,66,-34.0,127,123,25,54.0,14.0,250,4.0,7.0,3.0,1.0,2.0,2.0,4.0,6.0,3.0,3.0,,,9.0,17,5.0,8.0,3.0,36.0,162,3.0,4.0,5.0,1.0,2.0,,11.0,8.0,10.0,15.0,2.0,1.0,1.0,,2.0,3.0,5.0,,2.0,1.0,,1.0,2.0,,,4.0,5.0,6.0,4.0,2.0,,11.0,25,0.4444444444444444,0.5714285714285714,1.0,0.625,0.5,0.625,0.5294117647058824,0.8,0.66,0.7857142857142857,0.6666666666666666,0.7857142857142857,0.32,20.567375886524825,1.0,,0.037037037037037,0.0416666666666666,0.0588235294117647,0.0454545454545454,0.0535714285714285,,0.0555555555555555,0.25,0.0769230769230769,,0.28,0.5714285714285714,0.5714285714285714,0.25,0.16,0.5,0.5,,0.24,0.12,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,,,0.6,0.49688,0.4862,0.4418571428571428,0.074074074074074,0.1052631578947368,0.3055555555555556,8.964705882352941,24.425,0.1968503937007874,2.0,5.0,5.0,2.0,,,1.0,,2.0,,,,,,,,,,0.2,0.4,0.4,1.0,0.4,2.0,2.0,5.0,4.0,1.0,1.0,1.0,,,3.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.625,0.125,0.0526315789473684,0.1428571428571428,,,,0.6666666666666666,0.1388888888888889,3.0,1.0,2.0,1.0,0.5,0.5,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612761,Mike James,Mike James,2229,TOR,3976.0,66,-27.0,127,122,24,33.0,11.0,249,2.0,4.0,,1.0,1.0,1.0,5.0,8.0,,,,,7.0,17,2.0,6.0,8.0,28.0,156,1.0,2.0,3.0,1.0,2.0,,7.0,4.0,10.0,6.0,,2.0,6.0,,8.0,,8.0,,4.0,2.0,,2.0,4.0,,1.0,2.0,4.0,5.0,9.0,4.0,,7.0,24,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4117647058823529,0.6666666666666666,0.4347826086956521,0.7,0.5,0.7,0.2608695652173913,22.46376811594203,1.0,,0.1935483870967742,,0.125,0.1702127659574468,,,,0.2,0.1428571428571428,,0.1739130434782608,0.5,1.0,1.0,0.217391304347826,0.2,0.25,,0.3478260869565217,,,,,,0.2,1.0,,,0.4347826086956521,0.4595021739130435,0.4003,0.49742,0.1481481481481481,0.1904761904761904,0.25,10.705882352941176,25.48333333333333,0.1889763779527559,2.0,6.0,6.0,2.0,3.0,2.0,13.0,,28.0,2.0,2.0,,,1.0,0.1764705882352941,0.5,,0.2352941176470588,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,2.0,,11.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,0.1111111111111111,,,,0.0714285714285714,4.0,1.0,2.0,,0.5,0.5,,0.4,0.5,2.0,2.0,8.0,1.0,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,1591.0,27,3.0,53,50,25,40.0,6.0,103,1.0,2.0,,1.0,1.0,,,3.0,,,,,1.0,5,,1.0,,2.0,57,1.0,1.0,2.0,,1.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,,2.0,2.0,,,2.0,,2.0,,2.0,,,,,2.0,25,,,,,,,0.2,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,13.559322033898306,1.0,,0.0833333333333333,,,0.0625,,,,0.25,,,0.3333333333333333,0.5,1.0,,,,,,0.5,,,,,,0.3333333333333333,1.0,,,0.5,0.4270583333333333,0.4559,0.4224833333333333,,,1.0,12.54,26.4,0.4716981132075472,,1.0,1.0,,1.0,3.0,6.0,3.0,15.0,,,,,2.0,0.2,0.5,,,0.1666666666666666,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612761,Eric Williams,Eric Williams,677,TOR,626.0,10,-2.0,23,22,19,19.0,1.0,45,,,,,,1.0,2.0,2.0,,,,,1.0,4,,,,2.0,27,,1.0,3.0,,,,2.0,,2.0,,,,2.0,,2.0,,2.0,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,2.0,19,,,,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,,20.833333333333336,,,0.25,,,0.2222222222222222,,,,,,,,,,,0.5,0.5,0.5,,0.5,,,,,,,,,,,0.371225,,0.3733666666666666,,,1.0,14.0,,0.8260869565217391,,,,,,,2.0,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,880.0,15,-2.0,28,28,9,12.0,1.0,56,1.0,1.0,,,,1.0,2.0,1.0,,,,,3.0,4,,1.0,2.0,8.0,29,,1.0,2.0,,1.0,2.0,4.0,4.0,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,2.0,2.0,,,4.0,9,0.6666666666666666,0.6666666666666666,,,,,0.75,0.5,0.6,0.3333333333333333,0.6666666666666666,0.5,0.2,20.689655172413797,,,0.0714285714285714,,0.3333333333333333,0.1176470588235294,,,,,0.5,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,,0.2,,,,,,,,,,0.4,0.4431199999999999,,0.3547,,,0.5,8.325,25.2,0.3214285714285714,,1.0,1.0,,,,4.0,,8.0,,,,,,,,,0.2,0.2,,,,,,,,,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,2.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,999.0,17,1.0,29,26,3,6.0,3.0,55,,,,,,,,3.0,,,,,,3,,,3.0,3.0,33,,,,,,,,,,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,2.0,3.0,1.0,,,3,,,,,,,,,,,0.25,,,15.625,1.0,1.0,0.2222222222222222,0.0833333333333333,,0.1666666666666666,0.0714285714285714,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,0.3838,,,0.25,0.25,,16.8,,0.1034482758620689,,,,,,,1.0,,2.0,1.0,,,,,,,,0.2,,,,,,,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,0.125,,,,1.0,,0.6666666666666666,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,265.0,4,,8,8,4,7.0,,16,2.0,2.0,,1.0,1.0,,,,,,,,2.0,2,,,,4.0,12,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,4,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,25.0,,,0.5,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,1.0,1.0,,,1.0,0.5883,,0.6055,0.5,0.5,0.5,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
