EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeAssists,Loose Ball Fouls Drawn,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,SecondChanceCorner3FGA,Corner3Assists,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,on,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,4193.0,70,-14,128,131,37,23.0,11,259,1.0,1.0,,,1.0,6.0,1.0,4.0,,,3.0,8.0,2.0,5.0,2.0,14.0,122,,,1.0,1.0,1.0,4.0,6.0,,6.0,4.0,1.0,,3.0,3.0,1.0,6.0,1.0,12.0,14.0,15.0,,,1.0,1.0,,1.0,,5.0,7.0,,,2.0,3.0,1.0,,1.0,4.0,37,1.0,1.0,1.0,0.4,1.0,0.4,0.375,,0.46153846153846156,1.5,0.5,1.0,0.38461538461538464,,,10.563380281690142,1.0,0.2222222222222222,0.09090909090909091,0.2,0.3333333333333333,0.21739130434782608,0.1111111111111111,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.25,0.25,1.0,,,,,0.46153846153846156,0.25,0.45374230769230767,0.53295,0.07692307692307693,0.125,0.2857142857142857,14.375,25.0,0.2890625,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.045454545454545456,0.015384615384615385,,0.05,0.125,,,0.07692307692307693,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.5,,,0.4603,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,5.0,1.0,6.0,5.0,0.8333333333333334,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,2036.0,34,10,63,65,24,14.0,5,128,1.0,3.0,,,2.0,6.0,,,,,3.0,12.0,,,,6.0,51,1.0,5.0,,,,2.0,4.0,2.0,,,,2.0,1.0,1.0,,2.0,,3.0,4.0,7.0,,,,,2.0,2.0,1.0,3.0,4.0,1.0,,5.0,,,,,2.0,24,0.6666666666666666,1.0,,,,,0.25,0.2,0.25,0.2,0.25,0.2,,0.16666666666666666,0.6666666666666666,20.588235294117645,,0.10344827586206896,,0.08571428571428572,0.14285714285714285,0.08333333333333333,,0.25,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,0.25,,0.438375,0.391,,,0.3333333333333333,11.666666666666666,,0.38095238095238093,,3.0,,,,,1.0,5.0,,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,0.2,0.2,0.2,,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.10714285714285714,,0.2,0.1,,0.14285714285714285,0.25,,,,1.0,,,,,,,,0.4665333333333333,0.3333333333333333,1.0,3.0,2.0,,,3.0,1.0,,,0.16666666666666666,1.0,0.6,0.3333333333333333,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,0.5,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,79812.0,1330,-117,2475,2469,636,711.0,271,4944,106.0,182.0,21.0,39.0,35.0,100.0,44.0,131.0,9.0,34.0,167.0,342.0,65.0,174.0,77.0,606.0,2587,31.0,70.0,15.0,42.0,24.0,131.0,184.0,150.0,180.0,129.0,44.0,24.0,54.0,62.0,19.0,132.0,26.0,75.0,105.0,134.0,43.0,25.0,33.0,23.0,49.0,82.0,19.0,56.0,171.0,8.0,27.0,91.0,104.0,7.0,2.0,48.0,131.0,636,0.5508982035928144,0.5679012345679012,0.9230769230769231,0.3735632183908046,0.35714285714285715,0.37790697674418605,0.48830409356725146,0.44285714285714284,0.5125968992248062,0.47767857142857145,0.5363475177304965,0.515748031496063,0.3372093023255814,0.07017543859649122,0.0989010989010989,23.134863701578194,0.4024390243902439,0.07731958762886598,0.10483870967741936,0.08292282430213464,0.05485232067510549,0.09230769230769231,0.10638297872340426,0.35271317829457366,0.5824175824175825,0.6463414634146342,0.6226415094339622,0.1937984496124031,0.35,0.35353535353535354,0.25387596899224807,0.33587786259541985,0.3384615384615385,0.9090909090909091,0.3482142857142857,0.5384615384615384,0.30357142857142855,0.2647058823529412,0.689922480620155,0.34108527131782945,0.5050670233463032,0.4815833333333332,0.08617594254937164,0.12532637075718014,0.21617161716171618,7.0324561403508765,25.117241379310343,0.25696969696969696,26.0,60.0,21.0,43.0,5.0,16.0,16.0,32.0,6.0,19.0,6.0,56.0,26.0,5.0,24.0,4.0,29.0,9.0,18.0,5.0,10.0,7.0,21.0,7.0,0.3157894736842105,0.5,0.49019607843137253,0.5185185185185185,0.08333333333333333,0.041237113402061855,0.026607538802660754,0.02145922746781116,0.02555066079295154,0.013303769401330377,0.025906735751295335,0.07580174927113703,0.1,0.03571428571428571,0.11627906976744186,0.43333333333333335,0.4727272727272727,0.4230769230769231,0.42857142857142855,0.08333333333333333,0.4883720930232558,0.4883720930232558,0.9523809523809523,0.3137254901960784,0.3125,0.8,0.4790128205128206,0.0924092409240924,11.0,18.0,10.0,,6.0,5.0,,,0.050387596899224806,0.025906735751295335,,0.35294117647058826,0.6111111111111112,9.0,2.0,15.0,2.0,8.0,7.0,3.0,1.0,0.058823529411764705,2.0,6.0,8.0,22.0,9.0,7.0,22.0,12.0,0.5454545454545454,0.07142857142857142,0.75,7.0,8.0,6.0,False,1.0,1.0,0.005747126436781609,0.01,0.007633587786259542,0.5454545454545454,0.3333333333333333,1.0,,,,,,,,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,67441.0,1124,-145,2105,2085,563,605.0,227,4190,66.0,104.0,12.0,21.0,73.0,150.0,,,,,171.0,343.0,,,67.0,409.0,2253,36.0,77.0,,,25.0,97.0,260.0,82.0,,,,23.0,30.0,33.0,20.0,69.0,27.0,97.0,140.0,195.0,22.0,12.0,26.0,11.0,43.0,69.0,17.0,77.0,144.0,15.0,11.0,91.0,90.0,10.0,,44.0,97.0,563,0.7602339181286549,0.8441558441558441,,,,,0.49854227405247814,0.4675324675324675,0.49854227405247814,0.4675324675324675,0.5339425587467362,0.532967032967033,,0.06705539358600583,0.15384615384615385,19.17691981332202,0.37681159420289856,0.13090418353576247,0.11739130434782609,0.12770339855818744,0.16,0.12337662337662338,0.12727272727272726,0.3032069970845481,0.6346153846153846,0.75,0.6363636363636364,0.43731778425655976,0.4866666666666667,0.4899328859060403,,,,,0.2727272727272727,0.5714285714285714,,,0.3032069970845481,,0.4469309037900874,0.43357922077922073,0.11671087533156499,0.11671087533156499,0.2371638141809291,10.002623906705539,,0.267458432304038,32.0,89.0,,,,,30.0,57.0,,,7.0,67.0,9.0,7.0,47.0,16.0,55.0,6.0,10.0,2.0,15.0,6.0,14.0,6.0,,0.5263157894736842,0.5263157894736842,0.5403225806451613,0.06741573033707865,0.23529411764705882,0.058530510585305104,0.0673076923076923,0.05953693495038589,0.04567307692307692,0.056818181818181816,0.12015503875968993,0.09230769230769231,0.0410958904109589,0.2594752186588921,0.3595505617977528,0.3855421686746988,0.59375,0.9452054794520548,,,,,,,,0.5186018518518518,0.16381418092909536,21.0,36.0,34.0,1.0,5.0,7.0,,0.01639344262295082,0.08837209302325581,0.05232558139534884,0.125,0.631578947368421,0.5833333333333334,1.0,10.0,,,3.0,3.0,,,,4.0,,,40.0,34.0,6.0,40.0,16.0,0.4,,,4.0,8.0,,False,,,,0.006666666666666667,,0.19047619047619047,,,1.0,17.0,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,47854.0,798,-31,1453,1442,472,481.0,173,2895,28.0,54.0,6.0,12.0,52.0,150.0,36.0,95.0,15.0,38.0,87.0,232.0,40.0,101.0,48.0,342.0,1541,31.0,66.0,15.0,38.0,22.0,129.0,40.0,134.0,57.0,95.0,36.0,16.0,86.0,105.0,33.0,229.0,8.0,24.0,35.0,43.0,12.0,8.0,22.0,15.0,18.0,40.0,12.0,12.0,55.0,,5.0,74.0,52.0,5.0,12.0,12.0,129.0,472,0.22988505747126436,0.22988505747126436,0.475,0.39603960396039606,0.39473684210526316,0.39603960396039606,0.375,0.4696969696969697,0.44144144144144143,0.5144230769230769,0.47285714285714286,0.5526315789473685,0.3033033033033033,0.06896551724137931,0.18518518518518517,23.522316043425818,0.55,0.043478260869565216,0.05194805194805195,0.0453257790368272,0.026490066225165563,0.04784688995215311,0.0603448275862069,0.16216216216216217,0.5185185185185185,0.6363636363636364,0.25,0.45045045045045046,0.3466666666666667,0.35374149659863946,0.2852852852852853,0.37894736842105264,0.37894736842105264,0.4166666666666667,0.11538461538461539,0.5,0.36538461538461536,0.39473684210526316,0.46546546546546547,0.37894736842105264,0.4518906626506023,0.4234538834951456,0.03529411764705882,0.0502092050209205,0.37719298245614036,13.353017241379312,25.414851485148503,0.3248451479697178,7.0,28.0,4.0,6.0,3.0,7.0,2.0,8.0,3.0,7.0,6.0,19.0,35.0,1.0,7.0,3.0,8.0,2.0,4.0,4.0,7.0,10.0,12.0,9.0,0.42857142857142855,0.25,0.43333333333333335,0.5294117647058824,0.10714285714285714,0.06382978723404255,0.013182674199623353,0.006666666666666667,0.011747430249632892,0.011627906976744186,0.008064516129032258,0.052083333333333336,0.02631578947368421,0.011049723756906077,0.08408408408408409,0.25,0.28,0.14285714285714285,0.23076923076923078,0.018018018018018018,0.6666666666666666,0.6666666666666666,1.0,0.4666666666666667,0.42857142857142855,0.3333333333333333,0.4059458333333333,0.05555555555555555,1.0,1.0,,,4.0,21.0,,,0.0070921985815602835,0.022727272727272728,,0.06666666666666667,1.0,18.0,2.0,63.0,,19.0,12.0,,7.0,,1.0,,,4.0,2.0,1.0,4.0,1.0,0.25,,,2.0,,1.0,False,,,,0.02,,,,,3.0,,,,,,,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,87587.0,1460,-75,2782,2773,856,921.0,328,5555,79.0,135.0,22.0,36.0,116.0,285.0,29.0,99.0,12.0,44.0,222.0,478.0,33.0,117.0,146.0,689.0,2949,69.0,142.0,13.0,50.0,73.0,250.0,276.0,168.0,81.0,94.0,29.0,34.0,155.0,173.0,78.0,364.0,37.0,80.0,139.0,164.0,42.0,32.0,56.0,36.0,42.0,98.0,35.0,51.0,99.0,5.0,8.0,145.0,181.0,9.0,8.0,60.0,250.0,856,0.6216216216216216,0.6330275229357798,0.8181818181818182,0.28205128205128205,0.26,0.29464285714285715,0.46443514644351463,0.4859154929577465,0.45630252100840335,0.4609375,0.5044378698224852,0.5301724137931034,0.19663865546218487,0.07112970711297072,0.14074074074074075,24.493670886075947,0.5714285714285714,0.08032128514056225,0.12937062937062938,0.09126365054602184,0.09565217391304348,0.09290953545232274,0.14691943127962084,0.226890756302521,0.5851851851851851,0.6810344827586207,0.6455696202531646,0.4789915966386555,0.4070175438596491,0.4172661870503597,0.16638655462184873,0.29292929292929293,0.29292929292929293,0.7931034482758621,0.1875,0.6111111111111112,0.22916666666666666,0.2727272727272727,0.4235294117647059,0.30851063829787234,0.4653617147707977,0.44463529411764713,0.09582689335394126,0.11342155009451796,0.36284470246734396,12.354811715481171,26.681196581196577,0.3076923076923077,27.0,58.0,4.0,18.0,2.0,12.0,25.0,47.0,2.0,13.0,15.0,71.0,49.0,5.0,17.0,22.0,25.0,5.0,10.0,14.0,20.0,29.0,19.0,30.0,0.15384615384615385,0.5319148936170213,0.4666666666666667,0.5144927536231884,0.13793103448275862,0.19469026548672566,0.01606805293005671,0.028735632183908046,0.017857142857142856,0.013937282229965157,0.03355704697986577,0.056022408963585436,0.08,0.017064846416382253,0.09747899159663866,0.46551724137931033,0.54,0.2962962962962963,0.6810344827586207,0.030252100840336135,0.2222222222222222,0.2222222222222222,1.0,0.2,0.16666666666666666,1.0,0.4532614035087719,0.10304789550072568,7.0,12.0,8.0,3.0,6.0,12.0,,0.033707865168539325,0.018115942028985508,0.019230769230769232,,0.2,0.5833333333333334,28.0,4.0,18.0,5.0,18.0,13.0,1.0,5.0,0.016666666666666666,,1.0,6.0,7.0,5.0,1.0,8.0,2.0,0.25,0.03125,0.16666666666666666,7.0,10.0,1.0,False,,,,0.02456140350877193,,0.42857142857142855,,,,,1.0,2.0,1.0,1.0,0.01694915254237288,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,36397.0,607,-3,1098,1101,301,373.0,167,2199,19.0,37.0,5.0,11.0,,,,,,,25.0,48.0,,,19.0,69.0,1107,6.0,14.0,,,14.0,26.0,32.0,18.0,,,,8.0,8.0,10.0,5.0,22.0,11.0,65.0,81.0,129.0,22.0,11.0,9.0,3.0,14.0,23.0,8.0,49.0,103.0,8.0,7.0,55.0,39.0,1.0,,6.0,26.0,301,0.64,0.8,,,,,0.5208333333333334,0.42857142857142855,0.5208333333333334,0.42857142857142855,0.5149253731343284,0.4482758620689655,,0.16666666666666666,0.21621621621621623,6.955177743431221,0.391304347826087,0.16009852216748768,0.09401709401709402,0.14531548757170173,0.13829787234042554,0.13756613756613756,0.09574468085106383,0.7708333333333334,0.5135135135135135,0.6551724137931034,0.631578947368421,,,,,,,,0.7857142857142857,0.45454545454545453,,,0.7708333333333334,,0.5175,0.5308285714285714,0.11320754716981132,0.11320754716981132,0.37681159420289856,1.7291666666666667,,0.27413479052823314,6.0,11.0,,,,,7.0,15.0,,,11.0,25.0,3.0,12.0,33.0,5.0,48.0,1.0,11.0,,6.0,14.0,10.0,12.0,,0.4666666666666667,0.4666666666666667,0.4807692307692308,,0.11363636363636363,0.07173913043478261,0.12121212121212122,0.08050089445438283,0.08260869565217391,0.12790697674418605,0.21138211382113822,0.08695652173913043,0.06666666666666667,0.22916666666666666,0.5454545454545454,0.5454545454545454,0.6666666666666666,,,,,,,,,0.5405538461538462,0.36231884057971014,7.0,14.0,10.0,3.0,3.0,18.0,,0.075,0.04316546762589928,0.08791208791208792,0.07692307692307693,0.9333333333333333,0.5,,11.0,,,2.0,2.0,,,,1.0,,,17.0,15.0,2.0,17.0,13.0,0.7647058823529411,,,1.0,1.0,,False,,,,,,0.2857142857142857,,,,5.0,,,,,,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,40325.0,672,-92,1252,1275,326,434.0,151,2527,51.0,98.0,11.0,25.0,31.0,85.0,,,,,91.0,208.0,,1.0,62.0,244.0,1321,19.0,47.0,,,19.0,57.0,118.0,64.0,,,,32.0,25.0,33.0,21.0,74.0,11.0,32.0,51.0,88.0,18.0,14.0,12.0,7.0,23.0,35.0,9.0,59.0,114.0,8.0,10.0,74.0,80.0,7.0,1.0,39.0,57.0,326,0.6483516483516484,0.686046511627907,,,,,0.4375,0.40425531914893614,0.4354066985645933,0.40425531914893614,0.4959183673469388,0.49137931034482757,0.004784688995215311,0.15384615384615385,0.21428571428571427,19.58041958041958,0.34285714285714286,0.07494145199063232,0.08270676691729323,0.07678571428571429,0.05555555555555555,0.09316770186335403,0.10476190476190476,0.4688995215311005,0.5204081632653061,0.6623376623376623,0.6470588235294118,0.40669856459330145,0.36470588235294116,0.3924050632911392,,,,,0.5319148936170213,0.44,,,0.47368421052631576,,0.4768677033492823,0.48810638297872333,0.16182572614107885,0.1625,0.2336065573770492,8.559615384615386,22.8,0.26038338658146964,9.0,25.0,,1.0,,,10.0,25.0,,,8.0,28.0,4.0,6.0,30.0,8.0,37.0,1.0,4.0,3.0,5.0,4.0,9.0,4.0,,0.4,0.4,0.45161290322580644,0.2,0.13333333333333333,0.05952380952380952,0.06818181818181818,0.060810810810810814,0.05747126436781609,0.05405405405405406,0.06962025316455696,,0.011627906976744186,0.11961722488038277,0.36,0.45,0.2222222222222222,0.7741935483870968,0.004784688995215311,,,,,,,0.510525,0.11475409836065574,7.0,17.0,10.0,1.0,2.0,16.0,,0.025,0.06493506493506493,0.056179775280898875,0.14285714285714285,0.68,0.4117647058823529,,1.0,,,8.0,6.0,,2.0,,1.0,,,9.0,6.0,1.0,9.0,5.0,0.5555555555555556,,,5.0,2.0,2.0,False,,,,0.07058823529411765,,0.14285714285714285,,,1.0,2.0,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,143713.0,2395,-75,4397,4396,1262,1309.0,502,8793,98.0,172.0,26.0,45.0,101.0,245.0,4.0,13.0,3.0,7.0,269.0,567.0,6.0,16.0,125.0,681.0,4678,62.0,145.0,4.0,9.0,42.0,178.0,292.0,246.0,15.0,10.0,4.0,40.0,157.0,185.0,62.0,398.0,21.0,89.0,122.0,200.0,41.0,25.0,61.0,44.0,58.0,119.0,38.0,77.0,197.0,8.0,18.0,150.0,167.0,25.0,,85.0,178.0,1262,0.5427509293680297,0.5748031496062992,0.8333333333333334,0.375,0.4444444444444444,0.46153846153846156,0.47442680776014107,0.42758620689655175,0.47684391080617494,0.44155844155844154,0.5206422018348624,0.4972067039106145,0.0274442538593482,0.07054673721340388,0.1511627906976744,15.478574289146977,0.5126050420168067,0.052881758764111705,0.04964539007092199,0.052231718898385564,0.048723897911832945,0.05564142194744977,0.04938271604938271,0.2950257289879931,0.5697674418604651,0.6712328767123288,0.45918367346938777,0.4202401372212693,0.4122448979591837,0.41735537190082644,0.022298456260720412,0.3076923076923077,0.3076923076923077,0.75,0.2922077922077922,0.5777777777777777,0.045454545454545456,0.42857142857142855,0.32246998284734135,0.4,0.4386112931034483,0.42512973856209146,0.1321928460342146,0.13556618819776714,0.26138032305433184,10.177601410934741,31.21875,0.28701387309529225,70.0,150.0,2.0,3.0,,,39.0,78.0,,,14.0,92.0,71.0,9.0,65.0,12.0,78.0,8.0,16.0,12.0,17.0,11.0,34.0,11.0,,0.5,0.5,0.5542168674698795,0.07333333333333333,0.08823529411764706,0.03866745984533016,0.03125,0.037582529202640935,0.03286384976525822,0.02564102564102564,0.05289256198347107,0.050505050505050504,0.03076923076923077,0.25728987993138935,0.4666666666666667,0.5035971223021583,0.2714285714285714,0.8118811881188119,0.005145797598627788,0.6666666666666666,0.6666666666666666,1.0,,,,0.45838571428571434,0.13509544787077826,23.0,41.0,30.0,4.0,15.0,12.0,1.0,0.03125,0.043478260869565216,0.04578313253012048,0.05555555555555555,0.5256410256410257,0.5609756097560976,24.0,6.0,3.0,3.0,28.0,19.0,,9.0,,3.0,1.0,2.0,27.0,18.0,7.0,29.0,22.0,0.7586206896551724,0.012987012987012988,0.5,8.0,16.0,2.0,False,,,,0.012244897959183673,,0.08695652173913043,,,3.0,,,,2.0,,,2.0,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,177456.0,2958,40,5449,5449,1576,1612.0,595,10898,218.0,328.0,60.0,98.0,222.0,478.0,8.0,27.0,4.0,12.0,618.0,1161.0,8.0,30.0,396.0,1656.0,5708,165.0,314.0,4.0,14.0,166.0,508.0,746.0,490.0,18.0,24.0,8.0,36.0,271.0,308.0,99.0,653.0,119.0,564.0,753.0,966.0,104.0,73.0,78.0,52.0,102.0,180.0,49.0,85.0,206.0,10.0,35.0,442.0,489.0,48.0,29.0,186.0,508.0,1576,0.6035598705501618,0.6543859649122807,0.75,0.26666666666666666,0.2857142857142857,0.2962962962962963,0.5322997416020672,0.5254777070063694,0.5289672544080605,0.5213414634146342,0.5851216022889842,0.6019184652278178,0.02518891687657431,0.031007751937984496,0.07621951219512195,25.66314076484947,0.43333333333333335,0.26541176470588235,0.23196881091617932,0.25890826383623955,0.3132075471698113,0.286214953271028,0.24739583333333334,0.2753988245172124,0.6646341463414634,0.7194719471947195,0.591743119266055,0.40134340890008396,0.46443514644351463,0.4673684210526316,0.022670025188916875,0.2962962962962963,0.2962962962962963,0.75,0.29878048780487804,0.6122448979591837,0.036585365853658534,0.3333333333333333,0.30058774139378674,0.3333333333333333,0.43362911392405057,0.42685705521472395,0.1399548532731377,0.14318706697459585,0.30676328502415456,10.307493540051679,30.286666666666672,0.28922738117085706,178.0,355.0,,3.0,,1.0,79.0,145.0,,2.0,46.0,204.0,143.0,29.0,173.0,70.0,213.0,27.0,31.0,22.0,26.0,69.0,34.0,65.0,,0.5448275862068965,0.5374149659863946,0.5895953757225434,0.022535211267605635,0.39106145251396646,0.08513779527559055,0.07754010695187166,0.08395677472984206,0.08366141732283465,0.08503401360544217,0.2070365358592693,0.18604651162790697,0.0533596837944664,0.2980688497061293,0.5014084507042254,0.5129682997118156,0.43258426966292135,0.7522522522522522,0.0025188916876574307,,,,0.006802721088435374,,,0.47318007518796995,0.12318840579710146,53.0,81.0,96.0,11.0,9.0,13.0,4.0,0.06666666666666667,0.11346153846153846,0.05846774193548387,0.05,0.5510204081632653,0.654320987654321,29.0,22.0,6.0,3.0,37.0,27.0,1.0,10.0,0.006802721088435374,3.0,,2.0,106.0,83.0,19.0,107.0,56.0,0.5233644859813084,0.006097560975609756,,7.0,24.0,4.0,False,,,,0.006276150627615063,,0.1320754716981132,,,2.0,6.0,,,1.0,,,1.0,1.0,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,35070.0,584,-43,1069,1089,318,379.0,136,2158,22.0,49.0,6.0,16.0,22.0,67.0,4.0,13.0,,6.0,49.0,122.0,4.0,15.0,40.0,150.0,1135,13.0,35.0,,6.0,17.0,43.0,48.0,50.0,6.0,10.0,4.0,6.0,85.0,99.0,45.0,212.0,13.0,38.0,53.0,62.0,24.0,10.0,18.0,14.0,21.0,39.0,12.0,26.0,71.0,5.0,4.0,44.0,55.0,5.0,,20.0,43.0,318,0.4897959183673469,0.5217391304347826,0.5,0.26666666666666666,,0.3333333333333333,0.4016393442622951,0.37142857142857144,0.40145985401459855,0.3170731707317073,0.46296296296296297,0.41346153846153844,0.10948905109489052,0.04918032786885246,0.12244897959183673,16.27339300244101,0.46153846153846156,0.09178743961352658,0.1368421052631579,0.10019646365422397,0.09803921568627451,0.12179487179487179,0.11594202898550725,0.35766423357664234,0.4489795918367347,0.5116279069767442,0.36363636363636365,0.48905109489051096,0.3283582089552239,0.3283582089552239,0.0948905109489051,0.3076923076923077,0.3076923076923077,0.5,0.3902439024390244,0.375,0.14634146341463414,,0.46715328467153283,0.4,0.48632330827067677,0.47655,0.13157894736842105,0.145985401459854,0.2866666666666667,10.930327868852459,32.233333333333334,0.29747427502338636,5.0,6.0,,2.0,2.0,3.0,8.0,14.0,2.0,3.0,6.0,28.0,31.0,1.0,8.0,2.0,9.0,,14.0,8.0,4.0,10.0,12.0,9.0,0.6666666666666666,0.5714285714285714,0.6470588235294118,0.6666666666666666,,0.038461538461538464,0.018648018648018648,0.01282051282051282,0.01775147928994083,0.01834862385321101,0.016666666666666666,0.057692307692307696,0.19230769230769232,,0.043795620437956206,0.8333333333333334,0.8333333333333334,,0.7272727272727273,0.014598540145985401,,,,0.17647058823529413,0.6666666666666666,,0.46854999999999997,0.18666666666666668,4.0,6.0,6.0,,1.0,1.0,,,0.015625,0.024096385542168676,,0.35294117647058826,0.6666666666666666,9.0,2.0,6.0,3.0,14.0,9.0,,5.0,,,,,9.0,2.0,2.0,9.0,6.0,0.6666666666666666,,,5.0,3.0,5.0,False,,,,,,,,,1.0,,,,,,,,,
