EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,14461.0,241,54,457,460,175.0,230.0,62.0,917,13.0,24.0,3.0,6.0,5.0,9.0,10.0,26.0,22.0,40.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,90,3.0,3.0,26.0,125.0,463,5.0,13.0,9.0,19.0,17.0,34.0,2.0,2.0,21.0,61.0,64.0,26.0,9.0,8.0,1.0,1.0,6.0,6.0,6.0,12.0,1.0,5.0,3.0,2.0,1.0,30.0,2.0,15.0,11.0,18.0,3.0,32.0,17.0,49.0,4.0,4.0,3.0,1.0,6.0,1.0,4.0,6.0,2.0,2.0,12.0,3.0,12.0,23.0,1.0,2.0,22.0,1.0,1.0,31.0,2.0,1.0,10.0,6.0,8.0,5.0,3.0,8.0,3.0,1.0,61.0,175.0,6.0,6.0,0.7111111111111111,0.7804878048780488,1.0,1.0,1.0,1.0,0.5,0.38461538461538464,0.5,0.532258064516129,0.38461538461538464,0.5555555555555556,0.5841121495327103,0.5277777777777778,0.6354166666666666,0.03225806451612903,0.06666666666666667,0.08333333333333333,0.11538461538461539,0.025,22.495274102079396,0.5,0.14285714285714285,0.11392405063291139,0.09375,0.16176470588235295,0.07407407407407407,0.12831858407079647,0.09090909090909091,0.10526315789473684,0.16279069767441862,0.03333333333333333,0.16666666666666666,0.14,0.06818181818181818,0.125,0.17647058823529413,0.11764705882352941,0.10256410256410256,0.375,0.25806451612903225,0.5416666666666666,0.5909090909090909,0.5384615384615384,0.27956989247311825,0.38461538461538464,0.43478260869565216,0.5,0.43010752688172044,0.55,0.5641025641025641,0.9090909090909091,0.021505376344086023,1.0,1.0,1.0,0.010752688172043012,1.0,1.0,1.0,0.46153846153846156,0.5,0.25,0.5555555555555556,0.027777777777777776,1.0,0.027777777777777776,1.0,0.2903225806451613,1.0,0.4409456989247312,0.47794166666666665,0.4392694444444445,0.09900990099009901,0.10204081632653061,0.152,0.488,10.480000000000002,23.7,0.38293216630196936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,21199.0,353,83,662,667,328.0,286.0,71.0,1329,22.0,40.0,1.0,1.0,14.0,26.0,4.0,14.0,15.0,35.0,4.0,9.0,2.0,4.0,7.0,15.0,2.0,6.0,41.0,89,11.0,24.0,44.0,159.0,662,4.0,5.0,2.0,13.0,18.0,43.0,4.0,10.0,28.0,76.0,22.0,60.0,18.0,4.0,14.0,7.0,6.0,38.0,8.0,46.0,3.0,5.0,24.0,3.0,11.0,100.0,2.0,10.0,5.0,13.0,1.0,19.0,12.0,31.0,2.0,16.0,9.0,7.0,13.0,3.0,9.0,17.0,4.0,2.0,30.0,19.0,13.0,40.0,1.0,4.0,41.0,,2.0,62.0,4.0,4.0,21.0,10.0,,,,,,,76.0,328.0,7.0,10.0,0.2682926829268293,0.28205128205128205,0.5454545454545454,0.4583333333333333,0.4,0.4782608695652174,0.4606741573033708,0.8,0.4186046511627907,0.5088495575221239,0.7857142857142857,0.4528301886792453,0.5535714285714286,0.6666666666666666,0.5138888888888888,0.21238938053097345,0.06741573033707865,0.1,0.07142857142857142,0.02857142857142857,22.972972972972972,0.43333333333333335,0.047619047619047616,0.058823529411764705,0.04950495049504951,0.05747126436781609,0.05405405405405406,0.05844155844155844,0.0502092050209205,0.08450704225352113,0.017543859649122806,0.04054054054054054,0.125,0.058823529411764705,0.05714285714285714,0.060240963855421686,0.016129032258064516,0.16,0.03773584905660377,,0.35398230088495575,0.55,0.6111111111111112,0.3181818181818182,0.12389380530973451,0.2857142857142857,0.3076923076923077,0.5,0.30973451327433627,0.42857142857142855,0.4411764705882353,0.13333333333333333,0.07964601769911504,0.4444444444444444,0.4444444444444444,1.0,0.13274336283185842,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.14285714285714285,1.0,0.49056603773584906,0.5384615384615384,0.07547169811320754,0.5,0.11320754716981132,0.3333333333333333,0.5663716814159292,0.5,0.4943227678571428,0.49510000000000004,0.5253269230769232,0.16153846153846155,0.19811320754716982,0.08176100628930817,0.4779874213836478,8.502247191011236,25.912499999999998,0.4954682779456193,1.0,1.0,1.0,1.0,2.0,15.0,1.0,2.0,2.0,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,19375.0,323,116,612,615,281.0,268.0,83.0,1227,40.0,60.0,8.0,16.0,16.0,23.0,2.0,9.0,4.0,7.0,,,,,,,,,46.0,76,,,20.0,112.0,596,8.0,16.0,3.0,19.0,18.0,30.0,,,12.0,48.0,70.0,22.0,,12.0,,,9.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,3.0,22.0,10.0,38.0,7.0,55.0,28.0,83.0,1.0,16.0,10.0,6.0,12.0,1.0,9.0,3.0,3.0,,15.0,4.0,15.0,36.0,1.0,1.0,29.0,,2.0,35.0,7.0,,17.0,4.0,3.0,2.0,1.0,4.0,4.0,,48.0,281.0,7.0,4.0,0.7608695652173914,0.875,,,,,0.6052631578947368,0.5,0.6,0.6052631578947368,0.5,0.6,0.6222222222222222,0.5588235294117647,0.6153846153846154,,0.11842105263157894,0.11666666666666667,0.2222222222222222,,14.85148514851485,0.8,0.30434782608695654,0.19689119170984457,0.11518324607329843,0.14285714285714285,0.1,0.18250950570342206,0.11312217194570136,0.12941176470588237,0.046511627906976744,0.14285714285714285,0.06666666666666667,0.12962962962962962,0.2830188679245283,0.18604651162790697,0.13636363636363635,0.15384615384615385,0.05,1.0,0.7894736842105263,0.6666666666666666,0.7547169811320755,0.775,0.11842105263157894,0.2222222222222222,0.2857142857142857,,0.09210526315789473,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,1.0,0.5,0.7666666666666667,0.6956521739130435,,,,,0.7894736842105263,,0.5576486842105264,0.55652,0.5670233333333333,0.19767441860465115,0.19767441860465115,0.16964285714285715,0.42857142857142855,2.6934210526315794,,0.4591503267973856,,,,,,,,,,3.0,,,,,,,3.0,1.0,1.0,0.08823529411764706,0.13333333333333333,0.25,,,,,,,,,,,True,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,32908.0,548,107,1036,1038,430.0,446.0,130.0,2074,20.0,43.0,2.0,4.0,10.0,20.0,18.0,30.0,24.0,51.0,10.0,24.0,3.0,13.0,18.0,46.0,5.0,14.0,62.0,124,28.0,70.0,87.0,295.0,1053,8.0,13.0,10.0,38.0,35.0,58.0,8.0,27.0,39.0,133.0,30.0,94.0,69.0,2.0,44.0,18.0,10.0,67.0,3.0,70.0,1.0,2.0,39.0,11.0,17.0,143.0,1.0,4.0,24.0,36.0,,60.0,8.0,68.0,3.0,24.0,16.0,8.0,18.0,7.0,12.0,24.0,6.0,3.0,42.0,20.0,20.0,41.0,1.0,7.0,58.0,1.0,,102.0,3.0,7.0,29.0,15.0,1.0,,1.0,3.0,2.0,,133.0,430.0,4.0,13.0,0.24193548387096775,0.2459016393442623,0.8214285714285714,0.4,0.2962962962962963,0.4117647058823529,0.5,0.6153846153846154,0.603448275862069,0.5360824742268041,0.7777777777777778,0.5529411764705883,0.6050420168067226,0.8636363636363636,0.6238095238095238,0.36082474226804123,0.08064516129032258,0.13953488372093023,0.13333333333333333,,23.60876897133221,0.42857142857142855,,0.10256410256410256,0.012658227848101266,0.192,0.0136986301369863,0.12605042016806722,0.012853470437017995,0.02586206896551724,,0.008928571428571428,0.030303030303030304,0.05263157894736842,0.07920792079207921,0.14838709677419354,0.19767441860465115,0.1794871794871795,0.03409090909090909,0.6666666666666666,0.22164948453608246,0.46511627906976744,0.5405405405405406,0.35,0.15463917525773196,0.6,0.6923076923076923,0.05555555555555555,0.26288659793814434,0.47058823529411764,0.47058823529411764,0.2916666666666667,0.12371134020618557,0.4166666666666667,0.4166666666666667,1.0,0.23711340206185566,0.391304347826087,0.391304347826087,0.7222222222222222,0.2222222222222222,0.5,0.23529411764705882,0.5,0.15294117647058825,0.23076923076923078,0.16470588235294117,0.35714285714285715,0.5824742268041238,0.4090909090909091,0.4799229166666667,0.47337187499999994,0.4832511904761905,0.14798206278026907,0.19333333333333333,0.1288135593220339,0.45084745762711864,9.776612903225805,25.525714285714287,0.41505791505791506,,,5.0,4.0,5.0,15.0,2.0,2.0,,4.0,,0.8,,,,0.2777777777777778,3.0,2.0,,0.06666666666666667,,,4.0,1.0,4.0,2.0,0.8,1.0,0.0547945205479452,,,,True,,,,,
2866,1610612752,Jackie Butler,Jackie Butler,2866,NYK,44383.0,740,113,1397,1401,577.0,591.0,178.0,2798,69.0,119.0,28.0,51.0,23.0,41.0,45.0,84.0,3.0,12.0,,,,,,,,,117.0,215,,,58.0,292.0,1447,33.0,60.0,6.0,72.0,38.0,73.0,,,29.0,105.0,132.0,102.0,,46.0,,,29.0,19.0,6.0,25.0,3.0,3.0,12.0,2.0,5.0,56.0,10.0,54.0,27.0,68.0,21.0,116.0,67.0,183.0,11.0,17.0,10.0,7.0,25.0,3.0,7.0,37.0,18.0,5.0,62.0,23.0,60.0,127.0,9.0,19.0,61.0,3.0,2.0,77.0,12.0,1.0,33.0,11.0,31.0,20.0,11.0,31.0,17.0,6.0,105.0,577.0,24.0,11.0,0.5641025641025641,0.7021276595744681,,,,,0.5441860465116279,0.55,0.5205479452054794,0.5441860465116279,0.55,0.5205479452054794,0.5910931174089069,0.5714285714285714,0.5769230769230769,,0.13488372093023257,0.17647058823529413,0.08333333333333333,0.08333333333333333,19.30043722673329,0.4032258064516129,0.44680851063829785,0.1475054229934924,0.11842105263157894,0.1569767441860465,0.11494252873563218,0.1500789889415482,0.11786372007366483,0.14857142857142858,0.13934426229508196,0.06918238993710692,0.14634146341463414,0.15217391304347827,0.12598425196850394,0.15816326530612246,0.15702479338842976,0.1568627450980392,0.16176470588235295,0.5483870967741935,0.5534883720930233,0.5798319327731093,0.7040816326530612,0.5362318840579711,0.39069767441860465,0.5357142857142857,0.5844155844155844,0.6,0.05581395348837209,0.25,0.2727272727272727,0.6666666666666666,,,,,,,,,0.85,0.5490196078431373,0.5616438356164384,0.5609756097560976,,,,,0.5534883720930233,,0.48580697674418605,0.5211942307692308,0.4867767123287671,0.13983050847457626,0.13983050847457626,0.2465753424657534,0.3595890410958904,4.00093023255814,,0.41302791696492486,,,,,,,,2.0,1.0,7.0,,,,,,,3.0,,,0.05172413793103448,0.08695652173913043,0.10714285714285714,,,,,,,,1.0,2.0,,True,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,10214.0,170,-24,327,328,108.0,149.0,44.0,655,9.0,15.0,4.0,6.0,4.0,4.0,2.0,4.0,1.0,9.0,3.0,11.0,1.0,2.0,2.0,8.0,1.0,5.0,12.0,28,5.0,19.0,10.0,49.0,364,4.0,6.0,3.0,11.0,4.0,8.0,2.0,7.0,4.0,18.0,6.0,18.0,12.0,8.0,7.0,2.0,3.0,10.0,2.0,12.0,2.0,,5.0,3.0,2.0,26.0,1.0,9.0,5.0,11.0,1.0,17.0,11.0,28.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,,,6.0,,10.0,19.0,1.0,,13.0,1.0,4.0,13.0,1.0,,7.0,,1.0,1.0,,1.0,1.0,,18.0,108.0,4.0,,0.25,0.375,0.8,0.2631578947368421,0.2857142857142857,0.2777777777777778,0.42857142857142855,0.6666666666666666,0.5,0.4148936170212766,0.6666666666666666,0.4666666666666667,0.46226415094339623,0.6875,0.5294117647058824,0.40425531914893614,0.10714285714285714,0.13333333333333333,0.25,,15.775401069518715,0.8333333333333334,0.1111111111111111,0.09401709401709402,0.07627118644067797,0.13513513513513514,0.034482758620689655,0.1038961038961039,0.06802721088435375,0.10869565217391304,0.03125,0.075,0.07142857142857142,0.05555555555555555,0.11428571428571428,0.10869565217391304,0.08,0.25,0.038461538461538464,1.0,0.3191489361702128,0.6,0.6923076923076923,0.2222222222222222,0.0851063829787234,0.5,0.6666666666666666,,0.19148936170212766,0.1111111111111111,0.1111111111111111,1.0,0.23404255319148937,0.2727272727272727,0.2727272727272727,1.0,0.1702127659574468,0.25,0.25,0.5,1.0,0.6666666666666666,0.26666666666666666,1.0,0.13333333333333333,0.5,0.3333333333333333,0.2,0.723404255319149,0.2857142857142857,0.5186119565217391,0.56982,0.5267892857142856,0.1320754716981132,0.20588235294117646,0.22448979591836735,0.3673469387755102,7.757142857142858,25.26315789473684,0.3302752293577982,,,,,,3.0,1.0,,,,,,,,,,1.0,,,0.07142857142857142,,,,,,,,,,,,,True,,,,,
2417,1610612752,Qyntel Woods,Qyntel Woods,2417,NYK,15509.0,258,28,482,483,206.0,250.0,55.0,965,19.0,22.0,3.0,4.0,10.0,10.0,3.0,10.0,4.0,11.0,5.0,12.0,2.0,7.0,1.0,3.0,,,26.0,43,6.0,15.0,17.0,87.0,483,4.0,7.0,,8.0,12.0,16.0,2.0,7.0,11.0,41.0,36.0,16.0,18.0,2.0,3.0,1.0,2.0,9.0,3.0,12.0,1.0,2.0,6.0,1.0,2.0,27.0,1.0,3.0,9.0,22.0,2.0,33.0,4.0,37.0,2.0,6.0,4.0,2.0,8.0,4.0,6.0,11.0,2.0,2.0,19.0,10.0,14.0,16.0,,1.0,19.0,,1.0,22.0,4.0,,11.0,2.0,2.0,2.0,,2.0,2.0,,41.0,206.0,,1.0,0.6923076923076923,0.72,1.0,0.4,0.2857142857142857,0.4,0.6046511627906976,0.5714285714285714,0.75,0.603448275862069,0.5,0.6521739130434783,0.6492537313432836,0.5,0.6833333333333333,0.25862068965517243,0.046511627906976744,0.045454545454545456,0.1,,15.636363636363637,0.42105263157894735,0.15384615384615385,0.1437908496732026,0.01775147928994083,0.14754098360655737,0.03333333333333333,0.14485981308411214,0.020100502512562814,,0.038461538461538464,0.01639344262295082,,0.13333333333333333,0.15,0.14705882352941177,0.175,0.09523809523809523,0.08333333333333333,1.0,0.3793103448275862,0.8636363636363636,0.9047619047619048,0.631578947368421,0.1724137931034483,0.3,0.3333333333333333,1.0,0.1896551724137931,0.36363636363636365,0.36363636363636365,0.75,0.20689655172413793,0.4166666666666667,0.4166666666666667,1.0,0.05172413793103448,0.3333333333333333,0.3333333333333333,1.0,0.5,0.75,0.43478260869565216,1.0,0.30434782608695654,0.2857142857142857,,,0.6379310344827587,0.3333333333333333,0.5165879310344828,0.536725,0.5425913043478261,0.16923076923076924,0.22,0.09195402298850575,0.47126436781609193,7.027906976744186,24.106666666666666,0.42738589211618255,,1.0,,,1.0,,,1.0,,,,,0.125,,,,,,,,0.07692307692307693,0.6666666666666666,,,,,,,,,,,True,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,5385.0,90,47,177,176,87.0,82.0,20.0,353,6.0,7.0,1.0,1.0,2.0,3.0,1.0,2.0,,3.0,,,,,,,,,7.0,12,,,5.0,19.0,164,1.0,1.0,,2.0,3.0,5.0,,,2.0,8.0,10.0,4.0,,,,,,6.0,2.0,8.0,1.0,1.0,5.0,1.0,,18.0,1.0,2.0,1.0,6.0,1.0,8.0,4.0,12.0,,5.0,2.0,3.0,2.0,,2.0,1.0,,1.0,3.0,1.0,3.0,10.0,,,13.0,,5.0,10.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,,8.0,87.0,3.0,3.0,0.7142857142857143,0.7142857142857143,,,,,0.5833333333333334,1.0,0.6,0.5833333333333334,1.0,0.6,0.5588235294117647,0.5,0.5,,,,,,9.950248756218906,0.6666666666666666,0.14285714285714285,0.11764705882352941,0.04081632653061224,0.047619047619047616,0.14285714285714285,0.09722222222222222,0.05357142857142857,,0.09090909090909091,0.047619047619047616,0.25,,0.15384615384615385,0.16666666666666666,0.0625,,,1.0,0.5833333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,0.25,,,,,,,,,,,,1.0,1.0,0.6,0.6666666666666666,,,,,0.5833333333333334,,0.5227833333333334,0.5548,0.46756000000000003,0.14285714285714285,0.14285714285714285,0.10526315789473684,0.42105263157894735,6.6499999999999995,,0.4915254237288136,,,,,,,,,,1.0,,,,,,,1.0,,,0.09090909090909091,,1.0,,,,,,,,,,,True,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,14179.0,236,11,464,461,174.0,186.0,61.0,925,25.0,45.0,1.0,4.0,10.0,17.0,9.0,12.0,16.0,30.0,1.0,2.0,,,6.0,13.0,3.0,5.0,50.0,87,7.0,15.0,29.0,150.0,506,2.0,5.0,,4.0,15.0,27.0,3.0,5.0,9.0,48.0,38.0,62.0,12.0,,13.0,6.0,5.0,38.0,6.0,44.0,1.0,5.0,18.0,7.0,13.0,94.0,1.0,4.0,7.0,16.0,1.0,24.0,5.0,29.0,1.0,4.0,4.0,,13.0,2.0,11.0,5.0,2.0,,18.0,10.0,6.0,14.0,2.0,1.0,35.0,1.0,1.0,41.0,7.0,,19.0,5.0,,,,,,,48.0,174.0,5.0,6.0,0.38,0.38,0.5714285714285714,0.4666666666666667,0.6,0.4666666666666667,0.5747126436781609,0.4,0.5555555555555556,0.5931372549019608,0.4,0.609375,0.6302521008403361,0.3333333333333333,0.631578947368421,0.14705882352941177,0.05747126436781609,0.08888888888888889,0.08333333333333333,,25.751879699248118,0.7222222222222222,0.041666666666666664,0.1032258064516129,0.02666666666666667,0.14893617021276595,0.03225806451612903,0.11386138613861387,0.027624309392265192,0.03125,0.02857142857142857,0.0196078431372549,,0.017857142857142856,0.11428571428571428,0.171875,0.14285714285714285,0.16666666666666666,0.025,,0.4411764705882353,0.5555555555555556,0.6097560975609756,0.36,0.11764705882352941,0.75,0.8181818181818182,0.2222222222222222,0.29411764705882354,0.5333333333333333,0.5333333333333333,0.5,0.0196078431372549,0.5,0.5,1.0,0.12745098039215685,0.46153846153846156,0.46153846153846156,0.5,0.8,0.25,0.53125,0.5882352941176471,,,0.15625,0.6,0.5882352941176471,0.46153846153846156,0.5000950980392158,0.50726,0.5301781250000001,0.16666666666666666,0.1919191919191919,0.02666666666666667,0.32,7.967816091954025,25.513333333333332,0.375,,,,,,9.0,,,1.0,1.0,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,True,,,,,
147,1610612752,Jalen Rose,Jalen Rose,147,NYK,4734.0,79,20,152,153,43.0,72.0,16.0,305,7.0,11.0,,,2.0,2.0,2.0,5.0,3.0,9.0,5.0,7.0,,1.0,1.0,2.0,,,12.0,25,6.0,9.0,15.0,57.0,172,,,2.0,2.0,5.0,7.0,,1.0,6.0,16.0,12.0,12.0,15.0,,2.0,1.0,2.0,5.0,3.0,8.0,1.0,2.0,1.0,2.0,2.0,19.0,,1.0,,5.0,2.0,7.0,1.0,8.0,,3.0,3.0,,1.0,,,3.0,1.0,1.0,4.0,,2.0,6.0,,2.0,14.0,,1.0,18.0,3.0,1.0,7.0,3.0,,,,,,,16.0,43.0,,3.0,0.5,0.5,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.48,,0.7142857142857143,0.6176470588235294,,0.625,0.6829268292682927,0.5,0.7272727272727273,0.2647058823529412,0.08,0.09090909090909091,0.2,,26.16279069767442,0.25,0.2222222222222222,0.10638297872340426,0.020833333333333332,,,0.07352941176470588,0.01818181818181818,0.05263157894736842,,,,,0.1111111111111111,0.19047619047619047,,,,,0.3235294117647059,0.6363636363636364,0.7,0.2857142857142857,0.14705882352941177,0.4,0.5,0.5,0.2647058823529412,0.3333333333333333,0.3333333333333333,1.0,0.20588235294117646,0.7142857142857143,0.7142857142857143,0.8,0.058823529411764705,0.5,0.5,1.0,,,0.25,1.0,0.125,,,,0.5882352941176471,0.5,0.5065073529411765,0.6399,0.4174875,0.18421052631578946,0.2413793103448276,0.03508771929824561,0.2807017543859649,8.488000000000001,23.555555555555554,0.28289473684210525,,,1.0,,1.0,3.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,
