EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,Travels,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,on,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,10472.0,175.0,-11.0,341,335,122,220,44.0,676,8.0,10.0,1.0,2.0,1.0,1.0,3.0,11.0,4.0,9.0,15.0,30.0,11.0,41.0,340.0,2.0,5.0,4.0,8.0,1.0,3.0,5.0,7.0,18.0,12.0,2.0,1.0,9.0,4.0,13.0,3.0,1.0,5.0,1.0,3.0,30.0,7.0,13.0,4.0,14.0,9.0,27.0,20.0,47.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,7.0,2.0,11.0,2.0,3.0,18.0,30.0,1.0,2.0,11.0,1.0,2.0,17.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,122,6.0,2.0,0.6,0.6428571428571429,0.5,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5394736842105263,0.5,0.5,0.03333333333333333,0.1,12.661498708010335,0.36363636363636365,0.5,0.11666666666666667,0.12149532710280374,0.17391304347826086,0.1794871794871795,0.1258741258741259,0.136986301369863,0.07142857142857142,0.1935483870967742,0.10416666666666667,0.13043478260869565,0.25,0.07317073170731707,0.05128205128205128,0.225,0.21052631578947367,0.15384615384615385,0.5,0.3333333333333333,0.8,0.8888888888888888,0.5,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3,0.4444444444444444,0.4444444444444444,1.0,0.4,0.5,0.3333333333333333,1.0,0.3333333333333333,0.42606,0.47325,0.5086666666666667,0.19444444444444445,0.19444444444444445,0.1951219512195122,0.17073170731707318,8.69,0.35777126099706746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,10422.0,174.0,15.0,322,329,101,141,41.0,651,2.0,5.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,9.0,5.0,22.0,10.0,41.0,329.0,2.0,4.0,2.0,9.0,1.0,6.0,3.0,11.0,6.0,4.0,2.0,,14.0,3.0,17.0,1.0,2.0,8.0,1.0,5.0,37.0,3.0,5.0,5.0,18.0,3.0,26.0,10.0,36.0,1.0,5.0,4.0,1.0,4.0,,4.0,3.0,,7.0,1.0,3.0,9.0,14.0,,1.0,13.0,1.0,,16.0,,5.0,3.0,8.0,5.0,3.0,8.0,3.0,,11.0,101,3.0,3.0,0.6,0.75,0.22727272727272727,0.5,0.16666666666666666,0.36904761904761907,0.3888888888888889,0.2857142857142857,0.41,0.45,0.3235294117647059,,,15.489130434782608,0.5714285714285714,0.2727272727272727,0.1565217391304348,0.05434782608695652,0.23809523809523808,0.05263157894736842,0.16911764705882354,0.053691275167785234,0.04,0.03125,0.08571428571428572,0.07692307692307693,,0.2,0.0975609756097561,0.1724137931034483,0.25,0.034482758620689655,0.375,0.11904761904761904,0.4,0.4,0.5,0.19047619047619047,0.125,0.125,1.0,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.5,0.2222222222222222,0.5,0.14285714285714285,0.5,0.5952380952380952,0.44796190476190473,0.5067428571428572,0.39918571428571425,0.10638297872340426,0.18518518518518517,0.21951219512195122,0.2682926829268293,11.081818181818182,0.3136645962732919,1.0,4.0,1.0,3.0,6.0,16.0,2.0,2.0,8.0,7.0,20.0,1.0,5.0,2.0,8.0,21.0,16.0,6.0,2.0,1.0,1.0,1.0,1.0,0.35,0.2,0.25,0.35,0.47619047619047616,0.125,0.2,0.09523809523809523,0.25,0.25,1.0,0.38095238095238093,0.375,0.375,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5714285714285714,0.25,0.375,25.195,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,12297.0,205.0,14.0,370,378,83,130,46.0,748,2.0,4.0,,,,,1.0,7.0,1.0,6.0,4.0,17.0,1.0,39.0,384.0,,3.0,,,,4.0,,12.0,8.0,,,,8.0,4.0,12.0,2.0,2.0,5.0,3.0,,28.0,1.0,2.0,7.0,11.0,2.0,20.0,4.0,24.0,,7.0,6.0,1.0,7.0,,5.0,4.0,2.0,11.0,,2.0,5.0,14.0,1.0,1.0,11.0,1.0,6.0,3.0,1.0,2.0,,2.0,2.0,,2.0,1.0,1.0,12.0,83,2.0,,1.0,1.0,0.23529411764705882,,,0.475,,0.5454545454545454,0.47560975609756095,,0.5454545454545454,,,12.322274881516588,0.6363636363636364,0.14285714285714285,0.08088235294117647,0.017857142857142856,0.22580645161290322,0.02,0.10778443113772455,0.018518518518518517,,0.025,0.022727272727272728,0.034482758620689655,,0.04081632653061224,0.06521739130434782,0.14634146341463414,0.17857142857142858,,0.5,0.1,0.5,0.5,1.0,0.175,0.14285714285714285,0.14285714285714285,1.0,0.15,0.16666666666666666,0.16666666666666666,1.0,,,,,0.675,0.500675,0.47822000000000003,0.4971,0.04878048780487805,0.1111111111111111,,0.3076923076923077,10.764705882352942,0.22432432432432434,8.0,20.0,,3.0,2.0,3.0,,1.0,1.0,10.0,23.0,,3.0,4.0,7.0,30.0,3.0,2.0,1.0,,,,1.0,0.43478260869565216,,0.5714285714285714,0.43478260869565216,0.575,0.05555555555555555,0.6666666666666666,0.5,0.4,0.4,1.0,0.075,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,0.09090909090909091,1.0,0.6666666666666666,23.495652173913047,3.0,6.0,1.0,1.0,0.5454545454545454,0.5,,,,,,,,,,,,,,,,,,True,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,35174.0,586.0,41.0,1085,1092,280,439,132.0,2177,49.0,81.0,4.0,5.0,10.0,19.0,10.0,28.0,23.0,54.0,82.0,163.0,39.0,275.0,1113.0,8.0,10.0,7.0,23.0,17.0,35.0,24.0,79.0,88.0,76.0,4.0,17.0,68.0,24.0,92.0,13.0,11.0,29.0,11.0,28.0,208.0,6.0,12.0,8.0,26.0,,34.0,18.0,52.0,5.0,14.0,8.0,6.0,34.0,10.0,19.0,19.0,15.0,53.0,6.0,15.0,26.0,55.0,1.0,2.0,46.0,,7.0,50.0,4.0,17.0,10.0,2.0,1.0,1.0,2.0,2.0,,79.0,280,9.0,10.0,0.5365853658536586,0.55,0.5030674846625767,0.8,0.4857142857142857,0.5064377682403434,0.47058823529411764,0.55,0.537109375,0.5476190476190477,0.6171875,0.10429447852760736,0.1111111111111111,25.0,0.6415094339622641,,0.06419753086419754,0.03550295857988166,0.1038961038961039,0.0392156862745098,0.07053941908713693,0.03665987780040733,0.07446808510638298,0.017241379310344827,0.0234375,0.04081632653061224,0.03636363636363636,0.04964539007092199,0.06666666666666667,0.07751937984496124,0.06451612903225806,0.04716981132075472,1.0,0.34763948497854075,0.6049382716049383,0.6805555555555556,0.5510204081632653,0.12017167381974249,0.35714285714285715,0.45454545454545453,0.4,0.2317596566523605,0.42592592592592593,0.4423076923076923,0.5652173913043478,0.29411764705882354,0.8,0.38,0.5263157894736842,0.648068669527897,0.5093030172413792,0.48119230769230775,0.4791459183673469,0.06910569105691057,0.09659090909090909,0.08363636363636363,0.2872727272727273,7.550920245398773,0.25806451612903225,9.0,25.0,,2.0,15.0,45.0,5.0,5.0,11.0,24.0,70.0,,7.0,7.0,15.0,66.0,44.0,15.0,,5.0,,,0.9166666666666666,0.34285714285714286,,0.4666666666666667,0.34782608695652173,0.30042918454935624,,0.26666666666666666,0.1072961373390558,0.36,0.36,1.0,0.19313304721030042,0.3333333333333333,0.3409090909090909,0.8666666666666667,0.11764705882352941,,,0.29411764705882354,0.22,0.45454545454545453,0.3409090909090909,24.695714285714285,2.0,4.0,1.0,,0.08,0.5,6.0,1.0,1.0,0.014285714285714285,0.21428571428571427,0.037037037037037035,0.022222222222222223,0.25,,,,,,,,,,True,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,17996.0,300.0,54.0,570,566,150,261,70.0,1136,16.0,22.0,4.0,4.0,7.0,8.0,2.0,9.0,9.0,16.0,27.0,47.0,9.0,111.0,560.0,5.0,9.0,,16.0,8.0,10.0,6.0,28.0,32.0,22.0,4.0,6.0,34.0,9.0,43.0,6.0,3.0,21.0,5.0,8.0,95.0,1.0,6.0,5.0,23.0,2.0,30.0,8.0,38.0,1.0,13.0,10.0,3.0,8.0,3.0,5.0,4.0,3.0,12.0,2.0,3.0,8.0,18.0,1.0,,14.0,,2.0,13.0,1.0,4.0,2.0,10.0,7.0,2.0,10.0,6.0,,28.0,150,3.0,1.0,0.5925925925925926,0.64,0.574468085106383,0.5555555555555556,0.8,0.5543478260869565,0.5,0.6470588235294118,0.5618556701030928,0.5,0.6428571428571429,0.1276595744680851,0.22727272727272727,16.795069337442218,0.6666666666666666,0.08695652173913043,0.10900473933649289,0.03468208092485549,0.10416666666666667,0.011904761904761904,0.10810810810810811,0.027237354085603113,0.0851063829787234,0.01639344262295082,0.015384615384615385,,0.034482758620689655,0.13414634146341464,0.1206896551724138,0.07042253521126761,0.13157894736842105,0.023255813953488372,0.6,0.2391304347826087,0.7272727272727273,0.9411764705882353,0.5625,0.09782608695652174,0.2222222222222222,0.25,0.5,0.17391304347826086,0.5625,0.5625,0.6666666666666666,0.25,1.0,0.47058823529411764,0.875,0.7282608695652174,0.5213532608695653,0.42684,0.5438823529411765,0.042105263157894736,0.08,0.14414414414414414,0.25225225225225223,9.21063829787234,0.2631578947368421,7.0,14.0,1.0,2.0,9.0,31.0,5.0,1.0,5.0,16.0,45.0,2.0,7.0,2.0,7.0,42.0,31.0,9.0,1.0,1.0,,,0.875,0.35555555555555557,0.2857142857142857,0.2857142857142857,0.35555555555555557,0.4891304347826087,0.05,,0.15217391304347827,0.5,0.5,1.0,0.33695652173913043,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.125,0.5,1.0,0.3125,0.29411764705882354,0.2,0.2903225806451613,24.971111111111117,1.0,2.0,,,0.11764705882352941,0.5,6.0,,,,0.1111111111111111,,,0.25,1.0,2.0,1.0,0.2,1.0,,,,,True,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,19274.0,321.0,40.0,581,587,164,233,70.0,1168,8.0,11.0,,1.0,1.0,1.0,3.0,8.0,14.0,38.0,25.0,57.0,15.0,131.0,584.0,1.0,3.0,2.0,10.0,4.0,10.0,3.0,29.0,38.0,12.0,,,10.0,9.0,19.0,5.0,4.0,3.0,2.0,5.0,47.0,2.0,1.0,5.0,32.0,2.0,39.0,3.0,42.0,,6.0,5.0,1.0,5.0,,2.0,,3.0,5.0,,1.0,11.0,16.0,,,9.0,,1.0,19.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,29.0,164,,1.0,0.76,0.76,0.43859649122807015,0.3333333333333333,0.4,0.5087719298245614,0.5,0.4482758620689655,0.5252100840336135,0.5555555555555556,0.46774193548387094,,,18.759455370650528,1.0,0.1,0.13973799126637554,0.005681818181818182,0.13157894736842105,0.024691358024691357,0.13857677902621723,0.011673151750972763,0.021739130434782608,,,0.0196078431372549,0.03333333333333333,0.07792207792207792,0.18666666666666668,0.15584415584415584,0.12121212121212122,,1.0,0.09649122807017543,0.7272727272727273,0.7272727272727273,0.875,0.07017543859649122,0.375,0.375,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.3684210526315789,0.7857142857142857,0.125,,0.034482758620689655,1.0,0.5964912280701754,0.4809254385964912,0.5359857142857143,0.46231034482758615,0.0423728813559322,0.08196721311475409,0.07633587786259542,0.22137404580152673,13.429824561403509,0.2822719449225473,8.0,20.0,,1.0,14.0,37.0,4.0,4.0,13.0,22.0,57.0,2.0,5.0,6.0,19.0,66.0,37.0,14.0,,,,,1.0,0.38596491228070173,0.4,0.3157894736842105,0.38596491228070173,0.5,,0.2,0.17543859649122806,0.4,0.4,1.0,0.32456140350877194,0.3783783783783784,0.3783783783783784,1.0,0.125,,,0.5,0.4482758620689655,0.3076923076923077,0.3783783783783784,24.67543859649123,2.0,6.0,,,0.20689655172413793,0.3333333333333333,,,,,,,,,2.0,8.0,,0.5,1.0,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,13720.0,229.0,81.0,423,422,73,94,49.0,845,23.0,35.0,3.0,5.0,3.0,5.0,9.0,22.0,3.0,6.0,35.0,63.0,31.0,134.0,423.0,4.0,8.0,,11.0,3.0,6.0,13.0,28.0,26.0,44.0,,4.0,29.0,16.0,45.0,4.0,12.0,16.0,4.0,9.0,106.0,,2.0,7.0,15.0,3.0,25.0,2.0,27.0,1.0,14.0,5.0,9.0,10.0,,5.0,4.0,5.0,14.0,1.0,3.0,3.0,22.0,3.0,2.0,37.0,2.0,8.0,38.0,7.0,15.0,5.0,1.0,,1.0,1.0,1.0,,28.0,73,4.0,4.0,0.37142857142857144,0.37142857142857144,0.5555555555555556,0.5,0.5,0.5597826086956522,0.4583333333333333,0.5357142857142857,0.6226415094339622,0.4583333333333333,0.6666666666666666,0.06349206349206349,0.08571428571428572,25.0,0.7142857142857143,0.17647058823529413,0.09740259740259741,0.01694915254237288,0.22580645161290322,,0.11891891891891893,0.010256410256410256,0.024390243902439025,0.022222222222222223,,,,0.08,0.05357142857142857,0.16666666666666666,0.21739130434782608,0.025,1.0,0.3804347826086957,0.6571428571428571,0.71875,0.30434782608695654,0.2391304347826087,0.4090909090909091,0.42857142857142855,0.5555555555555556,0.06521739130434782,0.5,0.5,0.3333333333333333,0.4166666666666667,0.6,0.35714285714285715,0.6,0.6956521739130435,0.5262483333333333,0.5304714285714286,0.531675,0.15841584158415842,0.2112676056338028,0.08208955223880597,0.208955223880597,4.8619047619047615,0.17257683215130024,2.0,8.0,1.0,2.0,9.0,21.0,2.0,3.0,6.0,11.0,29.0,1.0,4.0,3.0,8.0,24.0,19.0,9.0,,1.0,,,0.7272727272727273,0.3793103448275862,0.25,0.375,0.4074074074074074,0.31521739130434784,,0.25,0.08695652173913043,0.25,0.25,1.0,0.22826086956521738,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.5,1.0,0.16666666666666666,0.42857142857142855,0.5,0.47368421052631576,27.210344827586205,,2.0,,,0.14285714285714285,,9.0,2.0,,,0.045454545454545456,,,0.6666666666666666,,2.0,,,,1.0,0.03333333333333333,,,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,4933.0,82.0,-32.0,144,159,48,60,10.0,303,10.0,12.0,1.0,1.0,2.0,3.0,,2.0,6.0,14.0,16.0,28.0,12.0,44.0,181.0,1.0,1.0,2.0,4.0,3.0,5.0,7.0,13.0,14.0,18.0,,,5.0,4.0,9.0,2.0,2.0,2.0,2.0,1.0,22.0,,,1.0,3.0,,4.0,,4.0,,3.0,1.0,2.0,2.0,,2.0,2.0,,4.0,,3.0,1.0,7.0,,,9.0,,,16.0,,5.0,3.0,,,,,,,13.0,48,3.0,3.0,0.4375,0.4375,0.5714285714285714,1.0,0.6,0.5517241379310345,1.0,0.6,0.5945945945945946,1.0,0.7222222222222222,,,25.786163522012576,0.5,,0.05,,0.09090909090909091,,0.056338028169014086,,,,,,,,0.1111111111111111,0.058823529411764705,0.09090909090909091,,,0.41379310344827586,0.8333333333333334,0.8333333333333334,0.4,0.06896551724137931,,,,0.4827586206896552,0.42857142857142855,0.42857142857142855,0.5,1.0,1.0,0.6,0.6666666666666666,0.4482758620689655,0.4776431034482758,0.5817,0.46174,0.14705882352941177,0.15151515151515152,0.09090909090909091,0.29545454545454547,10.903571428571428,0.3333333333333333,,,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,0.034482758620689655,,,,,,,0.034482758620689655,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,3852.0,64.0,1.0,125,117,25,54,13.0,242,,,,,,,2.0,5.0,5.0,5.0,7.0,10.0,,23.0,135.0,2.0,2.0,,7.0,1.0,2.0,,2.0,4.0,10.0,,1.0,5.0,2.0,7.0,2.0,,1.0,2.0,2.0,16.0,,,,5.0,,5.0,,5.0,,,,,1.0,,1.0,1.0,,2.0,,,3.0,6.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,2.0,25,,,0.2857142857142857,0.2857142857142857,0.7,1.0,0.5,0.6764705882352942,1.1666666666666667,0.3333333333333333,0.6764705882352942,1.1666666666666667,0.3333333333333333,0.1,,13.66906474820144,0.5,,0.1,,,,0.09090909090909091,,,,,,,,0.17647058823529413,0.10526315789473684,,,,,,,,0.29411764705882354,0.4,0.5,,0.29411764705882354,1.0,1.0,0.4,,,,,0.4117647058823529,0.4219941176470588,0.48862500000000003,0.3449166666666667,,,0.30434782608695654,0.08695652173913043,12.52,0.2,1.0,1.0,1.0,1.0,2.0,6.0,,,1.0,3.0,7.0,1.0,1.0,,1.0,6.0,6.0,2.0,,1.0,,,0.6666666666666666,0.42857142857142855,1.0,,0.42857142857142855,0.4117647058823529,,,0.058823529411764705,1.0,1.0,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,25.400000000000002,,,,,,,3.0,,,,0.2,,,,,,,,,,,,1.0,True,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,14680.0,245.0,24.0,433,438,79,99,49.0,871,35.0,48.0,5.0,8.0,7.0,7.0,14.0,34.0,5.0,10.0,54.0,92.0,24.0,135.0,459.0,7.0,12.0,4.0,18.0,9.0,12.0,10.0,28.0,68.0,40.0,6.0,8.0,14.0,6.0,20.0,6.0,,13.0,1.0,,46.0,3.0,13.0,4.0,42.0,5.0,51.0,18.0,69.0,3.0,9.0,3.0,6.0,10.0,1.0,3.0,7.0,7.0,17.0,2.0,5.0,9.0,17.0,1.0,2.0,44.0,3.0,1.0,39.0,9.0,20.0,4.0,15.0,11.0,4.0,15.0,9.0,1.0,28.0,79,1.0,3.0,0.6296296296296297,0.6666666666666666,0.5869565217391305,0.5833333333333334,0.75,0.5967741935483871,0.5833333333333334,0.75,0.625,0.6428571428571429,0.7777777777777778,0.08695652173913043,0.0625,25.40650406504065,0.5882352941176471,0.3333333333333333,0.22702702702702704,0.09219858156028368,0.12121212121212122,0.046153846153846156,0.21100917431192662,0.07766990291262135,0.0975609756097561,0.12727272727272726,0.044444444444444446,0.02631578947368421,0.07407407407407407,0.23529411764705882,0.25,0.19672131147540983,0.14285714285714285,0.1,0.6,0.5161290322580645,0.7291666666666666,0.7777777777777778,0.6285714285714286,0.3655913978494624,0.4117647058823529,0.4827586206896552,0.5714285714285714,0.10752688172043011,0.5,0.5,0.8,0.6666666666666666,0.625,0.5833333333333334,1.0,0.5268817204301075,0.4764139784946236,0.45007777777777785,0.5036916666666666,0.19230769230769232,0.1941747572815534,0.13333333333333333,0.2074074074074074,5.430434782608696,0.18244803695150116,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,1.0,,,1.0,0.010752688172043012,0.09090909090909091,,0.010752688172043012,1.0,1.0,,,,,,,,,,,,,22.8,,,1.0,1.0,,,3.0,,,,0.14705882352941177,,,0.4,,,,,,,,,,True,,,,
