EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,2pt And 1 Free Throw Trips,3SecondViolations,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,BlockedShortMidRange,DefensiveGoaltends,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Fg3aBlocked,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,on,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,22198.0,370,-76,682,705,180,294,67,1387,22.0,41,3.0,5.0,3.0,5.0,1.0,6.0,5.0,19.0,1.0,9.0,1.0,3.0,6.0,2.0,4.0,28,66,1.0,15.0,11.0,70,714,3.0,6.0,2.0,6.0,5.0,11.0,1.0,7.0,3.0,16.0,44.0,12.0,3.0,2.0,6.0,7.0,10.0,2.0,12.0,1.0,1.0,6.0,2.0,2.0,26.0,3.0,5.0,9.0,10.0,3.0,22,8.0,30,2.0,4.0,4.0,12.0,2.0,7.0,9.0,5.0,3.0,21.0,1.0,10.0,15.0,42.0,2.0,4.0,19.0,5.0,22.0,8.0,3.0,3.0,2.0,1.0,3.0,1.0,16.0,180,11.0,2.0,0.7857142857142857,0.8148148148148148,1.0,0.06666666666666667,0.14285714285714285,0.06666666666666667,0.42424242424242425,0.5,0.45454545454545453,0.36419753086419754,0.375,0.3611111111111111,0.3804347826086957,0.375,0.36363636363636365,0.18518518518518517,0.10606060606060606,0.14634146341463414,0.16666666666666666,14.848883048620236,0.5714285714285714,0.08108108108108109,0.045662100456621,0.021739130434782608,0.10588235294117647,0.03896103896103896,0.0625,0.026058631921824105,0.0273972602739726,0.02857142857142857,0.01639344262295082,0.037037037037037035,0.043478260869565216,0.02702702702702703,0.07272727272727272,0.044444444444444446,0.13114754098360656,0.041666666666666664,0.046511627906976744,0.3333333333333333,0.5061728395061729,0.5365853658536586,0.6285714285714286,0.7727272727272727,0.07407407407407407,0.16666666666666666,0.2,1.0,0.2345679012345679,0.2631578947368421,0.2631578947368421,0.8,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.07407407407407407,0.625,0.6,0.6666666666666666,0.25,0.2777777777777778,0.6,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.691358024691358,0.5072765432098765,0.526825,0.4611944444444444,0.0898876404494382,0.10810810810810811,0.08571428571428572,0.22857142857142856,5.972727272727272,24.106666666666666,0.26392961876832843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,10961.0,183,-84,327,346,82,135,33,673,7.0,12,,1.0,2.0,3.0,,1.0,7.0,24.0,,,,,,,,14,37,,,7.0,35,350,,3.0,,,3.0,6.0,,,,6.0,18.0,10.0,,,,3.0,18.0,5.0,23.0,3.0,2.0,9.0,1.0,8.0,51.0,,1.0,6.0,6.0,1.0,13,1.0,14,,6.0,3.0,5.0,2.0,4.0,8.0,1.0,4.0,13.0,1.0,2.0,6.0,25.0,,1.0,11.0,2.0,8.0,3.0,,,,,,,6.0,82,5.0,,0.6428571428571429,0.6428571428571429,,,,,0.3783783783783784,,0.5,0.3783783783783784,,0.5,0.425,,0.5,,0.08108108108108109,0.16666666666666666,,14.48087431693989,0.38461538461538464,0.045454545454545456,0.05825242718446602,0.00819672131147541,0.13953488372093023,,0.0821917808219178,0.006666666666666667,,,0.013333333333333334,,,0.13793103448275862,0.03571428571428571,0.021739130434782608,0.1875,,,,0.32432432432432434,0.5833333333333334,0.7,0.5714285714285714,0.02702702702702703,,,,0.6486486486486487,0.2916666666666667,0.30434782608695654,0.7142857142857143,,,,,,0.3333333333333333,,,,0.5,0.6666666666666666,,,,0.32432432432432434,0.46338648648648645,0.48905,0.4816833333333333,0.075,0.075,,0.17142857142857143,12.22162162162162,,0.25076452599388377,3.0,1.0,1.0,2.0,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1531,1610612751,Marc Jackson,Marc Jackson,1531,NJN,3814.0,64,-4,120,124,40,82,13,244,3.0,6,1.0,2.0,1.0,2.0,5.0,7.0,2.0,10.0,,,,,,,,10,23,,,12.0,32,107,1.0,3.0,,2.0,2.0,5.0,,,6.0,10.0,10.0,10.0,,2.0,,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,2.0,1.0,6.0,6.0,13,2.0,15,1.0,,,3.0,1.0,3.0,3.0,,,6.0,,1.0,5.0,13.0,,1.0,10.0,1.0,13.0,6.0,1.0,1.0,1.0,,1.0,1.0,10.0,40,2.0,1.0,0.5,0.5555555555555556,,,,,0.43478260869565216,0.3333333333333333,0.4,0.43478260869565216,0.3333333333333333,0.4,0.5517241379310345,0.3333333333333333,0.625,,,,,25.54744525547445,0.5,0.46153846153846156,0.20689655172413793,0.05128205128205128,0.07692307692307693,,0.16666666666666666,0.0392156862745098,0.09090909090909091,,0.047619047619047616,,,,0.3333333333333333,0.23076923076923078,0.1111111111111111,,0.08333333333333333,1.0,0.2608695652173913,0.5,0.5,0.3333333333333333,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.4,0.43478260869565216,0.2,0.2,1.0,,,,,,0.6666666666666666,0.5,,,0.4,0.5,,,,0.2608695652173913,0.4064739130434783,0.4976333333333333,0.3951,0.21428571428571427,0.21428571428571427,0.0625,0.3125,10.256521739130434,,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,7164.0,119,-33,214,224,59,101,20,438,11.0,22,3.0,4.0,4.0,5.0,2.0,10.0,11.0,25.0,2.0,3.0,,1.0,10.0,,3.0,24,57,6.0,13.0,20.0,86,240,3.0,4.0,,10.0,8.0,14.0,1.0,4.0,8.0,27.0,18.0,30.0,9.0,2.0,10.0,3.0,8.0,2.0,10.0,1.0,1.0,5.0,,3.0,22.0,1.0,5.0,2.0,6.0,2.0,10,6.0,16,3.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,,7.0,1.0,2.0,3.0,13.0,1.0,1.0,28.0,,32.0,14.0,3.0,2.0,,,2.0,,27.0,59,3.0,2.0,0.375,0.391304347826087,0.5,0.46153846153846156,0.25,0.46153846153846156,0.42105263157894735,0.75,0.5714285714285714,0.4714285714285714,0.75,0.5277777777777778,0.5058823529411764,0.7142857142857143,0.5869565217391305,0.18571428571428572,0.05263157894736842,,0.3,38.655462184873954,0.5714285714285714,0.2,0.09230769230769231,0.06666666666666667,0.08,0.04,0.08888888888888889,0.06,0.14814814814814814,0.09090909090909091,,0.045454545454545456,,0.05,0.15,0.08,0.07142857142857142,0.09090909090909091,0.08333333333333333,,0.3142857142857143,0.5,0.5,0.45454545454545453,0.14285714285714285,0.2,0.2857142857142857,,0.35714285714285715,0.44,0.44,0.36363636363636365,0.04285714285714286,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,0.75,0.3333333333333333,,0.2777777777777778,0.8,0.05555555555555555,,0.16666666666666666,0.5,0.46586428571428573,0.6334,0.44798611111111114,0.17073170731707318,0.2028985507246377,0.11627906976744186,0.313953488372093,10.466666666666667,25.092307692307696,0.2757009345794392,1.0,,1.0,,,2.0,,4.0,1.0,4.0,9.0,4.0,2.0,1.0,0.4,0.4,0.25,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1909,1610612751,Scott Padgett,Scott Padgett,1909,NJN,9914.0,165,-39,305,314,71,119,34,619,4.0,6,,,,,,2.0,2.0,12.0,5.0,9.0,3.0,3.0,15.0,,3.0,6,20,9.0,24.0,8.0,47,313,,3.0,2.0,5.0,,3.0,4.0,6.0,3.0,15.0,12.0,,27.0,,15.0,2.0,8.0,2.0,10.0,,2.0,3.0,1.0,4.0,22.0,6.0,7.0,9.0,13.0,4.0,26,13.0,39,1.0,8.0,7.0,4.0,1.0,3.0,2.0,1.0,,6.0,1.0,1.0,13.0,22.0,1.0,1.0,8.0,1.0,10.0,3.0,2.0,2.0,2.0,,2.0,1.0,15.0,71,1.0,2.0,1.0,1.0,1.0,0.375,0.6666666666666666,0.375,0.3,,,0.4431818181818182,0.3,0.6666666666666666,0.47959183673469385,0.4166666666666667,0.6818181818181818,0.5454545454545454,0.1,,1.0,16.129032258064516,0.6666666666666666,0.26666666666666666,0.14606741573033707,0.06930693069306931,0.2,0.13636363636363635,0.16417910447761194,0.0896551724137931,0.03225806451612903,0.058823529411764705,0.09433962264150944,0.10714285714285714,0.1875,0.08333333333333333,0.2,0.18181818181818182,0.14705882352941177,0.36363636363636365,0.038461538461538464,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.045454545454545456,,,,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.20454545454545456,0.5555555555555556,0.5555555555555556,1.0,0.3409090909090909,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.6818181818181818,0.4782011363636365,0.42735,0.4902,0.06382978723404255,0.13043478260869565,0.10638297872340426,0.3191489361702128,11.945,24.241666666666664,0.23278688524590163,1.0,,2.0,,,,,4.0,1.0,2.0,,4.0,,,0.26666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.26666666666666666,1.0,2.0,1.0,1.0,1.0,0.5,0.041666666666666664,0.06666666666666667,0.4,0.5,1.0,,,,,,,,,,True,,,,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,12556.0,209,-16,380,390,81,121,36,770,6.0,10,1.0,2.0,2.0,3.0,6.0,10.0,14.0,26.0,3.0,3.0,1.0,1.0,10.0,1.0,3.0,26,46,6.0,13.0,5.0,75,384,2.0,3.0,1.0,9.0,6.0,12.0,2.0,4.0,1.0,19.0,48.0,4.0,18.0,2.0,10.0,4.0,7.0,2.0,9.0,1.0,1.0,6.0,,1.0,20.0,,4.0,6.0,17.0,2.0,25,5.0,30,,3.0,2.0,6.0,,4.0,5.0,2.0,,11.0,1.0,1.0,14.0,30.0,2.0,2.0,8.0,,8.0,3.0,1.0,6.0,6.0,,6.0,1.0,19.0,81,5.0,1.0,0.9230769230769231,0.96,1.0,0.46153846153846156,0.5,0.46153846153846156,0.5652173913043478,0.6666666666666666,0.5,0.5932203389830508,0.875,0.5625,0.5952380952380952,0.9,0.5588235294117647,0.22033898305084745,0.08695652173913043,0.2,0.2,17.577197149643705,0.5454545454545454,0.13333333333333333,0.12318840579710146,0.02962962962962963,0.11320754716981132,,0.12041884816753927,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.013888888888888888,,,0.10638297872340426,0.05714285714285714,0.17857142857142858,0.13513513513513514,0.0625,,0.16666666666666666,0.1694915254237288,0.6,0.75,0.8333333333333334,0.1694915254237288,0.6,0.75,0.8333333333333334,0.4406779661016949,0.5384615384615384,0.5384615384615384,1.0,0.05084745762711865,1.0,1.0,1.0,0.1694915254237288,0.5,0.5,,0.25,0.1875,0.6666666666666666,0.0625,1.0,0.1875,0.3898305084745763,0.45146186440677966,0.5106875,0.47817187499999997,0.04838709677419355,0.061224489795918366,0.12,0.25333333333333335,12.25652173913043,24.438461538461542,0.2131578947368421,1.0,2.0,,,,,,3.0,1.0,2.0,,3.0,,,0.3,0.3,1.0,0.3333333333333333,0.3,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,,,,True,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,8866.0,148,-49,266,283,53,83,23,549,11.0,18,,1.0,3.0,4.0,,5.0,9.0,21.0,3.0,4.0,,1.0,6.0,1.0,3.0,20,44,4.0,10.0,21.0,73,306,,3.0,1.0,5.0,4.0,8.0,,4.0,1.0,9.0,32.0,8.0,12.0,,5.0,3.0,14.0,6.0,20.0,4.0,2.0,4.0,2.0,8.0,46.0,1.0,2.0,3.0,12.0,5.0,20,3.0,23,1.0,8.0,7.0,6.0,,,3.0,6.0,2.0,9.0,1.0,1.0,5.0,9.0,,1.0,21.0,2.0,23.0,11.0,1.0,,,,1.0,1.0,9.0,53,2.0,,0.8,0.8,1.0,0.4,,0.4444444444444444,0.45454545454545453,,0.5,0.48148148148148145,0.375,0.3333333333333333,0.5615384615384615,0.5,0.34615384615384615,0.18518518518518517,0.06818181818181818,0.05555555555555555,0.4,24.915824915824913,0.6666666666666666,0.4166666666666667,0.13793103448275862,0.021505376344086023,0.12,0.03571428571428571,0.13392857142857142,0.024793388429752067,0.03333333333333333,,0.021739130434782608,,0.14285714285714285,0.13793103448275862,0.047619047619047616,0.1891891891891892,0.1111111111111111,0.14285714285714285,0.041666666666666664,1.0,0.3333333333333333,0.6111111111111112,0.6470588235294118,0.8181818181818182,0.09259259259259259,,,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.07407407407407407,0.75,0.75,1.0,0.1111111111111111,0.25,,,0.25,0.3333333333333333,0.75,0.08333333333333333,,0.25,0.5185185185185185,0.47425,0.4339,0.4708681818181818,0.171875,0.2037037037037037,0.0684931506849315,0.1232876712328767,9.634090909090908,28.21,0.19924812030075187,1.0,,2.0,,,1.0,,1.0,,2.0,,1.0,,,0.16666666666666666,0.16666666666666666,1.0,,0.2,,,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,6747.0,112,-14,216,217,75,131,26,433,4.0,10,,2.0,2.0,4.0,1.0,2.0,,5.0,3.0,6.0,2.0,2.0,7.0,,3.0,5,17,4.0,13.0,13.0,35,203,1.0,5.0,,3.0,2.0,5.0,2.0,5.0,9.0,19.0,2.0,8.0,9.0,,6.0,3.0,7.0,5.0,12.0,4.0,1.0,3.0,,4.0,29.0,1.0,1.0,3.0,9.0,,12,2.0,14,,3.0,2.0,9.0,2.0,3.0,5.0,6.0,1.0,14.0,,3.0,8.0,18.0,,2.0,14.0,1.0,16.0,4.0,4.0,,,,,,19.0,75,2.0,4.0,0.2,0.2,0.75,0.3076923076923077,0.4,0.3333333333333333,0.29411764705882354,0.2,0.4,0.36666666666666664,0.2,0.5,0.4605263157894737,0.25,0.6333333333333333,0.43333333333333335,0.17647058823529413,0.2,0.5,21.311475409836067,0.6428571428571429,,0.12857142857142856,0.013888888888888888,0.11538461538461539,0.03571428571428571,0.125,0.02,0.038461538461538464,,,0.058823529411764705,,,0.13333333333333333,0.25925925925925924,0.13636363636363635,,,,0.3333333333333333,0.4,0.5,0.25,0.06666666666666667,0.5,1.0,,0.16666666666666666,,,,0.2,0.5,0.5,1.0,0.23333333333333334,0.4,,,,0.4,0.5,0.2,1.0,0.3,0.7666666666666667,0.5008793103448276,0.43513333333333337,0.4951166666666667,0.11764705882352941,0.19047619047619047,0.08571428571428572,0.5428571428571428,6.588235294117647,26.446153846153848,0.3472222222222222,1.0,,1.0,,,,,1.0,,1.0,3.0,1.0,,,0.14285714285714285,0.14285714285714285,,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,
2669,1610612751,Linton Johnson,Linton Johnson,2669,NJN,987.0,16,2,36,36,20,29,3,72,3.0,4,,,2.0,2.0,,,1.0,2.0,,,,,,,,4,6,,,1.0,9,29,1.0,1.0,,2.0,3.0,3.0,,,1.0,7.0,8.0,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,,2.0,2,,2,,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,2.0,,4.0,2.0,,,,,,,7.0,20,,,1.0,1.0,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.5625,1.0,0.875,,0.16666666666666666,0.25,,25.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.75,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,0.6666666666666666,1.0,,,,0.6666666666666666,0.5128,0.2942,0.5229333333333334,0.25,0.25,0.2222222222222222,0.7777777777777778,5.716666666666666,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
441,1610612751,Lamond Murray,Lamond Murray,441,NJN,4778.0,80,2,158,157,46,85,23,315,8.0,14,5.0,8.0,2.0,4.0,1.0,3.0,5.0,12.0,,2.0,,1.0,8.0,,1.0,14,29,3.0,10.0,3.0,40,157,5.0,9.0,1.0,12.0,5.0,8.0,,2.0,2.0,12.0,18.0,10.0,9.0,8.0,8.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,3.0,7.0,5.0,7.0,2.0,14,10.0,24,3.0,2.0,1.0,1.0,1.0,,5.0,1.0,2.0,6.0,1.0,1.0,8.0,12.0,2.0,1.0,3.0,,5.0,3.0,,1.0,1.0,,1.0,1.0,12.0,46,2.0,,0.6428571428571429,0.9,1.0,0.3,,0.3,0.4827586206896552,0.5555555555555556,0.625,0.47435897435897434,0.5,0.5,0.4878048780487805,0.5454545454545454,0.5454545454545454,0.2564102564102564,0.034482758620689655,,0.3333333333333333,25.683060109289617,0.16666666666666666,0.2857142857142857,0.12962962962962962,0.14285714285714285,0.18518518518518517,0.125,0.14814814814814814,0.136986301369863,0.29411764705882354,0.2,0.037037037037037035,0.07142857142857142,0.2,0.047619047619047616,0.2857142857142857,0.10526315789473684,0.15,0.2857142857142857,0.14285714285714285,1.0,0.358974358974359,0.5714285714285714,0.5714285714285714,0.5,0.07692307692307693,0.3333333333333333,0.5,,0.3076923076923077,0.4166666666666667,0.4166666666666667,1.0,0.05128205128205128,,,,0.20512820512820512,0.8,0.625,0.2,,0.4,0.5,0.1,,0.1,0.6153846153846154,0.49632564102564103,0.5665625,0.50679,0.07317073170731707,0.0967741935483871,0.3,0.3,9.368965517241381,24.22,0.2911392405063291,1.0,,,,,1.0,,3.0,,2.0,,3.0,,,0.375,0.375,1.0,,0.375,,1.0,,,,,,,0.1,,,,,,,,,,,,True,,,,,,,,
