EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,4459.0,74.0,-13.0,140.0,138.0,37.0,45.0,12.0,278.0,4.0,7.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,13.0,1.0,4.0,2.0,13,149.0,2.0,4.0,4.0,2.0,6.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,1.0,5.0,6.0,4.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,37.0,1.0,0.5,1.0,1.0,0.25,0.25,0.3076923076923077,0.5,0.3333333333333333,0.3235294117647059,0.5,0.2857142857142857,0.3611111111111111,0.5,0.2857142857142857,0.23529411764705882,14.285714285714285,0.5,0.09803921568627451,0.08333333333333333,0.09090909090909091,0.0967741935483871,0.06779661016949153,0.23076923076923078,0.06666666666666667,0.25,0.058823529411764705,0.14285714285714285,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,0.75,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.6470588235294118,0.4731176470588236,0.416475,0.4554428571428572,0.05555555555555555,0.07142857142857142,0.3076923076923077,0.3076923076923077,6.9923076923076914,24.325,0.2642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,1430.0,24.0,-9.0,48.0,51.0,20.0,37.0,10.0,99.0,1.0,4.0,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,5.0,,1.0,,2,52.0,1.0,1.0,2.0,,3.0,,,2.0,,,,1.0,3.0,3.0,1.0,2.0,6.0,,,3.0,4.0,,4.0,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,20.0,1.0,1.0,1.0,,,,0.2,1.0,,0.16666666666666666,1.0,,0.16666666666666666,1.0,,0.16666666666666666,13.333333333333334,0.5,0.3333333333333333,,,0.23076923076923078,,,,,0.5,,0.6666666666666666,0.25,0.3333333333333333,1.0,,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,0.6666666666666666,,,0.8333333333333334,0.57045,0.4548,0.49679999999999996,,,1.0,,5.220000000000001,24.3,0.4166666666666667,2.0,1.0,0.4,0.25,1.0,0.5,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,7948.0,132.0,37.0,274.0,265.0,95.0,136.0,23.0,539.0,17.0,29.0,1.0,4.0,7.0,12.0,7.0,22.0,,,17.0,3.0,32.0,58.0,10.0,17.0,31.0,125,293.0,2.0,5.0,13.0,11.0,17.0,3.0,46.0,28.0,36.0,18.0,,16.0,16.0,23.0,14.0,2.0,53.0,6.0,5.0,16.0,26.0,7.0,33.0,5.0,2.0,5.0,3.0,6.0,2.0,11.0,6.0,9.0,1.0,25.0,33.0,14.0,46.0,95.0,,0.4375,0.4375,0.6,0.5882352941176471,0.625,0.5517241379310345,0.4,0.6470588235294118,0.6266666666666667,0.5833333333333334,0.7,0.6966292134831461,0.65,0.7931034482758621,0.22666666666666666,33.222591362126245,0.45454545454545453,0.2,0.07407407407407407,0.17857142857142858,0.19444444444444445,0.07142857142857142,0.125,,0.15384615384615385,0.3333333333333333,0.15,0.38666666666666666,0.5862068965517241,0.7083333333333334,0.35294117647058826,0.09333333333333334,0.29333333333333333,,,,,0.22666666666666666,0.6666666666666666,0.25,0.6,0.5833333333333334,0.15,0.6133333333333333,0.48624391891891894,0.44630833333333325,0.5121578947368421,0.16470588235294117,0.20588235294117646,0.104,0.368,8.424137931034483,26.205882352941178,0.3467153284671533,6.0,5.0,0.10344827586206896,0.1724137931034483,0.045454545454545456,0.3333333333333333,0.1111111111111111,,2.0,13.0,10.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,18.0,12.0,1.0,10.0,7.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,0.6666666666666666,0.058823529411764705,0.07692307692307693,0.07142857142857142,0.25,0.08,0.2857142857142857,0.2857142857142857,1.0,0.5909090909090909,0.6190476190476191,0.46153846153846156,0.5882352941176471,0.5882352941176471,0.6,0.16666666666666666,1.0,1.0,0.6666666666666666,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2424,1610612738,Dan Dickau,Dan Dickau,2424,BOS,14037.0,234.0,10.0,462.0,453.0,136.0,183.0,42.0,915.0,3.0,11.0,,,,3.0,4.0,11.0,3.0,8.0,12.0,4.0,7.0,26.0,10.0,20.0,18.0,62,504.0,,1.0,3.0,1.0,12.0,6.0,20.0,4.0,10.0,18.0,,11.0,33.0,40.0,15.0,11.0,87.0,4.0,2.0,7.0,11.0,5.0,16.0,11.0,6.0,11.0,9.0,7.0,2.0,18.0,14.0,40.0,1.0,17.0,18.0,1.0,20.0,136.0,7.0,0.2857142857142857,0.2857142857142857,0.6,0.5,0.5263157894736842,0.2692307692307692,,0.08333333333333333,0.4782608695652174,0.5,0.2222222222222222,0.5740740740740741,0.5,0.4166666666666667,0.43478260869565216,14.173228346456693,0.6111111111111112,0.046052631578947366,0.027586206896551724,0.045454545454545456,0.04591836734693878,0.02247191011235955,0.0425531914893617,,0.04081632653061224,0.03773584905660377,0.0625,0.2391304347826087,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.08695652173913043,0.2391304347826087,0.17391304347826086,0.375,0.375,1.0,0.2608695652173913,,,0.16666666666666666,,0.2222222222222222,0.6739130434782609,0.5017555555555556,0.4568666666666667,0.42525882352941174,0.061224489795918366,0.037037037037037035,0.04838709677419355,0.3225806451612903,10.2,25.830000000000002,0.2943722943722944,5.0,2.0,0.19230769230769232,0.36363636363636365,,0.08695652173913043,0.06,,,4.0,7.0,1.0,2.0,1.0,1.0,2.0,,2.0,12.0,12.0,1.0,7.0,7.0,5.0,2.0,,,5.0,3.0,,,5.0,,,1.0,,,5.0,5.0,0.5,0.3333333333333333,,0.03389830508474576,,,,,,,0.36363636363636365,0.36363636363636365,0.25,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.6666666666666666,0.5,,0.25,0.6363636363636364,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.07692307692307693,0.1111111111111111,0.5,0.09090909090909091,,,,,,,,,,,,True,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,3188.0,53.0,-4.0,103.0,104.0,28.0,43.0,14.0,207.0,1.0,3.0,,,,,1.0,,,,,,2.0,4.0,,,2.0,6,118.0,,,,,,,,,4.0,,,,,,,,,6.0,,7.0,9.0,6.0,15.0,2.0,1.0,,,2.0,,2.0,6.0,10.0,1.0,4.0,4.0,2.0,,28.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,6.779661016949153,,0.18421052631578946,0.17647058823529413,,0.16279069767441862,0.13043478260869565,0.2857142857142857,,0.2222222222222222,0.15384615384615385,,0.75,0.3333333333333333,0.5,,0.25,,,,,,,,,,,,0.75,0.4653,,,0.3333333333333333,0.3333333333333333,,,3.2750000000000004,,0.27184466019417475,1.0,2.0,0.25,0.3333333333333333,,0.4,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,0.14285714285714285,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,7.0,2.0,7.0,,,,,,2.0,3.0,4.0,0.5714285714285714,,,,,,,,True,,,,,,,,,,,,,,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,4762.0,79.0,-47.0,150.0,156.0,54.0,62.0,12.0,306.0,5.0,9.0,,1.0,2.0,3.0,1.0,9.0,,,,,9.0,19.0,,,8.0,26,187.0,,1.0,3.0,3.0,7.0,,12.0,18.0,,,,,3.0,3.0,1.0,2.0,6.0,2.0,,,1.0,3.0,4.0,,,1.0,1.0,2.0,,3.0,7.0,17.0,1.0,8.0,14.0,5.0,12.0,54.0,2.0,1.0,1.0,,,,0.47368421052631576,,0.42857142857142855,0.47368421052631576,,0.42857142857142855,0.5,0.5,0.5454545454545454,,18.012422360248447,0.3333333333333333,,0.04081632653061224,,,0.05357142857142857,,,,,,0.47368421052631576,0.5555555555555556,1.0,1.0,0.05263157894736842,0.47368421052631576,,,,,,1.0,,0.42857142857142855,0.6666666666666666,,0.47368421052631576,0.4975157894736842,0.533,0.49585714285714294,0.20833333333333334,0.20833333333333334,0.11538461538461539,0.46153846153846156,9.852631578947369,,0.36,4.0,1.0,0.21052631578947367,0.4444444444444444,,0.1111111111111111,,,,4.0,,,,,,,3.0,,6.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,2.0,2.0,,,0.14285714285714285,0.08333333333333333,0.14285714285714285,,,,,,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,1573.0,26.0,32.0,60.0,51.0,34.0,28.0,3.0,111.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,4.0,1.0,1.0,4.0,11,53.0,,,,1.0,1.0,1.0,9.0,4.0,,3.0,,,,,,,,,2.0,,3.0,,3.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,,2.0,4.0,1.0,9.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,0.7,,1.25,0.7857142857142857,,1.125,0.2,14.0625,1.0,,,0.14285714285714285,0.09090909090909091,,,,,,0.09090909090909091,0.4,0.5,0.5,1.0,0.2,0.2,0.2,1.0,1.0,1.0,,,,0.5,1.0,,0.6,0.43904,,0.55425,0.16666666666666666,0.2,,0.8181818181818182,7.074999999999999,23.8,0.5666666666666667,,1.0,,,,0.25,,,,1.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,4112.0,69.0,5.0,140.0,137.0,46.0,67.0,12.0,277.0,3.0,4.0,1.0,1.0,,,6.0,7.0,,,,,6.0,17.0,,,3.0,15,145.0,1.0,1.0,2.0,1.0,4.0,,4.0,12.0,,,,,5.0,6.0,3.0,2.0,13.0,,2.0,6.0,8.0,,8.0,2.0,1.0,7.0,5.0,4.0,2.0,11.0,2.0,7.0,3.0,6.0,4.0,2.0,4.0,46.0,1.0,1.0,1.0,,,,0.35294117647058826,1.0,0.25,0.35294117647058826,1.0,0.25,0.39473684210526316,1.0,0.4,,19.867549668874172,0.6363636363636364,0.14285714285714285,,0.13333333333333333,0.14035087719298245,,,,0.2,0.23076923076923078,0.2,0.23529411764705882,0.75,0.75,1.0,0.35294117647058826,0.4117647058823529,,,,,,1.0,1.0,,,,0.23529411764705882,0.4259999999999999,0.3505,0.377425,0.10526315789473684,0.10526315789473684,0.13333333333333333,0.26666666666666666,10.617647058823525,,0.32857142857142857,1.0,,0.058823529411764705,,,,,1.0,,3.0,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,,,3.0,3.0,3.0,0.16666666666666666,,,,,,,2.0,0.6666666666666666,1.0,,,,,,,True,,,,,,,,,,,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,7677.0,128.0,-7.0,240.0,242.0,55.0,89.0,19.0,482.0,17.0,22.0,4.0,4.0,5.0,7.0,20.0,4.0,,,,,27.0,46.0,,,5.0,59,276.0,5.0,6.0,11.0,6.0,9.0,,14.0,28.0,26.0,,6.0,,2.0,2.0,,2.0,4.0,7.0,4.0,21.0,28.0,8.0,36.0,5.0,3.0,4.0,1.0,6.0,3.0,10.0,11.0,21.0,2.0,11.0,12.0,6.0,14.0,55.0,3.0,0.5185185185185185,0.5833333333333334,,,,0.5869565217391305,0.8333333333333334,0.6666666666666666,0.5869565217391305,0.8333333333333334,0.6666666666666666,0.5784313725490197,0.7857142857142857,0.6363636363636364,,23.371647509578544,0.4,0.23076923076923078,0.09090909090909091,0.23529411764705882,0.23148148148148148,0.0898876404494382,0.2,0.047619047619047616,0.23333333333333334,0.1388888888888889,0.1111111111111111,0.4782608695652174,0.7727272727272727,0.8095238095238095,0.5882352941176471,0.43478260869565216,0.08695652173913043,,,,,,0.6666666666666666,1.0,0.7777777777777778,0.7142857142857143,,0.4782608695652174,0.4992782608695652,0.601925,0.5980333333333334,0.12,0.12,0.1864406779661017,0.23728813559322035,5.330434782608695,,0.22916666666666666,3.0,3.0,0.06521739130434782,0.045454545454545456,0.25,0.375,0.36,0.25,8.0,2.0,,,,,,,1.0,,2.0,,,,,,,1.0,1.0,2.0,,4.0,1.0,3.0,2.0,,3.0,2.0,,1.0,1.0,,,0.08333333333333333,0.05555555555555555,,0.375,0.0625,0.4,0.42105263157894735,0.375,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,4.0,1.0,4.0,0.05,,,,,1.0,2.0,4.0,1.0,,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,11579.0,193.0,15.0,379.0,369.0,90.0,131.0,36.0,748.0,18.0,23.0,2.0,4.0,3.0,3.0,11.0,51.0,2.0,4.0,10.0,1.0,48.0,85.0,5.0,14.0,23.0,134,414.0,4.0,8.0,12.0,8.0,17.0,3.0,32.0,50.0,46.0,6.0,4.0,8.0,20.0,26.0,9.0,10.0,58.0,3.0,8.0,13.0,21.0,5.0,26.0,6.0,4.0,5.0,3.0,5.0,2.0,10.0,2.0,11.0,3.0,28.0,29.0,12.0,32.0,90.0,2.0,0.5208333333333334,0.5434782608695652,0.4,0.35714285714285715,0.4166666666666667,0.5647058823529412,0.5,0.47058823529411764,0.5606060606060606,0.55,0.55,0.5982142857142857,0.5454545454545454,0.6153846153846154,0.1414141414141414,29.116945107398564,0.5,0.09774436090225563,0.02608695652173913,0.2,0.12138728323699421,0.03496503496503497,0.05263157894736842,0.030303030303030304,0.07692307692307693,0.13333333333333333,0.1935483870967742,0.23232323232323232,0.782608695652174,0.9,0.4444444444444444,0.1111111111111111,0.5151515151515151,0.04040404040404041,0.5,0.5,1.0,0.10101010101010101,0.4,0.5,0.15,1.0,0.05,0.37373737373737376,0.4662731958762887,0.51259375,0.44256052631578935,0.1111111111111111,0.1276595744680851,0.08955223880597014,0.23880597014925373,12.201176470588237,27.99285714285714,0.23746701846965698,4.0,,0.047058823529411764,0.13043478260869565,0.0196078431372549,,0.08163265306122448,,3.0,27.0,3.0,,,,1.0,2.0,1.0,2.0,10.0,9.0,2.0,3.0,6.0,4.0,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,3.0,,4.0,3.0,0.5,0.6666666666666666,0.07142857142857142,,0.10526315789473684,0.2222222222222222,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5294117647058824,0.54,0.5555555555555556,0.3,0.3,,,,,,0.375,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,0.1,1.0,,,,1.0,1.0,,,1.0,2.0,0.2,0.5,1.0,True,,,,,,,,,,,,,,
