EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,7597.0,127,-22.0,241,242,105.0,95.0,41.0,483,10.0,17.0,5.0,9.0,7.0,10.0,4.0,10.0,6.0,17.0,20.0,44.0,15.0,55.0,257,6.0,12.0,2.0,14.0,10.0,18.0,8.0,28.0,24.0,16.0,8.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,8.0,1.0,7.0,10.0,3.0,20.0,9.0,29.0,1.0,4.0,4.0,6.0,1.0,3.0,10.0,2.0,4.0,4.0,14.0,2.0,12.0,3.0,1.0,18.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,28.0,105.0,3.0,3.0,0.6,0.75,0.45454545454545453,0.5,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,0.5192307692307693,0.5384615384615384,0.6136363636363636,0.06818181818181818,0.17647058823529413,21.305841924398624,0.4,0.23076923076923078,0.2,0.1282051282051282,0.07142857142857142,0.28,0.1650485436893204,0.061068702290076333,0.09302325581395349,0.1,0.02564102564102564,0.15,0.21052631578947367,0.07692307692307693,0.21052631578947367,0.5,0.047619047619047616,0.5,0.38636363636363635,0.5882352941176471,0.7142857142857143,0.5,0.22727272727272727,0.4,0.4,0.25,0.38636363636363635,0.35294117647058826,0.35294117647058826,1.0,0.75,0.5555555555555556,0.2,0.5555555555555556,0.7,0.38636363636363635,0.4548727272727273,0.5113583333333332,0.4753833333333334,0.12244897959183673,0.12244897959183673,0.2545454545454545,0.509090909090909,8.759090909090908,0.43568464730290457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,7928.0,132,-28.0,246,249,64.0,91.0,30.0,495,6.0,14.0,1.0,3.0,2.0,2.0,1.0,3.0,11.0,22.0,18.0,39.0,3.0,57.0,283,2.0,7.0,,4.0,4.0,7.0,1.0,12.0,10.0,26.0,2.0,5.0,9.0,2.0,11.0,1.0,4.0,1.0,24.0,6.0,,1.0,3.0,3.0,7.0,6.0,13.0,2.0,4.0,1.0,7.0,,1.0,11.0,1.0,4.0,6.0,17.0,4.0,9.0,,2.0,6.0,1.0,,3.0,,,,,,12.0,64.0,1.0,,0.2777777777777778,0.29411764705882354,0.46153846153846156,0.2857142857142857,0.5714285714285714,0.5094339622641509,0.2857142857142857,0.6111111111111112,0.5181818181818182,0.2857142857142857,0.6,0.1282051282051282,0.2857142857142857,23.404255319148938,0.36363636363636365,0.17647058823529413,,0.043478260869565216,0.06896551724137931,0.03571428571428571,0.041237113402061855,0.05660377358490566,0.12903225806451613,0.08333333333333333,,,0.0625,0.05714285714285714,,0.1,0.09090909090909091,,0.2641509433962264,0.42857142857142855,0.6,,0.05660377358490566,0.3333333333333333,0.3333333333333333,,0.41509433962264153,0.5,0.5238095238095238,0.45454545454545453,0.42857142857142855,0.3333333333333333,,0.2222222222222222,1.0,0.5283018867924528,0.49027549019607836,0.4634714285714286,0.47730625,0.05454545454545454,0.07317073170731707,0.07017543859649122,0.21052631578947367,10.95897435897436,0.2601626016260163,4.0,7.0,1.0,1.0,2.0,7.0,1.0,6.0,14.0,1.0,2.0,15.0,3.0,2.0,5.0,2.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,0.8333333333333334,0.42857142857142855,0.5,0.5,0.2641509433962264,0.045454545454545456,0.1320754716981132,0.5714285714285714,0.5714285714285714,1.0,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.5,0.1111111111111111,1.0,0.1111111111111111,0.4,28.671428571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,4631.0,77,-62.0,137,138,18.0,29.0,22.0,275,5.0,11.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,6.0,14.0,4.0,16.0,183,2.0,3.0,2.0,6.0,1.0,1.0,1.0,3.0,8.0,4.0,4.0,2.0,2.0,2.0,4.0,,2.0,,10.0,7.0,,4.0,7.0,1.0,12.0,8.0,20.0,1.0,4.0,2.0,1.0,,,5.0,,2.0,3.0,10.0,,6.0,,,9.0,1.0,,5.0,,1.0,1.0,1.0,1.0,3.0,18.0,2.0,,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,1.0,0.4444444444444444,0.6,0.75,0.14285714285714285,0.18181818181818182,14.110429447852761,0.8,0.14285714285714285,,0.19444444444444445,0.1206896551724138,0.18181818181818182,0.1896551724137931,0.11267605633802817,0.15,0.09523809523809523,0.11764705882352941,0.18181818181818182,0.25,0.17647058823529413,0.3076923076923077,,0.16666666666666666,1.0,0.7857142857142857,0.45454545454545453,0.5555555555555556,0.6,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,1.0,0.6666666666666666,,1.0,1.0,0.7857142857142857,0.5434142857142857,0.54315,0.637,0.2777777777777778,0.2777777777777778,0.375,0.1875,2.6214285714285714,0.13138686131386862,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.07692307692307693,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1744,1610612752,Jerome James,Jerome James,1744,NYK,24362.0,406,-142.0,758,765,244.0,283.0,110.0,1523,32.0,51.0,8.0,17.0,3.0,11.0,23.0,63.0,1.0,7.0,56.0,121.0,25.0,137.0,857,11.0,27.0,5.0,27.0,8.0,27.0,7.0,23.0,58.0,54.0,18.0,6.0,9.0,3.0,12.0,2.0,5.0,1.0,27.0,34.0,,16.0,30.0,6.0,52.0,39.0,91.0,4.0,22.0,11.0,29.0,,7.0,51.0,3.0,11.0,49.0,104.0,17.0,39.0,,7.0,40.0,6.0,,22.0,1.0,23.0,16.0,23.0,8.0,23.0,244.0,11.0,1.0,0.5178571428571429,0.6170212765957447,0.4628099173553719,0.4074074074074074,0.2962962962962963,0.4628099173553719,0.4074074074074074,0.2962962962962963,0.4963768115942029,0.45,0.3709677419354839,0.049586776859504134,0.0392156862745098,21.235955056179776,0.43137254901960786,0.15384615384615385,,0.12295081967213115,0.10828025477707007,0.21052631578947367,0.14375,0.10290237467018469,0.08943089430894309,0.11578947368421053,0.125,0.13513513513513514,0.11320754716981132,0.11965811965811966,0.2413793103448276,0.1111111111111111,0.06779661016949153,0.34782608695652173,0.4214876033057851,0.6274509803921569,0.6530612244897959,0.65625,0.5206611570247934,0.36507936507936506,0.3898305084745763,0.34782608695652173,0.05785123966942149,0.14285714285714285,0.14285714285714285,,0.6296296296296297,0.47058823529411764,,0.4074074074074074,0.2727272727272727,0.4214876033057851,0.45395702479338845,0.488725,0.4245481481481482,0.16058394160583941,0.16058394160583941,0.19708029197080293,0.1678832116788321,5.437190082644629,0.32189973614775724,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,2.0,,11.0,,,,,,,,,,,,,,,,,,,,5.0,0.07692307692307693,0.08571428571428572,2.0,9.0,7.0,3.0,3.0,0.06349206349206349,0.06666666666666667,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,14966.0,249,-85.0,465,463,157.0,179.0,60.0,928,6.0,18.0,,2.0,2.0,8.0,3.0,13.0,9.0,20.0,18.0,51.0,23.0,95.0,542,,2.0,2.0,8.0,6.0,20.0,10.0,37.0,10.0,26.0,,5.0,16.0,10.0,26.0,6.0,6.0,2.0,62.0,3.0,,2.0,14.0,1.0,17.0,3.0,20.0,1.0,5.0,2.0,5.0,,1.0,10.0,1.0,3.0,5.0,8.0,2.0,17.0,1.0,1.0,24.0,2.0,3.0,6.0,4.0,,,,,37.0,157.0,1.0,2.0,0.2777777777777778,0.2777777777777778,0.35294117647058826,,0.3,0.4235294117647059,0.42857142857142855,0.4090909090909091,0.4946808510638298,0.5,0.5,0.09803921568627451,0.1111111111111111,19.366852886405958,0.5,0.05,,0.09929078014184398,0.01675977653631285,0.043478260869565216,0.0855614973262032,0.013513513513513514,0.015151515151515152,0.017543859649122806,0.017857142857142856,0.022727272727272728,0.13513513513513514,0.13333333333333333,0.02702702702702703,0.1111111111111111,0.02040816326530612,,0.21176470588235294,0.3333333333333333,0.375,0.16666666666666666,0.15294117647058825,0.23076923076923078,0.3,0.3333333333333333,0.23529411764705882,0.45,0.45,0.3333333333333333,0.2857142857142857,,,0.24242424242424243,0.25,0.611764705882353,0.48326058823529405,0.591475,0.4801712121212121,0.07777777777777778,0.10909090909090909,0.08421052631578947,0.3894736842105263,9.592156862745098,0.33763440860215055,5.0,13.0,2.0,4.0,7.0,21.0,9.0,12.0,34.0,5.0,13.0,33.0,3.0,,21.0,7.0,4.0,8.0,13.0,11.0,2.0,2.0,3.0,0.9166666666666666,0.35294117647058826,0.38461538461538464,0.35294117647058826,0.4,,0.15294117647058825,0.38461538461538464,0.38461538461538464,1.0,0.24705882352941178,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.12121212121212122,0.5,0.2727272727272727,0.3333333333333333,24.70294117647059,,,,,,,,,0.23076923076923078,,2.0,3.0,2.0,3.0,2.0,5.0,1.0,0.4,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,0.3333333333333333,0.02857142857142857,,,,,,True,,,,,,,,,,
147,1610612752,Jalen Rose,Jalen Rose,147,NYK,5886.0,98,-17.0,184,191,53.0,81.0,27.0,375,4.0,7.0,1.0,1.0,1.0,1.0,6.0,10.0,5.0,9.0,15.0,26.0,8.0,50.0,195,1.0,4.0,2.0,7.0,5.0,6.0,6.0,22.0,12.0,18.0,2.0,2.0,5.0,2.0,7.0,2.0,4.0,,16.0,1.0,,2.0,6.0,3.0,11.0,2.0,13.0,1.0,8.0,4.0,1.0,,,9.0,,1.0,4.0,8.0,1.0,11.0,,3.0,8.0,,,3.0,1.0,,,,,22.0,53.0,2.0,1.0,0.4,0.42857142857142855,0.5769230769230769,0.25,0.8333333333333334,0.6176470588235294,0.5,1.0,0.6578947368421053,0.5833333333333334,1.0,0.07692307692307693,0.14285714285714285,21.86046511627907,0.8888888888888888,0.2727272727272727,,0.08571428571428572,0.0136986301369863,0.09523809523809523,0.08791208791208792,0.022727272727272728,0.034482758620689655,,,0.07407407407407407,,0.13793103448275862,0.06666666666666667,0.16666666666666666,0.07692307692307693,,0.20588235294117646,0.5714285714285714,0.6666666666666666,,0.29411764705882354,0.6,0.6666666666666666,0.3333333333333333,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.8,0.2,1.0,,0.125,1.0,0.4411764705882353,0.45982058823529404,0.46575,0.4497125,0.08108108108108109,0.10344827586206896,0.14,0.44,10.157692307692306,0.28804347826086957,4.0,8.0,2.0,2.0,,,,4.0,8.0,2.0,2.0,12.0,,,,,,1.0,2.0,1.0,1.0,,4.0,1.0,0.5,1.0,0.5,0.23529411764705882,,0.23529411764705882,0.5,0.5,1.0,,,,,0.25,1.0,,,23.3625,1.0,0.06666666666666667,,,,,,,0.1,0.1,1.0,1.0,,,1.0,1.0,,1.0,0.2,1.0,1.0,,,,1.0,,,,,True,,,,,,,,,,
2417,1610612752,Qyntel Woods,Qyntel Woods,2417,NYK,5210.0,87,-10.0,164,162,78.0,96.0,25.0,326,7.0,9.0,2.0,2.0,4.0,4.0,,,3.0,4.0,10.0,13.0,10.0,36.0,186,2.0,2.0,1.0,5.0,7.0,7.0,7.0,24.0,12.0,8.0,4.0,2.0,3.0,4.0,7.0,2.0,1.0,,18.0,4.0,,4.0,7.0,3.0,14.0,5.0,19.0,1.0,6.0,4.0,3.0,,1.0,9.0,2.0,3.0,5.0,9.0,2.0,9.0,1.0,1.0,13.0,1.0,,5.0,2.0,,,,,24.0,78.0,,2.0,0.6,0.75,0.7692307692307693,1.0,1.0,0.6190476190476191,0.6666666666666666,0.6538461538461539,0.6666666666666666,0.625,0.6666666666666666,0.15384615384615385,0.2222222222222222,18.652849740932645,0.6666666666666666,0.375,,0.14285714285714285,0.06896551724137931,0.26666666666666666,0.171875,0.06756756756756757,0.08333333333333333,,0.09523809523809523,0.13333333333333333,0.0625,0.2222222222222222,0.23076923076923078,0.5,0.14285714285714285,,0.42857142857142855,0.7777777777777778,1.0,0.42857142857142855,,,,,0.19047619047619047,0.75,0.75,1.0,0.6666666666666666,1.0,,0.3076923076923077,1.0,0.8095238095238095,0.5286666666666667,0.5364833333333333,0.5074346153846153,0.2,0.29411764705882354,0.1388888888888889,0.6666666666666666,6.123076923076923,0.47560975609756095,1.0,7.0,1.0,6.0,1.0,1.0,,2.0,8.0,1.0,6.0,6.0,,,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,1.0,0.25,0.16666666666666666,0.25,0.38095238095238093,,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.047619047619047616,1.0,1.0,1.0,0.46153846153846156,0.16666666666666666,,1.0,23.9875,1.0,0.0625,,,,,,,,0.1,,1.0,,,,1.0,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,11172.0,186,-70.0,345,348,88.0,94.0,52.0,693,8.0,20.0,3.0,7.0,3.0,6.0,1.0,10.0,2.0,14.0,11.0,44.0,2.0,51.0,372,3.0,10.0,1.0,10.0,4.0,10.0,,23.0,12.0,10.0,6.0,6.0,4.0,,4.0,,2.0,2.0,8.0,10.0,,4.0,17.0,1.0,22.0,12.0,34.0,2.0,3.0,2.0,2.0,,,5.0,2.0,1.0,8.0,18.0,1.0,6.0,,,4.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,23.0,88.0,2.0,,0.5454545454545454,0.75,0.25,0.3,0.4,0.3310810810810811,0.4090909090909091,0.6388888888888888,0.3333333333333333,0.45454545454545453,0.6388888888888888,0.13636363636363635,0.25,19.512195121951223,0.6,0.07142857142857142,,0.1328125,0.06535947712418301,0.125,0.13125,0.06315789473684211,0.11290322580645161,,0.06521739130434782,0.125,0.07407407407407407,0.15942028985507245,0.15384615384615385,,0.041666666666666664,1.0,0.2702702702702703,0.4,0.5333333333333333,0.5,0.13513513513513514,0.1,0.1111111111111111,1.0,0.1891891891891892,0.14285714285714285,0.14285714285714285,0.5,0.6363636363636364,0.42857142857142855,,0.3333333333333333,0.5,0.6756756756756757,0.5120182432432433,0.5123818181818182,0.5173083333333334,0.02666666666666667,0.044444444444444446,0.19607843137254902,0.45098039215686275,7.965909090909091,0.25507246376811593,2.0,11.0,1.0,3.0,7.0,19.0,5.0,9.0,30.0,5.0,8.0,27.0,,,19.0,7.0,,,4.0,2.0,2.0,1.0,1.0,1.0,0.3,0.625,0.3,0.40540540540540543,,0.14864864864864866,0.18181818181818182,0.18181818181818182,1.0,0.25675675675675674,0.3684210526315789,0.3684210526315789,1.0,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3684210526315789,24.66,2.0,0.05405405405405406,,,,,,,0.1,0.1111111111111111,,,1.0,4.0,1.0,1.0,,1.0,,,,0.09090909090909091,0.8,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,6377.0,106,-42.0,196,201,62.0,55.0,29.0,397,5.0,12.0,2.0,5.0,3.0,4.0,,1.0,2.0,3.0,7.0,16.0,2.0,16.0,226,2.0,5.0,,4.0,3.0,5.0,,6.0,8.0,6.0,4.0,2.0,6.0,1.0,7.0,1.0,5.0,,15.0,6.0,,3.0,9.0,4.0,16.0,6.0,22.0,1.0,1.0,1.0,8.0,,4.0,9.0,,4.0,4.0,11.0,2.0,4.0,1.0,,4.0,,,2.0,,,,,,6.0,62.0,1.0,,0.5714285714285714,0.8,0.4375,0.4,0.6,0.4375,0.4,0.6,0.4444444444444444,0.4,0.6,0.125,0.16666666666666666,11.587982832618025,0.1111111111111111,0.36363636363636365,,0.14516129032258066,0.075,0.17647058823529413,0.1518987341772152,0.061855670103092786,0.15151515151515152,,0.043478260869565216,0.05,0.09090909090909091,0.22580645161290322,0.15384615384615385,0.25,0.14285714285714285,,0.75,0.4166666666666667,0.5,0.4,0.0625,,,,0.1875,0.6666666666666666,0.6666666666666666,1.0,1.0,0.4,,0.8,0.75,0.75,0.5545,0.58916,0.5244,0.1111111111111111,0.1111111111111111,0.25,0.375,3.4875,0.3163265306122449,,,,,,,,,,,,,,,,,,1.0,7.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,13700.0,228,-90.0,427,426,151.0,150.0,70.0,853,15.0,35.0,1.0,2.0,6.0,17.0,2.0,8.0,10.0,27.0,27.0,70.0,32.0,98.0,485,2.0,4.0,4.0,8.0,11.0,29.0,22.0,50.0,8.0,46.0,,9.0,32.0,7.0,39.0,1.0,14.0,6.0,85.0,2.0,,2.0,9.0,,11.0,2.0,13.0,1.0,7.0,6.0,4.0,,1.0,11.0,1.0,,2.0,6.0,1.0,33.0,,3.0,42.0,3.0,3.0,17.0,4.0,2.0,1.0,2.0,1.0,50.0,151.0,1.0,4.0,0.14814814814814814,0.14814814814814814,0.38571428571428573,0.5,0.3793103448275862,0.4074074074074074,0.4,0.4,0.48484848484848486,0.5714285714285714,0.5208333333333334,0.12857142857142856,0.2571428571428571,21.442495126705655,0.6363636363636364,,,0.06716417910447761,0.01,0.05263157894736842,0.06395348837209303,0.008620689655172414,0.011627906976744186,0.016129032258064516,,0.02631578947368421,0.16666666666666666,0.05555555555555555,0.06451612903225806,,0.024390243902439025,0.5,0.43209876543209874,0.42857142857142855,0.5769230769230769,0.2,0.09876543209876543,0.25,0.25,,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.1,0.4,0.5,1.0,0.4857142857142857,0.35294117647058826,0.5679012345679012,0.5060111111111111,0.5725750000000001,0.5270371428571428,0.17894736842105263,0.20238095238095238,0.08163265306122448,0.5102040816326531,8.388571428571431,0.35362997658079626,,,,,4.0,11.0,6.0,4.0,11.0,2.0,6.0,12.0,,,11.0,4.0,6.0,12.0,6.0,4.0,2.0,1.0,1.0,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.13580246913580246,,,,,,0.13580246913580246,0.36363636363636365,0.36363636363636365,1.0,,,0.17142857142857143,0.36363636363636365,24.736363636363635,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,0.2,0.3333333333333333,,,,1.0,,,True,,,,,,,,,,
