EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,Loose Ball Fouls,DefensiveGoaltends,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,ThreePtAssists,Arc3Assists,SecondChanceAtRimPctAssisted,Corner3Assists,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,on,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,4370.0,73,32.0,149,146,61,35,15.0,295,7.0,12.0,1.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,9.0,21.0,8.0,10.0,31.0,139,1.0,8.0,,2.0,3.0,6.0,6.0,3.0,12.0,10.0,8.0,2.0,3.0,3.0,11.0,13.0,9.0,2.0,28.0,1.0,5.0,2.0,10.0,1.0,13.0,7.0,20.0,1.0,1.0,,6.0,,4.0,,1.0,,12.0,,16.0,2.0,9.0,,12.0,61,,,0.5555555555555556,0.625,0.42857142857142855,0.125,0.5,0.3620689655172414,0.125,0.375,0.4305555555555556,0.125,0.42857142857142855,0.27586206896551724,0.14285714285714285,0.25,25.0,0.16666666666666666,0.1694915254237288,0.14285714285714285,0.09523809523809523,0.05555555555555555,0.15,0.11320754716981132,0.2,0.2857142857142857,,,0.21428571428571427,,0.16666666666666666,0.08333333333333333,0.06666666666666667,0.41379310344827586,0.5833333333333334,0.7777777777777778,0.7142857142857143,0.1724137931034483,0.2,0.2,,0.13793103448275862,0.25,0.25,,0.10344827586206896,0.5,0.25,0.25,1.0,0.16666666666666666,0.6896551724137931,0.5246086206896552,0.4990833333333333,0.5043833333333333,0.25,0.32142857142857145,0.06451612903225806,0.3870967741935484,5.1,24.337500000000002,0.40939597315436244,2.0,,,1.0,0.125,0.1111111111111111,,5.0,,,,4.0,1.0,,,1.0,1.0,,,1.0,,3.0,1.0,,2.0,5.0,1.0,4.0,,1.0,1.0,,0.125,,0.16666666666666666,0.125,0.8333333333333334,0.1724137931034483,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,,0.5,0.3333333333333333,7.0,7.0,7.0,5.0,0.7142857142857143,2.0,1.0,,1.0,1.0,,0.07692307692307693,,,1.0,True,,,,,,,,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,365.0,6,8.0,13,13,7,8,,26,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,112741.0,1879,-111.0,3607,3631,1313,1480,505.0,7238,114.0,196.0,38.0,75.0,37.0,70.0,9.0,36.0,84.0,221.0,38.0,14.0,207.0,453.0,51.0,180.0,633.0,3991,43.0,90.0,34.0,123.0,65.0,140.0,17.0,66.0,202.0,306.0,108.0,52.0,36.0,54.0,51.0,60.0,26.0,3.0,129.0,24.0,89.0,55.0,154.0,43.0,252.0,114.0,366.0,13.0,48.0,11.0,80.0,7.0,27.0,123.0,219.0,13.0,170.0,10.0,242.0,20.0,114.0,16.0,202.0,1313,35.0,14.0,0.7391304347826086,0.8453038674033149,0.45695364238410596,0.4777777777777778,0.4642857142857143,0.4494047619047619,0.478494623655914,0.43312101910828027,0.5154723127035831,0.5394736842105263,0.51010101010101,0.10119047619047619,0.11920529801324503,0.1989795918367347,16.504161712247324,0.2471264367816092,0.1265406737880033,0.0664179104477612,0.1661631419939577,0.07667731629392971,0.13501291989664083,0.06836055656382335,0.06722689075630252,0.06571428571428571,0.06614785992217899,0.04938271604938271,0.10046728971962617,0.13569321533923304,0.14444444444444443,0.14847161572052403,0.05829596412556054,0.3888888888888889,0.5816326530612245,0.7261146496815286,0.6228070175438597,0.07142857142857142,0.25,0.3333333333333333,0.4444444444444444,0.4384920634920635,0.38009049773755654,0.39069767441860465,0.9285714285714286,0.07539682539682539,0.8064516129032258,0.5066666666666667,0.445859872611465,0.5285714285714286,0.08917197452229299,0.49007936507936506,0.4842583832335331,0.5392594936708861,0.49124740259740274,0.19063545150501673,0.20840950639853748,0.1943127962085308,0.31911532385466035,9.884988962472402,25.77647058823529,0.3640144164125312,48.0,39.0,9.0,1.0,0.08620689655172414,0.20588235294117646,2.0,13.0,1.0,2.0,,3.0,11.0,,1.0,2.0,13.0,1.0,3.0,2.0,36.0,3.0,11.0,22.0,9.0,32.0,12.0,17.0,5.0,15.0,12.0,0.9230769230769231,0.2549019607843137,0.3333333333333333,0.11764705882352941,0.2653061224489796,0.4,0.025793650793650792,0.15384615384615385,0.15384615384615385,1.0,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.021505376344086023,0.5,1.0,0.010752688172043012,,,0.01910828025477707,,0.14285714285714285,0.3055555555555556,24.0,12.0,24.0,20.0,0.8333333333333334,9.0,5.0,0.2631578947368421,4.0,1.0,1.0,0.007246376811594203,7.0,1.0,2.0,False,2.0,3.0,5.0,1.0,0.25,0.027149321266968326,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,74158.0,1236,-100.0,2404,2389,848,932,322.0,4793,37.0,75.0,5.0,8.0,12.0,22.0,18.0,48.0,67.0,153.0,185.0,72.0,122.0,276.0,216.0,99.0,589.0,2646,14.0,24.0,6.0,43.0,36.0,86.0,84.0,55.0,211.0,94.0,150.0,8.0,182.0,20.0,60.0,75.0,33.0,4.0,165.0,4.0,8.0,22.0,77.0,5.0,104.0,12.0,116.0,3.0,40.0,4.0,82.0,2.0,30.0,47.0,118.0,8.0,108.0,2.0,110.0,7.0,30.0,20.0,211.0,848,30.0,20.0,0.38524590163934425,0.3983050847457627,0.4420289855072464,0.5833333333333334,0.4186046511627907,0.49796747967479676,0.47435897435897434,0.4588235294117647,0.5444444444444444,0.5119047619047619,0.5301507537688442,0.43902439024390244,0.07246376811594203,0.21333333333333335,22.422494592646,0.043478260869565216,0.09783989834815757,0.009456264775413711,0.0912863070539419,0.01639344262295082,0.0963035019455253,0.011009174311926606,0.012944983818770227,0.008968609865470852,0.006369426751592357,0.015873015873015872,0.07801418439716312,0.09569377990430622,0.11824324324324324,0.08917197452229299,0.011583011583011582,0.1524390243902439,0.49333333333333335,0.6271186440677966,0.2972972972972973,0.0975609756097561,0.375,0.391304347826087,0.3333333333333333,0.31097560975609756,0.43790849673202614,0.44370860927152317,0.44776119402985076,0.37601626016260165,0.20512820512820512,0.625,0.12941176470588237,0.5454545454545454,0.4235294117647059,0.5914634146341463,0.4831397330595481,0.4579741379310346,0.4609645454545454,0.06923076923076923,0.10033444816053512,0.0730050933786078,0.35823429541595925,11.943478260869565,25.658333333333335,0.3527454242928453,27.0,21.0,,,0.016574585635359115,0.09523809523809523,11.0,31.0,,2.0,5.0,12.0,71.0,3.0,13.0,23.0,82.0,3.0,15.0,28.0,189.0,57.0,71.0,23.0,6.0,42.0,7.0,29.0,8.0,13.0,11.0,0.7682926829268293,0.37962962962962965,0.2,0.3333333333333333,0.38497652582159625,0.5121951219512195,0.06300813008130081,0.3548387096774194,0.3548387096774194,1.0,0.3837837837837838,0.3837837837837838,0.7323943661971831,0.05128205128205128,,,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.07058823529411765,0.4166666666666667,0.3194444444444444,0.3901098901098901,3.0,2.0,3.0,,,15.0,9.0,0.2,6.0,,1.0,,1.0,,,False,3.0,4.0,,,0.041666666666666664,0.013071895424836602,1.0,1.0,6.0,0.027149321266968326,,,,,,
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,26829.0,447,-25.0,849,862,290,380,140.0,1711,27.0,66.0,13.0,35.0,7.0,20.0,2.0,8.0,,,1.0,1.0,29.0,74.0,1.0,32.0,90.0,931,14.0,37.0,15.0,43.0,8.0,26.0,1.0,9.0,25.0,24.0,34.0,22.0,1.0,18.0,5.0,7.0,,1.0,16.0,5.0,50.0,7.0,50.0,11.0,68.0,58.0,126.0,5.0,26.0,6.0,35.0,8.0,10.0,48.0,100.0,10.0,47.0,6.0,50.0,4.0,21.0,6.0,25.0,290,13.0,6.0,0.41379310344827586,0.6666666666666666,0.3918918918918919,0.3783783783783784,0.3076923076923077,0.38666666666666666,0.3783783783783784,0.2962962962962963,0.45918367346938777,0.4574468085106383,0.33783783783783783,0.013333333333333334,0.24324324324324326,0.24242424242424243,13.013698630136986,0.3333333333333333,0.19011406844106463,0.15151515151515152,0.07777777777777778,0.05952380952380952,0.16147308781869688,0.13285024154589373,0.19696969696969696,0.08333333333333333,0.14912280701754385,,0.22784810126582278,0.20270270270270271,0.15454545454545454,0.05263157894736842,0.18518518518518517,0.88,0.4090909090909091,0.54,0.4444444444444444,0.10666666666666667,0.25,0.3333333333333333,,,,,,0.013333333333333334,0.9459459459459459,0.37142857142857144,0.7407407407407407,0.35,0.037037037037037035,0.8933333333333333,0.5513686666666668,0.5520757575757576,0.5191907407407408,0.22826086956521738,0.23076923076923078,0.4777777777777778,0.2777777777777778,1.0554054054054054,24.5,0.3415783274440518,14.0,13.0,4.0,3.0,0.07692307692307693,0.12121212121212122,,,,,,,,,,,,,,,,,,4.0,1.0,9.0,,3.0,3.0,6.0,11.0,,,,,,0.2571428571428571,,,,,,,,,,,,,,,,,,11.0,6.0,11.0,6.0,0.5454545454545454,2.0,1.0,0.07692307692307693,1.0,3.0,,0.08823529411764706,4.0,2.0,2.0,False,,,1.0,,0.25,,,,,,,,,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,73087.0,1218,-119.0,2291,2305,786,891,306.0,4596,40.0,93.0,3.0,8.0,13.0,34.0,20.0,52.0,72.0,143.0,109.0,36.0,132.0,288.0,124.0,118.0,556.0,2587,5.0,16.0,4.0,41.0,42.0,97.0,43.0,66.0,219.0,58.0,206.0,,106.0,25.0,114.0,155.0,57.0,8.0,351.0,,12.0,16.0,49.0,3.0,68.0,13.0,81.0,1.0,34.0,5.0,75.0,1.0,22.0,53.0,112.0,10.0,120.0,1.0,138.0,5.0,33.0,30.0,219.0,786,17.0,29.0,0.2196969696969697,0.2196969696969697,0.4583333333333333,0.3125,0.4329896907216495,0.5315533980582524,0.578125,0.5464285714285714,0.575531914893617,0.6029411764705882,0.6039325842696629,0.30097087378640774,0.08680555555555555,0.17204301075268819,20.60491493383743,0.030303030303030304,0.061946902654867256,0.014563106796116505,0.07582938388625593,,0.06487025948103792,0.011650485436893204,0.013289036544850499,0.02040816326530612,0.012232415902140673,,0.05925925925925926,0.04739336492890995,0.07419354838709677,0.06521739130434782,0.0053475935828877,0.22572815533980584,0.43010752688172044,0.5194805194805194,0.15,0.1262135922330097,0.38461538461538464,0.4444444444444444,0.15,0.3470873786407767,0.5034965034965035,0.5106382978723404,0.2777777777777778,0.2645631067961165,0.25,0.375,0.24285714285714285,0.38235294117647056,0.2571428571428571,0.5266990291262136,0.46760821078431375,0.5058134615384615,0.4428667857142858,0.075,0.10443037974683544,0.0737410071942446,0.39388489208633093,10.71076388888889,25.976612903225803,0.3430816237450895,26.0,16.0,3.0,,,0.0958904109589041,6.0,15.0,,,5.0,7.0,52.0,9.0,16.0,18.0,58.0,9.0,16.0,23.0,99.0,75.0,52.0,49.0,10.0,41.0,10.0,26.0,4.0,15.0,19.0,0.5689655172413793,0.46774193548387094,0.5625,0.5348837209302325,0.4793388429752066,0.5466666666666666,0.03640776699029126,0.4,0.4,0.8333333333333334,0.47706422018348627,0.47706422018348627,0.5384615384615384,,,,0.5,0.5625,0.6666666666666666,0.05,0.7142857142857143,0.5,0.49056603773584906,2.0,1.0,3.0,1.0,0.3333333333333333,41.0,29.0,,12.0,1.0,17.0,0.009900990099009901,,,,False,3.0,,1.0,,0.1346153846153846,0.013986013986013986,,,,,1.0,1.0,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,164304.0,2738,-349.0,5097,5109,1241,1414,682.0,10206,247.0,416.0,58.0,90.0,57.0,89.0,65.0,208.0,163.0,387.0,126.0,25.0,475.0,1011.0,191.0,239.0,1387.0,5778,73.0,132.0,34.0,195.0,97.0,196.0,45.0,88.0,327.0,470.0,480.0,76.0,126.0,69.0,182.0,236.0,94.0,17.0,526.0,20.0,106.0,55.0,277.0,55.0,387.0,132.0,519.0,37.0,103.0,18.0,194.0,20.0,53.0,124.0,296.0,40.0,285.0,7.0,339.0,32.0,145.0,40.0,327.0,1241,33.0,35.0,0.49473684210526314,0.5377574370709383,0.4698318496538081,0.553030303030303,0.49489795918367346,0.47753743760399336,0.5476190476190477,0.495850622406639,0.5118081180811808,0.5803571428571429,0.5360655737704918,0.1589018302828619,0.06824925816023739,0.11778846153846154,26.139048261896725,0.29411764705882354,0.1588302752293578,0.05500778412039439,0.11554621848739496,0.0423728813559322,0.14954954954954955,0.05252188411838266,0.06998444790046657,0.053061224489795916,0.04408060453400504,0.06382978723404255,0.14827018121911037,0.16444444444444445,0.16448326055312956,0.11009174311926606,0.06303236797274275,0.34608985024958405,0.59375,0.6730245231607629,0.4493927125506073,0.17304492512479203,0.3125,0.3439153439153439,0.3076923076923077,0.32196339434276205,0.42118863049095606,0.422279792746114,0.6380368098159509,0.1048252911813644,0.6122448979591837,0.6444444444444445,0.36929460580912865,0.6404494382022472,0.1037344398340249,0.5049916805324459,0.47627816139767054,0.5055519083969464,0.4654858921161826,0.11026615969581749,0.1290035587188612,0.14059120403749098,0.2357606344628695,8.618892185954499,24.716230366492148,0.24347655483617814,84.0,52.0,21.0,2.0,0.03323262839879154,0.12751677852348994,23.0,65.0,3.0,7.0,9.0,20.0,43.0,2.0,8.0,6.0,66.0,5.0,15.0,15.0,195.0,3.0,43.0,71.0,32.0,91.0,23.0,59.0,4.0,32.0,24.0,0.9848484848484849,0.34554973821989526,0.3333333333333333,0.3333333333333333,0.34554973821989526,0.4690721649484536,0.054076539101497505,0.35384615384615387,0.35384615384615387,1.0,0.3412698412698413,0.3412698412698413,0.9767441860465116,0.047619047619047616,0.42857142857142855,1.0,0.05442176870748299,0.25,1.0,0.08298755186721991,0.45,0.24,0.3412698412698413,12.0,8.0,13.0,8.0,0.6153846153846154,54.0,32.0,0.22413793103448276,22.0,6.0,,0.032432432432432434,4.0,5.0,8.0,False,,3.0,,,0.09134615384615384,0.002583979328165375,1.0,,,,1.0,,1.0,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,131669.0,2194,-192.0,4125,4133,1390,1529,592.0,8258,195.0,314.0,56.0,96.0,67.0,102.0,17.0,49.0,28.0,66.0,17.0,10.0,240.0,429.0,63.0,149.0,722.0,4681,60.0,107.0,15.0,150.0,80.0,139.0,25.0,67.0,245.0,280.0,200.0,90.0,15.0,48.0,92.0,129.0,37.0,10.0,295.0,30.0,97.0,56.0,163.0,29.0,248.0,133.0,381.0,14.0,43.0,7.0,100.0,8.0,33.0,85.0,178.0,14.0,145.0,4.0,196.0,18.0,86.0,22.0,245.0,1390,24.0,20.0,0.5833333333333334,0.717948717948718,0.5594405594405595,0.5607476635514018,0.5755395683453237,0.5823170731707317,0.6026785714285714,0.5426829268292683,0.6202749140893471,0.6097560975609756,0.5946601941747572,0.12804878048780488,0.11188811188811189,0.1305732484076433,14.125932062966031,0.16292134831460675,0.11280276816608996,0.06440903054448871,0.14358974358974358,0.08595988538681948,0.11934604904632153,0.06846361185983828,0.07207207207207207,0.058524173027989825,0.06093189964157706,0.06930693069306931,0.09001956947162426,0.08436724565756824,0.15630885122410546,0.14068441064638784,0.08383233532934131,0.6382113821138211,0.6210191082802548,0.7142857142857143,0.5846153846153846,0.09959349593495935,0.3469387755102041,0.40476190476190477,0.35294117647058826,0.13414634146341464,0.42424242424242425,0.42424242424242425,0.7142857142857143,0.034552845528455285,0.8571428571428571,0.5833333333333334,0.6219512195121951,0.6568627450980392,0.06097560975609756,0.766260162601626,0.5472486707566462,0.5531719101123597,0.5569481366459628,0.15357142857142858,0.17303822937625754,0.2077562326869806,0.33933518005540164,3.906993006993007,24.9984126984127,0.336969696969697,83.0,56.0,6.0,3.0,0.09274193548387097,0.14960629921259844,22.0,46.0,4.0,4.0,4.0,15.0,9.0,1.0,1.0,2.0,31.0,5.0,5.0,6.0,93.0,,9.0,45.0,27.0,57.0,8.0,31.0,2.0,26.0,7.0,1.0,0.49206349206349204,1.0,0.24,0.5081967213114754,0.57,0.09349593495934959,0.4782608695652174,0.4782608695652174,1.0,0.5294117647058824,0.5294117647058824,1.0,0.03571428571428571,1.0,1.0,0.008928571428571428,1.0,1.0,0.09146341463414634,0.26666666666666666,0.2,0.6,37.0,24.0,37.0,24.0,0.6486486486486487,37.0,24.0,0.16071428571428573,13.0,6.0,,0.03428571428571429,11.0,1.0,,False,2.0,3.0,2.0,1.0,0.14285714285714285,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,149147.0,2486,-349.0,4648,4680,1248,1377,640.0,9328,165.0,275.0,45.0,87.0,49.0,80.0,22.0,104.0,99.0,264.0,67.0,24.0,286.0,643.0,102.0,200.0,871.0,5184,48.0,106.0,51.0,150.0,74.0,156.0,37.0,76.0,263.0,368.0,204.0,72.0,64.0,30.0,134.0,178.0,99.0,9.0,400.0,28.0,135.0,76.0,239.0,27.0,342.0,169.0,511.0,28.0,60.0,10.0,156.0,28.0,50.0,161.0,259.0,15.0,223.0,10.0,276.0,22.0,115.0,32.0,263.0,1248,35.0,27.0,0.6433566433566433,0.736,0.4447900466562986,0.4528301886792453,0.47435897435897434,0.45033557046979866,0.44594594594594594,0.4844559585492228,0.5,0.5319148936170213,0.5411522633744856,0.13691275167785236,0.04665629860031104,0.09090909090909091,18.91692761097808,0.14516129032258066,0.14582062233068943,0.07640067911714771,0.16204690831556504,0.06278026905829596,0.14943074003795068,0.0736556710347944,0.10367892976588629,0.07373271889400922,0.055782312925170066,0.09022556390977443,0.11672473867595819,0.13800904977375567,0.1781701444622793,0.16923076923076924,0.07161125319693094,0.3691275167785235,0.6,0.66,0.5333333333333333,0.1395973154362416,0.21153846153846154,0.2222222222222222,0.45454545454545453,0.35436241610738256,0.375,0.375,0.8686868686868687,0.08993288590604027,0.7837837837837838,0.5172413793103449,0.41450777202072536,0.6125,0.12435233160621761,0.5060402684563758,0.48856691374663086,0.5279739361702127,0.49599184210526315,0.13825983313468415,0.15625,0.17221584385763491,0.3019517795637199,8.85863141524106,25.944117647058828,0.2685025817555938,62.0,46.0,15.0,26.0,0.051118210862619806,0.14583333333333334,11.0,35.0,,,5.0,13.0,22.0,1.0,5.0,8.0,33.0,1.0,5.0,13.0,96.0,3.0,22.0,26.0,16.0,96.0,21.0,61.0,2.0,35.0,27.0,0.9696969696969697,0.3235294117647059,0.2,0.35135135135135137,0.3333333333333333,0.6153846153846154,0.04697986577181208,0.3142857142857143,0.3142857142857143,1.0,0.3283582089552239,0.3283582089552239,0.9545454545454546,,,,0.04504504504504504,0.2,1.0,0.06735751295336788,0.38461538461538464,0.3333333333333333,0.34375,201.0,155.0,201.0,106.0,0.527363184079602,44.0,19.0,0.06666666666666667,25.0,6.0,1.0,0.03389830508474576,44.0,2.0,8.0,False,3.0,,2.0,1.0,0.04807692307692308,,,,1.0,0.009708737864077669,,,,,,
2823,1610612737,John Edwards,John Edwards,2823,ATL,16982.0,283,-89.0,540,543,182,221,65.0,1083,15.0,28.0,6.0,14.0,5.0,7.0,9.0,19.0,5.0,15.0,,,29.0,62.0,,4.0,62.0,619,8.0,16.0,,16.0,10.0,18.0,,,20.0,46.0,12.0,12.0,,7.0,3.0,5.0,,,12.0,3.0,15.0,6.0,18.0,4.0,28.0,18.0,46.0,2.0,11.0,,12.0,1.0,2.0,45.0,73.0,8.0,12.0,1.0,7.0,1.0,4.0,,20.0,182,7.0,,0.7931034482758621,1.0,0.46774193548387094,0.5,0.5555555555555556,0.46774193548387094,0.5,0.5555555555555556,0.47692307692307695,0.5,0.5555555555555556,,0.11290322580645161,0.21428571428571427,12.540716612377851,0.12903225806451613,0.10227272727272728,0.07177033492822966,0.13333333333333333,0.07317073170731707,0.1085972850678733,0.072,0.0625,0.11290322580645161,0.050505050505050504,0.07692307692307693,0.13559322033898305,0.09090909090909091,0.0821917808219178,0.1724137931034483,0.07692307692307693,0.45161290322580644,0.5357142857142857,0.6818181818181818,0.6,0.3064516129032258,0.47368421052631576,0.5,1.0,0.24193548387096775,0.3333333333333333,0.3333333333333333,1.0,,0.875,0.42857142857142855,0.3888888888888889,0.7142857142857143,,0.45161290322580644,0.4564032258064515,0.5246,0.4313222222222222,0.06153846153846154,0.06153846153846154,0.25806451612903225,0.3225806451612903,7.517741935483872,,0.337037037037037,3.0,2.0,4.0,1.0,0.07142857142857142,0.0625,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,3.0,1.0,3.0,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,12.0,9.0,13.0,10.0,0.7692307692307693,2.0,2.0,,,,,,3.0,,2.0,False,,,,,0.05263157894736842,,,,,,1.0,1.0,,,,
