EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,AtRimAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,SecondChanceAtRimPctAssisted,LostBallSteals,Loose Ball Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Corner3Assists,StepOutOfBoundsTurnovers,ShortMidRangeAssists,3SecondViolations,on,SecondChanceCorner3FGA,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,1289.0,21,7.0,41,42,32,17,9,83,1.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,3.0,6.0,9,38,3.0,5.0,9.0,6.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3,1.0,1.0,1.0,9.0,32,0.6666666666666666,0.5,0.6,0.5,0.75,0.9,0.75,0.9,1.0,12.0,0.06666666666666667,0.5,0.2,0.11764705882352941,0.05555555555555555,0.2,0.1111111111111111,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.4,0.4,0.5,0.2,1.0,0.8,0.5,1.0,0.4,0.543475,0.55458,1.0,24.53333333333333,0.7804878048780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,1963.0,33,1.0,62,60,19,18,9,122,,,,,,1.0,,,,1.0,10,67,,,6.0,,,1.0,,1.0,,1.0,,1.0,2.0,,2.0,7.0,9.0,3.0,12,,,,6.0,19,,,,,0.4166666666666667,0.75,0.4166666666666667,0.75,0.08333333333333333,19.178082191780824,0.2916666666666667,0.25,,0.28125,0.12,,0.07142857142857142,0.2857142857142857,,,,,,0.08333333333333333,,,,,,,,0.08333333333333333,,0.38729166666666665,0.37965000000000004,0.6,29.3,0.3064516129032258,4.0,8.0,1.0,3.0,1.0,5.0,11.0,1.0,1.0,3.0,4.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.45454545454545453,0.75,0.09090909090909091,0.3333333333333333,0.5,0.125,0.25,0.1,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.25,0.25,0.3333333333333333,0.5,1.0,0.5,0.40615,11.154545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,4224.0,70,12.0,142,139,70,56,19,281,,,,,1.0,2.0,1.0,2.0,1.0,2.0,37,142,1.0,2.0,19.0,,3.0,2.0,1.0,7.0,2.0,9.0,2.0,3.0,20.0,,1.0,8.0,9.0,2.0,11,2.0,3.0,3.0,19.0,70,,0.5,0.5,0.5,0.5892857142857143,0.6333333333333333,0.6166666666666667,0.6333333333333333,0.07142857142857142,24.84848484848485,0.15384615384615385,0.06666666666666667,,0.13432835820895522,0.0392156862745098,,0.09523809523809523,0.08333333333333333,0.25,,,,,0.07142857142857142,0.5,0.5,,,,0.13333333333333333,0.5,0.5357142857142857,0.5,0.4933535714285714,0.4837066666666667,0.5135135135135135,25.700000000000003,0.49295774647887325,1.0,2.0,6.0,11.0,,15.0,26.0,3.0,,8.0,13.0,6.0,24.0,2.0,2.0,7.0,,6.0,4.0,11.0,3.0,8.0,,,,,2.0,0.2,0.2,0.5769230769230769,0.6153846153846154,0.07692307692307693,,0.6363636363636364,0.044444444444444446,0.043478260869565216,,0.2,0.16666666666666666,,0.07142857142857142,0.5,0.5,,0.39285714285714285,0.5454545454545454,0.5454545454545454,0.16666666666666666,,0.4829666666666667,9.196153846153846,8.0,13.0,1.0,1.0,5.0,8.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.125,0.4642857142857143,0.6153846153846154,0.7272727272727273,0.25,0.3333333333333333,1.0,0.5333333333333333,0.625,0.1,0.10714285714285714,0.10810810810810811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,7153.0,119,-18.0,225,221,72,81,37,446,,1.0,,,3.0,6.0,1.0,3.0,3.0,7.0,47,250,1.0,3.0,14.0,9.0,,6.0,3.0,12.0,1.0,13.0,1.0,7.0,27.0,,1.0,9.0,15.0,4.0,19,,5.0,5.0,14.0,72,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5,0.3888888888888889,0.5595238095238095,0.5384615384615384,0.2,18.352059925093634,0.1267605633802817,0.05263157894736842,,0.1111111111111111,0.04081632653061224,,0.1111111111111111,0.07142857142857142,,0.02857142857142857,,,,0.17142857142857143,0.5,0.5,1.0,,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5,0.4613742857142857,0.4037777777777778,0.2978723404255319,25.442857142857143,0.32,1.0,2.0,6.0,13.0,,13.0,28.0,6.0,,2.0,6.0,10.0,16.0,,4.0,3.0,2.0,3.0,4.0,7.0,7.0,13.0,1.0,1.0,1.0,,1.0,0.38461538461538464,0.4166666666666667,0.4642857142857143,0.3333333333333333,,,0.42857142857142855,0.047058823529411764,0.08333333333333333,,0.041666666666666664,0.25,,0.05714285714285714,0.5,0.5,,0.37142857142857144,0.46153846153846156,0.46153846153846156,0.3333333333333333,,0.4693333333333334,8.575,6.0,13.0,2.0,4.0,,3.0,12.0,2.0,5.0,5.0,,,1.0,4.0,1.0,9.0,,15.0,,3.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,,0.045454545454545456,0.37142857142857144,0.46153846153846156,0.46153846153846156,0.5,0.6666666666666666,0.5,0.3333333333333333,,0.07894736842105263,0.0967741935483871,0.10638297872340426,1.0,7.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0,0.4166666666666667,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,12761.0,213,-16.0,403,398,143,129,66,801,,,,,,,,,,,80,443,,,36.0,,,,,3.0,,3.0,,2.0,6.0,2.0,7.0,25.0,36.0,24.0,60,6.0,2.0,1.0,36.0,143,,,,,0.4492753623188406,0.4482758620689655,0.5,0.5142857142857142,,19.832985386221296,0.18796992481203006,0.2,0.08695652173913043,0.19047619047619047,0.13953488372093023,0.1111111111111111,0.18867924528301888,0.14814814814814814,0.20689655172413793,,,,,,,,,,,,,0.782608695652174,,0.5102869565217392,0.5228344827586207,0.45,,0.3548387096774194,1.0,13.0,1.0,2.0,,31.0,69.0,25.0,,13.0,29.0,38.0,24.0,9.0,22.0,7.0,1.0,3.0,8.0,15.0,37.0,69.0,3.0,2.0,3.0,1.0,8.0,0.6129032258064516,0.8636363636363636,0.4492753623188406,0.4482758620689655,0.13043478260869565,,0.4666666666666667,0.1476510067114094,0.15873015873015872,0.11538461538461539,0.17307692307692307,0.21428571428571427,0.3333333333333333,0.18840579710144928,0.07692307692307693,0.1,1.0,0.028985507246376812,0.5,0.5,1.0,,0.5378434782608695,2.0956521739130434,29.0,54.0,11.0,23.0,12.0,24.0,18.0,11.0,24.0,1.0,1.0,4.0,2.0,5.0,4.0,17.0,1.0,23.0,1.0,9.0,0.44,0.44,0.46153846153846156,0.1111111111111111,0.17647058823529413,0.782608695652174,0.5370370370370371,0.6041666666666666,0.5862068965517241,0.92,0.4782608695652174,0.8275862068965517,0.5,0.11688311688311688,0.11688311688311688,0.3,2.0,10.0,18.0,4.0,3.0,2.0,,3.0,1.0,3.0,0.18181818181818182,0.09090909090909091,1.0,2.0,1.0,0.23076923076923078,0.375,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,6239.0,104,6.0,195,194,49,35,32,389,2.0,3.0,,,5.0,12.0,,3.0,7.0,15.0,36,202,,3.0,8.0,21.0,,12.0,5.0,1.0,1.0,2.0,1.0,,5.0,2.0,2.0,9.0,11.0,6.0,17,1.0,1.0,,8.0,49,1.0,0.4666666666666667,,0.4666666666666667,0.5961538461538461,0.2857142857142857,0.6428571428571429,0.4444444444444444,0.5769230769230769,15.283842794759826,0.1232876712328767,0.18181818181818182,0.14285714285714285,0.13095238095238096,0.075,0.09090909090909091,0.17391304347826086,0.2,0.08333333333333333,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.46153846153846156,0.4166666666666667,0.45454545454545453,1.0,,,0.42857142857142855,,0.6923076923076923,0.4166666666666667,0.4929769230769232,0.5155357142857142,0.2222222222222222,25.259999999999998,0.2512820512820513,1.0,3.0,2.0,5.0,3.0,5.0,11.0,3.0,3.0,2.0,4.0,4.0,6.0,,4.0,5.0,1.0,4.0,2.0,7.0,5.0,11.0,3.0,3.0,3.0,2.0,1.0,0.4,0.6666666666666666,0.45454545454545453,0.5,,,0.7142857142857143,0.06060606060606061,0.0967741935483871,,0.11428571428571428,0.06666666666666667,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.19230769230769232,0.4,0.4,1.0,0.5,0.5755333333333333,11.781818181818181,2.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,10.0,1.0,,1.0,,1.0,1.0,6.0,,5.0,1.0,2.0,1.0,0.75,0.8333333333333334,,0.06666666666666667,0.11538461538461539,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,0.2857142857142857,0.5,0.07407407407407407,0.16666666666666666,0.2777777777777778,1.0,4.0,4.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,True,,,,,,,,,,,,,,,
2242,1610612753,Terence Morris,Terence Morris,2242,ORL,2556.0,43,-2.0,76,76,40,23,16,152,,,,,,1.0,,,,1.0,6,77,,,6.0,,,1.0,,,,,,,,,,3.0,5.0,2.0,7,1.0,3.0,2.0,6.0,40,,,,,0.3333333333333333,0.75,0.3333333333333333,0.75,0.1111111111111111,11.578947368421053,0.10714285714285714,,,0.08823529411764706,0.05,,0.1111111111111111,,0.2,,,,,0.1111111111111111,,,,,,,,0.4444444444444444,,0.46600555555555556,0.4114,1.0,25.6,0.5263157894736842,,,2.0,5.0,1.0,3.0,8.0,2.0,1.0,3.0,4.0,6.0,,1.0,2.0,2.0,,1.0,,2.0,4.0,4.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.375,0.75,0.125,,1.0,0.06666666666666667,,0.2,,0.4,1.0,,,,,0.5555555555555556,0.4,0.4,1.0,0.3333333333333333,0.549125,12.287500000000001,1.0,3.0,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.25,1.0,,,0.3333333333333333,,,,2.0,,1.0,,,,,0.4,,1.0,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,5048.0,84,-1.0,158,157,44,40,24,315,,2.0,,1.0,4.0,7.0,1.0,3.0,4.0,9.0,38,162,1.0,4.0,11.0,9.0,3.0,7.0,4.0,8.0,5.0,13.0,3.0,3.0,31.0,,2.0,6.0,8.0,1.0,9,1.0,1.0,1.0,11.0,44,0.75,0.4444444444444444,0.25,0.4444444444444444,0.5714285714285714,0.4090909090909091,0.5967741935483871,0.4583333333333333,0.32142857142857145,23.497267759562842,0.1111111111111111,0.15384615384615385,,0.11940298507462686,0.015384615384615385,,,,0.08333333333333333,0.07142857142857142,,,,0.25,0.5714285714285714,0.5714285714285714,0.75,0.09090909090909091,,0.2727272727272727,0.3333333333333333,0.6785714285714286,0.5714285714285714,0.5060714285714286,0.4807318181818182,0.2894736842105263,25.411111111111108,0.27848101265822783,,1.0,2.0,8.0,,10.0,19.0,1.0,,3.0,7.0,10.0,10.0,1.0,1.0,8.0,1.0,4.0,4.0,12.0,3.0,5.0,,,,,1.0,0.5,0.5,0.5263157894736842,0.42857142857142855,0.05263157894736842,,0.6666666666666666,0.02,,,0.17391304347826086,0.13333333333333333,,0.03571428571428571,,,,0.2857142857142857,0.25,0.25,0.5,,0.3742,8.6,8.0,10.0,,,2.0,4.0,6.0,,,5.0,,4.0,2.0,1.0,1.0,9.0,2.0,7.0,,2.0,,,,0.1,0.1,0.35714285714285715,0.8,0.8888888888888888,0.5,,,0.36363636363636365,0.5,0.06666666666666667,0.09523809523809523,,,2.0,,,2.0,,1.0,1.0,,1.0,,,,,,,0.4,,,,,,,,,,,2.0,,,,True,,,,,,,,,,,,,,,
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,6929.0,115,-29.0,215,217,61,58,30,432,,,,,,,,,,,30,269,,,8.0,,,,,6.0,,6.0,,1.0,12.0,,2.0,3.0,5.0,4.0,9,3.0,3.0,1.0,8.0,61,,,,,0.3333333333333333,0.08333333333333333,0.40540540540540543,0.25,,17.13147410358566,0.043478260869565216,0.1111111111111111,,0.05747126436781609,0.04819277108433735,,0.08333333333333333,0.13333333333333333,0.17647058823529413,,,,,,,,,,,,,0.5666666666666667,,0.4972166666666667,0.5194333333333333,0.26666666666666666,,0.2837209302325581,1.0,2.0,3.0,11.0,,10.0,30.0,3.0,,1.0,12.0,14.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,,0.7,0.7,0.3333333333333333,0.08333333333333333,0.06666666666666667,,0.3333333333333333,0.05333333333333334,0.03125,0.11538461538461539,,0.05263157894736842,1.0,0.06666666666666667,0.5,0.5,,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.6666666666666666,,0.4429666666666667,7.52,6.0,17.0,,2.0,1.0,8.0,10.0,,2.0,5.0,,1.0,,1.0,2.0,10.0,1.0,14.0,,6.0,,,0.25,0.11764705882352941,,0.5666666666666667,0.35294117647058826,0.4,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.125,0.16666666666666666,0.16666666666666666,0.06666666666666667,2.0,6.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,787.0,13,-3.0,25,24,12,5,5,49,,1.0,,1.0,,,,,,1.0,4,27,,1.0,,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1,,,,,12,,,,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,20.0,0.2,,,0.14285714285714285,,,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,0.5,,0.44832500000000003,0.3621833333333333,,23.8,0.48,,2.0,,1.0,,2.0,5.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,0.5,0.5,0.4,,,,,,,,0.5,,,0.3333333333333333,,,,0.16666666666666666,,,,,,7.119999999999999,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
