EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,DefThreePtRebounds,Loose Ball Fouls Drawn,BlockedShortMidRange,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Assists,FTOffRebounds,LostBallSteals,Offensive Fouls,OffFTReboundPct,HeaveAttempts,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3PctAssisted,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,on,SecondChanceFtPoints,SelfOReb,2pt And 1 Free Throw Trips,DefensiveGoaltends,SelfORebPct,3SecondViolations,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,1583.0,26.0,-21.0,56.0,58,18.0,32,9.0,114,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,2.0,10.0,71.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,2.0,18.0,0.75,0.75,0.5714285714285714,1.0,1.0,0.5714285714285714,1.0,1.0,0.4166666666666667,0.3333333333333333,1.0,24.615384615384613,0.75,0.4,0.2,0.1111111111111111,0.13636363636363635,0.09523809523809523,0.25,0.5,0.2,0.125,1.0,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.48472857142857145,0.6329,0.6329,0.4166666666666667,0.4166666666666667,0.2,0.2,6.071428571428571,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,1137.0,19.0,,40.0,41,15.0,24,8.0,81,4.0,5.0,1.0,2.0,1.0,1.0,,,,4.0,5.0,2.0,16.0,42.0,1.0,2.0,2.0,1.0,1.0,7.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,,1.0,3.0,4.0,,,1.0,1.0,,,,1.0,,1.0,3.0,1.0,2.0,1.0,,,,,7.0,15.0,0.5,0.6666666666666666,0.8,0.5,1.0,0.875,0.5,1.25,0.8888888888888888,0.5,1.1666666666666667,20.833333333333336,1.0,,0.07142857142857142,0.25,0.0625,0.2,,,,0.125,,0.625,0.8,0.8,0.5,,,,,,1.0,0.5,,0.5,1.0,1.0,0.5855875,0.55475,0.577075,0.1111111111111111,0.16666666666666666,0.125,0.4375,,0.375,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.375,0.25,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,2106.0,35.0,-33.0,74.0,76,24.0,41,13.0,150,,3.0,,1.0,,3.0,2.0,2.0,6.0,3.0,11.0,,9.0,96.0,,1.0,,2.0,8.0,4.0,2.0,4.0,3.0,4.0,1.0,9.0,1.0,4.0,,4.0,1.0,5.0,1.0,1.0,4.0,3.0,,,1.0,4.0,2.0,3.0,4.0,1.0,,,,,,,4.0,24.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.25,0.28125,,0.18181818181818182,0.28125,,0.18181818181818182,22.988505747126435,1.0,,0.21052631578947367,0.041666666666666664,0.15384615384615385,0.034482758620689655,0.08333333333333333,,0.2,0.2727272727272727,,0.1875,,,,0.125,0.375,0.3333333333333333,0.3333333333333333,,1.0,,,0.2727272727272727,,0.5,0.42243125,0.5918,0.43484545454545454,,,,0.4444444444444444,11.372727272727273,0.32432432432432434,,1.0,,1.0,1.0,5.0,,3.0,,,,2.0,1.0,,0.2,,0.2,0.3125,,,0.0625,,,,0.09090909090909091,,26.46,1.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.18181818181818182,0.3333333333333333,0.5,0.5,1.0,1.0,0.25,0.25,0.25,0.18181818181818182,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612765,Kelvin Cato,Kelvin Cato,1509,DET,1629.0,27.0,-10.0,56.0,58,18.0,31,11.0,114,2.0,2.0,,,,,2.0,2.0,4.0,4.0,8.0,,8.0,65.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,,1.0,2.0,1.0,5.0,,1.0,2.0,5.0,,5.0,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,2.0,,2.0,1.0,2.0,18.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,14.925373134328357,0.5,0.3333333333333333,0.0625,,0.15789473684210525,,,,,0.1,0.5,0.25,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,,,,,,0.25,0.4296375,0.3884,0.36605,,,0.25,0.25,10.962499999999999,0.32142857142857145,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,,0.5,,,,,,,,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,2061.0,34.0,-31.0,73.0,74,23.0,39,13.0,147,2.0,5.0,,,,1.0,,3.0,6.0,5.0,11.0,4.0,14.0,94.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,4.0,1.0,2.0,1.0,5.0,,3.0,2.0,6.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,3.0,6.0,4.0,6.0,3.0,,,,,4.0,23.0,0.6,0.6,0.45454545454545453,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.4666666666666667,0.5,0.5,19.767441860465116,0.5,0.2857142857142857,0.15789473684210525,,0.15384615384615385,,,,,0.2727272727272727,,0.4166666666666667,0.4,0.6666666666666666,0.5,,0.5,0.5,0.5,0.6666666666666666,,,,0.3333333333333333,,0.5,0.4809333333333334,0.35660000000000003,0.4238,0.2,0.21428571428571427,0.14285714285714285,0.2857142857142857,9.445454545454545,0.3150684931506849,,,,,,1.0,,,2.0,,,,,,,,,0.08333333333333333,,,,,,,,,25.1,,,1.0,,,1.0,,2.0,1.0,,,0.18181818181818182,0.4,,,,,0.08333333333333333,,,,,1.0,,,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612765,Tony Delk,Tony Delk,960,DET,702.0,12.0,-14.0,22.0,23,3.0,8,4.0,45,,,,,,,,,2.0,,2.0,,6.0,33.0,,,,,,,,,2.0,2.0,,4.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,3.0,,,,,,0.5,,,0.42857142857142855,,,30.769230769230766,1.0,,,0.14285714285714285,0.2,0.1111111111111111,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.4469375,,,,,,,15.55,0.13636363636363635,,,,,2.0,4.0,,1.0,,3.0,,2.0,,0.5,0.5,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,37.975,,2.0,4.0,1.0,3.0,3.0,2.0,,,,1.0,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,1.0,,,0.3333333333333333,0.5,,,,,,1.0,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,3.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,65.0,1.0,-8.0,3.0,4,1.0,4,,7,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,231.0,4.0,-19.0,10.0,11,4.0,8,,21,,,,,,,,,1.0,,1.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3785,,,,,,,15.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,124.0,2.0,-9.0,6.0,6,2.0,3,,12,,,,,,,,,,,,,,11.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
