EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,3SecondViolations,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,SelfOReb,Travels,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,on,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,6838.0,114.0,3.0,224.0,215.0,74.0,107.0,27.0,439.0,5.0,11.0,,,1.0,1.0,1.0,1.0,5.0,11.0,2.0,2.0,5.0,,,,,11.0,23.0,2.0,7.0,38.0,214.0,,,,1.0,,1.0,4.0,,2.0,5.0,10.0,12.0,3.0,,5.0,2.0,3.0,13.0,3.0,16.0,,3.0,35.0,1.0,3.0,4.0,8.0,4.0,3.0,1.0,5.0,3.0,5.0,10.0,4.0,13.0,2.0,12.0,12.0,,4.0,1.0,,1.0,1.0,5.0,74.0,0.4545454545454545,0.4545454545454545,0.5,0.2857142857142857,,,0.2857142857142857,0.4782608695652174,,0.25,0.4666666666666667,,0.1666666666666666,0.5277777777777778,,0.3125,0.2333333333333333,0.1304347826086956,0.1818181818181818,18.181818181818183,0.5,0.0422535211267605,0.0416666666666666,0.0421052631578947,0.0714285714285714,0.0555555555555555,,,1.0,0.3666666666666666,0.4545454545454545,0.5555555555555556,0.6,0.0333333333333333,1.0,1.0,0.3666666666666666,0.4545454545454545,0.5,0.4,0.0666666666666666,0.1666666666666666,0.4,0.4,0.5,,,,,,,0.1666666666666666,1.0,,,0.6,0.4,0.4763816666666666,,0.4051916666666666,0.1176470588235294,0.1481481481481481,,0.131578947368421,9.97391304347826,25.32857142857143,0.3303571428571428,10.0,,3.0,3.0,3.0,3.0,7.0,,2.0,,1.0,3.0,1.0,,2.0,3.0,1.0,,,2.0,4.0,,,1.0,,0.0344827586206896,0.0412371134020618,0.0833333333333333,,,,2.0,,2.0,,1.0,1.0,,,0.0909090909090909,,,0.0512820512820512,0.0434782608695652,0.0625,0.25,0.0714285714285714,0.3333333333333333,,1.0,,,,,1.0,,2.0,,True,,,,,,,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,4092.0,68.0,9.0,124.0,125.0,47.0,69.0,15.0,249.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,2.0,,,1.0,2.0,7.0,13.0,1.0,2.0,25.0,134.0,2.0,2.0,,,4.0,2.0,3.0,1.0,2.0,10.0,8.0,6.0,3.0,,2.0,1.0,,3.0,2.0,5.0,1.0,2.0,12.0,,3.0,4.0,5.0,3.0,2.0,1.0,,,3.0,3.0,1.0,5.0,,7.0,11.0,1.0,5.0,1.0,,1.0,1.0,10.0,47.0,0.5714285714285714,0.6666666666666666,1.0,0.5,,0.5,0.5,0.5384615384615384,1.0,0.6666666666666666,0.5666666666666667,1.0,0.7,0.625,1.0,0.7142857142857143,0.1333333333333333,,,15.972222222222223,,0.0769230769230769,,0.0612244897959183,0.1111111111111111,,0.0769230769230769,,1.0,0.4,0.8333333333333334,0.8333333333333334,0.6,0.2,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.25,0.25,1.0,,0.1333333333333333,0.5,0.5,1.0,1.0,1.0,,,,,0.2,1.0,0.4,0.5,0.5333333333333333,0.5,0.49321,0.5208,0.46409,0.2631578947368421,0.2941176470588235,0.16,0.4,7.699999999999999,25.0,0.3790322580645161,8.0,,3.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,0.0285714285714285,0.0181818181818181,,0.0769230769230769,,,,,,1.0,,1.0,,,,,0.25,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,
2401,1610612750,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,MIN,119.0,2.0,-3.0,4.0,4.0,3.0,4.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,207.0,3.0,-9.0,8.0,9.0,8.0,9.0,1.0,17.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,5.0,14.0,,,,,,2.0,2.0,,,5.0,4.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,5.0,8.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.25,,1.25,,,,33.333333333333336,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.51765,,0.51765,0.5,0.5,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,207.0,3.0,-9.0,8.0,9.0,8.0,9.0,1.0,17.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,14.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,0.5,1.0,,22.22222222222222,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5,,0.5,,0.384525,0.3777,0.384525,,,,,12.7,24.8,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2556,1610612750,Marcus Banks,Marcus Banks,2556,MIN,27.0,,-1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,78252.0,1304.0,-118.0,2439.0,2429.0,649.0,685.0,263.0,4868.0,105.0,177.0,10.0,16.0,24.0,45.0,25.0,57.0,35.0,97.0,42.0,43.0,132.0,4.0,15.0,8.0,33.0,165.0,331.0,64.0,174.0,600.0,2551.0,15.0,28.0,5.0,18.0,51.0,35.0,75.0,14.0,41.0,137.0,184.0,146.0,177.0,1.0,131.0,43.0,24.0,54.0,7.0,61.0,,25.0,129.0,27.0,79.0,110.0,139.0,41.0,25.0,16.0,32.0,22.0,51.0,83.0,57.0,169.0,28.0,90.0,105.0,7.0,48.0,21.0,6.0,21.0,11.0,137.0,649.0,0.5575757575757576,0.575,0.921875,0.367816091954023,0.2777777777777778,0.3414634146341463,0.3699421965317919,0.4984894259818731,0.5357142857142857,0.4666666666666667,0.5168316831683168,0.4891304347826087,0.4827586206896552,0.5406871609403255,0.5204081632653061,0.5190839694656488,0.3445544554455445,0.0725075528700906,0.1016949152542373,23.116126683654898,0.3855421686746988,0.0828961175236096,0.110204081632653,0.0884808013355592,0.0748502994011976,0.055793991416309,0.1062176165803108,0.1135135135135135,0.5238095238095238,0.3504950495049505,0.5932203389830508,0.660377358490566,0.638095238095238,0.1128712871287128,0.4385964912280701,0.4807692307692308,0.192079207920792,0.3608247422680412,0.3645833333333333,0.4,0.0831683168316831,0.2613861386138614,0.3257575757575757,0.3282442748091603,0.9069767441860463,0.3478260869565217,0.625,0.5,0.3260869565217391,0.2666666666666666,0.75,0.3879310344827586,0.5333333333333333,0.2844827586206896,0.2424242424242424,0.695049504950495,0.3282442748091603,0.5059774801587299,0.4757352941176471,0.491203448275862,0.0879120879120879,0.1290322580645161,0.085,0.2283333333333333,7.019033232628398,25.04942528735632,0.2660926609266092,78.0,6.0,25.0,15.0,7.0,9.0,20.0,7.0,10.0,,6.0,22.0,5.0,3.0,7.0,21.0,7.0,0.087719298245614,10.0,24.0,29.0,9.0,2.0,9.0,,0.0272108843537414,0.0261732851985559,0.0517928286852589,0.026595744680851,0.0135440180586907,0.44,8.0,1.0,5.0,4.0,9.0,8.0,6.0,0.0057471264367816,0.0103092783505154,0.0075757575757575,0.0416666666666666,0.0221238938053097,0.0264550264550264,,0.1,0.036734693877551,0.0689655172413793,21.0,3.0,6.0,0.5,0.5,0.9523809523809524,0.0652173913043478,0.75,5.0,,False,1.0,2.0,0.3333333333333333,1.0,,,,,,,,,,,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,8106.0,135.0,-10.0,251.0,252.0,79.0,63.0,30.0,503.0,4.0,6.0,,,3.0,4.0,2.0,8.0,9.0,20.0,3.0,5.0,14.0,1.0,2.0,1.0,3.0,15.0,34.0,6.0,17.0,62.0,246.0,1.0,3.0,1.0,2.0,7.0,6.0,12.0,1.0,3.0,21.0,18.0,12.0,18.0,,14.0,5.0,3.0,5.0,,5.0,,4.0,10.0,2.0,12.0,15.0,18.0,1.0,,1.0,5.0,2.0,3.0,8.0,4.0,8.0,2.0,11.0,16.0,,7.0,,,,,21.0,79.0,0.6,0.6,1.0,0.3529411764705882,0.5,0.3333333333333333,0.3529411764705882,0.4411764705882353,0.3333333333333333,0.5,0.4705882352941176,0.5,0.5,0.5254237288135594,0.5833333333333334,0.5526315789473685,0.3333333333333333,0.088235294117647,0.1666666666666666,23.10344827586207,0.625,0.1237113402061855,0.0606060606060606,0.1076923076923077,0.2083333333333333,0.0344827586206896,0.1363636363636363,0.0344827586206896,,0.1176470588235294,0.6666666666666666,0.8,0.5,0.1568627450980392,0.25,0.3333333333333333,0.392156862745098,0.45,0.45,0.6666666666666666,0.0588235294117647,0.2745098039215686,0.3571428571428571,0.3571428571428571,1.0,,,,0.4,0.5,1.0,0.2666666666666666,0.75,0.2,0.3333333333333333,0.4509803921568627,0.3571428571428571,0.4505225490196078,0.32901,0.4369833333333333,0.1206896551724138,0.1707317073170731,0.1129032258064516,0.3387096774193548,13.076470588235296,25.17058823529411,0.3147410358565737,14.0,2.0,6.0,,,,1.0,,3.0,,,4.0,,,1.0,1.0,1.0,0.25,,2.0,3.0,,,,,0.0229885057471264,0.0245901639344262,,,0.0444444444444444,0.5,,,1.0,1.0,1.0,,,,,,0.1666666666666666,0.0285714285714285,0.0333333333333333,,0.25,0.04,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,False,,,,,,,,,,,,,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,69198.0,1153.0,-120.0,2157.0,2134.0,573.0,607.0,234.0,4291.0,67.0,106.0,22.0,38.0,10.0,19.0,32.0,89.0,78.0,157.0,,,,,,,,177.0,352.0,,,424.0,2289.0,31.0,59.0,,,71.0,34.0,76.0,,,92.0,268.0,86.0,,,,,23.0,30.0,3.0,33.0,,9.0,69.0,27.0,98.0,142.0,202.0,25.0,14.0,11.0,28.0,12.0,45.0,73.0,76.0,145.0,13.0,94.0,94.0,10.0,46.0,40.0,6.0,40.0,16.0,92.0,573.0,0.7570621468926554,0.8427672955974843,,,,,,0.5028409090909091,0.5254237288135594,0.4473684210526316,0.5028409090909091,0.5254237288135594,0.4473684210526316,0.5380710659898477,0.5461538461538461,0.5111111111111111,,0.065340909090909,0.1509433962264151,19.289549772821147,0.3835616438356164,0.1287779237844941,0.1120331950207468,0.124750499001996,0.1158301158301158,0.1530054644808743,0.1253918495297805,0.12,0.4,0.3011363636363636,0.6320754716981132,0.7444444444444445,0.6119402985074627,0.2528409090909091,0.3595505617977528,0.3855421686746988,0.4460227272727273,0.4968152866242038,0.5,0.9487179487179488,,,,,,0.6440677966101694,0.5789473684210527,0.1818181818181818,,,,0.25,0.5263157894736842,,,0.3011363636363636,,0.447046875,0.5210857142857143,0.43055,0.1185567010309278,0.1185567010309278,0.1674528301886792,0.2169811320754717,10.10965909090909,,0.2656467315716272,70.0,9.0,24.0,,3.0,1.0,20.0,4.0,16.0,1.0,6.0,19.0,9.0,,6.0,13.0,6.0,0.0674157303370786,36.0,50.0,60.0,14.0,9.0,34.0,17.0,0.0611246943765281,0.0625674217907227,0.0958904109589041,0.057471264367816,0.0447058823529411,0.59375,,,8.0,17.0,7.0,8.0,,,0.0063694267515923,,0.2428571428571428,0.073394495412844,0.0543478260869565,0.1764705882352941,0.0909090909090909,0.046979865771812,,,,,,,,,,2.0,1.0,False,,4.0,,,2.0,0.0307692307692307,,,,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,37330.0,622.0,-7.0,1137.0,1137.0,316.0,370.0,167.0,2274.0,15.0,31.0,4.0,10.0,3.0,8.0,6.0,17.0,,2.0,,,7.0,,3.0,,,21.0,50.0,,7.0,61.0,1140.0,4.0,12.0,,3.0,20.0,4.0,12.0,,,22.0,30.0,12.0,,,7.0,,9.0,9.0,1.0,10.0,,3.0,21.0,12.0,66.0,84.0,125.0,21.0,9.0,12.0,9.0,3.0,16.0,25.0,48.0,101.0,7.0,56.0,43.0,1.0,8.0,16.0,2.0,16.0,12.0,22.0,316.0,0.7142857142857143,0.7894736842105263,,,,,,0.42,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.2666666666666666,0.3333333333333333,0.391025641025641,0.3703703703703703,0.3793103448275862,0.1228070175438596,0.18,0.2580645161290322,7.698056801195814,0.36,0.1571428571428571,0.0983606557377049,0.1439114391143911,0.1916666666666666,0.1683168316831683,0.1306532663316583,0.1,0.75,0.543859649122807,0.4838709677419355,0.6521739130434783,0.7333333333333333,0.2982456140350877,0.3529411764705882,0.375,0.0350877192982456,,,,,0.1228070175438596,,,,0.6666666666666666,0.4,0.5,0.2,,,0.6666666666666666,0.375,,,0.6666666666666666,,0.4964622807017543,0.5147875000000001,0.51865,0.125,0.1403508771929824,0.3278688524590163,0.360655737704918,3.0,24.957142857142856,0.27792436235708,19.0,12.0,14.0,,1.0,1.0,5.0,1.0,6.0,,3.0,9.0,17.0,,14.0,11.0,12.0,0.0588235294117647,4.0,30.0,41.0,6.0,11.0,14.0,5.0,0.0635593220338983,0.0662020905923344,0.0444444444444444,0.0714285714285714,0.0711297071129707,0.6666666666666666,,,8.0,6.0,1.0,1.0,,,,,0.1428571428571428,0.0784313725490196,0.0777777777777777,0.0833333333333333,0.0909090909090909,0.037037037037037,,,,,,,,,,1.0,,False,,1.0,,,3.0,0.0638297872340425,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,146764.0,2446.0,-99.0,4490.0,4488.0,1272.0,1295.0,512.0,8978.0,94.0,168.0,21.0,39.0,25.0,45.0,73.0,156.0,105.0,256.0,4.0,4.0,17.0,,,2.0,7.0,272.0,580.0,6.0,21.0,685.0,4757.0,38.0,79.0,,,90.0,62.0,146.0,3.0,9.0,176.0,294.0,250.0,12.0,4.0,13.0,4.0,42.0,166.0,32.0,198.0,8.0,74.0,428.0,23.0,96.0,130.0,211.0,40.0,25.0,15.0,64.0,46.0,57.0,121.0,78.0,196.0,19.0,151.0,165.0,25.0,84.0,26.0,7.0,28.0,21.0,176.0,1272.0,0.5404411764705882,0.5697674418604651,0.6666666666666666,0.2857142857142857,,0.3333333333333333,0.3529411764705882,0.4689655172413793,0.4810126582278481,0.4246575342465753,0.4675540765391014,0.4810126582278481,0.4290322580645161,0.5104321907600596,0.5294117647058824,0.4861878453038674,0.0349417637271214,0.0724137931034482,0.1607142857142857,15.532457344577368,0.5289256198347108,0.0554913294797687,0.0518018018018018,0.0547378104875804,0.0509031198686371,0.0514541387024608,0.0623145400593471,0.0520231213872832,0.75,0.2795341098169717,0.5595238095238095,0.6666666666666666,0.4574468085106383,0.259567387687188,0.4679487179487179,0.5069444444444444,0.4259567387687188,0.41015625,0.4150197628458498,0.8,0.0066555740432612,0.0282861896838602,0.2352941176470588,0.2352941176470588,0.5,0.4936708860759494,0.5384615384615384,0.0952380952380952,,,,0.2903225806451613,0.5555555555555556,0.0451612903225806,0.2857142857142857,0.3144758735440932,0.3076923076923077,0.4353298994974873,0.4533347222222222,0.4232823529411765,0.1272727272727272,0.1314553990610328,0.1313868613138686,0.2569343065693431,10.40155172413793,30.65714285714285,0.2832962138084632,123.0,14.0,43.0,6.0,24.0,25.0,67.0,8.0,18.0,2.0,16.0,38.0,12.0,,11.0,32.0,11.0,0.0769230769230769,28.0,68.0,81.0,7.0,7.0,17.0,,0.0395119116792562,0.0381376919266963,0.0451306413301662,0.0449172576832151,0.0342075256556442,0.273972602739726,2.0,,9.0,11.0,8.0,15.0,2.0,,0.01171875,,0.0797101449275362,0.0302013422818791,0.0241935483870967,0.06,0.0510204081632653,0.0296296296296296,0.0129032258064516,2.0,,1.0,0.5,0.5,1.0,,0.5,12.0,1.0,False,,3.0,,,4.0,0.0294117647058823,2.0,2.0,,,,,,,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,119260.0,1988.0,36.0,3612.0,3613.0,922.0,976.0,423.0,7225.0,94.0,183.0,12.0,28.0,21.0,42.0,13.0,36.0,68.0,191.0,21.0,28.0,105.0,4.0,8.0,11.0,40.0,175.0,410.0,38.0,126.0,549.0,3737.0,18.0,52.0,5.0,12.0,53.0,38.0,90.0,15.0,45.0,152.0,146.0,204.0,105.0,5.0,100.0,28.0,32.0,242.0,35.0,277.0,14.0,70.0,589.0,42.0,120.0,169.0,225.0,104.0,65.0,39.0,74.0,62.0,43.0,117.0,77.0,176.0,12.0,129.0,126.0,9.0,51.0,19.0,3.0,20.0,11.0,152.0,922.0,0.4171428571428571,0.4397590361445783,0.9210526315789472,0.3015873015873015,0.4166666666666667,0.3333333333333333,0.3140495867768595,0.4268292682926829,0.3461538461538461,0.4222222222222222,0.4328358208955223,0.3984375,0.4481481481481481,0.4621212121212121,0.4015151515151515,0.4840764331210191,0.2350746268656716,0.0780487804878048,0.1475409836065573,17.303480165490384,0.6324786324786325,0.0844475721323012,0.116991643454039,0.0910112359550561,0.07429718875502,0.080110497237569,0.0962566844919786,0.1039426523297491,0.55,0.3414179104477612,0.5136612021857924,0.6025641025641025,0.3936170212765957,0.0671641791044776,0.3611111111111111,0.40625,0.3563432835820895,0.3560209424083769,0.3578947368421052,0.4852941176470588,0.0391791044776119,0.1958955223880597,0.2666666666666666,0.2666666666666666,0.8928571428571429,0.4375,0.4285714285714285,0.1666666666666666,0.125,0.5,1.0,0.3111111111111111,0.5,0.2962962962962963,0.275,0.5764925373134329,0.28,0.4967650659133709,0.4874963636363636,0.479594696969697,0.088235294117647,0.1128318584070796,0.0965391621129326,0.2768670309653916,9.74951219512195,26.316666666666663,0.2552602436323367,85.0,2.0,31.0,9.0,21.0,54.0,118.0,3.0,12.0,1.0,5.0,22.0,4.0,,16.0,26.0,16.0,0.1111111111111111,18.0,46.0,56.0,8.0,2.0,14.0,1.0,0.0327868852459016,0.0326991676575505,0.0533333333333333,0.0252100840336134,0.0253353204172876,0.2307692307692307,5.0,,9.0,7.0,16.0,7.0,2.0,,0.0052356020942408,,0.0608695652173913,0.032258064516129,0.0394736842105263,,0.1625,0.0567375886524822,0.037037037037037,10.0,4.0,4.0,0.4761904761904761,0.4761904761904761,1.0,0.0625,0.8,12.0,,False,1.0,3.0,0.25,1.0,1.0,0.0094339622641509,1.0,1.0,,,,,,,
2556,1610612750,Marcus Banks,Marcus Banks,2556,MIN,73622.0,1227.0,-77.0,2323.0,2313.0,695.0,776.0,248.0,4636.0,83.0,138.0,5.0,9.0,27.0,43.0,7.0,23.0,80.0,183.0,1.0,16.0,43.0,,,6.0,16.0,170.0,344.0,16.0,44.0,479.0,2461.0,10.0,23.0,,,22.0,45.0,91.0,6.0,16.0,151.0,118.0,222.0,21.0,,43.0,16.0,26.0,167.0,21.0,188.0,6.0,68.0,397.0,28.0,63.0,97.0,116.0,47.0,20.0,27.0,47.0,32.0,49.0,96.0,49.0,124.0,13.0,103.0,117.0,8.0,47.0,11.0,5.0,11.0,7.0,151.0,695.0,0.3470588235294117,0.3511904761904761,0.4375,0.3636363636363636,,0.375,0.3636363636363636,0.4941860465116279,0.4347826086956521,0.4945054945054945,0.5,0.4347826086956521,0.5046728971962616,0.5396825396825397,0.4583333333333333,0.551094890510949,0.1134020618556701,0.0755813953488372,0.1376811594202898,20.582598696818703,0.4895833333333333,0.0745562130177514,0.1124497991967871,0.083180987202925,0.0702341137123745,0.0788177339901477,0.075801749271137,0.106951871657754,0.6363636363636364,0.3556701030927835,0.6014492753623188,0.6974789915966386,0.2650602409638554,0.0592783505154639,0.3043478260869565,0.3684210526315789,0.4716494845360824,0.4371584699453552,0.4444444444444444,0.4375,0.0025773195876288,0.1108247422680412,0.3720930232558139,0.3720930232558139,0.4375,0.391304347826087,0.5555555555555556,,,,,0.4018691588785046,0.627906976744186,0.1495327102803738,0.375,0.4690721649484536,0.3720930232558139,0.4807475452196381,0.4327952380952379,0.4760900943396227,0.1100702576112412,0.1227154046997389,0.045929018789144,0.3152400835073068,11.081686046511628,25.96136363636364,0.2991820921222557,91.0,2.0,43.0,27.0,15.0,19.0,80.0,2.0,15.0,2.0,8.0,29.0,5.0,4.0,14.0,23.0,14.0,0.1739130434782608,4.0,15.0,19.0,1.0,2.0,3.0,2.0,0.0173410404624277,0.0188118811881188,0.0126582278481012,0.0169491525423728,0.0199556541019955,0.2857142857142857,,,4.0,6.0,4.0,7.0,3.0,,0.0163934426229508,,0.0689655172413793,0.0275862068965517,0.024793388429752,0.0416666666666666,0.1290322580645161,0.0238095238095238,,,,,,,,,,17.0,,False,,2.0,,,,,,,,,,,,,
