EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,3SecondViolations,OffCorner3ReboundPct,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,27922.0,465,-102,842,846,168,212,109.0,1688,16.0,32.0,9.0,19.0,1.0,2.0,11.0,29.0,7.0,33.0,1.0,3.0,,2.0,,,6.0,30.0,1.0,2.0,2.0,7.0,34.0,94,7.0,33.0,10.0,99.0,904,14.0,30.0,1.0,4.0,5.0,36.0,2.0,6,2.0,7.0,1.0,11.0,40.0,28.0,21.0,,20.0,,30.0,6.0,6.0,2.0,11.0,1.0,12.0,1.0,,8.0,1.0,2.0,25.0,6.0,27.0,12.0,67.0,9.0,88,33.0,121,5.0,3.0,1.0,2.0,10.0,1.0,5.0,3.0,1.0,5.0,1.0,13.0,2.0,3.0,25.0,37.0,3.0,,16.0,2.0,,15.0,3.0,,9.0,,52.0,40.0,1.0,11.0,52.0,29.0,,11.0,168,3.0,,0.5882352941176471,0.8333333333333334,1.0,0.21212121212121213,0.25,0.2857142857142857,0.21212121212121213,0.3617021276595745,0.4666666666666667,0.3333333333333333,0.35039370078740156,0.45588235294117646,0.38461538461538464,0.37218045112781956,0.5,0.39285714285714285,0.25984251968503935,0.06060606060606061,0.06382978723404255,0.09375,0.034482758620689655,0.06060606060606061,0.06666666666666667,15.051546391752579,0.7692307692307693,0.3103448275862069,0.17866666666666667,0.08132530120481928,0.18181818181818182,0.0625,0.17913832199546487,0.07710280373831775,0.11320754716981132,0.08108108108108109,0.05921052631578947,0.04878048780487805,0.12837837837837837,0.22916666666666666,0.1984732824427481,0.16326530612244897,0.23529411764705882,0.06493506493506493,0.5576923076923077,0.25196850393700787,0.5,0.5517241379310345,0.4375,0.2283464566929134,0.3793103448275862,0.39285714285714285,0.6363636363636364,0.25984251968503935,0.21212121212121213,0.22580645161290322,0.8571428571428571,0.023622047244094488,0.3333333333333333,0.3333333333333333,1.0,0.23622047244094488,0.2,0.21428571428571427,1.0,0.5588235294117647,0.47368421052631576,0.1111111111111111,0.058823529411764705,,,0.058823529411764705,0.5,1.0,0.15384615384615385,0.5,,,0.5384615384615384,0.2857142857142857,0.5118110236220472,0.2,0.4762007874015748,0.5244241935483871,0.4731,0.06766917293233082,0.09,0.36363636363636365,0.1111111111111111,9.144680851063832,24.945454545454545,0.1995249406175772,,,0.14285714285714285,1.0,,,,,,,,True,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,24176.0,403,-26,753,761,174,239,79.0,1514,28.0,55.0,2.0,8.0,6.0,13.0,6.0,13.0,18.0,51.0,,,,,,,,,,,,,52.0,119,,,29.0,133.0,768,3.0,12.0,,,3.0,9.0,7.0,19,,,5.0,19.0,64.0,40.0,,,4.0,,,,20.0,,17.0,8.0,25.0,6.0,2.0,3.0,,14.0,58.0,4.0,15.0,7.0,21.0,7.0,35,20.0,55,,12.0,9.0,3.0,11.0,3.0,7.0,16.0,3.0,4.0,2.0,27.0,1.0,6.0,39.0,73.0,6.0,7.0,38.0,1.0,9.0,38.0,5.0,1.0,19.0,2.0,9.0,7.0,1.0,1.0,9.0,4.0,,19.0,174,4.0,2.0,0.6153846153846154,0.64,,,,,,0.4369747899159664,0.25,0.3684210526315789,0.4369747899159664,0.25,0.3684210526315789,0.4888888888888889,0.3,0.4318181818181818,,,0.16806722689075632,0.21818181818181817,0.3076923076923077,0.0784313725490196,,19.014084507042256,0.4074074074074074,0.21875,0.07984790874524715,0.05357142857142857,0.08641975308641975,0.06349206349206349,0.08139534883720931,0.05539358600583091,0.047058823529411764,0.06666666666666667,0.05333333333333334,0.057692307692307696,0.06451612903225806,0.08823529411764706,0.08823529411764706,0.109375,,,0.4444444444444444,0.46218487394957986,0.509090909090909,0.6511627906976745,0.5714285714285714,0.1092436974789916,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.35294117647058826,0.3829787234042553,0.7777777777777778,,,,,,,,,0.6666666666666666,0.25,,,,,,,,0.6842105263157895,0.46153846153846156,,,,,0.46218487394957986,,0.47435630252100836,0.49226666666666674,0.5175210526315789,0.14285714285714285,0.14285714285714285,0.06766917293233082,0.14285714285714285,8.780672268907562,,0.23107569721115537,1.0,,0.09090909090909091,,1.0,0.04,,,,,,True,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,33508.0,558,26,1088,1075,336,348,117.0,2163,30.0,49.0,2.0,4.0,11.0,16.0,11.0,21.0,33.0,98.0,2.0,10.0,,,,3.0,11.0,44.0,1.0,3.0,3.0,19.0,74.0,168,13.0,54.0,65.0,252.0,1135,9.0,17.0,1.0,3.0,8.0,29.0,27.0,56,3.0,22.0,39.0,102.0,84.0,64.0,36.0,3.0,2.0,3.0,41.0,11.0,11.0,,55.0,13.0,68.0,9.0,4.0,17.0,8.0,30.0,149.0,3.0,4.0,20.0,32.0,9.0,61,8.0,69,2.0,13.0,10.0,3.0,22.0,5.0,13.0,15.0,1.0,9.0,6.0,37.0,2.0,11.0,21.0,45.0,2.0,3.0,59.0,1.0,6.0,79.0,5.0,4.0,25.0,15.0,,,,,,,,102.0,336,11.0,15.0,0.5675675675675675,0.5753424657534246,0.9230769230769231,0.24074074074074073,0.3333333333333333,0.13636363636363635,0.2549019607843137,0.44047619047619047,0.5294117647058824,0.48214285714285715,0.42117117117117114,0.525,0.40384615384615385,0.48443579766536965,0.6041666666666666,0.5102040816326531,0.24324324324324326,,0.06547619047619048,0.12244897959183673,0.09523809523809523,0.030612244897959183,,24.039247751430906,0.5945945945945946,0.19148936170212766,0.08247422680412371,0.011049723756906077,0.17699115044247787,0.030612244897959183,0.10379241516966067,0.015217391304347827,0.00980392156862745,0.029411764705882353,0.005208333333333333,0.03614457831325301,0.05755395683453238,0.08433734939759036,0.10240963855421686,0.1951219512195122,0.12903225806451613,0.01694915254237288,,0.22072072072072071,0.6122448979591837,0.6976744186046512,0.4666666666666667,0.0945945945945946,0.5238095238095238,0.5789473684210527,0.45454545454545453,0.44144144144144143,0.336734693877551,0.3473684210526316,0.696969696969697,0.04504504504504504,0.2,0.2,1.0,0.1981981981981982,0.25,0.25,0.9090909090909091,0.2,0.5,0.5,,,,0.15,0.3333333333333333,1.0,0.20512820512820512,0.6875,0.038461538461538464,,0.24358974358974358,0.15789473684210525,0.46396396396396394,0.2682926829268293,0.45916467889908263,0.4490394736842105,0.43107066666666666,0.10330578512396695,0.13297872340425532,0.11507936507936507,0.40476190476190477,12.059523809523808,27.555555555555557,0.3088235294117647,,,,,1.0,0.02702702702702703,,,,,,True,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,46731.0,779,1,1454,1443,423,422,140.0,2897,72.0,94.0,19.0,25.0,21.0,26.0,40.0,81.0,51.0,111.0,,,,,,,2.0,6.0,,,1.0,4.0,163.0,286,2.0,6.0,114.0,446.0,1511,25.0,40.0,,,14.0,64.0,43.0,68,1.0,4.0,49.0,138.0,208.0,118.0,3.0,3.0,26.0,,6.0,2.0,2.0,,76.0,9.0,85.0,7.0,2.0,43.0,10.0,23.0,179.0,11.0,44.0,30.0,167.0,20.0,217,58.0,275,4.0,25.0,19.0,6.0,21.0,8.0,15.0,34.0,5.0,6.0,7.0,55.0,5.0,12.0,24.0,54.0,2.0,10.0,130.0,6.0,4.0,135.0,14.0,12.0,47.0,22.0,35.0,25.0,3.0,7.0,36.0,20.0,,138.0,423,10.0,21.0,0.6380368098159509,0.6933333333333334,0.5,0.3333333333333333,,0.25,0.3333333333333333,0.5699300699300699,0.625,0.6323529411764706,0.5684931506849316,0.625,0.6180555555555556,0.6311239193083573,0.6666666666666666,0.7083333333333334,0.02054794520547945,,0.006993006993006993,0.02127659574468085,,,,24.829721362229105,0.38181818181818183,0.3389830508474576,0.28209459459459457,0.08906882591093117,0.2112676056338028,0.088,0.2683923705722071,0.0888529886914378,0.11023622047244094,0.07894736842105263,0.08300395256916997,0.09803921568627451,0.24154589371980675,0.3146853146853147,0.2975206611570248,0.24509803921568626,0.125,0.03389830508474576,0.5555555555555556,0.3219178082191781,0.7659574468085106,0.782608695652174,0.625,0.2773972602739726,0.49382716049382713,0.49382716049382713,0.45,0.3801369863013699,0.4594594594594595,0.4594594594594595,0.803921568627451,,,,,0.02054794520547945,0.3333333333333333,0.3333333333333333,0.5,0.625,0.76,0.21052631578947367,,,,,,,0.3611111111111111,0.8076923076923077,,,0.05555555555555555,0.25,0.3424657534246575,0.3333333333333333,0.4433256013745704,0.49712333333333325,0.4429993055555555,0.14461538461538462,0.14733542319749215,0.14349775784753363,0.3094170403587444,9.803496503496504,29.46666666666667,0.2909215955983494,,3.0,0.043478260869565216,,3.0,0.06666666666666667,1.0,1.0,1.0,,,True,,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,7601.0,127,-57,223,230,58,46,22.0,453,6.0,9.0,2.0,3.0,3.0,3.0,10.0,20.0,,2.0,,,,,,,,,,,,,16.0,31,,,4.0,36.0,233,2.0,4.0,,,1.0,5.0,6.0,9,,,2.0,14.0,24.0,8.0,,,4.0,,,,,,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,1.0,10.0,6.0,27.0,2.0,35,12.0,47,,4.0,3.0,1.0,2.0,,,7.0,,2.0,4.0,9.0,,3.0,7.0,13.0,1.0,2.0,12.0,1.0,,10.0,2.0,,4.0,2.0,3.0,3.0,,,3.0,1.0,1.0,14.0,58,1.0,2.0,0.75,0.8571428571428571,,,,,,0.5161290322580645,0.5,0.6666666666666666,0.5161290322580645,0.5,0.6666666666666666,0.5142857142857142,0.5,0.5833333333333334,,,,,,,,17.46031746031746,0.2222222222222222,0.2,0.24545454545454545,0.10309278350515463,0.375,0.047619047619047616,0.2619047619047619,0.09322033898305085,0.043478260869565216,0.12,0.12244897959183673,0.058823529411764705,0.2,0.2413793103448276,0.3055555555555556,0.3333333333333333,0.5,,0.3333333333333333,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6451612903225806,0.5,0.5,0.8,0.06451612903225806,,,,,,,,,,,,0.75,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,,,,,0.2903225806451613,,0.4302387096774194,0.5874666666666667,0.4499666666666666,0.12121212121212122,0.12121212121212122,0.1388888888888889,0.3888888888888889,6.2870967741935475,,0.2600896860986547,,1.0,,,1.0,0.125,,,,,,True,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,12016.0,200,-52,359,361,61,55,40.0,720,13.0,20.0,2.0,4.0,2.0,2.0,3.0,14.0,11.0,28.0,1.0,3.0,,1.0,,1.0,5.0,12.0,1.0,3.0,1.0,1.0,27.0,62,6.0,15.0,29.0,101.0,388,4.0,7.0,1.0,4.0,1.0,12.0,3.0,9,1.0,2.0,6.0,15.0,34.0,20.0,12.0,6.0,,,12.0,5.0,7.0,,13.0,5.0,18.0,4.0,1.0,10.0,1.0,2.0,41.0,1.0,3.0,1.0,19.0,4.0,24,4.0,28,1.0,1.0,1.0,,4.0,1.0,4.0,3.0,,,1.0,7.0,1.0,1.0,5.0,9.0,,1.0,20.0,,2.0,32.0,1.0,4.0,11.0,2.0,4.0,3.0,,1.0,4.0,2.0,,15.0,61,,1.0,0.6296296296296297,0.6296296296296297,0.6666666666666666,0.4,0.25,0.5,0.4,0.43548387096774194,0.5714285714285714,0.3333333333333333,0.4675324675324675,0.5,0.4090909090909091,0.5388888888888889,0.4583333333333333,0.5357142857142857,0.19480519480519481,,0.11290322580645161,0.2,0.21428571428571427,,,23.891625615763548,0.5714285714285714,0.25,0.12337662337662338,0.020833333333333332,0.02702702702702703,0.02127659574468085,0.10471204188481675,0.020942408376963352,0.023255813953488372,,0.029850746268656716,0.025,0.16326530612244897,0.08108108108108109,0.11764705882352941,0.03333333333333333,,0.02702702702702703,0.5,0.2597402597402597,0.65,0.8125,0.6923076923076923,0.18181818181818182,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.03896103896103896,0.3333333333333333,0.3333333333333333,1.0,0.15584415584415584,0.4166666666666667,0.4166666666666667,0.6,0.36363636363636365,0.5,0.5,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,1.0,0.09090909090909091,,0.09090909090909091,1.0,0.45454545454545453,0.4166666666666667,0.4799655844155844,0.49116666666666675,0.47142272727272727,0.13636363636363635,0.1527777777777778,0.1188118811881188,0.1485148514851485,11.098387096774195,24.533333333333335,0.16991643454038996,,,,,,,,,,1.0,0.0625,True,,,
2499,1610612750,Richie Frahm,Richie Frahm,2499,MIN,3477.0,58,7,103,107,28,35,14.0,210,1.0,1.0,,,1.0,1.0,,,2.0,3.0,1.0,3.0,,2.0,,,3.0,7.0,,,1.0,2.0,3.0,4,4.0,10.0,,18.0,102,,,,2.0,,,2.0,2,1.0,2.0,,7.0,6.0,,12.0,,,,7.0,3.0,,,3.0,2.0,5.0,2.0,,1.0,2.0,,12.0,,,3.0,5.0,1.0,9,,9,,,,,1.0,,1.0,,,,,1.0,,1.0,3.0,8.0,,,,,,1.0,,1.0,,,,,,,,,,7.0,28,,,1.0,1.0,1.0,0.4,,0.5,0.4,0.75,,1.0,0.6428571428571429,,0.875,0.6428571428571429,,0.875,0.7142857142857143,,,,,,,12.820512820512821,1.0,0.3333333333333333,0.11904761904761904,,0.23076923076923078,,0.14545454545454545,,,,,,0.07692307692307693,0.18181818181818182,0.1111111111111111,0.2727272727272727,,,,0.07142857142857142,1.0,1.0,1.0,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,,,,1.0,,,,,,0.25,1.0,,,0.5,0.5,0.7857142857142857,0.42857142857142855,0.5320892857142857,0.5904,0.5155875000000001,,,,0.3888888888888889,14.95,24.779999999999998,0.27184466019417475,,,,,,,,,,,,True,,,
2401,1610612750,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,MIN,430.0,7,-7,15,15,8,15,3.0,30,,,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,3,,,1.0,3.0,15,,1.0,,,,,1.0,1,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,1.0,,,1.0,,1.0,,2.0,,2.0,,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,3.0,8,,1.0,,,,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.375,,0.75,,,,,,,,31.57894736842105,0.5,,0.3333333333333333,,,,0.2,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38343333333333335,0.4611,0.3053,,,,1.0,17.400000000000002,,0.5333333333333333,,,,,,,,,,,,True,,,
101152,1610612750,Bracey Wright,Bracey Wright,101152,MIN,6189.0,103,-16,184,185,38,54,24.0,369,2.0,3.0,,,1.0,1.0,,5.0,7.0,16.0,1.0,3.0,,,,,4.0,11.0,1.0,2.0,,1.0,9.0,24,5.0,14.0,10.0,43.0,180,1.0,2.0,1.0,2.0,2.0,7.0,1.0,4,,1.0,4.0,6.0,10.0,8.0,15.0,,,,11.0,4.0,2.0,,4.0,,4.0,,,3.0,,1.0,8.0,1.0,2.0,1.0,11.0,,12,3.0,15,1.0,1.0,,1.0,5.0,1.0,2.0,2.0,,3.0,,7.0,,3.0,4.0,7.0,,1.0,8.0,,,10.0,,,4.0,1.0,,,,,,,,6.0,38,1.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.35714285714285715,0.5,,0.35714285714285715,0.375,0.5,0.25,0.4342105263157895,0.625,0.2,0.5,0.7,0.42857142857142855,0.3684210526315789,,0.08333333333333333,,0.4,,,23.36448598130841,0.7142857142857143,,0.1527777777777778,0.029411764705882353,0.043478260869565216,0.03571428571428571,0.12631578947368421,0.03125,,,0.05714285714285714,0.043478260869565216,0.25,0.045454545454545456,0.16666666666666666,,0.5,0.05,,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.13157894736842105,,,,0.42105263157894735,0.4375,0.4375,0.5714285714285714,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.2894736842105263,0.36363636363636365,0.36363636363636365,1.0,,,,,,,0.5,0.5,1.0,0.2,1.0,,,0.2,,0.4473684210526316,0.36363636363636365,0.4435460526315789,0.3118125,0.36241,0.09523809523809523,0.14285714285714285,0.16279069767441862,0.13953488372093023,14.495833333333335,25.185714285714283,0.20652173913043478,,,,,,,,,,,,False,,,
1548,1610612750,Mark Blount,Mark Blount,1548,MIN,39726.0,662,-101,1243,1231,384,408,145.0,2474,45.0,68.0,14.0,20.0,9.0,14.0,22.0,53.0,49.0,99.0,,,,,,,,,,,,,116.0,220,,,38.0,270.0,1340,19.0,32.0,,,3.0,41.0,26.0,47,,,14.0,66.0,172.0,60.0,,,22.0,,,,17.0,,17.0,2.0,19.0,2.0,,2.0,1.0,14.0,40.0,3.0,28.0,13.0,52.0,9.0,74,33.0,107,2.0,15.0,9.0,6.0,20.0,1.0,9.0,19.0,2.0,11.0,2.0,39.0,2.0,16.0,44.0,78.0,8.0,7.0,53.0,5.0,5.0,46.0,8.0,,24.0,3.0,20.0,17.0,,3.0,20.0,8.0,2.0,66.0,384,9.0,3.0,0.7413793103448276,0.819047619047619,,,,,,0.5272727272727272,0.59375,0.5531914893617021,0.5272727272727272,0.59375,0.5531914893617021,0.5648535564853556,0.6029411764705882,0.6226415094339622,,,0.07727272727272727,0.17647058823529413,0.09433962264150944,,,19.744318181818183,0.5128205128205128,0.20454545454545456,0.12322274881516587,0.055666003976143144,0.09420289855072464,0.05357142857142857,0.11607142857142858,0.055456171735241505,0.08270676691729323,0.06481481481481481,0.03816793893129771,0.04,0.12413793103448276,0.12037037037037036,0.1242603550295858,0.10101010101010101,0.07692307692307693,0.022988505747126436,0.4,0.3090909090909091,0.6617647058823529,0.8035714285714286,0.6,0.2409090909090909,0.41509433962264153,0.4583333333333333,0.5909090909090909,0.45,0.494949494949495,0.494949494949495,0.9387755102040817,,,,,,,,,0.625,0.7,0.14285714285714285,,,,,,,0.2978723404255319,0.6428571428571429,,,,,0.3090909090909091,,0.44790681818181804,0.5232031250000001,0.440840425531915,0.1016949152542373,0.1016949152542373,0.15185185185185185,0.24444444444444444,10.123181818181818,,0.3089300080450523,,7.0,0.16666666666666666,1.0,2.0,0.047619047619047616,,,,,,False,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,24966.0,416,-6,750,745,210,261,123.0,1495,15.0,29.0,5.0,12.0,5.0,10.0,6.0,15.0,,2.0,,,,,,,,7.0,,3.0,,,21.0,46,,7.0,14.0,56.0,760,5.0,13.0,,3.0,10.0,20.0,6.0,14,,,13.0,25.0,28.0,14.0,,,6.0,,7.0,,8.0,,5.0,1.0,6.0,1.0,,1.0,1.0,3.0,13.0,6.0,22.0,9.0,45.0,6.0,60,31.0,91,1.0,17.0,8.0,9.0,4.0,1.0,2.0,11.0,1.0,2.0,1.0,15.0,2.0,5.0,35.0,78.0,6.0,4.0,37.0,7.0,9.0,35.0,1.0,,6.0,12.0,11.0,10.0,,1.0,11.0,9.0,,25.0,210,10.0,10.0,0.6666666666666666,0.7777777777777778,,,,,,0.45652173913043476,0.38461538461538464,0.42857142857142855,0.39622641509433965,0.3125,0.42857142857142855,0.4,0.37037037037037035,0.44642857142857145,0.1320754716981132,,0.17391304347826086,0.2413793103448276,0.06666666666666667,,,9.433962264150944,0.26666666666666666,0.23076923076923078,0.16544117647058823,0.0672782874617737,0.10843373493975904,0.09523809523809523,0.15211267605633802,0.07179487179487179,0.03488372093023256,0.06944444444444445,0.08284023668639054,0.09433962264150944,0.1956521739130435,0.20689655172413793,0.12295081967213115,0.10606060606060606,0.11764705882352941,0.041666666666666664,0.8181818181818182,0.5471698113207547,0.5172413793103449,0.6818181818181818,0.6666666666666666,0.2830188679245283,0.4,0.42857142857142855,0.6666666666666666,0.03773584905660377,,,,,,,,0.1320754716981132,,,,0.75,0.4166666666666667,0.4,,,,0.1875,,,0.7142857142857143,0.5,,,,,0.6792452830188679,,0.5022349056603773,0.530573076923077,0.5152857142857143,0.10344827586206896,0.11764705882352941,0.35714285714285715,0.44642857142857145,2.8978260869565213,24.957142857142856,0.28,,3.0,0.1,,3.0,0.1,,,,,,False,,,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,97263.0,1621,61,2954,2947,785,851,347.0,5901,77.0,157.0,9.0,22.0,19.0,36.0,12.0,29.0,58.0,154.0,8.0,18.0,,3.0,3.0,5.0,24.0,86.0,3.0,6.0,10.0,32.0,147.0,340,32.0,104.0,80.0,470.0,3072,14.0,42.0,3.0,9.0,2.0,39.0,36.0,78,13.0,37.0,30.0,141.0,126.0,168.0,84.0,12.0,12.0,3.0,83.0,24.0,29.0,,212.0,23.0,235.0,13.0,10.0,58.0,48.0,106.0,493.0,6.0,37.0,30.0,91.0,1.0,122,44.0,166,13.0,82.0,50.0,32.0,66.0,10.0,54.0,32.0,1.0,12.0,5.0,98.0,5.0,21.0,64.0,146.0,7.0,12.0,110.0,1.0,4.0,117.0,8.0,,46.0,16.0,17.0,14.0,1.0,2.0,18.0,12.0,2.0,141.0,785,24.0,15.0,0.42857142857142855,0.44680851063829785,0.875,0.3076923076923077,0.3333333333333333,0.35135135135135137,0.31683168316831684,0.4323529411764706,0.3333333333333333,0.46153846153846156,0.4391891891891892,0.3627450980392157,0.4826086956521739,0.4718875502008032,0.36792452830188677,0.5183823529411765,0.23423423423423423,,0.08529411764705883,0.1592356687898089,0.06896551724137931,0.012987012987012988,,17.7645305514158,0.673469387755102,0.011494252873563218,0.08067375886524823,0.03324348607367475,0.10600706713780919,0.027649769585253458,0.08575478384124734,0.032330827067669175,0.05245901639344262,0.023972602739726026,0.027131782945736434,0.030120481927710843,0.07444168734491315,0.07773851590106007,0.08823529411764706,0.0871559633027523,0.16923076923076924,0.05652173913043478,0.6666666666666666,0.3536036036036036,0.49044585987261147,0.5833333333333334,0.42857142857142855,0.06531531531531531,0.41379310344827586,0.4444444444444444,0.08333333333333333,0.34684684684684686,0.37662337662337664,0.3815789473684211,0.5,0.04054054054054054,0.4444444444444444,0.4444444444444444,1.0,0.19369369369369369,0.27906976744186046,0.27906976744186046,0.8333333333333334,0.43137254901960786,0.4090909090909091,0.2222222222222222,0.058823529411764705,,,0.11764705882352941,0.5,1.0,0.3130434782608696,0.5277777777777778,0.043478260869565216,0.6,0.2782608695652174,0.3125,0.5878378378378378,0.2891566265060241,0.4975107709750566,0.4824443181818182,0.47649734513274344,0.0954356846473029,0.12169312169312169,0.08297872340425531,0.3,9.542058823529414,25.985576923076923,0.2657413676371022,,,0.0196078431372549,,1.0,0.011363636363636364,1.0,1.0,,,,False,,,
