EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,Arc3Assists,OffThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,DefensiveGoaltends,SecondChanceArc3FGM,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,Corner3PctBlocked
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,3844.0,64,10,133,131,37,66,12.0,264,1.0,3.0,1.0,1.0,2.0,9.0,1.0,2.0,1.0,3.0,13.0,1.0,2.0,4.0,13.0,115,1.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,4,1.0,5,1.0,1.0,1.0,2.0,11,1.0,1.0,2,3,1.0,4,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,7.0,7.0,5.0,2.0,4.0,1.0,1.0,2.0,37,1.0,1.0,1.0,1.0,0.5,0.5,0.23076923076923078,0.3,0.38235294117647056,0.3333333333333333,0.13333333333333333,0.07692307692307693,0.3333333333333333,13.60544217687075,0.3333333333333333,0.05405405405405406,0.018518518518518517,0.125,0.06666666666666667,0.017543859649122806,0.03333333333333333,0.14285714285714285,0.07142857142857142,0.5,0.1,0.2,0.3333333333333333,0.5,1.0,0.06666666666666667,0.6,0.2222222222222222,0.2222222222222222,1.0,0.13333333333333333,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,0.5,0.45085000000000003,0.5858,0.464625,0.0625,0.07142857142857142,0.15384615384615385,14.06153846153846,25.4,0.2781954887218045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,20674.0,345,-17,651,668,155,195,75.0,1319,12.0,24.0,1.0,5.0,11.0,35.0,3.0,21.0,8.0,24.0,64.0,6.0,29.0,11.0,77.0,668,4.0,11.0,11.0,3.0,5.0,30.0,18.0,21.0,3.0,4.0,28,3.0,31,,12.0,9.0,7.0,65,6.0,6.0,12,18,9.0,27,2.0,19.0,12.0,10.0,,9.0,3.0,13.0,15.0,33.0,15.0,3.0,15.0,8.0,,5.0,155,,0.625,0.6521739130434783,1.0,0.20689655172413793,0.20689655172413793,0.375,0.3548387096774194,0.385,0.10416666666666667,0.3118279569892473,0.0625,0.125,15.416098226466575,0.7692307692307693,0.05,0.025210084033613446,0.08108108108108109,0.05732484076433121,0.031914893617021274,0.01904761904761905,0.037037037037037035,0.07368421052631578,0.047619047619047616,0.037037037037037035,0.25806451612903225,0.5,0.5714285714285714,0.75,0.053763440860215055,0.3763440860215054,0.3142857142857143,0.3142857142857143,0.5454545454545454,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,0.36363636363636365,0.5698924731182796,0.14285714285714285,0.47226576086956523,0.52763,0.4288333333333333,0.08,0.11267605633802817,0.06493506493506493,11.482812499999998,26.075862068965506,0.23809523809523808,1.0,2.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,18.0,2.0,3.0,3.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.5,0.25,0.09090909090909091,0.4166666666666667,0.045454545454545456,0.4166666666666667,0.2,0.06818181818181818,0.07142857142857142,0.05714285714285714,0.1111111111111111,0.03296703296703297,0.09433962264150944,0.2,0.25,0.08602150537634409,0.375,0.375,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.09090909090909091,0.13636363636363635,0.06493506493506493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,18998.0,317,-9,575,598,149,193,81.0,1173,24.0,32.0,12.0,12.0,7.0,16.0,2.0,5.0,3.0,35.0,60.0,7.0,11.0,16.0,107.0,610,14.0,11.0,5.0,4.0,27.0,48.0,18.0,5.0,2.0,3.0,9,1.0,10,,4.0,3.0,2.0,21,21.0,15.0,38,58,23.0,81,2.0,6.0,2.0,7.0,4.0,6.0,10.0,17.0,21.0,34.0,23.0,6.0,20.0,10.0,1.0,27.0,149,1.0,0.6857142857142857,0.8888888888888888,0.8571428571428571,0.6363636363636364,0.6363636363636364,0.5833333333333334,0.6408450704225352,0.6708860759493671,0.7105263157894737,0.15492957746478872,0.05,0.03125,14.436090225563909,0.4117647058823529,0.18357487922705315,0.08677685950413223,0.20270270270270271,0.18861209964412812,0.08646616541353383,0.06593406593406594,0.16666666666666666,0.2571428571428571,0.2857142857142857,0.08333333333333333,0.4507042253521127,0.75,0.7741935483870968,0.5833333333333334,0.16901408450704225,0.22535211267605634,0.4375,0.4666666666666667,0.8571428571428571,0.07042253521126761,0.4,0.4,1.0,0.75,0.1875,0.6056338028169014,0.4,0.4947171428571429,0.5231076923076923,0.50261,0.1282051282051282,0.14925373134328357,0.2523364485981308,6.468333333333333,25.527272727272727,0.2591304347826087,8.0,6.0,4.0,5.0,6.0,2.0,2.0,2.0,,10.0,2.0,2.0,34.0,7.0,22.0,16.0,1.0,2.0,4.0,,1.0,4.0,1.0,3.0,13.0,9.0,13.0,2.0,1.0,0.7142857142857143,0.6363636363636364,0.8125,0.71875,0.825,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.13333333333333333,,0.12987012987012986,0.16981132075471697,0.3333333333333333,0.36363636363636365,0.08450704225352113,0.8333333333333334,0.8333333333333334,0.8,0.6666666666666666,0.125,1.0,0.5,,0.375,0.125,0.3177570093457944,5.0,2.0,1.0,8.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,4.0,8.0,1.0,0.6,0.0625,0.29411764705882354,0.07368421052631578,0.6153846153846154,1.0,0.8333333333333334,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,64537.0,1076,-101,2065,2072,672,696,244.0,4137,93.0,148.0,44.0,218.0,70.0,168.0,1.0,1.0,1.0,267.0,534.0,1.0,1.0,162.0,699.0,2180,68.0,149.0,1.0,77.0,242.0,338.0,3.0,1.0,1.0,22.0,53,15.0,68,3.0,20.0,10.0,23.0,151,87.0,51.0,140,208,98.0,306,15.0,33.0,18.0,29.0,7.0,11.0,37.0,66.0,34.0,77.0,182.0,5.0,217.0,93.0,30.0,242.0,672,29.0,0.6329588014981273,0.6842105263157895,1.0,1.0,1.0,0.5,0.5018691588785047,0.5565286624203821,0.6205128205128205,0.001869158878504673,0.04119850187265917,0.10135135135135136,29.569663400085215,0.4393939393939394,0.1928374655647383,0.10494571773220748,0.19029850746268656,0.1921529175050302,0.10072689511941849,0.07799442896935933,0.1978021978021978,0.2290909090909091,0.16176470588235295,0.0625,0.2766355140186916,0.6283783783783784,0.6992481203007519,0.6236559139784946,0.4074766355140187,0.31401869158878504,0.4166666666666667,0.41916167664670656,0.7714285714285715,0.001869158878504673,1.0,1.0,1.0,0.6470588235294118,0.006666666666666667,0.27850467289719627,1.0,0.43720925233644853,0.4818822580645161,0.43481766666666677,0.15551839464882944,0.15577889447236182,0.34620886981402005,9.121722846441948,27.7,0.3254237288135593,25.0,46.0,104.0,,,,,,,35.0,,,107.0,81.0,196.0,40.0,12.0,10.0,15.0,5.0,18.0,22.0,11.0,30.0,72.0,53.0,72.0,14.0,,0.5147058823529411,0.5436241610738255,0.5147058823529411,0.55,0.6149425287356322,0.027522935779816515,0.07462686567164178,0.15053763440860216,0.0594059405940594,0.12121212121212122,0.1524163568773234,0.2,0.47706422018348627,0.49056603773584906,,,,,0.5681818181818182,,,,,0.30666666666666664,,0.1530758226037196,29.0,,1.0,37.0,1.0,,17.0,12.0,6.0,7.0,,19.0,48.0,2.0,1.0,0.005952380952380952,0.2361111111111111,0.10915492957746478,0.6666666666666666,0.5480769230769231,0.6304347826086957,,1.0,1.0,4.0,11.0,0.014084507042253521,0.16,,,,,,,,,,,,,,,,,True,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,91515.0,1525,-70,2901,2923,844,909,336.0,5824,53.0,103.0,16.0,110.0,44.0,128.0,,5.0,4.0,148.0,341.0,1.0,8.0,53.0,352.0,3025,27.0,80.0,5.0,19.0,91.0,120.0,3.0,4.0,,20.0,222,51.0,273,16.0,90.0,49.0,83.0,597,32.0,32.0,103,142,41.0,183,9.0,46.0,33.0,62.0,21.0,45.0,49.0,111.0,73.0,160.0,90.0,9.0,77.0,32.0,7.0,91.0,844,7.0,0.40540540540540543,0.4195804195804196,1.0,0.125,0.14285714285714285,0.4340175953079179,0.4283667621776504,0.45478036175710596,0.4595959595959596,0.022922636103151862,0.05865102639296188,0.11650485436893204,15.13677811550152,0.5585585585585585,0.10048780487804879,0.0283436669619132,0.08695652173913043,0.09691313711414214,0.03051106025934401,0.025477707006369428,0.10687022900763359,0.11855670103092783,0.08791208791208792,0.05202312138728324,0.29512893982808025,0.5145631067961165,0.5824175824175825,0.4339622641509434,0.3151862464183381,0.3667621776504298,0.34375,0.352,0.5227272727272727,0.014326647564469915,,,,0.5517241379310345,0.047058823529411764,0.31805157593123207,,0.4421699712643677,0.4793666666666667,0.42585952380952385,0.08421052631578947,0.08602150537634409,0.2585227272727273,9.826392961876833,28.275,0.290934160634264,7.0,25.0,51.0,1.0,3.0,1.0,2.0,1.0,,13.0,1.0,2.0,30.0,36.0,176.0,10.0,35.0,8.0,13.0,5.0,17.0,37.0,4.0,1.0,26.0,14.0,32.0,25.0,0.5,0.48148148148148145,0.45,0.5,0.4235294117647059,0.4838709677419355,0.045454545454545456,0.04395604395604396,0.03296703296703297,0.05185185185185185,0.02127659574468085,0.07733333333333334,0.08664259927797834,0.4636363636363636,0.4857142857142857,0.008595988538681949,0.3333333333333333,0.3333333333333333,1.0,0.4375,0.06896551724137931,0.5,1.0,,0.29411764705882354,0.011764705882352941,0.08522727272727272,14.0,,,1.0,,,7.0,6.0,10.0,5.0,,6.0,19.0,1.0,,0.0234375,0.0673076923076923,0.02857142857142857,0.59375,0.27450980392156865,0.56,,,1.0,1.0,3.0,0.009708737864077669,0.14285714285714285,1.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,True,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,16332.0,272,101,504,511,128,148,61.0,1015,26.0,32.0,8.0,35.0,1.0,4.0,,1.0,1.0,43.0,71.0,,1.0,19.0,105.0,453,14.0,14.0,1.0,7.0,25.0,70.0,,,,2.0,5,1.0,6,,3.0,,2.0,13,11.0,11.0,34,49,13.0,62,1.0,6.0,5.0,5.0,1.0,2.0,9.0,14.0,20.0,38.0,28.0,1.0,32.0,18.0,2.0,25.0,128,2.0,0.813953488372093,0.8974358974358975,,,,0.6056338028169014,0.5972222222222222,0.625,0.6578947368421053,0.013888888888888888,0.028169014084507043,0.03125,17.223198594024602,0.35714285714285715,0.17435897435897435,0.05527638190954774,0.1774193548387097,0.17509727626459143,0.06074766355140187,0.05,0.1956521739130435,0.17857142857142858,0.14285714285714285,0.038461538461538464,0.4444444444444444,0.8125,0.8387096774193549,0.8461538461538461,0.4861111111111111,0.05555555555555555,0.25,0.25,1.0,0.013888888888888888,,,,0.5714285714285714,0.06666666666666667,0.4583333333333333,,0.4787478873239437,0.5325416666666667,0.48517857142857135,0.21951219512195122,0.2222222222222222,0.23809523809523808,4.626760563380282,45.3,0.25396825396825395,8.0,7.0,16.0,,,,,,,10.0,,,25.0,9.0,16.0,8.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,8.0,9.0,6.0,9.0,3.0,,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6,0.7352941176470589,0.02857142857142857,0.13333333333333333,0.09090909090909091,0.14285714285714285,,0.15384615384615385,0.1875,0.45714285714285713,0.47058823529411764,,,,,1.0,,,,,0.4666666666666667,,0.23809523809523808,5.0,,,5.0,,,4.0,1.0,6.0,1.0,,2.0,4.0,1.0,,,0.19047619047619047,0.04,0.4444444444444444,0.75,0.7142857142857143,,,,,,,0.5,1.0,,,1.0,,2.0,,,,,,,,,,,True,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,53334.0,889,-32,1667,1676,365,396,196.0,3343,78.0,132.0,40.0,124.0,9.0,20.0,,2.0,2.0,145.0,276.0,,2.0,79.0,369.0,1741,52.0,61.0,2.0,43.0,109.0,170.0,,,,26.0,28,3.0,31,1.0,15.0,4.0,9.0,65,61.0,47.0,134,200,74.0,274,11.0,19.0,12.0,34.0,4.0,17.0,27.0,61.0,46.0,86.0,80.0,,102.0,42.0,16.0,109.0,365,16.0,0.5862068965517241,0.7083333333333334,,,,0.5253623188405797,0.5215827338129496,0.5729813664596274,0.6264367816091954,0.007194244604316547,0.09420289855072464,0.12878787878787878,20.189773326304692,0.5573770491803278,0.21578099838969403,0.09104477611940298,0.22596153846153846,0.218335343787696,0.09480519480519481,0.09252669039145907,0.2534246575342466,0.19742489270386265,0.21568627450980393,0.10576923076923077,0.4748201438848921,0.5909090909090909,0.6782608695652174,0.5897435897435898,0.4460431654676259,0.07194244604316546,0.45,0.45,0.6666666666666666,0.007194244604316547,,,,0.7692307692307693,0.031746031746031744,0.48201438848920863,,0.46998007246376805,0.5277431818181819,0.48236885245901645,0.13725490196078433,0.13815789473684212,0.2953929539295393,4.6347826086956525,63.0,0.21895620875824834,24.0,34.0,58.0,,,,,,,31.0,,,81.0,33.0,120.0,50.0,2.0,12.0,7.0,2.0,17.0,7.0,11.0,14.0,32.0,28.0,32.0,3.0,,0.5961538461538461,0.5409836065573771,0.5961538461538461,0.5238095238095238,0.6428571428571429,0.07258064516129033,0.12,0.12195121951219512,0.11842105263157894,0.125,0.21074380165289255,0.22929936305732485,0.46774193548387094,0.5043478260869565,,,,,0.6,,,,,0.5396825396825397,,0.21951219512195122,21.0,,,19.0,,,19.0,10.0,9.0,4.0,,3.0,17.0,3.0,,,0.3958333333333333,0.06666666666666667,0.53125,0.5689655172413793,0.6176470588235294,,,1.0,1.0,7.0,0.02040816326530612,0.08333333333333333,2.0,,,1.0,1.0,,,,,,,,,,,,True,,
452,1610612746,Vin Baker,Vin Baker,452,LAC,3011.0,50,-8,97,91,48,32,11.0,188,3.0,5.0,2.0,3.0,,1.0,,,,4.0,9.0,,,7.0,15.0,102,2.0,4.0,,2.0,6.0,6.0,,,,1.0,3,,3,,3.0,,,6,1.0,4.0,7,12,2.0,14,,3.0,2.0,3.0,1.0,2.0,4.0,7.0,4.0,7.0,8.0,2.0,9.0,4.0,1.0,6.0,48,1.0,0.75,1.0,,,,0.4444444444444444,0.4444444444444444,0.5769230769230769,0.5,,0.1111111111111111,0.2,18.51851851851852,0.42857142857142855,0.2692307692307692,0.02631578947368421,0.4,0.3055555555555556,0.023255813953488372,,0.16666666666666666,0.42857142857142855,0.5,,0.5555555555555556,0.6,0.75,0.6666666666666666,0.3333333333333333,0.1111111111111111,,,,,,,,1.0,,0.5555555555555556,,0.47086666666666654,0.53185,0.44784999999999997,0.3333333333333333,0.3333333333333333,0.4,4.566666666666666,,0.4948453608247423,1.0,2.0,1.0,,,,,,,1.0,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,0.5,0.5,,,,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,,0.5,,0.13333333333333333,2.0,,,,,,1.0,,1.0,,,,,1.0,,,0.25,0.05555555555555555,,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,True,,
962,1610612746,Walter McCarty,Walter McCarty,962,LAC,6234.0,104,-8,190,196,54,87,22.0,386,5.0,12.0,5.0,6.0,3.0,7.0,4.0,10.0,6.0,10.0,25.0,5.0,12.0,2.0,37.0,195,5.0,4.0,6.0,1.0,11.0,12.0,15.0,8.0,4.0,4.0,5,,5,,3.0,1.0,1.0,10,4.0,4.0,12,19,5.0,24,1.0,4.0,2.0,1.0,2.0,1.0,4.0,5.0,10.0,21.0,5.0,,5.0,2.0,1.0,11.0,54,1.0,0.6,0.6666666666666666,1.0,0.4166666666666667,0.5,0.4,0.47297297297297297,0.47435897435897434,0.5,0.32432432432432434,0.16,0.3333333333333333,20.37037037037037,0.2,0.1791044776119403,0.058823529411764705,0.16666666666666666,0.17582417582417584,0.06097560975609756,,0.16666666666666666,0.16129032258064516,0.2,0.0625,0.32432432432432434,0.4166666666666667,0.625,0.4,0.16216216216216217,0.1891891891891892,0.42857142857142855,0.42857142857142855,1.0,0.2702702702702703,0.4,0.4,1.0,1.0,0.6,0.6486486486486487,0.5,0.47296,0.5635600000000001,0.47771875,0.05263157894736842,0.07692307692307693,0.2972972972972973,7.155999999999999,29.958333333333332,0.28421052631578947,2.0,3.0,2.0,1.0,2.0,,,,,2.0,,,4.0,2.0,8.0,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,0.4,0.5,0.4,0.5,0.4,,0.07142857142857142,0.09523809523809523,,0.25,0.2222222222222222,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.05405405405405406,0.5,0.5,1.0,0.4,,,,,0.3,,0.10810810810810811,2.0,,2.0,,2.0,,3.0,,,1.0,,,1.0,1.0,0.3333333333333333,,0.375,0.08695652173913043,0.5,0.5,0.6666666666666666,,0.3333333333333333,,,,,0.5,2.0,,,,,,,,,,,,,,,,True,,
101238,1610612746,Boniface Ndong,Boniface Ndong,101238,LAC,5605.0,93,-27,171,174,43,64,29.0,345,7.0,12.0,5.0,8.0,2.0,9.0,,,,11.0,29.0,,,4.0,26.0,191,10.0,8.0,,,12.0,16.0,,,,2.0,3,1.0,4,,2.0,1.0,,9,8.0,1.0,11,15,10.0,25,,2.0,1.0,2.0,,1.0,3.0,5.0,8.0,12.0,6.0,,6.0,3.0,,12.0,43,,0.7272727272727273,0.8,,,,0.3793103448275862,0.3793103448275862,0.40625,0.75,,0.06896551724137931,0.08333333333333333,18.04878048780488,0.4,0.21153846153846154,0.10256410256410256,0.05555555555555555,0.17142857142857143,0.10227272727272728,0.03333333333333333,0.17391304347826086,0.21428571428571427,,,0.41379310344827586,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.27586206896551724,0.3103448275862069,0.2222222222222222,0.2222222222222222,0.5,,,,,0.5,,0.41379310344827586,,0.47526206896551715,0.49999000000000005,0.5945125,0.09375,0.09375,0.46153846153846156,7.834482758620689,,0.25146198830409355,2.0,6.0,2.0,,,,,,,4.0,,,11.0,6.0,6.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,1.0,2.0,1.0,,0.4,0.75,0.4,0.75,0.4583333333333333,0.125,0.1,0.13043478260869565,,0.25,0.26666666666666666,0.07692307692307693,0.25,0.2857142857142857,,,,,0.4,,,,,0.75,,0.4230769230769231,6.0,,,3.0,,,3.0,1.0,,2.0,,1.0,2.0,1.0,,,0.3,0.16,1.0,0.5,1.0,,,1.0,,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,True,,
