EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,597.0,10,-11,19,19,14,7.0,2,38,1.0,1.0,1.0,1.0,1.0,1,1,3,28,1.0,1,1.0,3.0,2.0,1.0,1,1,1.0,2,1.0,1,1.0,1,2,1,1.0,3.0,14,1.0,1.0,1.0,1.0,0.75,0.75,14.285714285714286,0.2,0.25,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7869,0.7869,0.5,0.5,1.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,33603.0,560,63,1057,1041,424,441.0,134,2098,34.0,57.0,11.0,16.0,59.0,126,54,241,1081,21.0,45,28.0,94.0,44.0,21.0,49,68,26.0,94,22.0,43,3.0,49,63,24,1.0,94.0,424,0.46825396825396826,0.4666666666666667,0.4895287958115183,0.4782608695652174,0.5429864253393665,0.5529411764705883,21.80016515276631,0.12827225130890052,0.056,0.12108559498956159,0.05422993492407809,0.05042016806722689,0.1746987951807229,0.29842931937172773,0.5964912280701754,0.6938775510204082,0.2318840579710145,0.6875,0.6387434554973822,0.5015138743455497,0.48072826086956505,0.11214953271028037,0.1610738255033557,0.3900414937759336,0.4011352885525071,10.0,19.0,11.0,34.0,14.0,35.0,8.0,19.0,4.0,7.0,15.0,46.0,3.0,4.0,17.0,23.0,65.0,12.0,25.0,3.0,4.0,28.0,8.0,24.0,74.0,69.0,18.0,46.0,15.0,13.0,9.0,7.0,16.0,5.0,2.0,3.0,3.0,3.0,39.0,4.0,1.0,9.0,10.0,3.0,15.0,10.0,5.0,21.0,2.0,15.0,6.0,3.0,8.0,18.0,21.0,62.0,3.0,7.0,5.0,7.0,1.0,2.0,7.0,7.0,3.0,2.0,2.0,7.0,3.0,1.0,13.0,6.0,0.6271186440677966,0.74,1.0,0.35384615384615387,0.3333333333333333,0.35384615384615387,0.48,0.42857142857142855,0.45161290322580644,0.3403141361256545,0.10317460317460317,0.14035087719298245,0.11764705882352941,0.02857142857142857,0.4883720930232558,0.23255813953488372,0.0196078431372549,0.09278350515463918,0.046511627906976744,0.072992700729927,0.04201680672268908,0.015625,0.13636363636363635,0.088,0.0989010989010989,0.1038961038961039,0.05,0.031914893617021274,0.42857142857142855,0.5882352941176471,0.17801047120418848,0.3235294117647059,0.36666666666666664,0.6363636363636364,0.18324607329842932,0.4,0.4117647058823529,0.7142857142857143,0.09947643979057591,0.42105263157894735,0.42105263157894735,1.0,0.24083769633507854,0.32608695652173914,0.32608695652173914,1.0,0.6785714285714286,0.5263157894736842,0.1,0.10714285714285714,0.10144927536231885,0.5714285714285714,0.2463768115942029,0.23529411764705882,0.32608695652173914,0.5046136363636363,0.11618257261410789,7.617460317460316,24.504615384615384,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,50995.0,850,161,1599,1575,688,578.0,210,3174,38.0,74.0,11.0,26.0,161.0,358,165,568,1631,48.0,123,97.0,220.0,156.0,12.0,122,156,20.0,176,12.0,35,3.0,149,190,58,,220.0,688,0.44972067039106145,0.3902439024390244,0.4696969696969697,0.40728476821192056,0.544921875,0.5320197044334976,29.858078602620086,0.20608108108108109,0.02027027027027027,0.18073878627968337,0.019886363636363636,0.01762114537444934,0.22077922077922077,0.17249417249417248,0.5135135135135135,0.6785714285714286,0.17218543046357615,0.4230769230769231,0.337995337995338,0.4374994145199063,0.4276734899328859,0.12394957983193278,0.14320987654320988,0.3873239436619718,0.43026891807379614,5.0,11.0,28.0,85.0,95.0,199.0,1.0,5.0,1.0,3.0,26.0,66.0,7.0,8.0,25.0,27.0,71.0,19.0,42.0,8.0,5.0,58.0,9.0,28.0,166.0,78.0,6.0,64.0,26.0,28.0,49.0,6.0,55.0,5.0,1.0,26.0,11.0,12.0,116.0,2.0,6.0,15.0,19.0,,19.0,11.0,8.0,23.0,7.0,11.0,12.0,,1.0,15.0,36.0,51.0,1.0,2.0,10.0,3.0,11.0,12.0,36.0,29.0,17.0,2.0,10.0,30.0,17.0,1.0,6.0,33.0,0.515527950310559,0.5253164556962026,0.9629629629629629,0.38028169014084506,0.32142857142857145,0.391304347826087,0.4523809523809524,0.53,0.5377358490566038,0.1655011655011655,0.0782122905027933,0.24324324324324326,0.058823529411764705,0.02512562814070352,0.6571428571428571,0.27941176470588236,0.08823529411764706,0.09036144578313253,0.017857142857142856,0.021052631578947368,0.022857142857142857,0.023255813953488372,,0.18627450980392157,0.21019108280254778,0.0962962962962963,0.06451612903225806,,0.5666666666666667,0.39473684210526316,0.19813519813519814,0.32941176470588235,0.35,0.4642857142857143,0.46386946386946387,0.47738693467336685,0.4896907216494845,0.5789473684210527,0.011655011655011656,0.2,0.2,1.0,0.15384615384615385,0.3939393939393939,0.3939393939393939,0.9615384615384616,0.22,0.45454545454545453,0.2,0.14,0.019867549668874173,0.3333333333333333,0.16556291390728478,0.32,0.40625,0.4408085365853658,0.10211267605633803,12.13268156424581,26.092957746478877,1.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.625,0.02,0.7142857142857143,1.0,0.014084507042253521,,,,,,,True,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,31415.0,524,91,963,966,403,370.0,120,1929,13.0,25.0,6.0,9.0,17.0,46,16,50,954,8.0,19,13.0,29.0,16.0,44.0,60,88,52.0,140,10.0,14,2.0,28,36,11,2.0,29.0,403,0.3695652173913043,0.42105263157894735,0.3617021276595745,0.4,0.38461538461538464,0.453125,7.188353048225659,0.15706806282722513,0.12054794520547946,0.16768916155419222,0.11294117647058824,0.09420289855072464,0.2012987012987013,0.5319148936170213,0.52,0.65,0.45,0.6666666666666666,0.5531914893617021,0.4685347826086957,0.4422421052631579,0.1896551724137931,0.19298245614035087,0.58,0.4184839044652129,10.0,17.0,3.0,12.0,1.0,9.0,,,,,,1.0,,,1.0,,1.0,10.0,18.0,,4.0,24.0,,1.0,18.0,,14.0,,,6.0,4.0,2.0,6.0,1.0,1.0,2.0,,2.0,14.0,4.0,4.0,22.0,6.0,1.0,14.0,12.0,2.0,4.0,1.0,4.0,,,2.0,5.0,62.0,87.0,9.0,3.0,6.0,1.0,,,7.0,58.0,42.0,2.0,14.0,58.0,28.0,2.0,5.0,7.0,0.5294117647058824,0.9,,,,,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.02127659574468085,0.13043478260869565,0.2,0.08333333333333333,,0.2857142857142857,0.15789473684210525,0.08163265306122448,0.205607476635514,0.06666666666666667,0.14782608695652175,0.125,0.041666666666666664,0.16666666666666666,0.11678832116788321,0.14285714285714285,0.19753086419753085,0.23076923076923078,0.043478260869565216,0.4827586206896552,0.38461538461538464,0.2553191489361702,0.25,0.2727272727272727,1.0,0.19148936170212766,0.1111111111111111,0.1111111111111111,1.0,,,,,0.02127659574468085,,,,0.9444444444444444,0.5882352941176471,0.2,,,,0.05,,,0.5482941176470588,0.48,5.554347826086956,55.1,,,,,1.0,,,,,,,,,,,4.0,1.0,,,,,True,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,76465.0,1274,167,2381,2353,999,903.0,318,4734,121.0,213.0,40.0,74.0,185.0,384,169,554,2433,63.0,140,97.0,232.0,230.0,17.0,72,99,26.0,125,32.0,84,7.0,208,236,92,,232.0,999,0.4817708333333333,0.45,0.47530864197530864,0.4411764705882353,0.5452755905511811,0.5370370370370371,21.553610503282275,0.08098987626546682,0.019318181818181818,0.08482142857142858,0.02387774594078319,0.012779552715654952,0.07901907356948229,0.5259259259259259,0.568075117370892,0.6612021857923497,0.48366013071895425,0.5405405405405406,0.5777777777777777,0.49550929648241215,0.4807292517006804,0.19658119658119658,0.2058165548098434,0.4187725631768953,0.41957160856782866,9.0,14.0,23.0,74.0,41.0,97.0,,2.0,,,5.0,19.0,2.0,3.0,13.0,5.0,21.0,13.0,32.0,2.0,15.0,41.0,3.0,13.0,140.0,9.0,8.0,13.0,5.0,39.0,128.0,49.0,177.0,30.0,19.0,47.0,18.0,63.0,403.0,8.0,1.0,23.0,4.0,5.0,53.0,33.0,20.0,52.0,2.0,36.0,16.0,2.0,7.0,36.0,51.0,121.0,3.0,12.0,7.0,21.0,29.0,,40.0,10.0,3.0,2.0,5.0,16.0,11.0,,16.0,37.0,0.3783783783783784,0.3867403314917127,0.6,0.23809523809523808,0.23076923076923078,0.3333333333333333,0.40625,0.38235294117647056,0.4880952380952381,0.05185185185185185,0.1015625,0.14084507042253522,0.10810810810810811,0.010309278350515464,0.6190476190476191,0.0425531914893617,0.009345794392523364,0.09956709956709957,0.04790419161676647,0.017361111111111112,0.02867383512544803,0.032,0.09523809523809523,0.10033444816053512,0.05829596412556054,0.09392265193370165,0.12,0.03048780487804878,0.6875,0.3305785123966942,0.18271604938271604,0.3108108108108108,0.3484848484848485,0.21739130434782608,0.23950617283950618,0.422680412371134,0.4270833333333333,0.6097560975609756,0.0049382716049382715,,,,0.04691358024691358,0.2631578947368421,0.2631578947368421,0.6,0.4117647058823529,0.6428571428571429,0.3333333333333333,0.058823529411764705,,,0.08496732026143791,0.23076923076923078,0.38461538461538464,0.4583568965517241,0.0740072202166065,6.480208333333334,33.476190476190474,,,,6.0,6.0,4.0,,,6.0,2.0,,,,,,,,4.0,,,,True,,,,,
2694,1610612742,Josh Powell,Josh Powell,2694,DAL,5906.0,98,-51,178,177,87,85.0,23,355,7.0,9.0,3.0,4.0,9.0,19,6,24,224,4.0,9,1.0,9.0,2.0,2.0,7,10,5.0,15,5.0,5,1.0,6,8,4,2.0,9.0,87,0.47368421052631576,0.4444444444444444,0.47368421052631576,0.4444444444444444,0.5217391304347826,0.45,13.658536585365855,0.11475409836065574,0.03333333333333333,0.11842105263157894,0.0410958904109589,0.043478260869565216,0.10714285714285714,0.47368421052631576,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.75,0.47368421052631576,0.4591315789473684,0.46345555555555557,0.17391304347826086,0.17391304347826086,0.375,0.4887640449438202,,1.0,1.0,8.0,1.0,2.0,,,,,,,,,,,,1.0,3.0,,2.0,4.0,,,16.0,,,,,,2.0,,2.0,,,,,2.0,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,1.0,3.0,9.0,14.0,2.0,1.0,1.0,,,,,3.0,3.0,,,3.0,1.0,,,,0.8888888888888888,0.8888888888888888,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.16666666666666666,0.25,0.13333333333333333,0.07692307692307693,0.06666666666666667,,0.125,,0.08,0.25,0.2857142857142857,,,0.3333333333333333,0.8571428571428571,0.42105263157894735,0.125,0.125,1.0,0.10526315789473684,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,0.3694,0.16666666666666666,5.036842105263159,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,
2788,1610612742,DJ Mbenga,DJ Mbenga,2788,DAL,4185.0,70,-10,137,129,78,81.0,13,266,6.0,9.0,4.0,5.0,10.0,21,2,22,137,8.0,14,2.0,18.0,8.0,4.0,4,8,4.0,12,5.0,6,,6,6,3,,18.0,78,0.47619047619047616,0.5714285714285714,0.47619047619047616,0.5714285714285714,0.4583333333333333,0.5294117647058824,20.27027027027027,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.07407407407407407,,0.16,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.8,0.42857142857142855,0.4503142857142857,0.4278071428571428,0.125,0.125,0.8181818181818182,0.5693430656934306,3.0,4.0,2.0,10.0,2.0,2.0,,,,,,,,,,,,3.0,4.0,,,6.0,,,12.0,,4.0,,,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,2.0,4.0,10.0,14.0,1.0,1.0,1.0,2.0,,,,9.0,8.0,,1.0,9.0,6.0,1.0,2.0,,0.6,0.75,,,,,0.75,0.75,0.6,,,,,,0.16666666666666666,0.6,,0.125,,0.14285714285714285,0.10526315789473684,,,,,0.2,,,0.6666666666666666,0.5,0.47619047619047616,0.2,0.2,1.0,0.09523809523809523,1.0,1.0,0.5,,,,,,,,,1.0,0.75,,,,,,,,0.5428999999999999,0.2727272727272727,6.300000000000001,,,,,,,2.0,,,,,,,,,,2.0,,,,,,True,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,30243.0,504,86,939,912,390,259.0,125,1851,16.0,24.0,7.0,10.0,57.0,112,41,263,982,19.0,44,30.0,101.0,74.0,4.0,13,21,7.0,28,11.0,19,2.0,45,54,14,,101.0,390,0.5089285714285714,0.4318181818181818,0.581151832460733,0.5,0.6087962962962963,0.5738636363636364,21.678966789667896,0.03869047619047619,0.011527377521613832,0.04895104895104895,0.016317016317016316,0.023255813953488372,0.03125,0.1256544502617801,0.6666666666666666,0.7619047619047619,0.14084507042253522,0.7,0.5392670157068062,0.46936375661375684,0.45356,0.07389162561576355,0.11290322580645161,0.3840304182509506,0.41533546325878595,3.0,4.0,12.0,31.0,29.0,57.0,9.0,20.0,3.0,8.0,27.0,59.0,4.0,8.0,19.0,36.0,79.0,7.0,10.0,7.0,,23.0,11.0,27.0,40.0,81.0,2.0,57.0,27.0,7.0,33.0,6.0,39.0,5.0,1.0,15.0,4.0,14.0,84.0,3.0,,8.0,,2.0,16.0,12.0,4.0,8.0,4.0,6.0,2.0,,2.0,6.0,14.0,24.0,,,,6.0,2.0,1.0,13.0,5.0,5.0,,,5.0,3.0,3.0,3.0,13.0,0.3508771929824561,0.35714285714285715,0.75,0.45569620253164556,0.4074074074074074,0.4675324675324675,0.7,0.6764705882352942,0.6764705882352942,0.41361256544502617,0.0625,0.125,0.06451612903225806,0.03508771929824561,0.42105263157894735,,,0.08602150537634409,0.036585365853658534,,0.00909090909090909,0.04838709677419355,,0.008849557522123894,0.08421052631578947,0.08,0.1111111111111111,0.023255813953488372,0.6,0.1875,0.16230366492146597,0.3870967741935484,0.41379310344827586,0.3333333333333333,0.29842931937172773,0.5087719298245614,0.5272727272727272,0.4482758620689655,0.10471204188481675,0.45,0.45,0.7777777777777778,0.3089005235602094,0.4576271186440678,0.4576271186440678,0.7407407407407407,0.23529411764705882,0.75,,0.23529411764705882,0.11267605633802817,0.375,0.2676056338028169,0.42105263157894735,0.47368421052631576,0.487675,0.08745247148288973,11.299107142857144,25.362025316455696,3.0,1.0,3.0,27.0,2.0,2.0,1.0,1.0,,,0.42857142857142855,0.17647058823529413,0.25,1.0,0.012658227848101266,,,,2.0,0.6666666666666666,1.0,True,,,,,
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,6055.0,101,-24,194,196,91,112.0,23,390,4.0,8.0,1.0,1.0,10.0,19,15,44,201,5.0,6,9.0,22.0,12.0,,11,16,2.0,18,6.0,15,2.0,16,21,3,,22.0,91,0.5263157894736842,0.8333333333333334,0.5,0.5909090909090909,0.5641025641025641,0.6470588235294118,24.77064220183486,0.13924050632911392,,0.15,0.02564102564102564,,0.21428571428571427,0.27586206896551724,0.5,0.6666666666666666,0.09090909090909091,1.0,0.6206896551724138,0.5122086206896551,0.45798181818181816,0.12121212121212122,0.13636363636363635,0.5,0.4690721649484536,1.0,1.0,2.0,2.0,4.0,9.0,2.0,4.0,1.0,3.0,1.0,6.0,,,2.0,3.0,10.0,2.0,2.0,1.0,,7.0,1.0,5.0,8.0,6.0,,6.0,1.0,2.0,7.0,2.0,9.0,2.0,,5.0,1.0,1.0,20.0,2.0,,4.0,1.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,2.0,1.0,2.0,5.0,3.0,9.0,1.0,,,3.0,,,6.0,1.0,1.0,,,1.0,1.0,,2.0,6.0,0.4,0.4,0.6666666666666666,0.3,0.2,0.3,1.0,1.1666666666666667,1.1666666666666667,0.3448275862068966,0.10526315789473684,0.25,,,0.6,0.1,,0.19047619047619047,0.11764705882352941,,,0.18181818181818182,,0.08,,0.3076923076923077,,0.07142857142857142,1.0,0.5,0.06896551724137931,1.0,1.0,,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.5,0.13793103448275862,0.5,0.5,1.0,0.20689655172413793,0.16666666666666666,0.16666666666666666,,0.3333333333333333,1.0,,,0.2727272727272727,0.3333333333333333,0.18181818181818182,,0.16666666666666666,0.4488,0.1590909090909091,10.278947368421052,24.090000000000003,1.0,,1.0,3.0,,1.0,,1.0,,,1.0,0.3333333333333333,,,0.09090909090909091,,,,1.0,1.0,1.0,True,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,22126.0,369,58,687,679,294,229.0,86,1366,7.0,14.0,5.0,8.0,27.0,60,8,62,674,8.0,20,5.0,21.0,14.0,14.0,36,51,15.0,66,7.0,11,1.0,12,11,3,,21.0,294,0.45,0.4,0.45,0.4,0.47692307692307695,0.45652173913043476,9.73111395646607,0.13043478260869565,0.0546875,0.13988095238095238,0.05172413793103448,0.0673076923076923,0.19130434782608696,0.23333333333333334,0.5,0.7777777777777778,0.4,0.625,0.23333333333333334,0.4262566666666668,0.45914,0.04838709677419355,0.04838709677419355,0.3387096774193548,0.4279475982532751,,3.0,5.0,12.0,15.0,34.0,,,,,,,,,,,,4.0,9.0,,,8.0,,,40.0,,2.0,,,7.0,20.0,4.0,24.0,3.0,1.0,5.0,7.0,8.0,52.0,1.0,,11.0,4.0,1.0,18.0,11.0,7.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,11.0,28.0,4.0,,1.0,2.0,1.0,,3.0,4.0,3.0,1.0,,4.0,1.0,1.0,6.0,3.0,0.7407407407407407,0.7692307692307693,,,,,0.4444444444444444,0.4444444444444444,0.4444444444444444,,0.11666666666666667,0.35714285714285715,0.16666666666666666,,0.36363636363636365,0.14814814814814814,,0.18333333333333332,0.029411764705882353,0.028169014084507043,0.06172839506172839,,0.1,0.10526315789473684,0.06060606060606061,0.1956521739130435,0.14285714285714285,0.038461538461538464,0.25,0.5714285714285714,0.2,0.4166666666666667,0.5,0.6,0.5666666666666667,0.4411764705882353,0.4411764705882353,0.8666666666666667,,,,,,,,,0.3333333333333333,,,,,,,,,0.4455875,0.12903225806451613,11.458333333333334,,,,,,,2.0,,,,,,,,,,,,,,,,True,,,,,
