EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,on,PtsUnassisted3s,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,720.0,12,7,20,21,8,2,1,41,1.0,3,1.0,1.0,3,2.0,16,1.0,2.0,1.0,1.0,1.0,1.0,2.0,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.285714285714286,1.0,0.3333333333333333,0.5,1.0,1.0,0.5458,0.6085,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1531,1610612751,Marc Jackson,Marc Jackson,1531,NJN,13051.0,218,-74,394,406,114,107,47,800,16.0,30,10.0,37.0,84,98.0,457,20.0,34.0,6.0,11.0,14.0,,31.0,114,0.44047619047619047,0.44047619047619047,0.5051546391752577,0.07142857142857142,0.1,25.669642857142854,0.35714285714285715,0.5333333333333333,0.5925925925925926,0.5,0.35714285714285715,0.4456095238095238,0.437105,0.2893401015228426,6.0,12.0,2.0,10.0,23.0,11.0,31.0,24.0,8.0,17.0,3.0,19.0,5.0,9.0,19.0,40.0,14.0,3.0,1.0,2.0,7.0,4.0,1.0,18.0,2.0,20.0,2.0,24.0,19.0,43.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,18.0,4.0,14.0,36.0,3.0,10.0,27.0,1.0,3.0,30.0,4.0,16.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,19.0,1.0,1.0,0.5405405405405406,0.6666666666666666,0.47058823529411764,0.25,0.47058823529411764,0.25,0.5,0.38,0.08695652173913043,0.03225806451612903,0.05555555555555555,0.11764705882352941,0.15267175572519084,0.11842105263157894,0.03571428571428571,0.038461538461538464,0.11764705882352941,0.10674157303370786,0.17777777777777778,0.20454545454545456,0.015873015873015872,0.08333333333333333,0.11764705882352941,0.18421052631578946,0.15254237288135594,0.023809523809523808,0.07142857142857142,0.025,0.8,0.5,0.27380952380952384,0.43478260869565216,0.47619047619047616,0.3,0.36904761904761907,0.3548387096774194,0.36666666666666664,0.8181818181818182,0.7058823529411765,0.5,0.16666666666666666,0.2,0.4842882352941177,0.16666666666666666,0.16666666666666666,0.19387755102040816,0.19387755102040816,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1909,1610612751,Scott Padgett,Scott Padgett,1909,NJN,8471.0,141,-37,257,263,74,80,36,520,7.0,16,3.0,10.0,24,45.0,289,5.0,6.0,3.0,3.0,6.0,,15.0,74,0.4166666666666667,0.5,0.5487804878048781,0.125,0.1875,15.436241610738255,0.42105263157894735,0.4375,0.5384615384615384,0.375,0.7894736842105263,0.5227973684210525,0.49165625,0.28793774319066145,3.0,6.0,2.0,1.0,1.0,2.0,7.0,7.0,4.0,9.0,,8.0,3.0,,12.0,14.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,9.0,3.0,13.0,5.0,21.0,12.0,33.0,1.0,8.0,2.0,3.0,1.0,2.0,,1.0,,5.0,1.0,12.0,20.0,1.0,1.0,8.0,1.0,,8.0,2.0,5.0,,3.0,3.0,,3.0,1.0,,,12.0,1.0,,0.7,1.0,0.4444444444444444,0.6,0.36363636363636365,0.75,0.36363636363636365,0.75,,,0.6,0.5555555555555556,0.16883116883116883,0.08256880733944955,0.1,0.05263157894736842,0.14953271028037382,0.078125,0.0625,0.07142857142857142,0.10204081632653061,,0.17647058823529413,0.23076923076923078,0.11764705882352941,0.09523809523809523,0.1111111111111111,0.05263157894736842,0.3333333333333333,0.5714285714285714,0.02631578947368421,1.0,1.0,1.0,0.18421052631578946,0.2857142857142857,0.2857142857142857,1.0,0.5454545454545454,0.5,,0.6666666666666666,0.5209300000000001,0.12195121951219512,0.18518518518518517,0.17777777777777778,0.26666666666666666,6.770833333333333,2.0,4.0,1.0,1.0,4.0,10.0,1.0,2.0,2.0,6.0,14.0,2.0,2.0,3.0,18.0,10.0,4.0,2.0,6.0,2.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.3684210526315789,0.15384615384615385,0.07142857142857142,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.4,0.4,1.0,0.09090909090909091,0.09090909090909091,0.125,0.25,1.0,0.4,24.685714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,9886.0,165,-38,296,299,86,74,34,595,8.0,17,4.0,13.0,32,53.0,324,9.0,14.0,4.0,8.0,9.0,,19.0,86,0.40625,0.45555555555555555,0.49074074074074076,0.125,0.17647058823529413,19.46107784431138,0.37777777777777777,0.47058823529411764,0.5714285714285714,0.23529411764705882,0.6666666666666666,0.49375833333333347,0.46543571428571423,0.2905405405405405,2.0,4.0,2.0,2.0,9.0,3.0,6.0,12.0,3.0,6.0,2.0,8.0,4.0,5.0,22.0,12.0,4.0,1.0,,1.0,4.0,4.0,,5.0,8.0,8.0,1.0,17.0,5.0,22.0,2.0,6.0,3.0,7.0,,4.0,1.0,3.0,2.0,11.0,4.0,8.0,25.0,2.0,1.0,24.0,1.0,3.0,19.0,1.0,8.0,2.0,1.0,1.0,,1.0,,,,22.0,2.0,2.0,0.46153846153846156,0.5454545454545454,0.5,0.4444444444444444,0.5,0.5,0.5714285714285714,0.5238095238095238,0.1111111111111111,,0.6363636363636364,0.07142857142857142,0.10256410256410256,0.045871559633027525,0.2,,0.13559322033898305,0.03731343283582089,0.05714285714285714,0.03225806451612903,0.046511627906976744,,0.15789473684210525,0.09090909090909091,0.08108108108108109,0.15625,0.375,0.09523809523809523,,0.5,0.2,0.2222222222222222,0.25,0.5,0.13333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,,0.5,0.4904,0.15384615384615385,0.20512820512820512,0.1509433962264151,0.41509433962264153,6.471875,3.0,3.0,,2.0,2.0,10.0,,1.0,6.0,5.0,13.0,,3.0,8.0,15.0,6.0,1.0,,3.0,4.0,1.0,1.0,0.38461538461538464,0.375,0.4,0.28888888888888886,,,0.06666666666666667,1.0,1.0,1.0,0.2222222222222222,0.2,0.2,1.0,,,0.11764705882352941,0.35294117647058826,0.16666666666666666,0.16666666666666666,34.38461538461539,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
976,1610612751,Jeff McInnis,Jeff McInnis,976,NJN,29160.0,486,-176,896,913,320,342,111,1809,14.0,24,7.0,60.0,127,149.0,1044,39.0,68.0,5.0,38.0,52.0,7.0,118.0,320,0.47244094488188976,0.45104895104895104,0.4775641025641026,0.03937007874015748,,18.137254901960784,0.16783216783216784,0.5833333333333334,0.5833333333333334,0.14893617021276595,0.27972027972027974,0.43740821428571425,0.41158522727272717,0.35714285714285715,1.0,2.0,4.0,23.0,55.0,23.0,48.0,20.0,2.0,8.0,1.0,5.0,21.0,14.0,56.0,52.0,,14.0,7.0,7.0,12.0,19.0,2.0,8.0,12.0,26.0,1.0,39.0,11.0,50.0,2.0,11.0,4.0,21.0,4.0,8.0,,5.0,2.0,29.0,7.0,11.0,37.0,3.0,,28.0,1.0,3.0,29.0,3.0,12.0,4.0,2.0,2.0,,2.0,2.0,,,56.0,4.0,4.0,0.43333333333333335,0.43333333333333335,0.25,0.5384615384615384,0.2222222222222222,0.44680851063829785,0.25,0.5,0.05454545454545454,0.041666666666666664,0.7241379310344828,0.030303030303030304,0.087248322147651,0.02416918429003021,0.12,0.023529411764705882,0.09547738693467336,0.02403846153846154,0.027522935779816515,0.011235955056179775,0.03007518796992481,,0.07608695652173914,0.09090909090909091,0.09302325581395349,0.12,0.12,0.02857142857142857,1.0,0.14285714285714285,0.38461538461538464,0.41818181818181815,0.4423076923076923,0.30434782608695654,0.3356643356643357,0.4791666666666667,0.5,0.7391304347826086,0.2222222222222222,0.5,1.0,0.5714285714285714,0.4396083333333333,0.07894736842105263,0.08823529411764706,0.03355704697986577,0.37583892617449666,10.755905511811026,,3.0,,2.0,3.0,13.0,1.0,,6.0,3.0,16.0,1.0,,8.0,9.0,11.0,3.0,1.0,7.0,16.0,2.0,1.0,0.1875,,0.21428571428571427,0.11188811188811189,0.02631578947368421,0.03333333333333333,0.02097902097902098,,,,0.09090909090909091,0.23076923076923078,0.23076923076923078,1.0,,0.1111111111111111,0.0425531914893617,0.1276595744680851,,0.2727272727272727,28.575000000000006,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,13759.0,229,-107,427,446,149,172,46,873,3.0,6,4.0,11.0,36,41.0,519,10.0,2.0,2.0,9.0,13.0,2.0,30.0,149,0.3055555555555556,0.37777777777777777,0.41,0.05555555555555555,0.3333333333333333,11.273486430062631,0.13333333333333333,0.5,0.75,0.3333333333333333,0.3333333333333333,0.4253766666666667,0.4460166666666667,0.34894613583138173,1.0,2.0,3.0,1.0,6.0,7.0,24.0,7.0,3.0,7.0,,6.0,5.0,3.0,16.0,20.0,,4.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,16.0,3.0,21.0,7.0,28.0,,5.0,1.0,4.0,,,,2.0,,4.0,3.0,14.0,20.0,,,9.0,1.0,2.0,10.0,,2.0,3.0,6.0,4.0,2.0,6.0,4.0,,1.0,16.0,2.0,2.0,0.9090909090909091,0.9090909090909091,0.42857142857142855,0.5,0.42857142857142855,0.5416666666666666,0.42857142857142855,0.5333333333333333,,,1.0,0.23076923076923078,0.10738255033557047,0.033112582781456956,0.046511627906976744,0.05263157894736842,0.09375,0.037037037037037035,0.02,0.023255813953488372,0.05172413793103448,0.18181818181818182,0.0625,0.15625,0.11594202898550725,0.05263157894736842,,,0.6666666666666666,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.5333333333333333,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.2857142857142857,0.5,1.0,0.75,0.40269999999999995,0.0425531914893617,0.05263157894736842,0.14634146341463414,0.3902439024390244,13.152777777777779,1.0,2.0,,,3.0,7.0,,1.0,2.0,4.0,9.0,,1.0,2.0,12.0,7.0,3.0,,4.0,2.0,,1.0,0.4444444444444444,0.5,0.4444444444444444,0.2,,,0.044444444444444446,0.5,0.5,1.0,0.15555555555555556,0.42857142857142855,0.42857142857142855,1.0,,,,0.16666666666666666,0.5,0.42857142857142855,25.45555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,4929.0,82,-36,147,159,35,59,16,306,3.0,4,,10.0,16,22.0,163,2.0,8.0,,4.0,4.0,,8.0,35,0.625,0.625,0.6470588235294118,,,11.656441717791411,0.25,0.75,0.75,,0.25,0.4448125,0.37725,0.23809523809523808,,,,1.0,1.0,6.0,11.0,2.0,1.0,2.0,,2.0,2.0,2.0,6.0,12.0,,,,,1.0,3.0,,,2.0,7.0,,9.0,,9.0,,3.0,1.0,1.0,,1.0,,,1.0,2.0,,4.0,13.0,,,4.0,,2.0,2.0,,,1.0,,,,,,,,6.0,3.0,1.0,0.6,0.6,0.5,1.0,0.5,1.0,0.5,1.0,,,0.5,,0.12280701754385964,,0.11764705882352941,,0.12162162162162163,,,,,,0.09090909090909091,0.05263157894736842,0.18518518518518517,0.14285714285714285,,,,0.3333333333333333,0.0625,1.0,1.0,,0.6875,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,,,0.40585000000000004,,,0.09090909090909091,0.2727272727272727,13.337500000000002,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,12031.0,201,-47,368,367,143,158,48,735,18.0,37,21.0,34.0,74,99.0,410,36.0,34.0,4.0,13.0,18.0,4.0,41.0,143,0.4594594594594595,0.41847826086956524,0.47572815533980584,0.05405405405405406,0.10810810810810811,29.146919431279624,0.40217391304347827,0.4864864864864865,0.5454545454545454,0.4666666666666667,0.5978260869565217,0.49282934782608695,0.4919766666666668,0.38858695652173914,5.0,7.0,9.0,8.0,15.0,8.0,22.0,22.0,6.0,9.0,2.0,20.0,16.0,10.0,48.0,34.0,6.0,5.0,4.0,1.0,4.0,5.0,3.0,8.0,4.0,15.0,3.0,22.0,11.0,33.0,6.0,8.0,1.0,10.0,3.0,10.0,2.0,1.0,,20.0,6.0,10.0,21.0,1.0,2.0,17.0,,3.0,26.0,,9.0,2.0,6.0,3.0,3.0,8.0,5.0,,1.0,48.0,2.0,2.0,0.5,0.5483870967741935,0.6666666666666666,0.4444444444444444,0.75,0.4222222222222222,0.7692307692307693,0.48,,,0.5,0.23076923076923078,0.10869565217391304,0.058394160583941604,0.09302325581395349,0.07317073170731707,0.10497237569060773,0.06179775280898876,0.11764705882352941,,0.04,0.15384615384615385,0.0851063829787234,0.11428571428571428,0.125,0.038461538461538464,0.17647058823529413,0.12244897959183673,0.625,0.6666666666666666,0.16304347826086957,0.5333333333333333,0.5333333333333333,0.5,0.2391304347826087,0.36363636363636365,0.36363636363636365,0.125,0.5833333333333334,0.7142857142857143,0.4,0.42857142857142855,0.5315166666666666,0.0891089108910891,0.10843373493975904,0.20202020202020202,0.48484848484848486,7.3297297297297295,2.0,7.0,2.0,5.0,1.0,11.0,1.0,,4.0,3.0,18.0,3.0,2.0,9.0,9.0,11.0,1.0,,7.0,9.0,3.0,1.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.1956521739130435,,0.03571428571428571,0.07608695652173914,0.2857142857142857,0.2857142857142857,1.0,0.11956521739130435,0.09090909090909091,0.1,1.0,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.08888888888888889,,0.09090909090909091,24.711111111111116,2.0,,,0.4,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.05555555555555555,0.09090909090909091,0.5,1.0,1.0,1.0,,,,,True,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,18081.0,301,-119,555,566,232,224,73,1121,22.0,35,11.0,36.0,66,146.0,666,25.0,20.0,3.0,22.0,25.0,4.0,53.0,232,0.5454545454545454,0.5,0.6050420168067226,0.045454545454545456,0.02857142857142857,21.69811320754717,0.3888888888888889,0.6285714285714286,0.6470588235294118,0.28205128205128205,0.6555555555555556,0.5100855555555556,0.4765435897435897,0.418018018018018,4.0,6.0,8.0,,8.0,14.0,23.0,56.0,5.0,9.0,2.0,12.0,12.0,32.0,65.0,52.0,6.0,3.0,1.0,2.0,7.0,11.0,,6.0,13.0,30.0,6.0,49.0,8.0,57.0,3.0,9.0,3.0,11.0,1.0,8.0,,1.0,2.0,19.0,9.0,13.0,26.0,1.0,4.0,52.0,1.0,1.0,67.0,6.0,27.0,8.0,4.0,4.0,,4.0,2.0,1.0,,65.0,6.0,8.0,0.7222222222222222,0.7878787878787878,0.5555555555555556,0.48,0.45454545454545453,0.4230769230769231,0.5,0.5803571428571429,0.125,0.043478260869565216,0.5789473684210527,0.375,0.15706806282722513,0.03076923076923077,0.21666666666666667,,0.17131474103585656,0.023529411764705882,0.07462686567164178,0.017241379310344827,,,0.1111111111111111,0.0625,0.25,0.23404255319148937,0.15384615384615385,0.06976744186046512,0.5,0.6363636363636364,0.08888888888888889,,,,0.25555555555555554,0.6086956521739131,0.6363636363636364,0.8571428571428571,0.5454545454545454,0.6666666666666666,,0.7272727272727273,0.49501999999999996,0.24324324324324326,0.3103448275862069,0.0821917808219178,0.4452054794520548,7.454545454545454,5.0,10.0,,6.0,1.0,14.0,2.0,1.0,8.0,6.0,24.0,2.0,3.0,14.0,18.0,14.0,1.0,2.0,6.0,10.0,,1.0,0.25,0.21428571428571427,0.25,0.26666666666666666,0.058823529411764705,,0.1111111111111111,0.5,0.5,1.0,0.15555555555555556,0.07142857142857142,0.07142857142857142,1.0,,0.18181818181818182,0.15384615384615385,0.20512820512820512,0.125,0.07142857142857142,24.816666666666666,2.0,,,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,True,,,,
2669,1610612751,Linton Johnson,Linton Johnson,2669,NJN,375.0,6,-15,9,14,5,8,1,23,,1,,,2,,19,1.0,,1.0,1.0,1.0,,2.0,5,,,,0.5,1.0,30.0,0.5,,,,0.5,0.44415,0.3246,0.5555555555555556,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
