EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg2aBlocked,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,DefensiveGoaltends,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,on,Corner3PctBlocked,Blocked3s,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends,BlockedArc3
2581,1610612757,Steve Blake,Steve Blake,2581,POR,34141.0,569,-152,1052,1049,316.0,386.0,125.0,2101,5.0,14.0,,,1.0,2.0,6.0,17.0,18.0,50.0,2.0,10.0,1.0,1.0,5.0,21.0,55.0,3.0,5.0,15.0,29.0,81,23.0,65.0,39.0,166.0,1189,1.0,6.0,4.0,4.0,15.0,9.0,19.0,6.0,20.0,28.0,64.0,14.0,44.0,60.0,,55.0,21.0,78.0,9.0,87.0,3.0,6.0,41.0,9.0,28.0,183.0,,11.0,,14.0,26,42,11.0,53,13.0,7.0,6.0,18.0,3.0,14.0,10.0,4.0,28.0,10.0,14.0,36.0,3.0,32.0,1.0,3.0,48.0,1.0,7.0,6.0,1.0,,1.0,,64.0,316.0,9.0,0.2413793103448276,0.2413793103448276,0.8695652173913043,0.35384615384615387,0.3,0.35384615384615387,0.35802469135802467,0.16666666666666666,0.47368421052631576,0.4349315068493151,0.55,0.46153846153846156,0.4819277108433735,0.625,0.5727272727272728,0.4452054794520548,16.139767054908486,0.6428571428571429,,0.07492795389048991,0.028720626631853787,0.11290322580645161,,0.08492569002123142,0.02268041237113402,0.01694915254237288,0.037383177570093455,0.03164556962025317,,0.024390243902439025,0.11224489795918367,0.09523809523809523,0.11494252873563218,0.10810810810810811,0.0958904109589041,0.35714285714285715,0.45454545454545453,0.2,0.11643835616438356,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.3424657534246575,0.36,0.3673469387755102,0.2222222222222222,0.0684931506849315,0.2,0.2,1.0,0.3767123287671233,0.38181818181818183,0.3888888888888889,0.8571428571428571,,,,0.1,0.3,0.05128205128205128,0.5,0.1282051282051282,0.2,0.38461538461538464,0.3333333333333333,0.541095890410959,0.38181818181818183,0.4642208904109588,0.44939999999999997,0.4529346153846153,0.039735099337748346,0.06976744186046512,0.09036144578313253,0.3855421686746988,14.398765432098765,24.48923076923077,0.30038022813688214,,7.0,2.0,3.0,1.0,,2.0,,15.0,1.0,15.0,0.08641975308641975,0.21428571428571427,0.17647058823529413,0.02,0.05405405405405406,,0.03529411764705882,,3.0,0.75,,,,,,,,,9.0,,,1.0,0.015384615384615385,0.01818181818181818,3.0,1.0,1.0,,True,,,,,,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,28789.0,480,-36,878,875,238.0,213.0,102.0,1753,29.0,52.0,,3.0,4.0,13.0,4.0,17.0,15.0,42.0,4.0,10.0,,2.0,3.0,14.0,41.0,3.0,2.0,9.0,48.0,111,18.0,51.0,37.0,187.0,896,1.0,8.0,3.0,1.0,6.0,8.0,27.0,4.0,12.0,11.0,39.0,24.0,72.0,30.0,,39.0,13.0,45.0,13.0,58.0,7.0,6.0,21.0,5.0,19.0,129.0,,1.0,,4.0,34,38,1.0,39,23.0,11.0,12.0,26.0,4.0,17.0,19.0,9.0,45.0,14.0,19.0,54.0,5.0,40.0,,4.0,48.0,6.0,2.0,24.0,1.0,,1.0,1.0,39.0,238.0,10.0,0.25,0.25,0.5555555555555556,0.35294117647058826,0.3333333333333333,0.34,0.43243243243243246,0.125,0.2962962962962963,0.46296296296296297,0.22727272727272727,0.358974358974359,0.5082417582417582,0.25,0.43333333333333335,0.3148148148148148,22.587064676616915,0.5777777777777777,,0.10429447852760736,0.003215434083601286,0.038834951456310676,,0.08857808857808858,0.0025380710659898475,,,0.007874015748031496,,0.12121212121212122,0.10144927536231885,0.088,0.05555555555555555,,0.32098765432098764,0.5576923076923077,0.6170212765957447,0.27586206896551724,0.10493827160493827,0.23529411764705882,0.26666666666666666,,0.25925925925925924,0.35714285714285715,0.35714285714285715,0.26666666666666666,0.06172839506172839,0.4,0.4,0.5,0.25308641975308643,0.34146341463414637,0.34146341463414637,0.5714285714285714,0.2727272727272727,,,,0.2727272727272727,0.3333333333333333,0.3076923076923077,0.07692307692307693,0.6666666666666666,0.23076923076923078,0.2222222222222222,0.6358024691358025,0.3333333333333333,0.4901757763975155,0.40639374999999994,0.4685705128205129,0.13333333333333333,0.18604651162790697,0.03208556149732621,0.20855614973262032,8.857657657657658,24.89803921568628,0.27107061503416857,1.0,7.0,,,2.0,,2.0,4.0,2.0,1.0,2.0,0.06306306306306306,0.09615384615384616,0.11764705882352941,,,,,,1.0,0.3333333333333333,,,3.0,,,,,,24.0,,,,,,1.0,0.3333333333333333,1.0,1.0,True,,,,,,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,27093.0,452,-76,814,819,133.0,217.0,96.0,1633,24.0,39.0,6.0,12.0,6.0,9.0,1.0,13.0,11.0,30.0,2.0,4.0,,1.0,1.0,1.0,7.0,,,2.0,36.0,82,3.0,11.0,24.0,105.0,891,7.0,16.0,,5.0,19.0,10.0,16.0,1.0,3.0,11.0,34.0,52.0,20.0,9.0,12.0,7.0,1.0,28.0,4.0,32.0,2.0,2.0,18.0,5.0,5.0,68.0,7.0,23.0,,16.0,46,65,30.0,95,20.0,11.0,9.0,15.0,2.0,9.0,11.0,6.0,26.0,2.0,19.0,57.0,4.0,38.0,1.0,10.0,36.0,1.0,,15.0,8.0,6.0,8.0,1.0,34.0,133.0,10.0,0.7222222222222222,0.8666666666666667,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.43902439024390244,0.4375,0.625,0.43548387096774194,0.4375,0.6052631578947368,0.47297297297297297,0.4523809523809524,0.6071428571428571,0.11827956989247312,14.826839826839826,0.5769230769230769,,0.16727272727272727,0.0798611111111111,0.14545454545454545,0.09210526315789473,0.16103896103896104,0.08241758241758242,0.060240963855421686,0.08045977011494253,0.09322033898305085,0.0784313725490196,0.17647058823529413,0.18309859154929578,0.14705882352941177,0.19753086419753085,,0.41935483870967744,0.6153846153846154,0.6857142857142857,0.625,0.13978494623655913,0.07692307692307693,0.1,1.0,0.3225806451612903,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.043010752688172046,0.5,0.5,1.0,0.07526881720430108,0.14285714285714285,0.16666666666666666,1.0,0.75,0.5,,,,0.47368421052631576,0.6666666666666666,0.05263157894736842,1.0,0.10526315789473684,,0.5376344086021505,0.14285714285714285,0.49901774193548387,0.5404083333333333,0.4943842105263158,0.14018691588785046,0.15625,0.18095238095238095,0.3238095238095238,8.189024390243903,23.927272727272733,0.16339066339066338,,7.0,3.0,2.0,2.0,,,4.0,4.0,2.0,3.0,0.08536585365853659,0.10256410256410256,0.23076923076923078,,0.13636363636363635,0.12,0.044444444444444446,,,,,,2.0,,5.0,2.0,0.625,2.0,,,,1.0,0.09090909090909091,0.14285714285714285,,,,,True,,,,,,
2752,1610612757,Sergei Monia,Sergei Monia,2752,POR,2312.0,39,-25,64,61,26.0,25.0,10.0,125,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,,,,3.0,,,,3.0,5,1.0,5.0,1.0,10.0,76,2.0,2.0,,1.0,5.0,1.0,1.0,,,1.0,3.0,4.0,2.0,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,2,2,2.0,4,,,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,5.0,,1.0,,,2.0,,,1.0,,,,,3.0,26.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,0.6,1.0,1.0,0.45,1.0,1.0,0.45454545454545453,0.8333333333333334,0.75,0.5,16.666666666666668,0.5,,0.11764705882352941,0.047619047619047616,,0.125,0.08695652173913043,0.06896551724137931,,0.2,,0.16666666666666666,0.2,,0.1,,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.3,,,,0.5,1.0,1.0,,,,,,,,,0.7,,0.49139499999999997,0.39890000000000003,0.4069,0.09090909090909091,0.16666666666666666,0.5,0.3,8.26,24.259999999999998,0.40625,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
702,1610612757,Voshon Lenard,Voshon Lenard,702,POR,4453.0,74,1,142,145,66.0,62.0,18.0,287,2.0,6.0,1.0,2.0,1.0,4.0,,,3.0,7.0,2.0,3.0,1.0,,,6.0,16.0,5.0,1.0,8.0,5.0,13,8.0,19.0,1.0,35.0,156,1.0,2.0,6.0,,11.0,2.0,8.0,1.0,8.0,1.0,8.0,4.0,6.0,24.0,,15.0,6.0,7.0,2.0,9.0,2.0,,5.0,,2.0,20.0,1.0,,,3.0,5,8,1.0,9,5.0,2.0,3.0,3.0,,3.0,1.0,,4.0,1.0,3.0,8.0,,4.0,,,4.0,,,2.0,,,,,8.0,66.0,3.0,0.4,0.4,1.0,0.42105263157894735,0.125,0.4444444444444444,0.38461538461538464,0.5,0.25,0.53125,0.6875,0.21875,0.5147058823529411,0.6875,0.2222222222222222,0.59375,23.170731707317074,0.75,,0.13157894736842105,,0.1875,0.047619047619047616,0.14814814814814814,0.017241379310344827,,,,,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.25,0.1875,0.3333333333333333,0.4,0.5,,,,,0.21875,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.5,0.375,0.4,1.0,0.25,0.5,1.0,0.125,0.625,0.25,0.25,,,0.5,0.125,0.78125,0.4,0.5160193548387098,0.4600874999999999,0.5020066666666667,0.058823529411764705,0.13333333333333333,0.3142857142857143,0.22857142857142856,11.069230769230767,25.831578947368417,0.4647887323943662,1.0,1.0,,,1.0,,,,,,,0.07692307692307693,0.16666666666666666,,,,0.14285714285714285,,1.0,3.0,0.5,1.0,1.0,,,,,,,,,,1.0,0.05263157894736842,0.0625,2.0,0.4,1.0,,True,,,,,,
1730,1610612757,Brian Skinner,Brian Skinner,1730,POR,220.0,4,-7,7,7,,,,14,,,,,,,,1.0,,,,,,,,,,,,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57142857142857,1.0,,0.5,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3788,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,49011.0,817,-205,1526,1506,512.0,442.0,195.0,3032,28.0,51.0,7.0,17.0,7.0,18.0,5.0,16.0,19.0,61.0,21.0,53.0,4.0,2.0,13.0,34.0,86.0,5.0,12.0,29.0,52.0,128,55.0,139.0,48.0,317.0,1744,9.0,24.0,9.0,9.0,42.0,14.0,41.0,14.0,42.0,23.0,93.0,52.0,52.0,150.0,12.0,85.0,34.0,18.0,5.0,23.0,,5.0,4.0,4.0,10.0,51.0,5.0,19.0,,14.0,66,81,24.0,105,15.0,7.0,8.0,16.0,,9.0,13.0,7.0,29.0,12.0,18.0,67.0,4.0,46.0,1.0,5.0,57.0,3.0,2.0,17.0,11.0,6.0,11.0,,93.0,512.0,15.0,0.5,0.5652173913043478,0.9090909090909091,0.39568345323741005,0.3333333333333333,0.39855072463768115,0.40625,0.375,0.34146341463414637,0.5037453183520599,0.5,0.42168674698795183,0.537542662116041,0.5526315789473685,0.4791666666666667,0.5205992509363296,18.274687854710557,0.5517241379310345,,0.12429378531073447,0.03150912106135987,0.10852713178294573,0.028735632183908046,0.12121212121212122,0.03088803088803089,0.03664921465968586,0.030303030303030304,0.02857142857142857,0.017391304347826087,0.09574468085106383,0.14634146341463414,0.13636363636363635,0.12371134020618557,0.0625,0.19101123595505617,0.5490196078431373,0.6363636363636364,0.42857142857142855,0.0599250936329588,0.3125,0.4166666666666667,0.6,0.22846441947565543,0.3114754098360656,0.3275862068965517,0.5789473684210527,0.19850187265917604,0.39622641509433965,0.40384615384615385,1.0,0.32209737827715357,0.3953488372093023,0.3953488372093023,0.8529411764705882,0.5151515151515151,0.4117647058823529,0.14285714285714285,0.12121212121212122,0.15151515151515152,0.21686746987951808,0.3888888888888889,0.1566265060240964,0.15384615384615385,0.3493975903614458,0.41379310344827586,0.7116104868913857,0.4,0.514903947368421,0.5238444444444443,0.4940951219512195,0.060498220640569395,0.11971830985915492,0.13249211356466878,0.29337539432176657,10.250781250000001,24.34820143884893,0.33551769331585846,1.0,14.0,1.0,5.0,1.0,3.0,2.0,1.0,12.0,4.0,11.0,0.109375,0.13725490196078433,0.25,0.04918032786885246,0.02702702702702703,0.05084745762711865,0.03571428571428571,1.0,5.0,0.5555555555555556,0.25,1.0,1.0,1.0,4.0,,0.36363636363636365,1.0,15.0,,,1.0,0.007194244604316547,,4.0,0.8,0.75,,False,0.018867924528301886,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,59430.0,990,-301,1810,1832,604.0,565.0,211.0,3642,41.0,75.0,5.0,8.0,14.0,27.0,19.0,37.0,44.0,101.0,6.0,17.0,1.0,,5.0,10.0,32.0,1.0,2.0,12.0,104.0,213,16.0,49.0,83.0,339.0,2084,8.0,18.0,2.0,8.0,30.0,36.0,73.0,2.0,17.0,34.0,112.0,42.0,166.0,48.0,2.0,31.0,10.0,106.0,32.0,138.0,20.0,12.0,49.0,13.0,44.0,308.0,2.0,12.0,,25.0,45,74,14.0,88,32.0,18.0,14.0,42.0,4.0,26.0,22.0,16.0,64.0,17.0,40.0,78.0,9.0,81.0,,9.0,100.0,8.0,4.0,39.0,,,1.0,,112.0,604.0,11.0,0.20192307692307693,0.20388349514563106,1.0,0.32653061224489793,0.11764705882352941,0.3333333333333333,0.48826291079812206,0.4444444444444444,0.4931506849315068,0.48854961832061067,0.55,0.43333333333333335,0.5506535947712419,0.625,0.5185185185185185,0.18702290076335878,18.03998049731838,0.65625,,0.0703125,0.016783216783216783,0.13227513227513227,0.013986013986013986,0.08443908323281062,0.016317016317016316,0.023148148148148147,0.01282051282051282,0.014577259475218658,0.02197802197802198,0.05963302752293578,0.058823529411764705,0.08550185873605948,0.11888111888111888,0.17391304347826086,0.2862595419847328,0.5466666666666666,0.6029411764705882,0.21951219512195122,0.14122137404580154,0.5135135135135135,0.5277777777777778,0.05263157894736842,0.38549618320610685,0.43564356435643564,0.4444444444444444,0.25,0.0648854961832061,0.35294117647058826,0.35294117647058826,1.0,0.12213740458015267,0.3125,0.3125,1.0,0.4,0.625,,0.05,0.05,0.3,0.5185185185185185,0.05555555555555555,,0.13333333333333333,0.16666666666666666,0.4732824427480916,0.3225806451612903,0.4673867816091951,0.4786882352941176,0.46151235955056175,0.13310580204778158,0.1598360655737705,0.08849557522123894,0.3303834808259587,10.6962441314554,24.920408163265304,0.33370165745856356,1.0,10.0,4.0,2.0,3.0,1.0,3.0,2.0,13.0,,11.0,0.046948356807511735,0.09333333333333334,0.02702702702702703,0.019801980198019802,0.07142857142857142,,0.015625,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,False,,1.0,1.0,,,
1520,1610612757,Charles Smith,Charles Smith,1520,POR,8964.0,149,-5,280,278,85.0,66.0,25.0,558,7.0,10.0,1.0,1.0,2.0,4.0,,2.0,5.0,12.0,3.0,10.0,,1.0,3.0,8.0,19.0,,2.0,6.0,12.0,24,11.0,29.0,1.0,58.0,287,1.0,1.0,,,2.0,2.0,6.0,3.0,9.0,1.0,14.0,22.0,2.0,33.0,,19.0,8.0,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,1.0,,,8,8,2.0,10,3.0,3.0,,,,,1.0,,1.0,1.0,6.0,14.0,,3.0,,,2.0,2.0,,2.0,5.0,2.0,5.0,,14.0,85.0,3.0,0.9166666666666666,0.9166666666666666,1.0,0.3793103448275862,0.3333333333333333,0.3793103448275862,0.5,1.0,0.3333333333333333,0.5377358490566038,1.0,0.43333333333333335,0.5471698113207547,1.0,0.4666666666666667,0.5471698113207547,17.532467532467532,,,0.07766990291262135,0.010416666666666666,,0.025,0.06349206349206349,0.014705882352941176,,,0.025,0.034482758620689655,0.1,0.1111111111111111,0.043478260869565216,,,0.18867924528301888,0.7,0.875,0.8571428571428571,0.03773584905660377,,,,0.22641509433962265,0.4166666666666667,0.4166666666666667,1.0,0.18867924528301888,0.3,0.3,1.0,0.3584905660377358,0.42105263157894735,0.42105263157894735,1.0,1.0,1.0,1.0,,,0.26666666666666666,0.5,0.2,0.3333333333333333,0.4,0.3333333333333333,0.7358490566037735,0.42105263157894735,0.5223924528301886,,0.54439,0.03773584905660377,0.08333333333333333,0.034482758620689655,0.2413793103448276,9.883333333333335,24.379310344827587,0.30357142857142855,,2.0,,,,,,,,1.0,,0.08333333333333333,0.2,,,,,,,,,,,,2.0,4.0,,0.8,,,,,,,,,,,,False,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,32377.0,540,-94,971,981,329.0,328.0,139.0,1952,85.0,131.0,24.0,31.0,27.0,42.0,17.0,47.0,,8.0,,,,,,,2.0,,,,102.0,186,,2.0,56.0,260.0,1110,25.0,38.0,,8.0,58.0,31.0,61.0,,,21.0,83.0,98.0,106.0,,38.0,1.0,,28.0,8.0,36.0,6.0,2.0,23.0,,5.0,80.0,5.0,35.0,1.0,13.0,24,37,41.0,78,18.0,12.0,6.0,17.0,1.0,8.0,18.0,9.0,35.0,15.0,13.0,40.0,6.0,79.0,4.0,4.0,93.0,9.0,,41.0,8.0,4.0,8.0,2.0,83.0,329.0,6.0,0.4803921568627451,0.5903614457831325,,,,,0.5483870967741935,0.6578947368421053,0.5081967213114754,0.5425531914893617,0.6578947368421053,0.5081967213114754,0.5652173913043478,0.6444444444444445,0.5253164556962026,0.010638297872340425,23.26602282704126,0.4857142857142857,0.02040816326530612,0.07100591715976332,0.08684863523573201,0.12745098039215685,0.08064516129032258,0.08409090909090909,0.08602150537634409,0.06578947368421052,0.1348314606741573,0.08024691358024691,0.09090909090909091,0.08163265306122448,0.07446808510638298,0.06164383561643835,0.15492957746478872,0.06451612903225806,0.6968085106382979,0.648854961832061,0.7264957264957265,0.47058823529411764,0.25,0.3617021276595745,0.40476190476190477,0.5294117647058824,0.0425531914893617,,,,,,,,0.010638297872340425,,,,0.8157894736842105,0.7741935483870968,0.16666666666666666,,,0.6885245901639344,0.6428571428571429,,,,,0.7074468085106383,,0.5147489304812833,0.5117729729729729,0.5100557377049179,0.18636363636363637,0.18807339449541285,0.2230769230769231,0.3192307692307692,2.8306451612903225,46.400000000000006,0.3388259526261586,1.0,20.0,,8.0,1.0,3.0,1.0,1.0,10.0,3.0,9.0,0.10752688172043011,0.10687022900763359,0.10638297872340426,0.125,,0.05555555555555555,0.12903225806451613,,,,,,3.0,1.0,5.0,2.0,0.625,,,,,,,,,,,,False,,,,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,82902.0,1382,-241,2451,2456,624.0,555.0,344.0,4907,111.0,176.0,39.0,65.0,26.0,39.0,19.0,57.0,1.0,5.0,,,,,,,,,,,131.0,238,,,82.0,344.0,2763,40.0,68.0,,19.0,99.0,26.0,45.0,,,28.0,80.0,176.0,86.0,,60.0,,,37.0,6.0,43.0,3.0,3.0,15.0,8.0,14.0,92.0,17.0,123.0,6.0,47.0,167,239,146.0,385,20.0,18.0,2.0,27.0,3.0,17.0,49.0,10.0,76.0,15.0,61.0,148.0,22.0,128.0,19.0,3.0,154.0,11.0,,72.0,129.0,107.0,129.0,6.0,80.0,624.0,16.0,0.6717557251908397,0.8712871287128713,,,,,0.5504201680672269,0.5882352941176471,0.5777777777777777,0.5504201680672269,0.5882352941176471,0.5777777777777777,0.5548387096774193,0.5892857142857143,0.5633802816901409,,13.496503496503497,0.35526315789473684,0.058823529411764705,0.1704081632653061,0.1243680485338726,0.2146118721461187,0.0913978494623656,0.17848206839032527,0.11914893617021277,0.1437908496732026,0.11646586345381527,0.1152073732718894,0.06201550387596899,0.11461318051575932,0.18532818532818532,0.21236559139784947,0.22424242424242424,0.18518518518518517,0.7394957983193278,0.6306818181818182,0.74,0.6846846846846847,0.23949579831932774,0.3333333333333333,0.3958333333333333,0.5789473684210527,0.02100840336134454,0.2,0.2,1.0,,,,,,,,,0.9558823529411765,0.6,0.1794871794871795,,,0.8666666666666667,0.6666666666666666,,,,,0.7394957983193278,,0.5226563025210085,0.5658671875000001,0.545091111111111,0.2408026755852843,0.2408026755852843,0.2877906976744186,0.23255813953488372,2.3071428571428574,,0.25458996328029376,,35.0,25.0,7.0,4.0,3.0,7.0,8.0,11.0,19.0,9.0,0.14705882352941177,0.14772727272727273,0.15789473684210525,,0.35714285714285715,0.15789473684210525,0.09722222222222222,,,,,,13.0,3.0,82.0,7.0,0.6356589147286822,22.0,,,,,,,,,,,False,,,,1.0,2.0,
