EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveMakes,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,414.0,7,-1,16,16,16,13,1.0,32,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,17,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1,,2,,2,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,16,,,,,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,0.5,,,,17.64705882352941,,,,0.2,,0.5,,0.2857142857142857,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,0.48365,,0.48365,0.3333333333333333,0.5,,1.0,20.1,22.8,1.0,,,,,,,,,,,,,,,,,True
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,7424.0,124,-40,227,235,52,70,29.0,462,12.0,16.0,8.0,10.0,2.0,3.0,2.0,5.0,,4.0,,,,,,,,1.0,,,,,14.0,25.0,,1.0,3.0,31.0,273,9.0,12.0,,,1.0,19.0,2.0,5.0,,,2.0,6.0,10.0,18.0,,,16.0,,1.0,,,,1.0,1.0,,1.0,,,,3.0,4.0,12.0,,5.0,19,5.0,29,16.0,45,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,,2.0,,7.0,1.0,1.0,9.0,24.0,1.0,3.0,9.0,2.0,2.0,3.0,1.0,1.0,1.0,8.0,6.0,,2.0,8.0,3.0,,3.0,6.0,52,3.0,1.0,0.35714285714285715,0.8333333333333334,,,,,,0.56,0.75,0.4,0.5384615384615384,0.75,0.4,0.5740740740740741,0.7916666666666666,0.5,0.038461538461538464,,,,13.026819923371647,0.42857142857142855,0.4166666666666667,,0.25675675675675674,0.13186813186813187,0.17857142857142858,0.15384615384615385,0.23529411764705882,0.13675213675213677,0.3076923076923077,0.03333333333333333,0.08571428571428572,0.1111111111111111,0.25,0.21052631578947367,0.47619047619047616,0.14705882352941177,0.11764705882352941,0.2727272727272727,0.09090909090909091,0.375,0.6153846153846154,0.75,0.75,0.3333333333333333,0.19230769230769232,0.4,0.4,0.5,0.15384615384615385,,,,,,,,0.038461538461538464,,,,0.8333333333333334,0.8,0.125,,,,,,,0.6,0.6666666666666666,,,,,0.6538461538461539,,0.49985384615384615,0.5320499999999999,0.4821,0.038461538461538464,0.04,0.6129032258064516,0.1935483870967742,4.587999999999999,25.5,0.2290748898678414,,,,,,,,,,,,,,,,,True
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,2400.0,40,17,86,88,68,60,9.0,174,,,,,,,,,3.0,6.0,,,,,,,2.0,5.0,1.0,1.0,2.0,5.0,3.0,6.0,2.0,5.0,3.0,15.0,87,,,1.0,1.0,,3.0,3.0,5.0,2.0,5.0,3.0,15.0,,6.0,6.0,,,,5.0,2.0,,3.0,3.0,6.0,2.0,1.0,3.0,,,15.0,,,,1.0,2,,3,,3,,2.0,,2.0,,,,1.0,,,,1.0,,1.0,2.0,8.0,,1.0,2.0,,,4.0,,1.0,1.0,,,,,,,,,15.0,68,4.0,1.0,,,1.0,0.4,1.0,0.4,0.4,0.5,,0.6,0.5454545454545454,1.5,0.6,0.5769230769230769,1.5,0.625,0.45454545454545453,,,,14.43298969072165,,,,0.11764705882352941,,0.1,,0.1111111111111111,,,,,,,0.2,,0.125,0.14285714285714285,,,,,,,,,,,,0.5454545454545454,0.5,0.5,,,,,,0.45454545454545453,0.4,0.4,1.0,,,,,,,1.0,1.0,1.0,,,,,0.5,0.4,0.45454545454545453,0.4,0.40856818181818183,0.45585,0.411135,0.08333333333333333,0.14285714285714285,0.2,1.0,19.65,25.02,0.7906976744186046,,,,,,,,,,,,,,,,,True
2857,1610612761,Andre Barrett,Andre Barrett,2857,TOR,2642.0,44,7,84,86,25,21,17.0,170,4.0,7.0,2.0,2.0,2.0,3.0,1.0,3.0,,5.0,1.0,1.0,,,,,1.0,2.0,,,,,5.0,15.0,2.0,3.0,1.0,17.0,100,2.0,2.0,,,1.0,5.0,2.0,4.0,,,,4.0,,10.0,3.0,3.0,2.0,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,1.0,,1.0,3,,4,1.0,5,,2.0,,2.0,2.0,2.0,,3.0,,2.0,,5.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,4.0,25,,,,,0.5,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,1.0,0.5,0.4444444444444444,1.0,0.5,0.4722222222222222,1.25,0.5,0.16666666666666666,0.06666666666666667,0.14285714285714285,,21.69811320754717,0.4,,,0.10344827586206896,0.027777777777777776,0.14285714285714285,,0.1111111111111111,0.023809523809523808,,,0.05555555555555555,,,,0.125,0.16666666666666666,0.16666666666666666,,,,0.3888888888888889,0.5714285714285714,0.6666666666666666,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2777777777777778,,,,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,0.5,0.5,,1.0,1.0,,,,,,,,0.75,0.6666666666666666,,,,,0.5555555555555556,0.5,0.47390000000000004,0.54755,0.5511,0.05555555555555555,0.06666666666666667,0.29411764705882354,0.23529411764705882,7.62,24.3,0.2976190476190476,,,,1.0,,,,,,,,,,,,,True
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,880.0,15,-2,28,28,9,12,1.0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,2,,2,,1.0,1.0,,,,,,,,,,,,2.0,5.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,0.3333333333333333,,0.11764705882352941,,,,,,,0.125,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32142857142857145,,,,,,,,,,,,,,,,,True
677,1610612761,Eric Williams,Eric Williams,677,TOR,3666.0,61,-25,111,119,25,27,9.0,230,,,,,,,1.0,6.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,2.0,8.0,1.0,2.0,4.0,11.0,130,,,,,2.0,2.0,,3.0,1.0,2.0,,3.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,,,,1.0,,,3.0,5,,8,1.0,9,,2.0,2.0,,1.0,2.0,1.0,2.0,,,,3.0,,,6.0,8.0,,,4.0,,,6.0,,3.0,,,,,,,,,,3.0,25,,,0.5,0.5,1.0,0.5,,0.5,0.5,0.25,,,0.35,,0.3,0.4230769230769231,1.0,0.3,0.2,0.125,,0.16666666666666666,13.223140495867769,0.3333333333333333,,,0.16129032258064516,,0.17647058823529413,0.07692307692307693,0.16666666666666666,0.022727272727272728,,,,,0.14285714285714285,0.3333333333333333,,,0.2727272727272727,,,,,,,,0.6,0.16666666666666666,0.2,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.4,0.5,,,0.2,,0.4410299999999999,,0.47874000000000005,0.23076923076923078,0.2727272727272727,0.18181818181818182,0.2727272727272727,12.5125,22.6,0.22522522522522523,,,,,,,,,,,,,,,,,True
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,1569.0,26,-20,48,51,21,24,7.0,99,1.0,7.0,,3.0,1.0,5.0,,,,1.0,,,,,,,,,,,,,1.0,8.0,,,,2.0,59,,3.0,,,,,1.0,5.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,5.0,,,1,,1,5.0,6,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,7.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,21,2.0,,,,,,,,,0.125,,0.2,0.125,,0.2,0.125,,0.2,,0.125,,,15.254237288135593,,,,0.07142857142857142,0.20833333333333334,,,0.05263157894736842,0.15625,0.25,0.2,0.14285714285714285,,,,,0.14285714285714285,,,0.3333333333333333,,0.875,0.14285714285714285,0.14285714285714285,,,,,,0.125,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.2,,,,,0.875,,0.538225,0.5465,0.55864,,,,1.0,1.925,,0.4375,,,1.0,,,,,,,,,,,,,,True
101111,1610612761,Charlie Villanueva,Charlie Villanueva,101111,TOR,88569.0,1476,-4,2789,2780,705,867,350.0,5569,112.0,184.0,40.0,67.0,21.0,42.0,61.0,150.0,31.0,86.0,21.0,60.0,3.0,8.0,6.0,15.0,21.0,71.0,,3.0,5.0,16.0,204.0,420.0,42.0,131.0,71.0,605.0,3151,54.0,94.0,3.0,11.0,20.0,137.0,36.0,96.0,11.0,31.0,23.0,128.0,224.0,184.0,126.0,,90.0,,71.0,21.0,25.0,39.0,16.0,55.0,8.0,8.0,22.0,2.0,15.0,126.0,27.0,87.0,2.0,46.0,136,28.0,210,116.0,326,19.0,28.0,20.0,8.0,28.0,3.0,12.0,23.0,4.0,16.0,8.0,51.0,16.0,10.0,80.0,131.0,7.0,5.0,84.0,7.0,12.0,96.0,5.0,39.0,11.0,31.0,20.0,,11.0,31.0,20.0,1.0,,128.0,705,11.0,9.0,0.5490196078431373,0.7044025157232704,1.0,0.32061068702290074,0.2727272727272727,0.3548387096774194,0.32061068702290074,0.4857142857142857,0.574468085106383,0.375,0.484573502722323,0.5571428571428572,0.41338582677165353,0.5075503355704698,0.5905172413793104,0.44755244755244755,0.23774954627949182,0.05952380952380952,0.08152173913043478,0.06,20.244055068836044,0.5490196078431373,0.27184466019417475,0.028985507246376812,0.1543700340522134,0.0935483870967742,0.16428571428571428,0.07049608355091384,0.15676141257536608,0.08682406702208682,0.12542372881355932,0.08480565371024736,0.07386363636363637,0.0794979079497908,0.05555555555555555,0.17985611510791366,0.15298507462686567,0.13432835820895522,0.1477832512315271,0.2077922077922078,0.06909090909090909,0.6451612903225806,0.3339382940108893,0.6086956521739131,0.6627218934911243,0.5714285714285714,0.27223230490018147,0.4066666666666667,0.4326241134751773,0.3442622950819672,0.1560798548094374,0.36046511627906974,0.36470588235294116,0.8709677419354839,0.1088929219600726,0.35,0.35,1.0,0.12885662431941924,0.29577464788732394,0.30434782608695654,1.0,0.638095238095238,0.5970149253731343,0.05,0.0761904761904762,0.375,1.0,0.02857142857142857,,,0.33070866141732286,0.5,0.11811023622047244,0.4,0.12598425196850394,0.3125,0.5716878402903811,0.29577464788732394,0.49814872958257717,0.5207603658536586,0.4875917322834645,0.06837606837606838,0.08590308370044053,0.22644628099173553,0.2115702479338843,6.909761904761903,24.23053435114504,0.2527787737540337,3.0,,0.011627906976744186,2.0,,,2.0,1.0,1.0,1.0,0.015267175572519083,,0.028169014084507043,0.007633587786259542,,,False
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,57464.0,958,-158,1786,1818,409,531,200.0,3604,51.0,79.0,10.0,19.0,9.0,10.0,27.0,47.0,26.0,71.0,12.0,28.0,,2.0,2.0,6.0,6.0,21.0,,,,3.0,104.0,197.0,18.0,49.0,53.0,315.0,2076,12.0,26.0,,2.0,,24.0,17.0,24.0,2.0,9.0,9.0,49.0,124.0,84.0,51.0,3.0,14.0,,21.0,6.0,16.0,19.0,18.0,37.0,8.0,10.0,10.0,4.0,5.0,92.0,8.0,21.0,2.0,23.0,71,20.0,114,31.0,145,4.0,27.0,16.0,11.0,29.0,3.0,12.0,30.0,3.0,17.0,2.0,59.0,4.0,6.0,66.0,138.0,7.0,19.0,58.0,1.0,7.0,66.0,8.0,37.0,,7.0,6.0,,1.0,7.0,3.0,,2.0,49.0,409,17.0,,0.5961538461538461,0.6391752577319587,0.9444444444444444,0.3673469387755102,,0.2222222222222222,0.3673469387755102,0.5279187817258884,0.46153846153846156,0.7083333333333334,0.532520325203252,0.42857142857142855,0.6060606060606061,0.5727272727272728,0.42857142857142855,0.6447368421052632,0.1991869918699187,0.08121827411167512,0.13924050632911392,0.0851063829787234,16.534653465346537,0.4915254237288136,0.3389830508474576,0.05,0.11794019933554817,0.0330188679245283,0.11734693877551021,0.0392156862745098,0.11779448621553884,0.034523809523809526,0.04597701149425287,0.020618556701030927,0.033582089552238806,0.0410958904109589,0.034482758620689655,0.08695652173913043,0.12716763005780346,0.1346938775510204,0.12408759124087591,0.1016949152542373,0.037037037037037035,0.42857142857142855,0.32113821138211385,0.6455696202531646,0.75,0.5882352941176471,0.1910569105691057,0.574468085106383,0.627906976744186,0.4444444444444444,0.2886178861788618,0.36619718309859156,0.37142857142857144,0.7692307692307693,0.11382113821138211,0.42857142857142855,0.42857142857142855,0.9166666666666666,0.08536585365853659,0.2857142857142857,0.2857142857142857,1.0,0.6785714285714286,0.5263157894736842,0.3,0.07142857142857142,,,,,,0.30303030303030304,0.9,0.18181818181818182,0.3333333333333333,0.09090909090909091,,0.5203252032520326,0.2857142857142857,0.48897845528455297,0.5202785714285715,0.48685454545454554,0.13454545454545455,0.16371681415929204,0.0761904761904762,0.15555555555555556,8.669035532994924,23.371428571428567,0.229003359462486,2.0,,0.014084507042253521,2.0,,,,,,,,,,,,,False
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,5041.0,84,-28,163,156,41,64,16.0,319,8.0,11.0,2.0,4.0,4.0,5.0,2.0,6.0,,2.0,,,,,,,,,,,,,10.0,19.0,,,5.0,25.0,199,2.0,4.0,,,,4.0,4.0,8.0,,,2.0,10.0,12.0,8.0,,,4.0,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,4.0,,3.0,5,,8,5.0,13,,3.0,1.0,2.0,1.0,,,4.0,,1.0,,5.0,1.0,,13.0,23.0,,4.0,5.0,1.0,1.0,6.0,,2.0,1.0,2.0,2.0,,,2.0,2.0,,,10.0,41,4.0,1.0,0.6,0.75,,,,,,0.5263157894736842,0.5,0.5,0.5263157894736842,0.5,0.5,0.5681818181818182,0.5,0.5555555555555556,,,,,15.083798882681563,0.2,,,0.13513513513513514,0.06896551724137931,0.16666666666666666,0.125,0.14545454545454545,0.07575757575757576,,0.16666666666666666,0.03571428571428571,0.14285714285714285,,0.06666666666666667,0.125,0.21428571428571427,0.13333333333333333,0.3333333333333333,,1.0,0.5789473684210527,0.7272727272727273,0.7272727272727273,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,,,,,,,,,,,,1.0,0.5,,,,,,,,0.625,0.8,,,,,0.5789473684210527,,0.4616578947368421,0.4839333333333333,0.438425,0.09523809523809523,0.09523809523809523,0.16,0.4,4.8999999999999995,,0.25153374233128833,1.0,,,,,,,,,,,,,,,,False
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,128653.0,2144,-139,4067,4050,1027,1235,476.0,8117,91.0,171.0,14.0,23.0,25.0,41.0,26.0,76.0,93.0,208.0,56.0,136.0,5.0,12.0,13.0,34.0,57.0,153.0,6.0,12.0,12.0,36.0,210.0,455.0,113.0,289.0,160.0,919.0,4632,20.0,41.0,11.0,24.0,8.0,81.0,44.0,92.0,25.0,70.0,44.0,207.0,230.0,190.0,291.0,48.0,18.0,4.0,149.0,57.0,13.0,105.0,29.0,134.0,16.0,13.0,42.0,12.0,51.0,297.0,12.0,35.0,4.0,47.0,151,5.0,203,51.0,254,12.0,72.0,39.0,33.0,43.0,6.0,25.0,42.0,5.0,18.0,6.0,85.0,5.0,20.0,63.0,146.0,3.0,16.0,172.0,5.0,35.0,187.0,11.0,74.0,13.0,10.0,6.0,1.0,3.0,10.0,4.0,1.0,,207.0,1027,31.0,9.0,0.5476190476190477,0.572139303482587,0.8584070796460177,0.39100346020761245,0.4583333333333333,0.35714285714285715,0.39649122807017545,0.46153846153846156,0.4878048780487805,0.4782608695652174,0.5100806451612904,0.5615384615384615,0.5030864197530864,0.5544794188861986,0.5785714285714286,0.5594594594594594,0.38844086021505375,0.02857142857142857,0.07017543859649122,0.013157894736842105,19.731427333766515,0.5058823529411764,0.0390625,0.04,0.1199364575059571,0.02512562814070352,0.12303664921465969,0.0225140712945591,0.1206581352833638,0.024402907580477674,0.023923444976076555,0.01990049751243781,0.029668411867364748,0.029850746268656716,0.010101010101010102,0.0835509138381201,0.09510869565217392,0.16535433070866143,0.10780669144981413,0.1592920353982301,0.030303030303030304,0.4,0.22983870967741934,0.5321637426900585,0.5723270440251572,0.5054945054945055,0.10215053763440861,0.34210526315789475,0.3466666666666667,0.4230769230769231,0.27956989247311825,0.44711538461538464,0.44711538461538464,0.6236559139784946,0.1827956989247312,0.4117647058823529,0.4117647058823529,0.9464285714285714,0.2056451612903226,0.37254901960784315,0.37254901960784315,0.7719298245614035,0.35384615384615387,0.6086956521739131,0.07142857142857142,0.18461538461538463,0.4166666666666667,1.0,0.18461538461538463,0.5,1.0,0.25308641975308643,0.6097560975609756,0.20987654320987653,0.38235294117647056,0.2222222222222222,0.3333333333333333,0.6182795698924731,0.3825503355704698,0.5090078484438431,0.5157567307692308,0.4956168789808917,0.0996309963099631,0.14285714285714285,0.088139281828074,0.2252448313384113,10.172747252747252,24.742560553633226,0.25252028522252273,,,,6.0,5.0,,,,1.0,7.0,,,,0.023728813559322035,,,False
2229,1610612761,Mike James,Mike James,2229,TOR,134833.0,2247,-134,4248,4247,1066,1260,495.0,8495,129.0,230.0,9.0,16.0,38.0,73.0,62.0,149.0,122.0,264.0,15.0,36.0,1.0,4.0,3.0,9.0,104.0,244.0,10.0,21.0,35.0,83.0,313.0,643.0,119.0,280.0,208.0,1191.0,4810,24.0,43.0,11.0,25.0,6.0,87.0,77.0,172.0,38.0,92.0,105.0,373.0,86.0,540.0,195.0,162.0,10.0,2.0,242.0,104.0,59.0,272.0,117.0,389.0,70.0,47.0,96.0,43.0,133.0,895.0,3.0,31.0,,45.0,107,2.0,154,34.0,188,8.0,60.0,36.0,24.0,99.0,19.0,67.0,70.0,7.0,32.0,8.0,169.0,7.0,46.0,58.0,166.0,2.0,26.0,224.0,4.0,19.0,255.0,21.0,78.0,42.0,1.0,,,1.0,1.0,1.0,,1.0,373.0,1066,19.0,40.0,0.13738019169329074,0.1396103896103896,0.5462184873949579,0.425,0.44,0.41304347826086957,0.42805755395683454,0.4867807153965785,0.5581395348837209,0.4476744186046512,0.5325027085590466,0.5955882352941176,0.5075757575757576,0.5694037145650049,0.6071428571428571,0.5747663551401869,0.30335861321776814,0.09175738724727839,0.20434782608695654,0.0738255033557047,24.704418170504045,0.5857988165680473,0.014285714285714285,,0.08081570996978851,0.021497919556171984,0.1056338028169014,0.005319148936170213,0.08685714285714285,0.01694915254237288,0.030660377358490566,0.030373831775700934,0.00847457627118644,0.008241758241758242,,0.06356968215158924,0.06718346253229975,0.10416666666666667,0.10561056105610561,0.10569105691056911,0.01932367149758454,1.0,0.24918743228602383,0.5608695652173913,0.7049180327868853,0.17829457364341086,0.16143011917659805,0.4161073825503356,0.4492753623188406,0.06451612903225806,0.28602383531960995,0.4621212121212121,0.46387832699619774,0.13114754098360656,0.0390032502708559,0.4166666666666667,0.42857142857142855,1.0,0.26435536294691225,0.4262295081967213,0.4262295081967213,0.4807692307692308,0.23529411764705882,0.5625,,0.058823529411764705,0.25,1.0,0.3088235294117647,0.47619047619047616,0.7,0.2765151515151515,0.5205479452054794,0.03409090909090909,0.3333333333333333,0.3143939393939394,0.42168674698795183,0.5525460455037919,0.4297520661157025,0.47816492942453864,0.48539326923076914,0.46388764258555104,0.08154943934760449,0.11142857142857143,0.07304785894206549,0.3131821998320739,9.742146189735612,25.175714285714285,0.2509416195856874,,,0.003787878787878788,2.0,31.0,,1.0,2.0,1.0,2.0,0.0035714285714285713,0.027777777777777776,,0.0071174377224199285,,,False
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,17931.0,299,35,564,560,232,252,67.0,1124,7.0,20.0,,1.0,6.0,11.0,3.0,7.0,5.0,24.0,4.0,12.0,,,3.0,6.0,10.0,23.0,,2.0,3.0,9.0,15.0,51.0,14.0,35.0,15.0,87.0,604,,5.0,,2.0,,,7.0,21.0,6.0,15.0,8.0,40.0,2.0,28.0,36.0,6.0,,,23.0,10.0,5.0,34.0,17.0,51.0,9.0,8.0,18.0,7.0,9.0,119.0,1.0,1.0,,6.0,8,1.0,15,2.0,17,,15.0,10.0,5.0,8.0,3.0,6.0,6.0,2.0,2.0,1.0,14.0,,3.0,13.0,34.0,2.0,,15.0,2.0,1.0,20.0,,4.0,6.0,,,,,,,,2.0,40.0,232,10.0,6.0,0.06666666666666667,0.06666666666666667,0.8571428571428571,0.4,,0.4,0.4,0.29411764705882354,,0.3333333333333333,0.4186046511627907,,0.4444444444444444,0.453125,,0.47619047619047616,0.4069767441860465,0.09803921568627451,0.15,,17.29559748427673,0.5714285714285714,0.041666666666666664,,0.047337278106508875,0.005988023952095809,0.08955223880597014,0.013888888888888888,0.059322033898305086,0.008368200836820083,0.019230769230769232,,,0.023255813953488372,,,0.07692307692307693,0.06349206349206349,0.05660377358490566,0.21428571428571427,,,0.23255813953488372,0.35,0.4117647058823529,,0.08139534883720931,0.42857142857142855,0.42857142857142855,,0.27906976744186046,0.20833333333333334,0.22727272727272727,0.2,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.26744186046511625,0.43478260869565216,0.43478260869565216,0.8,0.14285714285714285,,,,,,0.2857142857142857,,,0.3055555555555556,0.5454545454545454,0.16666666666666666,0.5,0.25,0.3333333333333333,0.6395348837209303,0.43478260869565216,0.4728505882352941,0.4737416666666667,0.4875557142857142,0.044444444444444446,0.07272727272727272,,0.45977011494252873,10.61176470588235,25.21428571428572,0.41134751773049644,,,0.08333333333333333,,,,,,,,,,,,,,False
