EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PtsPutbacks,FTOffRebounds,LostBallTurnovers,Travels,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Corner3PctBlocked,on,BlockedCorner3,Clear Path Fouls
101211,1610612739,Stephen Graham,Stephen Graham,101211,CLE,2906.0,48,-4,84,93,18,45,20,177,1.0,4.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,6.0,12,1.0,4.0,16.0,92,2.0,3.0,2.0,6.0,2.0,2.0,8.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,5,2.0,7,1,1.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,12,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,18,4.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.5333333333333333,0.75,1.0,0.07692307692307693,0.16666666666666666,0.5,17.75700934579439,0.2857142857142857,0.03125,0.047619047619047616,0.16666666666666666,0.06818181818181818,0.043478260869565216,0.05263157894736842,0.05,0.07692307692307693,0.2,1.0,0.3076923076923077,0.25,0.5,1.0,0.15384615384615385,0.5,0.5,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.75,0.07692307692307693,0.6666666666666666,0.5,1.0,0.38461538461538464,0.44831538461538456,0.5957,0.13333333333333333,0.14285714285714285,0.375,0.125,11.466666666666667,22.9,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,42171.0,703,55,1309,1321,355,344,154,2630,3.0,6.0,,,,2.0,10.0,24.0,51.0,13.0,32,140.0,12.0,200.0,1343,,1.0,,9.0,8.0,47.0,18.0,8.0,1.0,7.0,38.0,5.0,83.0,1.0,3.0,33,,36,5.0,41,14,5.0,,3.0,,8.0,,1.0,12.0,36,,2.0,13.0,20.0,2.0,,,,,47.0,355,7.0,0.6923076923076923,0.6923076923076923,0.40625,,0.5465116279069767,0.375,0.553072625698324,0.375,0.5108695652173914,0.813953488372093,0.03125,0.16666666666666666,12.558764271323035,,0.06976744186046512,0.002564102564102564,0.02127659574468085,0.05863192182410423,0.008460236886632826,,0.0064516129032258064,0.08225108225108226,0.018518518518518517,,0.03488372093023256,0.5,0.6,1.0,0.011627906976744186,,,0.13953488372093023,0.4166666666666667,0.4166666666666667,0.6,0.29651162790697677,,,,0.8488372093023255,0.5314418604651163,0.5756625000000001,0.011560693641618497,0.06060606060606061,0.045,0.235,13.946875,24.486428571428576,0.2711993888464477,1.0,2.0,21.0,1.0,3.0,6.0,13.0,33.0,89.0,2.0,8.0,5.0,19.0,54.0,3.0,11.0,3.0,8.0,11.0,32.0,159.0,3.0,89.0,33.0,31.0,2.0,14.0,9.0,8.0,4.0,1.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,6.0,0.9814814814814815,0.38571428571428573,0.2727272727272727,0.34375,0.38571428571428573,0.375,0.4875,0.625,0.01990049751243781,0.035398230088495575,0.06521739130434782,0.04807692307692308,0.030303030303030304,0.009708737864077669,0.4117647058823529,0.4117647058823529,1.0,0.5174418604651163,0.3707865168539326,0.3707865168539326,0.9696969696969697,0.25,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.05,0.5,0.325,0.46153846153846156,0.475,0.2631578947368421,0.3707865168539326,0.50600125,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,98438.0,1641,-37,2990,3004,584,500,397,5994,149.0,242.0,57.0,105.0,66.0,171.0,42.0,97.0,2.0,257.0,510,3.0,115.0,632.0,3153,67.0,140.0,20.0,154.0,38.0,138.0,312.0,202.0,41.0,4.0,45.0,3.0,94.0,139.0,61.0,234,29.0,324,175.0,499,40,18.0,8.0,55.0,3.0,87.0,9.0,12.0,65.0,131,18.0,16.0,145.0,173.0,84.0,30.0,2.0,30.0,18.0,138.0,584,2.0,0.6070038910505836,0.7536231884057971,0.503921568627451,0.4785714285714286,0.5038986354775828,0.4785714285714286,0.5365025466893039,0.5,0.6052631578947368,0.005847953216374269,0.0803921568627451,0.1115702479338843,19.458837075417385,0.3717948717948718,0.20781527531083482,0.11430921052631579,0.20132013201320131,0.20643806857942618,0.11203319502074689,0.13819095477386933,0.10020876826722339,0.19591836734693877,0.20346320346320346,0.6,0.47173489278752434,0.6157024793388429,0.6930232558139535,0.5637583892617449,0.3333333333333333,0.38596491228070173,0.42038216560509556,0.18908382066276802,0.4329896907216495,0.4329896907216495,0.7380952380952381,0.003898635477582846,0.75,0.5428571428571428,0.10526315789473684,0.4775828460038986,0.48947167968749994,0.5403984000000001,0.14583333333333334,0.14659685863874344,0.24367088607594936,0.21835443037974683,6.528235294117648,28.400000000000002,0.19531772575250836,31.0,50.0,1.0,,,,,,1.0,,,,,1.0,,,50.0,90.0,,,3.0,,1.0,,41.0,1.0,21.0,4.0,16.0,23.0,14.0,22.0,32.0,13.0,3.0,12.0,16.0,21.0,,13.0,5.0,11.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.367816091954023,0.1,0.1111111111111111,0.1889763779527559,0.25882352941176473,0.19444444444444445,0.06572769953051644,0.5,0.5,1.0,0.001949317738791423,,,,,,,,,,0.5555555555555556,0.62,,,,,,0.5144366666666667,100.0,13.0,19.0,15.0,27.0,1.0,4.0,2.0,6.0,0.08187134502923976,0.11403508771929824,0.10619469026548672,0.07792207792207792,0.6212121212121212,,,,,,,,,,,True,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,141083.0,2351,77,4312,4356,974,876,559,8668,52.0,111.0,4.0,7.0,21.0,52.0,89.0,226.0,2.0,162.0,389,10.0,64.0,391.0,4511,7.0,13.0,2.0,16.0,26.0,92.0,218.0,106.0,29.0,76.0,346.0,44.0,768.0,26.0,35.0,122,3.0,160,38.0,198,76,51.0,21.0,40.0,2.0,116.0,6.0,26.0,101.0,218,3.0,6.0,119.0,93.0,35.0,19.0,3.0,19.0,10.0,92.0,974,31.0,0.6728395061728395,0.6728395061728395,0.41645244215938304,0.5384615384615384,0.40977443609022557,0.5,0.44130925507900676,0.5333333333333333,0.45098039215686275,0.02506265664160401,0.07455012853470437,0.16216216216216217,11.22715404699739,0.022900763358778626,0.0753551575046325,0.016260162601626018,0.07415254237288135,0.07508369201339073,0.018398806563898557,0.019120458891013385,0.012121212121212121,0.07366984993178717,0.06515580736543909,0.5263157894736842,0.2781954887218045,0.46846846846846846,0.5591397849462365,0.5961538461538461,0.13032581453634084,0.40384615384615385,0.44680851063829785,0.5664160401002506,0.3938053097345133,0.40454545454545454,0.7752808988764045,0.005012531328320802,0.5,0.5714285714285714,1.0,0.3032581453634085,0.44203240506329117,0.44325,0.08158508158508158,0.08353221957040573,0.04092071611253197,0.23529411764705882,11.72185089974293,30.78,0.2258812615955473,14.0,24.0,1.0,,,,1.0,,8.0,,1.0,,4.0,1.0,,1.0,33.0,76.0,,5.0,3.0,,6.0,,270.0,32.0,153.0,38.0,79.0,11.0,3.0,25.0,76.0,64.0,3.0,6.0,25.0,5.0,,14.0,1.0,13.0,1.0,0.1,,,0.125,0.4342105263157895,0.4074074074074074,0.6551724137931034,0.02669902912621359,0.0234375,0.08187134502923976,0.06970509383378017,0.10084033613445378,0.015,0.5,0.5,1.0,0.020050125313283207,,,,,,,0.07142857142857142,,,0.2962962962962963,0.5833333333333334,0.012345679012345678,,0.04938271604938271,,,0.43082628205128204,,1.0,12.0,7.0,12.0,4.0,,,,0.09615384615384616,0.00546448087431694,0.019230769230769232,0.03205128205128205,0.42857142857142855,2.0,1.0,0.1,0.02654867256637168,0.125,,,,,,True,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,101513.0,1692,104,3063,3068,539,479,403,6131,185.0,307.0,78.0,134.0,78.0,194.0,69.0,159.0,,332.0,660,2.0,221.0,885.0,3158,92.0,164.0,47.0,231.0,48.0,146.0,408.0,256.0,35.0,13.0,63.0,9.0,139.0,156.0,43.0,206,15.0,264,179.0,443,27,7.0,4.0,68.0,5.0,117.0,8.0,20.0,103.0,198,29.0,25.0,208.0,268.0,124.0,89.0,14.0,89.0,57.0,146.0,539,7.0,0.6144578313253012,0.796875,0.503030303030303,0.5609756097560976,0.5015105740181269,0.5609756097560976,0.5630630630630631,0.6084656084656085,0.6033057851239669,0.0030211480362537764,0.05303030303030303,0.08794788273615635,25.14060742407199,0.17857142857142858,0.1713810316139767,0.1305439330543933,0.13564668769716087,0.16392363396971693,0.12251882272416154,0.20460358056265984,0.07835051546391752,0.15285451197053407,0.1565217391304348,0.6404494382022472,0.4637462235649547,0.6026058631921825,0.6607142857142857,0.5243243243243243,0.2930513595166163,0.4020618556701031,0.41935483870967744,0.24018126888217523,0.4339622641509434,0.4339622641509434,0.9420289855072463,,0.8170731707317073,0.582089552238806,0.0641025641025641,0.46676737160120846,0.4793897881996977,0.5524246666666667,0.16469038208168643,0.164021164021164,0.26101694915254237,0.16497175141242937,6.958636363636365,46.7,0.17597126999673524,23.0,35.0,,,,,,,2.0,,,,2.0,,,,49.0,92.0,,2.0,,,1.0,,50.0,4.0,33.0,2.0,15.0,23.0,34.0,20.0,49.0,18.0,1.0,17.0,11.0,28.0,12.0,18.0,6.0,12.0,,,,,,0.532608695652174,0.5212765957446809,0.4188034188034188,0.08646616541353383,0.07784431137724551,0.2,0.16845878136200718,0.08045977011494253,0.11604095563139932,,,,0.0030211480362537764,,,,,,,,,,0.3723404255319149,0.6571428571428571,,,0.02127659574468085,,,0.4713306451612904,152.0,,31.0,22.0,72.0,3.0,,3.0,8.0,0.041237113402061855,,0.11912225705329153,0.10101010101010101,0.5384615384615384,1.0,,,,,1.0,0.3333333333333333,,,,True,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,122979.0,2050,55,3776,3801,889,813,494,7577,242.0,353.0,22.0,37.0,53.0,145.0,129.0,346.0,46.0,424.0,844,205.0,335.0,1393.0,3984,34.0,69.0,30.0,107.0,148.0,372.0,306.0,542.0,25.0,50.0,301.0,23.0,652.0,32.0,70.0,221,26.0,317,41.0,358,78,28.0,21.0,75.0,7.0,157.0,13.0,43.0,36.0,100,1.0,16.0,313.0,456.0,200.0,44.0,11.0,45.0,24.0,372.0,889,13.0,0.3608490566037736,0.3686746987951807,0.5023696682464455,0.4927536231884058,0.5042897998093422,0.47530864197530864,0.5565885206143897,0.5515463917525774,0.5575757575757576,0.1954242135367016,0.02962085308056872,0.053824362606232294,31.943171402383133,0.22807017543859648,0.15718349928876243,0.02255109231853418,0.175,0.1611295681063123,0.022058823529411766,0.043478260869565216,0.00684931506849315,0.20853080568720378,0.18421052631578946,0.5333333333333333,0.336510962821735,0.6855524079320113,0.7245508982035929,0.4380165289256198,0.13822688274547187,0.36551724137931035,0.381294964028777,0.32983794089609153,0.37283236994219654,0.37283236994219654,0.2713178294573643,0.0438512869399428,0.4567901234567901,0.5945945945945946,0.36363636363636365,0.5319351763584366,0.5000416986564299,0.504536231884058,0.16806722689075632,0.20304568527918782,0.07681263460157932,0.2670495333811917,9.649644549763034,25.934146341463418,0.2354343220338983,53.0,83.0,15.0,3.0,9.0,4.0,16.0,55.0,159.0,,3.0,12.0,43.0,70.0,3.0,12.0,88.0,181.0,16.0,59.0,108.0,102.0,154.0,55.0,251.0,27.0,131.0,32.0,88.0,7.0,14.0,50.0,82.0,52.0,6.0,4.0,7.0,59.0,20.0,47.0,3.0,47.0,0.5142857142857142,0.34146341463414637,0.25,0.2711864406779661,0.35,0.4861878453038674,0.4666666666666667,0.5222929936305732,0.02005730659025788,0.02262443438914027,0.09649122807017543,0.14195583596214512,0.14583333333333334,0.027237354085603113,0.32608695652173914,0.3409090909090909,0.8,0.1515729265967588,0.34591194968553457,0.34810126582278483,0.43636363636363634,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.037037037037037035,,,0.3458333333333333,0.6385542168674698,0.06666666666666667,0.25,0.17916666666666667,0.27906976744186046,0.35714285714285715,0.48830448717948743,18.0,2.0,30.0,15.0,30.0,3.0,1.0,,,0.041379310344827586,0.011904761904761904,0.021333333333333333,0.015625,0.22641509433962265,5.0,3.0,0.014634146341463415,,0.006289308176100629,,,1.0,1.0,0.043478260869565216,True,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,20478.0,341,47,644,670,228,200,81,1314,31.0,51.0,7.0,14.0,,3.0,4.0,14.0,,35.0,68,,33.0,103.0,634,7.0,15.0,5.0,19.0,20.0,36.0,46.0,24.0,5.0,2.0,11.0,1.0,24.0,29.0,13.0,51,9.0,73,36.0,109,12,6.0,2.0,6.0,1.0,9.0,1.0,4.0,24.0,45,4.0,1.0,51.0,58.0,25.0,5.0,2.0,5.0,1.0,36.0,228,5.0,0.6571428571428571,0.8214285714285714,0.5147058823529411,0.4666666666666667,0.5147058823529411,0.4666666666666667,0.553763440860215,0.5277777777777778,0.6206896551724138,,0.07352941176470588,0.0784313725490196,13.934426229508196,0.3,0.22077922077922077,0.12719298245614036,0.16666666666666666,0.20711974110032363,0.11538461538461539,0.14925373134328357,0.11764705882352941,0.19090909090909092,0.18333333333333332,0.2,0.75,0.6078431372549019,0.6595744680851063,0.6129032258064516,0.04411764705882353,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,,0.9333333333333333,0.5,,0.75,0.5729411764705882,0.58436,0.29411764705882354,0.29411764705882354,0.18446601941747573,0.34951456310679613,4.585294117647059,,0.35403726708074534,7.0,11.0,,,,,,,,,,,,,,,8.0,15.0,,,,,,,9.0,1.0,6.0,,3.0,4.0,4.0,6.0,3.0,1.0,,4.0,11.0,8.0,,8.0,,7.0,,,,,,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.06896551724137931,0.07894736842105263,0.1917808219178082,0.3333333333333333,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,0.7333333333333333,0.6363636363636364,,,,,,0.5058333333333332,14.0,3.0,2.0,,3.0,,1.0,1.0,1.0,0.3333333333333333,0.06521739130434782,0.11904761904761904,0.05,,,,,,,,,,,,True,,
673,1610612739,Alan Henderson,Alan Henderson,673,CLE,14031.0,234,31,421,417,123,115,62,838,24.0,40.0,11.0,16.0,,3.0,,,,24.0,43,,12.0,60.0,443,11.0,17.0,3.0,25.0,2.0,10.0,30.0,18.0,9.0,1.0,2.0,1.0,5.0,26.0,8.0,23,3.0,34,32.0,66,3,,1.0,4.0,2.0,6.0,3.0,1.0,19.0,30,4.0,,16.0,20.0,10.0,3.0,,3.0,,10.0,123,5.0,0.625,1.0,0.5581395348837209,0.6470588235294118,0.5581395348837209,0.6470588235294118,0.5769230769230769,0.6578947368421053,0.5,,0.20930232558139536,0.2,11.83673469387755,0.1875,0.14838709677419354,0.1780821917808219,0.1568627450980392,0.15048543689320387,0.16230366492146597,0.28888888888888886,0.11940298507462686,0.12987012987012986,0.1282051282051282,,0.9302325581395349,0.6,0.75,0.625,0.06976744186046512,,,,,,,,0.9411764705882353,0.6875,0.18181818181818182,0.9302325581395349,0.606446511627907,0.5809687499999999,0.19607843137254902,0.19607843137254902,0.4166666666666667,0.16666666666666666,1.0953488372093025,,0.2921615201900237,4.0,8.0,,,,,,,,,,,,,,,4.0,8.0,,,,,,,1.0,,,,1.0,5.0,3.0,3.0,2.0,1.0,,3.0,1.0,2.0,,1.0,,1.0,,,,,,0.5,0.5,0.3333333333333333,0.1111111111111111,0.16,0.15789473684210525,0.175,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,0.5,,,,,,0.5923624999999999,18.0,1.0,1.0,,3.0,,,,1.0,0.3333333333333333,0.038461538461538464,0.14705882352941177,0.05,,,,,,,,,,,,True,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,45182.0,753,22,1411,1430,410,364,164,2841,34.0,57.0,12.0,24.0,6.0,18.0,3.0,15.0,85.0,43.0,90,135.0,32.0,247.0,1499,12.0,26.0,4.0,37.0,12.0,63.0,54.0,32.0,6.0,7.0,23.0,4.0,53.0,28.0,34.0,96,12.0,142,38.0,180,22,9.0,4.0,17.0,2.0,29.0,2.0,7.0,38.0,64,5.0,5.0,32.0,41.0,14.0,10.0,3.0,11.0,7.0,63.0,410,5.0,0.627906976744186,0.7941176470588235,0.4777777777777778,0.46153846153846156,0.4777777777777778,0.4583333333333333,0.5020491803278688,0.4868421052631579,0.543859649122807,0.6,0.06666666666666667,0.07017543859649122,17.04119850187266,0.25,0.1900990099009901,0.07052896725440806,0.20238095238095238,0.19316493313521546,0.056105610561056105,0.11510791366906475,0.060240963855421686,0.20425531914893616,0.184,0.6363636363636364,0.25333333333333335,0.5964912280701754,0.6415094339622641,0.6176470588235294,0.08,0.3333333333333333,0.35294117647058826,0.06666666666666667,0.2,0.21428571428571427,1.0,0.37777777777777777,0.6666666666666666,0.5,0.16666666666666666,0.8533333333333334,0.5483517777777779,0.5830896551724138,0.058577405857740586,0.1346153846153846,0.14979757085020243,0.2550607287449393,5.109999999999999,23.927407407407404,0.2905740609496811,7.0,11.0,27.0,1.0,6.0,7.0,22.0,16.0,50.0,2.0,4.0,4.0,11.0,43.0,3.0,10.0,9.0,19.0,11.0,33.0,129.0,,50.0,16.0,16.0,3.0,11.0,2.0,3.0,6.0,8.0,13.0,12.0,9.0,2.0,3.0,2.0,,2.0,5.0,2.0,5.0,1.0,0.31851851851851853,0.3,0.3333333333333333,0.31851851851851853,0.47368421052631576,0.49038461538461536,0.41379310344827586,0.028708133971291867,0.016666666666666666,0.14935064935064934,0.21551724137931033,0.2558139534883721,0.061068702290076333,0.3176470588235294,0.32142857142857145,1.0,0.2222222222222222,0.32,0.32,1.0,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,0.5,1.0,0.21153846153846154,0.6363636363636364,0.4230769230769231,0.3181818181818182,0.21153846153846154,0.36363636363636365,0.32,0.515058653846154,18.0,4.0,3.0,2.0,6.0,1.0,,,2.0,0.05555555555555555,0.05333333333333334,0.021739130434782608,0.0449438202247191,0.5,,1.0,0.007407407407407408,0.06666666666666667,,,,1.0,1.0,0.011764705882352941,True,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,3845.0,64,-7,120,137,16,34,15,257,1.0,2.0,,,,,,7.0,2.0,1.0,9,4.0,3.0,8.0,132,,,,,,,2.0,,,,2.0,,4.0,1.0,1.0,6,1.0,8,2.0,10,1,1.0,1.0,1.0,,2.0,,,5.0,8,,,2.0,4.0,2.0,2.0,1.0,2.0,2.0,,16,,1.0,1.0,0.1111111111111111,,0.19230769230769232,,0.26666666666666666,,,0.3076923076923077,,,12.23021582733813,0.2,0.13333333333333333,0.025,0.047619047619047616,0.10606060606060606,0.041666666666666664,,0.05555555555555555,0.19230769230769232,0.07692307692307693,1.0,0.15384615384615385,0.5,0.5,1.0,,,,0.5384615384615384,,,,0.15384615384615385,,,,0.46153846153846156,0.43583333333333335,,0.13333333333333333,0.18181818181818182,,,14.877777777777778,33.125,0.13333333333333333,,,1.0,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,3.0,,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,0.25,,,0.3333333333333333,,,0.5,0.125,,,0.125,,,0.5,0.5,1.0,0.15384615384615385,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.16666666666666666,,1.0,,,,,,,,,,True,,
