EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG3A,Points,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,Fouls,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,86969.0,1449,,2825,2862,980.0,970.0,5687,87.0,289.0,2966,82.0,45.0,52.0,17.0,111.0,128.0,197.0,325.0,980.0,12.438725490196079,0.13588110403397027,0.13322759714512292,0.13262599469496023,0.28903654485049834,0.503236877076412,0.5026356321839082,6.571280276816608,0.34690265486725663,91.0,171.0,25.0,52.0,6.0,2.0,123.0,12.0,347.0,32.0,5.0,109.0,190.0,53.0,35.0,109.0,0.7723577235772358,0.9134615384615384,0.42560553633217996,0.3902439024390244,0.42857142857142855,0.3850574712643678,0.4928977272727273,0.4780701754385965,0.03986710963455149,0.5681063122923588,0.5321637426900585,0.610738255033557,0.7252747252747253,0.019933554817275746,0.5977011494252874,0.4807692307692308,0.022988505747126436,0.6079734219269103,0.31412103746397696,24.650000000000002,165.0,40.0,0.12539184952978055,0.11353711790393013,False,367.0,26.0,64.0,31.0,26.0,89.0,27.0,76.0,74.0,42.0,56.0,38.0,28.0,7.0,6.0,24.0,106.0,128.0,13.0,27.0,27.0,3.0,8.0,3.0,54.0,15.0,83.0,10.0,15.0,127.0,114.0,44.0,19.0,19.0,17.0,0.35526315789473684,0.36538461538461536,0.42045454545454547,0.09688581314878893,0.1286549707602339,0.16129032258064516,0.5,0.09842154131847725,0.09388971684053651,0.11653116531165311,0.115,0.13131313131313133,0.15555555555555556,0.09090909090909091,0.10299003322259136,0.2988505747126437,0.3023255813953488,0.8205128205128205,0.40625,0.5346955882352942,0.13213213213213212,0.13707165109034267,0.2132564841498559,6.0,1.0,3.0,6.0,1.0,3.0,4.0,2.0,17.0,1.0,12.0,,6.0,3.0,1.0,4.0,20.0,2.0,29.0,18.0,19.0,9.0,30.0,21.0,12.0,33.0,22.0,2.0,9.0,34.0,23.0,8.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.011494252873563218,0.25217391304347825,0.019417475728155338,0.07547169811320754,0.07874015748031496,0.08379888268156424,0.05813953488372093,0.1455223880597015,0.6764705882352942,0.1935483870967742,0.23076923076923078,0.8333333333333334,0.9230769230769231,0.019933554817275746,0.5,0.5,1.0,0.23076923076923078,0.01282051282051282,0.034482758620689655,0.3333333333333333,0.5,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,1.0,0.5,,,0.16666666666666666,0.16666666666666666,1.0,,,0.01282051282051282,1.0,1.0,,,,,1.0,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,176086.0,2935,126.0,5714,5712,1641.0,1478.0,11426,315.0,843.0,6026,235.0,574.0,674.0,379.0,1448.0,165.0,259.0,351.0,1641.0,20.449612403100776,0.0806057645334636,0.085451197053407,0.10474090407938258,0.3620689655172414,0.4797920256111758,0.49274877551020413,8.45682087781732,0.2871893594679734,201.0,362.0,64.0,119.0,3.0,2.0,398.0,27.0,1124.0,120.0,21.0,377.0,250.0,106.0,67.0,377.0,0.314070351758794,0.3246753246753247,0.4721233689205219,0.5106382978723404,0.46609195402298853,0.486328125,0.5277516462841016,0.561377245508982,0.03103448275862069,0.4160919540229885,0.5552486187845304,0.638095238095238,0.3333333333333333,0.0034482758620689655,0.46484375,0.5378151260504201,0.0078125,0.4471264367816092,0.33540925266903915,40.47777777777778,213.0,67.0,0.10029940119760479,0.10991379310344827,False,633.0,17.0,39.0,166.0,126.0,313.0,36.0,75.0,100.0,128.0,546.0,26.0,63.0,100.0,63.0,163.0,77.0,92.0,28.0,144.0,112.0,13.0,37.0,18.0,256.0,70.0,76.0,9.0,29.0,351.0,424.0,181.0,47.0,36.0,45.0,0.48,0.48,0.5434782608695652,0.07473309608540925,0.1298342541436464,0.060240963855421686,0.5625,0.036877394636015325,0.035412474849094565,0.04781420765027322,0.04221635883905013,0.05422647527910686,0.0784313725490196,0.07161125319693094,0.19080459770114944,0.4,0.4077669902912621,0.52,0.4358974358974359,0.4864927536231885,0.1781496062992126,0.18301314459049545,0.08896797153024912,71.0,,4.0,24.0,3.0,19.0,5.0,,28.0,3.0,9.0,10.0,13.0,3.0,37.0,32.0,11.0,4.0,27.0,39.0,107.0,20.0,6.0,33.0,35.0,18.0,13.0,1.0,4.0,18.0,6.0,10.0,0.6,0.18518518518518517,0.14285714285714285,0.23529411764705882,0.01904761904761905,0.14673913043478262,0.0213903743315508,0.027707808564231738,0.02661207778915046,0.019011406844106463,0.04477611940298507,0.07017543859649122,0.3333333333333333,0.42771084337349397,0.4551282051282051,0.23943661971830985,0.3253968253968254,0.027586206896551724,0.16666666666666666,0.16666666666666666,0.5,0.058823529411764705,,0.07421875,0.15789473684210525,0.23076923076923078,1.0,,,,,,6.0,,43.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,94760.0,1579,60.0,3035,3038,669.0,671.0,6073,133.0,279.0,3150,56.0,37.0,47.0,17.0,104.0,167.0,240.0,339.0,669.0,11.258473327438844,0.15651358950328023,0.15077138849929875,0.14107883817427386,0.46830985915492956,0.4782531690140843,0.47394736842105256,9.78207885304659,0.22042833607907744,76.0,112.0,14.0,24.0,3.0,,150.0,5.0,352.0,24.0,1.0,60.0,240.0,54.0,34.0,60.0,0.8,0.916030534351145,0.5376344086021505,0.42857142857142855,0.5334507042253521,0.42105263157894735,0.555205047318612,0.47619047619047616,0.017605633802816902,0.39436619718309857,0.6785714285714286,0.7524752475247525,0.7105263157894737,0.01056338028169014,0.42105263157894735,0.5833333333333334,,0.4119718309859155,0.17045454545454544,24.779999999999998,211.0,48.0,0.13370473537604458,0.124,False,320.0,23.0,33.0,34.0,58.0,49.0,32.0,47.0,70.0,12.0,60.0,38.0,15.0,10.0,6.0,14.0,78.0,99.0,3.0,28.0,37.0,2.0,12.0,5.0,65.0,15.0,108.0,19.0,13.0,77.0,74.0,37.0,4.0,10.0,3.0,0.6808510638297872,0.6808510638297872,0.6730769230769231,0.053763440860215055,0.09821428571428571,0.058823529411764705,0.4307692307692308,0.07123287671232877,0.07132018209408195,0.07670454545454546,0.043243243243243246,0.16158536585365854,0.1559633027522936,0.02564102564102564,0.11971830985915492,0.43609022556390975,0.44274809160305345,0.7021276595744681,0.696969696969697,0.5080069767441859,0.1182108626198083,0.12012987012987013,0.19886363636363635,16.0,,,2.0,,1.0,1.0,,6.0,,,,2.0,,4.0,6.0,16.0,5.0,25.0,20.0,16.0,12.0,11.0,17.0,8.0,45.0,28.0,1.0,16.0,45.0,29.0,4.0,,0.2,,0.2,0.015037593984962405,0.2840909090909091,0.05747126436781609,0.07174887892376682,0.07706093189964158,0.08053691275167785,0.05405405405405406,0.17898832684824903,0.6444444444444445,0.47058823529411764,0.5,0.75,0.9310344827586207,0.007042253521126761,,,,0.08695652173913043,,0.017543859649122806,,,1.0,,,,,,3.0,,9.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,4.0,4.0,,,
2248,1610612743,Earl Watson,Earl Watson,2248,DEN,58493.0,975,90.0,1899,1912,615.0,612.0,3811,26.0,110.0,1980,32.0,130.0,160.0,80.0,350.0,44.0,69.0,86.0,615.0,17.813953488372093,0.06626506024096386,0.07464324917672886,0.06920415224913495,0.09219858156028368,0.5354755395683454,0.5035613095238096,6.206363636363637,0.32385466034755134,35.0,64.0,10.0,17.0,46.0,15.0,53.0,172.0,347.0,16.0,56.0,122.0,48.0,37.0,20.0,122.0,0.4528301886792453,0.46153846153846156,0.4818181818181818,0.5,0.549645390070922,0.5397727272727273,0.5633116883116883,0.5754716981132075,0.6099290780141844,0.22695035460992907,0.546875,0.6140350877192983,0.5428571428571428,0.16312056737588654,0.19318181818181818,0.5882352941176471,0.17045454545454544,0.8368794326241135,0.3515850144092219,25.400581395348834,95.0,24.0,0.09716599190283401,0.09941520467836257,False,219.0,1.0,3.0,20.0,7.0,37.0,5.0,7.0,38.0,27.0,58.0,2.0,9.0,30.0,21.0,39.0,11.0,17.0,2.0,49.0,26.0,5.0,11.0,1.0,75.0,25.0,37.0,3.0,7.0,69.0,59.0,18.0,14.0,16.0,13.0,0.7142857142857143,0.7727272727272727,0.7916666666666666,0.08181818181818182,0.109375,0.05,0.6533333333333333,0.01661631419939577,0.020023557126030624,0.029411764705882353,0.015748031496062992,0.05741626794258373,0.09210526315789473,0.013986013986013986,0.07092198581560284,0.2692307692307692,0.28,0.13636363636363635,0.3333333333333333,0.5153027777777778,0.061224489795918366,0.14754098360655737,0.10951008645533142,11.0,6.0,48.0,126.0,14.0,41.0,68.0,15.0,4.0,21.0,192.0,3.0,123.0,48.0,9.0,11.0,6.0,,1.0,17.0,38.0,1.0,3.0,7.0,6.0,7.0,3.0,2.0,2.0,7.0,4.0,,0.9411764705882353,0.3953488372093023,0.375,0.40236686390532544,0.038461538461538464,0.014285714285714285,,0.03208556149732621,0.006734006734006734,0.029850746268656716,0.03773584905660377,0.07228915662650602,0.5714285714285714,0.55,0.5789473684210527,0.09090909090909091,0.5714285714285714,0.44680851063829785,0.38095238095238093,0.384,0.9166666666666666,,0.2727272727272727,0.4659090909090909,0.34146341463414637,0.3902439024390244,20.0,3.0,7.0,5.0,9.0,8.0,12.0,1.0,9.0,2.0,,,0.5333333333333333,0.005813953488372093,,0.43478260869565216,0.43478260869565216,1.0,0.5,1.0,0.4090909090909091,0.5555555555555556,1.0,0.4666666666666667,,,0.007936507936507936,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,92764.0,1546,55.0,3000,2995,822.0,657.0,5995,192.0,578.0,3149,118.0,64.0,79.0,38.0,173.0,189.0,260.0,353.0,822.0,21.9994102034798,0.17847025495750707,0.17403708987161198,0.19583333333333333,0.32,0.47900175,0.49668039999999997,8.32076124567474,0.274,154.0,228.0,35.0,59.0,11.0,5.0,292.0,22.0,720.0,60.0,7.0,162.0,428.0,43.0,24.0,162.0,0.7328767123287672,0.8199233716475096,0.5051903114186851,0.5084745762711864,0.49916666666666665,0.504,0.5333333333333333,0.5472972972972973,0.03666666666666667,0.38,0.6754385964912281,0.7403846153846154,0.7142857142857143,0.018333333333333333,0.472,0.5932203389830508,0.04,0.4166666666666667,0.225,24.281818181818178,171.0,55.0,0.16034985422740525,0.18067226890756302,False,333.0,37.0,55.0,158.0,79.0,121.0,43.0,74.0,110.0,36.0,156.0,62.0,43.0,15.0,11.0,20.0,72.0,93.0,11.0,37.0,35.0,2.0,9.0,8.0,72.0,21.0,84.0,9.0,10.0,124.0,170.0,86.0,9.0,15.0,7.0,0.581081081081081,0.5822784810126582,0.6111111111111112,0.07439446366782007,0.08771929824561403,0.11392405063291139,0.5138888888888888,0.06504065040650407,0.06676783004552352,0.08488063660477453,0.05429864253393665,0.1505016722408027,0.11428571428571428,0.04247104247104247,0.2633333333333333,0.4114583333333333,0.42245989304812837,0.6962025316455697,0.6727272727272727,0.520368115942029,0.12912912912912913,0.13354037267080746,0.1527777777777778,59.0,2.0,1.0,11.0,1.0,2.0,5.0,5.0,18.0,2.0,12.0,,11.0,1.0,4.0,6.0,16.0,5.0,16.0,19.0,28.0,10.0,8.0,2.0,20.0,48.0,33.0,5.0,10.0,52.0,28.0,3.0,0.8,0.22727272727272727,0.2857142857142857,0.22727272727272727,0.026041666666666668,0.16494845360824742,0.049019607843137254,0.07582938388625593,0.0550098231827112,0.07586206896551724,0.07575757575757576,0.17857142857142858,0.5384615384615384,0.37341772151898733,0.42142857142857143,0.5423728813559322,0.9113924050632911,0.018333333333333333,0.09090909090909091,0.09090909090909091,1.0,0.16216216216216217,0.02531645569620253,0.016,0.5,0.09090909090909091,4.0,1.0,1.0,1.0,3.0,2.0,3.0,,4.0,3.0,4.0,,0.4,,,0.36363636363636365,0.36363636363636365,0.75,0.5,,0.0379746835443038,0.3333333333333333,1.0,0.2,,4.0,,5.0,,,10.0,,,,
458,1610612743,Howard Eisley,Howard Eisley,458,DEN,16922.0,282,-54.0,550,558,183.0,239.0,1108,31.0,48.0,586,12.0,37.0,44.0,17.0,95.0,14.0,17.0,19.0,183.0,18.312101910828027,0.08,0.07142857142857142,0.08536585365853659,0.36046511627906974,0.4862029411764705,0.41902631578947364,14.218750000000002,0.3327272727272727,5.0,10.0,,,6.0,1.0,18.0,38.0,92.0,5.0,7.0,20.0,6.0,8.0,5.0,20.0,0.16666666666666666,0.16666666666666666,0.375,0.4166666666666667,0.4186046511627907,0.34210526315789475,0.4639175257731959,0.43478260869565216,0.4418604651162791,0.11627906976744186,0.5,0.5555555555555556,,0.06976744186046512,,,0.05263157894736842,0.5581395348837209,0.21739130434782608,25.45,23.0,3.0,0.047619047619047616,0.04081632653061224,False,64.0,2.0,2.0,7.0,12.0,20.0,3.0,4.0,6.0,7.0,30.0,,3.0,7.0,4.0,19.0,2.0,2.0,,12.0,6.0,,3.0,1.0,18.0,7.0,5.0,1.0,,22.0,24.0,7.0,4.0,8.0,4.0,0.75,0.42857142857142855,0.42857142857142855,0.0625,0.1,0.2857142857142857,0.6666666666666666,0.011111111111111112,0.007905138339920948,,0.025,0.11904761904761904,0.07142857142857142,,0.08139534883720931,0.3870967741935484,0.3870967741935484,0.2857142857142857,1.0,0.5092,0.07526881720430108,0.12727272727272726,0.06521739130434782,1.0,1.0,8.0,32.0,1.0,6.0,12.0,3.0,,1.0,18.0,1.0,31.0,8.0,3.0,1.0,,,,3.0,9.0,2.0,,1.0,,2.0,2.0,,,2.0,1.0,,0.5,0.3157894736842105,0.14285714285714285,0.32432432432432434,,,,,0.010638297872340425,,,0.0392156862745098,0.5,0.14285714285714285,0.2,,0.25,0.37209302325581395,0.25,0.25806451612903225,0.25,,0.14285714285714285,0.3157894736842105,0.16666666666666666,0.25806451612903225,4.0,,,,2.0,,18.0,1.0,4.0,1.0,,,,0.02631578947368421,,0.6666666666666666,0.6666666666666666,1.0,,,0.2857142857142857,,,,2.0,,0.03125,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,14293.0,238,1.0,465,464,107.0,126.0,929,42.0,68.0,453,11.0,18.0,18.0,8.0,36.0,20.0,26.0,28.0,107.0,22.4105461393597,0.11627906976744186,0.11711711711711711,0.14925373134328357,0.4077669902912621,0.47420485436893206,0.4866479999999999,12.804411764705883,0.23010752688172043,9.0,18.0,3.0,7.0,8.0,2.0,32.0,35.0,99.0,6.0,14.0,28.0,48.0,8.0,3.0,28.0,0.75,0.75,0.47058823529411764,0.5454545454545454,0.4563106796116505,0.48,0.4583333333333333,0.5,0.33980582524271846,0.17475728155339806,0.5,0.6,0.6666666666666666,0.07766990291262135,0.28,0.42857142857142855,0.08,0.5145631067961165,0.2828282828282828,24.90571428571429,21.0,6.0,0.12,0.15789473684210525,False,55.0,1.0,2.0,8.0,20.0,5.0,3.0,7.0,6.0,4.0,16.0,,6.0,,,9.0,2.0,2.0,,2.0,9.0,3.0,2.0,1.0,11.0,5.0,9.0,3.0,1.0,11.0,13.0,2.0,2.0,4.0,2.0,0.42857142857142855,0.2727272727272727,0.2727272727272727,0.08823529411764706,0.16666666666666666,0.125,0.18181818181818182,0.011560693641618497,0.0091324200913242,0.016129032258064516,,0.09722222222222222,,,0.07766990291262135,0.47619047619047616,0.5,0.18181818181818182,0.5,0.46919375,0.03773584905660377,0.02857142857142857,0.06060606060606061,3.0,2.0,6.0,27.0,3.0,12.0,10.0,4.0,,4.0,27.0,,27.0,6.0,,1.0,,,,5.0,,1.0,,2.0,,2.0,1.0,,1.0,2.0,1.0,,0.9,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.047619047619047616,,,,0.013513513513513514,,,0.09090909090909091,0.5,0.375,0.42857142857142855,0.6666666666666666,0.8,0.2621359223300971,0.2222222222222222,0.2222222222222222,0.8333333333333334,1.0,0.18181818181818182,0.48,0.25,0.2222222222222222,4.0,,1.0,,2.0,,3.0,,3.0,,,,,,,0.5,0.5,1.0,,,0.18181818181818182,,,0.5,1.0,,,,,,,,1.0,2.0,0.05555555555555555
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,36273.0,605,-68.0,1176,1179,345.0,397.0,2355,12.0,95.0,1273,29.0,12.0,15.0,9.0,33.0,111.0,169.0,226.0,345.0,13.775130305286671,0.2928759894459103,0.28957528957528955,0.2857142857142857,0.12631578947368421,0.5177947368421051,0.5225551724137931,3.7336842105263153,0.29336734693877553,32.0,62.0,9.0,21.0,,,43.0,,135.0,13.0,,46.0,38.0,16.0,7.0,46.0,0.4418604651162791,0.5588235294117647,0.45263157894736844,0.4482758620689655,0.45263157894736844,0.4482758620689655,0.47202797202797203,0.48936170212765956,,0.6526315789473685,0.5161290322580645,0.64,0.4375,,0.7241379310344828,0.42857142857142855,,0.6526315789473685,0.34074074074074073,,71.0,39.0,0.2805755395683453,0.33,False,148.0,12.0,22.0,21.0,5.0,49.0,13.0,25.0,38.0,20.0,48.0,18.0,13.0,3.0,2.0,3.0,44.0,57.0,2.0,21.0,23.0,1.0,13.0,3.0,44.0,11.0,35.0,6.0,9.0,90.0,97.0,39.0,13.0,10.0,10.0,0.52,0.52,0.5135135135135135,0.1368421052631579,0.1935483870967742,0.047619047619047616,0.4772727272727273,0.11195928753180662,0.10606060606060606,0.12403100775193798,0.10752688172043011,0.24786324786324787,0.15384615384615385,0.05128205128205128,0.22105263157894736,0.4166666666666667,0.4166666666666667,0.88,0.5454545454545454,0.5392727272727273,0.3,0.3,0.2814814814814815,6.0,,,,,,,,12.0,,,,,,1.0,,12.0,1.0,19.0,9.0,8.0,7.0,9.0,15.0,4.0,5.0,2.0,,3.0,5.0,3.0,4.0,,,,,,0.38,0.02040816326530612,0.08888888888888889,0.10526315789473684,0.07608695652173914,0.11627906976744186,0.3564356435643564,0.6,0.2857142857142857,0.3,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,176464.0,2941,4.0,5785,5781,1878.0,1740.0,11566,603.0,1420.0,6136,412.0,173.0,216.0,97.0,475.0,194.0,272.0,394.0,1878.0,31.782117790662188,0.0966616841056303,0.09902475618904726,0.10810810810810811,0.383587786259542,0.5007423593350384,0.4974124190064793,8.747042253521126,0.32463267070008645,423.0,687.0,126.0,226.0,23.0,8.0,719.0,152.0,2122.0,200.0,58.0,700.0,882.0,88.0,60.0,700.0,0.6133518776077886,0.6400580551523948,0.5063380281690141,0.4854368932038835,0.49268447837150126,0.4542553191489362,0.5579088471849866,0.5543831168831169,0.09669211195928754,0.43702290076335876,0.6157205240174672,0.7169491525423729,0.6430260047281324,0.014631043256997456,0.4808510638297872,0.5575221238938053,0.01702127659574468,0.5337150127226463,0.3298774740810556,26.597368421052625,229.0,70.0,0.1062215477996965,0.09978308026030369,False,665.0,48.0,99.0,130.0,250.0,573.0,67.0,158.0,198.0,273.0,556.0,60.0,120.0,43.0,27.0,57.0,107.0,122.0,35.0,81.0,137.0,16.0,40.0,33.0,218.0,72.0,95.0,14.0,47.0,508.0,709.0,284.0,74.0,26.0,68.0,0.4240506329113924,0.4318181818181818,0.4852216748768473,0.08450704225352113,0.14119359534206696,0.16153846153846155,0.37155963302752293,0.05124521072796935,0.047996826656088856,0.07639836289222374,0.051630434782608696,0.09719934102141681,0.12121212121212122,0.05239520958083832,0.08269720101781171,0.41459369817578773,0.415973377703827,0.5625,0.48484848484848486,0.5007222972972973,0.15912897822445563,0.17338217338217338,0.09330819981149858,46.0,3.0,31.0,129.0,9.0,50.0,37.0,18.0,46.0,9.0,102.0,8.0,121.0,31.0,16.0,19.0,14.0,1.0,8.0,28.0,41.0,20.0,13.0,13.0,66.0,41.0,22.0,5.0,14.0,42.0,21.0,,0.918918918918919,0.24342105263157895,0.15517241379310345,0.2569444444444444,0.003316749585406302,0.039603960396039604,0.005376344086021506,0.03233256351039261,0.03242147922998987,0.041811846689895474,0.0136986301369863,0.076171875,0.5,0.35384615384615387,0.42201834862385323,0.3695652173913043,0.608,0.08206106870229007,0.24031007751937986,0.24031007751937986,0.9032258064516129,0.3125,0.017045454545454544,0.10638297872340426,0.18,0.256198347107438,6.0,,,6.0,15.0,6.0,9.0,,20.0,7.0,1.0,,0.3333333333333333,,,0.2608695652173913,0.2608695652173913,1.0,,,0.08522727272727272,0.4,1.0,,53.0,1.0,,3.0,,,3.0,,,1.0,0.006535947712418301
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,111432.0,1857,32.0,3693,3700,1214.0,1183.0,7393,328.0,638.0,3841,201.0,105.0,115.0,56.0,240.0,350.0,536.0,668.0,1214.0,19.269102990033222,0.2547307132459971,0.2644907146876759,0.30642504118616143,0.5053929121725732,0.472703775038521,0.4829888625592416,10.672257053291533,0.3287300297860818,153.0,238.0,56.0,91.0,,,301.0,11.0,716.0,99.0,10.0,259.0,434.0,79.0,44.0,259.0,0.7209302325581395,0.8378378378378378,0.4717868338557994,0.4925373134328358,0.4661016949152542,0.476303317535545,0.49722222222222223,0.5221774193548387,0.01694915254237288,0.3667180277349769,0.6428571428571429,0.68,0.5947712418300654,,0.4312796208530806,0.6153846153846154,,0.38366718027734975,0.361731843575419,25.37272727272727,158.0,120.0,0.2977667493796526,0.26811594202898553,False,442.0,50.0,86.0,72.0,124.0,111.0,58.0,110.0,139.0,58.0,168.0,84.0,15.0,10.0,7.0,42.0,111.0,132.0,12.0,55.0,37.0,5.0,19.0,5.0,92.0,30.0,88.0,17.0,9.0,142.0,156.0,64.0,21.0,23.0,18.0,0.5272727272727272,0.5272727272727272,0.5604838709677419,0.023510971786833857,0.0546218487394958,0.027777777777777776,0.5978260869565217,0.07900355871886121,0.07995154451847365,0.08247422680412371,0.09523809523809523,0.16744186046511628,0.36220472440944884,0.0364741641337386,0.11093990755007704,0.3780487804878049,0.3780487804878049,0.7818181818181819,0.5813953488372093,0.5271326732673269,0.09155937052932761,0.09302325581395349,0.1941340782122905,24.0,,1.0,11.0,1.0,10.0,1.0,,23.0,1.0,3.0,,11.0,1.0,3.0,7.0,21.0,,66.0,35.0,36.0,14.0,22.0,27.0,14.0,181.0,120.0,9.0,52.0,184.0,105.0,2.0,1.0,0.09090909090909091,0.1,0.09090909090909091,,0.5238095238095238,,0.08536585365853659,0.07035928143712575,0.06626506024096386,0.125,0.27299703264094954,0.5706521739130435,0.3333333333333333,0.34285714285714286,0.5,0.9193548387096774,0.01694915254237288,0.09090909090909091,0.09090909090909091,1.0,0.16,,0.04739336492890995,0.1,0.09090909090909091,,,,,,,,,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,8.0,,,,
