EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
101129,1610612745,Luther Head,Luther Head,101129,HOU,138586.0,2310.0,-40.0,4226.0,4229.0,1217.0,1374.0,501.0,8455.0,83.0,149.0,8.0,11.0,20.0,40.0,18.0,50.0,40.0,118.0,50.0,116.0,2.0,7.0,14.0,38.0,63.0,197.0,7.0,17.0,18.0,66.0,141.0,317.0,113.0,313.0,86.0,707.0,4299.0,15.0,36.0,9.0,24.0,3.0,60.0,37.0,79.0,32.0,104.0,34.0,204.0,110.0,172.0,276.0,63.0,4.0,4.0,193.0,63.0,34.0,3.0,160.0,55.0,215.0,39.0,16.0,71.0,39.0,50.0,485.0,10.0,18.0,5.0,62.0,164.0,7.0,233.0,33.0,266.0,8.0,89.0,48.0,41.0,61.0,24.0,43.0,58.0,4.0,18.0,4.0,5.0,119.0,11.0,35.0,69.0,169.0,5.0,7.0,98.0,2.0,3.0,123.0,9.0,1.0,44.0,2.0,18.0,9.0,5.0,1.0,3.0,9.0,4.0,1.0,204.0,1217.0,38.0,15.0,0.3900709219858156,0.39568345323741005,0.8141592920353983,0.3610223642172524,0.375,0.3076923076923077,0.3656957928802589,0.444794952681388,0.4166666666666667,0.46835443037974683,0.4928571428571429,0.475,0.4644808743169399,0.516058394160584,0.4838709677419355,0.4927536231884058,0.49682539682539684,0.009584664536741214,0.10725552050473186,0.18120805369127516,0.12,0.00847457627118644,0.015228426395939087,16.74302374010829,0.5126050420168067,0.041916167664670656,0.034722222222222224,0.10775295663600526,0.012195121951219513,0.11742424242424243,0.018975332068311195,0.11024390243902439,0.013979031452820768,0.010752688172043012,0.008639308855291577,0.016423357664233577,0.01808785529715762,0.02142857142857143,0.1070559610705596,0.08755760368663594,0.12112259970457903,0.11202185792349727,0.12962962962962962,0.02476780185758514,0.4444444444444444,0.2365079365079365,0.5570469798657718,0.680327868852459,0.37349397590361444,0.07936507936507936,0.36,0.4090909090909091,0.4444444444444444,0.1873015873015873,0.3389830508474576,0.3418803418803419,0.4,0.18412698412698414,0.43103448275862066,0.43103448275862066,0.98,0.3126984126984127,0.3197969543147208,0.3247422680412371,0.6825396825396826,0.18333333333333332,0.7272727272727273,0.25,0.11666666666666667,0.2857142857142857,1.0,0.2833333333333333,0.4117647058823529,0.8571428571428571,0.2185792349726776,0.5,0.20765027322404372,0.3684210526315789,0.36065573770491804,0.2727272727272727,0.7333333333333333,0.32642487046632124,0.5111709599999998,0.47429693877551027,0.5052769662921345,0.06896551724137931,0.125,0.006349206349206349,0.08486562942008487,0.28854314002828857,8.304100946372238,24.87955271565496,0.287979176526266,,,,,,True,,,
101211,1610612745,Stephen Graham,Stephen Graham,101211,HOU,2050.0,34.0,5.0,67.0,69.0,26.0,36.0,10.0,136.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,,4.0,,1.0,,,,,1.0,3.0,,,1.0,2.0,4.0,10.0,1.0,4.0,2.0,13.0,66.0,2.0,3.0,,,,4.0,1.0,4.0,1.0,2.0,2.0,7.0,6.0,2.0,3.0,,,,3.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,,,,5.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,,3.0,1.0,,2.0,5.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,7.0,26.0,1.0,1.0,0.75,0.75,1.0,0.25,,0.5,0.25,0.4,0.6666666666666666,0.25,0.39285714285714285,0.6666666666666666,0.4166666666666667,0.43333333333333335,0.6666666666666666,0.5,0.2857142857142857,,0.1,,,0.25,,23.076923076923077,0.6666666666666666,0.2,,0.2631578947368421,,,0.09090909090909091,0.2,0.027777777777777776,,,,0.125,,0.14285714285714285,0.5,0.3,,,0.125,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,0.5,0.2857142857142857,,,,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,,,,,,,0.3333333333333333,0.5,,,0.3333333333333333,0.5,0.5714285714285714,0.3333333333333333,0.4841964285714285,0.4641,0.5088583333333333,,,,0.3076923076923077,0.5384615384615384,8.48,25.05,0.3880597014925373,,,,,,True,,,
133,1610612745,David Wesley,David Wesley,133,HOU,63380.0,1056.0,-47.0,1945.0,1921.0,560.0,631.0,235.0,3866.0,28.0,47.0,,2.0,6.0,11.0,4.0,18.0,27.0,78.0,10.0,32.0,1.0,3.0,2.0,8.0,33.0,92.0,4.0,11.0,10.0,29.0,59.0,143.0,43.0,124.0,74.0,321.0,1980.0,5.0,14.0,5.0,14.0,7.0,32.0,13.0,35.0,12.0,37.0,37.0,99.0,58.0,60.0,120.0,9.0,2.0,1.0,91.0,33.0,14.0,,65.0,32.0,97.0,21.0,11.0,26.0,18.0,21.0,226.0,1.0,8.0,,22.0,46.0,3.0,71.0,9.0,80.0,6.0,24.0,17.0,7.0,36.0,11.0,28.0,20.0,1.0,8.0,2.0,,56.0,2.0,7.0,52.0,106.0,4.0,5.0,77.0,2.0,9.0,92.0,5.0,8.0,31.0,1.0,12.0,3.0,3.0,,,4.0,2.0,,99.0,560.0,17.0,12.0,0.4915254237288136,0.5,0.9302325581395349,0.3467741935483871,0.35714285714285715,0.32432432432432434,0.34959349593495936,0.4125874125874126,0.35714285714285715,0.37142857142857144,0.46254681647940077,0.44642857142857145,0.4305555555555556,0.5147058823529411,0.5,0.5271739130434783,0.46441947565543074,,0.0979020979020979,0.1702127659574468,0.2222222222222222,0.02564102564102564,,16.313654799459215,0.6428571428571429,0.04,,0.06676342525399129,0.011747430249632892,0.08527131782945736,0.004048582995951417,0.07180570221752904,0.009698275862068966,0.020202020202020204,0.009389671361502348,0.007407407407407408,,0.014492753623188406,0.07734806629834254,0.08040201005025126,0.05177993527508091,0.0546448087431694,0.16,0.04054054054054054,0.5,0.1760299625468165,0.5957446808510638,0.717948717948718,0.39285714285714285,0.06741573033707865,0.2222222222222222,0.2857142857142857,0.25,0.29213483146067415,0.34615384615384615,0.35526315789473684,0.6296296296296297,0.1198501872659176,0.3125,0.3125,1.0,0.3445692883895131,0.358695652173913,0.358695652173913,0.9090909090909091,0.07142857142857142,,,0.10714285714285714,0.3333333333333333,1.0,0.39285714285714285,0.36363636363636365,1.0,0.1527777777777778,0.5454545454545454,0.1111111111111111,0.25,0.4027777777777778,0.3448275862068966,0.6404494382022472,0.3626373626373626,0.49897631578947355,0.47834565217391306,0.48804647887323954,0.10884353741496598,0.1834319526627219,0.008,0.09968847352024922,0.308411214953271,11.663636363636364,24.83306451612903,0.2879177377892031,1.0,1.0,,,,True,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,37002.0,617.0,19.0,1142.0,1129.0,424.0,418.0,142.0,2271.0,34.0,66.0,4.0,9.0,15.0,26.0,17.0,47.0,63.0,157.0,2.0,4.0,1.0,1.0,1.0,3.0,28.0,82.0,2.0,5.0,14.0,34.0,114.0,270.0,30.0,86.0,100.0,418.0,1187.0,10.0,19.0,3.0,6.0,14.0,43.0,38.0,98.0,15.0,37.0,43.0,164.0,72.0,156.0,42.0,48.0,12.0,2.0,80.0,28.0,9.0,3.0,61.0,25.0,86.0,14.0,11.0,27.0,17.0,17.0,197.0,3.0,13.0,1.0,20.0,68.0,9.0,97.0,17.0,114.0,4.0,13.0,6.0,7.0,22.0,7.0,13.0,17.0,4.0,9.0,,4.0,39.0,2.0,14.0,17.0,34.0,1.0,1.0,102.0,2.0,2.0,130.0,10.0,4.0,49.0,4.0,13.0,17.0,11.0,3.0,3.0,17.0,10.0,,164.0,424.0,6.0,12.0,0.3157894736842105,0.3333333333333333,0.4666666666666667,0.3488372093023256,0.5,0.40540540540540543,0.35714285714285715,0.4222222222222222,0.5263157894736842,0.3877551020408163,0.44662921348314605,0.58,0.44814814814814813,0.5024271844660194,0.640625,0.5158227848101266,0.24157303370786518,0.03488372093023256,0.03333333333333333,0.09090909090909091,0.02127659574468085,0.012738853503184714,0.036585365853658534,34.559386973180075,0.5641025641025641,0.21428571428571427,0.024390243902439025,0.17435897435897435,0.03439153439153439,0.12987012987012986,0.01875,0.16176470588235295,0.02973977695167286,0.05555555555555555,0.009708737864077669,0.03592814371257485,0.01639344262295082,0.02631578947368421,0.10084033613445378,0.18269230769230768,0.2215568862275449,0.13513513513513514,0.11627906976744186,0.020618556701030927,0.5882352941176471,0.1853932584269663,0.5151515151515151,0.5666666666666667,0.2647058823529412,0.13202247191011235,0.3617021276595745,0.3695652173913043,0.23529411764705882,0.4410112359550562,0.4012738853503185,0.4064516129032258,0.36507936507936506,0.011235955056179775,0.5,0.5,0.5,0.2303370786516854,0.34146341463414637,0.35443037974683544,0.4642857142857143,0.36,0.4444444444444444,,0.04,1.0,,0.2,0.4,0.5,0.1925925925925926,0.5769230769230769,0.022222222222222223,0.3333333333333333,0.2518518518518518,0.4117647058823529,0.42696629213483145,0.35,0.4501330508474576,0.4700431818181819,0.4498605263157894,0.13283208020050125,0.15857605177993528,0.044444444444444446,0.10287081339712918,0.3923444976076555,12.278148148148151,26.405813953488373,0.3712784588441331,,,1.0,,,True,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,63513.0,1059.0,149.0,1969.0,1954.0,526.0,491.0,199.0,3923.0,117.0,171.0,39.0,54.0,30.0,44.0,113.0,276.0,8.0,31.0,,,,,,,,1.0,,,,1.0,238.0,478.0,,1.0,216.0,692.0,1906.0,47.0,70.0,,,41.0,135.0,48.0,98.0,,1.0,83.0,179.0,298.0,178.0,,,68.0,,1.0,,41.0,,32.0,16.0,48.0,13.0,3.0,27.0,,5.0,112.0,17.0,61.0,,54.0,169.0,21.0,244.0,78.0,322.0,12.0,17.0,11.0,6.0,45.0,4.0,13.0,39.0,2.0,32.0,2.0,13.0,84.0,7.0,16.0,62.0,99.0,9.0,12.0,232.0,18.0,5.0,241.0,34.0,1.0,107.0,,30.0,44.0,31.0,,13.0,44.0,25.0,8.0,179.0,526.0,8.0,28.0,0.6260504201680672,0.7303921568627451,,,,,,0.497907949790795,0.6714285714285714,0.4897959183673469,0.4968684759916493,0.6714285714285714,0.48484848484848486,0.5936426116838488,0.7584269662921348,0.6172413793103448,0.0020876826722338203,,0.08577405857740586,0.14035087719298245,0.05434782608695652,0.06451612903225806,,30.341685649202734,0.5357142857142857,0.30434782608695654,,0.22684563758389262,0.09186746987951808,0.2125984251968504,0.07623318385650224,0.22322322322322322,0.08793686583990981,0.13612565445026178,0.06827309236947791,0.08035714285714286,0.08695652173913043,0.04838709677419355,0.1794871794871795,0.26540284360189575,0.23008849557522124,0.2222222222222222,0.1927710843373494,0.06030150753768844,0.5681818181818182,0.3569937369519833,0.6842105263157895,0.7959183673469388,0.5213675213675214,0.5762004175365344,0.40942028985507245,0.4329501915708812,0.7345132743362832,0.06471816283924843,0.25806451612903225,0.27586206896551724,0.625,,,,,0.0020876826722338203,,,,0.7714285714285715,0.7222222222222222,0.1282051282051282,,,,,,,0.4444444444444444,0.6818181818181818,,,0.010101010101010102,,0.35908141962421714,,0.4411860125260961,0.5200867924528302,0.4568171717171718,0.19384057971014493,0.19419237749546278,,0.19508670520231214,0.2586705202312139,6.331799163179914,25.3,0.26714068054850176,,,1.0,3.0,,True,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,79693.0,1328.0,-145.0,2423.0,2418.0,667.0,785.0,287.0,4841.0,54.0,117.0,13.0,30.0,13.0,29.0,74.0,172.0,88.0,197.0,,1.0,,,,1.0,,2.0,,,,2.0,216.0,486.0,,3.0,79.0,511.0,2522.0,28.0,60.0,,,16.0,72.0,44.0,113.0,,3.0,24.0,112.0,290.0,142.0,,,28.0,2.0,,,39.0,,28.0,20.0,48.0,14.0,6.0,14.0,8.0,6.0,116.0,27.0,58.0,1.0,42.0,134.0,29.0,205.0,86.0,291.0,11.0,17.0,12.0,5.0,33.0,2.0,19.0,40.0,3.0,14.0,2.0,10.0,73.0,9.0,19.0,35.0,116.0,11.0,19.0,85.0,5.0,8.0,104.0,16.0,2.0,50.0,,9.0,4.0,4.0,,,4.0,2.0,4.0,112.0,667.0,14.0,8.0,0.6712962962962963,0.7178217821782178,,,,,,0.4444444444444444,0.4666666666666667,0.3893805309734513,0.44171779141104295,0.4666666666666667,0.3793103448275862,0.4783834586466165,0.5217391304347826,0.4307692307692308,0.006134969325153374,,0.08024691358024691,0.20512820512820512,0.0755813953488372,0.01015228426395939,,22.008002910149145,0.4520547945205479,0.30526315789473685,0.0125,0.15175537938844846,0.06697459584295612,0.13815789473684212,0.08411214953271028,0.14827295703454085,0.07160909856781802,0.0846774193548387,0.06993006993006994,0.05120481927710843,0.08050847457627118,0.09411764705882353,0.11788617886178862,0.16470588235294117,0.1649214659685864,0.11904761904761904,0.18085106382978725,0.04782608695652174,0.5,0.2392638036809816,0.46153846153846156,0.5806451612903226,0.5555555555555556,0.35173824130879344,0.43023255813953487,0.46540880503144655,0.4864864864864865,0.40286298568507156,0.4467005076142132,0.4512820512820513,0.8977272727272727,0.002044989775051125,,,,0.00408997955010225,,,,0.5,0.43333333333333335,0.3076923076923077,,,,,,,0.25,0.4482758620689655,0.008620689655172414,,0.017241379310344827,,0.24539877300613497,,0.4280750513347023,0.4804826086956522,0.42058991228070175,0.09560229445506692,0.09615384615384616,,0.14090019569471623,0.2191780821917808,10.211111111111112,46.099999999999994,0.2752785802723896,,,1.0,1.0,,True,,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,21629.0,360.0,-50.0,667.0,690.0,174.0,253.0,86.0,1357.0,13.0,22.0,2.0,3.0,2.0,4.0,,2.0,8.0,26.0,1.0,6.0,,1.0,,1.0,,4.0,,,,2.0,21.0,50.0,1.0,10.0,10.0,55.0,705.0,3.0,5.0,,1.0,3.0,9.0,3.0,7.0,,3.0,5.0,11.0,38.0,4.0,3.0,,,,4.0,,2.0,1.0,8.0,3.0,11.0,2.0,1.0,7.0,,1.0,25.0,2.0,13.0,2.0,4.0,21.0,4.0,29.0,17.0,46.0,2.0,13.0,11.0,2.0,5.0,2.0,4.0,3.0,,1.0,,,8.0,,1.0,25.0,50.0,4.0,1.0,12.0,1.0,3.0,13.0,1.0,,7.0,,,2.0,1.0,1.0,,3.0,2.0,,11.0,174.0,12.0,,0.9047619047619048,0.9047619047619048,1.0,0.1,,,0.1,0.42,0.6,0.42857142857142855,0.375,0.5,0.3,0.4166666666666667,0.5625,0.4230769230769231,0.16666666666666666,0.1,0.04,0.045454545454545456,,0.038461538461538464,0.25,9.698558322411534,0.625,0.12903225806451613,0.08333333333333333,0.09375,0.05263157894736842,0.05128205128205128,0.025,0.08278145695364239,0.045871559633027525,0.0975609756097561,0.013513513513513514,0.04395604395604396,0.015625,0.0625,0.1016949152542373,0.11475409836065574,0.07692307692307693,0.05357142857142857,0.045454545454545456,0.058823529411764705,0.6666666666666666,0.36666666666666664,0.5909090909090909,0.6190476190476191,0.8461538461538461,0.03333333333333333,,,,0.43333333333333335,0.3076923076923077,0.32,1.0,0.1,0.16666666666666666,0.16666666666666666,1.0,0.06666666666666667,,,,0.5,0.6666666666666666,1.0,0.16666666666666666,,,,,,0.4,0.5,0.1,,0.2,,0.5333333333333333,,0.4740508474576271,0.594375,0.5044777777777777,0.10606060606060606,0.125,,0.16363636363636364,0.2,9.559999999999999,25.78,0.2608695652173913,1.0,1.0,,,,True,,,
2031,1610612745,Stromile Swift,Stromile Swift,2031,HOU,53726.0,895.0,-39.0,1618.0,1627.0,497.0,522.0,184.0,3245.0,96.0,162.0,31.0,47.0,28.0,51.0,32.0,88.0,25.0,61.0,,1.0,,,,,,,,,,,153.0,311.0,,1.0,105.0,411.0,1639.0,32.0,59.0,,,16.0,80.0,40.0,87.0,,,41.0,121.0,178.0,128.0,,,40.0,,,,22.0,,19.0,1.0,20.0,,1.0,16.0,2.0,1.0,41.0,16.0,54.0,2.0,36.0,79.0,17.0,132.0,72.0,204.0,10.0,24.0,15.0,9.0,21.0,6.0,8.0,39.0,5.0,13.0,,7.0,60.0,7.0,19.0,55.0,120.0,8.0,15.0,125.0,8.0,,158.0,13.0,,79.0,,7.0,36.0,23.0,4.0,9.0,36.0,16.0,3.0,121.0,497.0,12.0,4.0,0.5816993464052288,0.6691729323308271,,,,,,0.4919614147909968,0.5423728813559322,0.45977011494252873,0.49038461538461536,0.5423728813559322,0.45977011494252873,0.5337662337662338,0.5555555555555556,0.5260869565217391,0.003205128205128205,,0.0707395498392283,0.07407407407407407,0.10227272727272728,0.01639344262295082,,24.302134646962234,0.35,0.3148148148148148,0.03571428571428571,0.1297208538587849,0.09557522123893805,0.1651376146788991,0.0851063829787234,0.13905683192261184,0.09296148738379814,0.12222222222222222,0.07526881720430108,0.09045226130653267,0.08270676691729323,0.09090909090909091,0.1402439024390244,0.12121212121212122,0.12857142857142856,0.1513157894736842,0.19696969696969696,0.07407407407407407,0.4444444444444444,0.5192307692307693,0.5925925925925926,0.64,0.5520833333333334,0.28205128205128205,0.36363636363636365,0.4050632911392405,0.4375,0.1955128205128205,0.4098360655737705,0.4166666666666667,0.88,0.003205128205128205,,,,,,,,0.7966101694915254,0.6595744680851063,0.25806451612903225,,,,,,,0.5862068965517241,0.5490196078431373,,,,,0.5224358974358975,,0.47965144230769224,0.5294863636363636,0.48928735632183895,0.20899470899470898,0.20954907161803712,,0.19464720194647203,0.2944038929440389,5.587459807073954,22.8,0.30716934487021014,,,5.0,4.0,,True,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,30125.0,502.0,-98.0,863.0,878.0,213.0,264.0,109.0,1741.0,22.0,38.0,9.0,18.0,4.0,5.0,4.0,14.0,,2.0,,,,,,,,,,,,,26.0,54.0,,,35.0,87.0,930.0,9.0,20.0,,,18.0,36.0,6.0,9.0,,,18.0,30.0,32.0,20.0,,,18.0,,,,8.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,12.0,35.0,1.0,27.0,69.0,12.0,108.0,48.0,156.0,1.0,8.0,6.0,2.0,3.0,,1.0,11.0,1.0,2.0,,1.0,14.0,1.0,3.0,39.0,72.0,10.0,4.0,42.0,8.0,1.0,47.0,2.0,,17.0,,8.0,32.0,23.0,1.0,8.0,32.0,18.0,6.0,30.0,213.0,8.0,7.0,0.6153846153846154,0.9411764705882353,,,,,,0.48148148148148145,0.45,0.6666666666666666,0.48148148148148145,0.45,0.6666666666666666,0.564935064935065,0.5806451612903226,0.7142857142857143,,,0.14814814814814814,0.21052631578947367,,,,9.09090909090909,0.21428571428571427,0.36363636363636365,0.029411764705882353,0.2123076923076923,0.11146496815286625,0.2523364485981308,0.12121212121212122,0.2222222222222222,0.11380145278450363,0.09375,0.14285714285714285,0.10236220472440945,0.0821917808219178,0.23076923076923078,0.1506849315068493,0.16161616161616163,0.27450980392156865,0.273972602739726,0.20588235294117646,0.05,0.5625,0.7037037037037037,0.5789473684210527,0.7333333333333333,0.5909090909090909,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.75,0.037037037037037035,,,,,,,,,,,,0.9,0.5,,,,,,,,0.5555555555555556,0.8,,,,,0.7037037037037037,,0.5102666666666666,0.5632117647058824,0.4853111111111111,0.2463768115942029,0.2463768115942029,,0.41379310344827586,0.3448275862068966,2.855555555555556,,0.24681344148319814,,,3.0,4.0,1.0,True,,,
2437,1610612745,Lonny Baxter,Lonny Baxter,2437,HOU,12610.0,210.0,-4.0,388.0,385.0,113.0,146.0,62.0,773.0,26.0,42.0,13.0,22.0,5.0,7.0,2.0,8.0,1.0,9.0,,,,,,,,,,,,,29.0,59.0,,,12.0,70.0,404.0,13.0,24.0,,,6.0,32.0,6.0,10.0,,,5.0,17.0,26.0,32.0,,,26.0,,,,7.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,7.0,22.0,1.0,5.0,20.0,11.0,36.0,30.0,66.0,1.0,6.0,4.0,2.0,6.0,,2.0,6.0,,4.0,,,12.0,1.0,1.0,22.0,41.0,2.0,4.0,16.0,1.0,3.0,13.0,3.0,,8.0,,,6.0,5.0,1.0,,6.0,4.0,1.0,17.0,113.0,6.0,,0.4482758620689655,0.8125,,,,,,0.4915254237288136,0.5416666666666666,0.6,0.4915254237288136,0.5416666666666666,0.6,0.546875,0.5925925925925926,0.7083333333333334,,,0.11864406779661017,0.11904761904761904,0.125,0.1111111111111111,,16.27408993576017,0.5,0.5238095238095238,0.08333333333333333,0.15503875968992248,0.15172413793103448,0.14285714285714285,0.1320754716981132,0.1524390243902439,0.14646464646464646,0.21739130434782608,0.047619047619047616,0.10909090909090909,0.1,0.23076923076923078,0.12195121951219512,0.25,0.11538461538461539,0.18518518518518517,,0.043478260869565216,0.6666666666666666,0.711864406779661,0.6190476190476191,0.7027027027027027,0.38461538461538464,0.13559322033898305,0.25,0.2857142857142857,1.0,0.15254237288135594,0.1111111111111111,0.125,1.0,,,,,,,,,0.9166666666666666,0.5909090909090909,,,,,,,,0.7,0.7142857142857143,,,,,0.711864406779661,,0.5038796610169493,0.527352380952381,0.49770000000000003,0.125,0.125,,0.45714285714285713,0.24285714285714285,3.6525423728813564,,0.2912371134020619,,,,2.0,,True,,,
