EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,FTOffRebounds,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Travels,BlockedAtRim,Corner3Assists,SecondChanceTurnovers,2pt And 1 Free Throw Trips,DefensiveGoaltends,SelfOReb,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LostBallTurnovers,BlockedLongMidRange,PtsUnassisted3s,Loose Ball Fouls Drawn,on,Loose Ball Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,840.0,14,1,27,26,6.0,4.0,3,53,3.0,1.0,,1.0,1.0,1.0,3.0,5.0,1.0,10.0,27,1.0,,,,,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,1.0,,2.0,1.0,,,,,,1.0,6.0,,,0.6,,0.5,,0.5,,0.16666666666666666,0.2,0.3333333333333333,,33.333333333333336,,,0.125,,,,0.1,,,,,0.5,,,,0.3333333333333333,0.1111111111111111,1.0,1.0,0.1111111111111111,1.0,,0.7777777777777778,0.47545,,0.306975,0.1,0.16666666666666666,,0.1,4.359999999999999,0.2222222222222222,1.0,,,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.5,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,2.0,1.0,4.0,,2.0,,3.0,,,1.0,,,0.25,,0.25,0.4444444444444444,0.1111111111111111,1.0,1.0,,0.3333333333333333,,,,1.0,,,26.55,,,,,,,,,,,,,3.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,526.0,9,-1,14,15,,,1,29,,,,,1.0,1.0,,2.0,2.0,2.0,8,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,0.25,,,,,,26.666666666666668,,,0.2222222222222222,,,,0.15384615384615385,,,,,0.4,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.45683333333333326,,,0.25,0.3333333333333333,,,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,23.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,841.0,14,-4,24,27,5.0,6.0,3,51,1.0,,,1.0,3.0,,1.0,4.0,,2.0,20,,,,,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,,1.0,,,1.0,,2.0,,2.0,2.0,,2.0,,,,,,,,,,5.0,,,0.25,,0.25,,0.25,,,0.25,1.0,,22.22222222222222,0.5,,0.1,0.1,0.2857142857142857,,0.17647058823529413,0.08333333333333333,,,,,0.25,,,0.25,0.75,0.3333333333333333,0.3333333333333333,,,,0.25,0.404775,,0.3057,,,,,6.775,0.20833333333333334,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,0.6666666666666666,,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,423.0,7,-4,10,11,,1.0,1,21,,,,,,,,,,,10,,,,,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,1.0,,0.25,,1.0,,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,461.0,8,-3,14,14,5.0,4.0,1,28,,,,,,,,,,,14,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,0.4,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,40439.0,674,-66,1246,1255,385.0,403.0,144,2501,124.0,26.0,30.0,19.0,69.0,26.0,99.0,219.0,67.0,265.0,1325,33.0,3.0,39.0,20.0,54.0,25.0,65.0,76.0,34.0,19.0,29.0,10.0,68.0,5.0,36.0,18.0,45.0,21.0,84.0,41.0,125.0,13.0,9.0,20.0,5.0,6.0,30.0,2.0,50.0,11.0,53.0,104.0,9.0,88.0,5.0,105.0,51.0,8.0,20.0,5.0,20.0,7.0,65.0,385.0,15.0,7.0,0.4520547945205479,0.37037037037037035,0.4520547945205479,0.37037037037037035,0.5,0.527027027027027,0.45774647887323944,0.1552511415525114,0.16129032258064516,0.07692307692307693,22.308781869688385,0.4,0.3442622950819672,0.10688836104513064,0.07894736842105263,0.13846153846153847,0.04201680672268908,0.11433756805807622,0.07130434782608695,0.041379310344827586,0.045454545454545456,0.07741935483870968,0.1553398058252427,0.10429447852760736,0.14423076923076922,0.35,0.5662100456621004,0.3150684931506849,0.2753623188405797,0.3333333333333333,0.1187214611872146,0.7878787878787878,0.5555555555555556,0.5662100456621004,0.4876639269406393,0.5351833333333332,0.48809814814814817,0.19844357976653695,0.19844357976653695,0.1471698113207547,0.24528301886792453,4.870319634703196,0.3089887640449438,72.0,14.0,15.0,8.0,18.0,122.0,18.0,10.0,7.0,,4.0,0.6161616161616161,0.6777777777777778,0.5454545454545454,0.5454545454545454,,0.1513157894736842,0.5806451612903226,0.6923076923076923,0.6944444444444444,0.3684210526315789,0.3076923076923077,0.3333333333333333,0.5,0.5384615384615384,0.5,,,,,,,,,,,,,,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,8.0,13.0,3.0,6.0,13.0,2.0,6.0,0.0440251572327044,0.11538461538461539,0.06976744186046512,14.0,2.0,,6.0,False,11.0,3.0,5.0,0.17391304347826086,0.03225806451612903,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,7962.0,133,-2,253,250,101.0,76.0,40,503,13.0,4.0,4.0,1.0,5.0,6.0,11.0,24.0,8.0,30.0,253,6.0,,4.0,2.0,10.0,4.0,8.0,4.0,3.0,3.0,4.0,3.0,9.0,8.0,14.0,1.0,6.0,2.0,9.0,23.0,32.0,7.0,6.0,4.0,,2.0,,,4.0,1.0,15.0,27.0,,15.0,1.0,19.0,10.0,1.0,2.0,,2.0,1.0,8.0,101.0,3.0,1.0,0.4583333333333333,0.2,0.4230769230769231,0.16666666666666666,0.4411764705882353,0.2857142857142857,0.25,0.125,0.23076923076923078,,12.666666666666666,1.0,0.13333333333333333,0.07894736842105263,0.17721518987341772,0.043478260869565216,0.2222222222222222,0.0707070707070707,0.19130434782608696,0.20833333333333334,0.23076923076923078,0.0967741935483871,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5,0.5,0.19230769230769232,0.2,0.2,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.5769230769230769,0.4618625,0.40515,0.40476,0.30303030303030304,0.3225806451612903,0.13333333333333333,0.26666666666666666,6.291666666666668,0.39920948616600793,8.0,2.0,1.0,2.0,2.0,18.0,4.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,,0.6153846153846154,0.8,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,,,,2.0,,2.0,,2.0,,2.0,,1.0,,,,,,,,,0.07692307692307693,,,,,0.07692307692307693,,,,0.16666666666666666,,,39.150000000000006,,2.0,,,3.0,,,0.24324324324324326,,,2.0,,,3.0,False,3.0,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,69407.0,1157,109,2111,2099,630.0,479.0,266,4210,86.0,4.0,30.0,10.0,30.0,100.0,96.0,216.0,105.0,489.0,2189,10.0,4.0,47.0,26.0,58.0,71.0,174.0,162.0,13.0,89.0,128.0,42.0,295.0,4.0,7.0,21.0,43.0,,64.0,11.0,75.0,29.0,19.0,40.0,4.0,27.0,17.0,,57.0,17.0,29.0,93.0,4.0,97.0,5.0,130.0,28.0,30.0,2.0,1.0,2.0,1.0,174.0,630.0,14.0,31.0,0.4444444444444444,0.4482758620689655,0.4824120603015075,0.5,0.5275330396475771,0.6911764705882353,0.593103448275862,0.06018518518518518,0.10465116279069768,0.01,21.194525093322273,0.7017543859649122,,0.055771725032425425,0.010574018126888218,0.0963302752293578,0.013289036544850499,0.06471183013144591,0.01142263759086189,,0.00975609756097561,0.04044117647058824,0.046632124352331605,0.07516339869281045,0.1232876712328767,0.5,0.21608040201005024,0.07537688442211055,0.3333333333333333,0.37037037037037035,0.25125628140703515,0.125,0.2912621359223301,0.6733668341708543,0.502916329113924,0.5192619047619047,0.4747316831683169,0.06839622641509434,0.11618257261410789,0.09611451942740286,0.3558282208588957,10.149074074074075,0.2984367598294647,42.0,2.0,16.0,44.0,5.0,30.0,2.0,39.0,19.0,,10.0,0.15625,0.15789473684210525,0.5,0.671875,,0.020833333333333332,0.4883720930232558,0.5454545454545454,0.023809523809523808,0.2,0.44,0.4444444444444444,0.2727272727272727,0.5,0.5333333333333333,6.0,22.0,58.0,160.0,14.0,39.0,64.0,182.0,17.0,45.0,147.0,157.0,58.0,9.0,38.0,4.0,0.765625,0.3516483516483517,0.37777777777777777,0.3575418994413408,0.457286432160804,0.05527638190954774,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4020100502512563,0.3625,0.3670886075949367,0.7758620689655172,0.3786407766990291,0.358974358974359,0.36942675159235666,25.347252747252746,4.0,,20.0,4.0,3.0,,2.0,0.009174311926605505,0.041666666666666664,0.009302325581395349,13.0,1.0,45.0,2.0,False,3.0,,1.0,0.1,0.020833333333333332,,3.0,3.0,3.0,6.0,11.0,19.0,11.0,22.0,2.0,14.0,1.0,0.5,0.01098901098901099,0.0125,0.09375,0.59375,0.5789473684210527,0.6363636363636364,0.05825242718446602,0.5,0.00546448087431694,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,169904.0,2832,360,5085,5084,1458.0,1301.0,630,10169,235.0,74.0,57.0,58.0,132.0,89.0,238.0,456.0,147.0,818.0,5076,90.0,14.0,148.0,64.0,110.0,64.0,243.0,198.0,44.0,90.0,136.0,52.0,318.0,50.0,105.0,57.0,192.0,13.0,262.0,164.0,426.0,91.0,54.0,44.0,8.0,27.0,46.0,2.0,90.0,23.0,127.0,222.0,17.0,223.0,48.0,208.0,80.0,31.0,108.0,9.0,114.0,67.0,243.0,1458.0,27.0,26.0,0.5219298245614035,0.5818181818181818,0.5402576489533011,0.5664556962025317,0.5720279720279721,0.6491228070175439,0.6075,0.09649122807017543,0.14893617021276595,0.011235955056179775,13.831615120274913,0.4888888888888889,0.07926829268292683,0.09937888198757763,0.06313890559230306,0.10142348754448399,0.07267441860465117,0.09983961507618284,0.06592939174819226,0.0631163708086785,0.0815450643776824,0.09473684210526316,0.08097165991902834,0.11513583441138421,0.08762886597938144,0.5877192982456141,0.3784219001610306,0.21256038647342995,0.4393939393939394,0.46774193548387094,0.143317230273752,0.6915887850467289,0.36075949367088606,0.644122383252818,0.4974757673667207,0.53593,0.49984775641025625,0.11842105263157894,0.15444015444015444,0.18092909535452323,0.29706601466992666,5.772368421052633,0.2867256637168142,141.0,47.0,38.0,39.0,55.0,278.0,72.0,46.0,29.0,9.0,37.0,0.5840336134453782,0.6881188118811881,0.6111111111111112,0.6261682242990654,0.04712041884816754,0.06408094435075885,0.6,0.705,0.5602836879432624,0.4482758620689655,0.43820224719101125,0.4431818181818182,0.8717948717948718,0.6351351351351351,0.6666666666666666,54.0,118.0,11.0,47.0,2.0,12.0,65.0,165.0,17.0,48.0,189.0,45.0,11.0,12.0,26.0,3.0,0.9692307692307692,0.3939393939393939,0.3541666666666667,0.3987730061349693,0.26570048309178745,0.19001610305958133,0.4576271186440678,0.46153846153846156,0.9814814814814815,0.07568438003220612,0.23404255319148937,0.2391304347826087,0.9090909090909091,0.0759493670886076,0.16666666666666666,0.24444444444444444,24.049696969696967,12.0,93.0,17.0,8.0,18.0,1.0,16.0,0.06216696269982238,0.13218390804597702,0.06060606060606061,17.0,6.0,6.0,19.0,False,11.0,,1.0,0.06060606060606061,0.05405405405405406,0.2553191489361702,2.0,9.0,15.0,36.0,2.0,8.0,8.0,17.0,2.0,1.0,1.0,0.47058823529411764,0.012121212121212121,0.02127659574468085,0.08411214953271028,0.07476635514018691,0.25,0.5,0.22784810126582278,0.4166666666666667,0.006024096385542169,6.0,6.0,4.0,2.0,2.0,0.00847457627118644,0.6666666666666666,1.0,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,145781.0,2430,319,4353,4357,1219.0,1107.0,551,8710,163.0,17.0,36.0,23.0,74.0,111.0,159.0,348.0,168.0,885.0,4434,39.0,12.0,73.0,31.0,64.0,68.0,250.0,128.0,36.0,136.0,177.0,63.0,395.0,12.0,22.0,50.0,187.0,4.0,241.0,35.0,276.0,131.0,85.0,49.0,14.0,34.0,43.0,2.0,92.0,20.0,73.0,200.0,17.0,194.0,24.0,215.0,75.0,22.0,25.0,6.0,27.0,18.0,250.0,1219.0,25.0,22.0,0.45689655172413796,0.484375,0.49653739612188363,0.5548780487804879,0.5363300492610837,0.42771084337349397,0.6073170731707317,0.10344827586206896,0.1411042944785276,0.036036036036036036,18.141681717840658,0.532608695652174,0.029411764705882353,0.11451316595223515,0.015895953757225433,0.10638297872340426,0.018867924528301886,0.11269614835948645,0.016831683168316833,0.015590200445434299,0.01411764705882353,0.06608695652173913,0.12857142857142856,0.14890282131661442,0.11314984709480122,0.6666666666666666,0.2257617728531856,0.10249307479224377,0.3108108108108108,0.35384615384615387,0.15373961218836565,0.22077922077922077,0.21951219512195122,0.7437673130193906,0.5205674305555558,0.5148955357142857,0.5203469135802469,0.1,0.1820388349514563,0.08248587570621468,0.2824858757062147,7.912931034482757,0.28003675626005053,95.0,6.0,21.0,41.0,14.0,190.0,6.0,41.0,27.0,1.0,46.0,0.5974842767295597,0.6089743589743589,0.358974358974359,0.3961038961038961,0.00625,0.016,0.5828220858895705,0.6785714285714286,0.5789473684210527,0.34782608695652173,0.36936936936936937,0.38317757009345793,0.7804878048780488,0.35294117647058826,0.5833333333333334,50.0,147.0,83.0,227.0,20.0,58.0,133.0,374.0,40.0,100.0,375.0,225.0,83.0,32.0,41.0,3.0,0.9398496240601504,0.35561497326203206,0.4,0.3575268817204301,0.518005540166205,0.203601108033241,0.3401360544217687,0.3401360544217687,0.96,0.314404432132964,0.3656387665198238,0.3672566371681416,0.927710843373494,0.35365853658536583,0.3448275862068966,0.3688888888888889,24.51069518716578,3.0,17.0,14.0,11.0,11.0,2.0,7.0,0.016091954022988506,0.09090909090909091,0.01808785529715762,15.0,2.0,24.0,8.0,False,8.0,,2.0,0.12162162162162163,0.02843601895734597,0.5,2.0,17.0,20.0,42.0,8.0,21.0,11.0,38.0,1.0,20.0,4.0,0.2894736842105263,0.00267379679144385,0.004405286343612335,0.22077922077922077,0.2727272727272727,0.38095238095238093,1.0,0.25609756097560976,0.47619047619047616,0.010582010582010581,3.0,2.0,1.0,1.0,,,0.17647058823529413,0.6666666666666666,3.0,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,105688.0,1761,177,3166,3169,925.0,940.0,385,6335,174.0,19.0,49.0,15.0,65.0,172.0,154.0,411.0,106.0,798.0,3189,39.0,8.0,89.0,41.0,117.0,40.0,230.0,244.0,48.0,141.0,194.0,74.0,441.0,15.0,27.0,47.0,128.0,3.0,178.0,44.0,222.0,61.0,31.0,70.0,16.0,45.0,31.0,1.0,101.0,26.0,63.0,153.0,5.0,150.0,14.0,144.0,60.0,17.0,1.0,,1.0,1.0,230.0,925.0,28.0,18.0,0.3746958637469586,0.3504273504273504,0.46820027063599456,0.42410714285714285,0.4956467661691542,0.489010989010989,0.45454545454545453,0.11678832116788321,0.20114942528735633,0.01744186046511628,25.02075837254359,0.693069306930693,0.02564102564102564,0.11257695690413369,0.027054108216432865,0.13742690058479531,0.032397408207343416,0.11832319134550372,0.028747433264887063,0.030405405405405407,0.03934426229508197,0.0886426592797784,0.11589403973509933,0.12869198312236288,0.13360323886639677,1.0,0.2354533152909337,0.08795669824086604,0.23076923076923078,0.2727272727272727,0.2327469553450609,0.22093023255813954,0.21875,0.6792963464140731,0.4993230298913044,0.5075984126984125,0.4733823529411765,0.07750952986022872,0.13071895424836602,0.11152882205513784,0.2882205513784461,9.349878345498785,0.29216677195198987,86.0,7.0,23.0,53.0,9.0,64.0,8.0,53.0,38.0,2.0,30.0,0.2077922077922078,0.21333333333333335,0.23076923076923078,0.47093023255813954,0.014705882352941176,0.02932551319648094,0.4942528735632184,0.6187050359712231,0.16279069767441862,0.06666666666666667,0.3081395348837209,0.3136094674556213,0.32075471698113206,0.3684210526315789,0.46938775510204084,52.0,115.0,76.0,213.0,19.0,68.0,128.0,328.0,36.0,107.0,330.0,210.0,76.0,16.0,51.0,2.0,0.859375,0.3902439024390244,0.3364485981308411,0.39384615384615385,0.4438430311231394,0.15561569688768606,0.45217391304347826,0.45217391304347826,0.9423076923076923,0.2882273342354533,0.3568075117370892,0.3568075117370892,0.8026315789473685,0.30357142857142855,0.27941176470588236,0.3619047619047619,24.905792682926826,4.0,1.0,15.0,8.0,12.0,,12.0,0.0221606648199446,0.14736842105263157,0.030534351145038167,25.0,,54.0,5.0,False,5.0,,3.0,0.15384615384615385,0.0189873417721519,0.2857142857142857,3.0,21.0,17.0,39.0,10.0,26.0,21.0,47.0,,2.0,1.0,0.44680851063829785,,,0.2441860465116279,0.3023255813953488,0.38461538461538464,0.8,0.17410714285714285,0.4358974358974359,0.003048780487804878,11.0,,,,,,0.5238095238095238,0.9090909090909091,1.0,1.0
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,135530.0,2259,84,4083,4080,1437.0,1319.0,483,8163,174.0,27.0,62.0,11.0,40.0,205.0,216.0,419.0,166.0,1012.0,4227,39.0,10.0,75.0,63.0,134.0,79.0,319.0,224.0,29.0,146.0,200.0,88.0,454.0,13.0,26.0,68.0,243.0,42.0,353.0,42.0,395.0,52.0,37.0,69.0,22.0,49.0,71.0,2.0,140.0,52.0,77.0,172.0,27.0,173.0,18.0,208.0,74.0,27.0,27.0,4.0,27.0,18.0,319.0,1437.0,22.0,25.0,0.5155131264916468,0.4701492537313433,0.5587846763540291,0.5217391304347826,0.592814371257485,0.487012987012987,0.5799256505576208,0.06921241050119331,0.12643678160919541,0.004878048780487805,21.035598705501616,0.4928571428571429,0.25766871165644173,0.17016806722689076,0.02029664324746292,0.1511111111111111,0.02276707530647986,0.16560170394036208,0.021058315334773217,0.01907356948228883,0.027227722772277228,0.14959016393442623,0.18421052631578946,0.17892976588628762,0.1620795107033639,0.6666666666666666,0.22985468956406868,0.052840158520475564,0.275,0.3235294117647059,0.27080581241743723,0.36486486486486486,0.26956521739130435,0.6763540290620872,0.5092029722589165,0.5205810344827587,0.5012289130434785,0.09158415841584158,0.1574468085106383,0.0741106719367589,0.31521739130434784,10.689976133651552,0.35194709772226307,113.0,13.0,38.0,92.0,16.0,208.0,18.0,54.0,32.0,3.0,15.0,0.48148148148148145,0.5024154589371981,0.41025641025641024,0.4391891891891892,0.01694915254237288,0.029850746268656716,0.6494252873563219,0.743421052631579,0.39823008849557523,0.2727272727272727,0.44878048780487806,0.45098039215686275,0.6086956521739131,0.48148148148148145,0.6129032258064516,8.0,33.0,130.0,305.0,34.0,83.0,138.0,338.0,38.0,96.0,363.0,305.0,130.0,22.0,36.0,8.0,0.8768115942028986,0.40828402366863903,0.3958333333333333,0.40828402366863903,0.4464993394980185,0.043593130779392336,0.24242424242424243,0.24242424242424243,1.0,0.40290620871862615,0.4262295081967213,0.4262295081967213,0.8692307692307693,0.36086956521739133,0.40963855421686746,0.4262295081967213,24.96242603550296,6.0,19.0,22.0,17.0,23.0,,6.0,0.011235955056179775,0.12195121951219512,0.016304347826086956,20.0,4.0,51.0,10.0,False,6.0,,2.0,0.15,0.011976047904191617,0.07692307692307693,,4.0,4.0,13.0,10.0,31.0,11.0,35.0,,29.0,,0.3142857142857143,,,0.05405405405405406,0.4189189189189189,0.3225806451612903,1.0,0.05652173913043478,0.3076923076923077,,1.0,,,,,,0.25,1.0,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,53069.0,884,-126,1612,1601,428.0,441.0,183,3213,89.0,16.0,16.0,8.0,30.0,98.0,96.0,217.0,54.0,255.0,1684,29.0,,36.0,14.0,47.0,21.0,49.0,102.0,20.0,23.0,36.0,16.0,85.0,2.0,14.0,22.0,54.0,3.0,79.0,18.0,97.0,37.0,14.0,20.0,4.0,12.0,27.0,3.0,47.0,13.0,37.0,102.0,10.0,69.0,16.0,83.0,38.0,6.0,13.0,4.0,13.0,5.0,49.0,428.0,16.0,4.0,0.4423963133640553,0.2978723404255319,0.4222689075630252,0.2545454545454545,0.46195652173913043,0.6,0.35,0.09216589861751152,0.15730337078651685,0.02040816326530612,17.631004366812228,0.425531914893617,0.047619047619047616,0.10246679316888045,0.02364864864864865,0.12643678160919541,0.012422360248447204,0.10841654778887304,0.021248339973439574,0.05625,0.01694915254237288,0.08743169398907104,0.072992700729927,0.13526570048309178,0.128,0.38461538461538464,0.3739495798319328,0.12605042016806722,0.26666666666666666,0.3076923076923077,0.4117647058823529,0.5517241379310345,0.2909090909090909,0.46218487394957986,0.4778222689075633,0.48740399999999995,0.44864999999999994,0.14074074074074075,0.15261044176706828,0.1411764705882353,0.19215686274509805,9.75806451612903,0.2655086848635236,54.0,11.0,9.0,34.0,18.0,90.0,14.0,13.0,6.0,2.0,23.0,0.46875,0.5056179775280899,0.6206896551724138,0.6206896551724138,0.024691358024691357,0.01507537688442211,0.6067415730337079,0.72,0.2222222222222222,0.5,0.3469387755102041,0.3541666666666667,0.8529411764705882,0.6875,0.5625,3.0,20.0,,1.0,,1.0,3.0,21.0,,8.0,9.0,1.0,,3.0,4.0,4.0,1.0,0.14285714285714285,,0.14285714285714285,0.08823529411764706,0.08403361344537816,0.15,0.15,1.0,0.004201680672268907,,,,0.01818181818181818,,,23.43809523809524,4.0,8.0,7.0,1.0,6.0,5.0,1.0,0.008583690987124463,0.12244897959183673,0.008695652173913044,8.0,1.0,,1.0,False,8.0,,2.0,0.13333333333333333,,,,,,7.0,,,,,,,,,,,,,,,0.12727272727272726,,,,,,,,,,,,
