EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DeadBallTurnovers,Turnovers,Usage,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,32.0,1.0,-2.0,1.0,2,2,3,2.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101165,1610612765,Alex Acker,Alex Acker,101165,DET,3.0,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,169491.0,2825.0,518.0,5125.0,5085,1099,10210,5200.0,77.0,173.0,27.65016164709886,1317.0,641.0,212.0,335.0,25.0,43.0,47.0,82.0,142.0,280.0,240.0,587.0,41.0,82.0,7.0,11.0,9.0,25.0,14.0,38.0,5.0,12.0,5.0,13.0,594.0,1202.0,55.0,120.0,256.0,1609.0,61.0,128.0,12.0,23.0,14.0,172.0,121.0,240.0,14.0,38.0,106.0,390.0,874.0,314.0,165.0,32.0,1.0,37.0,14.0,68.0,3.0,223.0,52.0,275.0,34.0,18.0,121.0,23.0,79.0,602.0,26.0,55.0,3.0,44.0,126.0,2.0,172.0,84.0,256.0,13.0,52.0,34.0,18.0,96.0,17.0,58.0,9.0,38.0,4.0,12.0,15.0,49.0,60.0,207.0,6.0,29.0,255.0,2.0,26.0,303.0,29.0,15.0,118.0,41.0,14.0,2.0,1.0,4.0,1.0,8.0,2.0,16.0,8.0,1.0,2.0,390.0,1317.0,23.0,39.0,0.7356902356902357,0.7560553633217993,1.0,0.4583333333333333,0.5217391304347826,0.3684210526315789,0.46218487394957986,0.49417637271214643,0.4765625,0.5041666666666667,0.5117246596066566,0.5231788079470199,0.5107913669064749,0.550275482093664,0.5443037974683544,0.5805970149253732,0.0907715582450832,0.025,0.056572379367720464,0.12238805970149254,0.08214285714285714,0.0068143100511073255,0.036585365853658534,0.5549132947976878,0.015151515151515152,0.017142857142857144,0.061553492916463115,0.02972972972972973,0.0990990990990991,0.04421768707482993,0.06824568446407066,0.033223954060705496,0.03937007874015748,0.03111111111111111,0.023542600896860985,0.04481132075471698,0.042682926829268296,0.057352941176470586,0.05742574257425743,0.06728538283062645,0.08737864077669903,0.1259259259259259,0.02195945945945946,0.5,0.2534039334341906,0.6328358208955224,0.7210884353741497,0.6981132075471698,0.2118003025718608,0.5071428571428571,0.5525291828793775,0.5915492957746479,0.44402420574886536,0.4088586030664395,0.411663807890223,0.8541666666666666,0.06202723146747353,0.5,0.5189873417721519,1.0,0.028744326777609682,0.3684210526315789,0.3684210526315789,1.0,0.2847682119205298,0.5813953488372093,0.48,0.0728476821192053,0.6363636363636364,1.0,0.07947019867549669,0.4166666666666667,1.0,0.2949640287769784,0.573170731707317,0.08992805755395683,0.36,0.046762589928057555,0.38461538461538464,0.3441754916792738,0.3783783783783784,0.45814102272727364,0.47265206611570243,0.4541543478260871,0.08362863217576187,0.09140201394268009,0.10689869484151647,0.24238657551274084,10.745091514143095,24.41583333333333,0.25697560975609757,,,,,,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,135882.0,2265.0,535.0,4102.0,4060,843,8162,4096.0,32.0,73.0,19.525742362743003,1079.0,496.0,155.0,237.0,26.0,35.0,36.0,54.0,53.0,150.0,95.0,234.0,31.0,81.0,5.0,10.0,8.0,21.0,19.0,64.0,4.0,15.0,4.0,14.0,303.0,621.0,50.0,145.0,125.0,881.0,35.0,62.0,9.0,25.0,11.0,108.0,69.0,140.0,12.0,35.0,37.0,211.0,390.0,216.0,141.0,34.0,,64.0,19.0,45.0,1.0,92.0,42.0,134.0,31.0,11.0,42.0,13.0,37.0,310.0,13.0,60.0,4.0,29.0,146.0,13.0,188.0,77.0,265.0,17.0,50.0,39.0,11.0,41.0,7.0,21.0,7.0,20.0,2.0,5.0,5.0,21.0,41.0,73.0,4.0,6.0,153.0,5.0,7.0,167.0,17.0,,77.0,15.0,26.0,2.0,1.0,18.0,1.0,5.0,3.0,28.0,18.0,,,211.0,1079.0,7.0,15.0,0.6435643564356436,0.6818181818181818,0.94,0.3448275862068966,0.36,0.34285714285714286,0.3448275862068966,0.48792270531400966,0.5645161290322581,0.4928571428571429,0.4934725848563969,0.5574712643678161,0.49714285714285716,0.523781212841855,0.5684210526315789,0.5248756218905473,0.18929503916449086,0.006896551724137931,0.07246376811594203,0.11814345991561181,0.09333333333333334,0.01282051282051282,,0.5616438356164384,0.12871287128712872,0.026845637583892617,0.08747753145596165,0.04059539918809202,0.08605341246290801,0.02813852813852814,0.0872382851445663,0.03762886597938144,0.05392156862745098,0.04,0.033093525179856115,0.035398230088495575,0.008130081300813009,0.08608058608058608,0.0702576112412178,0.09913793103448276,0.09282700421940929,0.07,0.04709141274238227,0.6428571428571429,0.3093994778067885,0.6540084388185654,0.7416267942583732,0.6774193548387096,0.195822454308094,0.35333333333333333,0.3897058823529412,0.33962264150943394,0.30548302872062666,0.405982905982906,0.41125541125541126,0.7578947368421053,0.10574412532637076,0.38271604938271603,0.38271604938271603,0.967741935483871,0.0835509138381201,0.296875,0.30158730158730157,0.8947368421052632,0.40229885057471265,0.7428571428571429,0.34615384615384615,0.11494252873563218,0.5,1.0,0.1724137931034483,0.26666666666666666,1.0,0.30857142857142855,0.6666666666666666,0.12,0.38095238095238093,0.08,0.2857142857142857,0.49869451697127937,0.296875,0.48700163612565456,0.5048485507246376,0.4813445086705203,0.09322033898305085,0.1130690161527166,0.12258796821793416,0.2395005675368899,9.143961352657005,24.56137931034483,0.26304241833252073,9.0,2.0,2.0,0.015625,,,,,True
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,13423.0,224.0,-13.0,407.0,416,123,823,462.0,6.0,9.0,13.695652173913045,111.0,44.0,8.0,16.0,2.0,3.0,2.0,3.0,1.0,2.0,9.0,17.0,1.0,4.0,,,,1.0,1.0,6.0,,,,3.0,18.0,35.0,2.0,10.0,12.0,54.0,4.0,5.0,,,3.0,11.0,4.0,5.0,,4.0,2.0,10.0,32.0,4.0,6.0,2.0,1.0,5.0,1.0,5.0,1.0,13.0,2.0,15.0,2.0,,4.0,,9.0,32.0,2.0,4.0,,5.0,13.0,,18.0,6.0,24.0,,4.0,2.0,2.0,3.0,,1.0,,2.0,1.0,1.0,,4.0,10.0,32.0,1.0,3.0,15.0,2.0,2.0,19.0,1.0,,9.0,1.0,5.0,1.0,,3.0,1.0,,2.0,6.0,3.0,,,10.0,111.0,4.0,1.0,0.8888888888888888,0.9411764705882353,1.0,0.2,,,0.2222222222222222,0.5142857142857142,0.8,0.8,0.4666666666666667,0.8,0.4444444444444444,0.5,0.7857142857142857,0.4166666666666667,0.2222222222222222,0.1,0.14285714285714285,0.25,0.5,,,0.3333333333333333,,,0.08125,0.02877697841726619,0.10638297872340426,0.047619047619047616,0.08695652173913043,0.03314917127071823,0.02702702702702703,,0.04477611940298507,0.058823529411764705,,0.019230769230769232,0.10256410256410256,0.11594202898550725,0.15625,,,0.5,0.35555555555555557,0.5,0.6666666666666666,0.75,0.044444444444444446,0.5,1.0,1.0,0.37777777777777777,0.5294117647058824,0.5294117647058824,1.0,0.08888888888888889,0.25,0.25,1.0,0.13333333333333333,0.16666666666666666,0.2,1.0,0.6,0.6666666666666666,0.5,,,,,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.3333333333333333,,0.5777777777777777,0.2,0.4912363636363635,0.484325,0.49510624999999997,0.16981132075471697,0.20930232558139536,0.2037037037037037,0.18518518518518517,9.351428571428574,26.939999999999998,0.2727272727272727,,,,0.16666666666666666,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,145746.0,2429.0,513.0,4386.0,4355,887,8741,4412.0,36.0,71.0,11.424038080126934,1148.0,556.0,180.0,299.0,52.0,100.0,53.0,85.0,13.0,59.0,5.0,27.0,,2.0,,,,2.0,,2.0,,,,2.0,198.0,385.0,,4.0,102.0,498.0,53.0,107.0,,,23.0,129.0,58.0,100.0,,4.0,57.0,173.0,268.0,128.0,,78.0,1.0,1.0,,19.0,,104.0,29.0,133.0,15.0,14.0,53.0,17.0,34.0,295.0,50.0,186.0,5.0,83.0,385.0,52.0,520.0,241.0,761.0,22.0,126.0,78.0,48.0,35.0,12.0,22.0,5.0,13.0,,5.0,10.0,14.0,75.0,140.0,8.0,7.0,229.0,45.0,36.0,253.0,23.0,,98.0,42.0,141.0,3.0,3.0,89.0,,11.0,41.0,144.0,88.0,2.0,1.0,173.0,1148.0,13.0,40.0,0.6767676767676768,0.8427672955974843,,,,,,0.5142857142857142,0.4953271028037383,0.58,0.5089974293059126,0.4953271028037383,0.5576923076923077,0.49209486166007904,0.4708029197080292,0.5274390243902439,0.010282776349614395,,0.04935064935064935,0.05351170568561873,0.05084745762711865,,,0.49295774647887325,0.48598130841121495,0.03048780487804878,0.21739130434782608,0.11712846347607053,0.2144702842377261,0.10141987829614604,0.21686746987951808,0.1134070158577607,0.13761467889908258,0.13554987212276215,0.09592641261498029,0.10335195530726257,0.0962962962962963,0.15570934256055363,0.25565610859728505,0.24234354194407456,0.23282442748091603,0.176,0.13664596273291926,0.6111111111111112,0.7686375321336761,0.6020066889632107,0.6360424028268551,0.6833333333333333,0.15167095115681234,0.22033898305084745,0.23214285714285715,0.5384615384615384,0.06940874035989718,0.18518518518518517,0.18518518518518517,0.8,0.005141388174807198,,,,0.005141388174807198,,,,0.9345794392523364,0.52,0.19230769230769232,,,,,,,0.8173076923076923,0.6235294117647059,0.019230769230769232,,0.019230769230769232,,0.7789203084832905,,0.52212706185567,0.544261052631579,0.528485436893204,0.21120689655172414,0.21304347826086956,0.25903614457831325,0.3473895582329317,2.6148051948051942,29.3,0.2617419060647515,,3.0,4.0,,,,,,True
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,20396.0,340.0,2.0,627.0,625,147,1252,643.0,7.0,9.0,14.804845222072679,139.0,99.0,13.0,22.0,6.0,10.0,4.0,8.0,1.0,6.0,7.0,24.0,8.0,26.0,1.0,2.0,2.0,8.0,4.0,15.0,,1.0,,2.0,21.0,52.0,12.0,41.0,12.0,90.0,8.0,15.0,1.0,3.0,2.0,21.0,6.0,14.0,2.0,10.0,,18.0,28.0,14.0,36.0,10.0,,15.0,4.0,2.0,,17.0,7.0,24.0,4.0,3.0,3.0,3.0,11.0,55.0,7.0,11.0,1.0,6.0,18.0,3.0,27.0,19.0,46.0,,13.0,10.0,3.0,2.0,2.0,,,2.0,,1.0,3.0,2.0,16.0,51.0,4.0,4.0,15.0,2.0,,16.0,,,7.0,1.0,8.0,,,6.0,,1.0,1.0,8.0,5.0,,,18.0,139.0,3.0,,0.6666666666666666,0.875,1.0,0.2926829268292683,0.3333333333333333,0.2,0.2926829268292683,0.40384615384615385,0.5333333333333333,0.42857142857142855,0.41935483870967744,0.5277777777777778,0.375,0.44554455445544555,0.5526315789473685,0.375,0.44086021505376344,,0.038461538461538464,0.09090909090909091,,,,0.2222222222222222,0.13043478260869565,0.07692307692307693,0.08035714285714286,0.04721030042918455,0.09523809523809523,0.08333333333333333,0.08362369337979095,0.056782334384858045,0.04477611940298507,0.075,0.03968253968253968,0.057692307692307696,0.125,0.07142857142857142,0.04878048780487805,0.10101010101010101,0.09302325581395349,0.1,,0.625,0.23655913978494625,0.5909090909090909,0.65,0.46153846153846156,0.06451612903225806,0.16666666666666666,0.16666666666666666,1.0,0.25806451612903225,0.2916666666666667,0.2916666666666667,1.0,0.27956989247311825,0.3076923076923077,0.3076923076923077,1.0,0.16129032258064516,0.26666666666666666,0.26666666666666666,1.0,0.5555555555555556,0.6,0.16666666666666666,0.1111111111111111,0.5,1.0,0.05555555555555555,,,0.3333333333333333,0.5,0.3333333333333333,0.25,0.08333333333333333,,0.6774193548387096,0.26666666666666666,0.5136064516129032,0.52605,0.5162958333333333,0.07,0.11864406779661017,0.23333333333333334,0.2,9.898076923076921,24.180487804878048,0.22169059011164274,,,,,,,,,True
960,1610612765,Tony Delk,Tony Delk,960,DET,1817.0,30.0,-21.0,58.0,55,17,113,74.0,,,12.857142857142858,19.0,11.0,,1.0,,,,,,,1.0,3.0,,,,,,,3.0,4.0,,,1.0,1.0,1.0,4.0,3.0,4.0,2.0,13.0,,,,,,,,1.0,1.0,1.0,,3.0,,2.0,6.0,,,4.0,3.0,,,3.0,,3.0,,,1.0,,2.0,6.0,,1.0,,4.0,3.0,,7.0,1.0,8.0,,,,,,,,,,,,,,2.0,4.0,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,,,3.0,19.0,1.0,,,,0.6666666666666666,0.75,,1.0,0.75,0.25,,,0.6875,,0.75,0.7222222222222222,,0.75,0.5,,,,,,,,,,0.17647058823529413,0.034482758620689655,0.6666666666666666,,0.30434782608695654,0.02857142857142857,,,0.0625,,,,,0.3,0.6666666666666666,,,,0.125,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,0.5,1.0,0.625,0.75,0.4505,,0.471675,0.1111111111111111,0.2,,0.23076923076923078,16.125,25.95,0.3275862068965517,3.0,,,,,,,,True
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,18968.0,316.0,12.0,572.0,578,148,1150,606.0,13.0,24.0,15.82089552238806,131.0,78.0,11.0,19.0,1.0,1.0,3.0,3.0,3.0,10.0,17.0,41.0,,,,,,,2.0,3.0,,,1.0,1.0,31.0,70.0,2.0,3.0,16.0,84.0,5.0,6.0,,,2.0,12.0,7.0,15.0,1.0,1.0,4.0,21.0,22.0,40.0,3.0,,,3.0,2.0,6.0,,64.0,18.0,82.0,9.0,9.0,22.0,5.0,37.0,182.0,3.0,6.0,1.0,3.0,20.0,,23.0,10.0,33.0,,9.0,5.0,4.0,11.0,3.0,7.0,1.0,4.0,,2.0,2.0,6.0,14.0,39.0,,5.0,22.0,,2.0,19.0,1.0,,8.0,2.0,1.0,,,,,1.0,,1.0,,,,21.0,131.0,4.0,1.0,0.3548387096774194,0.3548387096774194,0.5,0.6666666666666666,,1.0,0.6666666666666666,0.44285714285714284,0.8333333333333334,0.4666666666666667,0.4657534246575342,0.8333333333333334,0.53125,0.5121951219512195,0.8571428571428571,0.5833333333333334,0.0410958904109589,,0.08571428571428572,0.21052631578947367,0.1,0.024390243902439025,,0.4583333333333333,,0.0625,0.08333333333333333,0.02510460251046025,0.0625,0.10714285714285714,0.0798611111111111,0.033707865168539325,0.02857142857142857,,0.031746031746031744,0.15789473684210525,,0.08974358974358974,0.06,0.08928571428571429,0.06060606060606061,0.06666666666666667,,,0.2602739726027397,0.5789473684210527,0.7333333333333333,0.36363636363636365,0.136986301369863,0.3,0.3333333333333333,,0.5616438356164384,0.4146341463414634,0.425,0.4117647058823529,,,,,0.0410958904109589,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,1.0,,,,,,,,0.1875,1.0,,,0.0625,1.0,0.3013698630136986,0.6666666666666666,0.4380356164383562,0.4040000000000001,0.40221250000000003,0.1,0.1038961038961039,0.14285714285714285,0.25,11.794285714285714,26.066666666666663,0.229020979020979,3.0,,,,,,,,True
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,1499.0,25.0,-19.0,46.0,48,15,94,57.0,2.0,3.0,18.867924528301884,5.0,6.0,1.0,3.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,2.0,6.0,,,,4.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,4.0,2.0,6.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,6.0,7.0,,1.0,4.0,2.0,,2.0,,,1.0,,3.0,,,2.0,,,1.0,3.0,2.0,,,,5.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.2857142857142857,,,,,,,,,,0.3333333333333333,,,0.14285714285714285,0.09523809523809523,,,0.13793103448275862,0.09090909090909091,0.1,0.5,,,,,0.25,0.2727272727272727,,,,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,0.45625,0.5242,,0.14285714285714285,0.14285714285714285,,,8.933333333333334,,0.10869565217391304,,1.0,1.0,,,,,,True
