EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,ShortMidRangeAssists,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,on,Arc3PctBlocked,3SecondViolations,HeaveMakes,Blocked3s,BlockedArc3
239,1610612761,Darrick Martin,Darrick Martin,239,TOR,1631.0,27,7,56,55,50,55,10,111,,,,,,,,,,,,3.0,,,2.0,3.0,3.0,1.0,3.0,3.0,,,3.0,6.0,4.0,13,62,,,1.0,,3.0,,,3.0,5.0,4.0,13.0,,,6.0,,,3.0,3.0,,2.0,1.0,3.0,1.0,,2.0,,7.0,,,,1.0,,,1,,1,,1.0,1.0,,,,,,,,,,,,1.0,3.0,1.0,,4.0,2.0,,6.0,,,3.0,,,,,,,13.0,50,2.0,3.0,,,0.6666666666666666,0.5,0.6,0.5,,,,0.75,1.5,0.9,0.7222222222222222,1.5,0.8125,1.0,,,,13.636363636363635,,,,,,0.14285714285714285,,0.058823529411764705,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,0.6666666666666666,,,,,1.0,,,0.4,,0.6,1.0,1.0,1.0,0.48252500000000004,0.45585,0.46995000000000003,,,0.23076923076923078,1.0,,24.200000000000003,0.8928571428571429,,,,,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,True,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,15508.0,258,-17,485,493,81,90,56,978,13.0,27.0,5.0,6.0,2.0,6.0,9.0,25.0,23.0,48.0,,,,,,,2.0,1.0,,1.0,45.0,100.0,,2.0,41.0,131,521,7.0,10.0,1.0,5.0,19.0,5.0,14.0,,1.0,16.0,26.0,44.0,46.0,,6.0,,2.0,,8.0,15.0,5.0,20.0,5.0,,8.0,5.0,45.0,9.0,9.0,,5.0,32.0,4.0,41,18.0,59,2.0,6.0,4.0,2.0,12.0,1.0,5.0,6.0,1.0,7.0,2.0,18.0,1.0,3.0,8.0,16.0,,1.0,35.0,1.0,2.0,48.0,5.0,23.0,4.0,7.0,4.0,1.0,2.0,7.0,6.0,26.0,81,4.0,3.0,0.4888888888888889,0.5238095238095238,,,,,0.45,0.7,0.35714285714285715,0.4411764705882353,0.6363636363636364,0.3333333333333333,0.5282258064516129,0.7916666666666666,0.5652173913043478,0.0196078431372549,0.08,0.2222222222222222,0.08,25.63176895306859,0.6666666666666666,0.26666666666666666,,0.21621621621621623,0.05027932960893855,0.10638297872340426,0.15517241379310345,0.18974358974358974,0.0759493670886076,0.017241379310344827,0.04081632653061224,0.08333333333333333,0.1724137931034483,0.13793103448275862,0.16279069767441862,0.26666666666666666,0.21666666666666667,0.12903225806451613,0.0625,0.04081632653061224,0.8571428571428571,0.2647058823529412,0.48148148148148145,0.6190476190476191,0.23076923076923078,0.24509803921568626,0.36,0.391304347826087,0.2222222222222222,0.47058823529411764,0.4791666666666667,0.4791666666666667,0.7391304347826086,,,,,0.0196078431372549,,,,0.5454545454545454,0.8333333333333334,,,0.09090909090909091,0.4,0.3333333333333333,,,0.06666666666666667,,0.28431372549019607,,0.43623529411764705,0.4547555555555555,0.47891333333333336,0.19166666666666668,0.19491525423728814,0.1450381679389313,0.1984732824427481,10.795,25.1,0.1670103092783505,,2.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2737,1610612761,Rafael Araujo,Rafael Araujo,2737,TOR,2927.0,49,-26,90,92,16,16,11,182,,3.0,,2.0,,1.0,,4.0,3.0,6.0,,,,,,,,,,,3.0,13.0,,,,6,116,,2.0,,,,1.0,5.0,,,,2.0,6.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,,1.0,,1,3.0,4,,3.0,,3.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,5.0,8.0,1.0,,4.0,,1.0,4.0,,2.0,,,,,,,,2.0,16,1.0,,1.0,1.0,,,,,0.23076923076923078,,0.2,0.23076923076923078,,0.2,0.2,,0.16666666666666666,,0.07692307692307693,,0.25,17.142857142857142,0.3333333333333333,,,0.05,0.04878048780487805,,0.14285714285714285,0.038461538461538464,0.0625,,0.125,0.05555555555555555,,0.3333333333333333,,0.14285714285714285,,,,,,0.23076923076923078,,,,0.3076923076923077,,,,0.46153846153846156,0.5,0.5,1.0,,,,,,,,,1.0,,,,,0.2,,,,,,0.23076923076923078,,0.4157307692307693,0.5033,0.39798,0.13333333333333333,0.13333333333333333,,0.3333333333333333,10.523076923076925,,0.17777777777777778,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
677,1610612761,Eric Williams,Eric Williams,677,TOR,4857.0,81,-32,150,152,27,40,16,302,3.0,4.0,,,1.0,1.0,1.0,4.0,4.0,5.0,,3.0,1.0,,1.0,1.0,3.0,,,1.0,8.0,13.0,1.0,6.0,9.0,28,171,,,1.0,4.0,4.0,2.0,3.0,,2.0,,4.0,10.0,6.0,3.0,,,3.0,1.0,,5.0,,5.0,,,1.0,4.0,10.0,,1.0,,2.0,4.0,2.0,8,1.0,9,,2.0,2.0,,4.0,2.0,,3.0,,4.0,,7.0,,1.0,8.0,13.0,,1.0,6.0,,1.0,10.0,,5.0,,,,,,,,4.0,27,1.0,,0.625,0.625,1.0,0.16666666666666666,,0.16666666666666666,0.6153846153846154,,0.6666666666666666,0.5,,0.4,0.5833333333333334,0.6666666666666666,0.4,0.3157894736842105,,,,18.235294117647058,0.5714285714285714,0.5,,0.0851063829787234,0.01818181818181818,0.1111111111111111,,0.09230769230769231,0.0136986301369863,0.06666666666666667,,,,,0.1,0.047619047619047616,0.125,0.09090909090909091,0.14285714285714285,,,0.21052631578947367,0.75,0.75,0.3333333333333333,0.21052631578947367,0.25,0.25,,0.2631578947368421,0.8,0.8,1.0,0.15789473684210525,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,0.2,1.0,0.2,,0.2,,0.5263157894736842,0.3333333333333333,0.49386052631578947,0.52215,0.54002,0.20833333333333334,0.2777777777777778,0.14285714285714285,0.14285714285714285,10.399999999999999,23.833333333333332,0.18,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
101111,1610612761,Charlie Villanueva,Charlie Villanueva,101111,TOR,119606.0,1993,61,3802,3805,1185,1385,454,7607,179.0,281.0,65.0,100.0,53.0,89.0,94.0,221.0,37.0,104.0,25.0,70.0,9.0,10.0,25.0,37.0,110.0,4.0,5.0,26.0,310.0,606.0,62.0,180.0,97.0,903,4254,82.0,133.0,13.0,29.0,208.0,85.0,178.0,15.0,51.0,40.0,255.0,342.0,278.0,183.0,130.0,,110.0,37.0,38.0,58.0,22.0,80.0,9.0,13.0,28.0,27.0,182.0,39.0,113.0,4.0,64.0,183.0,46.0,293,156.0,449,21.0,55.0,37.0,18.0,43.0,4.0,19.0,37.0,3.0,24.0,9.0,80.0,15.0,21.0,134.0,222.0,17.0,15.0,129.0,13.0,15.0,139.0,12.0,63.0,12.0,56.0,41.0,1.0,14.0,56.0,35.0,255.0,1185,17.0,10.0,0.5516129032258065,0.6979591836734694,0.9838709677419355,0.34444444444444444,0.29411764705882354,0.34444444444444444,0.5115511551155115,0.6165413533834586,0.47752808988764045,0.5127226463104325,0.613013698630137,0.46943231441048033,0.5318021201413428,0.6419753086419753,0.5019685039370079,0.22900763358778625,0.0627062706270627,0.08185053380782918,0.06334841628959276,21.450011544677903,0.5375,0.2967741935483871,0.03418803418803419,0.14878048780487804,0.09120258272800645,0.15763546798029557,0.07692307692307693,0.15097799511002444,0.08705612829324169,0.14320388349514562,0.06684491978609626,0.0640176600441501,0.09090909090909091,0.05319148936170213,0.15384615384615385,0.1580547112462006,0.13725490196078433,0.15151515151515152,0.1743119266055046,0.05675675675675676,0.625,0.3575063613231552,0.6370106761565836,0.6937984496124031,0.553072625698324,0.2811704834605598,0.4253393665158371,0.45410628019323673,0.48936170212765956,0.13231552162849872,0.3557692307692308,0.3592233009708738,0.7027027027027027,0.089058524173028,0.35714285714285715,0.35714285714285715,1.0,0.13994910941475827,0.33636363636363636,0.3425925925925926,0.972972972972973,0.684931506849315,0.65,0.06153846153846154,0.06164383561643835,0.0273972602739726,0.388646288209607,0.5955056179775281,0.1091703056768559,0.4,0.11353711790393013,0.19230769230769232,0.5865139949109415,0.33636363636363636,0.49436590330788793,0.5135570175438596,0.4920519650655022,0.07646356033452807,0.0958904109589041,0.23034330011074197,0.2823920265780731,6.303960396039605,24.436111111111106,0.3116780641767491,2.0,3.0,,3.0,2.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,0.38461538461538464,0.4444444444444444,1.0,0.25,1.0,0.005555555555555556,1.0,2.0,0.011111111111111112,0.009615384615384616,,False,0.01818181818181818,,,,
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,85080.0,1418,-132,2661,2699,668,837,295,5360,72.0,116.0,12.0,24.0,17.0,23.0,33.0,65.0,38.0,103.0,18.0,44.0,4.0,3.0,9.0,9.0,32.0,1.0,2.0,8.0,143.0,284.0,27.0,76.0,92.0,459,2998,18.0,38.0,5.0,7.0,46.0,27.0,49.0,5.0,17.0,24.0,93.0,192.0,94.0,78.0,18.0,1.0,31.0,9.0,25.0,35.0,21.0,56.0,9.0,12.0,19.0,7.0,133.0,14.0,37.0,4.0,31.0,105.0,30.0,166,55.0,221,7.0,35.0,22.0,13.0,33.0,6.0,16.0,49.0,4.0,17.0,5.0,82.0,5.0,7.0,97.0,205.0,12.0,29.0,100.0,4.0,15.0,114.0,10.0,58.0,4.0,11.0,9.0,1.0,1.0,11.0,5.0,93.0,668,28.0,3.0,0.6713286713286714,0.7164179104477612,0.9629629629629629,0.35526315789473684,0.29411764705882354,0.36,0.5035211267605634,0.47368421052631576,0.5510204081632653,0.5097222222222222,0.45348837209302323,0.5227272727272727,0.5570388349514563,0.48936170212765956,0.5886075949367089,0.2111111111111111,0.0880281690140845,0.12931034482758622,0.1076923076923077,16.45021645021645,0.4024390243902439,0.2857142857142857,0.05970149253731343,0.11945392491467577,0.039112050739957716,0.09967845659163987,0.04713804713804714,0.11428571428571428,0.04102976669348351,0.04946996466431095,0.02112676056338028,0.044854881266490766,0.04716981132075472,0.047058823529411764,0.0763888888888889,0.1446280991735537,0.13753581661891118,0.0963302752293578,0.10752688172043011,0.043478260869565216,0.45454545454545453,0.32222222222222224,0.6206896551724138,0.7128712871287128,0.6805555555555556,0.18055555555555555,0.5076923076923077,0.5689655172413793,0.45454545454545453,0.2861111111111111,0.36893203883495146,0.38,0.8421052631578947,0.12222222222222222,0.4090909090909091,0.4090909090909091,0.9444444444444444,0.08888888888888889,0.28125,0.28125,1.0,0.5581395348837209,0.5,0.25,0.09302325581395349,0.023255813953488372,0.3484848484848485,0.7391304347826086,0.13636363636363635,0.3333333333333333,0.12121212121212122,0.25,0.5333333333333333,0.2903225806451613,0.49219637883008366,0.5177970588235294,0.49083,0.14215686274509803,0.1746987951807229,0.10021786492374728,0.20261437908496732,8.423239436619722,23.928947368421053,0.2510334460729049,1.0,9.0,,3.0,,2.0,1.0,,1.0,3.0,,,0.2,0.25,1.0,,,,,,,0.02912621359223301,,False,,2.0,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,80717.0,1345,-102,2572,2590,835,899,278,5162,63.0,116.0,6.0,9.0,17.0,26.0,6.0,28.0,42.0,94.0,1.0,9.0,,,3.0,5.0,32.0,2.0,,12.0,111.0,238.0,6.0,41.0,70.0,310,2875,10.0,15.0,2.0,,20.0,24.0,56.0,,15.0,30.0,78.0,58.0,164.0,12.0,8.0,2.0,30.0,5.0,24.0,178.0,92.0,270.0,60.0,32.0,78.0,68.0,632.0,6.0,22.0,1.0,28.0,69.0,4.0,101,29.0,130,3.0,40.0,20.0,20.0,60.0,12.0,44.0,33.0,8.0,16.0,4.0,93.0,5.0,17.0,41.0,84.0,,2.0,87.0,2.0,12.0,83.0,7.0,29.0,15.0,4.0,2.0,1.0,1.0,4.0,3.0,78.0,835,7.0,14.0,0.26126126126126126,0.27102803738317754,0.6666666666666666,0.14634146341463414,,0.15384615384615385,0.46638655462184875,0.6666666666666666,0.42857142857142855,0.43010752688172044,0.5882352941176471,0.3380281690140845,0.4889240506329114,0.5882352941176471,0.4425287356321839,0.14695340501792115,0.10084033613445378,0.16379310344827586,0.14285714285714285,14.162049861495845,0.6451612903225806,0.036036036036036036,0.012195121951219513,0.08363636363636363,0.025730994152046785,0.09180327868852459,0.018691588785046728,0.08584070796460178,0.023809523809523808,0.03125,0.01593625498007968,0.028481012658227847,0.010309278350515464,0.031496062992125984,0.06472491909385113,0.06842105263157895,0.11042944785276074,0.08597285067873303,0.10714285714285714,0.022556390977443608,0.75,0.4157706093189964,0.5431034482758621,0.6494845360824743,0.19047619047619047,0.1003584229390681,0.21428571428571427,0.25,0.16666666666666666,0.33691756272401435,0.44680851063829785,0.45161290322580644,0.38095238095238093,0.03225806451612903,0.1111111111111111,0.1111111111111111,1.0,0.11469534050179211,0.15625,0.15625,0.6,0.5294117647058824,0.6666666666666666,0.16666666666666666,,0.11764705882352941,0.36619718309859156,0.6538461538461539,0.04225352112676056,,0.16901408450704225,,0.5627240143369175,0.16666666666666666,0.4945155797101446,0.48192500000000005,0.48389347826086965,0.09634551495016612,0.11153846153846154,0.06451612903225806,0.25161290322580643,8.739915966386553,26.62195121951219,0.32465007776049765,3.0,32.0,2.0,,,3.0,,,,6.0,,,,,,,,,,,,0.010638297872340425,,False,,,,,
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,68602.0,1143,-88,2195,2172,674,710,248,4367,41.0,70.0,3.0,4.0,13.0,20.0,43.0,103.0,52.0,130.0,24.0,67.0,6.0,7.0,20.0,6.0,42.0,7.0,1.0,13.0,136.0,303.0,30.0,109.0,152.0,514,2458,8.0,15.0,13.0,9.0,37.0,36.0,74.0,8.0,33.0,83.0,179.0,92.0,180.0,87.0,6.0,2.0,40.0,6.0,19.0,68.0,37.0,105.0,19.0,18.0,39.0,19.0,247.0,4.0,11.0,,32.0,56.0,17.0,105,15.0,120,6.0,18.0,7.0,11.0,26.0,5.0,12.0,34.0,3.0,14.0,4.0,60.0,1.0,18.0,45.0,92.0,5.0,15.0,137.0,3.0,4.0,198.0,14.0,62.0,34.0,10.0,5.0,,5.0,10.0,6.0,179.0,674,9.0,32.0,0.3382352941176471,0.3458646616541353,0.9666666666666667,0.27522935779816515,0.24242424242424243,0.2803738317757009,0.44884488448844884,0.5333333333333333,0.4864864864864865,0.4393203883495146,0.5,0.4485981308411215,0.507085020242915,0.5606060606060606,0.5580645161290323,0.2645631067961165,0.0627062706270627,0.15714285714285714,0.04854368932038835,22.40194096239385,0.43333333333333335,0.2236842105263158,,0.07965860597439545,0.014666666666666666,0.14349775784753363,0.015503875968992248,0.09503239740820735,0.01488095238095238,0.02666666666666667,0.016736401673640166,0.0034965034965034965,0.01948051948051948,0.009615384615384616,0.06274509803921569,0.07738095238095238,0.09642857142857143,0.12658227848101267,0.18461538461538463,0.02702702702702703,0.6,0.16990291262135923,0.5857142857142857,0.6949152542372882,0.2682926829268293,0.25,0.4174757281553398,0.4387755102040816,0.13953488372093023,0.3155339805825243,0.4,0.4094488188976378,0.5576923076923077,0.16262135922330098,0.3582089552238806,0.3582089552238806,0.9583333333333334,0.10194174757281553,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.75,,0.21428571428571427,0.25,0.18691588785046728,0.65,0.18691588785046728,0.35,0.12149532710280374,0.07692307692307693,0.4344660194174757,0.15,0.4666968292682926,0.4919323529411765,0.4658009523809524,0.13478260869565217,0.17663817663817663,0.07198443579766536,0.34824902723735407,10.823432343234325,24.64770642201835,0.3070615034168565,3.0,10.0,20.0,,,,3.0,1.0,4.0,3.0,,,0.3076923076923077,0.5,1.0,0.14285714285714285,1.0,,,,,0.023076923076923078,,False,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,158620.0,2644,-60,5039,5025,1528,1702,567,10064,119.0,210.0,14.0,24.0,39.0,57.0,30.0,85.0,98.0,238.0,93.0,200.0,21.0,29.0,64.0,62.0,174.0,13.0,17.0,58.0,247.0,533.0,155.0,374.0,179.0,1138,5645,22.0,43.0,34.0,14.0,97.0,67.0,129.0,46.0,122.0,74.0,346.0,274.0,220.0,417.0,22.0,9.0,164.0,61.0,18.0,114.0,34.0,148.0,16.0,18.0,50.0,49.0,330.0,13.0,35.0,2.0,63.0,197.0,11.0,271,50.0,321,11.0,87.0,52.0,35.0,55.0,10.0,29.0,49.0,4.0,26.0,7.0,104.0,4.0,30.0,81.0,193.0,7.0,21.0,208.0,7.0,44.0,224.0,19.0,84.0,26.0,13.0,8.0,1.0,4.0,13.0,8.0,346.0,1528,38.0,21.0,0.5546558704453441,0.5805084745762712,0.896774193548387,0.4144385026737968,0.3770491803278688,0.42191780821917807,0.4634146341463415,0.5116279069767442,0.5193798449612403,0.5286659316427784,0.538961038961039,0.5418326693227091,0.5653040877367896,0.563953488372093,0.596885813148789,0.412348401323043,0.03377110694183865,0.06666666666666667,0.03529411764705882,19.472295514511874,0.5288461538461539,0.061452513966480445,0.013793103448275862,0.12236024844720497,0.021021021021021023,0.12727272727272726,0.01951951951951952,0.12351543942992874,0.02059202059202059,0.02404809619238477,0.013972055888223553,0.02406015037593985,0.026634382566585957,0.007905138339920948,0.07606679035250463,0.10321100917431193,0.17480314960629922,0.12103746397694524,0.14189189189189189,0.023758099352051837,0.6153846153846154,0.23153252480705622,0.5666666666666667,0.6071428571428571,0.5294117647058824,0.09371554575523705,0.35294117647058826,0.36585365853658536,0.43333333333333335,0.2624035281146637,0.4117647058823529,0.41350210970464135,0.6224489795918368,0.2205071664829107,0.465,0.46733668341708545,0.956989247311828,0.1918412348401323,0.3563218390804598,0.3583815028901734,0.8064516129032258,0.3116883116883117,0.5833333333333334,0.07142857142857142,0.2727272727272727,0.16883116883116883,0.22709163346613545,0.6842105263157895,0.2549800796812749,0.453125,0.23107569721115537,0.29310344827586204,0.6438809261300992,0.3719512195121951,0.5116597547380155,0.5225094827586207,0.49713858921161813,0.09109518935516889,0.14046822742474915,0.0852372583479789,0.30404217926186294,9.837148217636022,24.77754010695187,0.303234768803334,4.0,15.0,8.0,,1.0,,8.0,5.0,13.0,48.0,,5.0,0.38235294117647056,0.38095238095238093,0.875,0.38461538461538464,1.0,0.013192612137203167,2.0,2.0,0.0053475935828877,0.004201680672268907,0.005,False,0.005747126436781609,,1.0,,
2229,1610612761,Mike James,Mike James,2229,TOR,147748.0,2462,-26,4683,4677,1350,1453,539,9360,160.0,286.0,11.0,19.0,48.0,96.0,65.0,153.0,126.0,275.0,26.0,56.0,3.0,8.0,16.0,119.0,286.0,24.0,45.0,112.0,351.0,714.0,145.0,342.0,255.0,1392,5250,24.0,43.0,27.0,10.0,100.0,101.0,217.0,53.0,128.0,134.0,495.0,122.0,580.0,267.0,10.0,3.0,283.0,119.0,59.0,258.0,118.0,376.0,67.0,51.0,94.0,125.0,870.0,6.0,31.0,,61.0,120.0,5.0,186,37.0,223,9.0,54.0,35.0,19.0,96.0,18.0,67.0,76.0,8.0,29.0,9.0,172.0,8.0,57.0,63.0,188.0,4.0,31.0,263.0,3.0,22.0,305.0,25.0,91.0,57.0,2.0,,1.0,1.0,2.0,2.0,495.0,1350,27.0,55.0,0.1737891737891738,0.17630057803468208,0.6137931034482759,0.4239766081871345,0.4140625,0.4277286135693215,0.49159663865546216,0.5581395348837209,0.46543778801843316,0.5383522727272727,0.6428571428571429,0.5231884057971015,0.5788804071246819,0.6621621621621622,0.5873205741626795,0.32386363636363635,0.08263305322128851,0.16783216783216784,0.06535947712418301,25.50056667925954,0.5581395348837209,0.030303030303030304,,0.08037508372404555,0.020274689339437543,0.1227364185110664,0.009375,0.09095477386934674,0.01705855232826187,0.023305084745762712,0.034324942791762014,0.008064516129032258,0.014457831325301205,,0.06302521008403361,0.06506024096385542,0.10465116279069768,0.11748633879781421,0.13740458015267176,0.018711018711018712,1.0,0.2708333333333333,0.5594405594405595,0.6722689075630253,0.2,0.14488636363636365,0.42483660130718953,0.45454545454545453,0.1076923076923077,0.2604166666666667,0.4581818181818182,0.45985401459854014,0.1746031746031746,0.05303030303030303,0.4642857142857143,0.4727272727272727,0.9615384615384616,0.2708333333333333,0.4160839160839161,0.4160839160839161,0.5378151260504201,0.2714285714285714,0.5789473684210527,0.09090909090909091,0.04285714285714286,0.34285714285714286,0.2782608695652174,0.5,0.0463768115942029,0.5,0.32463768115942027,0.4017857142857143,0.5946969696969697,0.4204946996466431,0.48404558404558407,0.48923125000000006,0.4694142857142855,0.08199643493761141,0.11666666666666667,0.07183908045977011,0.35560344827586204,9.048459383753498,25.11666666666667,0.2882767456758488,2.0,39.0,32.0,,,1.0,1.0,13.0,14.0,168.0,1.0,1.0,0.5185185185185185,0.3333333333333333,1.0,0.5416666666666666,0.8461538461538461,0.0029239766081871343,1.0,1.0,0.0029239766081871343,0.0036363636363636364,0.017857142857142856,False,,,,,
