EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,BlockedAtRim,LiveBallTurnoverPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3Assists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PtsUnassisted3s,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Corner3PctBlocked,on,Clear Path Fouls
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2669.0,44,-15,90,89,22,52,10,179,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,6.0,13.0,4.0,16.0,103,1.0,2.0,2.0,1.0,3.0,4.0,6.0,8.0,4.0,2.0,2.0,1.0,5.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,3,1.0,6.0,3.0,12.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,22,3.0,0.6666666666666666,0.8,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.5,19.801980198019802,0.16129032258064516,0.06666666666666667,0.1,0.14634146341463414,0.04878048780487805,0.2,0.058823529411764705,0.38461538461538464,0.16666666666666666,1.0,0.38461538461538464,0.6,0.6,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.2,0.2,1.0,0.5,1.0,0.3333333333333333,1.0,0.38461538461538464,0.4507846153846154,0.5052,0.4619333333333333,0.1875,0.1875,0.125,0.375,9.430769230769233,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,769.0,13,-12,25,25,9,17,3,50,,,,,,,,,,,,,2.0,2.0,37,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,2.0,9,1.0,,,,,,,,,1.0,,1.0,7.4074074074074066,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.36,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,27275.0,455,-25,816,827,198,206,122,1643,25.0,52.0,6.0,9.0,6.0,13.0,2.0,11.0,17.0,49.0,44.0,112.0,21.0,151.0,900,8.0,17.0,25.0,9.0,18.0,5.0,32.0,56.0,32.0,8.0,14.0,13.0,36.0,51.0,21.0,72.0,12.0,8.0,12.0,20.0,16.0,57,4.0,27.0,2.0,31.0,14.0,1.0,11.0,3.0,11.0,5.0,1.0,32.0,198,1.0,0.6363636363636364,0.7,0.39285714285714285,0.47058823529411764,0.5,0.4391891891891892,0.5,0.46551724137931033,0.46319018404907975,0.5434782608695652,0.5,19.102296450939455,0.12040133779264214,0.043343653250773995,0.16049382716049382,0.12894736842105264,0.047505938242280284,0.03488372093023256,0.05521472392638037,0.16428571428571428,0.21428571428571427,0.45454545454545453,0.35135135135135137,0.4807692307692308,0.5952380952380952,0.44,0.07432432432432433,0.18181818181818182,0.2222222222222222,1.0,0.3310810810810811,0.3469387755102041,0.3469387755102041,0.8823529411764706,0.47368421052631576,0.6666666666666666,0.4482758620689655,0.46153846153846156,0.5945945945945946,0.4962033783783784,0.47517187499999997,0.5134931034482759,0.09259259259259259,0.1111111111111111,0.16556291390728478,0.2119205298013245,9.2,0.2426470588235294,23.0,28.0,2.0,61.0,8.0,4.0,8.0,0.4,8.0,18.0,1.0,6.0,6.0,18.0,1.0,2.0,2.0,5.0,14.0,36.0,1.0,2.0,6.0,3.0,11.0,42.0,18.0,6.0,12.0,1.0,5.0,5.0,9.0,12.0,6.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,0.3888888888888889,0.5,0.2727272727272727,0.3888888888888889,0.24324324324324326,0.027777777777777776,0.10714285714285714,0.19230769230769232,0.18181818181818182,0.05555555555555555,0.08695652173913043,0.03225806451612903,0.061224489795918366,0.02702702702702703,0.08333333333333333,0.02631578947368421,0.05263157894736842,0.125,0.04,0.013157894736842105,0.12162162162162163,0.4444444444444444,0.4444444444444444,1.0,0.12162162162162163,0.3333333333333333,0.35294117647058826,1.0,0.16666666666666666,0.10526315789473684,0.5,1.0,0.20689655172413793,0.16666666666666666,0.1724137931034483,0.4,0.3333333333333333,0.027777777777777776,24.71666666666667,,,,,,,,,,,,,,,,,,,,,True,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,103986.0,1733,137,3142,3127,889,782,457,6269,104.0,143.0,31.0,55.0,22.0,34.0,35.0,80.0,146.0,335.0,285.0,558.0,68.0,638.0,3296,49.0,101.0,113.0,62.0,124.0,34.0,158.0,456.0,114.0,46.0,114.0,37.0,204.0,280.0,156.0,436.0,46.0,29.0,49.0,76.0,124.0,220,20.0,130.0,28.0,122.0,53.0,14.0,46.0,14.0,48.0,29.0,6.0,158.0,889,14.0,0.8,0.8702290076335878,0.510752688172043,0.48514851485148514,0.5,0.5089285714285714,0.48514851485148514,0.49206349206349204,0.5186991869918699,0.4956140350877193,0.5096774193548387,18.741524274477896,0.17465753424657535,0.09437086092715231,0.14122137404580154,0.16853146853146853,0.09453376205787781,0.13986013986013987,0.07035928143712575,0.1569767441860465,0.13829787234042554,0.6041666666666666,0.25535714285714284,0.7272727272727273,0.7878787878787878,0.6923076923076923,0.14285714285714285,0.4375,0.45454545454545453,0.5714285714285714,0.5982142857142857,0.43582089552238806,0.437125748502994,0.9315068493150684,0.5445544554455446,0.5636363636363636,0.2698412698412698,0.6470588235294118,0.25892857142857145,0.4296166964285713,0.4691011627906977,0.4261067460317459,0.08818635607321132,0.08848080133555926,0.17711598746081506,0.2476489028213166,11.857885304659497,0.2829408020369192,66.0,90.0,14.0,204.0,27.0,18.0,25.0,0.35526315789473684,,1.0,,1.0,,1.0,,,,1.0,,2.0,,,15.0,,2.0,,1.0,,15.0,,24.0,16.0,25.0,27.0,33.0,9.0,39.0,7.0,17.0,10.0,9.0,,5.0,9.0,19.0,18.0,12.0,,,22.0,,,,,,0.0035714285714285713,,0.026881720430107527,0.07692307692307693,0.0375,,0.38235294117647056,0.08108108108108109,0.09510086455331412,0.1062992125984252,0.08333333333333333,0.11764705882352941,0.17054263565891473,0.21509433962264152,0.14864864864864866,0.02734375,0.0017857142857142857,,,,0.0017857142857142857,,,,0.16129032258064516,,,,0.007936507936507936,,0.007936507936507936,,,,25.0,8.0,3.0,12.0,2.0,2.0,7.0,1.0,5.0,4.0,0.0029850746268656717,,,,,,,,,,,True,
960,1610612765,Tony Delk,Tony Delk,960,DET,18557.0,309,-22,572,565,108,150,90,1137,12.0,18.0,2.0,3.0,3.0,4.0,8.0,24.0,21.0,48.0,41.0,90.0,14.0,147.0,626,5.0,9.0,17.0,5.0,13.0,7.0,29.0,36.0,46.0,4.0,8.0,8.0,22.0,30.0,9.0,39.0,11.0,7.0,3.0,14.0,9.0,21,2.0,19.0,,21.0,9.0,3.0,1.0,,1.0,1.0,,29.0,108,3.0,0.43902439024390244,0.46153846153846156,0.45555555555555555,0.5555555555555556,0.38461538461538464,0.5115384615384615,0.38461538461538464,0.44,0.5287769784172662,0.53125,0.46774193548387094,22.63313609467456,0.11224489795918367,0.0365296803652968,0.1509433962264151,0.12048192771084337,0.0313588850174216,0.04878048780487805,0.05042016806722689,0.16666666666666666,0.17647058823529413,1.0,0.13846153846153847,0.6666666666666666,0.7058823529411765,0.4166666666666667,0.18461538461538463,0.3333333333333333,0.34782608695652173,,0.36923076923076925,0.4375,0.4375,0.6190476190476191,0.23076923076923078,0.6666666666666666,0.16,0.75,0.4461538461538462,0.4570992187500001,0.4757954545454546,0.4704645833333334,0.0661764705882353,0.09375,0.11564625850340136,0.19727891156462585,12.437777777777777,0.1888111888111888,22.0,28.0,2.0,62.0,11.0,6.0,1.0,0.7857142857142857,1.0,7.0,,2.0,16.0,33.0,,4.0,4.0,10.0,17.0,40.0,,4.0,7.0,4.0,12.0,33.0,32.0,16.0,2.0,,6.0,4.0,10.0,10.0,1.0,,,1.0,4.0,1.0,5.0,,,4.0,3.0,1.0,,,,,0.6470588235294118,0.425,,0.3333333333333333,0.4358974358974359,0.3076923076923077,,0.022222222222222223,0.05555555555555555,0.041666666666666664,,,,0.014705882352941176,,0.02040816326530612,,0.06666666666666667,0.06451612903225806,0.10526315789473684,0.014925373134328358,0.05384615384615385,0.14285714285714285,0.14285714285714285,1.0,0.25384615384615383,0.48484848484848486,0.48484848484848486,0.625,0.5,0.3076923076923077,,,0.08,,0.4,0.4,0.5,,26.544999999999998,2.0,,3.0,,,,,,,,18.0,1.0,,,,,,,,,True,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,655.0,11,-14,21,22,3,8,4,43,,,,,,,,,,1.0,,1.0,,,33,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,1,,,,,,,,,,,,,3,,,,,,,,,,,,,12.0,1.0,,,0.5,,,,1.0,,,,,,,,,,,0.5,,,,,,,,0.5,0.380375,,0.38805,,,,,17.6,0.14285714285714285,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,27.1,,,,,,,,,,,,,,,,,,,,,True,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,55099.0,918,91,1673,1654,596,487,234,3327,28.0,61.0,2.0,5.0,13.0,22.0,19.0,37.0,20.0,86.0,67.0,184.0,158.0,511.0,1783,4.0,15.0,57.0,27.0,68.0,85.0,196.0,36.0,98.0,2.0,8.0,7.0,40.0,47.0,14.0,61.0,24.0,11.0,29.0,59.0,17.0,56,11.0,145.0,3.0,179.0,54.0,24.0,1.0,1.0,1.0,1.0,,196.0,596,24.0,0.26865671641791045,0.2727272727272727,0.3641304347826087,0.26666666666666666,0.39705882352941174,0.522189349112426,0.7162162162162162,0.45867768595041325,0.6016949152542372,0.7051282051282052,0.5823170731707317,24.242424242424242,0.06734006734006734,0.013008130081300813,0.058333333333333334,0.06582633053221289,0.015815085158150853,0.0136986301369863,0.011730205278592375,0.08661417322834646,0.06593406593406594,1.0,0.1804733727810651,0.45901639344262296,0.56,0.39285714285714285,0.10946745562130178,0.5135135135135135,0.5428571428571428,0.15789473684210525,0.25443786982248523,0.23255813953488372,0.23809523809523808,0.2,0.13513513513513514,0.4,0.18181818181818182,0.5909090909090909,0.636094674556213,0.48770372023809533,0.4881435483870968,0.4746295833333333,0.15167095115681234,0.23478260869565218,0.11154598825831702,0.3835616438356164,10.851630434782606,0.356246264196055,180.0,226.0,28.0,498.0,30.0,23.0,,0.5084745762711864,11.0,21.0,3.0,8.0,62.0,133.0,14.0,20.0,16.0,45.0,73.0,154.0,15.0,22.0,4.0,19.0,53.0,102.0,133.0,62.0,15.0,,46.0,28.0,66.0,86.0,5.0,1.0,,3.0,13.0,11.0,7.0,1.0,,5.0,20.0,1.0,3.0,,5.0,8.0,0.4657534246575342,0.474025974025974,0.6818181818181818,0.3584905660377358,0.474025974025974,0.4556213017751479,,0.08152173913043478,0.18032786885245902,0.05405405405405406,,,0.017241379310344827,0.024154589371980676,0.015625,0.020689655172413793,0.03225806451612903,0.05128205128205128,0.05517241379310345,0.034482758620689655,0.016853932584269662,0.0621301775147929,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.39349112426035504,0.46616541353383456,0.46616541353383456,0.45161290322580644,,0.5405405405405406,0.7,0.7142857142857143,0.06611570247933884,0.375,0.371900826446281,0.35555555555555557,0.46616541353383456,0.031446540880503145,25.874025974025972,18.0,4.0,8.0,,,,,,1.0,0.023255813953488372,117.0,,1.0,2.0,16.0,0.05405405405405406,0.5,,,,True,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,51441.0,857,123,1541,1534,332,300,250,3075,51.0,85.0,19.0,38.0,9.0,17.0,13.0,32.0,20.0,51.0,84.0,168.0,43.0,322.0,1565,25.0,52.0,65.0,17.0,31.0,8.0,75.0,110.0,58.0,30.0,47.0,17.0,46.0,67.0,67.0,134.0,31.0,24.0,14.0,28.0,31.0,91,4.0,44.0,6.0,53.0,26.0,3.0,12.0,2.0,12.0,7.0,1.0,75.0,332,2.0,0.6547619047619048,0.7971014492753623,0.5,0.4807692307692308,0.5483870967741935,0.5244360902255639,0.49122807017543857,0.5677966101694916,0.5551724137931034,0.5327868852459017,0.5952380952380952,17.21710882512182,0.0773109243697479,0.07768595041322314,0.13385826771653545,0.08725761772853186,0.08196721311475409,0.08450704225352113,0.07100591715976332,0.1033210332103321,0.1,0.5833333333333334,0.31954887218045114,0.6,0.6375,0.5686274509803921,0.12030075187969924,0.40625,0.40625,0.6153846153846154,0.19172932330827067,0.39215686274509803,0.39215686274509803,0.9,0.6666666666666666,0.5,0.288135593220339,0.5294117647058824,0.6879699248120301,0.522002067669173,0.5212906976744186,0.5075,0.09059233449477352,0.13756613756613756,0.20186335403726707,0.2329192546583851,7.453571428571429,0.2154445165476963,34.0,52.0,7.0,122.0,14.0,4.0,7.0,0.5,28.0,74.0,9.0,21.0,9.0,24.0,,1.0,2.0,7.0,37.0,98.0,2.0,5.0,9.0,11.0,28.0,111.0,24.0,9.0,5.0,,18.0,14.0,9.0,18.0,18.0,2.0,4.0,7.0,7.0,3.0,10.0,2.0,1.0,7.0,6.0,6.0,,,,10.0,1.0,0.37755102040816324,0.4,0.39285714285714285,0.37755102040816324,0.3684210526315789,,0.02976190476190476,0.058823529411764705,,,0.08,0.04081632653061224,0.09574468085106383,0.088,0.10714285714285714,0.07894736842105263,0.05392156862745098,0.058333333333333334,0.21621621621621623,0.051094890510948905,0.2781954887218045,0.3783783783783784,0.3783783783783784,1.0,0.09022556390977443,0.375,0.375,1.0,0.15789473684210525,0.017543859649122806,,,0.3559322033898305,0.42857142857142855,0.11864406779661017,0.2857142857142857,0.375,,24.002040816326524,4.0,2.0,5.0,,,3.0,1.0,,,,,,2.0,4.0,,0.07017543859649122,0.5,1.0,,,True,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,57027.0,950,155,1719,1705,639,472,242,3424,57.0,85.0,10.0,13.0,24.0,33.0,24.0,65.0,44.0,126.0,125.0,276.0,67.0,380.0,1785,16.0,36.0,43.0,41.0,85.0,26.0,138.0,162.0,88.0,10.0,26.0,10.0,58.0,77.0,33.0,110.0,24.0,19.0,15.0,31.0,20.0,37,3.0,79.0,,93.0,43.0,8.0,18.0,3.0,20.0,11.0,,138.0,639,8.0,0.648,0.675,0.4528985507246377,0.4444444444444444,0.4823529411764706,0.45894428152492667,0.41836734693877553,0.49557522123893805,0.49607329842931935,0.43,0.5227272727272727,20.59850374064838,0.08923076923076922,0.039938556067588324,0.07633587786259542,0.08706786171574904,0.03734939759036145,0.053691275167785234,0.04076086956521739,0.11469534050179211,0.09,0.55,0.24926686217008798,0.6705882352941176,0.7215189873417721,0.6842105263157895,0.1906158357771261,0.36923076923076925,0.38095238095238093,0.5,0.36950146627565983,0.3492063492063492,0.35772357723577236,0.6818181818181818,0.2653061224489796,0.7692307692307693,0.2920353982300885,0.7272727272727273,0.4398826979472141,0.46844528023598825,0.4601833333333333,0.47600758928571435,0.11497326203208556,0.13915857605177995,0.11315789473684211,0.3631578947368421,10.618478260869564,0.3717277486910995,59.0,82.0,9.0,187.0,16.0,10.0,12.0,0.5161290322580645,11.0,32.0,4.0,12.0,10.0,33.0,2.0,9.0,6.0,16.0,21.0,65.0,3.0,13.0,2.0,10.0,28.0,57.0,32.0,10.0,11.0,,23.0,16.0,22.0,28.0,5.0,2.0,9.0,6.0,5.0,3.0,6.0,1.0,5.0,,13.0,,2.0,,,3.0,0.9047619047619048,0.3230769230769231,0.23076923076923078,0.35714285714285715,0.328125,0.1906158357771261,,0.03985507246376811,0.07058823529411765,0.03076923076923077,,0.15,0.030303030303030304,0.027932960893854747,0.022388059701492536,0.031746031746031744,0.018867924528301886,0.04522613065326633,0.09883720930232558,0.03225806451612903,0.03333333333333333,0.093841642228739,0.34375,0.34375,0.9090909090909091,0.0967741935483871,0.30303030303030304,0.30303030303030304,0.9,0.2,0.1836734693877551,0.2222222222222222,1.0,0.10619469026548672,0.3333333333333333,0.1415929203539823,0.375,0.3125,,24.941538461538467,7.0,3.0,10.0,2.0,1.0,3.0,,,,0.023809523809523808,6.0,1.0,1.0,4.0,1.0,0.08163265306122448,0.25,1.0,1.0,,True,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,3102.0,52,-24,93,95,26,17,21,188,,1.0,,1.0,,,,1.0,1.0,5.0,1.0,7.0,2.0,4.0,109,,2.0,,,1.0,2.0,2.0,2.0,,,3.0,,6.0,6.0,3.0,9.0,1.0,,3.0,4.0,7.0,10,1.0,4.0,2.0,4.0,2.0,,5.0,2.0,5.0,3.0,1.0,2.0,26,,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,0.2222222222222222,,0.5,10.92436974789916,0.15,0.06382978723404255,,0.13043478260869565,0.05555555555555555,0.09090909090909091,0.038461538461538464,0.18181818181818182,,0.6,0.14285714285714285,,,,0.14285714285714285,,,,0.7142857142857143,0.2,0.2,1.0,0.5,,,,0.14285714285714285,0.4151142857142857,0.43674999999999997,0.3983,0.2222222222222222,0.2222222222222222,,0.5,15.228571428571428,0.27956989247311825,2.0,3.0,1.0,7.0,1.0,1.0,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.1,,,0.08333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,
