EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PtsUnassisted3s,HeaveMakes,HeaveAttempts,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,Technical Free Throw Trips,OffensiveGoaltends,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,on,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,4808.0,80,6,152,153,69,46,16.0,305,9.0,15.0,1.0,3.0,5.0,9.0,1.0,4.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,13.0,23.0,1.0,5.0,7.0,36.0,159,1.0,3.0,2.0,7.0,13.0,1.0,3.0,5.0,22.0,12.0,14.0,3.0,2.0,3.0,1.0,4.0,8.0,2.0,10.0,2.0,5.0,1.0,2.0,22.0,1.0,5.0,7.0,12.0,1.0,13.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,7.0,5.0,2.0,7.0,1.0,6.0,10.0,2.0,6.0,22.0,69,1.0,0.46153846153846156,0.5,1.0,0.2,0.3333333333333333,0.2,0.5652173913043478,0.3333333333333333,0.5384615384615384,0.5178571428571429,0.3333333333333333,0.53125,0.5625,0.3333333333333333,0.6111111111111112,0.17857142857142858,0.17391304347826086,0.26666666666666666,23.076923076923077,0.7142857142857143,0.15555555555555556,0.022222222222222223,0.18518518518518517,0.16666666666666666,0.017543859649122806,0.0625,0.2,0.1,0.16,0.2,0.14285714285714285,0.5357142857142857,0.6,0.8181818181818182,0.4444444444444444,0.03571428571428571,0.25,0.5714285714285714,0.5714285714285714,0.5,0.07142857142857142,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5625,0.5555555555555556,0.0625,0.125,0.5,0.7142857142857143,0.3333333333333333,0.5448928571428571,0.5550666666666667,0.5314812499999999,0.1875,0.2222222222222222,0.05555555555555555,0.6111111111111112,5.9217391304347835,25.32,0.45394736842105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,29211.0,487,22,928,947,391,307,123.0,1875,40.0,76.0,17.0,28.0,18.0,35.0,17.0,1.0,4.0,,,,,,,44.0,97.0,,,43.0,131.0,960,19.0,31.0,44.0,20.0,40.0,,,18.0,58.0,48.0,40.0,,30.0,,,12.0,13.0,6.0,19.0,5.0,7.0,2.0,4.0,44.0,46.0,17.0,53.0,78.0,55.0,133.0,19.0,9.0,10.0,7.0,1.0,14.0,6.0,21.0,7.0,40.0,83.0,3.0,58.0,71.0,3.0,33.0,58.0,391,16.0,0.5454545454545454,0.8275862068965517,,,,,0.4536082474226804,0.6129032258064516,0.5,0.4536082474226804,0.6129032258064516,0.5,0.5,0.6111111111111112,0.5370370370370371,,0.12371134020618557,0.15789473684210525,14.205607476635516,0.3333333333333333,0.17785234899328858,0.13813813813813813,0.1328125,0.1643192488262911,0.125,0.20535714285714285,0.15,0.2625,0.1440677966101695,0.14942528735632185,0.0975609756097561,0.7835051546391752,0.5263157894736842,0.625,0.55,0.17525773195876287,0.041237113402061855,0.25,0.25,1.0,,,,,,0.9032258064516129,0.6071428571428571,0.875,0.5142857142857142,,,,0.7835051546391752,,0.5191515463917524,0.5486033333333334,0.5246975,0.25984251968503935,0.25984251968503935,0.33587786259541985,0.44274809160305345,2.370103092783505,,0.4213362068965517,3.0,6.0,1.0,5.0,4.0,8.0,7.0,5.0,3.0,1.0,6.0,3.0,15.0,4.0,12.0,10.0,2.0,12.0,6.0,2.0,2.0,3.0,0.2,0.08888888888888889,0.06666666666666667,0.13953488372093023,0.08148148148148149,0.057692307692307696,0.08695652173913043,0.17073170731707318,0.5,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,6331.0,106,-4,195,197,61,47,30.0,392,,3.0,,,,1.0,4.0,5.0,14.0,,,1.0,2.0,1.0,2.0,7.0,21.0,1.0,2.0,5.0,22.0,184,,2.0,,2.0,4.0,1.0,2.0,,7.0,12.0,2.0,,,,,2.0,8.0,5.0,13.0,3.0,5.0,,3.0,31.0,,1.0,5.0,6.0,1.0,7.0,2.0,1.0,1.0,5.0,5.0,3.0,,8.0,1.0,2.0,6.0,1.0,4.0,6.0,,3.0,7.0,61,1.0,0.8571428571428571,0.8571428571428571,,0.5,0.5,,0.3333333333333333,,0.5,0.3695652173913043,,0.5833333333333334,0.4230769230769231,,0.5833333333333334,0.08695652173913043,0.09523809523809523,0.6666666666666666,14.782608695652176,0.625,0.07042253521126761,,0.03333333333333333,0.0594059405940594,0.010526315789473684,,0.07692307692307693,,0.10344827586206896,0.05,,0.13043478260869565,,,,0.17391304347826086,0.6086956521739131,0.35714285714285715,0.35714285714285715,0.8,,0.08695652173913043,0.5,0.5,,,,0.16666666666666666,,,0.3333333333333333,0.5,0.21739130434782608,,0.4129886363636363,0.3098,0.48581,0.11538461538461539,0.125,,0.3181818181818182,13.5,36.75,0.3128205128205128,2.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,0.07142857142857142,,,0.09090909090909091,,,,0.5,0.5,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1924,1610612755,Lee Nailon,Lee Nailon,1924,PHI,590.0,10,-3,19,19,6,4,2.0,38,,,,,,,1.0,,2.0,,,,,,,1.0,3.0,,,,2.0,16,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,6,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,19.047619047619047,,0.2,0.125,,0.1111111111111111,0.125,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3699333333333333,,,,,,,13.299999999999999,,0.3157894736842105,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,,0.5,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,17098.0,285,5,538,549,199,159,73.0,1087,14.0,27.0,1.0,1.0,2.0,7.0,27.0,5.0,23.0,5.0,5.0,2.0,7.0,2.0,4.0,28.0,77.0,2.0,12.0,18.0,80.0,543,2.0,8.0,8.0,6.0,15.0,2.0,9.0,3.0,21.0,16.0,40.0,6.0,4.0,7.0,2.0,9.0,25.0,8.0,33.0,5.0,11.0,6.0,8.0,74.0,7.0,7.0,10.0,18.0,8.0,26.0,11.0,7.0,4.0,10.0,3.0,8.0,7.0,18.0,5.0,13.0,28.0,2.0,22.0,23.0,1.0,12.0,21.0,199,,0.2857142857142857,0.3076923076923077,1.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.36363636363636365,0.25,0.4,0.34831460674157305,0.2,0.375,0.4,0.3333333333333333,0.40384615384615385,0.1348314606741573,0.11688311688311688,0.18518518518518517,19.063004846526656,0.5555555555555556,0.05813953488372093,0.035,0.10144927536231885,0.07053941908713693,0.03347280334728033,0.05555555555555555,0.03278688524590164,0.0784313725490196,0.06666666666666667,0.061224489795918366,0.2,0.30337078651685395,0.5185185185185185,0.6363636363636364,0.42857142857142855,0.30337078651685395,0.25842696629213485,0.21739130434782608,0.21739130434782608,0.2,0.056179775280898875,0.07865168539325842,0.2857142857142857,0.2857142857142857,1.0,0.1,1.0,0.2916666666666667,0.2857142857142857,0.20833333333333334,0.16666666666666666,0.5,0.43820224719101125,0.2857142857142857,0.470478409090909,0.46160499999999993,0.5023173913043478,0.12,0.13636363636363635,0.1,0.2625,8.632467532467532,25.266666666666666,0.36988847583643125,9.0,4.0,3.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,0.05,,0.02564102564102564,0.037037037037037035,0.013513513513513514,,0.07142857142857142,0.020833333333333332,1.0,0.3333333333333333,0.391304347826087,0.1111111111111111,,,,,3.0,2.0,2.0,1.0,1.0,0.08333333333333333,0.14814814814814814,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2839,1610612755,James Thomas,James Thomas,2839,PHI,211.0,4,-6,7,8,7,6,,15,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2214,1610612755,Michael Bradley,Michael Bradley,2214,PHI,6574.0,110,-21,202,206,80,57,28.0,408,6.0,10.0,4.0,6.0,2.0,3.0,8.0,,7.0,1.0,1.0,1.0,2.0,,1.0,8.0,25.0,1.0,3.0,,19.0,203,4.0,8.0,8.0,2.0,8.0,,2.0,,4.0,10.0,6.0,3.0,6.0,2.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,,2.0,11.0,10.0,7.0,15.0,24.0,12.0,36.0,1.0,,1.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,80,2.0,0.625,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.32,0.5,0.25,0.3392857142857143,0.5,0.2,0.3392857142857143,0.5,0.2,0.10714285714285714,0.08,0.1,14.529914529914532,0.5,0.22388059701492538,0.10752688172043011,0.21875,0.2222222222222222,0.10476190476190476,0.13333333333333333,0.3,0.2857142857142857,0.15151515151515152,0.15789473684210525,0.3076923076923077,0.35714285714285715,0.6,0.6666666666666666,0.5,0.2857142857142857,0.25,,,,0.03571428571428571,0.07142857142857142,0.5,0.5,1.0,0.75,0.6666666666666666,0.3,0.6666666666666666,0.1,0.1,,0.4642857142857143,0.5,0.4400178571428572,0.5183714285714285,0.4264049999999999,0.03571428571428571,0.04,0.42105263157894735,0.21052631578947367,7.356,24.400000000000002,0.39603960396039606,2.0,,,1.0,1.0,2.0,,,,,1.0,,,,4.0,3.0,1.0,4.0,3.0,2.0,,,0.2857142857142857,0.125,0.08333333333333333,0.08333333333333333,0.10256410256410256,0.16666666666666666,,,0.75,0.25,0.2857142857142857,1.0,0.25,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
185,1610612755,Chris Webber,Chris Webber,185,PHI,7035.0,117,40,231,236,108,94,36.0,467,11.0,19.0,2.0,4.0,7.0,12.0,16.0,6.0,19.0,,,,1.0,,1.0,28.0,54.0,,1.0,12.0,68.0,246,6.0,13.0,12.0,12.0,25.0,,1.0,7.0,31.0,32.0,24.0,,6.0,1.0,,2.0,7.0,2.0,9.0,2.0,4.0,,3.0,20.0,7.0,1.0,12.0,18.0,10.0,28.0,6.0,4.0,2.0,1.0,1.0,3.0,,4.0,3.0,6.0,11.0,1.0,8.0,12.0,1.0,5.0,31.0,108,3.0,0.5714285714285714,0.64,,,,,0.5185185185185185,0.46153846153846156,0.48,0.509090909090909,0.46153846153846156,0.46153846153846156,0.5583333333333333,0.46153846153846156,0.5344827586206896,0.01818181818181818,0.037037037037037035,0.10526315789473684,23.44322344322344,0.25,0.15384615384615385,0.08860759493670886,0.05,0.1326530612244898,0.08823529411764706,0.15384615384615385,0.1111111111111111,0.19230769230769232,0.16,0.07692307692307693,,0.34545454545454546,0.5789473684210527,0.6470588235294118,0.6363636363636364,0.2909090909090909,0.34545454545454546,0.3157894736842105,0.3157894736842105,0.8333333333333334,,0.01818181818181818,,,,0.3076923076923077,0.5,0.46153846153846156,0.5833333333333334,,0.038461538461538464,,0.36363636363636365,,0.4587090909090909,0.45098181818181815,0.49026153846153847,0.0847457627118644,0.08620689655172414,0.17647058823529413,0.45588235294117646,8.533333333333333,26.5,0.4675324675324675,11.0,,,2.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.38461538461538464,0.1111111111111111,0.08695652173913043,0.09523809523809523,0.03125,0.05555555555555555,0.2,0.04,,0.6875,0.6875,0.36363636363636365,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,16172.0,270,31,523,540,243,203,66.0,1063,19.0,29.0,4.0,4.0,7.0,12.0,9.0,6.0,13.0,8.0,3.0,5.0,10.0,2.0,6.0,28.0,51.0,8.0,18.0,30.0,110.0,545,5.0,8.0,17.0,13.0,20.0,4.0,9.0,17.0,55.0,30.0,26.0,24.0,6.0,9.0,5.0,2.0,19.0,4.0,23.0,4.0,11.0,2.0,6.0,50.0,6.0,7.0,23.0,38.0,8.0,46.0,11.0,4.0,7.0,6.0,4.0,11.0,2.0,17.0,5.0,6.0,14.0,2.0,28.0,44.0,3.0,21.0,55.0,243,,0.5357142857142857,0.6,1.0,0.4444444444444444,0.4444444444444444,0.47058823529411764,0.5490196078431373,0.625,0.65,0.5797101449275363,0.7222222222222222,0.6551724137931034,0.6179775280898876,0.7083333333333334,0.6875,0.2608695652173913,0.0392156862745098,0.06896551724137931,17.845117845117844,0.35294117647058826,0.1393939393939394,0.03550295857988166,0.09722222222222222,0.12658227848101267,0.038834951456310676,0.038461538461538464,0.11538461538461539,0.15,0.1506849315068493,0.09615384615384616,0.1,0.42028985507246375,0.6551724137931034,0.7037037037037037,0.631578947368421,0.13043478260869565,0.18840579710144928,0.46153846153846156,0.46153846153846156,0.5,0.11594202898550725,0.14492753623188406,0.5,0.5,1.0,0.4444444444444444,1.0,0.41379310344827586,0.5833333333333334,0.10344827586206896,0.20689655172413793,0.3333333333333333,0.6811594202898551,0.5555555555555556,0.5286871212121211,0.4982875,0.5401461538461538,0.2413793103448276,0.30434782608695654,0.15454545454545454,0.5,6.341176470588236,26.73888888888889,0.4646271510516252,3.0,4.0,,2.0,,8.0,1.0,3.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,0.26666666666666666,,0.05405405405405406,0.07142857142857142,0.013333333333333334,0.08333333333333333,,0.034482758620689655,1.0,0.3333333333333333,0.3333333333333333,,0.25,,,1.0,2.0,,1.0,,,,,,,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.375,0.375,1.0,0.1111111111111111,1.0,1.0,0.6666666666666666,,,,,,,True,,,,,,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,20228.0,337,38,651,656,285,212,78.0,1307,4.0,6.0,,,1.0,1.0,8.0,15.0,37.0,11.0,2.0,21.0,47.0,9.0,18.0,20.0,51.0,27.0,58.0,15.0,136.0,671,,4.0,6.0,7.0,19.0,11.0,20.0,9.0,56.0,36.0,4.0,81.0,,47.0,21.0,3.0,17.0,8.0,25.0,7.0,13.0,3.0,1.0,58.0,5.0,13.0,23.0,37.0,5.0,42.0,9.0,5.0,4.0,8.0,7.0,5.0,1.0,13.0,4.0,18.0,25.0,1.0,18.0,16.0,,3.0,56.0,285,3.0,0.9,0.9,1.0,0.46551724137931033,0.55,0.46551724137931033,0.39215686274509803,,0.3684210526315789,0.555045871559633,0.23076923076923078,0.6025641025641025,0.5739130434782609,0.23076923076923078,0.6309523809523809,0.5321100917431193,0.058823529411764705,,17.13520749665328,0.6153846153846154,0.11057692307692307,0.021645021645021644,0.15294117647058825,0.12286689419795221,0.017361111111111112,0.011904761904761904,0.1323529411764706,0.07142857142857142,0.11904761904761904,0.10909090909090909,0.23333333333333334,0.05504587155963303,0.6666666666666666,0.6666666666666666,1.0,0.07339449541284404,0.3394495412844037,0.40540540540540543,0.4166666666666667,0.8666666666666667,0.10091743119266056,0.43119266055045874,0.44680851063829785,0.4666666666666667,1.0,,,0.02564102564102564,1.0,0.05128205128205128,0.46153846153846156,0.5,0.5871559633027523,0.44680851063829785,0.48222155963302754,0.47421818181818176,0.47908589743589747,0.026785714285714284,0.05555555555555555,0.04411764705882353,0.4117647058823529,15.094117647058825,25.286206896551725,0.4377880184331797,1.0,,1.0,,,1.0,1.0,,,,,1.0,4.0,3.0,2.0,1.0,,2.0,,,1.0,3.0,0.034482758620689655,,,0.03508771929824561,0.022222222222222223,,,0.017543859649122806,,0.125,0.16666666666666666,1.0,,,,,3.0,9.0,9.0,2.0,1.0,0.034482758620689655,0.25,,0.6923076923076923,4.0,,6.0,,,2.0,2.0,,0.2222222222222222,0.5454545454545454,0.5454545454545454,1.0,,,,1.0,2.0,0.02702702702702703,0.0425531914893617,0.2222222222222222,1.0,,True,,,,,,,
