EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffensiveGoaltends,BlockedCorner3,on
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,44185.0,736.0,-32,1408.0,1419,422.0,358,170.0,2827,28.0,45.0,2.0,5.0,6.0,8.0,6.0,12.0,11.0,44.0,7.0,22.0,1.0,5.0,13.0,51.0,4.0,7.0,2.0,10.0,45.0,101.0,20.0,73.0,37.0,187.0,1477,5.0,10.0,4.0,7.0,2.0,24.0,8.0,19.0,3.0,15.0,22.0,47.0,52.0,38.0,51.0,9.0,8.0,1.0,50.0,13.0,6.0,46.0,12.0,58.0,9.0,3.0,25.0,8.0,13.0,128.0,2.0,14.0,20.0,57.0,77.0,16.0,93.0,2.0,20.0,15.0,5.0,23.0,4.0,18.0,17.0,5.0,2.0,6.0,40.0,3.0,11.0,41.0,70.0,2.0,1.0,42.0,2.0,4.0,48.0,6.0,13.0,2.0,11.0,20.0,1.0,1.0,10.0,2.0,8.0,21.0,17.0,1.0,47.0,422.0,12.0,9.0,0.5777777777777777,0.6341463414634146,0.85,0.273972602739726,0.5714285714285714,0.2,0.2777777777777778,0.44554455445544555,0.5,0.42105263157894735,0.43103448275862066,0.6470588235294118,0.36764705882352944,0.48195876288659795,0.6666666666666666,0.5,0.41954022988505746,0.0594059405940594,0.1111111111111111,0.08333333333333333,14.652473387601752,0.575,0.11875,0.027722772277227723,0.12195121951219512,0.012903225806451613,0.11956521739130435,0.024242424242424242,0.014184397163120567,0.022988505747126436,0.036101083032490974,0.008620689655172414,0.02564102564102564,0.11851851851851852,0.14393939393939395,0.10328638497652583,0.09433962264150944,0.1724137931034483,0.0196078431372549,0.8095238095238095,0.25862068965517243,0.6222222222222222,0.7,0.6428571428571429,0.06896551724137931,0.5,0.5454545454545454,0.25287356321839083,0.25,0.25,0.7272727272727273,0.12643678160919541,0.3181818181818182,0.3181818181818182,1.0,0.29310344827586204,0.2549019607843137,0.2549019607843137,0.7692307692307693,0.29411764705882354,0.4,0.4117647058823529,0.5714285714285714,0.5,0.23529411764705882,0.75,0.14705882352941177,0.2,0.29411764705882354,0.2,0.6781609195402298,0.26,0.5206343930635837,0.49362500000000004,0.5333196969696969,0.08196721311475409,0.12037037037037036,0.02666666666666667,0.12834224598930483,0.25133689839572193,9.260396039603963,24.8041095890411,0.2997159090909091,,,,,,,,,,,,,,,,,,,,,,,,True
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,1868.0,31.0,-6,58.0,61,23.0,29,8.0,119,1.0,3.0,,,,,,,2.0,5.0,,2.0,,1.0,1.0,3.0,,1.0,,1.0,3.0,8.0,1.0,5.0,2.0,11.0,64,,1.0,,2.0,,,,1.0,,2.0,,,4.0,2.0,3.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,23.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.2,,,0.25,0.375,,,0.34615384615384615,,,0.39285714285714285,,,0.38461538461538464,0.25,0.6666666666666666,,20.8955223880597,,0.045454545454545456,0.037037037037037035,,,0.038461538461538464,0.03125,,,0.07142857142857142,,,,,0.08333333333333333,,,,,0.23076923076923078,0.3333333333333333,1.0,1.0,,,,0.38461538461538464,0.4,0.4,0.5,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,0.3333333333333333,,0.3333333333333333,,0.6153846153846154,0.5,0.5223333333333334,0.4829666666666667,0.5044666666666667,0.07142857142857142,0.1111111111111111,,,,12.087499999999999,30.74,0.39655172413793105,1.0,1.0,0.2,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,112983.0,1883.0,9,3650.0,3650,1045.0,816,420.0,7300,63.0,111.0,7.0,8.0,20.0,31.0,12.0,41.0,166.0,384.0,21.0,54.0,3.0,9.0,97.0,257.0,13.0,31.0,30.0,83.0,241.0,536.0,118.0,311.0,211.0,1047.0,3834,23.0,40.0,17.0,41.0,10.0,107.0,60.0,142.0,33.0,92.0,108.0,327.0,194.0,288.0,312.0,42.0,2.0,4.0,253.0,97.0,23.0,255.0,29.0,284.0,21.0,8.0,147.0,18.0,90.0,597.0,5.0,8.0,39.0,94.0,133.0,15.0,148.0,3.0,48.0,31.0,17.0,88.0,12.0,67.0,34.0,21.0,1.0,2.0,122.0,2.0,37.0,40.0,97.0,5.0,8.0,207.0,2.0,19.0,249.0,10.0,64.0,3.0,51.0,6.0,,,3.0,,3.0,6.0,3.0,,327.0,1045.0,17.0,42.0,0.4024896265560166,0.4041666666666667,0.8813559322033898,0.37942122186495175,0.4146341463414634,0.358695652173913,0.38436482084690554,0.4496268656716418,0.575,0.4225352112676056,0.4935064935064935,0.5987654320987654,0.46794871794871795,0.5413612565445026,0.603448275862069,0.5496575342465754,0.36717827626918537,0.04291044776119403,0.10810810810810811,0.0975609756097561,25.979680696661827,0.7213114754098361,0.07110438729198185,0.006324110671936759,0.09701492537313433,0.011682242990654205,0.0771461716937355,0.00767867690490254,0.014084507042253521,0.008733624454148471,0.0014684287812041115,0.015822784810126583,,0.06944444444444445,0.072,0.07155025553662692,0.07434944237918216,0.14285714285714285,0.006666666666666667,0.5,0.13105076741440377,0.5675675675675675,0.6363636363636364,0.2698412698412698,0.048406139315230225,0.2926829268292683,0.32432432432432434,0.45336481700118064,0.4322916666666667,0.4403183023872679,0.463855421686747,0.06375442739079103,0.3888888888888889,0.3888888888888889,1.0,0.30342384887839435,0.377431906614786,0.37890625,0.8556701030927835,0.09876543209876543,0.875,0.38271604938271603,0.41935483870967744,1.0,0.13247863247863248,0.6451612903225806,0.038461538461538464,0.3333333333333333,0.3547008547008547,0.3614457831325301,0.4982290436835891,0.383399209486166,0.4821287663107949,0.4825720338983051,0.46273913043478265,0.07411504424778761,0.10847457627118644,0.009554140127388535,0.10219675262655205,0.3123209169054441,14.469962686567163,25.200321543408357,0.2863013698630137,10.0,1.0,0.003215434083601286,,0.12345679012345678,4.0,2.0,3.0,20.0,0.018229166666666668,0.0038910505836575876,0.019230769230769232,0.25,0.14285714285714285,0.4,1.0,,,,,,,,True
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,93902.0,1565.0,40,3019.0,3016,764.0,544,338.0,6035,77.0,124.0,17.0,28.0,24.0,39.0,44.0,81.0,113.0,262.0,5.0,12.0,2.0,2.0,12.0,33.0,1.0,5.0,5.0,12.0,234.0,467.0,17.0,45.0,150.0,669.0,3157,33.0,63.0,1.0,5.0,17.0,86.0,60.0,114.0,7.0,14.0,64.0,205.0,332.0,136.0,45.0,6.0,26.0,,33.0,12.0,38.0,130.0,48.0,178.0,33.0,15.0,64.0,18.0,48.0,404.0,20.0,43.0,45.0,170.0,244.0,63.0,307.0,2.0,31.0,21.0,10.0,49.0,16.0,36.0,43.0,13.0,1.0,3.0,92.0,8.0,28.0,67.0,119.0,7.0,9.0,154.0,19.0,16.0,180.0,21.0,79.0,,17.0,38.0,,,32.0,1.0,5.0,38.0,24.0,2.0,205.0,764.0,9.0,14.0,0.7094017094017094,0.751131221719457,0.8823529411764706,0.37777777777777777,0.2,0.5,0.37777777777777777,0.5010706638115632,0.5238095238095238,0.5263157894736842,0.5068359375,0.5073529411764706,0.55078125,0.5638841567291312,0.551948051948052,0.6327160493827161,0.087890625,0.08137044967880086,0.18548387096774194,0.16049382716049382,19.941262848751837,0.532608695652174,0.1541251133272892,0.04083570750237417,0.13846153846153847,0.05763688760806916,0.15056022408963585,0.045,0.04697986577181208,0.03508771929824561,0.039383561643835614,0.05019305019305019,0.07954545454545454,0.17567567567567569,0.17737003058103976,0.125,0.13636363636363635,0.14285714285714285,0.00909090909090909,0.631578947368421,0.2421875,0.6209677419354839,0.7623762376237624,0.5974025974025974,0.158203125,0.5432098765432098,0.6470588235294118,0.51171875,0.4312977099236641,0.4346153846153846,0.9026548672566371,0.0234375,0.4166666666666667,0.4166666666666667,1.0,0.064453125,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.4117647058823529,0.6071428571428571,0.07352941176470588,0.2,,0.3046875,0.6153846153846154,0.015625,1.0,0.09375,0.4166666666666667,0.330078125,0.36363636363636365,0.4537609375,0.47325,0.451071484375,0.13859649122807016,0.15047619047619049,,0.12855007473841554,0.3064275037369208,11.873447537473234,24.520000000000003,0.2530639284531302,,,,,,,,5.0,9.0,0.007633587786259542,,,0.4090909090909091,0.29411764705882354,,,29.0,1.0,2.0,1.0,0.38666666666666666,,,True
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,137575.0,2293.0,-37,4393.0,4408,1226.0,966,523.0,8801,195.0,296.0,37.0,67.0,42.0,62.0,33.0,94.0,77.0,213.0,,,,,,1.0,,,,1.0,305.0,603.0,,1.0,138.0,748.0,4620,47.0,97.0,,,27.0,121.0,77.0,130.0,,1.0,49.0,203.0,440.0,170.0,,,50.0,,1.0,,50.0,127.0,41.0,168.0,32.0,9.0,65.0,10.0,52.0,377.0,55.0,138.0,89.0,302.0,419.0,199.0,618.0,6.0,72.0,52.0,20.0,63.0,18.0,38.0,72.0,25.0,1.0,19.0,135.0,15.0,31.0,83.0,196.0,17.0,16.0,188.0,23.0,22.0,204.0,28.0,98.0,,19.0,37.0,2.0,2.0,21.0,2.0,14.0,39.0,21.0,4.0,203.0,1226.0,24.0,17.0,0.7213114754098361,0.7857142857142857,,,,,,0.5058043117744611,0.4845360824742268,0.5923076923076923,0.5049668874172185,0.4845360824742268,0.5877862595419847,0.5396825396825397,0.521551724137931,0.6151515151515151,0.0016556291390728477,0.08291873963515754,0.125,0.09574468085106383,16.576468230106233,0.4666666666666667,0.19089759797724398,0.08891752577319588,0.18736842105263157,0.11156186612576065,0.19008264462809918,0.09437652811735942,0.0951276102088167,0.08873720136518772,0.08574879227053141,0.11202185792349727,0.11023622047244094,0.14285714285714285,0.21568627450980393,0.2034139402560455,0.2111801242236025,0.13725490196078433,0.024193548387096774,0.5384615384615384,0.4900662251655629,0.6587837837837838,0.752895752895753,0.676923076923077,0.15562913907284767,0.35106382978723405,0.38823529411764707,0.3526490066225166,0.3615023474178404,0.3684210526315789,0.8311688311688312,,,,,0.0016556291390728477,,,,0.6907216494845361,0.5522388059701493,,,,0.4732824427480916,0.6774193548387096,,,0.007633587786259542,,0.4917218543046358,,0.4818990049751242,0.5068440476190476,0.4609615384615386,0.14540059347181009,0.14561664190193166,,0.16176470588235295,0.2713903743315508,7.962023217247099,38.7,0.2790803551104029,,,,,,,6.0,4.0,,0.018779342723004695,,0.04411764705882353,0.7272727272727273,0.2972972972972973,,,28.0,,1.0,4.0,0.224,1.0,,True
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,79805.0,1330.0,-8,2577.0,2582,695.0,501,291.0,5159,78.0,122.0,3.0,11.0,9.0,25.0,20.0,43.0,30.0,76.0,18.0,39.0,2.0,8.0,26.0,67.0,1.0,4.0,8.0,20.0,128.0,241.0,44.0,106.0,127.0,515.0,2713,8.0,23.0,2.0,7.0,4.0,26.0,24.0,59.0,10.0,28.0,54.0,132.0,152.0,104.0,123.0,9.0,8.0,1.0,66.0,26.0,21.0,55.0,20.0,75.0,12.0,8.0,15.0,2.0,38.0,170.0,11.0,24.0,29.0,113.0,143.0,35.0,178.0,4.0,38.0,26.0,12.0,28.0,4.0,20.0,24.0,8.0,2.0,6.0,52.0,6.0,12.0,33.0,104.0,3.0,6.0,120.0,5.0,21.0,151.0,14.0,64.0,,15.0,5.0,,,3.0,,2.0,5.0,4.0,,132.0,695.0,8.0,14.0,0.59375,0.6129032258064516,0.9318181818181818,0.41509433962264153,0.2857142857142857,0.35714285714285715,0.41904761904761906,0.5311203319502075,0.34782608695652173,0.4067796610169492,0.5590778097982709,0.36666666666666664,0.4482758620689655,0.6201456310679612,0.40625,0.5603448275862069,0.30547550432276654,0.08713692946058091,0.14754098360655737,0.046511627906976744,15.988973121984838,0.5384615384615384,0.11894736842105263,0.026845637583892617,0.11068702290076336,0.03832752613240418,0.11716171617161716,0.029635901778154106,0.0211864406779661,0.006097560975609756,0.03643724696356275,0.0319634703196347,0.058823529411764705,0.07003891050583658,0.06204379562043796,0.18615751789976134,0.11494252873563218,0.10227272727272728,0.026490066225165563,0.8,0.3515850144092219,0.639344262295082,0.75,0.717948717948718,0.1239193083573487,0.46511627906976744,0.4878048780487805,0.21902017291066284,0.39473684210526316,0.4,0.4666666666666667,0.11239193083573487,0.46153846153846156,0.46153846153846156,0.9444444444444444,0.1930835734870317,0.3880597014925373,0.3880597014925373,0.9230769230769231,0.36666666666666664,0.2727272727272727,0.13333333333333333,0.25,1.0,0.28735632183908044,0.36,0.09195402298850575,0.25,0.22988505747126436,0.4,0.6570605187319885,0.3939393939393939,0.5337862716763004,0.49589285714285714,0.5079529069767442,0.16120906801007556,0.21993127147766323,,0.05048543689320388,0.2563106796116505,7.53402489626556,24.50471698113207,0.26969344198680634,3.0,,,,0.1,1.0,,4.0,7.0,0.013157894736842105,,,0.3,,0.3333333333333333,1.0,1.0,1.0,,1.0,0.017241379310344827,,,True
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,33956.0,566.0,-21,1073.0,1073,384.0,331,140.0,2146,47.0,75.0,12.0,20.0,9.0,14.0,27.0,58.0,22.0,50.0,,2.0,,,,4.0,,,,4.0,96.0,183.0,,6.0,75.0,267.0,1143,18.0,28.0,,,7.0,43.0,25.0,51.0,,4.0,33.0,83.0,100.0,92.0,,,16.0,,4.0,,17.0,27.0,13.0,40.0,9.0,4.0,11.0,3.0,13.0,93.0,4.0,20.0,13.0,39.0,56.0,25.0,81.0,2.0,14.0,10.0,4.0,23.0,4.0,11.0,16.0,12.0,,1.0,39.0,2.0,8.0,43.0,75.0,5.0,5.0,70.0,9.0,5.0,91.0,9.0,36.0,,14.0,15.0,,,11.0,1.0,3.0,15.0,8.0,1.0,83.0,384.0,11.0,12.0,0.5208333333333334,0.5681818181818182,,,,,,0.5245901639344263,0.6428571428571429,0.49019607843137253,0.5079365079365079,0.6428571428571429,0.45454545454545453,0.5804347826086956,0.6935483870967742,0.5533333333333333,0.031746031746031744,0.09289617486338798,0.13333333333333333,0.1206896551724138,21.834415584415584,0.5897435897435898,0.10743801652892562,0.05305039787798409,0.11818181818181818,0.036036036036036036,0.10993657505285412,0.04918032786885246,0.047619047619047616,0.042105263157894736,0.062146892655367235,0.025,0.06451612903225806,0.07142857142857142,0.14705882352941177,0.10429447852760736,0.12987012987012986,0.09090909090909091,0.02857142857142857,0.5333333333333333,0.3968253968253968,0.6266666666666667,0.7230769230769231,0.46808510638297873,0.30687830687830686,0.46551724137931033,0.5294117647058824,0.26455026455026454,0.44,0.44,1.0,0.010582010582010581,,,,0.021164021164021163,,,,0.7142857142857143,0.6,,,,0.2545454545454545,0.6428571428571429,,,0.07272727272727272,,0.42857142857142855,,0.45945372340425533,0.5042560000000001,0.42674166666666663,0.16666666666666666,0.17142857142857143,,0.16104868913857678,0.31086142322097376,7.549726775956284,26.599999999999998,0.35787511649580617,,1.0,0.16666666666666666,,,,1.0,3.0,,,0.25,0.02127659574468085,0.2222222222222222,0.25,,,4.0,,,5.0,0.0975609756097561,1.0,,True
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,10290.0,172.0,-26,311.0,320,86.0,74,54.0,631,15.0,20.0,6.0,7.0,4.0,7.0,8.0,12.0,,,,,,,,,,,,,23.0,32.0,,,7.0,53.0,322,8.0,10.0,,,1.0,17.0,5.0,9.0,,,4.0,14.0,24.0,22.0,,,12.0,,,,3.0,6.0,,6.0,,,2.0,,4.0,12.0,1.0,14.0,4.0,17.0,23.0,16.0,39.0,,6.0,4.0,2.0,5.0,,1.0,6.0,4.0,,1.0,11.0,1.0,,13.0,24.0,2.0,3.0,14.0,4.0,,15.0,3.0,6.0,,3.0,5.0,,,2.0,,3.0,5.0,3.0,1.0,14.0,86.0,,2.0,0.5217391304347826,0.7058823529411765,,,,,,0.71875,0.8,0.5555555555555556,0.71875,0.8,0.5555555555555556,0.6973684210526315,0.7727272727272727,0.5833333333333334,,0.09375,0.05,0.16666666666666666,13.279132791327914,0.45454545454545453,0.13385826771653545,0.10852713178294573,0.11428571428571428,0.03333333333333333,0.12962962962962962,0.09433962264150944,0.09375,0.10344827586206896,0.11764705882352941,,0.2,0.1111111111111111,0.20588235294117646,0.10526315789473684,0.08333333333333333,0.18181818181818182,,0.6,0.625,0.75,0.7894736842105263,0.5333333333333333,0.375,0.6666666666666666,0.8,,,,,,,,,,,,,0.7,0.8571428571428571,,,,0.7777777777777778,0.5714285714285714,,,,,0.625,,0.5016437499999999,0.49560999999999994,0.5579222222222222,0.17142857142857143,0.17142857142857143,,0.32075471698113206,0.2641509433962264,2.8062500000000004,,0.2765273311897106,,,,,,,1.0,,,,,0.07142857142857142,0.5,,,,2.0,,,1.0,0.2,,,True
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,26917.0,449.0,-61,832.0,842,209.0,184,108.0,1674,12.0,26.0,1.0,3.0,5.0,10.0,3.0,9.0,28.0,67.0,1.0,9.0,1.0,5.0,1.0,5.0,,,1.0,5.0,43.0,102.0,2.0,14.0,18.0,110.0,855,8.0,12.0,,,2.0,18.0,10.0,24.0,2.0,10.0,11.0,37.0,44.0,42.0,3.0,3.0,2.0,,5.0,1.0,12.0,33.0,4.0,37.0,2.0,2.0,11.0,1.0,21.0,78.0,,6.0,10.0,19.0,30.0,6.0,36.0,,20.0,8.0,12.0,14.0,2.0,8.0,9.0,6.0,,,23.0,2.0,7.0,17.0,45.0,,4.0,33.0,1.0,4.0,32.0,,10.0,,6.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,37.0,209.0,4.0,6.0,0.5116279069767442,0.5238095238095238,0.5,0.14285714285714285,,0.2,0.14285714285714285,0.4215686274509804,0.6666666666666666,0.4166666666666667,0.39655172413793105,0.6666666666666666,0.38235294117647056,0.4166666666666667,0.6923076923076923,0.42045454545454547,0.1206896551724138,0.11764705882352941,0.34615384615384615,0.2222222222222222,16.384778012684986,0.6086956521739131,0.0683453237410072,0.01892744479495268,0.1,,0.07671957671957672,0.015113350125944584,0.04225352112676056,0.014492753623188406,0.011299435028248588,,,,0.058823529411764705,0.10852713178294573,0.08955223880597014,0.12121212121212122,,0.5,0.22413793103448276,0.46153846153846156,0.7058823529411765,0.4166666666666667,0.07758620689655173,0.3333333333333333,0.42857142857142855,0.5775862068965517,0.417910447761194,0.42424242424242425,0.5714285714285714,0.07758620689655173,0.1111111111111111,0.1111111111111111,,0.04310344827586207,0.2,0.2,1.0,0.25,0.3333333333333333,,,,0.29411764705882354,0.5,0.14705882352941177,0.2,0.14705882352941177,0.2,0.3448275862068966,0.2,0.45906681034482755,0.4333083333333334,0.49906911764705875,0.07936507936507936,0.08928571428571429,,0.16363636363636364,0.33636363636363636,13.462745098039216,23.664285714285718,0.2512019230769231,,,,,,,,1.0,,0.014925373134328358,,,0.3333333333333333,,,,1.0,,,,0.03571428571428571,,,True
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,24742.0,412.0,-131,788.0,787,176.0,192,94.0,1575,9.0,21.0,3.0,3.0,5.0,7.0,4.0,11.0,17.0,57.0,5.0,13.0,2.0,5.0,11.0,43.0,,2.0,1.0,6.0,30.0,89.0,16.0,56.0,37.0,145.0,895,8.0,9.0,1.0,5.0,11.0,30.0,11.0,19.0,3.0,11.0,15.0,46.0,28.0,32.0,48.0,,8.0,,43.0,11.0,9.0,11.0,4.0,15.0,4.0,,1.0,1.0,9.0,34.0,2.0,10.0,9.0,34.0,47.0,12.0,59.0,3.0,6.0,5.0,1.0,13.0,2.0,3.0,9.0,10.0,,1.0,22.0,1.0,5.0,12.0,29.0,1.0,2.0,28.0,,,39.0,1.0,12.0,,5.0,1.0,,,1.0,,,1.0,1.0,,46.0,176.0,3.0,5.0,0.4666666666666667,0.5384615384615384,1.0,0.2857142857142857,0.2,0.2727272727272727,0.2857142857142857,0.33707865168539325,0.8888888888888888,0.5789473684210527,0.3724137931034483,0.6785714285714286,0.5166666666666667,0.43478260869565216,0.7894736842105263,0.6081081081081081,0.38620689655172413,0.10112359550561797,0.3333333333333333,,20.53872053872054,0.5909090909090909,0.13385826771653545,0.034013605442176874,0.09090909090909091,0.021505376344086023,0.12181303116147309,0.031007751937984496,0.029850746268656716,0.021739130434782608,0.03867403314917127,0.015151515151515152,0.037037037037037035,0.0847457627118644,0.1509433962264151,0.14606741573033707,0.07042253521126761,0.14285714285714285,0.03333333333333333,1.0,0.14482758620689656,0.42857142857142855,0.6428571428571429,0.5555555555555556,0.07586206896551724,0.36363636363636365,0.36363636363636365,0.3931034482758621,0.2982456140350877,0.3090909090909091,0.5294117647058824,0.0896551724137931,0.38461538461538464,0.38461538461538464,1.0,0.296551724137931,0.2558139534883721,0.2558139534883721,1.0,0.21428571428571427,1.0,0.14285714285714285,,,0.23333333333333334,0.7142857142857143,0.16666666666666666,0.4,0.2,0.16666666666666666,0.5310344827586206,0.2558139534883721,0.4929410344827585,0.5288722222222222,0.49575499999999995,0.07692307692307693,0.12,,0.20689655172413793,0.31724137931034485,13.337078651685394,24.576785714285716,0.2233502538071066,3.0,,,,0.21428571428571427,1.0,,1.0,6.0,0.03508771929824561,,,,0.3333333333333333,0.3333333333333333,1.0,4.0,,,1.0,0.16666666666666666,,,True
