EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedLongMidRange,BlockedShortMidRange,DefCorner3ReboundPct,PenaltyArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyArc3Accuracy,LongMidRangePctBlocked,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Clear Path Fouls,on,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,HeaveMakes
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,6337.0,106,-22,197,196,57,71,25.0,393,3.0,3.0,1.0,1.0,2.0,2.0,3.0,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,18.0,3.0,5.0,1.0,26.0,207,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,10.0,6.0,9.0,2.0,3.0,1.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,16.0,1.0,7.0,1.0,8.0,1.0,9.0,3.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,57,2.0,0.625,0.7142857142857143,1.0,0.6,1.0,0.5,0.6,0.4444444444444444,1.0,0.5434782608695652,1.25,0.5,0.5652173913043478,1.5,0.5,0.21739130434782608,12.831858407079647,0.8333333333333334,0.2,0.11290322580645161,0.01282051282051282,0.08333333333333333,0.010752688172043012,0.024390243902439025,0.07142857142857142,0.125,0.125,0.13043478260869565,1.0,1.0,0.3333333333333333,0.08695652173913043,1.0,1.0,0.5,0.5652173913043478,0.23076923076923078,0.23076923076923078,1.0,0.08695652173913043,1.0,1.0,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.34782608695652173,0.3333333333333333,0.43061956521739125,0.583825,0.49449999999999994,0.043478260869565216,0.05555555555555555,0.23076923076923078,0.11538461538461539,13.833333333333334,24.139999999999997,0.2893401015228426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,24853.0,414,-37,803,795,247,306,92.0,1598,22.0,35.0,9.0,16.0,18.0,47.0,18.0,38.0,,,,,,,,,,58.0,120.0,,,30.0,146.0,791,13.0,24.0,,,10.0,36.0,34.0,,,53.0,68.0,48.0,,18.0,,,6.0,1.0,7.0,1.0,,2.0,2.0,15.0,31.0,41.0,5.0,50.0,38.0,88.0,13.0,6.0,7.0,10.0,,2.0,14.0,8.0,24.0,36.0,70.0,35.0,34.0,3.0,13.0,1.0,1.0,1.0,53.0,247,9.0,0.5862068965517241,0.6938775510204082,,,,,,0.48333333333333334,0.5416666666666666,0.48333333333333334,0.5416666666666666,0.5,0.5367647058823529,0.6206896551724138,0.5888888888888889,,17.54385964912281,0.4166666666666667,0.16129032258064516,0.15185185185185185,0.10652920962199312,0.12162162162162163,0.10164835164835165,0.08196721311475409,0.14925373134328357,0.125,0.17073170731707318,0.2916666666666667,0.6285714285714286,0.6875,0.5,0.39166666666666666,0.3829787234042553,0.4186046511627907,0.4444444444444444,0.31666666666666665,0.47368421052631576,0.47368421052631576,0.8333333333333334,,,,,,,,,0.6666666666666666,0.5625,,,,,,,0.2916666666666667,,0.42051,0.48145714285714286,0.41133529411764697,0.1,0.1,0.2465753424657534,0.363013698630137,9.473333333333334,,0.30759651307596514,7.0,12.0,17.0,19.0,7.0,2.0,6.0,1.0,4.0,2.0,1.0,3.0,2.0,7.0,10.0,7.0,6.0,8.0,6.0,1.0,1.0,2.0,1.0,5.0,0.5,0.058333333333333334,0.08571428571428572,0.0851063829787234,0.038461538461538464,0.04,0.0821917808219178,0.14634146341463414,0.10344827586206896,0.09615384615384616,0.047619047619047616,0.05714285714285714,0.03636363636363636,1.0,0.1111111111111111,0.35294117647058826,0.5833333333333334,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1507,1610612748,Derek Anderson,Derek Anderson,1507,MIA,5471.0,91,12,173,173,70,74,20.0,346,1.0,1.0,,,1.0,2.0,2.0,9.0,2.0,5.0,,,,1.0,,7.0,4.0,4.0,12.0,2.0,12.0,14.0,28.0,159,,3.0,,1.0,,,4.0,,5.0,10.0,2.0,6.0,6.0,,7.0,,12.0,1.0,13.0,,1.0,5.0,3.0,27.0,,7.0,,12.0,,12.0,,,,1.0,1.0,1.0,3.0,,4.0,1.0,6.0,10.0,16.0,,2.0,1.0,1.0,1.0,10.0,70,3.0,0.25,0.25,1.0,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,,0.2916666666666667,,,0.4375,,0.3333333333333333,0.5,18.556701030927837,0.25,,0.11475409836065574,,0.14457831325301204,,,0.16666666666666666,0.14285714285714285,0.07142857142857142,0.041666666666666664,1.0,1.0,1.0,0.08333333333333333,0.5,0.5,,0.375,0.2222222222222222,0.2222222222222222,,0.20833333333333334,0.4,0.4,1.0,0.2916666666666667,,,,,,,,,0.1111111111111111,,0.4444444444444444,0.5416666666666666,,0.48425625000000005,0.4043666666666667,0.4707277777777778,0.07692307692307693,0.14285714285714285,,0.35714285714285715,16.65,24.275000000000002,0.4046242774566474,,,,10.0,,4.0,,,5.0,,1.0,,,3.0,,1.0,,1.0,6.0,1.0,,,,6.0,,,,,,0.22727272727272727,,,,,,0.3125,,1.0,,,,1.0,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,7025.0,117,-29,230,228,79,98,26.0,458,2.0,6.0,1.0,2.0,5.0,9.0,5.0,13.0,,,,,,,,,,12.0,28.0,,,4.0,28.0,231,4.0,7.0,,,1.0,9.0,10.0,,,8.0,14.0,10.0,,4.0,,,3.0,,3.0,,,2.0,,6.0,7.0,18.0,4.0,30.0,8.0,38.0,2.0,1.0,1.0,3.0,,1.0,,2.0,3.0,8.0,9.0,5.0,6.0,,2.0,4.0,2.0,4.0,8.0,79,,0.5833333333333334,0.7,,,,,,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.4,0.45161290322580644,0.5625,0.4,,13.127413127413128,1.0,0.4,0.2,0.08333333333333333,0.21666666666666667,0.08,0.08823529411764706,0.22727272727272727,0.2692307692307692,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.5,0.5,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.2,0.4642857142857143,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,,0.2857142857142857,0.5,,,,,,,0.21428571428571427,,0.42597857142857143,0.4411666666666667,0.37949,0.06666666666666667,0.06666666666666667,0.32142857142857145,0.2857142857142857,10.978571428571426,,0.34347826086956523,,1.0,4.0,,2.0,1.0,1.0,,8.0,,,,,,,,,1.0,1.0,2.0,,,,,0.4,0.07142857142857142,0.3333333333333333,,,0.26666666666666666,0.0625,0.07407407407407407,0.08695652173913043,0.07692307692307693,,0.30434782608695654,,0.5,,0.1,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,8000.0,133,-8,253,254,85,94,27.0,507,5.0,8.0,1.0,1.0,,,,3.0,3.0,9.0,,,,3.0,3.0,12.0,3.0,5.0,11.0,6.0,21.0,3.0,31.0,240,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,6.0,9.0,4.0,6.0,18.0,,12.0,3.0,5.0,2.0,7.0,2.0,,1.0,2.0,16.0,2.0,16.0,1.0,24.0,2.0,26.0,6.0,5.0,1.0,2.0,1.0,2.0,5.0,,7.0,4.0,12.0,7.0,3.0,1.0,1.0,2.0,2.0,2.0,9.0,85,1.0,0.4,0.4,1.0,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.45454545454545453,1.0,0.4375,0.5,0.3888888888888889,0.453125,0.75,0.4444444444444444,0.65625,13.732394366197184,0.2857142857142857,0.1,0.18181818181818182,0.022222222222222223,0.1885245901639344,0.016666666666666666,0.030303030303030304,0.05263157894736842,0.13793103448275862,0.275,0.25,0.625,0.625,0.4,,,,,0.09375,,,,0.28125,0.3333333333333333,0.3333333333333333,1.0,0.375,0.25,0.25,1.0,0.5,1.0,,,,0.3333333333333333,,0.3333333333333333,0.90625,0.25,0.559028125,0.6502,0.5724444444444443,0.03125,0.09090909090909091,0.0967741935483871,0.2903225806451613,5.5181818181818185,24.385714285714283,0.3359683794466403,2.0,3.0,2.0,2.0,,2.0,,,7.0,,,,1.0,3.0,,1.0,1.0,5.0,,2.0,,,,,0.6666666666666666,,,,,0.20588235294117646,,0.030303030303030304,,,,0.09523809523809523,,1.0,,0.3333333333333333,0.6666666666666666,1.0,0.5,,,0.38461538461538464,1.0,2.0,2.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,10348.0,172,20,331,320,95,104,52.0,651,25.0,42.0,7.0,9.0,7.0,17.0,10.0,38.0,1.0,2.0,,,,,1.0,2.0,,42.0,97.0,2.0,4.0,41.0,131.0,332,10.0,15.0,,,3.0,23.0,30.0,,,40.0,20.0,64.0,6.0,10.0,2.0,1.0,20.0,9.0,29.0,5.0,4.0,11.0,4.0,67.0,10.0,14.0,1.0,22.0,12.0,34.0,10.0,4.0,6.0,6.0,5.0,5.0,15.0,1.0,21.0,2.0,14.0,43.0,52.0,7.0,28.0,1.0,1.0,1.0,40.0,95,5.0,0.23809523809523808,0.2702702702702703,1.0,0.5,,,0.5,0.4329896907216495,0.6666666666666666,0.44554455445544555,0.6666666666666666,0.43333333333333335,0.532520325203252,0.71875,0.5405405405405406,0.039603960396039604,36.45569620253164,0.2857142857142857,0.1,0.1414141414141414,0.07692307692307693,0.14383561643835616,0.0736196319018405,0.04,0.10714285714285714,0.13333333333333333,0.17073170731707318,0.4158415841584158,0.5952380952380952,0.6756756756756757,0.12,0.16831683168316833,0.4117647058823529,0.4375,0.2857142857142857,0.37623762376237624,0.2631578947368421,0.2702702702702703,0.5,0.019801980198019802,0.5,0.5,1.0,0.019801980198019802,0.5,0.5,1.0,0.6,0.7777777777777778,,,,,,,0.45544554455445546,0.5,0.4798445544554455,0.48580833333333334,0.48297666666666667,0.22950819672131148,0.23728813559322035,0.17557251908396945,0.3053435114503817,8.920618556701033,24.099999999999998,0.28700906344410876,6.0,13.0,13.0,14.0,7.0,5.0,2.0,,7.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,,,1.0,0.43333333333333335,0.07216494845360824,0.11904761904761904,0.058823529411764705,,0.14893617021276595,0.06060606060606061,0.06976744186046512,0.13513513513513514,0.045454545454545456,0.09090909090909091,0.14705882352941177,0.061224489795918366,1.0,,0.43333333333333335,0.46153846153846156,,,,,0.15384615384615385,,,1.0,,0.02631578947368421,,,,,,,True,,,,,,,,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,10618.0,177,-24,355,347,115,177,31.0,702,2.0,4.0,,,2.0,7.0,15.0,28.0,1.0,4.0,,,,1.0,2.0,4.0,1.0,19.0,39.0,3.0,8.0,6.0,53.0,321,1.0,5.0,,,,2.0,15.0,,2.0,18.0,28.0,10.0,9.0,2.0,4.0,2.0,9.0,4.0,13.0,4.0,,2.0,3.0,30.0,3.0,14.0,,18.0,4.0,22.0,2.0,2.0,,6.0,1.0,5.0,3.0,1.0,9.0,8.0,15.0,7.0,10.0,,3.0,1.0,1.0,1.0,18.0,115,3.0,0.7368421052631579,0.7777777777777778,1.0,0.375,,,0.375,0.48717948717948717,0.2,0.5,0.2,0.4117647058823529,0.5096153846153846,0.2,0.45,0.1702127659574468,15.681233933161954,0.6666666666666666,,0.112,0.024,0.10909090909090909,0.02702702702702703,0.015873015873015872,0.03333333333333333,0.16666666666666666,0.11864406779661017,0.0851063829787234,0.5,0.6666666666666666,0.5,0.14893617021276595,0.2857142857142857,0.3333333333333333,,0.5957446808510638,0.5357142857142857,0.5555555555555556,0.8666666666666667,0.0851063829787234,0.25,0.25,1.0,0.0851063829787234,0.5,0.5,1.0,,,,,,0.058823529411764705,,0.058823529411764705,0.2553191489361702,0.5,0.42418936170212757,0.40435,0.39425882352941183,0.06,0.07142857142857142,0.03773584905660377,0.33962264150943394,14.625641025641025,24.687500000000004,0.323943661971831,1.0,1.0,7.0,4.0,3.0,4.0,1.0,,4.0,1.0,,,1.0,4.0,,1.0,,1.0,2.0,,,,1.0,2.0,0.4666666666666667,0.07692307692307693,0.25,0.14285714285714285,,0.1,0.043478260869565216,0.038461538461538464,0.027777777777777776,0.05555555555555555,,0.1111111111111111,0.047619047619047616,,,0.058823529411764705,1.0,,,,,0.07692307692307693,,,,,0.03571428571428571,,,,,,,True,,,,,,,,,,,
56,1610612748,Gary Payton,Gary Payton,56,MIA,14210.0,237,-4,447,447,136,152,57.0,894,10.0,16.0,1.0,1.0,3.0,9.0,4.0,11.0,2.0,4.0,,,,,3.0,14.0,6.0,17.0,36.0,5.0,18.0,3.0,52.0,442,1.0,2.0,,3.0,,2.0,9.0,2.0,6.0,15.0,12.0,22.0,15.0,,14.0,3.0,22.0,10.0,32.0,4.0,6.0,4.0,2.0,74.0,1.0,14.0,,21.0,1.0,22.0,7.0,4.0,3.0,7.0,,4.0,4.0,3.0,11.0,3.0,18.0,8.0,4.0,,1.0,1.0,,1.0,15.0,136,2.0,0.35294117647058826,0.35294117647058826,1.0,0.2777777777777778,,0.3333333333333333,0.2777777777777778,0.4722222222222222,0.5,0.4537037037037037,0.2,0.4666666666666667,0.4642857142857143,0.2,0.46875,0.3333333333333333,12.984496124031008,0.6363636363636364,,0.09032258064516129,0.006289308176100629,0.09767441860465116,0.004830917874396135,,0.08571428571428572,0.0425531914893617,0.1232876712328767,0.2962962962962963,0.625,0.7142857142857143,0.4,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.25,0.07407407407407407,0.5,0.5,1.0,0.25925925925925924,0.21428571428571427,0.21428571428571427,1.0,0.2,1.0,,,,,,0.4,0.6296296296296297,0.21428571428571427,0.49849907407407407,0.5032000000000001,0.4955866666666667,0.01818181818181818,0.02702702702702703,0.038461538461538464,0.28846153846153844,8.2,24.394444444444442,0.3042505592841163,2.0,3.0,4.0,1.0,3.0,16.0,,,7.0,,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,0.4444444444444444,0.08333333333333333,0.125,0.1111111111111111,,0.11666666666666667,,,0.020833333333333332,,,0.06976744186046512,,,,0.2,0.6666666666666666,3.0,0.6,,1.0,0.23529411764705882,2.0,,,0.3333333333333333,,,,,,,,True,,,,,,,,,,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,2588.0,43,-7,83,84,18,17,9.0,167,1.0,5.0,,,2.0,10.0,,,,,,,,,,,,3.0,15.0,,,6.0,12.0,86,,,,,1.0,1.0,2.0,,,6.0,2.0,4.0,,,,,2.0,,2.0,,,,,4.0,,11.0,4.0,18.0,1.0,19.0,1.0,1.0,,6.0,2.0,1.0,3.0,5.0,9.0,1.0,2.0,8.0,10.0,,4.0,2.0,1.0,2.0,6.0,18,,0.3333333333333333,0.3333333333333333,,,,,,0.2,,0.2,,0.5,0.2857142857142857,0.5,0.6,,30.526315789473685,0.6666666666666666,1.0,0.39285714285714285,,0.3888888888888889,0.025,,0.5,0.5555555555555556,0.26666666666666666,0.3333333333333333,0.2,0.3333333333333333,1.0,0.6666666666666666,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.43384666666666666,,0.47845,0.21052631578947367,0.21052631578947367,0.08333333333333333,0.5,5.073333333333333,,0.21686746987951808,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,,,,,2.0,2.0,1.0,,,1.0,0.5,0.2,0.4,0.1,,0.375,0.125,,,0.2,,0.3333333333333333,,1.0,,0.5,1.0,,,,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,1696.0,28,-14,57,54,28,39,8.0,111,,3.0,,1.0,2.0,4.0,1.0,4.0,,,,,,,,,,3.0,11.0,,,3.0,9.0,52,2.0,3.0,,,,4.0,4.0,,,6.0,4.0,2.0,,,,,,,,,,,,,1.0,4.0,1.0,6.0,1.0,7.0,,,,3.0,,3.0,1.0,,4.0,2.0,5.0,4.0,4.0,,1.0,,,,6.0,28,,0.6666666666666666,0.6666666666666666,,,,,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.5,0.34615384615384615,0.6666666666666666,0.6,,26.153846153846153,0.75,0.5,0.2,0.04,0.18518518518518517,0.03333333333333333,0.07142857142857142,,0.36363636363636365,,0.2727272727272727,,,,0.36363636363636365,0.5,0.5,0.5,0.36363636363636365,0.25,0.25,1.0,,,,,,,,,0.3333333333333333,,,,,,,,0.2727272727272727,,0.3877181818181819,0.41619999999999996,0.343775,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.6666666666666666,10.5,,0.49122807017543857,,,2.0,2.0,,,,,1.0,,,,,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,0.5,,,,,0.14285714285714285,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
