EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,Corner3Assists,Technical Free Throw Trips,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,3393.0,57,-20,112,111,61,71,10,223,2.0,3.0,6.0,7.0,4.0,5.0,4.0,9.0,2.0,3.0,2.0,5.0,2,3,10.0,16.0,2.0,36,145,2.0,3.0,6,6.0,10.0,2.0,20,4,27.0,3.0,9.0,4.0,2,1.0,3,1.0,2.0,7,1.0,5,5,1,6,1.0,1,2.0,1.0,4.0,2.0,5,4.0,1.0,7,1.0,2.0,1.0,20,61,3.0,1.0,1.0,1.0,0.9,0.625,0.6666666666666666,0.6,0.625,0.6666666666666666,0.8947368421052632,1.0,0.9,0.9,1.0,0.9090909090909091,0.8421052631578947,20.161290322580644,0.2,0.16129032258064516,0.09090909090909091,0.11363636363636363,0.020833333333333332,0.1,0.23076923076923078,0.15384615384615385,0.14285714285714285,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.3684210526315789,0.8571428571428571,0.8571428571428571,1.0,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.75,1.0,0.6666666666666666,1.0,0.5,0.8,0.5,0.4,0.8421052631578947,0.4444444444444444,0.4888263157894737,0.4933,0.4796100000000001,0.16666666666666666,0.5555555555555556,19.566666666666666,24.5125,0.5446428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,57666.0,961,71,1752,1758,441,489,220,3510,29.0,61.0,,,,,,3.0,,1.0,,2.0,128,223,,3.0,42.0,298,1931,,1.0,64,,2.0,18.0,84,180,,,3.0,,14,7.0,21,7.0,4.0,49,5.0,87,133,60,193,4.0,17,3.0,13.0,20.0,,37,5.0,69.0,106,59.0,55.0,5.0,84,441,9.0,6.0,0.703125,0.8333333333333334,,,,,,0.5739910313901345,0.5663716814159292,0.5909090909090909,0.6470588235294118,0.5912698412698413,0.6274509803921569,0.6774193548387096,0.01327433628318584,14.370959721531577,0.4594594594594595,0.13853503184713375,0.049019607843137254,0.13333333333333333,0.07442489851150202,0.06097560975609756,0.13714285714285715,0.13043478260869565,0.047619047619047616,0.26991150442477874,0.47540983606557374,0.48333333333333334,0.8620689655172413,,,,,0.01327433628318584,,,,0.022727272727272728,,,,,0.0392156862745098,,0.37610619469026546,,0.45785685840707957,0.4939182926829269,0.443856862745098,0.21476510067114093,0.28187919463087246,7.982511210762331,26.933333333333337,0.2517123287671233,63.0,82.0,20.0,29.0,16.0,19.0,36.0,80.0,26.0,43.0,12.0,33.0,49.0,76.0,40.0,11.0,9.0,1.0,50.0,5.0,19.0,27.0,17.0,12.0,5.0,1.0,4.0,2.0,2.0,3.0,8.0,11.0,7.0,3.0,24.0,27.0,22.0,5.0,27.0,17.0,5.0,1.0,0.6046511627906976,0.673469387755102,0.04932735426008968,0.07317073170731707,0.05,0.01639344262295082,0.38571428571428573,0.078125,0.07849293563579278,0.11377245508982035,0.07981220657276995,0.0949367088607595,0.06766917293233082,0.15584415584415584,0.13513513513513514,0.07142857142857142,0.6296296296296297,0.36283185840707965,0.7682926829268293,0.8289473684210527,0.6825396825396826,0.35398230088495575,0.45,0.47368421052631576,0.6111111111111112,0.6590909090909091,0.6896551724137931,0.15,0.37254901960784315,0.8421052631578947,0.09716599190283401,0.09836065573770492,,,,,,,,,,,,,,,,,,,,,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,74904.0,1248,49,2317,2322,756,769,270,4639,57.0,126.0,14.0,20.0,1.0,4.0,49.0,125.0,5.0,11.0,11.0,43.0,142,293,63.0,145.0,119.0,592,2525,5.0,12.0,62,12.0,47.0,59.0,177,114,174.0,15.0,123.0,49.0,97,14.0,111,11.0,38.0,236,5.0,85,132,34,166,7.0,29,9.0,16.0,26.0,,55,15.0,61.0,121,90.0,137.0,19.0,177,756,20.0,19.0,0.4014084507042254,0.4222222222222222,0.9206349206349206,0.43448275862068964,0.4166666666666667,0.2553191489361702,0.4405594405594406,0.48464163822525597,0.5399543378995434,0.53125,0.45384615384615384,0.59026369168357,0.5849056603773585,0.5506329113924051,0.3310502283105023,20.89210827296988,0.5272727272727272,0.10732323232323232,0.029069767441860465,0.10800385728061716,0.033402922755741124,0.028368794326241134,0.10483870967741936,0.13372093023255813,0.03365384615384615,0.2876712328767123,0.4523809523809524,0.456,0.43859649122807015,0.045662100456621,0.7,0.7,0.9285714285714286,0.2853881278538813,0.392,0.392,0.9183673469387755,0.22916666666666666,0.45454545454545453,1.0,0.03076923076923077,0.25,0.33076923076923076,0.2558139534883721,0.5639269406392694,0.3983739837398374,0.4774127880184333,0.47513205128205127,0.4703546874999999,0.10472972972972973,0.2989864864864865,10.221160409556312,25.886206896551727,0.32628398791540786,55.0,102.0,9.0,20.0,21.0,34.0,30.0,65.0,18.0,36.0,11.0,41.0,83.0,170.0,14.0,13.0,42.0,17.0,27.0,2.0,27.0,20.0,40.0,28.0,12.0,5.0,13.0,4.0,4.0,3.0,6.0,3.0,4.0,12.0,48.0,12.0,10.0,1.0,12.0,6.0,,1.0,0.5,0.4939759036144578,0.04436860068259386,0.09803921568627451,0.03076923076923077,0.007936507936507936,0.1941747572815534,0.022727272727272728,0.03435114503816794,0.11020408163265306,0.045283018867924525,0.040697674418604654,0.022922636103151862,0.065,0.11392405063291139,0.10344827586206896,0.5,0.2328767123287671,0.5392156862745098,0.5978260869565217,0.43636363636363634,0.14840182648401826,0.46153846153846156,0.47619047619047616,0.26666666666666666,0.4166666666666667,0.45,,0.26153846153846155,0.6176470588235294,0.10126582278481013,0.1458966565349544,1.0,2.0,3.0,15.0,1.0,0.03225806451612903,0.020833333333333332,,,,,,,,,,,,,,True
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,67926.0,1132,18,2112,2126,617,632,247,4238,83.0,178.0,1.0,1.0,1.0,1.0,1.0,7.0,,,,5.0,169,345,2.0,8.0,83.0,427,2310,,,42,1.0,6.0,31.0,118,228,6.0,,5.0,1.0,64,16.0,80,11.0,23.0,176,5.0,49,75,27,102,5.0,24,2.0,16.0,23.0,1.0,47,11.0,19.0,77,90.0,98.0,7.0,118,617,17.0,6.0,0.6745562130177515,0.6951219512195121,1.0,0.25,,0.16666666666666666,0.3333333333333333,0.48985507246376814,0.48725212464589235,0.40540540540540543,0.44387755102040816,0.5377833753148614,0.4772727272727273,0.5130434782608696,0.0226628895184136,18.515429524603835,0.5106382978723404,0.06657608695652174,0.043478260869565216,0.07142857142857142,0.03002309468822171,0.052083333333333336,0.04700854700854701,0.078125,0.033112582781456956,0.5042492917847026,0.46629213483146065,0.46629213483146065,0.8313253012048193,0.0028328611898017,1.0,1.0,1.0,0.019830028328611898,0.14285714285714285,0.16666666666666666,1.0,,,,0.01020408163265306,1.0,0.05102040816326531,,0.45042492917847027,0.2,0.4809702857142859,0.50000625,0.47691210526315797,0.09836065573770492,0.27634660421545665,10.199710144927538,33.0,0.2921401515151515,80.0,151.0,11.0,23.0,19.0,40.0,6.0,16.0,15.0,37.0,12.0,42.0,92.0,110.0,10.0,24.0,33.0,8.0,21.0,1.0,19.0,7.0,28.0,16.0,12.0,1.0,8.0,4.0,4.0,3.0,15.0,1.0,15.0,11.0,48.0,7.0,4.0,1.0,7.0,4.0,,,0.40540540540540543,0.45652173913043476,0.06956521739130435,0.15894039735099338,,,0.08536585365853659,0.013513513513513514,0.02796271637816245,0.08796296296296297,0.048327137546468404,0.005747126436781609,0.022727272727272728,0.07142857142857142,0.08759124087591241,0.08860759493670886,0.5714285714285714,0.42776203966005666,0.5298013245033113,0.6299212598425197,0.5375,0.0453257790368272,0.375,0.375,0.3333333333333333,0.6216216216216216,0.4782608695652174,0.18181818181818182,0.40816326530612246,0.475,0.12307692307692308,0.1256544502617801,,2.0,5.0,,2.0,,,1.0,0.125,0.14285714285714285,,,,,,,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,107039.0,1784,68,3316,3326,1097,1148,414,6642,129.0,281.0,13.0,32.0,5.0,9.0,57.0,133.0,3.0,7.0,21.0,57.0,277,554,70.0,165.0,141.0,905,3558,3.0,7.0,62,26.0,66.0,76.0,312,114,174.0,36.0,130.0,57.0,241,61.0,302,38.0,103.0,665,5.0,103,141,39,180,4.0,89,17.0,59.0,59.0,,148,42.0,80.0,174,172.0,181.0,27.0,312,1097,30.0,27.0,0.20577617328519857,0.21033210332103322,0.8285714285714286,0.42424242424242425,0.42857142857142855,0.3939393939393939,0.43209876543209874,0.5,0.5312934631432545,0.5392156862745098,0.5,0.5645363408521303,0.5545454545454546,0.5498220640569395,0.22948539638386647,24.934106483921983,0.6013513513513513,0.08979947689625109,0.022321428571428572,0.09236947791164658,0.026372059871703494,0.021739130434782608,0.09116022099447514,0.09019607843137255,0.01282051282051282,0.3908205841446453,0.45907473309608543,0.4607142857142857,0.2713178294573643,0.04450625869262865,0.40625,0.40625,0.9230769230769231,0.18497913769123783,0.42857142857142855,0.42857142857142855,0.8070175438596491,0.13725490196078433,0.42857142857142855,1.0,0.038135593220338986,0.5555555555555556,0.24152542372881355,0.3684210526315789,0.5299026425591099,0.43846153846153846,0.48292759831460674,0.4790531250000001,0.4714596982758619,0.06850828729281767,0.3447513812154696,10.720938628158839,25.933333333333326,0.3308202653799759,133.0,216.0,14.0,24.0,42.0,73.0,15.0,57.0,23.0,44.0,7.0,79.0,170.0,440.0,12.0,41.0,117.0,21.0,32.0,2.0,35.0,3.0,70.0,36.0,34.0,8.0,30.0,8.0,10.0,6.0,17.0,6.0,12.0,17.0,68.0,9.0,2.0,3.0,9.0,4.0,,1.0,0.5227272727272727,0.4647058823529412,0.0740072202166065,0.16203703703703703,0.08771929824561403,0.0035587188612099642,0.02097902097902098,0.01639344262295082,0.02714164546225615,0.10086455331412104,0.0275,0.014184397163120567,0.03420523138832998,0.08727272727272728,0.06222222222222222,0.1721311475409836,0.4444444444444444,0.3004172461752434,0.6157407407407407,0.7348066298342542,0.15789473684210525,0.07927677329624479,0.2631578947368421,0.28846153846153844,0.06666666666666667,0.47058823529411764,0.5833333333333334,0.07142857142857142,0.3093220338983051,0.5753424657534246,0.08949416342412451,0.11239669421487604,,3.0,23.0,5.0,4.0,0.025,,,,,1.0,0.006024096385542169,,,,,,,,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,80121.0,1335,151,2496,2493,852,850,306,4989,1.0,10.0,,,,,,1.0,,,,1.0,212,372,,1.0,159.0,583,2671,,,144,,1.0,77.0,191,232,,,1.0,,47,13.0,60,10.0,19.0,133,17.0,236,343,129,472,12.0,45,1.0,19.0,41.0,2.0,86,22.0,68.0,115,209.0,265.0,27.0,191,852,7.0,23.0,0.5471698113207547,0.6744186046511628,,,,,,0.5698924731182796,0.5683646112600537,0.6463414634146342,0.5377358490566038,0.5961145194274029,0.6666666666666666,0.5858895705521472,0.002680965147453083,20.17574692442882,0.5232558139534884,0.2700228832951945,0.10493827160493827,0.26755555555555555,0.12438785504407443,0.10144927536231885,0.23826714801444043,0.2564102564102564,0.09448818897637795,0.02680965147453083,0.1,0.1,1.0,,,,,0.002680965147453083,,,,,,,,,0.009433962264150943,,0.6729222520107239,,0.5041541554959786,0.5416890410958906,0.5018952830188679,0.2469982847341338,0.3276157804459691,2.8086021505376344,26.7,0.34134615384615385,166.0,250.0,50.0,74.0,46.0,75.0,45.0,112.0,53.0,82.0,38.0,57.0,105.0,192.0,80.0,33.0,26.0,2.0,110.0,2.0,65.0,42.0,33.0,18.0,15.0,,26.0,13.0,8.0,5.0,19.0,15.0,1.0,35.0,124.0,54.0,34.0,16.0,54.0,31.0,4.0,6.0,0.6463414634146342,0.5428571428571428,0.08870967741935484,0.108,0.05357142857142857,,0.42,0.020618556701030927,0.1280558789289872,0.2589641434262948,0.18092105263157895,0.0970873786407767,0.10028653295128939,0.33816425120772947,0.27607361963190186,0.22727272727272727,0.5740740740740741,0.6702412868632708,0.664,0.7443946188340808,0.6265060240963856,0.3002680965147453,0.4017857142857143,0.42452830188679247,0.24444444444444444,0.9024390243902439,0.6756756756756757,0.18,0.7075471698113207,0.6133333333333333,0.2683982683982684,0.26898047722342733,,,3.0,,4.0,0.125,,,,,,,6.0,2.0,,,,,,,True
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,13438.0,224,-21,401,401,91,97,49,802,3.0,9.0,,,,,,,,,,,23,53,,,18.0,64,407,,,10,,,7.0,11,34,,,,,1,,1,,1.0,2,2.0,25,33,15,48,1.0,1,2.0,,9.0,,10,4.0,15.0,34,19.0,25.0,1.0,11,91,4.0,1.0,0.7391304347826086,0.85,,,,,,0.4339622641509434,0.4339622641509434,0.42857142857142855,0.25,0.49230769230769234,0.5,0.4230769230769231,,16.198704103671705,0.1,0.1724137931034483,0.125,0.1518324607329843,0.07853403141361257,,0.14583333333333334,0.1746031746031746,0.045454545454545456,0.16981132075471697,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.49056603773584906,,0.464333962264151,0.4918166666666666,0.4757249999999999,0.15625,0.171875,6.064150943396226,,0.22693266832917705,15.0,26.0,3.0,5.0,2.0,4.0,5.0,18.0,3.0,7.0,4.0,2.0,8.0,12.0,6.0,8.0,,,13.0,,4.0,4.0,4.0,3.0,1.0,,1.0,,3.0,3.0,6.0,1.0,3.0,1.0,12.0,8.0,7.0,,8.0,6.0,1.0,,0.42857142857142855,0.25,0.1509433962264151,0.2692307692307692,0.05555555555555555,,0.2857142857142857,,0.07428571428571429,0.08695652173913043,0.05555555555555555,0.0851063829787234,0.08108108108108109,0.20588235294117646,0.12903225806451613,,0.75,0.49056603773584906,0.5769230769230769,0.7894736842105263,0.6666666666666666,0.33962264150943394,0.2777777777777778,0.29411764705882354,0.8,0.7142857142857143,0.6,,0.5,0.5,0.1875,0.1875,,,,,1.0,1.0,,,,,,,,,,,,,,,True
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,24175.0,403,15,753,748,238,251,94,1501,16.0,36.0,4.0,8.0,1.0,2.0,15.0,49.0,1.0,3.0,1.0,16.0,23,53,19.0,57.0,11.0,114,756,1.0,4.0,15,2.0,18.0,4.0,20,34,57.0,,49.0,15.0,13,5.0,18,5.0,4.0,41,4.0,22,38,13,51,1.0,9,1.0,6.0,7.0,,16,6.0,19.0,48,15.0,14.0,2.0,20,238,7.0,2.0,0.7391304347826086,0.8095238095238095,1.0,0.3333333333333333,0.25,0.1111111111111111,0.3333333333333333,0.4339622641509434,0.4681818181818182,0.5357142857142857,0.25806451612903225,0.49130434782608695,0.5357142857142857,0.30303030303030304,0.5181818181818182,15.197215777262182,0.5625,0.08208955223880597,0.0547945205479452,0.09631728045325778,0.037037037037037035,0.05,0.10752688172043011,0.07692307692307693,0.015625,0.32727272727272727,0.4444444444444444,0.4444444444444444,1.0,0.07272727272727272,0.5,0.5,1.0,0.44545454545454544,0.30612244897959184,0.3125,1.0,0.21428571428571427,0.3333333333333333,1.0,0.06451612903225806,0.5,0.5161290322580645,0.0625,0.5727272727272728,0.30612244897959184,0.46660681818181815,0.49557500000000004,0.4700145161290323,0.13157894736842105,0.17543859649122806,14.847169811320757,25.3,0.3160690571049137,2.0,6.0,2.0,4.0,1.0,2.0,5.0,11.0,6.0,10.0,,5.0,13.0,12.0,4.0,2.0,8.0,1.0,8.0,1.0,12.0,4.0,7.0,6.0,1.0,,3.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,7.0,5.0,2.0,7.0,4.0,,2.0,0.6,0.38461538461538464,0.03773584905660377,0.3333333333333333,,,0.10526315789473684,0.043478260869565216,0.03187250996015936,0.1411764705882353,0.037037037037037035,0.06896551724137931,0.008928571428571428,0.05172413793103448,0.1724137931034483,0.07407407407407407,0.5714285714285714,0.05454545454545454,0.3333333333333333,0.5,,0.1,0.45454545454545453,0.45454545454545453,0.2,0.2857142857142857,0.5,,0.06451612903225806,0.5,0.035398230088495575,0.05454545454545454,1.0,,,2.0,,0.07692307692307693,0.07142857142857142,1.0,0.017543859649122806,0.02040816326530612,1.0,0.017241379310344827,,,,,,,,,True
2242,1610612753,Terence Morris,Terence Morris,2242,ORL,8594.0,143,12,265,269,93,100,34,534,9.0,27.0,,,,,,1.0,,,,1.0,12,36,,1.0,3.0,27,267,,,4,,1.0,2.0,12,24,,,1.0,,3,,3,,1.0,6,,16,23,4,27,1.0,3,,2.0,2.0,,5,,11.0,18,3.0,3.0,1.0,12,93,5.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.32432432432432434,0.5,0.3333333333333333,0.35526315789473684,0.5,0.375,0.02702702702702703,13.96103896103896,0.6,0.18823529411764706,,0.17391304347826086,0.034482758620689655,,0.16129032258064516,0.2,0.041666666666666664,0.7297297297297297,0.3333333333333333,0.3333333333333333,1.0,,,,,0.02702702702702703,,,,,,,,,0.06666666666666667,,0.1891891891891892,,0.4208905405405405,0.4694,0.4097166666666666,0.14814814814814814,0.4444444444444444,15.391666666666667,25.9,0.35094339622641507,2.0,6.0,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,5.0,14.0,,,1.0,1.0,1.0,4.0,,4.0,3.0,5.0,3.0,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,4.0,2.0,,4.0,2.0,,,0.5,0.35714285714285715,0.027777777777777776,0.16666666666666666,,,0.21428571428571427,,0.042105263157894736,0.13333333333333333,,0.04,0.06521739130434782,0.21428571428571427,0.05263157894736842,0.2727272727272727,0.5,0.16216216216216217,0.3333333333333333,0.4,1.0,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.13333333333333333,0.5,0.02702702702702703,0.027777777777777776,,,,,2.0,,,,,,,,1.0,,,,,,,,True
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,9320.0,155,14,292,289,79,108,50,581,1.0,4.0,,,,,,,,,,,8,36,,,6.0,22,286,,,11,,,2.0,6,10,,,,,5,4.0,9,4.0,5.0,22,,10,16,11,27,4.0,3,,2.0,2.0,1.0,5,1.0,4.0,18,11.0,11.0,1.0,6,79,3.0,1.0,0.625,0.8333333333333334,,,,,,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2,0.2682926829268293,0.39285714285714285,0.25,,13.18051575931232,0.6,0.10416666666666667,,0.10569105691056911,0.07092198581560284,,0.0967741935483871,0.15555555555555556,0.15384615384615385,0.1111111111111111,0.25,0.25,1.0,,,,,,,,,,,,,,,,0.4444444444444444,,0.45474166666666666,0.46367272727272724,0.44487999999999994,0.5,0.2727272727272727,6.297222222222221,,0.2705479452054795,6.0,16.0,3.0,6.0,1.0,4.0,1.0,16.0,4.0,12.0,3.0,2.0,10.0,6.0,4.0,2.0,,,10.0,1.0,3.0,3.0,6.0,2.0,4.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,,1.0,0.3333333333333333,0.2,0.05555555555555555,0.125,,,0.2727272727272727,0.1111111111111111,0.08,0.1111111111111111,0.11627906976744186,0.06521739130434782,0.05555555555555555,,0.1111111111111111,0.1111111111111111,1.0,0.4444444444444444,0.375,0.42857142857142855,0.5,0.4444444444444444,0.0625,0.0625,1.0,0.5,0.5,,0.4,0.25,0.125,0.125,,,,,,,,,,,,,,,,,,,,,True
