EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,Offensive Fouls,3SecondViolations,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted3s,ShortMidRangeAssists,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,BlockedCorner3,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,15815.0,264,63.0,459,472,132.0,134,79.0,931,14.0,24.0,3.0,6.0,3.0,7.0,9.0,18.0,13.0,38.0,36.0,80.0,16.0,115.0,465,6.0,12.0,,12.0,11.0,19.0,5.0,39.0,36.0,36.0,4.0,6.0,15.0,17.0,7.0,36.0,8.0,2.0,23.0,30.0,10.0,40.0,7.0,4.0,3.0,9.0,5.0,9.0,14.0,14.0,19.0,,7.0,2.0,4.0,3.0,5.0,2.0,,39.0,132.0,1.0,2.0,0.5,0.5294117647058824,0.45,0.5,0.5789473684210527,0.5103092783505154,0.4285714285714285,0.68,0.5377358490566038,0.4285714285714285,0.6964285714285714,0.075,0.0555555555555555,20.49910873440285,0.7777777777777778,0.1031390134529148,0.0402010050251256,0.0526315789473684,0.0957854406130268,0.03862660944206,0.0344827586206896,0.0833333333333333,0.0285714285714285,0.0597014925373134,0.0416666666666666,0.4,0.2474226804123711,0.5833333333333334,0.6666666666666666,0.5,0.1855670103092783,0.5,0.5294117647058824,0.4444444444444444,0.3917525773195876,0.3421052631578947,0.3611111111111111,0.5384615384615384,0.4285714285714285,0.5,0.28,0.4285714285714285,0.422680412371134,0.4715963917525774,0.4638899999999999,0.466058,0.0673076923076923,0.0804597701149425,0.1043478260869565,0.3391304347826087,11.1375,0.2875816993464052,2.0,,,4.0,7.0,,,1.0,2.0,5.0,10.0,2.0,3.0,4.0,9.0,17.0,,2.0,4.0,6.0,24.0,10.0,5.0,2.0,2.0,,5.0,1.0,1.0,5.0,2.0,6.0,5.0,1.0,,1.0,,1.0,,,,,1.0,0.8888888888888888,0.5294117647058824,,0.6666666666666666,0.5294117647058824,0.1752577319587628,0.125,0.3125,0.0769230769230769,0.0294117647058823,,0.0625,0.1272727272727272,0.1188118811881188,0.0714285714285714,0.0444444444444444,0.0721649484536082,0.5714285714285714,0.5714285714285714,1.0,0.1030927835051546,0.5,0.5,0.8,,,,,0.1428571428571428,0.08,0.5,0.16,0.75,0.5,24.42941176470588,3.0,3.0,2.0,1.0,0.0526315789473684,1.0,,,,,1.0,,,,True,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,27365.0,456,48.0,810,810,154.0,146,138.0,1620,32.0,43.0,10.0,16.0,1.0,3.0,4.0,18.0,47.0,106.0,83.0,167.0,18.0,184.0,832,19.0,41.0,5.0,43.0,11.0,23.0,6.0,28.0,138.0,28.0,14.0,6.0,19.0,23.0,8.0,50.0,32.0,7.0,55.0,70.0,41.0,111.0,6.0,4.0,2.0,24.0,2.0,29.0,51.0,38.0,26.0,4.0,14.0,1.0,14.0,9.0,14.0,6.0,2.0,28.0,154.0,2.0,1.0,0.8313253012048193,0.9078947368421052,0.497005988023952,0.4634146341463415,0.4782608695652174,0.497005988023952,0.4634146341463415,0.4782608695652174,0.5168539325842697,0.4886363636363636,0.5384615384615384,0.0359281437125748,0.0555555555555555,20.445344129554652,0.25,0.1617647058823529,0.0891364902506963,0.1111111111111111,0.1538461538461538,0.0936768149882904,0.1538461538461538,0.088235294117647,0.06,0.2075471698113207,0.0714285714285714,0.4285714285714285,0.2574850299401197,0.7441860465116279,0.8421052631578947,0.71875,0.1077844311377245,0.2222222222222222,0.2352941176470588,0.5,0.6347305389221557,0.4433962264150943,0.4433962264150943,0.9361702127659576,0.3902439024390244,0.625,0.1304347826086956,0.3333333333333333,0.2574850299401197,0.4313449101796408,0.4459694444444444,0.3900608695652174,0.0790960451977401,0.0790960451977401,0.233695652173913,0.1521739130434782,12.010778443113772,0.1901234567901234,18.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,9.0,8.0,1.0,8.0,2.0,11.0,6.0,5.0,5.0,1.0,,2.0,4.0,4.0,12.0,2.0,3.0,,,,,,,0.1162790697674418,0.3636363636363636,0.04,0.1176470588235294,0.0512820512820512,0.2068965517241379,0.1842105263157894,0.120253164556962,0.1904761904761904,0.0259740259740259,,,,,,,,,0.2,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,True,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,17040.0,284,31.0,513,515,77.0,102,76.0,1028,3.0,17.0,2.0,9.0,,2.0,11.0,20.0,12.0,32.0,26.0,69.0,14.0,114.0,514,3.0,12.0,2.0,11.0,2.0,6.0,8.0,15.0,36.0,16.0,2.0,5.0,19.0,23.0,7.0,50.0,7.0,7.0,31.0,40.0,9.0,49.0,8.0,8.0,,13.0,1.0,17.0,24.0,16.0,17.0,1.0,7.0,2.0,16.0,14.0,16.0,11.0,1.0,15.0,77.0,3.0,2.0,0.6923076923076923,0.72,0.3768115942028985,0.25,0.3333333333333333,0.4545454545454545,0.2368421052631578,0.3181818181818182,0.4830508474576271,0.275,0.46875,0.072463768115942,0.05,21.76079734219269,0.6153846153846154,0.1353711790393013,0.0334928229665071,0.1794871794871795,0.1417910447761194,0.0308880308880308,0.0178571428571428,0.05,0.0353982300884955,0.081081081081081,0.24,0.6875,0.1545454545454545,0.1764705882352941,0.2,0.6666666666666666,0.1818181818181818,0.55,0.5789473684210527,0.7272727272727273,0.2909090909090909,0.375,0.4,0.6666666666666666,0.4736842105263157,0.2222222222222222,0.1818181818181818,,0.5272727272727272,0.4625004545454546,0.5352529411764706,0.4127181818181817,0.0603448275862069,0.0933333333333333,0.0964912280701754,0.131578947368421,11.29855072463768,0.1500974658869395,5.0,,,2.0,5.0,,,,2.0,14.0,36.0,7.0,1.0,3.0,16.0,41.0,1.0,7.0,1.0,5.0,48.0,36.0,14.0,4.0,2.0,2.0,8.0,1.0,1.0,2.0,2.0,7.0,7.0,,4.0,1.0,,,2.0,1.0,1.0,,2.0,1.0,0.3902439024390244,0.1428571428571428,0.2,0.3902439024390244,0.3727272727272727,0.1176470588235294,0.1333333333333333,0.0833333333333333,0.02,,0.0555555555555555,0.175438596491228,0.1530612244897959,0.0714285714285714,0.032258064516129,0.0454545454545454,0.4,0.4,1.0,0.3272727272727272,0.3888888888888889,0.3888888888888889,1.0,0.5,,,,0.3684210526315789,0.1818181818181818,,0.2727272727272727,0.3333333333333333,0.3888888888888889,25.24878048780488,,4.0,1.0,,0.0625,,,,,,,1.0,0.1428571428571428,1.0,True,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,5553.0,93,-56.0,196,197,68.0,113,24.0,393,6.0,10.0,3.0,4.0,2.0,3.0,3.0,7.0,1.0,8.0,10.0,25.0,9.0,29.0,236,3.0,5.0,1.0,7.0,3.0,7.0,6.0,12.0,14.0,6.0,4.0,,2.0,2.0,,4.0,7.0,1.0,8.0,13.0,7.0,20.0,3.0,2.0,1.0,7.0,1.0,3.0,5.0,14.0,28.0,,11.0,3.0,2.0,1.0,2.0,2.0,1.0,12.0,68.0,1.0,3.0,0.7,0.875,0.4,0.6,0.4285714285714285,0.4,0.6,0.4285714285714285,0.3717948717948718,0.3888888888888889,0.4615384615384615,,,20.62780269058296,0.4285714285714285,0.1454545454545454,0.106060606060606,0.05,0.12,0.0843373493975903,0.1875,0.1052631578947368,0.064516129032258,0.0625,0.0666666666666666,1.0,0.4,0.6,0.6,0.5,0.28,0.4285714285714285,0.4285714285714285,1.0,0.32,0.125,0.125,1.0,0.8,0.75,0.4285714285714285,0.6666666666666666,0.4,0.444108,0.5527599999999999,0.4652571428571428,0.3055555555555556,0.3055555555555556,0.2413793103448276,0.4137931034482758,8.268,0.3469387755102041,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,1.0,4.0,3.0,1.0,,1.0,,,,,3.0,,1.0,,,,,,,,0.3636363636363636,,,,,0.0833333333333333,0.2222222222222222,,0.0666666666666666,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,2093.0,35,-18.0,70,72,29.0,41,11.0,142,4.0,5.0,1.0,2.0,1.0,1.0,,,,,4.0,5.0,4.0,18.0,89,1.0,2.0,,2.0,1.0,1.0,4.0,9.0,4.0,4.0,2.0,,3.0,3.0,1.0,6.0,3.0,,1.0,1.0,3.0,4.0,2.0,2.0,,2.0,,2.0,5.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,9.0,29.0,1.0,1.0,0.5,0.6666666666666666,0.8,0.5,1.0,0.875,0.5,1.25,0.9,0.5,1.125,,,14.634146341463415,1.0,0.0434782608695652,0.125,,0.037037037037037,0.0967741935483871,0.1111111111111111,0.25,,,,1.0,0.625,0.8,0.8,0.5,,,,,,,,,1.0,0.5,0.5,1.0,1.0,0.5855875,0.55475,0.577075,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.5,,0.4142857142857143,,,,2.0,3.0,,,1.0,1.0,,,,,,2.0,3.0,,,1.0,1.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.375,,,,,,,,0.0909090909090909,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.5,1.0,,,,23.5,,1.0,,,,,,,,,,,,,False,,,,,,,,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,2106.0,35,-33.0,74,76,24.0,41,13.0,150,,3.0,,1.0,,3.0,1.0,2.0,2.0,6.0,3.0,11.0,,9.0,96,,1.0,,,2.0,8.0,,4.0,2.0,4.0,,2.0,3.0,4.0,2.0,9.0,1.0,,4.0,4.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,,,,,,,,,,4.0,24.0,1.0,,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.25,0.28125,,0.1818181818181818,0.28125,,0.1818181818181818,0.1818181818181818,0.5,22.988505747126435,1.0,0.2105263157894736,0.0416666666666666,,0.1538461538461538,0.0344827586206896,,,0.0833333333333333,,,,0.1875,,,,0.125,0.5,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,,1.0,,0.2727272727272727,,0.5,0.42243125,0.5918,0.4348454545454545,,,,0.4444444444444444,11.372727272727271,0.3243243243243243,,,,,1.0,,,,1.0,1.0,4.0,,,2.0,1.0,5.0,,,,3.0,,4.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,0.2,,,0.2,0.3125,0.3333333333333333,,,,,,0.2,0.2727272727272727,,,0.0625,,,,0.25,0.25,0.25,,,,,,,0.0909090909090909,,0.1818181818181818,,0.25,26.46,3.0,,,,,,,,,,,,,,False,,,,,,,,
1509,1610612765,Kelvin Cato,Kelvin Cato,1509,DET,2051.0,34,-15.0,70,73,29.0,46,15.0,143,3.0,3.0,,,1.0,1.0,,3.0,2.0,6.0,5.0,12.0,,10.0,78,1.0,2.0,,2.0,2.0,6.0,,4.0,10.0,,,1.0,1.0,2.0,,5.0,1.0,2.0,2.0,6.0,1.0,7.0,1.0,,1.0,2.0,,3.0,4.0,1.0,,,,,2.0,,2.0,1.0,,4.0,29.0,1.0,,1.0,1.0,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.0833333333333333,0.3333333333333333,16.27906976744186,0.5,0.1052631578947368,0.04,0.3333333333333333,0.16,0.0294117647058823,,0.1428571428571428,,,0.5,0.5,0.25,1.0,1.0,1.0,0.25,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.1666666666666666,1.0,0.25,0.43285,0.41835,0.4148666666666666,,,0.2,0.4,10.6,0.4142857142857143,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,0.3333333333333333,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,30672.0,511,-47.0,948,963,291.0,314,126.0,1911,24.0,51.0,6.0,10.0,6.0,16.0,2.0,10.0,23.0,61.0,49.0,122.0,27.0,164.0,1035,10.0,18.0,2.0,25.0,11.0,27.0,11.0,42.0,70.0,28.0,8.0,13.0,22.0,30.0,10.0,68.0,8.0,10.0,38.0,51.0,18.0,69.0,10.0,5.0,5.0,25.0,9.0,22.0,63.0,34.0,43.0,,18.0,3.0,10.0,7.0,11.0,7.0,1.0,42.0,291.0,7.0,3.0,0.7142857142857143,0.7777777777777778,0.4016393442622951,0.5555555555555556,0.4074074074074074,0.4228395061728395,0.575,0.3974358974358974,0.448087431693989,0.5681818181818182,0.4375,0.1065573770491803,0.3,19.065077910174157,0.4,0.1155015197568389,0.0238805970149253,0.1,0.1118881118881118,0.0341880341880341,0.0204081632653061,0.0259740259740259,0.025,0.0660377358490566,0.1363636363636363,0.6363636363636364,0.3148148148148148,0.4705882352941176,0.5714285714285714,0.4583333333333333,0.0617283950617283,0.2,0.2857142857142857,1.0,0.3765432098765432,0.3770491803278688,0.3833333333333333,0.9565217391304348,0.5,0.6,0.4102564102564102,0.375,0.5617283950617284,0.4847360248447205,0.4716233333333333,0.4880394736842104,0.1055555555555555,0.1285714285714285,0.1524390243902439,0.2560975609756097,10.17868852459016,0.3069620253164557,15.0,6.0,,9.0,22.0,,,1.0,5.0,4.0,18.0,2.0,2.0,7.0,13.0,40.0,1.0,2.0,3.0,12.0,39.0,17.0,4.0,8.0,8.0,,10.0,8.0,2.0,3.0,,17.0,12.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,,3.0,1.0,0.325,0.5,0.25,0.3333333333333333,0.2469135802469135,0.1764705882352941,0.0833333333333333,0.0512820512820512,0.0601503759398496,0.0769230769230769,0.0238095238095238,0.106060606060606,0.1528662420382165,0.0294117647058823,,0.1358024691358024,0.4090909090909091,0.4090909090909091,1.0,0.1111111111111111,0.2222222222222222,0.2352941176470588,1.0,0.1666666666666666,,,,0.1,0.1282051282051282,0.2,0.1794871794871795,0.2857142857142857,0.2352941176470588,25.29,,2.0,4.0,,0.0163934426229508,1.0,,,,1.0,1.0,1.0,0.5,1.0,False,1.0,1.0,1.0,0.025,0.0555555555555555,0.025,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,157611.0,2627,571.0,4753,4726,1290.0,1030,603.0,9479,192.0,313.0,60.0,111.0,58.0,87.0,15.0,65.0,8.0,35.0,215.0,413.0,102.0,532.0,4727,61.0,118.0,20.0,142.0,64.0,106.0,63.0,191.0,280.0,150.0,92.0,18.0,112.0,140.0,37.0,308.0,203.0,87.0,409.0,554.0,269.0,823.0,43.0,30.0,13.0,80.0,16.0,80.0,150.0,253.0,254.0,25.0,92.0,49.0,163.0,107.0,166.0,99.0,3.0,191.0,1290.0,12.0,47.0,0.6511627906976745,0.8284023668639053,0.5205811138014528,0.5169491525423728,0.6037735849056604,0.5180722891566265,0.5169491525423728,0.5925925925925926,0.5009416195856874,0.4863013698630137,0.5520231213872833,0.0435835351089588,0.0615384615384615,11.176255038475633,0.5375,0.215717299578059,0.1187829139847864,0.2091346153846154,0.2145328719723183,0.1152335224792667,0.155210643015521,0.128440366972477,0.0936739659367396,0.1722488038277512,0.2218309859154929,0.5963855421686747,0.7542168674698795,0.6134185303514377,0.6421404682274248,0.671875,0.1566265060240964,0.2307692307692307,0.2459016393442623,0.4,0.0843373493975903,0.2285714285714285,0.2285714285714285,0.625,0.940677966101695,0.5405405405405406,0.8055555555555556,0.6666666666666666,0.7590361445783133,0.519437108433735,0.5487019417475729,0.5329870370370371,0.1908713692946058,0.1916666666666666,0.2669172932330827,0.3590225563909774,2.8883777239709447,0.2714075320849989,37.0,6.0,2.0,,1.0,,,,1.0,,1.0,,,1.0,,2.0,,,,2.0,,1.0,,28.0,14.0,14.0,59.0,61.0,5.0,58.0,23.0,137.0,84.0,53.0,10.0,6.0,1.0,5.0,17.0,10.0,53.0,11.0,45.0,,,,,,0.0048192771084337,0.0447284345047923,0.4833333333333333,0.0277777777777777,0.1048109965635738,0.105515587529976,0.103030303030303,0.2505307855626327,0.2293233082706766,0.1818181818181818,0.1306818181818181,0.0024096385542168,,,,0.0024096385542168,,,,0.1666666666666666,,,,,0.0092592592592592,,0.0092592592592592,,,26.85,,16.0,45.0,,,3.0,3.0,5.0,1.0,,,,,,False,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,175257.0,2921,591.0,5268,5237,1438.0,1173,684.0,10505,84.0,197.0,4.0,13.0,25.0,59.0,49.0,111.0,106.0,279.0,239.0,587.0,465.0,1495.0,5360,17.0,51.0,29.0,156.0,62.0,162.0,211.0,488.0,128.0,350.0,6.0,55.0,545.0,699.0,240.0,1552.0,29.0,38.0,167.0,211.0,41.0,252.0,99.0,68.0,31.0,170.0,56.0,55.0,160.0,411.0,520.0,26.0,148.0,74.0,8.0,3.0,8.0,5.0,,488.0,1438.0,22.0,70.0,0.2677824267782426,0.2711864406779661,0.4071550255536627,0.3333333333333333,0.382716049382716,0.508893280632411,0.5772727272727273,0.4663299663299663,0.5877768662838392,0.6129032258064516,0.5922693266832918,0.0936967632027257,0.0990990990990991,22.85902503293808,0.5823529411764706,0.0799808429118773,0.0153683094859565,0.0873563218390804,0.081252477209671,0.015163297045101,0.0177514792899408,0.0125786163522012,0.0155038759689922,0.0776978417266187,0.0841423948220064,0.625,0.1946640316205533,0.4263959390862944,0.5217391304347826,0.3452380952380952,0.1096837944664031,0.4414414414414414,0.49,0.1632653061224489,0.2756916996047431,0.3799283154121863,0.3911439114391143,0.2547169811320754,0.1181818181818181,0.3076923076923077,0.1986531986531986,0.423728813559322,0.6146245059288538,0.4877304950495049,0.4792367021276596,0.4772533783783781,0.1406113537117904,0.2087447108603667,0.1043478260869565,0.3264214046822742,10.718568994889273,0.2729688686408504,71.0,24.0,,33.0,68.0,3.0,7.0,11.0,23.0,151.0,357.0,52.0,40.0,112.0,184.0,425.0,31.0,59.0,51.0,135.0,267.0,357.0,151.0,154.0,103.0,51.0,213.0,10.0,2.0,6.0,11.0,71.0,38.0,33.0,34.0,7.0,1.0,3.0,14.0,2.0,10.0,2.0,3.0,0.483695652173913,0.4329411764705882,0.5254237288135594,0.3777777777777777,0.4329411764705882,0.4199604743083004,0.182741116751269,0.0419580419580419,0.010752688172043,0.0145985401459854,0.0100806451612903,0.0264550264550264,0.06963249516441,0.0878995433789954,0.0952380952380952,0.0210325047801147,0.067193675889328,0.4852941176470588,0.4852941176470588,0.6363636363636364,0.3527667984189723,0.42296918767507,0.4241573033707865,0.4503311258278146,,0.0636363636363636,0.4285714285714285,0.6666666666666666,0.4727272727272727,0.0774410774410774,0.4782608695652174,0.3771043771043771,0.3571428571428571,0.42296918767507,25.57623529411764,285.0,92.0,11.0,67.0,0.028673835125448,,,,2.0,,,28.0,0.5384615384615384,0.75,False,1.0,2.0,13.0,0.0023529411764705,0.0028011204481792,0.0298165137614678,,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,44267.0,738,41.0,1352,1358,374.0,389,202.0,2710,44.0,70.0,13.0,23.0,12.0,21.0,10.0,27.0,13.0,47.0,67.0,144.0,36.0,251.0,1405,17.0,33.0,5.0,39.0,15.0,37.0,6.0,69.0,94.0,40.0,18.0,5.0,25.0,42.0,13.0,101.0,28.0,12.0,33.0,49.0,45.0,94.0,12.0,3.0,9.0,26.0,7.0,30.0,84.0,35.0,45.0,3.0,22.0,2.0,8.0,4.0,8.0,4.0,1.0,69.0,374.0,12.0,2.0,0.7014925373134329,0.8103448275862069,0.4652777777777778,0.5151515151515151,0.4054054054054054,0.4953917050691244,0.4857142857142857,0.5,0.5273109243697479,0.5131578947368421,0.5227272727272727,0.0347222222222222,,16.70886075949367,0.4615384615384615,0.0676229508196721,0.0585774058577405,0.0944881889763779,0.073170731707317,0.0656716417910447,0.0661157024793388,0.073394495412844,0.0483870967741935,0.023391812865497,0.0744680851063829,0.5,0.3225806451612903,0.6285714285714286,0.676923076923077,0.6590909090909091,0.1244239631336405,0.3703703703703703,0.3703703703703703,0.6,0.216589861751152,0.2765957446808511,0.2765957446808511,0.9230769230769232,0.6571428571428571,0.5652173913043478,0.3333333333333333,0.5714285714285714,0.6589861751152074,0.5242119815668205,0.5128673913043478,0.5271214285714285,0.0932203389830508,0.1349693251533742,0.1553784860557769,0.2749003984063745,7.705555555555553,0.2766272189349112,14.0,5.0,,22.0,55.0,,2.0,9.0,19.0,5.0,18.0,,2.0,7.0,27.0,73.0,,2.0,11.0,26.0,78.0,18.0,5.0,17.0,12.0,5.0,5.0,16.0,1.0,4.0,3.0,30.0,19.0,11.0,2.0,3.0,2.0,,6.0,3.0,5.0,3.0,1.0,0.9629629629629628,0.3698630136986301,,0.4230769230769231,0.3698630136986301,0.336405529953917,0.0714285714285714,0.0769230769230769,0.024390243902439,0.0833333333333333,0.0866141732283464,0.0769230769230769,0.0476190476190476,0.1132075471698113,0.1515151515151515,0.0258620689655172,0.2534562211981567,0.4,0.4,0.9545454545454546,0.0829493087557603,0.2777777777777778,0.2777777777777778,1.0,0.2307692307692307,0.0571428571428571,,,,0.3015873015873015,0.4736842105263157,0.1111111111111111,0.2857142857142857,0.2777777777777778,24.004109589041093,3.0,7.0,1.0,,,,,1.0,,,,,,,False,,,,,,,,
