EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedArc3,on
101185,1610612742,Rawle Marshall,Rawle Marshall,101185,DAL,9275.0,155,14,281,279,58,46.0,33,560,10.0,18.0,5.0,6.0,2.0,6,1.0,7.0,1.0,13.0,31,1.0,11.0,37,284,2.0,2.0,2.0,5.0,8,4.0,14.0,18.0,8.0,5.0,4.0,4.0,8.0,1.0,3.0,1.0,3.0,20.0,1.0,4.0,3.0,10,2.0,15,5.0,20,6.0,6.0,4.0,1.0,1.0,4.0,3.0,8,1.0,4.0,12.0,1.0,2.0,8,1.0,13.0,1.0,6.0,1.0,4.0,4.0,4.0,3.0,1.0,14.0,58,2.0,1.0,0.6923076923076923,0.6923076923076923,0.41935483870967744,0.625,0.40625,0.625,0.4868421052631579,0.3333333333333333,0.6363636363636364,0.03125,0.16129032258064516,0.2222222222222222,0.14285714285714285,14.330218068535826,0.5,0.25,0.07936507936507936,0.034482758620689655,0.125,0.0625,0.08666666666666667,0.03787878787878788,0.029411764705882353,0.057692307692307696,0.09090909090909091,0.09302325581395349,0.03333333333333333,0.09433962264150944,0.42857142857142855,0.75,0.5625,0.5555555555555556,0.7142857142857143,0.6,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.21875,0.14285714285714285,0.16666666666666666,1.0,0.03125,0.75,0.8333333333333334,0.59375,0.5056750000000001,0.3625,0.51775,0.16216216216216217,0.16666666666666666,0.05405405405405406,0.3783783783783784,5.829032258064516,24.0,0.20640569395017794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,33425.0,557,131,1045,1030,403,392.0,135,2075,28.0,50.0,6.0,16.0,16.0,31,8.0,24.0,19.0,52.0,105,58.0,44.0,208,1114,26.0,4.0,39.0,10.0,35,21.0,59.0,60.0,44.0,9.0,8.0,5.0,13.0,4.0,1.0,1.0,4.0,31.0,6.0,23.0,13.0,42,13.0,68,30.0,98,16.0,12.0,13.0,1.0,6.0,16.0,7.0,29,7.0,25.0,68.0,4.0,7.0,39,5.0,54.0,1.0,21.0,5.0,3.0,2.0,3.0,,,59.0,403,14.0,5.0,0.5769230769230769,0.6976744186046512,0.49523809523809526,0.2857142857142857,0.5030674846625767,0.3584905660377358,0.5502645502645502,0.5909090909090909,0.44696969696969696,0.3558282208588957,0.08571428571428572,0.1,,18.21219715956558,0.4482758620689655,0.25,0.11444141689373297,0.06845238095238096,0.12037037037037036,0.05128205128205128,0.11578947368421053,0.0640176600441501,0.09278350515463918,0.03076923076923077,0.02127659574468085,0.07317073170731707,0.15384615384615385,0.12418300653594772,,,0.3067484662576687,0.56,0.6222222222222222,0.6071428571428571,0.1901840490797546,0.5161290322580645,0.5925925925925926,0.3125,0.147239263803681,0.3333333333333333,0.3333333333333333,1.0,0.1165644171779141,0.3018867924528302,0.375,0.6625766871165644,0.5159675925925926,0.527082608695652,0.5104349056603774,0.11956521739130435,0.168,0.1875,0.28365384615384615,6.932380952380953,24.72931034482759,0.38564593301435407,10.0,20.0,11.0,1.0,1.0,3.0,5.0,9.0,39.0,2.0,3.0,3.0,13.0,20.0,13.0,3.0,4.0,6.0,18.0,60.0,18.0,1.0,38.0,9.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,0.3448275862068966,0.75,0.3333333333333333,0.3508771929824561,0.5,0.5833333333333334,0.12903225806451613,0.029411764705882353,0.09174311926605505,0.17391304347826086,0.16666666666666666,0.025,0.5789473684210527,0.5789473684210527,1.0,0.2392638036809816,0.23076923076923078,0.23076923076923078,1.0,0.6666666666666666,0.5,0.1,0.03333333333333333,1.0,1.0,0.1,0.6666666666666666,1.0,0.09433962264150944,0.6,0.24528301886792453,0.23076923076923078,0.23684210526315788,0.01694915254237288,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,185351.0,3089,509,5676,5658,1767,1513.0,769,11334,153.0,259.0,43.0,78.0,149.0,347,339.0,687.0,19.0,641.0,1293,271.0,539.0,2151,5952,154.0,41.0,249.0,165.0,355,268.0,697.0,562.0,720.0,71.0,176.0,50.0,226.0,38.0,12.0,37.0,48.0,502.0,28.0,75.0,85.0,457,71.0,613,115.0,728,58.0,39.0,98.0,17.0,54.0,58.0,44.0,156,51.0,102.0,164.0,4.0,18.0,481,12.0,598.0,54.0,212.0,81.0,82.0,56.0,83.0,50.0,2.0,697.0,1767,15.0,76.0,0.43837753510140404,0.4576547231270358,0.4957463263727765,0.4647887323943662,0.5153452685421995,0.477728285077951,0.5842541436464088,0.5913461538461539,0.5877342419080068,0.17327365728900257,0.05491105955143078,0.138996138996139,0.01455604075691412,29.901140684410645,0.6282051282051282,0.3480392156862745,0.21315298507462688,0.0358337314859054,0.15625,0.056795131845841784,0.20163690476190477,0.03982985305491106,0.0409711684370258,0.03067484662576687,0.0633245382585752,0.18910741301059,0.2338568935427574,0.2175824175824176,0.152,0.6024096385542169,0.1656010230179028,0.5907335907335908,0.6860986547085202,0.3464052287581699,0.22186700767263426,0.42939481268011526,0.46273291925465837,0.26174496644295303,0.43925831202046034,0.49344978165938863,0.5007385524372231,0.5575221238938053,0.012148337595907928,0.17371937639198218,0.5512820512820513,0.3388746803069054,0.4426588688946016,0.4631225165562914,0.431580498866213,0.12781954887218044,0.14610613370089592,0.11576011157601115,0.3240353324035332,11.91933488012374,26.090774907749076,0.31131078224101477,31.0,50.0,10.0,,1.0,3.0,6.0,100.0,252.0,16.0,34.0,30.0,88.0,110.0,80.0,16.0,35.0,33.0,94.0,300.0,54.0,7.0,245.0,100.0,91.0,12.0,15.0,19.0,3.0,1.0,15.0,16.0,38.0,9.0,20.0,,2.0,0.9090909090909091,0.4059040590405904,0.45714285714285713,0.35106382978723405,0.4166666666666667,0.5194805194805194,0.5502645502645502,0.07204610951008646,0.0736196319018405,0.03715670436187399,0.03508771929824561,0.1575178997613365,0.020891364902506964,0.5263157894736842,0.5263157894736842,1.0,0.16112531969309463,0.3968253968253968,0.3968253968253968,0.9,0.26455026455026454,0.62,0.06451612903225806,0.005291005291005291,,,0.17989417989417988,0.47058823529411764,1.0,0.013363028953229399,0.5,0.19599109131403117,0.3409090909090909,0.40816326530612246,0.03237410071942446,30.0,2.0,43.0,1.0,1.0,6.0,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,142717.0,2379,447,4351,4327,1228,960.0,597,8678,87.0,155.0,26.0,53.0,58.0,145,135.0,273.0,95.0,280.0,573,341.0,149.0,1132,4574,64.0,13.0,127.0,70.0,152,81.0,335.0,182.0,378.0,40.0,217.0,49.0,266.0,41.0,8.0,38.0,111.0,581.0,2.0,24.0,27.0,77,2.0,106,26.0,132,84.0,52.0,64.0,18.0,45.0,47.0,19.0,111,32.0,60.0,170.0,5.0,8.0,171,13.0,186.0,10.0,64.0,33.0,21.0,11.0,21.0,13.0,,335.0,1228,23.0,32.0,0.325,0.33090909090909093,0.4886561954624782,0.4605263157894737,0.537746170678337,0.5141700404858299,0.5654345654345654,0.6105769230769231,0.5677966101694916,0.3730853391684901,0.06980802792321117,0.15483870967741936,0.01098901098901099,21.993670886075947,0.5765765765765766,0.013605442176870748,0.04646952323476162,0.014796547472256474,0.0665024630541872,0.0049504950495049506,0.050412021328162866,0.012833168805528134,0.011472275334608031,0.017214397496087636,0.006430868167202572,0.037698412698412696,0.04044943820224719,0.05649717514124294,0.12087912087912088,0.6190476190476191,0.16958424507658643,0.5612903225806452,0.6641221374045801,0.1839080459770115,0.1586433260393873,0.4,0.4393939393939394,0.3103448275862069,0.2986870897155361,0.4945054945054945,0.5,0.4222222222222222,0.10393873085339168,0.2145748987854251,0.49056603773584906,0.5426695842450766,0.4833456688596492,0.48182716049382723,0.4770628571428574,0.06714876033057851,0.10207336523125997,0.11219081272084806,0.2959363957597173,10.935776614310647,24.7208211143695,0.28223396920248217,15.0,18.0,43.0,4.0,11.0,14.0,29.0,98.0,246.0,8.0,22.0,24.0,66.0,141.0,39.0,12.0,33.0,38.0,95.0,354.0,10.0,2.0,244.0,98.0,68.0,,5.0,32.0,4.0,3.0,6.0,9.0,4.0,1.0,6.0,,8.0,0.8368794326241135,0.41348973607038125,0.36363636363636365,0.4,0.415929203539823,0.609375,0.5876288659793815,0.0896551724137931,,0.015217391304347827,,0.050793650793650794,0.011337868480725623,0.45263157894736844,0.4574468085106383,0.9069767441860465,0.26914660831509846,0.3983739837398374,0.4016393442622951,0.8061224489795918,0.18556701030927836,0.8333333333333334,0.2,0.1134020618556701,0.36363636363636365,1.0,0.2268041237113402,0.36363636363636365,1.0,0.11740890688259109,0.4827586206896552,0.26720647773279355,0.36363636363636365,0.4016393442622951,0.002932551319648094,69.0,1.0,,,,4.0,3.0,2.0,0.008797653958944282,0.010526315789473684,0.008130081300813009,,,True
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,87163.0,1453,218,2633,2609,759,597.0,392,5242,113.0,209.0,40.0,62.0,18.0,47,,2.0,,131.0,258,,89.0,351,2744,114.0,34.0,156.0,44.0,74,33.0,121.0,120.0,142.0,27.0,21.0,14.0,35.0,12.0,2.0,2.0,11.0,84.0,32.0,165.0,43.0,209,23.0,275,199.0,474,25.0,19.0,21.0,7.0,12.0,67.0,9.0,88,27.0,125.0,211.0,20.0,29.0,127,7.0,149.0,10.0,64.0,16.0,77.0,48.0,77.0,47.0,3.0,121.0,759,12.0,16.0,0.4580152671755725,0.7142857142857143,0.5077519379844961,0.5945945945945946,0.5077519379844961,0.5945945945945946,0.5350609756097561,0.5492957746478874,0.605,,0.10465116279069768,0.10047846889952153,,13.423685059696677,0.23863636363636365,0.27380952380952384,0.2035053554040896,0.16097560975609757,0.1829787234042553,0.14035087719298245,0.19968304278922344,0.15722266560255388,0.16770186335403728,0.13705583756345177,0.1301775147928994,0.21543408360128619,0.21299638989169675,0.18906605922551253,0.23636363636363636,0.6103896103896104,0.810077519379845,0.5406698564593302,0.601063829787234,0.46017699115044247,0.1821705426356589,0.3829787234042553,0.43902439024390244,0.4444444444444444,0.007751937984496124,,,,,0.8378378378378378,0.6451612903225806,0.810077519379845,0.5306624031007752,0.5581772277227723,0.5227945945945947,0.20512820512820512,0.20512820512820512,0.4444444444444444,0.34472934472934474,1.581782945736434,,0.28826433725788075,59.0,111.0,,,,,,,,,,,,,61.0,,,,,,94.0,,,,8.0,2.0,17.0,6.0,1.0,,4.0,12.0,17.0,,26.0,19.0,4.0,,,,,,0.5350877192982456,0.5350877192982456,0.1276595744680851,0.03125,0.18446601941747573,0.1694915254237288,0.16666666666666666,0.1717171717171717,,,,,,,,0.9736842105263158,0.5315315315315315,0.0847457627118644,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,True
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,72813.0,1214,246,2190,2209,573,532.0,272,4399,51.0,78.0,6.0,11.0,8.0,23,4.0,17.0,,63.0,118,1.0,34.0,160,2291,39.0,9.0,49.0,8.0,19,15.0,31.0,94.0,32.0,8.0,13.0,6.0,19.0,5.0,1.0,,10.0,44.0,13.0,103.0,27.0,137,16.0,180,120.0,300,35.0,29.0,11.0,3.0,8.0,14.0,3.0,25,2.0,143.0,200.0,14.0,6.0,51,3.0,57.0,5.0,20.0,11.0,116.0,79.0,116.0,61.0,5.0,31.0,573,10.0,10.0,0.746031746031746,0.9591836734693877,0.5338983050847458,0.42105263157894735,0.5294117647058824,0.4,0.5517241379310345,0.532608695652174,0.4696969696969697,0.008403361344537815,0.06779661016949153,0.07692307692307693,,6.775607811877242,0.44,0.19753086419753085,0.1644657863145258,0.12545676004872108,0.12735849056603774,0.08024691358024691,0.1569377990430622,0.11800610376398779,0.13382899628252787,0.10179640718562874,0.0390625,0.15019762845849802,0.12831858407079647,0.1977401129943503,0.13725490196078433,0.5258620689655172,0.6554621848739496,0.6538461538461539,0.7083333333333334,0.6862745098039216,0.19327731092436976,0.34782608695652173,0.38095238095238093,1.0,0.14285714285714285,0.23529411764705882,0.23529411764705882,1.0,,0.55,0.5454545454545454,0.6638655462184874,0.5035923728813558,0.5264333333333332,0.4712789473684211,0.14925373134328357,0.15037593984962405,0.30625,0.19375,4.107627118644067,55.1,0.26164383561643834,19.0,33.0,,,,,,,1.0,,,,1.0,,20.0,,,,1.0,,28.0,1.0,,,3.0,4.0,5.0,6.0,,,1.0,4.0,7.0,,34.0,3.0,8.0,,,,,,0.5128205128205128,0.5128205128205128,0.08695652173913043,0.06153846153846154,0.15137614678899083,0.23529411764705882,0.12422360248447205,0.10638297872340426,,,,0.008403361344537815,,,,0.8461538461538461,0.5757575757575758,0.15789473684210525,,,,,,,,,0.05,,,,,,,,,3.0,,,,,,,,True
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,50995.0,850,161,1599,1575,688,578.0,210,3174,84.0,144.0,32.0,54.0,13.0,43,30.0,73.0,2.0,127.0,260,11.0,110.0,370,1631,18.0,7.0,19.0,50.0,100,65.0,171.0,102.0,152.0,27.0,88.0,31.0,119.0,18.0,13.0,13.0,42.0,269.0,6.0,11.0,16.0,45,1.0,62,18.0,80,34.0,24.0,35.0,2.0,25.0,23.0,10.0,58,21.0,35.0,79.0,2.0,7.0,129,14.0,152.0,16.0,54.0,30.0,3.0,1.0,6.0,4.0,,171.0,688,6.0,27.0,0.4015748031496063,0.4112903225806452,0.48846153846153845,0.5,0.4797047970479705,0.4953271028037383,0.5457227138643068,0.3958333333333333,0.5777027027027027,0.04059040590405904,0.10384615384615385,0.1388888888888889,,21.615720524017465,0.603448275862069,0.014705882352941176,0.07601351351351351,0.018581081081081082,0.0963855421686747,0.05357142857142857,0.08047493403693931,0.024147727272727272,0.02857142857142857,0.013215859030837005,0.03488372093023256,0.09313725490196079,0.07006369426751592,0.06493506493506493,0.12903225806451613,0.6666666666666666,0.5313653136531366,0.5833333333333334,0.6774193548387096,0.3333333333333333,0.15867158671586715,0.3023255813953488,0.3611111111111111,0.3076923076923077,0.2693726937269373,0.410958904109589,0.410958904109589,0.6333333333333333,0.007380073800738007,0.5046728971962616,0.5925925925925926,0.5719557195571956,0.4928985074626866,0.4597088235294118,0.4884774038461538,0.17475728155339806,0.18120805369127516,0.051351351351351354,0.46216216216216216,6.661153846153848,31.700000000000003,0.43026891807379614,4.0,7.0,,,,,,2.0,9.0,,2.0,2.0,7.0,2.0,6.0,,2.0,2.0,7.0,3.0,6.0,2.0,7.0,2.0,33.0,1.0,2.0,10.0,3.0,1.0,5.0,5.0,4.0,,2.0,,,0.5,0.18181818181818182,,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.3,0.16279069767441862,0.014705882352941176,0.015789473684210527,0.11538461538461539,0.08888888888888889,0.01834862385321101,,,,0.033210332103321034,0.2222222222222222,0.2222222222222222,0.5,0.35,0.5714285714285714,0.25,,,,0.1,,,,,0.06542056074766354,0.2857142857142857,0.2857142857142857,,3.0,,,3.0,,,,,,,,,3.0,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,96382.0,1606,273,2970,2958,907,720.0,414,5928,111.0,199.0,25.0,40.0,101.0,221,61.0,152.0,14.0,273.0,572,52.0,170.0,782,3137,92.0,16.0,104.0,61.0,135,64.0,192.0,232.0,314.0,45.0,73.0,25.0,98.0,17.0,8.0,9.0,40.0,221.0,14.0,86.0,43.0,146,14.0,203,102.0,305,62.0,46.0,28.0,13.0,14.0,42.0,14.0,70,15.0,71.0,134.0,10.0,13.0,174,13.0,235.0,29.0,112.0,20.0,21.0,11.0,22.0,10.0,4.0,192.0,907,14.0,17.0,0.4249084249084249,0.47346938775510206,0.4772727272727273,0.45185185185185184,0.49038461538461536,0.4266666666666667,0.5378266850068776,0.5,0.49230769230769234,0.08333333333333333,0.07867132867132867,0.1407035175879397,0.02631578947368421,23.13497822931785,0.4,0.14893617021276595,0.13176895306859207,0.07846715328467153,0.15925925925925927,0.060085836909871244,0.137155297532656,0.07524454477050414,0.0679886685552408,0.07294117647058823,0.06382978723404255,0.0748502994011976,0.12323943661971831,0.17551020408163265,0.08,0.45454545454545453,0.3189102564102564,0.5577889447236181,0.6491228070175439,0.35135135135135137,0.3541666666666667,0.45701357466063347,0.4855769230769231,0.3465346534653465,0.24358974358974358,0.40131578947368424,0.41216216216216217,0.6885245901639344,0.022435897435897436,0.26666666666666666,0.625,0.40224358974358976,0.47744102564102564,0.503441975308642,0.4627786666666666,0.15841584158415842,0.17099236641221374,0.1329923273657289,0.24552429667519182,8.091958041958037,24.546153846153842,0.3053872053872054,31.0,58.0,5.0,,,1.0,3.0,17.0,38.0,,2.0,1.0,12.0,22.0,44.0,,2.0,2.0,15.0,60.0,56.0,,38.0,17.0,24.0,2.0,36.0,16.0,3.0,,5.0,6.0,7.0,,5.0,1.0,3.0,0.9090909090909091,0.4230769230769231,,0.13333333333333333,0.4230769230769231,0.4782608695652174,0.46808510638297873,0.058823529411764705,0.020618556701030927,0.09748427672955975,0.044444444444444446,0.17727272727272728,0.127208480565371,0.35714285714285715,0.35714285714285715,1.0,0.060897435897435896,0.4473684210526316,0.4473684210526316,0.8823529411764706,0.6170212765957447,0.5344827586206896,0.12903225806451613,,,,0.02127659574468085,,,0.02,0.3333333333333333,0.08,0.08333333333333333,0.4473684210526316,,6.0,,,1.0,,5.0,,,,,,1.0,1.0,True
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,79325.0,1322,194,2425,2426,703,679.0,336,4851,97.0,165.0,28.0,43.0,58.0,140,25.0,52.0,4.0,180.0,357,12.0,95.0,464,2522,62.0,12.0,82.0,42.0,78,42.0,135.0,138.0,222.0,29.0,102.0,30.0,132.0,20.0,10.0,17.0,52.0,294.0,16.0,47.0,19.0,81,6.0,106,65.0,171,45.0,35.0,34.0,9.0,20.0,29.0,14.0,63,14.0,48.0,114.0,2.0,12.0,109,11.0,127.0,10.0,53.0,14.0,9.0,4.0,9.0,3.0,,135.0,703,14.0,12.0,0.38333333333333336,0.4107142857142857,0.5042016806722689,0.5384615384615384,0.5,0.5344827586206896,0.5433255269320844,0.5942028985507246,0.5973451327433629,0.032520325203252036,0.08123249299719888,0.10909090909090909,,17.382050372472506,0.5396825396825397,0.06741573033707865,0.08589607635206786,0.05147864184008762,0.08333333333333333,0.0761904761904762,0.08539709649871904,0.05609973285841496,0.04513888888888889,0.05120481927710843,0.08974358974358974,0.08143322475570032,0.1124031007751938,0.07142857142857142,0.12727272727272726,0.3333333333333333,0.44715447154471544,0.5878787878787879,0.6598639455782312,0.4742268041237113,0.3794037940379404,0.4142857142857143,0.4496124031007752,0.13793103448275862,0.14092140921409213,0.4807692307692308,0.4807692307692308,0.6,0.01084010840108401,0.4942528735632184,0.6511627906976745,0.4796747967479675,0.48193441734417336,0.5024551020408164,0.5020321839080459,0.13075060532687652,0.1325,0.17672413793103448,0.29094827586206895,5.900840336134455,24.474999999999998,0.28989690721649486,20.0,40.0,1.0,,,1.0,3.0,2.0,8.0,,,2.0,6.0,3.0,35.0,,,3.0,9.0,6.0,24.0,,8.0,2.0,33.0,2.0,9.0,10.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,,,0.6666666666666666,0.25,,0.3333333333333333,0.25,0.5645161290322581,0.5645161290322581,0.07857142857142857,0.029850746268656716,0.05802047781569966,0.037037037037037035,0.06936416184971098,0.05844155844155844,0.25,0.25,1.0,0.02168021680216802,0.25,0.25,0.5,0.6451612903225806,0.5,0.1,,,,,,,0.034482758620689655,0.3333333333333333,0.06896551724137931,0.3333333333333333,0.25,0.07692307692307693,3.0,,,,,,,,,,,1.0,,True
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,23129.0,385,36,718,727,303,282.0,99,1445,6.0,13.0,2.0,4.0,3.0,6,3.0,18.0,8.0,12.0,37,22.0,18.0,63,787,4.0,,6.0,4.0,15,17.0,37.0,12.0,12.0,5.0,38.0,20.0,58.0,12.0,8.0,10.0,19.0,136.0,6.0,5.0,8.0,24,1.0,33,12.0,45,15.0,12.0,18.0,5.0,16.0,12.0,2.0,30,13.0,14.0,45.0,2.0,2.0,34,15.0,21.0,,2.0,8.0,1.0,,1.0,,,37.0,303,5.0,8.0,0.5,0.5454545454545454,0.32432432432432434,0.26666666666666666,0.3813559322033898,0.35714285714285715,0.45652173913043476,0.42857142857142855,0.5,0.3728813559322034,0.13513513513513514,0.3076923076923077,,11.799761620977353,0.6,0.034482758620689655,0.096,0.022123893805309734,0.0963855421686747,0.07142857142857142,0.0960960960960961,0.035483870967741936,0.0273972602739726,0.02247191011235955,0.06666666666666667,0.04225352112676056,0.07352941176470588,0.14414414414414414,0.034482758620689655,,0.22033898305084745,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.1016949152542373,0.5,0.6,0.3333333333333333,0.3050847457627119,0.16666666666666666,0.16666666666666666,1.0,0.13559322033898305,0.14285714285714285,0.5,0.5932203389830508,0.5082105263157896,0.44891666666666663,0.4964711538461538,0.04918032786885246,0.05128205128205128,0.09523809523809523,0.5873015873015873,11.108108108108109,26.37727272727273,0.4220055710306407,2.0,2.0,5.0,,,3.0,5.0,2.0,14.0,,3.0,1.0,8.0,7.0,3.0,,3.0,4.0,13.0,21.0,2.0,2.0,12.0,2.0,9.0,1.0,4.0,3.0,,1.0,2.0,3.0,,1.0,1.0,,,1.0,0.3181818181818182,,0.3076923076923077,0.35,0.75,0.42857142857142855,0.16666666666666666,0.041666666666666664,0.015625,0.08333333333333333,0.12962962962962962,0.12903225806451613,0.625,0.625,1.0,0.23728813559322035,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,1.0,,,,,0.42857142857142855,,,0.17857142857142858,0.6,0.2857142857142857,0.125,0.16666666666666666,0.045454545454545456,,1.0,,,,,,,,,,,,True
