EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTOffRebounds,Steals,LostBallSteals,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockedCorner3,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends,3pt And 1 Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,4452.0,74,-57,141,146,35.0,44.0,18,287,3.0,9.0,1.0,4.0,1.0,2.0,3.0,7.0,1.0,6.0,17.0,12.0,169.0,2.0,6.0,4.0,2.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,6.0,3.0,5.0,8.0,7.0,15.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,8.0,11.0,7.0,1.0,1.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,35.0,0.5,0.6,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.25,0.2,0.17647058823529413,0.2222222222222222,0.14285714285714285,16.049382716049383,0.4,0.08771929824561403,0.09836065573770492,0.2,0.05555555555555555,0.1111111111111111,0.08860759493670886,0.05555555555555555,0.35714285714285715,0.07142857142857142,0.05263157894736842,0.11764705882352941,0.09523809523809523,0.1,0.4,0.14285714285714285,1.0,0.5294117647058824,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.4117647058823529,0.42857142857142855,0.5,0.3333333333333333,0.058823529411764705,0.6666666666666666,0.25,0.3333333333333333,0.5,0.5294117647058824,0.46137647058823533,0.48522,0.4740166666666667,0.19047619047619047,0.19047619047619047,0.3333333333333333,0.3333333333333333,3.594117647058823,0.24822695035460993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101144,1610612747,Von Wafer,Von Wafer,101144,LAL,865.0,14,-18,28,27,17.0,18.0,6,55,,2.0,,1.0,,2.0,,1.0,2.0,1.0,5.0,2.0,32.0,,1.0,,1.0,4.0,2.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,2.0,,,2.0,,,,,,,2.0,17.0,,,0.2,,0.25,0.125,,0.16666666666666666,0.1111111111111111,,0.14285714285714285,0.2,0.5,,26.470588235294116,,,,0.2,,0.0625,,,,,,,,,0.3333333333333333,,,0.25,,,,0.125,,,,0.25,1.0,,0.3333333333333333,,0.625,0.39083749999999995,0.4416,0.3675833333333333,,,,1.0,8.1,0.6071428571428571,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.16666666666666666,0.5,0.5,0.375,0.3333333333333333,27.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101209,1610612747,Devin Green,Devin Green,101209,LAL,4001.0,67,-4,124,122,44.0,44.0,18,246,2.0,5.0,1.0,2.0,,,,3.0,3.0,2.0,11.0,9.0,129.0,1.0,2.0,3.0,,4.0,5.0,4.0,,,2.0,1.0,3.0,4.0,3.0,,11.0,1.0,4.0,1.0,5.0,7.0,5.0,12.0,,1.0,1.0,2.0,,1.0,3.0,,2.0,1.0,4.0,6.0,,1.0,9.0,4.0,,,,,,5.0,44.0,1.0,1.0,0.18181818181818182,0.5,,0.15384615384615385,0.5,,0.2647058823529412,0.375,0.3125,0.18181818181818182,0.2,0.3333333333333333,13.60544217687075,0.3333333333333333,0.11904761904761904,0.07692307692307693,0.05263157894736842,0.07692307692307693,0.09836065573770492,0.07692307692307693,0.11764705882352941,,0.09090909090909091,0.07142857142857142,0.2,0.1111111111111111,,0.14285714285714285,,,0.38461538461538464,0.4,0.5,1.0,0.23076923076923078,,,,0.23076923076923078,1.0,0.5,,,0.5384615384615384,0.4704884615384616,0.6296999999999999,0.39342,0.25,0.2857142857142857,0.3333333333333333,0.5555555555555556,7.618181818181819,0.3548387096774194,,1.0,,2.0,1.0,1.0,,2.0,,,1.0,1.0,0.15384615384615385,,,,0.07692307692307693,,23.799999999999997,1.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.08695652173913043,0.07692307692307693,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,92114.0,1535,125,2930,2902,815.0,765.0,374,5832,76.0,129.0,22.0,50.0,18.0,28.0,30.0,67.0,231.0,225.0,427.0,642.0,3084.0,37.0,73.0,104.0,43.0,82.0,163.0,344.0,106.0,36.0,15.0,51.0,23.0,74.0,16.0,17.0,171.0,18.0,65.0,28.0,136.0,186.0,88.0,274.0,10.0,30.0,17.0,31.0,13.0,5.0,61.0,6.0,17.0,91.0,205.0,91.0,5.0,24.0,101.0,46.0,31.0,7.0,32.0,19.0,1.0,163.0,815.0,0.7644444444444445,0.8309178743961353,0.5269320843091335,0.5068493150684932,0.524390243902439,0.5459882583170255,0.5123456790123457,0.580952380952381,0.5743727598566308,0.5473684210526316,0.6317829457364341,0.0351288056206089,0.10852713178294573,0.014925373134328358,18.400713436385256,0.4918032786885246,0.13242453748782862,0.06461232604373758,0.09271523178807947,0.0481283422459893,0.12340105342362678,0.060144927536231886,0.08196721311475409,0.1015625,0.047619047619047616,0.12666666666666668,0.15547703180212014,0.12162162162162163,0.11467889908256881,0.03571428571428571,0.04329004329004329,0.59375,0.25244618395303325,0.5891472868217055,0.6608695652173913,0.6710526315789473,0.13111545988258316,0.44776119402985076,0.45454545454545453,0.6333333333333333,0.4520547945205479,0.6172839506172839,0.44,0.26666666666666666,0.6428571428571429,0.41682974559686886,0.4624259803921569,0.51702890625,0.45500952380952386,0.08348457350272233,0.09850107066381156,0.16199376947040497,0.2538940809968847,11.78688524590164,0.2781569965870307,119.0,78.0,20.0,84.0,23.0,77.0,5.0,37.0,22.0,32.0,7.0,6.0,0.1643835616438356,0.047619047619047616,0.5151515151515151,0.5151515151515151,0.15264187866927592,0.19047619047619047,25.80476190476191,6.0,3.0,84.0,21.0,41.0,15.0,22.0,15.0,8.0,6.0,0.2972972972972973,0.03146067415730337,0.011741682974559686,0.18181818181818182,0.02857142857142857,2.0,2.0,34.0,3.0,8.0,10.0,36.0,3.0,8.0,12.0,108.0,1.0,34.0,7.0,19.0,3.0,3.0,10.0,1.0,1.0,1.0,23.0,1.0,2.0,9.0,27.0,1.0,0.42857142857142855,0.375,0.5217391304347826,0.43373493975903615,0.05084745762711865,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.4358974358974359,0.4358974358974359,1.0,0.09876543209876543,0.375,1.0,0.6666666666666666,0.5,0.44155844155844154,,,,,,,,,,,,,,True,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,13717.0,229,-12,444,441,178.0,184.0,71,885,7.0,12.0,1.0,2.0,2.0,3.0,9.0,21.0,13.0,20.0,46.0,65.0,474.0,3.0,7.0,6.0,6.0,15.0,23.0,22.0,18.0,4.0,,32.0,1.0,33.0,1.0,17.0,67.0,6.0,10.0,6.0,25.0,31.0,16.0,47.0,3.0,8.0,7.0,3.0,1.0,1.0,11.0,1.0,6.0,8.0,24.0,21.0,2.0,1.0,22.0,8.0,4.0,1.0,5.0,4.0,,23.0,178.0,0.55,0.6111111111111112,0.43478260869565216,0.42857142857142855,0.4,0.46226415094339623,0.42857142857142855,0.4411764705882353,0.5078125,0.375,0.5476190476190477,,,,14.258188824662811,0.7272727272727273,0.18518518518518517,0.06993006993006994,0.10909090909090909,0.09090909090909091,0.1631578947368421,0.07655502392344497,0.125,0.022222222222222223,0.10909090909090909,0.1282051282051282,0.13793103448275862,0.23880597014925373,0.13157894736842105,0.058823529411764705,0.1,0.8,0.22641509433962265,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.39622641509433965,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.24528301886792453,0.2857142857142857,0.5,0.17647058823529413,0.6666666666666666,0.3584905660377358,0.4639773584905659,0.474875,0.45190294117647056,0.13333333333333333,0.1509433962264151,0.09230769230769231,0.35384615384615387,8.582608695652173,0.4009009009009009,4.0,4.0,2.0,7.0,2.0,4.0,,7.0,3.0,4.0,4.0,2.0,0.1320754716981132,,0.3076923076923077,0.3076923076923077,0.07547169811320754,0.11764705882352941,24.557142857142857,3.0,,16.0,,8.0,10.0,,4.0,,1.0,,0.07575757575757576,0.05660377358490566,,,2.0,,1.0,,,1.0,3.0,,,1.0,9.0,,1.0,,5.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,3.0,1.0,0.42857142857142855,,0.5,0.42857142857142855,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,,,,,0.5,0.25,,,,,,,,,,,,,,True,,
1919,1610612747,Laron Profit,Laron Profit,1919,LAL,6629.0,110,4,207,210,66.0,59.0,25,417,9.0,13.0,1.0,3.0,4.0,5.0,1.0,4.0,13.0,13.0,30.0,40.0,199.0,1.0,3.0,6.0,5.0,12.0,13.0,18.0,8.0,2.0,,3.0,2.0,5.0,1.0,2.0,12.0,1.0,3.0,4.0,10.0,14.0,4.0,18.0,,3.0,1.0,4.0,2.0,,7.0,,1.0,1.0,9.0,7.0,1.0,,11.0,4.0,1.0,1.0,3.0,3.0,,13.0,66.0,0.6923076923076923,0.75,0.43333333333333335,0.3333333333333333,0.4166666666666667,0.4142857142857143,0.3333333333333333,0.38461538461538464,0.5,0.6,0.4642857142857143,,,,19.747899159663866,0.42857142857142855,0.15384615384615385,0.03333333333333333,0.16666666666666666,0.05,0.15730337078651685,0.03636363636363636,0.03571428571428571,0.05263157894736842,0.0625,0.15789473684210525,0.09523809523809523,0.2,0.23529411764705882,,,1.0,0.37142857142857144,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.11428571428571428,0.25,0.25,1.0,0.37142857142857144,1.0,0.3333333333333333,0.38461538461538464,0.8,0.5142857142857142,0.5071671428571428,0.5293,0.5088730769230769,0.10256410256410256,0.11764705882352941,0.15,0.325,8.976666666666667,0.3188405797101449,3.0,5.0,1.0,5.0,1.0,5.0,,5.0,3.0,1.0,1.0,2.0,0.14285714285714285,,0.23076923076923078,0.23076923076923078,0.14285714285714285,0.07692307692307693,25.0,,,11.0,4.0,3.0,,,2.0,2.0,,,0.023255813953488372,,,,,,1.0,,,,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,0.2,,,0.2,,1.0,,,,0.2,0.2,1.0,,,,,,0.2,2.0,,,,,,,,,,,,,True,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,25713.0,429,31,811,813,266.0,270.0,110,1624,8.0,11.0,,1.0,2.0,2.0,1.0,4.0,20.0,14.0,35.0,91.0,837.0,1.0,3.0,8.0,5.0,11.0,33.0,20.0,8.0,,2.0,36.0,12.0,48.0,11.0,9.0,108.0,2.0,7.0,14.0,26.0,40.0,9.0,49.0,,8.0,6.0,8.0,2.0,2.0,16.0,,2.0,7.0,36.0,21.0,1.0,8.0,16.0,5.0,1.0,,1.0,1.0,,33.0,266.0,0.7142857142857143,0.7142857142857143,0.4,0.3333333333333333,0.45454545454545453,0.42696629213483145,0.4,0.484375,0.46875,0.4,0.48484848484848486,0.05714285714285714,0.18181818181818182,,11.864406779661017,0.5,0.09154929577464789,0.02491103202846975,0.14432989690721648,0.015873015873015872,0.10498687664041995,0.022113022113022112,0.03529411764705882,0.01639344262295082,0.018867924528301886,0.10112359550561797,0.0625,0.10434782608695652,0.0967741935483871,0.22857142857142856,,1.0,0.12359550561797752,0.7272727272727273,0.8888888888888888,0.625,0.0449438202247191,0.25,0.25,1.0,0.2247191011235955,0.1,,0.0625,1.0,0.7303370786516854,0.5031844827586206,0.54216,0.49060833333333337,0.06315789473684211,0.125,0.08791208791208792,0.3626373626373626,11.782857142857145,0.3279901356350185,5.0,43.0,16.0,54.0,21.0,42.0,,20.0,10.0,1.0,1.0,1.0,0.6067415730337079,,0.25,0.25,0.48314606741573035,0.5,25.703703703703702,11.0,5.0,15.0,,2.0,2.0,,10.0,1.0,,,0.022222222222222223,0.12359550561797752,,0.15625,5.0,3.0,11.0,2.0,5.0,4.0,16.0,2.0,7.0,7.0,48.0,1.0,11.0,1.0,25.0,1.0,2.0,1.0,1.0,,,,1.0,,,8.0,1.0,0.2962962962962963,0.2857142857142857,0.3333333333333333,0.3018867924528302,,0.8,0.45454545454545453,0.45454545454545453,1.0,0.2558139534883721,0.2558139534883721,1.0,0.5,0.4,1.0,0.6,0.25,0.2619047619047619,,2.0,1.0,0.2,0.01818181818181818,,,,,,,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,78326.0,1305,147,2500,2470,649.0,586.0,320,4970,90.0,145.0,9.0,17.0,27.0,47.0,48.0,110.0,334.0,288.0,589.0,1051.0,2676.0,29.0,64.0,98.0,68.0,139.0,324.0,228.0,348.0,16.0,21.0,120.0,49.0,169.0,37.0,64.0,387.0,9.0,23.0,40.0,100.0,141.0,32.0,173.0,12.0,53.0,24.0,45.0,29.0,7.0,98.0,11.0,27.0,21.0,92.0,235.0,6.0,4.0,280.0,112.0,13.0,5.0,13.0,3.0,1.0,324.0,649.0,0.3958333333333333,0.40714285714285714,0.48896434634974534,0.453125,0.4892086330935252,0.5105985037406484,0.4578313253012048,0.5087719298245614,0.5631120783460283,0.5157894736842106,0.5760869565217391,0.035653650254668934,0.05517241379310345,0.07272727272727272,35.38622129436326,0.5408163265306123,0.11389521640091116,0.027413587604290822,0.1593625498007968,0.027607361963190184,0.12400354295837024,0.027467811158798282,0.036,0.02403846153846154,0.029411764705882353,0.07450980392156863,0.09504132231404959,0.15223097112860892,0.15730337078651685,0.1643835616438356,0.029850746268656716,0.23076923076923078,0.18079800498753118,0.6206896551724138,0.656934306569343,0.35555555555555557,0.1371571072319202,0.43636363636363634,0.47058823529411764,0.20833333333333334,0.4164588528678304,0.20481927710843373,0.5294117647058824,0.20614035087719298,0.574468085106383,0.4463840399002494,0.4621256857855359,0.45168846153846154,0.45879758771929824,0.12906846240179573,0.16592592592592592,0.09324452901998097,0.3082778306374881,12.206281833616304,0.2596,150.0,191.0,78.0,213.0,89.0,191.0,,62.0,23.0,6.0,28.0,24.0,0.2655860349127182,,0.4491017964071856,0.45592705167173253,0.23815461346633415,0.34210526315789475,25.76666666666666,22.0,11.0,232.0,22.0,92.0,19.0,1.0,39.0,5.0,26.0,0.017543859649122806,0.023622047244094488,0.02743142144638404,0.2222222222222222,0.04824561403508772,7.0,3.0,74.0,6.0,13.0,29.0,81.0,6.0,19.0,32.0,165.0,,74.0,12.0,37.0,8.0,4.0,13.0,16.0,,,7.0,1.0,,,15.0,0.6790123456790124,0.38028169014084506,0.3157894736842105,0.3595505617977528,0.38028169014084506,0.018518518518518517,0.48,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.387434554973822,0.3894736842105263,0.6621621621621622,0.1566265060240964,0.46153846153846156,0.8333333333333334,0.2727272727272727,0.3717948717948718,0.387434554973822,,6.0,3.0,0.07228915662650602,0.013888888888888888,78.0,1.0,0.004694835680751174,0.014970059880239521,0.005235602094240838,,,,True,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,71741.0,1196,144,2282,2254,621.0,553.0,288,4536,90.0,155.0,14.0,26.0,20.0,32.0,18.0,58.0,42.0,118.0,255.0,398.0,2409.0,17.0,36.0,55.0,24.0,55.0,108.0,104.0,132.0,24.0,22.0,140.0,49.0,189.0,40.0,65.0,427.0,19.0,40.0,38.0,129.0,184.0,61.0,245.0,5.0,29.0,17.0,32.0,12.0,3.0,61.0,7.0,14.0,35.0,86.0,99.0,9.0,5.0,111.0,45.0,20.0,4.0,20.0,12.0,2.0,108.0,621.0,0.4406779661016949,0.49056603773584906,0.4627450980392157,0.4722222222222222,0.43636363636363634,0.49686520376175547,0.48863636363636365,0.44805194805194803,0.5378378378378378,0.5188679245283019,0.5510204081632653,0.08627450980392157,0.10967741935483871,0.08620689655172414,16.54510556621881,0.47540983606557374,0.15925925925925927,0.05141388174807198,0.1630901287553648,0.07011070110701106,0.1601150527325024,0.05624404194470925,0.06938775510204082,0.03827751196172249,0.0641025641025641,0.1228813559322034,0.2073732718894009,0.15406162464985995,0.13142857142857142,0.25862068965517243,0.033783783783783786,0.6,0.48589341692789967,0.5806451612903226,0.6521739130434783,0.43333333333333335,0.18181818181818182,0.3103448275862069,0.33962264150943394,0.4444444444444444,0.13166144200626959,0.5909090909090909,0.5384615384615384,0.4155844155844156,0.625,0.6865203761755486,0.5151293375394321,0.5261274193548388,0.5059373333333332,0.1267605633802817,0.15463917525773196,0.13819095477386933,0.271356783919598,5.047843137254903,0.2721297107800175,10.0,59.0,20.0,64.0,22.0,58.0,2.0,25.0,4.0,7.0,15.0,15.0,0.2006269592476489,0.025974025974025976,0.23809523809523808,0.23809523809523808,0.18495297805642633,0.2597402597402597,26.215625000000003,5.0,2.0,81.0,12.0,39.0,21.0,17.0,21.0,7.0,9.0,0.29310344827586204,0.046296296296296294,0.01567398119122257,0.14285714285714285,0.025974025974025976,4.0,2.0,23.0,1.0,6.0,5.0,27.0,3.0,8.0,7.0,75.0,1.0,23.0,9.0,54.0,2.0,3.0,14.0,,,,15.0,1.0,3.0,,10.0,0.9259259259259259,0.421875,0.375,0.3181818181818182,0.42857142857142855,0.10810810810810811,0.5,0.8,0.8,0.75,0.3898305084745763,0.3898305084745763,0.9565217391304348,0.13636363636363635,0.16666666666666666,1.0,1.0,0.25,0.39655172413793105,,2.0,,0.045454545454545456,,6.0,,,,,2.0,1.0,1.0,True,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,69086.0,1151,111,2212,2182,576.0,526.0,278,4394,74.0,112.0,5.0,8.0,18.0,24.0,11.0,34.0,33.0,92.0,179.0,387.0,2327.0,6.0,11.0,26.0,21.0,36.0,90.0,86.0,98.0,4.0,13.0,107.0,38.0,145.0,33.0,48.0,328.0,5.0,13.0,21.0,77.0,98.0,18.0,116.0,7.0,44.0,28.0,23.0,16.0,4.0,67.0,2.0,18.0,32.0,85.0,77.0,3.0,13.0,70.0,29.0,3.0,1.0,4.0,2.0,,90.0,576.0,0.4673913043478261,0.4777777777777778,0.5139664804469274,0.5454545454545454,0.5833333333333334,0.513595166163142,0.5217391304347826,0.5514705882352942,0.5345303867403315,0.5416666666666666,0.5769230769230769,0.07262569832402235,0.08035714285714286,0.08823529411764706,16.94982220466219,0.6567164179104478,0.09859154929577464,0.017241379310344827,0.1,0.018656716417910446,0.09889001009081735,0.01761252446183953,0.02127659574468085,0.02,0.013215859030837005,0.09734513274336283,0.0892018779342723,0.10526315789473684,0.10126582278481013,0.09615384615384616,0.041176470588235294,0.5,0.338368580060423,0.6607142857142857,0.7184466019417476,0.4864864864864865,0.1027190332326284,0.3235294117647059,0.3548387096774194,0.2727272727272727,0.09969788519637462,0.34782608695652173,0.625,0.35294117647058826,0.75,0.797583081570997,0.5389265151515151,0.5296250000000001,0.5177522058823528,0.08238636363636363,0.145,0.06718346253229975,0.23255813953488372,5.001117318435754,0.2603978300180832,7.0,118.0,24.0,152.0,32.0,117.0,,60.0,28.0,3.0,10.0,7.0,0.459214501510574,,0.21212121212121213,0.21875,0.3564954682779456,0.35294117647058826,25.374999999999996,34.0,8.0,47.0,2.0,15.0,12.0,,32.0,7.0,8.0,,0.012539184952978056,0.1027190332326284,0.4,0.11764705882352941,13.0,3.0,39.0,3.0,10.0,8.0,52.0,4.0,12.0,11.0,144.0,1.0,39.0,5.0,47.0,5.0,1.0,4.0,,1.0,1.0,2.0,,,,15.0,0.9230769230769231,0.34210526315789475,0.3333333333333333,0.34375,0.3443708609271523,0.04878048780487805,0.5714285714285714,0.38235294117647056,0.38235294117647056,1.0,0.3305084745762712,0.3305084745762712,0.8974358974358975,0.43478260869565216,0.3,1.0,0.375,0.3333333333333333,0.3333333333333333,,2.0,,0.08695652173913043,,12.0,,,0.030303030303030304,,1.0,0.5,1.0,True,,
