EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,FTOffRebounds,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,on
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,35387.0,590,-2,1111,1107,315,277,124.0,2218,28.0,40.0,5.0,9.0,7.0,8.0,5.0,7.0,14.0,33.0,6.0,24.0,1.0,4.0,18.0,45.0,3.0,3.0,4.0,13.0,47.0,80.0,24.0,69.0,23.0,189.0,1165,11.0,16.0,3.0,4.0,1.0,32.0,11.0,16.0,4.0,17.0,8.0,42.0,54.0,40.0,57.0,15.0,10.0,1.0,44.0,18.0,2.0,32.0,5.0,37.0,5.0,21.0,2.0,9.0,79.0,7.0,16.0,15.0,51.0,2.0,68.0,23.0,91.0,1.0,19.0,16.0,3.0,18.0,6.0,13.0,16.0,1.0,5.0,2.0,2.0,34.0,3.0,8.0,39.0,64.0,3.0,4.0,36.0,2.0,5.0,35.0,6.0,15.0,1.0,4.0,16.0,3.0,3.0,7.0,5.0,4.0,19.0,7.0,42.0,315,6.0,3.0,0.574468085106383,0.6428571428571429,0.7916666666666666,0.34782608695652173,0.75,0.23529411764705882,0.35294117647058826,0.5875,0.6875,0.6875,0.5570469798657718,0.775,0.5151515151515151,0.5797546012269938,0.7619047619047619,0.5526315789473685,0.46308724832214765,0.025,0.05,15.73482428115016,0.5294117647058824,0.05405405405405406,0.1223021582733813,0.04507042253521127,0.14705882352941177,0.047619047619047616,0.12716763005780346,0.045816733067729085,0.06451612903225806,0.05555555555555555,0.029069767441860465,0.0660377358490566,0.08411214953271028,0.15447154471544716,0.12299465240641712,0.14473684210526316,0.15384615384615385,0.013333333333333334,0.3684210526315789,0.2684563758389262,0.7,0.7368421052631579,0.5714285714285714,0.04697986577181208,0.7142857142857143,0.7142857142857143,0.4,0.2214765100671141,0.42424242424242425,0.42424242424242425,0.6428571428571429,0.1610738255033557,0.25,0.25,1.0,0.30201342281879195,0.4,0.4,0.7222222222222222,0.45,0.5555555555555556,0.2,0.05,0.15,1.0,0.3333333333333333,0.24242424242424243,0.875,0.12121212121212122,0.3939393939393939,0.3076923076923077,0.7315436241610739,0.4090909090909091,0.5460631756756755,0.5099678571428571,0.5466796875,0.10062893081761007,0.16853932584269662,0.014285714285714285,0.1693121693121693,0.2222222222222222,8.82,24.71594202898551,0.28352835283528355,,,,,,,,,,,,,,,,,,,,,,,True
101179,1610612758,Ronnie Price,Ronnie Price,101179,SAC,1514.0,25,5,49,45,22,23,7.0,94,1.0,1.0,,,,,,,,,1.0,5.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,2.0,8.0,5.0,13.0,54,,,,2.0,3.0,3.0,,,,2.0,2.0,2.0,,2.0,3.0,3.0,,,3.0,1.0,,3.0,,3.0,,1.0,,2.0,6.0,1.0,2.0,1.0,2.0,,3.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,5.0,,2.0,,,,,,,,,,,2.0,22,2.0,,,,0.5,0.25,,,0.25,1.0,,,0.4444444444444444,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.8888888888888888,,,18.965517241379313,,,0.125,0.14285714285714285,0.5,0.1111111111111111,0.16666666666666666,0.13043478260869565,0.3333333333333333,,0.14285714285714285,,,0.2,0.1,0.5,,0.16666666666666666,,0.1111111111111111,1.0,1.0,,,,,,,,,,0.5555555555555556,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,,,,,0.5,0.5,,1.0,0.3333333333333333,0.5246444444444445,0.5403,0.5403,0.18181818181818182,0.6666666666666666,,0.23076923076923078,0.15384615384615385,,25.475,0.4489795918367347,1.0,0.2,,,,,,,,,,,,,,,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,93929.0,1565,123,3021,3014,1048,936,354.0,6035,52.0,85.0,3.0,5.0,24.0,35.0,9.0,36.0,138.0,309.0,16.0,44.0,5.0,15.0,73.0,200.0,6.0,18.0,30.0,93.0,199.0,430.0,89.0,244.0,158.0,823.0,3213,11.0,26.0,7.0,23.0,10.0,53.0,65.0,143.0,36.0,108.0,89.0,327.0,182.0,216.0,243.0,24.0,,2.0,198.0,73.0,9.0,164.0,36.0,200.0,25.0,79.0,13.0,72.0,436.0,3.0,11.0,28.0,62.0,,90.0,15.0,105.0,1.0,42.0,22.0,20.0,61.0,13.0,42.0,29.0,1.0,19.0,,1.0,90.0,4.0,33.0,26.0,89.0,4.0,9.0,165.0,3.0,14.0,186.0,14.0,57.0,1.0,35.0,6.0,,,4.0,,2.0,6.0,2.0,327.0,1048,28.0,31.0,0.457286432160804,0.457286432160804,0.9101123595505618,0.36475409836065575,0.30434782608695654,0.3333333333333333,0.3677685950413223,0.4627906976744186,0.4230769230769231,0.45454545454545453,0.49332344213649854,0.4387755102040816,0.47410358565737054,0.5405046480743692,0.4722222222222222,0.5436241610738255,0.3620178041543027,0.020930232558139535,0.07058823529411765,24.447674418604652,0.6777777777777778,,0.05788982259570495,0.010848126232741617,0.0924092409240924,0.008955223880597015,0.06550218340611354,0.010378057820607857,0.0035971223021582736,0.008658008658008658,0.015841584158415842,0.008403361344537815,0.05,0.035256410256410256,0.07724425887265135,0.07373271889400922,0.13953488372093023,0.002777777777777778,0.3333333333333333,0.1261127596439169,0.611764705882353,0.6582278481012658,0.3269230769230769,0.05341246290801187,0.25,0.2647058823529412,0.2222222222222222,0.45845697329376855,0.44660194174757284,0.44805194805194803,0.5217391304347826,0.06528189910979229,0.36363636363636365,0.36363636363636365,1.0,0.29673590504451036,0.365,0.36683417085427134,0.8904109589041096,0.10204081632653061,0.6,,0.10204081632653061,0.3673469387755102,0.3333333333333333,1.0,0.1394422310756972,0.6857142857142857,0.05976095617529881,0.3705179282868526,0.3225806451612903,0.48813056379821956,0.3686868686868687,0.4745437499999999,0.4858404761904761,0.46915923694779116,0.0807799442896936,0.12050739957716702,0.004081632653061225,0.06439854191980558,0.3973268529769137,14.694651162790702,25.163934426229513,0.3469049983449189,12.0,0.010309278350515464,1.0,6.0,1.0,11.0,1.0,0.004098360655737705,0.05555555555555555,0.003236245954692557,0.005,0.01098901098901099,0.2,1.0,0.4,,,,,,,,True
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,7582.0,126,2,239,238,81,98,28.0,477,4.0,9.0,2.0,5.0,3.0,4.0,3.0,8.0,,,,,,,,,,,,,7.0,17.0,,,3.0,17.0,235,3.0,6.0,,,,6.0,4.0,7.0,,,1.0,9.0,4.0,10.0,,,4.0,,,,1.0,3.0,2.0,5.0,2.0,2.0,,1.0,12.0,4.0,5.0,1.0,9.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,,,,1.0,,,,,1.0,,,8.0,18.0,5.0,1.0,9.0,2.0,,8.0,,3.0,,1.0,4.0,,,3.0,1.0,,4.0,2.0,9.0,81,4.0,1.0,0.2857142857142857,0.4,,,,,,0.4117647058823529,0.5,0.5714285714285714,0.4117647058823529,0.5,0.5714285714285714,0.40476190476190477,0.5,0.5625,,0.058823529411764705,0.1111111111111111,8.178438661710038,,0.3076923076923077,0.09473684210526316,0.05747126436781609,0.043478260869565216,0.12903225806451613,0.0847457627118644,0.07627118644067797,0.047619047619047616,0.04,0.07317073170731707,0.09523809523809523,0.0625,0.20833333333333334,0.05128205128205128,,0.3333333333333333,,0.5,0.5294117647058824,0.4444444444444444,0.5,0.25,0.47058823529411764,0.375,0.375,0.3333333333333333,,,,,,,,,,,,,0.8333333333333334,0.4,,,,,,0.5714285714285714,0.75,,,,0.5294117647058824,,0.4838882352941177,0.55915,0.4863428571428572,0.15,0.15,,0.35294117647058826,0.5294117647058824,3.894117647058823,,0.3389121338912134,,0.2,,,,,,,,,,,,,,1.0,1.0,,,,,,True
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,117686.0,1961,162,3738,3731,1217,1038,440.0,7469,169.0,259.0,39.0,64.0,47.0,64.0,91.0,198.0,67.0,153.0,1.0,4.0,,,4.0,18.0,,,3.0,12.0,327.0,610.0,5.0,22.0,218.0,887.0,3932,56.0,97.0,,,30.0,142.0,87.0,166.0,3.0,12.0,91.0,274.0,350.0,304.0,15.0,,72.0,1.0,17.0,4.0,64.0,100.0,49.0,149.0,36.0,43.0,9.0,48.0,347.0,16.0,87.0,45.0,178.0,28.0,251.0,106.0,357.0,8.0,48.0,31.0,17.0,61.0,7.0,30.0,47.0,5.0,31.0,,10.0,108.0,4.0,30.0,113.0,227.0,20.0,18.0,208.0,15.0,8.0,278.0,28.0,118.0,,35.0,40.0,2.0,2.0,27.0,2.0,11.0,42.0,22.0,274.0,1217,28.0,32.0,0.5351681957186545,0.6013745704467354,1.0,0.22727272727272727,,0.25,0.23809523809523808,0.5360655737704918,0.5773195876288659,0.5240963855421686,0.5292721518987342,0.5773195876288659,0.5140449438202247,0.5858652575957728,0.6173913043478261,0.5879828326180258,0.03481012658227848,0.10491803278688525,0.15057915057915058,20.329024676850764,0.5648148148148148,0.22764227642276422,0.1324404761904762,0.06921241050119331,0.12195121951219512,0.03855421686746988,0.13018096906012844,0.06160287081339713,0.10843373493975904,0.06578947368421052,0.0499194847020934,0.040268456375838924,0.09742120343839542,0.16080402010050251,0.13400335008375208,0.13108614232209737,0.09803921568627451,0.03524229074889868,0.5238095238095238,0.4098101265822785,0.6525096525096525,0.7681818181818182,0.5207100591715976,0.31329113924050633,0.4595959595959596,0.52,0.23076923076923078,0.24208860759493672,0.43790849673202614,0.44370860927152317,0.9850746268656716,0.006329113924050633,0.25,0.25,1.0,0.028481012658227847,0.2222222222222222,0.23529411764705882,1.0,0.6597938144329897,0.609375,0.1282051282051282,,,,,0.3595505617977528,0.734375,,0.06741573033707865,0.25,0.44462025316455694,0.23529411764705882,0.46801738095238077,0.49892444444444445,0.45370653409090894,0.1634349030470914,0.16857142857142857,,0.1600901916572717,0.3089064261555806,7.188852459016394,26.30454545454546,0.32557517388978063,,0.03418803418803419,,,1.0,13.0,3.0,0.045454545454545456,0.11616161616161616,0.013071895424836602,0.05555555555555555,0.023255813953488372,,,,,7.0,2.0,2.0,,,,True
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,74933.0,1249,212,2384,2379,747,593,271.0,4763,49.0,71.0,15.0,16.0,13.0,20.0,22.0,51.0,79.0,167.0,5.0,12.0,,5.0,12.0,28.0,3.0,3.0,9.0,18.0,150.0,289.0,17.0,40.0,115.0,466.0,2508,27.0,37.0,3.0,3.0,14.0,77.0,37.0,73.0,11.0,23.0,56.0,163.0,220.0,80.0,51.0,,26.0,3.0,25.0,12.0,16.0,130.0,56.0,186.0,43.0,71.0,12.0,47.0,428.0,13.0,34.0,36.0,166.0,22.0,224.0,51.0,275.0,5.0,29.0,20.0,9.0,54.0,11.0,37.0,23.0,1.0,17.0,,3.0,77.0,6.0,19.0,63.0,107.0,7.0,3.0,124.0,13.0,18.0,139.0,10.0,55.0,1.0,17.0,24.0,,,17.0,1.0,6.0,24.0,13.0,163.0,747,13.0,17.0,0.7333333333333333,0.8029197080291971,1.0,0.425,1.0,0.4782608695652174,0.4594594594594595,0.5190311418685121,0.7297297297297297,0.5068493150684932,0.5334346504559271,0.7875,0.5572916666666666,0.5918367346938775,0.8085106382978723,0.6377952755905512,0.12158054711246201,0.05536332179930796,0.1267605633802817,17.325452530476543,0.7012987012987013,0.30985915492957744,0.18863636363636363,0.042767295597484274,0.15384615384615385,0.05179282868525897,0.1813285457809695,0.044933078393881457,0.05853658536585366,0.026881720430107527,0.04207920792079208,0.0446927374301676,0.15695067264573992,0.22344322344322345,0.18229166666666666,0.1317365269461078,0.208955223880597,0.03571428571428571,0.5416666666666666,0.21580547112462006,0.6901408450704225,0.7903225806451613,0.5918367346938775,0.15501519756838905,0.43137254901960786,0.4782608695652174,0.36363636363636365,0.5075987841945289,0.47305389221556887,0.47878787878787876,0.9240506329113924,0.0364741641337386,0.4166666666666667,0.4166666666666667,1.0,0.0851063829787234,0.42857142857142855,0.42857142857142855,1.0,0.4,0.9375,0.2,,0.075,1.0,1.0,0.20833333333333334,0.65,0.052083333333333336,0.1875,0.5,0.3373860182370821,0.48,0.4483852760736196,0.44947758620689665,0.4525404255319149,0.14933333333333335,0.16467065868263472,0.024390243902439025,0.16523605150214593,0.3497854077253219,12.182006920415224,26.4775,0.31333892617449666,2.0,0.06944444444444445,,2.0,,13.0,4.0,,0.09803921568627451,0.011976047904191617,,0.056338028169014086,,,0.4,2.0,,,2.0,,,,True
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,33956.0,566,-21,1073,1073,384,331,140.0,2146,40.0,60.0,9.0,15.0,13.0,17.0,6.0,24.0,13.0,51.0,,,,,,,,,,,59.0,135.0,,,40.0,158.0,1143,12.0,24.0,,,8.0,32.0,24.0,42.0,,,19.0,67.0,84.0,34.0,,,14.0,,,,12.0,35.0,5.0,40.0,5.0,15.0,2.0,18.0,85.0,9.0,37.0,16.0,79.0,10.0,105.0,51.0,156.0,1.0,20.0,14.0,6.0,20.0,5.0,13.0,16.0,1.0,7.0,,4.0,36.0,3.0,13.0,28.0,53.0,5.0,5.0,55.0,7.0,8.0,62.0,7.0,27.0,,8.0,15.0,,,9.0,,6.0,15.0,7.0,67.0,384,4.0,7.0,0.711864406779661,0.8076923076923077,,,,,,0.43703703703703706,0.5,0.5714285714285714,0.43703703703703706,0.5,0.5714285714285714,0.48466257668711654,0.5517241379310345,0.5877192982456141,,0.08888888888888889,0.13333333333333333,16.1525974025974,0.5555555555555556,0.24390243902439024,0.21763085399449036,0.09814323607427056,0.14545454545454545,0.08108108108108109,0.20084566596194503,0.0942622950819672,0.08571428571428572,0.09473684210526316,0.10734463276836158,0.1125,0.1836734693877551,0.19607843137254902,0.25153374233128833,0.18181818181818182,0.06060606060606061,0.015625,0.4666666666666667,0.4444444444444444,0.6666666666666666,0.7692307692307693,0.725,0.17777777777777778,0.25,0.2727272727272727,0.6666666666666666,0.37777777777777777,0.2549019607843137,0.2653061224489796,0.6923076923076923,,,,,,,,,0.625,0.6,0.3333333333333333,,,,,0.40476190476190477,0.7647058823529411,,,,0.4444444444444444,,0.469994074074074,0.4866454545454545,0.4423119047619048,0.17419354838709677,0.17419354838709677,,0.20253164556962025,0.4240506329113924,8.40074074074074,,0.35787511649580617,,,,,,,5.0,,0.08333333333333333,0.0392156862745098,,0.10638297872340426,,,,,1.0,,,,,,True
2078,1610612758,Jason Hart,Jason Hart,2078,SAC,20549.0,342,39,623,628,153,139,69.0,1251,8.0,16.0,1.0,1.0,2.0,3.0,1.0,8.0,19.0,51.0,1.0,4.0,,2.0,2.0,8.0,,,,2.0,28.0,75.0,3.0,12.0,14.0,79.0,627,4.0,7.0,,,,8.0,6.0,14.0,,4.0,7.0,19.0,48.0,8.0,6.0,3.0,2.0,,8.0,2.0,6.0,22.0,11.0,33.0,9.0,7.0,1.0,14.0,77.0,2.0,4.0,4.0,21.0,1.0,26.0,6.0,32.0,,9.0,3.0,6.0,9.0,3.0,5.0,8.0,1.0,4.0,,,17.0,,6.0,20.0,41.0,,2.0,22.0,,3.0,23.0,1.0,9.0,,3.0,2.0,,,,1.0,1.0,2.0,2.0,19.0,153,6.0,3.0,0.8571428571428571,0.8888888888888888,0.6666666666666666,0.25,,,0.25,0.37333333333333335,0.5714285714285714,0.42857142857142855,0.3735632183908046,0.5714285714285714,0.3333333333333333,0.4030612244897959,0.5714285714285714,0.3958333333333333,0.13793103448275862,0.08,0.1875,16.452074391988553,0.5294117647058824,0.038461538461538464,0.09292035398230089,0.0196078431372549,0.05555555555555555,0.0273972602739726,0.08389261744966443,0.021660649819494584,0.08108108108108109,0.015384615384615385,,0.03773584905660377,0.05,0.1323529411764706,0.09183673469387756,0.07692307692307693,,,1.0,0.1839080459770115,0.5,0.6153846153846154,0.75,0.09195402298850575,0.125,0.2,1.0,0.5862068965517241,0.37254901960784315,0.37254901960784315,0.8947368421052632,0.04597701149425287,0.25,0.25,1.0,0.09195402298850575,0.25,0.25,0.5,0.14285714285714285,1.0,,,,,,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,,0.3218390804597701,0.25,0.4439206896551724,0.41356666666666664,0.4537888888888888,0.09473684210526316,0.10843373493975904,,0.10126582278481013,0.24050632911392406,13.76,24.716666666666665,0.24558587479935795,,,,,,2.0,,,0.375,,,,,,,,,,,,,,True
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,40872.0,681,118,1256,1258,402,256,156.0,2514,37.0,60.0,5.0,11.0,11.0,16.0,14.0,41.0,21.0,67.0,4.0,14.0,2.0,8.0,23.0,61.0,,4.0,3.0,14.0,72.0,168.0,27.0,75.0,65.0,290.0,1251,8.0,21.0,,6.0,10.0,26.0,25.0,54.0,5.0,22.0,23.0,88.0,40.0,104.0,60.0,21.0,10.0,3.0,58.0,23.0,12.0,44.0,23.0,67.0,16.0,20.0,7.0,17.0,157.0,7.0,17.0,14.0,44.0,12.0,70.0,24.0,94.0,6.0,41.0,24.0,17.0,13.0,5.0,9.0,22.0,1.0,4.0,2.0,4.0,35.0,5.0,9.0,14.0,52.0,1.0,5.0,83.0,3.0,10.0,92.0,10.0,43.0,,8.0,12.0,2.0,,5.0,1.0,6.0,14.0,10.0,88.0,402,11.0,7.0,0.2777777777777778,0.29850746268656714,0.7407407407407407,0.36,,0.22727272727272727,0.375,0.42857142857142855,0.38095238095238093,0.46296296296296297,0.46296296296296297,0.2962962962962963,0.4276315789473684,0.5105633802816901,0.3939393939393939,0.4943820224719101,0.30864197530864196,0.07142857142857142,0.15,22.045611610228057,0.37142857142857144,0.3076923076923077,0.09462365591397849,0.04207920792079208,0.11475409836065574,0.04242424242424243,0.09880749574105621,0.0421792618629174,0.05982905982905983,0.041666666666666664,0.031413612565445025,0.03305785123966942,0.1,0.08661417322834646,0.0963302752293578,0.13186813186813187,0.06451612903225806,0.04878048780487805,0.7142857142857143,0.24691358024691357,0.6166666666666667,0.7254901960784313,0.35135135135135137,0.16872427983539096,0.34146341463414637,0.3684210526315789,0.07142857142857142,0.2757201646090535,0.31343283582089554,0.31343283582089554,0.2857142857142857,0.05761316872427984,0.2857142857142857,0.2857142857142857,0.75,0.25102880658436216,0.3770491803278688,0.3770491803278688,0.7391304347826086,0.4074074074074074,0.45454545454545453,,0.07407407407407407,0.14814814814814814,,,0.21052631578947367,0.6875,0.10526315789473684,0.18421052631578946,0.21428571428571427,0.5555555555555556,0.39655172413793105,0.47004708333333345,0.47552777777777777,0.4472479729729729,0.15579710144927536,0.21393034825870647,,0.0896551724137931,0.30344827586206896,9.957142857142857,26.241333333333337,0.3200636942675159,,0.06818181818181818,,2.0,,7.0,,,0.07317073170731707,,,,,,0.25,,3.0,,1.0,2.0,,,True
958,1610612758,Vitaly Potapenko,Vitaly Potapenko,958,SAC,110.0,2,4,4,3,4,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
