EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ShortMidRangeAssists,LongMidRangeAssists,Offensive Fouls,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,DefThreePtRebounds,LostBallTurnovers,BlockedShortMidRange,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,FTOffRebounds,LostBallSteals,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Assists,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,on,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,233.0,4,-4.0,11,11,,11.0,,22,,,,,,,,1.0,1.0,1.0,,2.0,14,,,,,,,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,18.181818181818183,,1.0,0.3333333333333333,,0.2,,,,,,1.0,,,,,,,,,1.0,,,,,,,0.3778,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,769.0,13,-12.0,25,25,9.0,17.0,3.0,50,,1.0,,,,,1.0,,1.0,2.0,1.0,3.0,37,,,,,1.0,1.0,,2.0,2.0,,,,,,,1.0,4.0,1.0,5.0,1.0,6.0,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,2.0,9.0,,1.0,1.0,0.5,,1.0,0.25,,0.3333333333333333,0.3,,0.3333333333333333,18.51851851851852,,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.36363636363636365,0.07692307692307693,,0.5,,0.5,0.5,0.3333333333333333,,,0.25,,,,0.25,,,,,,,0.75,0.4300625,,0.37775000000000003,0.2,0.3333333333333333,,0.6666666666666666,5.35,0.36,,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,0.5,0.25,,,,0.3333333333333333,,25.0,,,1.0,1.0,,1.0,,,,,,,,,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,7199.0,120,-75.0,259,253,117.0,158.0,29.0,512,11.0,16.0,3.0,3.0,3.0,6.0,10.0,19.0,21.0,45.0,9.0,51.0,310,3.0,4.0,4.0,10.0,7.0,19.0,8.0,22.0,28.0,14.0,6.0,1.0,1.0,,2.0,8.0,5.0,2.0,9.0,8.0,17.0,,3.0,2.0,4.0,,3.0,,7.0,2.0,8.0,12.0,16.0,2.0,30.0,12.0,4.0,4.0,3.0,4.0,4.0,2.0,22.0,117.0,4.0,0.6666666666666666,0.7777777777777778,0.4666666666666667,0.75,0.3684210526315789,0.4666666666666667,0.75,0.3684210526315789,0.4322033898305085,0.5555555555555556,0.3793103448275862,22.602739726027398,0.5714285714285714,0.2,0.06944444444444445,0.0963855421686747,0.07216494845360824,0.08,0.11764705882352941,0.2222222222222222,0.041666666666666664,0.07407407407407407,,0.1,,1.0,0.35555555555555557,0.6875,0.6875,0.6363636363636364,0.2222222222222222,0.4222222222222222,0.75,1.0,,0.3157894736842105,0.5,0.35555555555555557,0.4437733333333333,0.500475,0.4408736842105263,0.21818181818181817,0.21818181818181817,0.19607843137254902,0.43137254901960786,9.486666666666665,0.4517374517374517,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,5.0,,,,,,,1.0,,,,0.022222222222222223,,0.1,0.2631578947368421,0.2631578947368421,,,,,,2.0,4.0,1.0,0.08,0.10526315789473684,0.6,,1.0,,,,,,,5.0,0.5,0.5555555555555556,,,0.8,False,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,969.0,16,-33.0,34,35,9.0,17.0,5.0,69,,1.0,,,,1.0,1.0,2.0,1.0,4.0,,2.0,54,,,,,,2.0,,,2.0,,,,,,,,2.0,,2.0,,2.0,,,,3.0,2.0,,,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,9.0,,1.0,1.0,0.25,,,0.2,,,0.2,,,20.51282051282051,1.0,,0.4,,0.2,,,,,,,0.6666666666666666,,,0.2,,,,0.2,0.4,,,,0.3333333333333333,,0.4,0.36909000000000003,,0.36998333333333333,,,,,11.725,0.2647058823529412,,,,,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,27.1,,,1.0,1.0,,1.0,,,,,,,,,,,0.2,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612765,Kelvin Cato,Kelvin Cato,1509,DET,914.0,15,-15.0,30,32,14.0,22.0,7.0,62,2.0,2.0,,,1.0,1.0,1.0,4.0,3.0,7.0,,6.0,36,1.0,2.0,,2.0,1.0,4.0,,2.0,6.0,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,2.0,14.0,,1.0,1.0,0.42857142857142855,0.5,0.25,0.42857142857142855,0.5,0.25,0.42857142857142855,0.5,0.25,18.42105263157895,,0.5,0.2,0.07692307692307693,0.2222222222222222,0.05263157894736842,,0.3333333333333333,,,,0.25,,,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,,,,0.25,1.0,0.2857142857142857,0.4455,0.41835,0.43927499999999997,,,0.3333333333333333,0.3333333333333333,10.485714285714286,0.4666666666666667,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,,1.0,,,0.25,0.5,1.0,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,41507.0,692,-79.0,1286,1294,396.0,403.0,174.0,2580,36.0,71.0,9.0,13.0,9.0,18.0,12.0,72.0,64.0,155.0,42.0,224.0,1408,12.0,21.0,8.0,35.0,16.0,33.0,20.0,64.0,86.0,42.0,12.0,34.0,43.0,14.0,95.0,16.0,57.0,6.0,77.0,27.0,104.0,1.0,19.0,14.0,13.0,7.0,21.0,1.0,34.0,12.0,30.0,84.0,49.0,4.0,62.0,28.0,4.0,14.0,10.0,15.0,9.0,1.0,64.0,396.0,4.0,0.671875,0.7413793103448276,0.4129032258064516,0.5714285714285714,0.48484848484848486,0.4272300469483568,0.5869565217391305,0.43137254901960786,0.4609053497942387,0.625,0.49230769230769234,18.61559139784946,0.38235294117647056,0.13636363636363635,0.12555066079295155,0.03411513859275053,0.1226252158894646,0.0416,0.03278688524590164,0.028037383177570093,0.0375,0.08333333333333333,0.13861386138613863,0.14832535885167464,0.009174311926605505,0.6,0.3333333333333333,0.5070422535211268,0.631578947368421,0.5,0.056338028169014086,0.3380281690140845,0.5652173913043478,0.6923076923076923,0.2222222222222222,0.35294117647058826,0.5,0.6056338028169014,0.49469764150943396,0.48546176470588226,0.4867119999999999,0.11715481171548117,0.15469613259668508,0.15625,0.2857142857142857,9.494838709677415,0.30793157076205285,12.0,31.0,2.0,8.0,18.0,58.0,4.0,18.0,54.0,4.0,16.0,7.0,,10.0,1.0,0.3103448275862069,0.2222222222222222,0.3157894736842105,0.27230046948356806,0.14553990610328638,0.3870967741935484,0.3870967741935484,1.0,0.1568627450980392,0.25,25.131034482758615,26.0,6.0,27.0,10.0,,26.0,6.0,18.0,9.0,,4.0,0.11612903225806452,0.19718309859154928,0.25,0.3611111111111111,0.36619718309859156,0.1267605633802817,0.2222222222222222,0.23076923076923078,0.19607843137254902,0.23076923076923078,14.0,6.0,4.0,0.112,0.16279069767441862,0.8846153846153846,1.0,5.0,,,0.016666666666666666,,1.0,,2.0,0.16666666666666666,0.2222222222222222,9.0,4.0,1.0,False,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,10.0,3.0,2.0,3.0,5.0,1.0,1.0,0.5,0.017241379310344827,0.013888888888888888,0.037037037037037035,0.0641025641025641,0.07766990291262135,0.03773584905660377,0.08695652173913043,0.5,1.0,0.2,,,,,,,,,,,,
960,1610612765,Tony Delk,Tony Delk,960,DET,21803.0,363,-10.0,672,669,139.0,204.0,107.0,1341,16.0,24.0,5.0,6.0,6.0,8.0,29.0,57.0,49.0,110.0,18.0,176.0,726,9.0,14.0,7.0,25.0,8.0,20.0,7.0,35.0,40.0,58.0,10.0,25.0,31.0,12.0,68.0,11.0,27.0,,38.0,13.0,51.0,2.0,12.0,9.0,15.0,9.0,4.0,,19.0,4.0,9.0,26.0,22.0,,25.0,11.0,3.0,1.0,1.0,1.0,1.0,,35.0,139.0,3.0,0.40816326530612246,0.45454545454545453,0.44545454545454544,0.6428571428571429,0.4,0.512987012987013,0.47368421052631576,0.4375,0.5333333333333333,0.5681818181818182,0.4605263157894737,22.942643391521198,0.7894736842105263,,0.12217194570135746,0.041666666666666664,0.13380281690140844,0.03757225433526012,0.0625,,0.05714285714285714,0.07692307692307693,0.10256410256410256,0.16346153846153846,0.025974025974025976,1.0,0.15584415584415584,0.6666666666666666,0.6956521739130435,0.375,0.18831168831168832,0.37012987012987014,0.3157894736842105,0.8333333333333334,0.4,0.25,0.75,0.44155844155844154,0.4539950657894738,0.482959375,0.4659903225806452,0.06790123456790123,0.09322033898305085,0.14204545454545456,0.19886363636363635,12.108181818181817,0.20684523809523808,1.0,6.0,,2.0,20.0,44.0,4.0,12.0,42.0,2.0,11.0,3.0,,2.0,0.7,0.45454545454545453,0.3333333333333333,0.46511627906976744,0.2857142857142857,0.03896103896103896,0.16666666666666666,0.16666666666666666,1.0,0.0625,,26.659090909090903,24.0,19.0,38.0,10.0,18.0,37.0,19.0,5.0,6.0,2.0,5.0,0.045454545454545456,0.041666666666666664,0.13793103448275862,0.42105263157894735,0.42105263157894735,0.24675324675324675,0.5,0.5,0.3125,0.5135135135135135,11.0,6.0,,0.1746031746031746,0.18604651162790697,0.5833333333333334,,3.0,,,,0.15,0.6842105263157895,,9.0,0.3103448275862069,0.36,4.0,1.0,,False,3.0,,5.0,4.0,,5.0,1.0,,2.0,,,3.0,,,,,,,,0.024390243902439025,0.017543859649122806,0.04,0.2631578947368421,,,0.4,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,169491.0,2825,518.0,5125,5085,1317.0,1099.0,641.0,10210,212.0,335.0,25.0,43.0,47.0,82.0,280.0,587.0,594.0,1202.0,256.0,1609.0,5200,61.0,128.0,14.0,172.0,121.0,240.0,106.0,390.0,874.0,314.0,32.0,223.0,275.0,121.0,602.0,55.0,126.0,2.0,172.0,84.0,256.0,13.0,52.0,34.0,96.0,58.0,77.0,9.0,173.0,49.0,60.0,207.0,255.0,2.0,303.0,118.0,41.0,14.0,4.0,16.0,8.0,,390.0,1317.0,39.0,0.7356902356902357,0.7560553633217993,0.49417637271214643,0.4765625,0.5041666666666667,0.5117246596066566,0.5231788079470199,0.5107913669064749,0.550275482093664,0.5443037974683544,0.5805970149253732,27.65016164709886,0.5549132947976878,0.015151515151515152,0.061553492916463115,0.02972972972972973,0.06824568446407066,0.033223954060705496,0.03937007874015748,0.03111111111111111,0.023542600896860985,0.057352941176470586,0.05742574257425743,0.06728538283062645,0.02195945945945946,0.5,0.2534039334341906,0.6328358208955224,0.7210884353741497,0.6981132075471698,0.2118003025718608,0.44402420574886536,0.2847682119205298,0.5813953488372093,0.48,0.2949640287769784,0.573170731707317,0.3441754916792738,0.45814102272727364,0.47265206611570243,0.4541543478260871,0.08362863217576187,0.09140201394268009,0.10689869484151647,0.24238657551274084,10.745091514143095,0.25697560975609757,41.0,82.0,9.0,25.0,55.0,120.0,14.0,38.0,165.0,23.0,79.0,29.0,1.0,23.0,1.0,0.4583333333333333,0.3684210526315789,0.46218487394957986,0.0907715582450832,0.06202723146747353,0.5,0.5189873417721519,1.0,0.08992805755395683,0.36,24.41583333333333,240.0,14.0,38.0,13.0,,37.0,14.0,68.0,52.0,18.0,15.0,0.056572379367720464,0.12238805970149254,0.08214285714285714,0.4088586030664395,0.411663807890223,0.028744326777609682,0.3684210526315789,0.3684210526315789,0.046762589928057555,0.3783783783783784,44.0,38.0,2.0,0.0990990990990991,0.08737864077669903,0.8541666666666666,3.0,18.0,,,0.017142857142857144,0.1259259259259259,1.0,,142.0,0.5071428571428571,0.5525291828793775,34.0,17.0,0.5915492957746479,False,29.0,5.0,12.0,5.0,12.0,23.0,1.0,3.0,26.0,4.0,12.0,6.0,26.0,2.0,1.0,0.5217391304347826,0.025,0.0068143100511073255,,0.04421768707482993,0.04481132075471698,0.042682926829268296,0.07947019867549669,0.4166666666666667,1.0,0.38461538461538464,7.0,11.0,15.0,1.0,8.0,2.0,0.036585365853658534,0.0728476821192053,0.6363636363636364,1.0,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,173889.0,2898,646.0,5212,5196,1434.0,1134.0,679.0,10408,192.0,290.0,33.0,45.0,52.0,76.0,203.0,323.0,391.0,816.0,182.0,1156.0,5247,48.0,90.0,14.0,140.0,97.0,203.0,65.0,316.0,496.0,286.0,40.0,126.0,186.0,55.0,432.0,79.0,186.0,20.0,242.0,104.0,346.0,24.0,62.0,48.0,52.0,28.0,39.0,8.0,91.0,29.0,54.0,96.0,211.0,5.0,238.0,109.0,23.0,35.0,23.0,39.0,24.0,2.0,316.0,1434.0,23.0,0.6342710997442456,0.6684636118598383,0.4791666666666667,0.5333333333333333,0.47783251231527096,0.4874874874874875,0.5294117647058824,0.4940944881889764,0.5230978260869565,0.546875,0.531986531986532,19.86369680851064,0.5714285714285714,0.13793103448275862,0.08744710860366714,0.04131799163179916,0.08671875,0.039068666140489344,0.055776892430278883,0.04184100418410042,0.033261802575107295,0.07614942528735633,0.07407407407407407,0.10437710437710437,0.04979253112033195,0.6153846153846154,0.2902902902902903,0.6620689655172414,0.7413127413127413,0.671875,0.2032032032032032,0.3233233233233233,0.37815126050420167,0.7333333333333333,0.30303030303030304,0.2992125984251969,0.6842105263157895,0.47347347347347346,0.47852517587939697,0.49221827956989256,0.4718418326693228,0.10083256244218317,0.12138084632516703,0.12110726643598616,0.27335640138408307,9.502573529411768,0.27513430544896395,38.0,102.0,11.0,28.0,64.0,183.0,19.0,51.0,183.0,18.0,53.0,8.0,,8.0,0.953125,0.34972677595628415,0.37254901960784315,0.35359116022099446,0.1831831831831832,0.1021021021021021,0.37254901960784315,0.37254901960784315,0.9736842105263158,0.11023622047244094,0.39285714285714285,24.758469945355188,125.0,26.0,81.0,23.0,9.0,79.0,26.0,53.0,60.0,16.0,5.0,0.06495098039215687,0.10689655172413794,0.08374384236453201,0.38699690402476783,0.39308176100628933,0.08108108108108109,0.32098765432098764,0.325,0.09055118110236221,0.3291139240506329,36.0,24.0,5.0,0.08314087759815242,0.08823529411764706,0.712,5.0,14.0,,,0.02617801047120419,0.07086614173228346,0.9230769230769231,,74.0,0.3645320197044335,0.3978494623655914,44.0,8.0,0.40540540540540543,False,27.0,5.0,17.0,8.0,10.0,29.0,2.0,1.0,20.0,2.0,7.0,5.0,11.0,4.0,2.0,0.3448275862068966,0.00546448087431694,0.015479876160990712,0.012345679012345678,0.03215434083601286,0.038202247191011236,0.01694915254237288,0.14285714285714285,0.29411764705882354,1.0,0.34782608695652173,5.0,12.0,1.0,2.0,7.0,,,0.10084033613445378,0.4166666666666667,1.0,2.0,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,68023.0,1134,24.0,2080,2076,554.0,554.0,333.0,4156,69.0,108.0,23.0,44.0,17.0,29.0,41.0,74.0,109.0,223.0,52.0,399.0,2162,29.0,61.0,10.0,74.0,26.0,52.0,11.0,105.0,144.0,74.0,34.0,39.0,60.0,10.0,141.0,53.0,59.0,7.0,86.0,76.0,162.0,7.0,41.0,29.0,20.0,8.0,19.0,4.0,39.0,8.0,43.0,120.0,51.0,6.0,65.0,32.0,3.0,15.0,8.0,15.0,9.0,1.0,105.0,554.0,2.0,0.6605504587155964,0.782608695652174,0.48878923766816146,0.47540983606557374,0.5,0.5117994100294986,0.463768115942029,0.5222222222222223,0.540650406504065,0.5,0.5412371134020618,16.478190630048463,0.5128205128205128,0.08860759493670886,0.07593307593307594,0.06675062972292191,0.08229166666666667,0.07014218009478673,0.06896551724137931,0.07228915662650602,0.06352941176470588,0.051094890510948905,0.06790123456790123,0.09970674486803519,0.03932584269662921,0.6,0.3185840707964602,0.6388888888888888,0.6764705882352942,0.5942028985507246,0.12094395280235988,0.2182890855457227,0.6376811594202898,0.5227272727272727,0.17391304347826086,0.32222222222222224,0.5862068965517241,0.6607669616519174,0.5178474926253687,0.5161682692307692,0.5099733333333334,0.08743169398907104,0.128,0.18546365914786966,0.2631578947368421,7.843497757847533,0.26634615384615384,32.0,86.0,10.0,28.0,43.0,116.0,14.0,38.0,126.0,7.0,22.0,6.0,,16.0,0.9767441860465116,0.3706896551724138,0.3684210526315789,0.3706896551724138,0.3421828908554572,0.2536873156342183,0.37209302325581395,0.37209302325581395,0.96875,0.3111111111111111,0.35714285714285715,24.03620689655172,25.0,11.0,30.0,10.0,3.0,30.0,11.0,6.0,21.0,7.0,12.0,0.026905829596412557,0.05555555555555555,,0.33783783783783783,0.33783783783783783,0.08849557522123894,0.36666666666666664,0.36666666666666664,0.1111111111111111,0.36666666666666664,20.0,12.0,2.0,0.1092896174863388,0.08527131782945736,0.88,2.0,12.0,,,0.02702702702702703,0.16666666666666666,1.0,,15.0,0.36585365853658536,0.36585365853658536,14.0,3.0,0.6,False,5.0,,1.0,4.0,2.0,8.0,,,21.0,3.0,1.0,6.0,1.0,,,0.25,,,,0.08045977011494253,0.08695652173913043,0.07,0.014492753623188406,,,0.4,2.0,7.0,,,5.0,,,0.10144927536231885,0.2857142857142857,1.0,1.0,
905,1610612765,Dale Davis,Dale Davis,905,DET,10665.0,178,-28.0,334,333,109.0,142.0,43.0,667,7.0,13.0,4.0,7.0,2.0,3.0,3.0,7.0,9.0,23.0,8.0,26.0,372,4.0,9.0,2.0,10.0,2.0,4.0,6.0,10.0,10.0,8.0,8.0,4.0,6.0,2.0,14.0,15.0,18.0,4.0,32.0,21.0,53.0,2.0,,,2.0,2.0,2.0,,4.0,1.0,11.0,23.0,9.0,3.0,15.0,4.0,4.0,9.0,8.0,9.0,7.0,,10.0,109.0,4.0,0.5555555555555556,1.0,0.391304347826087,0.4444444444444444,0.5,0.375,0.4444444444444444,0.4,0.40625,0.5,0.5,9.230769230769232,0.5,0.26666666666666666,0.16666666666666666,0.12096774193548387,0.1958041958041958,0.1242603550295858,0.16129032258064516,0.07142857142857142,0.12307692307692308,0.14634146341463414,0.2727272727272727,0.13333333333333333,0.14285714285714285,0.7777777777777778,0.5416666666666666,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.125,0.2916666666666667,0.7777777777777778,0.5714285714285714,,0.6,0.6666666666666666,0.5833333333333334,0.4975583333333333,0.5027571428571428,0.49284,0.14285714285714285,0.14814814814814814,0.38461538461538464,0.38461538461538464,6.3478260869565215,0.3263473053892216,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,3.0,,,,,0.041666666666666664,0.041666666666666664,,,,0.2,,23.2,1.0,,,,,,,1.0,2.0,1.0,1.0,0.043478260869565216,0.07692307692307693,,0.14285714285714285,0.14285714285714285,,,,,,10.0,,1.0,0.2857142857142857,0.23809523809523808,1.0,,,,,,0.35714285714285715,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,False,,,,,,,,,6.0,,1.0,2.0,,,,,,,,0.13333333333333333,0.08,0.2,,,,,,,,,,1.0,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,103217.0,1720,149.0,3117,3102,880.0,765.0,454.0,6219,104.0,142.0,31.0,55.0,22.0,34.0,79.0,335.0,284.0,556.0,67.0,635.0,3259,49.0,101.0,15.0,113.0,61.0,123.0,34.0,156.0,454.0,114.0,46.0,66.0,90.0,25.0,204.0,113.0,200.0,38.0,275.0,155.0,430.0,7.0,46.0,29.0,27.0,18.0,49.0,3.0,76.0,19.0,123.0,219.0,129.0,28.0,120.0,52.0,14.0,46.0,25.0,48.0,29.0,6.0,156.0,880.0,14.0,0.7992957746478874,0.8697318007662835,0.5107913669064749,0.48514851485148514,0.4959349593495935,0.5107913669064749,0.48514851485148514,0.4959349593495935,0.5204918032786885,0.4956140350877193,0.5131578947368421,18.743169398907103,0.35526315789473684,0.3838383838383838,0.1725625539257981,0.09424520433694746,0.16701902748414377,0.0946822308690013,0.14184397163120568,0.10317460317460317,0.07067669172932331,0.1671018276762402,0.21292775665399238,0.15594541910331383,0.027559055118110236,0.6041666666666666,0.25539568345323743,0.7323943661971831,0.7938931297709924,0.6923076923076923,0.1420863309352518,0.6025179856115108,0.5445544554455446,0.5636363636363636,0.16129032258064516,0.2764227642276423,0.6470588235294118,0.25539568345323743,0.42961348920863296,0.4691011627906977,0.4272861788617886,0.087248322147651,0.087248322147651,0.17795275590551182,0.24566929133858267,11.881294964028777,0.2823227462303497,,,,,,,,,,14.0,27.0,20.0,5.0,22.0,,,,,,,,,,,,,146.0,,,,,,,15.0,24.0,8.0,9.0,0.02697841726618705,0.07746478873239436,0.0379746835443038,0.43582089552238806,0.437125748502994,,,,,,37.0,9.0,14.0,0.1423076923076923,0.13903743315508021,0.9315068493150684,9.0,17.0,,,0.08181818181818182,0.1506849315068493,,,34.0,0.43037974683544306,0.4473684210526316,16.0,10.0,0.5588235294117647,False,12.0,,,,,,,,33.0,,5.0,18.0,12.0,2.0,2.0,,,0.0029850746268656717,,0.09620991253644315,0.084070796460177,0.11965811965811966,,,,,,,,,7.0,4.0,,,,,1.0,
