EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,Clear Path Fouls,Technical Free Throw Trips,OffensiveGoaltends,on,BlockedCorner3
101159,1610612756,Dijon Thompson,Dijon Thompson,101159,PHX,140.0,2,-1.0,5,6,5.0,1,11,7,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,177539.0,2959,368.0,5879,5901,1197.0,1504,11780,6204,1197.0,0.20360605545160743,580.0,42.0,76.0,3.0,8.0,10.0,19.0,25.0,63.0,161.0,345.0,80.0,172.0,3.0,9.0,14.0,27.0,117.0,274.0,14.0,32.0,16.0,50.0,228.0,484.0,197.0,446.0,115.0,1162.0,10.0,34.0,17.0,41.0,14.0,85.0,33.0,78.0,30.0,77.0,48.0,204.0,310.0,146.0,564.0,27.0,6.0,2.0,272.0,117.0,18.0,4.0,131.0,76.0,207.0,59.0,17.0,44.0,15.0,72.0,490.0,23.0,20.0,1.0,42.0,152.0,15.0,209.0,44.0,253.0,1.0,76.0,46.0,30.0,45.0,8.0,31.0,44.0,8.0,14.0,1.0,9.0,89.0,7.0,17.0,107.0,248.0,5.0,15.0,226.0,12.0,81.0,146.0,4.0,2.0,44.0,2.0,30.0,22.0,8.0,8.0,6.0,22.0,8.0,204.0,41.0,27.0,0.6798245614035088,0.6888888888888889,0.9543147208121827,0.44170403587443946,0.4146341463414634,0.38961038961038963,0.4436936936936937,0.47107438016528924,0.29411764705882354,0.4230769230769231,0.5629032258064516,0.47333333333333333,0.5032258064516129,0.581,0.5182926829268293,0.5454545454545454,0.47956989247311826,0.008968609865470852,0.0371900826446281,0.15789473684210525,0.047619047619047616,0.008695652173913044,0.005813953488372093,0.010948905109489052,16.625916870415647,0.5056179775280899,0.08196721311475409,0.01098901098901099,0.06953339432753888,0.011154489682097044,0.06635071090047394,0.025583982202447165,0.06881873004611565,0.015973254086181277,0.012738853503184714,0.007246376811594203,0.012114537444933921,0.02875399361022364,0.018315018315018316,0.06597222222222222,0.05909797822706065,0.07859358841778696,0.0697211155378486,0.05343511450381679,0.00211864406779661,0.36363636363636365,0.08172043010752689,0.5526315789473685,0.65625,0.6190476190476191,0.06774193548387097,0.3968253968253968,0.4166666666666667,0.32,0.3709677419354839,0.4666666666666667,0.47076023391812866,0.7515527950310559,0.18494623655913978,0.46511627906976744,0.4678362573099415,0.9875,0.2946236559139785,0.42700729927007297,0.4317343173431734,0.9316239316239316,0.10666666666666667,0.375,0.3333333333333333,0.12,0.3333333333333333,1.0,0.4266666666666667,0.4375,0.9285714285714286,0.12258064516129032,0.5263157894736842,0.17419354838709677,0.5185185185185185,0.3225806451612903,0.32,0.5612903225806452,0.43014705882352944,0.49866939655172404,0.5071421052631581,0.4808996732026144,0.04742268041237113,0.08396946564885496,0.004484304932735426,0.07314974182444062,0.17555938037865748,14.59421487603306,24.635426008968604,,,,,,,,,True,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,9447.0,157,-22.0,312,317,46.0,109,629,346,46.0,0.14743589743589744,41.0,17.0,23.0,3.0,5.0,,,8.0,16.0,12.0,25.0,,,,,,,,1.0,,,,,37.0,64.0,,1.0,4.0,78.0,6.0,11.0,,,2.0,14.0,3.0,5.0,,,1.0,7.0,60.0,14.0,,,4.0,,1.0,,5.0,,2.0,3.0,5.0,3.0,,,1.0,1.0,13.0,4.0,5.0,1.0,4.0,19.0,3.0,26.0,10.0,36.0,,5.0,4.0,1.0,9.0,3.0,4.0,10.0,,5.0,,2.0,19.0,3.0,4.0,13.0,26.0,2.0,4.0,9.0,3.0,1.0,7.0,1.0,,3.0,,1.0,7.0,3.0,,4.0,7.0,6.0,7.0,3.0,1.0,0.8108108108108109,0.8571428571428571,,,,,,0.578125,0.5454545454545454,0.6,0.5692307692307692,0.5454545454545454,0.6,0.5735294117647058,0.5833333333333334,0.5833333333333334,0.015384615384615385,,0.078125,0.13043478260869565,0.125,,,,24.233983286908078,0.47368421052631576,0.25,0.14285714285714285,0.16101694915254236,0.054945054945054944,0.10256410256410256,0.07692307692307693,0.1464968152866242,0.06293706293706294,0.1,0.05555555555555555,0.03773584905660377,0.06976744186046512,0.1111111111111111,0.12903225806451613,0.20833333333333334,0.15873015873015872,0.11538461538461539,0.07692307692307693,,0.8571428571428571,0.35384615384615387,0.7391304347826086,0.85,0.8235294117647058,0.24615384615384617,0.5,0.5714285714285714,0.75,0.38461538461538464,0.48,0.48,0.8333333333333334,,,,,0.015384615384615385,,,,0.45454545454545453,0.6,0.3333333333333333,,,,,,,,,,,,,0.36923076923076925,,0.47288,0.5257833333333334,0.3847,0.04477611940298507,0.045454545454545456,,0.1794871794871795,0.08974358974358974,9.2859375,25.6,1.0,1.0,,,,,,,True,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,126658.0,2111,387.0,4180,4198,766.0,937,8378,4341,766.0,0.18325358851674642,404.0,193.0,299.0,34.0,50.0,28.0,44.0,53.0,130.0,94.0,210.0,4.0,13.0,1.0,4.0,2.0,5.0,2.0,9.0,,2.0,,3.0,340.0,639.0,6.0,22.0,135.0,833.0,38.0,71.0,1.0,6.0,9.0,88.0,48.0,99.0,2.0,8.0,50.0,152.0,358.0,322.0,18.0,,54.0,1.0,8.0,2.0,36.0,1.0,232.0,112.0,344.0,71.0,41.0,114.0,23.0,95.0,800.0,50.0,67.0,,74.0,204.0,16.0,294.0,117.0,411.0,25.0,48.0,38.0,10.0,71.0,21.0,46.0,65.0,4.0,25.0,3.0,15.0,136.0,7.0,25.0,105.0,201.0,14.0,19.0,209.0,16.0,16.0,192.0,23.0,,87.0,1.0,19.0,60.0,31.0,3.0,26.0,60.0,41.0,152.0,14.0,18.0,0.5264705882352941,0.5718849840255591,1.0,0.2727272727272727,0.16666666666666666,0.25,0.2857142857142857,0.5320813771517997,0.5352112676056338,0.48484848484848486,0.5279878971255674,0.512987012987013,0.4766355140186916,0.5590604026845638,0.5301204819277109,0.5588235294117647,0.03328290468986384,0.045454545454545456,0.056338028169014086,0.08695652173913043,0.07692307692307693,,,0.1111111111111111,18.94216297570415,0.5220588235294118,0.13008130081300814,,0.12903225806451613,0.05309033280507131,0.16933638443935928,0.078003120124805,0.1377601585728444,0.061481870730425645,0.0782608695652174,0.055944055944055944,0.03803486529318542,0.06711409395973154,0.10309278350515463,0.11990407673860912,0.12526096033402923,0.13722627737226278,0.1671388101983003,0.17857142857142858,0.09090909090909091,0.6833333333333333,0.4523449319213313,0.6454849498327759,0.706959706959707,0.5129533678756477,0.19667170953101362,0.4076923076923077,0.44166666666666665,0.32075471698113206,0.3177004538577912,0.44761904761904764,0.44761904761904764,0.6702127659574468,0.019667170953101363,0.3076923076923077,0.3076923076923077,1.0,0.01361573373676248,0.2222222222222222,0.25,1.0,0.6493506493506493,0.68,0.20588235294117646,0.05194805194805195,0.25,1.0,0.025974025974025976,,,0.411214953271028,0.6363636363636364,0.04672897196261682,0.4,0.028037383177570093,,0.4856278366111952,0.25,0.4867915151515151,0.4943516129032258,0.46612877358490573,0.12121212121212122,0.12375533428165007,0.043478260869565216,0.1056422569027611,0.18247298919567828,7.798591549295775,25.295454545454547,,2.0,7.0,,,,,,True,
2592,1610612756,James Jones,James Jones,2592,PHX,62666.0,1044,93.0,2073,2092,433.0,547,4165,2263,433.0,0.20887602508441871,189.0,12.0,23.0,3.0,8.0,2.0,5.0,5.0,16.0,57.0,136.0,24.0,50.0,2.0,4.0,5.0,10.0,43.0,124.0,3.0,11.0,9.0,21.0,74.0,175.0,67.0,174.0,59.0,408.0,11.0,21.0,5.0,15.0,7.0,44.0,16.0,35.0,14.0,31.0,23.0,97.0,122.0,26.0,195.0,6.0,6.0,,124.0,43.0,5.0,1.0,13.0,17.0,30.0,10.0,7.0,3.0,3.0,7.0,77.0,4.0,16.0,1.0,26.0,86.0,6.0,118.0,21.0,139.0,6.0,22.0,17.0,5.0,8.0,5.0,5.0,15.0,1.0,3.0,1.0,4.0,23.0,1.0,5.0,38.0,90.0,6.0,3.0,67.0,2.0,15.0,66.0,1.0,,12.0,12.0,4.0,34.0,20.0,4.0,10.0,35.0,24.0,97.0,12.0,4.0,0.8243243243243243,0.8591549295774648,0.9701492537313433,0.3850574712643678,0.3333333333333333,0.45161290322580644,0.3850574712643678,0.4228571428571429,0.5238095238095238,0.45714285714285713,0.5,0.5138888888888888,0.5606060606060606,0.5425531914893617,0.55,0.6298701298701299,0.498567335243553,0.005747126436781609,0.02857142857142857,0.13043478260869565,0.0625,0.007352941176470588,,0.008064516129032258,17.387505460899956,0.34782608695652173,0.10714285714285714,0.03225806451612903,0.11300919842312747,0.026446280991735537,0.12037037037037036,0.012307692307692308,0.11463664278403275,0.021505376344086023,0.0410958904109589,0.023255813953488372,0.021212121212121213,0.017699115044247787,,0.11458333333333333,0.12037037037037036,0.10764872521246459,0.10857142857142857,0.17073170731707318,0.030303030303030304,0.6857142857142857,0.0659025787965616,0.5217391304347826,0.6,0.75,0.045845272206303724,0.3125,0.3333333333333333,0.4,0.38968481375358166,0.41911764705882354,0.4222222222222222,0.8771929824561403,0.14326647564469913,0.48,0.48,1.0,0.3553008595988539,0.3467741935483871,0.34959349593495936,0.9534883720930233,0.2222222222222222,0.375,,0.1111111111111111,0.5,1.0,0.3055555555555556,0.2727272727272727,0.6666666666666666,0.07575757575757576,0.4,0.15151515151515152,0.5,0.3181818181818182,0.42857142857142855,0.5644699140401146,0.3467741935483871,0.4908843839541545,0.504402,0.47363787878787883,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.10784313725490197,0.23774509803921567,16.307428571428574,24.962068965517243,2.0,1.0,3.0,1.0,1.0,,,,True,
703,1610612756,Kurt Thomas,Kurt Thomas,703,PHX,72219.0,1204,187.0,2385,2380,356.0,460,4765,2403,356.0,0.14926624737945493,219.0,61.0,97.0,13.0,30.0,10.0,19.0,21.0,49.0,84.0,197.0,,,,,,,,,,,,,166.0,343.0,,,68.0,400.0,21.0,47.0,,,13.0,55.0,20.0,44.0,,,25.0,65.0,298.0,34.0,,,18.0,,,,17.0,,30.0,17.0,47.0,13.0,4.0,13.0,3.0,14.0,111.0,32.0,49.0,,45.0,200.0,22.0,267.0,81.0,348.0,9.0,22.0,16.0,6.0,22.0,3.0,18.0,23.0,3.0,4.0,,1.0,45.0,5.0,4.0,82.0,166.0,17.0,16.0,107.0,15.0,24.0,82.0,9.0,,37.0,,9.0,45.0,26.0,1.0,18.0,45.0,19.0,65.0,11.0,8.0,0.8975903614457831,0.9490445859872612,,,,,,0.4839650145772595,0.44680851063829785,0.45454545454545453,0.4839650145772595,0.44680851063829785,0.45454545454545453,0.5263157894736842,0.5188679245283019,0.5701754385964912,,,0.04956268221574344,0.10309278350515463,0.04081632653061224,0.025380710659898477,,,16.066691928760893,0.4888888888888889,0.3548387096774194,,0.21367521367521367,0.06298200514138817,0.18292682926829268,0.09523809523809523,0.20727580372250423,0.07271095152603231,0.12101910828025478,0.062111801242236024,0.043478260869565216,0.10666666666666667,0.07207207207207207,0.23829787234042554,0.22340425531914893,0.19331742243436753,0.16417910447761194,0.26666666666666666,0.056962025316455694,0.4222222222222222,0.282798833819242,0.6288659793814433,0.7011494252873564,0.819672131147541,0.14285714285714285,0.42857142857142855,0.44680851063829785,0.9047619047619048,0.5743440233236151,0.4263959390862944,0.4375,0.9523809523809523,,,,,,,,,0.6382978723404256,0.43333333333333335,0.38461538461538464,,,,,,,0.4318181818181818,0.5263157894736842,,,,,0.282798833819242,,0.45867667638483933,0.5249615384615384,0.46627727272727265,0.09973045822102426,0.09973045822102426,,0.1375,0.1625,11.374635568513122,,,,2.0,,,,,,True,
1501,1610612756,Tim Thomas,Tim Thomas,1501,PHX,22417.0,374,20.0,734,734,153.0,229,1468,840,153.0,0.20844686648501362,78.0,23.0,39.0,4.0,8.0,5.0,6.0,6.0,24.0,7.0,24.0,10.0,19.0,1.0,2.0,1.0,2.0,23.0,55.0,4.0,7.0,3.0,9.0,36.0,87.0,33.0,74.0,12.0,183.0,5.0,13.0,5.0,9.0,,25.0,9.0,14.0,4.0,11.0,7.0,37.0,34.0,38.0,96.0,3.0,4.0,,55.0,23.0,12.0,,5.0,3.0,8.0,1.0,2.0,2.0,2.0,1.0,19.0,1.0,12.0,,17.0,31.0,9.0,57.0,13.0,70.0,6.0,11.0,9.0,2.0,14.0,2.0,7.0,11.0,2.0,7.0,,4.0,25.0,1.0,4.0,34.0,50.0,2.0,3.0,20.0,2.0,4.0,18.0,1.0,,7.0,1.0,1.0,3.0,3.0,,,3.0,3.0,37.0,4.0,1.0,0.4722222222222222,0.5,0.9696969696969697,0.44594594594594594,0.5555555555555556,0.36363636363636365,0.44594594594594594,0.41379310344827586,0.38461538461538464,0.6428571428571429,0.531055900621118,0.5681818181818182,0.6,0.5414201183431953,0.5681818181818182,0.6166666666666667,0.45962732919254656,,0.13793103448275862,0.20512820512820512,0.16666666666666666,,,,23.71638141809291,0.56,0.3103448275862069,,0.12704918032786885,0.05714285714285714,0.22077922077922077,0.008928571428571428,0.14953271028037382,0.040372670807453416,0.05333333333333334,0.07462686567164178,0.04411764705882353,0.011627906976744186,,0.09090909090909091,0.19047619047619047,0.11304347826086956,0.25862068965517243,0.10526315789473684,0.07792207792207792,1.0,0.2422360248447205,0.5897435897435898,0.7419354838709677,0.5217391304347826,0.14906832298136646,0.25,0.3,0.3333333333333333,0.14906832298136646,0.2916666666666667,0.2916666666666667,0.42857142857142855,0.11801242236024845,0.5263157894736842,0.5263157894736842,1.0,0.3416149068322981,0.41818181818181815,0.41818181818181815,0.9565217391304348,0.36363636363636365,0.5,0.5,0.09090909090909091,0.5,1.0,0.3181818181818182,0.5714285714285714,1.0,0.24,0.8333333333333334,0.08,0.5,0.36,0.3333333333333333,0.7018633540372671,0.41818181818181815,0.5193490625,0.54077,0.492918,0.047619047619047616,0.07526881720430108,0.013333333333333334,0.1366120218579235,0.20218579234972678,7.605747126436781,25.013513513513516,,,,,,,,,True,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,154265.0,2571,330.0,5124,5153,1076.0,1315,10277,5384,1076.0,0.209992193598751,518.0,306.0,418.0,61.0,95.0,68.0,95.0,120.0,260.0,57.0,165.0,41.0,114.0,5.0,12.0,5.0,21.0,38.0,133.0,2.0,9.0,4.0,20.0,483.0,843.0,79.0,247.0,180.0,1383.0,80.0,143.0,7.0,21.0,23.0,204.0,98.0,178.0,9.0,41.0,51.0,274.0,716.0,250.0,225.0,12.0,120.0,1.0,132.0,38.0,44.0,1.0,64.0,47.0,111.0,31.0,16.0,29.0,7.0,28.0,269.0,47.0,146.0,1.0,109.0,394.0,57.0,560.0,194.0,754.0,41.0,128.0,105.0,23.0,44.0,12.0,29.0,51.0,12.0,15.0,4.0,8.0,95.0,15.0,16.0,99.0,172.0,10.0,6.0,186.0,18.0,18.0,223.0,22.0,,101.0,,17.0,105.0,42.0,13.0,50.0,106.0,63.0,274.0,19.0,15.0,0.7412008281573499,0.8463356973995272,0.9493670886075949,0.31983805668016196,0.3333333333333333,0.21951219512195122,0.32113821138211385,0.5729537366548043,0.5594405594405595,0.550561797752809,0.5518348623853211,0.551829268292683,0.5091324200913242,0.5805227655986509,0.5767045454545454,0.5528455284552846,0.22660550458715598,0.004048582995951417,0.05219454329774614,0.06937799043062201,0.046153846153846156,0.01818181818181818,,0.007518796992481203,22.39119035133718,0.4631578947368421,0.3496932515337423,0.013513513513513514,0.2073684210526316,0.09170854271356783,0.1960431654676259,0.06010230179028133,0.20480456026058633,0.08129738837405223,0.1357142857142857,0.1,0.06439393939393939,0.059813084112149535,0.06072874493927125,0.15789473684210525,0.22661870503597123,0.2250300842358604,0.2018140589569161,0.17391304347826086,0.08649789029535865,0.5943396226415094,0.3834862385321101,0.7320574162679426,0.7866323907455013,0.7287581699346405,0.23853211009174313,0.46153846153846156,0.4838709677419355,0.7166666666666667,0.15137614678899083,0.34545454545454546,0.35185185185185186,0.8596491228070176,0.10458715596330276,0.35964912280701755,0.35964912280701755,0.975609756097561,0.12201834862385322,0.2857142857142857,0.2878787878787879,0.9210526315789473,0.5792682926829268,0.6421052631578947,0.09836065573770492,0.07317073170731707,0.4166666666666667,1.0,0.054878048780487805,0.2222222222222222,1.0,0.4337899543378995,0.7157894736842105,0.0958904109589041,0.23809523809523808,0.091324200913242,0.2,0.6100917431192661,0.2878787878787879,0.5203738292011018,0.5230908333333333,0.508677752293578,0.08639863130881095,0.10954446854663774,,0.1475054229934924,0.19812002892263195,6.281257413997629,24.58097165991903,3.0,2.0,8.0,1.0,1.0,1.0,7.0,4.0,True,
2067,1610612756,Eddie House,Eddie House,2067,PHX,38991.0,650,50.0,1280,1285,265.0,403,2565,1330,265.0,0.20703125,106.0,14.0,28.0,1.0,3.0,1.0,4.0,5.0,13.0,68.0,152.0,10.0,28.0,,,4.0,10.0,39.0,111.0,5.0,8.0,2.0,23.0,87.0,193.0,49.0,139.0,19.0,340.0,6.0,11.0,5.0,8.0,2.0,29.0,8.0,21.0,6.0,33.0,9.0,43.0,104.0,70.0,129.0,18.0,6.0,3.0,108.0,39.0,8.0,1.0,53.0,15.0,68.0,10.0,5.0,25.0,10.0,18.0,151.0,4.0,3.0,,21.0,40.0,,61.0,7.0,68.0,2.0,20.0,16.0,4.0,21.0,6.0,17.0,19.0,3.0,4.0,2.0,1.0,40.0,3.0,5.0,24.0,53.0,1.0,6.0,22.0,,1.0,24.0,,,3.0,2.0,6.0,6.0,3.0,2.0,1.0,6.0,2.0,43.0,10.0,6.0,0.5977011494252874,0.6190476190476191,0.8775510204081632,0.35251798561151076,0.625,0.18181818181818182,0.3602941176470588,0.45077720207253885,0.5454545454545454,0.38095238095238093,0.48343373493975905,0.7105263157894737,0.3148148148148148,0.4956268221574344,0.725,0.35833333333333334,0.4186746987951807,0.007194244604316547,0.04145077720207254,0.14285714285714285,0.07692307692307693,0.019736842105263157,0.03571428571428571,,27.435530085959883,0.525,,,0.08333333333333333,0.008108108108108109,0.1390728476821192,0.0196078431372549,0.09667194928684628,0.012195121951219513,0.01,0.014084507042253521,0.005025125628140704,0.02040816326530612,0.017543859649122806,0.0364963503649635,0.07801418439716312,0.1188118811881188,0.1391304347826087,0.1388888888888889,0.01098901098901099,0.3333333333333333,0.08433734939759036,0.5,0.5833333333333334,0.21428571428571427,0.0391566265060241,0.38461538461538464,0.4166666666666667,0.4,0.4578313253012048,0.4473684210526316,0.4563758389261745,0.6911764705882353,0.08433734939759036,0.35714285714285715,0.37037037037037035,1.0,0.33433734939759036,0.35135135135135137,0.35135135135135137,0.8461538461538461,0.15789473684210525,0.3333333333333333,,,,,0.42105263157894735,0.625,1.0,0.07407407407407407,0.25,0.18518518518518517,0.4,0.42592592592592593,0.08695652173913043,0.5030120481927711,0.3611111111111111,0.4809434451219512,0.45758,0.4906372549019608,0.01483679525222552,0.015306122448979591,0.014184397163120567,0.08529411764705883,0.1264705882352941,16.06424870466321,25.37913669064749,,,,,,,,,True,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,53173.0,886,54.0,1776,1776,495.0,557,3552,1960,495.0,0.27871621621621623,186.0,73.0,132.0,3.0,11.0,23.0,41.0,11.0,31.0,10.0,28.0,11.0,36.0,,3.0,1.0,9.0,36.0,68.0,4.0,7.0,13.0,22.0,94.0,191.0,47.0,104.0,53.0,382.0,6.0,20.0,4.0,10.0,2.0,26.0,29.0,57.0,14.0,31.0,21.0,121.0,88.0,100.0,117.0,24.0,6.0,1.0,67.0,36.0,15.0,,37.0,33.0,70.0,22.0,11.0,14.0,6.0,17.0,173.0,5.0,14.0,,16.0,48.0,1.0,65.0,19.0,84.0,6.0,21.0,17.0,4.0,23.0,6.0,11.0,21.0,2.0,12.0,,4.0,44.0,3.0,8.0,25.0,76.0,1.0,7.0,63.0,1.0,7.0,70.0,6.0,,30.0,,8.0,2.0,1.0,1.0,,2.0,1.0,121.0,14.0,8.0,0.46808510638297873,0.4835164835164835,0.8297872340425532,0.4519230769230769,0.4,0.45161290322580644,0.4563106796116505,0.49214659685863876,0.3,0.5087719298245614,0.5576271186440678,0.4,0.5681818181818182,0.5840978593272171,0.41935483870967744,0.599009900990099,0.3525423728813559,,0.07853403141361257,0.09090909090909091,0.06451612903225806,0.03571428571428571,,,18.68076535750252,0.5227272727272727,0.014925373134328358,,0.0759493670886076,0.026119402985074626,0.0784313725490196,0.018656716417910446,0.07655502392344497,0.0236318407960199,0.032432432432432434,0.014492753623188406,0.028169014084507043,0.021164021164021163,0.012658227848101266,0.04819277108433735,0.061855670103092786,0.10294117647058823,0.09433962264150944,0.022222222222222223,0.043795620437956206,0.5,0.44745762711864406,0.553030303030303,0.6083333333333333,0.4520547945205479,0.10508474576271186,0.3548387096774194,0.3793103448275862,0.5454545454545454,0.09491525423728814,0.35714285714285715,0.37037037037037035,0.5,0.12203389830508475,0.3055555555555556,0.3055555555555556,1.0,0.2305084745762712,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.36666666666666664,0.2727272727272727,0.3333333333333333,0.1,,,0.23333333333333334,0.5714285714285714,0.75,0.4659090909090909,0.5609756097560976,0.10227272727272728,0.1111111111111111,0.25,0.5909090909090909,0.8,0.5373134328358209,0.555457993197279,0.49486590909090905,0.544048275862069,0.09404388714733543,0.13953488372093023,,0.06806282722513089,0.31675392670157065,4.333507853403141,24.810576923076926,1.0,,,,,,,,True,
