EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,FoulsDrawn,FG3APct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,Travels,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,PenaltyFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockedShortMidRange,OffCorner3ReboundPct,Clear Path Fouls,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,HeaveMakes,3pt And 1 Free Throw Trips
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,1645.0,27.0,56,53,14,31,6.0,109,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,6.0,58,1.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14,1.0,1.0,1.0,0.375,0.5,0.375,0.5,0.375,0.5,0.375,0.75,14.516129032258064,1.0,0.3333333333333333,0.1428571428571428,0.0555555555555555,0.1111111111111111,0.0416666666666666,0.0909090909090909,0.25,0.5,0.25,1.0,1.0,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.51195,0.4502,0.4997,0.3333333333333333,8.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,3651.0,61.0,130,133,24,58,17.0,263,3.0,7.0,1.0,1.0,,,2.0,5.0,5.0,12.0,10.0,123,,1.0,,1.0,4.0,3.0,5.0,5.0,,10.0,2.0,4.0,,6.0,2.0,8.0,8.0,7.0,5.0,2.0,7.0,,5.0,11.0,24,,0.4,0.4,0.4166666666666667,,0.3571428571428571,,0.3571428571428571,,0.25,0.4285714285714285,14.383561643835616,0.7142857142857143,,0.1081081081081081,0.0465116279069767,0.1153846153846153,0.0344827586206896,,0.1666666666666666,0.5,0.4285714285714285,0.75,0.3333333333333333,,,,,0.3571428571428571,0.4,0.4,0.5,1.0,0.5,0.6428571428571429,0.4985892857142858,0.5516,0.269125,,8.75,0.1846153846153846,-22.0,2.0,1.0,2.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.1428571428571428,0.1333333333333333,0.1111111111111111,0.05,0.1818181818181818,0.4,0.1428571428571428,0.5,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,6547.0,109.0,212,215,91,105,27.0,427,10.0,16.0,6.0,3.0,5.0,14.0,2.0,10.0,17.0,40.0,45.0,233,4.0,9.0,8.0,11.0,26.0,3.0,3.0,4.0,,9.0,6.0,9.0,3.0,16.0,6.0,22.0,,,6.0,5.0,11.0,,5.0,10.0,91,2.0,0.7647058823529411,0.9285714285714286,0.425,0.4444444444444444,0.425,0.4444444444444444,0.4787234042553192,0.4444444444444444,0.075,0.125,23.770491803278688,0.5454545454545454,0.375,0.1343283582089552,0.074074074074074,0.1428571428571428,0.0618556701030927,0.1666666666666666,0.1428571428571428,0.4,0.625,0.7142857142857143,0.6,0.35,0.3571428571428571,0.3571428571428571,1.0,0.25,0.2,0.2222222222222222,1.0,0.6666666666666666,0.2727272727272727,0.4,0.4573775,0.5415375,0.4506727272727273,0.1777777777777777,8.245000000000001,0.4292452830188679,-11.0,,,,,8.0,,2.0,1.0,4.0,,1.0,5.0,,2.0,12.0,,0.1666666666666666,0.0476190476190476,0.0277777777777777,,0.25,,,,3.0,2.0,11.0,4.0,6.0,14.0,6.0,1.0,1.0,2.0,1.0,17.0,3.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,14.0,4.0,0.3636363636363636,0.3636363636363636,0.4666666666666667,0.1,0.1612903225806451,0.15,0.6666666666666666,0.5,0.6666666666666666,0.1395348837209302,0.1395348837209302,0.3111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,11799.0,197.0,385,394,98,136,48.0,779,15.0,26.0,4.0,8.0,2.0,11.0,18.0,34.0,35.0,71.0,106.0,421,4.0,7.0,9.0,20.0,36.0,4.0,17.0,23.0,5.0,52.0,6.0,11.0,,14.0,8.0,22.0,4.0,4.0,11.0,5.0,17.0,3.0,5.0,11.0,98,4.0,0.5142857142857142,0.5294117647058824,0.4929577464788732,0.5714285714285714,0.4619565217391304,0.5,0.5098039215686274,0.5625,0.056338028169014,0.1538461538461538,26.86230248306998,0.6470588235294118,,0.089430894308943,0.0454545454545454,0.0828402366863905,0.0457142857142857,0.0434782608695652,0.0434782608695652,0.2826086956521739,0.5769230769230769,0.6818181818181818,0.6,0.1195652173913043,0.1818181818181818,0.1818181818181818,0.5,0.3695652173913043,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.5,0.32,0.5108695652173914,0.4955705555555555,0.5192142857142857,0.4985604166666667,0.0849056603773584,10.001408450704227,0.2545454545454545,-17.0,15.0,3.0,21.0,5.0,34.0,14.0,10.0,2.0,3.0,,6.0,6.0,1.0,1.0,18.0,0.2282608695652173,0.0652173913043478,0.0714285714285714,0.0344827586206896,0.0952380952380952,0.1,0.1630434782608695,0.12,26.83333333333333,2.0,5.0,21.0,13.0,8.0,34.0,2.0,6.0,4.0,1.0,,26.0,4.0,9.0,5.0,1.0,,1.0,1.0,,,34.0,4.0,0.65,0.52,0.5666666666666667,,0.125,0.0555555555555555,1.0,0.5,0.625,0.0927835051546391,0.1184210526315789,0.320754716981132,1.0,6.0,1.0,2.0,4.0,5.0,1.0,1.0,9.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.6,0.238095238095238,0.25,0.0476190476190476,0.1666666666666666,0.0465116279069767,0.0625,0.0444444444444444,0.0652173913043478,0.1666666666666666,0.2,1.0,0.2666666666666666,0.2666666666666666,0.5,0.5,0.125,0.08,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,16105.0,268.0,533,539,190,240,61.0,1072,18.0,27.0,2.0,11.0,2.0,6.0,7.0,28.0,27.0,61.0,99.0,573,2.0,6.0,6.0,20.0,18.0,4.0,28.0,32.0,11.0,68.0,1.0,9.0,1.0,15.0,4.0,19.0,7.0,3.0,10.0,7.0,23.0,8.0,11.0,38.0,190,9.0,0.3333333333333333,0.3461538461538461,0.4426229508196721,0.3333333333333333,0.45,0.2857142857142857,0.5271739130434783,0.375,0.0655737704918032,0.1111111111111111,19.102990033222596,0.4347826086956521,0.037037037037037,0.0535714285714285,0.0058823529411764,0.063063063063063,0.0131004366812227,0.0166666666666666,0.0461538461538461,0.3375,0.6666666666666666,0.75,0.3888888888888889,0.075,0.3333333333333333,0.4,,0.35,0.25,0.25,0.2857142857142857,0.2857142857142857,0.3666666666666666,0.575,0.4962339743589744,0.5109416666666666,0.4970125,0.0606060606060606,10.245901639344266,0.3564727954971857,-36.0,17.0,9.0,19.0,10.0,36.0,16.0,12.0,5.0,5.0,4.0,3.0,13.0,3.0,3.0,30.0,0.2375,0.0925925925925925,,,0.064516129032258,,0.2125,0.3,27.426315789473687,1.0,8.0,27.0,11.0,8.0,45.0,2.0,4.0,2.0,1.0,1.0,30.0,4.0,12.0,4.0,,,,,,,45.0,2.0,0.55,0.6166666666666667,0.6617647058823529,,0.0555555555555555,0.1162790697674418,,0.5,0.7272727272727273,0.1363636363636363,0.1739130434782608,0.4545454545454545,1.0,2.0,,1.0,5.0,6.0,1.0,2.0,15.0,3.0,1.0,5.0,,2.0,2.0,,1.0,,2.0,,0.8333333333333334,0.3157894736842105,0.3333333333333333,,,0.0338983050847457,0.0465116279069767,,0.025,0.5,0.5,1.0,0.2941176470588235,0.2941176470588235,0.8,,,0.0333333333333333,0.3125,1.0,1.0,4.0,5.0,1.0,6.0,2.0,2.0,0.5,0.1666666666666666,0.0454545454545454,0.1428571428571428,1.0,0.4444444444444444,,,,,,,True,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,5208.0,87.0,164,174,47,66,22.0,338,6.0,13.0,5.0,4.0,3.0,3.0,,1.0,9.0,17.0,26.0,207,3.0,6.0,10.0,4.0,10.0,2.0,5.0,6.0,2.0,13.0,7.0,14.0,1.0,20.0,10.0,30.0,,,2.0,1.0,8.0,3.0,7.0,17.0,47,2.0,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.5,0.5294117647058824,0.5,0.5416666666666666,0.4545454545454545,0.1176470588235294,0.1538461538461538,16.842105263157894,0.25,0.3333333333333333,0.2258064516129032,0.1206896551724138,0.2467532467532467,0.1298701298701298,0.2631578947368421,0.1818181818181818,0.7647058823529411,0.4615384615384615,0.5454545454545454,0.6666666666666666,0.1764705882352941,1.0,1.0,0.3333333333333333,0.0588235294117647,,,,0.8333333333333334,1.0,0.7647058823529411,0.5267529411764705,0.6093666666666666,0.5802750000000001,0.3846153846153846,2.5235294117647062,0.2865853658536585,-51.0,,,,,8.0,,3.0,,5.0,,1.0,6.0,,3.0,13.0,,0.3333333333333333,0.1666666666666666,0.0303030303030303,0.1538461538461538,1.0,,,,2.0,1.0,8.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0,17.0,3.0,7.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,6.0,3.0,0.25,0.25,0.375,,0.2962962962962963,0.2857142857142857,1.0,0.4,0.25,0.3333333333333333,0.3333333333333333,0.2307692307692307,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,0.1578947368421052,0.1333333333333333,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,0.25,,,,,True,,,,,,,,,,,,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,4905.0,82.0,155,154,37,56,17.0,309,12.0,15.0,2.0,1.0,1.0,5.0,,1.0,13.0,21.0,33.0,158,2.0,2.0,4.0,2.0,18.0,2.0,1.0,2.0,,5.0,5.0,11.0,4.0,20.0,7.0,27.0,3.0,1.0,4.0,2.0,6.0,4.0,8.0,14.0,37,2.0,0.6923076923076923,0.75,0.6190476190476191,1.0,0.6190476190476191,1.0,0.6875,1.0,0.0952380952380952,0.0666666666666666,17.341040462427745,0.6666666666666666,0.5,0.2244897959183673,0.1,0.2424242424242424,0.1014492753623188,0.1,0.1764705882352941,0.7142857142857143,0.8,0.8571428571428571,0.75,0.238095238095238,0.2,0.25,,0.0476190476190476,,,,1.0,0.5,0.7142857142857143,0.4832380952380951,0.56915,0.5017,0.1212121212121212,3.6,0.2387096774193548,-4.0,,,,,8.0,,1.0,,5.0,2.0,2.0,2.0,1.0,2.0,7.0,,0.2941176470588235,,0.1304347826086956,0.1,0.5,,,,2.0,1.0,7.0,2.0,,4.0,2.0,1.0,1.0,,,9.0,3.0,6.0,,6.0,3.0,6.0,2.0,,1.0,4.0,,1.0,1.0,1.0,,0.3181818181818182,0.2307692307692307,0.3333333333333333,1.0,1.0,0.25,0.25,0.1212121212121212,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.1052631578947368,0.0909090909090909,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,3.0,0.125,,,,,True,,,,,,,,,,,,,,,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,3074.0,51.0,101,103,52,53,13.0,204,6.0,10.0,,6.0,,,1.0,8.0,7.0,18.0,20.0,96,,,,9.0,10.0,1.0,,,,,,6.0,,6.0,,6.0,,,3.0,1.0,4.0,3.0,,4.0,52,2.0,0.7142857142857143,0.7142857142857143,0.3888888888888889,,0.3888888888888889,,0.4545454545454545,,0.0555555555555555,0.1,23.00884955752213,0.75,,0.1395348837209302,,0.12,,,0.0625,0.5555555555555556,0.6,0.6666666666666666,0.6666666666666666,,,,,0.4444444444444444,0.125,0.125,1.0,,0.6666666666666666,0.5555555555555556,0.5321833333333333,,0.5551666666666667,,8.350000000000001,0.5148514851485149,-1.0,,,,,4.0,,,,,,2.0,1.0,,,7.0,,,,,0.2222222222222222,,,,,,3.0,6.0,3.0,6.0,12.0,,,,,,8.0,,3.0,1.0,,,,,,,12.0,1.0,0.3333333333333333,0.3333333333333333,0.4615384615384615,,0.1666666666666666,,,,0.5,0.1428571428571428,0.1428571428571428,0.6,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,3257.0,54.0,103,102,50,46,9.0,205,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,9.0,15.0,105,1.0,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,5.0,,5.0,1.0,6.0,1.0,1.0,,,,,4.0,7.0,50,3.0,0.25,0.3333333333333333,0.4444444444444444,0.5,0.2666666666666666,0.5,0.3947368421052631,0.5,,,16.96428571428571,,,0.1923076923076923,0.03125,0.1515151515151515,0.0222222222222222,0.0769230769230769,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,,0.1333333333333333,0.5,0.5,,0.2666666666666666,0.25,0.25,1.0,0.5,0.1666666666666666,0.6,0.4651933333333333,0.47995,0.5199916666666667,0.1333333333333333,10.377777777777778,0.4854368932038835,-9.0,3.0,2.0,6.0,3.0,6.0,3.0,,,,,,,,,6.0,0.4,,,,0.1111111111111111,,0.2,0.3333333333333333,24.3,1.0,1.0,7.0,3.0,4.0,10.0,2.0,,,,1.0,8.0,,4.0,,,,,,,,10.0,,1.0,0.5,0.625,,0.125,,,1.0,1.0,0.2105263157894736,0.3076923076923077,0.6666666666666666,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.1666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,8760.0,146.0,298,291,90,123,37.0,589,5.0,7.0,4.0,1.0,2.0,2.0,9.0,15.0,16.0,24.0,51.0,308,5.0,6.0,10.0,4.0,24.0,,2.0,2.0,,4.0,3.0,17.0,4.0,23.0,6.0,29.0,2.0,2.0,4.0,,6.0,3.0,14.0,23.0,90,2.0,0.75,0.8571428571428571,0.6666666666666666,0.8333333333333334,0.5813953488372093,0.8333333333333334,0.5795454545454546,0.8333333333333334,,,14.705882352941178,0.6666666666666666,0.2222222222222222,0.173469387755102,0.0337078651685393,0.1544715447154471,0.0491803278688524,0.03125,0.1891891891891892,0.1627906976744186,0.7142857142857143,0.7142857142857143,0.4,0.0465116279069767,1.0,1.0,1.0,0.3488372093023256,0.6,0.6,0.8888888888888888,0.6666666666666666,0.0909090909090909,0.6046511627906976,0.4915534883720929,0.5170399999999999,0.5019090909090909,0.196078431372549,13.145833333333334,0.3020134228187919,-9.0,12.0,4.0,19.0,7.0,8.0,12.0,2.0,,2.0,,4.0,2.0,1.0,2.0,6.0,0.4418604651162791,0.08,,0.05,0.1176470588235294,,0.2790697674418604,0.3636363636363636,24.97894736842105,3.0,1.0,1.0,4.0,,20.0,4.0,,,,1.0,2.0,,1.0,,9.0,8.0,9.0,6.0,,,20.0,,1.0,0.9090909090909092,0.9090909090909092,,0.1818181818181818,0.1111111111111111,0.6666666666666666,0.75,1.0,0.0227272727272727,0.04,0.392156862745098,2.0,7.0,,3.0,4.0,6.0,,,18.0,,,4.0,,,3.0,1.0,,,,,1.0,0.3157894736842105,0.3157894736842105,,,0.0909090909090909,0.0909090909090909,0.05,0.1627906976744186,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.2727272727272727,0.3333333333333333,1.0,,3.0,4.0,,,3.0,2.0,0.5714285714285714,,,,0.3333333333333333,0.75,1.0,0.0909090909090909,1.0,,,,True,,,,,,,,,,,,,,,
