EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceFtPoints,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,RecoveredBlocks,SecondChanceFg3Pct,OffFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,OffArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,HeaveMakes,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,694.0,12,-1.0,24,23,12,2,1.0,47,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,22.0,2.0,3.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,7.0,12,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.7,0.875,0.7,0.875,0.2,32.0,1.0,0.16666666666666666,0.08333333333333333,0.2,0.2,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.4,1.0,0.47485999999999995,0.496,1.0,14.275,24.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101183,1610612755,Shavlik Randolph,Shavlik Randolph,101183,PHI,590.0,10,-3.0,19,19,6,4,2.0,38,2.0,2.0,,,,,,,,,2.0,2.0,,,5.0,16.0,,,,,,4.0,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,6,1.0,1.0,,,,,1.0,,1.0,,1.25,,,14.285714285714286,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.6013999999999999,,,,,0.3157894736842105,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,5777.0,96,4.0,178,177,56,53,25.0,355,3.0,4.0,,,5.0,15.0,,1.0,,1.0,8.0,22.0,,1.0,18.0,182.0,3.0,5.0,,1.0,8.0,10.0,6.0,,1.0,,3.0,11.0,14.0,2.0,1.0,1.0,3.0,,8.0,8.0,56,0.625,0.7142857142857143,,,,,0.36363636363636365,0.6,0.34782608695652173,0.5,0.375,0.5714285714285714,0.043478260869565216,12.857142857142856,0.6666666666666666,0.1875,0.14285714285714285,0.09090909090909091,0.17391304347826086,0.75,0.75,0.6521739130434783,0.3333333333333333,0.35714285714285715,0.8,0.043478260869565216,,,,,,0.16666666666666666,,0.21739130434782608,,0.3995136363636363,0.34062000000000003,0.4444444444444444,14.236363636363638,39.9,0.3146067415730337,2.0,6.0,6.0,,2.0,12.0,8.0,3.0,3.0,1.0,1.0,0.13114754098360656,0.09523809523809523,0.3333333333333333,0.043478260869565216,0.045454545454545456,1.0,1.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.09090909090909091,0.3333333333333333,0.06666666666666667,0.0375,0.03614457831325301,0.07407407407407407,0.02702702702702703,0.14285714285714285,0.15384615384615385,0.4,0.13043478260869565,0.2,1.0,0.35368,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1924,1610612755,Lee Nailon,Lee Nailon,1924,PHI,14232.0,237,,451,453,141,134,61.0,904,21.0,27.0,4.0,6.0,15.0,34.0,,,,,40.0,80.0,,,93.0,498.0,10.0,21.0,,,20.0,58.0,22.0,,,,1.0,19.0,42.0,3.0,1.0,2.0,10.0,2.0,32.0,20.0,141,0.725,0.8055555555555556,,,,,0.5,0.47619047619047616,0.5,0.47619047619047616,0.5406976744186046,0.47619047619047616,,18.426103646833013,0.3,0.021739130434782608,0.09090909090909091,0.029411764705882353,0.3375,0.7777777777777778,0.84,0.425,0.4411764705882353,0.45454545454545453,0.7333333333333333,,,,,0.2857142857142857,0.6666666666666666,,,0.3375,,0.45296250000000005,0.4333952380952381,0.21505376344086022,9.26875,,0.31263858093126384,13.0,5.0,7.0,,,16.0,17.0,13.0,15.0,3.0,9.0,0.1118421052631579,0.045454545454545456,0.7142857142857143,0.10465116279069768,0.10465116279069768,6.0,10.0,19.0,8.0,19.0,19.0,,8.0,4.0,5.0,22.0,23.0,8.0,4.0,4.0,7.0,11.0,4.0,5.0,,4.0,2.0,4.0,,0.42105263157894735,0.42105263157894735,0.475,0.05,0.05263157894736842,0.029411764705882353,0.11891891891891893,0.11219512195121951,0.16417910447761194,0.12987012987012986,0.12195121951219512,0.14925373134328357,,0.2375,0.5263157894736842,0.6,0.4862894736842105,0.20430107526881722,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.07407407407407407,0.05263157894736842,0.05,0.024390243902439025,0.14285714285714285,0.1111111111111111,0.21052631578947367,0.2222222222222222,0.75,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,10472.0,175,-6.0,332,334,90,87,44.0,666,14.0,22.0,4.0,7.0,1.0,7.0,1.0,1.0,1.0,1.0,20.0,46.0,1.0,1.0,62.0,357.0,4.0,12.0,1.0,1.0,22.0,16.0,24.0,3.0,1.0,1.0,3.0,15.0,19.0,4.0,2.0,2.0,8.0,4.0,21.0,22.0,90,0.4,0.42105263157894735,1.0,1.0,1.0,1.0,0.43478260869565216,0.3333333333333333,0.4574468085106383,0.4230769230769231,0.543859649122807,0.5789473684210527,0.02127659574468085,17.060367454068242,0.5,0.0967741935483871,0.10135135135135136,0.08333333333333333,0.46808510638297873,0.6363636363636364,0.8235294117647058,0.14893617021276595,0.14285714285714285,0.14285714285714285,,0.02127659574468085,1.0,1.0,1.0,0.5384615384615384,0.5714285714285714,0.07692307692307693,1.0,0.48936170212765956,1.0,0.46866914893617023,0.46020384615384624,0.3548387096774194,6.191304347826088,25.5,0.2710843373493976,19.0,13.0,19.0,3.0,5.0,44.0,12.0,25.0,25.0,5.0,12.0,0.10256410256410256,0.0625,0.42857142857142855,0.2222222222222222,0.22641509433962265,2.0,3.0,17.0,2.0,3.0,8.0,11.0,2.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,11.0,,,3.0,,,1.0,3.0,0.6666666666666666,0.875,0.8,0.10869565217391304,,,0.014084507042253521,0.012903225806451613,,,0.16129032258064516,0.09259259259259259,0.14285714285714285,0.3617021276595745,0.75,0.6666666666666666,0.5135124999999999,0.12903225806451613,5.0,1.0,6.0,3.0,,,1.0,1.0,1.0,,,2.0,,,2.0,0.22727272727272727,,,0.0625,,0.05,0.29411764705882354,0.29411764705882354,0.4,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2839,1610612755,James Thomas,James Thomas,2839,PHI,2502.0,42,-7.0,77,80,40,42,9.0,157,1.0,2.0,,,,,,,,,1.0,2.0,,,4.0,82.0,,,,,,2.0,,,,,,7.0,10.0,,,,2.0,1.0,13.0,,40,1.0,1.0,,,,,0.5,,0.5,,0.5,,,6.593406593406593,,,0.0967741935483871,,1.0,0.5,1.0,,,,,,,,,,,,,1.0,,0.49315,,,,,0.5194805194805194,2.0,,,,,,3.0,2.0,4.0,,1.0,0.125,,1.0,0.3333333333333333,0.3333333333333333,,,,,,2.0,,,1.0,,3.0,3.0,,,,2.0,6.0,2.0,,1.0,2.0,1.0,2.0,1.0,,,1.0,0.5,,,0.07894736842105263,0.07317073170731707,0.18181818181818182,0.058823529411764705,0.4,0.1,,,,,,0.5,,2.0,,,,4.0,,1.0,,,1.0,,1.0,,5.0,0.5,0.8,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2212,1610612755,Steven Hunter,Steven Hunter,2212,PHI,3638.0,61,20.0,114,117,29,21,13.0,231,8.0,10.0,3.0,4.0,,,,,,,10.0,13.0,,,27.0,114.0,3.0,4.0,,,6.0,8.0,12.0,,,,2.0,4.0,8.0,2.0,,2.0,4.0,1.0,7.0,6.0,29,0.4,0.5,,,,,0.7692307692307693,0.75,0.7692307692307693,0.75,0.7941176470588235,0.6,,16.030534351145036,0.5,0.14285714285714285,0.05970149253731343,0.09090909090909091,0.7692307692307693,0.8,0.8,,,,,,,,,1.0,0.75,,,0.7692307692307693,,0.533653846153846,0.59705,0.2222222222222222,1.9,,0.2543859649122807,7.0,,,,,,2.0,9.0,10.0,2.0,5.0,0.03773584905660377,0.1,0.5,0.3125,0.3125,2.0,3.0,3.0,2.0,3.0,4.0,,4.0,1.0,,2.0,4.0,,,,2.0,4.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.3333333333333333,,0.046511627906976744,0.061224489795918366,0.0625,,,0.037037037037037035,0.3333333333333333,0.23076923076923078,1.0,0.6666666666666666,0.5405,0.14814814814814814,2.0,,,,1.0,,,,,,1.0,2.0,,,,,,0.16666666666666666,0.125,,,0.6666666666666666,1.0,,,,,,,,1.0,,1.0,,,2.0,,0.2,1.0,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2214,1610612755,Michael Bradley,Michael Bradley,2214,PHI,1144.0,19,,40,38,11,11,5.0,78,2.0,2.0,,,1.0,2.0,,,,,3.0,5.0,,,6.0,38.0,,,,,,2.0,4.0,,,,1.0,5.0,7.0,1.0,1.0,,2.0,1.0,1.0,,11,0.3333333333333333,0.5,,,,,0.6,,0.6,,0.6,,,15.909090909090908,0.5,0.2,0.23529411764705882,0.25,0.4,1.0,1.0,0.4,0.5,0.5,,,,,,,,,,0.4,,0.43856,,,7.359999999999999,,0.275,,,1.0,,,3.0,3.0,,,,,0.25,0.3333333333333333,0.5,,,2.0,2.0,1.0,2.0,2.0,4.0,,2.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,0.15384615384615385,0.125,0.2,0.16666666666666666,,0.3333333333333333,,0.2,1.0,1.0,0.5511999999999999,0.6666666666666666,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,6191.0,103,-6.0,192,190,65,61,29.0,382,1.0,3.0,,,3.0,7.0,4.0,9.0,1.0,3.0,4.0,13.0,7.0,15.0,31.0,224.0,2.0,5.0,2.0,4.0,10.0,8.0,,21.0,9.0,4.0,3.0,15.0,16.0,1.0,1.0,,2.0,,10.0,10.0,65,1.0,1.0,1.0,0.4666666666666667,0.5,0.4666666666666667,0.3076923076923077,0.4,0.5178571428571429,0.5555555555555556,0.5357142857142857,0.5555555555555556,0.5357142857142857,13.333333333333334,0.5,0.16666666666666666,0.17073170731707318,0.15384615384615385,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.5,1.0,0.32142857142857145,0.4444444444444444,0.4444444444444444,1.0,,,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.4444444444444444,0.4877196428571428,0.44461666666666666,0.3225806451612903,12.300000000000002,24.706666666666667,0.3385416666666667,2.0,8.0,9.0,1.0,3.0,19.0,11.0,5.0,2.0,1.0,1.0,0.171875,0.13043478260869565,1.0,0.03571428571428571,0.07692307692307693,,,3.0,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,6.0,,,,4.0,1.0,4.0,,,,,0.07692307692307693,,0.14285714285714285,0.012195121951219513,0.010526315789473684,0.037037037037037035,,0.1875,0.2,0.2,0.10714285714285714,,,,,,,1.0,,,1.0,,1.0,,1.0,,3.0,3.0,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.25,,,,,,3.0,6.0,1.0,1.0,1.0,0.21428571428571427,0.5,0.5,1.0,0.1111111111111111,1.0,,,,,,,,,,,,True,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,8054.0,134,-3.0,259,267,87,87,37.0,526,7.0,12.0,5.0,7.0,1.0,3.0,2.0,5.0,1.0,2.0,8.0,17.0,4.0,9.0,42.0,304.0,5.0,9.0,1.0,2.0,16.0,6.0,10.0,12.0,4.0,2.0,4.0,23.0,27.0,1.0,,1.0,3.0,1.0,10.0,16.0,87,0.375,0.42857142857142855,1.0,0.4444444444444444,0.5,0.5,0.47058823529411764,0.5555555555555556,0.5384615384615384,0.5909090909090909,0.6,0.6153846153846154,0.34615384615384615,12.709030100334447,0.3333333333333333,0.13793103448275862,0.16806722689075632,0.19047619047619047,0.46153846153846156,0.5833333333333334,0.6363636363636364,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.19230769230769232,0.4,0.4,1.0,0.6363636363636364,0.7142857142857143,0.18181818181818182,0.5,0.8076923076923077,0.5,0.564174,0.608495,0.38095238095238093,4.81764705882353,25.788888888888888,0.3359073359073359,14.0,13.0,13.0,2.0,2.0,26.0,16.0,13.0,18.0,,9.0,0.17777777777777778,0.13636363636363635,0.42857142857142855,0.2571428571428571,0.34615384615384615,1.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,1.0,9.0,4.0,4.0,7.0,3.0,4.0,2.0,5.0,,,,3.0,2.0,3.0,,1.0,1.25,1.1666666666666667,0.058823529411764705,,,0.039603960396039604,0.034782608695652174,0.02631578947368421,0.05263157894736842,0.17857142857142858,0.2,,0.07692307692307693,0.5,1.0,0.599025,0.16666666666666666,,2.0,,,,3.0,,1.0,,,,3.0,1.0,,4.0,0.08333333333333333,0.3333333333333333,,0.04,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,0.6666666666666666,0.5,1.0,1.0,,,2.0,4.0,,,,0.15384615384615385,0.5,0.5,1.0,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,
