EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,Technical Free Throw Trips,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawn,BlockedAtRim,ThreePtShootingFoulsDrawnPct,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,on,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
101129,1610612745,Luther Head,Luther Head,101129,HOU,5611.0,94.0,-20.0,176.0,171.0,53.0,58.0,24.0,347.0,5.0,10.0,3.0,1.0,4.0,3.0,8.0,1.0,6.0,1.0,4.0,15.0,2.0,4.0,9.0,22.0,5.0,21.0,3.0,36.0,174.0,1.0,2.0,6.0,2.0,5.0,3.0,13.0,8.0,10.0,12.0,3.0,1.0,14.0,4.0,4.0,5.0,2.0,7.0,2.0,4.0,1.0,16.0,1.0,1.0,1.0,11.0,2.0,14.0,2.0,16.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,3.0,1.0,4.0,2.0,13.0,53.0,3.0,0.4444444444444444,0.4444444444444444,0.8,0.23809523809523808,0.4,0.25,0.4090909090909091,0.3333333333333333,0.38372093023255816,0.45454545454545453,0.4,0.5,0.4883720930232558,0.18181818181818182,0.3,0.25,24.13793103448276,0.25,0.2,0.19642857142857142,0.014285714285714285,0.08333333333333333,0.04,0.17647058823529413,0.021052631578947368,0.029411764705882353,0.14285714285714285,0.3076923076923077,0.17391304347826086,0.15,0.1,0.043478260869565216,0.23255813953488372,0.5,0.7142857142857143,0.09302325581395349,0.25,0.3333333333333333,1.0,0.18604651162790697,0.375,0.375,1.0,0.13953488372093023,0.16666666666666666,0.16666666666666666,1.0,0.3488372093023256,0.26666666666666666,0.26666666666666666,0.75,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.5,0.7209302325581395,0.2857142857142857,0.4834678571428571,0.3926,0.48229,0.044444444444444446,0.08333333333333333,0.3611111111111111,8.39090909090909,25.871428571428574,0.30113636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,2425.0,40.0,-4.0,74.0,75.0,28.0,27.0,11.0,149.0,6.0,9.0,1.0,,,,,,,,,,,,6.0,9.0,,,5.0,17.0,71.0,3.0,,1.0,,,2.0,2.0,8.0,4.0,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,6.0,1.0,6.0,,7.0,6.0,13.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,3.0,6.0,7.0,1.0,8.0,4.0,2.0,28.0,,0.6666666666666666,0.8,,,,,0.6666666666666666,,0.6666666666666666,,0.7083333333333334,0.3333333333333333,,0.1111111111111111,0.1111111111111111,,14.942528735632184,,,0.23076923076923078,0.1935483870967742,0.5,,0.25,0.14634146341463414,0.10526315789473684,,0.16666666666666666,0.3,0.2,,0.5,1.0,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5679555555555555,0.5581666666666667,0.5057,0.36363636363636365,0.36363636363636365,0.11764705882352941,,,0.3783783783783784,2.0,3.0,2.0,4.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,1.0,0.6666666666666666,1.0,0.6666666666666666,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,6394.0,107.0,-7.0,201.0,193.0,69.0,69.0,27.0,394.0,4.0,6.0,3.0,4.0,9.0,4.0,12.0,1.0,2.0,1.0,1.0,7.0,1.0,5.0,12.0,27.0,2.0,9.0,,30.0,197.0,2.0,5.0,10.0,2.0,6.0,,16.0,6.0,18.0,6.0,,,7.0,1.0,2.0,10.0,2.0,12.0,1.0,3.0,5.0,26.0,2.0,,,2.0,1.0,3.0,2.0,5.0,,5.0,2.0,3.0,3.0,1.0,2.0,4.0,,7.0,3.0,1.0,6.0,1.0,,,,16.0,69.0,,0.25,0.25,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,0.25,0.07407407407407407,0.16666666666666666,0.1111111111111111,18.53448275862069,0.42857142857142855,0.09090909090909091,0.03076923076923077,,,0.06896551724137931,0.02564102564102564,0.01904761904761905,,0.125,,0.04,0.038461538461538464,,,0.16666666666666666,0.6666666666666666,0.8,0.25,0.4444444444444444,0.5,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.05555555555555555,0.5,0.5,1.0,0.19444444444444445,0.14285714285714285,0.14285714285714285,1.0,0.1875,0.0625,0.3125,0.2,0.4166666666666667,0.14285714285714285,0.45392857142857146,0.48627499999999996,0.4476833333333333,,,0.5333333333333333,10.822222222222221,26.15555555555556,0.34328358208955223,1.0,1.0,1.0,,5.0,,,,,,,,,,0.5,0.625,0.625,,,0.5,0.25,1.0,0.16666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.047619047619047616,0.25,1.0,1.0,0.25,0.6666666666666666,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,
133,1610612745,David Wesley,David Wesley,133,HOU,2763.0,46.0,2.0,91.0,79.0,28.0,30.0,12.0,170.0,4.0,4.0,,,,4.0,8.0,1.0,1.0,1.0,1.0,3.0,,,8.0,12.0,2.0,4.0,4.0,26.0,90.0,1.0,,,1.0,1.0,2.0,5.0,8.0,8.0,6.0,,,3.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,2.0,5.0,5.0,,5.0,1.0,5.0,28.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,,0.6875,1.5,0.7222222222222222,1.25,0.25,,,,18.095238095238095,,,,,0.2,,0.03125,,,,,,,0.25,,0.25,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.0625,1.0,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.5,0.3333333333333333,0.5023406250000001,,0.62985,0.058823529411764705,0.07692307692307693,0.19230769230769232,13.241666666666667,24.3,0.3076923076923077,,,,,,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
2437,1610612745,Lonny Baxter,Lonny Baxter,2437,HOU,2984.0,50.0,-7.0,88.0,83.0,32.0,28.0,12.0,171.0,4.0,6.0,2.0,,2.0,1.0,4.0,,,,,,,,5.0,12.0,,,,10.0,87.0,6.0,2.0,5.0,,,,4.0,4.0,6.0,,,,,,1.0,,,,,,,,1.0,6.0,1.0,6.0,3.0,10.0,7.0,17.0,,2.0,1.0,1.0,,,,1.0,,1.0,,2.0,6.0,2.0,1.0,,,4.0,32.0,1.0,0.4,1.0,,,,,0.4166666666666667,0.4,0.4166666666666667,0.4,0.4166666666666667,0.4,,0.08333333333333333,0.16666666666666666,,12.62135922330097,,0.6,0.2222222222222222,0.16666666666666666,0.14285714285714285,0.1,0.20588235294117646,0.15217391304347827,0.09523809523809523,0.25,0.3333333333333333,0.21428571428571427,0.14285714285714285,0.14285714285714285,,0.5,0.6666666666666666,0.8,0.16666666666666666,,,,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,0.4,,,,0.5,,0.4600083333333333,0.5273,0.43709999999999993,,,0.4,6.725000000000001,,0.36363636363636365,3.0,5.0,3.0,,6.0,6.0,1.0,,,,,,1.0,,0.5,0.5,0.5,0.4444444444444444,,0.25,0.8333333333333334,0.6,0.6,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,1031.0,17.0,-7.0,34.0,37.0,17.0,17.0,1.0,71.0,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,4.0,34.0,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,5.0,1.0,6.0,,,,,,,,,,,,2.0,4.0,1.0,,2.0,1.0,4.0,17.0,1.0,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,,,,8.333333333333334,,0.75,0.06666666666666667,0.1,0.5,,0.11764705882352941,0.06666666666666667,,,0.25,,,1.0,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,0.387,,0.3956,0.3333333333333333,0.3333333333333333,1.0,7.1,,0.5,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,True,,,,,,,,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,1656.0,28.0,1.0,54.0,52.0,15.0,17.0,9.0,106.0,,1.0,,,3.0,4.0,13.0,,1.0,1.0,3.0,5.0,2.0,3.0,4.0,17.0,3.0,6.0,7.0,24.0,51.0,,1.0,3.0,2.0,4.0,3.0,11.0,2.0,6.0,,9.0,,5.0,3.0,,7.0,,7.0,,4.0,1.0,14.0,,,1.0,5.0,1.0,7.0,,7.0,,,,,2.0,,2.0,1.0,,3.0,,3.0,4.0,6.0,,9.0,1.0,11.0,15.0,1.0,0.25,0.25,,0.5,0.5,0.5,0.23529411764705882,0.3333333333333333,0.3695652173913043,0.5714285714285714,0.4423076923076923,0.6875,0.2608695652173913,,,,46.03174603174603,0.6666666666666666,0.5,0.2777777777777778,,0.2,,0.2608695652173913,,,,,,0.5,0.25,,0.043478260869565216,,,0.13043478260869565,,,,0.5652173913043478,0.3076923076923077,0.3076923076923077,0.25,0.043478260869565216,,,,0.21739130434782608,0.6,0.6,,,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.30434782608695654,0.6,0.4153673913043478,,0.39995,0.11538461538461539,0.05555555555555555,0.4583333333333333,16.25294117647059,25.3,0.2777777777777778,,,,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,0.041666666666666664,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,1.0,,2.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,1568.0,26.0,-12.0,45.0,46.0,8.0,15.0,4.0,91.0,1.0,2.0,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,2.0,49.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,3.0,,,,,,8.0,2.0,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,6.0,,,,,0.2,,0.058823529411764705,,,,,,,0.25,,0.6666666666666666,0.5,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,0.55625,,,,,,0.15,24.7,0.17777777777777778,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2031,1610612745,Stromile Swift,Stromile Swift,2031,HOU,983.0,16.0,-4.0,30.0,31.0,7.0,7.0,4.0,61.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,3.0,,,,2.0,33.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,1.0,2.0,,2.0,,2.0,,4.0,,,1.0,4.0,,5.0,,5.0,,,,,,,,,,,,3.0,4.0,2.0,,2.0,1.0,2.0,7.0,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25,1.0,,0.3333333333333333,,0.5,11.76470588235294,,,0.3333333333333333,,0.5,,0.35714285714285715,,,,,0.25,0.5,0.5,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.4935,0.398,0.6453,0.25,0.25,1.0,4.333333333333333,,0.23333333333333334,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,3789.0,63.0,8.0,120.0,114.0,37.0,37.0,18.0,234.0,5.0,8.0,1.0,4.0,7.0,2.0,6.0,,,,,,,,11.0,21.0,,,4.0,26.0,118.0,5.0,1.0,7.0,,,2.0,4.0,18.0,4.0,,,,,,3.0,,1.0,1.0,,,,3.0,,6.0,,8.0,,8.0,6.0,14.0,,1.0,1.0,,4.0,,1.0,1.0,,5.0,2.0,1.0,6.0,5.0,,6.0,3.0,4.0,37.0,,0.8181818181818182,1.0,,,,,0.5238095238095238,0.14285714285714285,0.5238095238095238,0.14285714285714285,0.5416666666666666,0.25,,0.14285714285714285,0.25,0.14285714285714285,20.863309352517987,0.8,,0.19047619047619047,0.13333333333333333,,,0.16326530612244897,0.0967741935483871,0.0625,,0.2,0.1875,0.1875,,,0.38095238095238093,0.625,0.8333333333333334,0.3333333333333333,0.5714285714285714,0.6666666666666666,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.14285714285714285,,,,0.38095238095238093,,0.42863333333333337,0.39216,0.3501857142857143,0.125,0.125,0.15384615384615385,8.314285714285713,,0.30833333333333335,2.0,2.0,3.0,1.0,7.0,4.0,1.0,,,1.0,,1.0,,,0.6,0.6,0.5833333333333334,0.14285714285714285,,0.6,0.4,1.0,0.2692307692307692,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,0.2,,1.0,,1.0,,1.0,True,,,,,,,,,,,,,,,,,
