EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,LostBallSteals,DefFTReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends,on,Blocked3s,BlockedCorner3,BlockedArc3
101110,1610612757,Martell Webster,Martell Webster,101110,POR,20868.0,348,-93,675,657,242,205,79,1332,15.0,22,4.0,6.0,3.0,7,3.0,9.0,8.0,24.0,8.0,22.0,3.0,6.0,12.0,35.0,2.0,2.0,4.0,13.0,26,55,20.0,57.0,15,127,777,5.0,8.0,2.0,5.0,1.0,17.0,5,16,4.0,19.0,7.0,29,30,22.0,54.0,6.0,4.0,35.0,12.0,5.0,1.0,9.0,2.0,11.0,1.0,1.0,1.0,2.0,6.0,24.0,3.0,6.0,8.0,33,41,9.0,50,1.0,2.0,2.0,9.0,2.0,7.0,12,2.0,1.0,2.0,21,1.0,4.0,7,36,6.0,17,1.0,5.0,18,1.0,1.0,6,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,29,242,14,3.0,0.5769230769230769,0.625,0.9,0.3508771929824561,0.4,0.21052631578947367,0.3508771929824561,0.4727272727272727,0.625,0.3125,0.5,0.6153846153846154,0.3142857142857143,0.525,0.6071428571428571,0.3684210526315789,0.5089285714285714,0.017543859649122806,0.09090909090909091,0.09090909090909091,0.2222222222222222,0.041666666666666664,0.045454545454545456,18.33550065019506,0.42857142857142855,0.14042553191489363,0.025974025974025976,0.1509433962264151,0.0375,0.1423611111111111,0.028938906752411574,0.013888888888888888,0.05660377358490566,0.018867924528301886,0.05172413793103448,0.0875,0.13793103448275862,0.18556701030927836,0.18421052631578946,0.06666666666666667,0.017857142857142856,0.5,0.19642857142857142,0.6818181818181818,0.75,0.5333333333333333,0.08035714285714286,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.34782608695652173,0.625,0.19642857142857142,0.36363636363636365,0.38095238095238093,1.0,0.3125,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5,0.23076923076923078,0.15384615384615385,1.0,0.5,0.2,0.42857142857142855,0.17142857142857143,0.37142857142857144,0.3076923076923077,0.7053571428571429,0.34285714285714286,0.5068616071428572,0.49689375,0.4664671428571428,0.05128205128205128,0.1,0.13385826771653545,0.2283464566929134,9.516363636363636,24.15087719298246,0.3585185185185185,,,,,,,,,,,,,,,,,,,,,,,True,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,14783.0,246,-95,468,470,202,207,56,938,14.0,24,3.0,3.0,7.0,11,4.0,10.0,10.0,23.0,2.0,4.0,,2.0,3.0,9.0,1.0,1.0,,3.0,28,57,5.0,13.0,21,92,559,4.0,4.0,1.0,1.0,1.0,12.0,16,24,,5.0,16.0,48,14,42.0,15.0,,4.0,9.0,3.0,6.0,,15.0,7.0,22.0,6.0,1.0,5.0,4.0,6.0,51.0,1.0,3.0,5.0,11,17,4.0,21,2.0,5.0,2.0,7.0,2.0,2.0,5,5.0,,,12,1.0,4.0,12,27,3.0,20,,1.0,26,2.0,,8,6.0,,,,,,,,48,202,6,6.0,0.25,0.2692307692307692,1.0,0.38461538461538464,1.0,,0.38461538461538464,0.49122807017543857,1.0,0.6666666666666666,0.5071428571428571,1.1,0.5517241379310345,0.5609756097560976,1.2,0.6486486486486487,0.18571428571428572,,0.10526315789473684,0.125,,0.13043478260869565,,17.938931297709924,0.5833333333333334,0.07482993197278912,0.01935483870967742,0.09433962264150944,0.022727272727272728,0.08,0.020100502512562814,0.05128205128205128,0.02702702702702703,,,0.0851063829787234,0.046511627906976744,0.08771929824561403,0.09523809523809523,0.09090909090909091,0.06896551724137931,,0.34285714285714286,0.5833333333333334,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.4,0.4,,0.32857142857142857,0.43478260869565216,0.5,0.3,0.05714285714285714,0.5,0.5,1.0,0.12857142857142856,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,,,0.2,1.0,1.0,0.3793103448275862,0.6363636363636364,0.06896551724137931,0.10344827586206896,,0.5285714285714286,0.3333333333333333,0.46750928571428574,0.5701799999999999,0.4468413793103448,0.10526315789473684,0.12698412698412698,0.13043478260869565,0.5217391304347826,8.982456140350877,24.06153846153846,0.43162393162393164,1.0,3.0,0.058823529411764705,0.0625,,,,,,,,,,,,,,,,,,,True,,,
1520,1610612757,Charles Smith,Charles Smith,1520,POR,5958.0,99,10,192,186,65,49,19,378,2.0,4,,,,1,,3.0,3.0,5.0,1.0,3.0,,,7.0,14.0,,,1.0,4.0,5,12,8.0,17.0,4,38,185,,1.0,,,,,2,5,1.0,4.0,,7,10,,24.0,,,14.0,7.0,2.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,,1.0,5,6,,6,,3.0,3.0,,,,2,,,,2,,,5,17,2.0,3,,,6,,,2,1.0,4.0,2.0,1.0,4.0,3.0,,,7,65,4,1.0,1.0,1.0,1.0,0.47058823529411764,,0.25,0.47058823529411764,0.4166666666666667,,0.4,0.5862068965517241,,0.3888888888888889,0.59375,,0.35,0.5862068965517241,,0.16666666666666666,0.25,0.3333333333333333,,,15.887850467289718,,0.07352941176470588,,0.047619047619047616,,0.06741573033707865,,,,,,,0.15,0.07407407407407407,,0.16666666666666666,,0.75,0.13793103448275862,0.5,0.6666666666666666,1.0,0.10344827586206896,,,,0.1724137931034483,0.6,0.6,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.4827586206896552,0.5,0.5,1.0,,,,,,,,0.1111111111111111,,,0.4444444444444444,0.25,0.7241379310344828,0.5,0.5038051724137931,,0.4566,0.06451612903225806,0.14285714285714285,,0.18421052631578946,9.808333333333332,24.66470588235294,0.3385416666666667,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,20103.0,335,-78,607,620,260,287,79,1227,57.0,91,20.0,27.0,23.0,37,12.0,32.0,1.0,9.0,,,,,,2.0,,,,1.0,70,132,,2.0,51,191,732,21.0,30.0,,,4.0,46.0,26,51,,1.0,28.0,80,52,88.0,,,34.0,2.0,,18.0,,15.0,4.0,19.0,3.0,1.0,12.0,,3.0,42.0,4.0,27.0,12.0,14,27,32.0,59,9.0,14.0,11.0,14.0,,9.0,8,5.0,1.0,1.0,22,1.0,7.0,10,22,4.0,56,3.0,6.0,77,5.0,,32,9.0,5.0,3.0,2.0,5.0,3.0,,,80,260,5,8.0,0.37142857142857144,0.49056603773584906,,,,,,0.5303030303030303,0.7,0.5098039215686274,0.5223880597014925,0.7,0.5,0.5617647058823529,0.6571428571428571,0.547945205479452,0.014925373134328358,,0.13636363636363635,0.15384615384615385,0.0625,0.2222222222222222,,27.23404255319149,0.6363636363636364,0.06796116504854369,0.11637931034482758,0.15,0.1,0.09090909090909091,0.11397058823529412,0.11494252873563218,0.15254237288135594,0.09302325581395349,0.06666666666666667,0.09615384615384616,0.06451612903225806,0.05434782608695652,0.18181818181818182,0.08,0.20930232558139536,0.6,0.6791044776119403,0.6263736263736264,0.7402597402597403,0.3684210526315789,0.23880597014925373,0.375,0.4,0.3333333333333333,0.06716417910447761,0.1111111111111111,0.14285714285714285,1.0,,,,,0.014925373134328358,,,,0.9,0.7407407407407407,0.1,,,,,0.7115384615384616,0.6216216216216216,,0.019230769230769232,,0.6940298507462687,,0.5115973684210527,0.5423148148148148,0.5196509803921568,0.19875776397515527,0.20125786163522014,0.24083769633507854,0.418848167539267,3.216666666666667,36.1,0.42833607907743,1.0,3.0,0.045454545454545456,0.2,,1.0,1.0,1.0,1.0,0.037037037037037035,,,,,,,,,,,,,True,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,106874.0,1781,-367,3262,3255,899,1005,414,6517,27.0,47,2.0,2.0,5.0,6,17.0,44.0,86.0,195.0,14.0,32.0,3.0,12.0,62.0,152.0,7.0,13.0,15.0,50.0,130,286,76.0,184.0,72,560,3736,11.0,25.0,9.0,16.0,6.0,55.0,30,64,21.0,62.0,43.0,166,94,166.0,189.0,39.0,,149.0,62.0,13.0,3.0,261.0,45.0,306.0,27.0,18.0,124.0,28.0,109.0,657.0,7.0,19.0,32.0,82,120,26.0,146,7.0,42.0,24.0,58.0,9.0,46.0,25,12.0,,2.0,83,4.0,21.0,44,107,5.0,75,2.0,9.0,91,2.0,18.0,14,22.0,5.0,,4.0,5.0,2.0,,1.0,166,899,17,21.0,0.36153846153846153,0.36153846153846153,0.8289473684210527,0.41304347826086957,0.5625,0.3387096774193548,0.4198895027624309,0.45454545454545453,0.44,0.46875,0.5191489361702127,0.5975609756097561,0.4880952380952381,0.5405940594059406,0.627906976744186,0.5433333333333333,0.39148936170212767,0.016304347826086956,0.045454545454545456,0.10638297872340426,0.09090909090909091,0.020512820512820513,0.03125,15.667466027178257,0.6987951807228916,0.07186678352322524,0.015447154471544716,0.09116809116809117,0.025089605734767026,0.07640750670241286,0.017229953611663355,0.008310249307479225,0.01607717041800643,0.01971326164874552,0.029556650246305417,0.05089058524173028,0.05901639344262295,0.09932279909706546,0.088,0.09900990099009901,0.029045643153526972,0.4,0.1,0.574468085106383,0.6428571428571429,0.3333333333333333,0.09361702127659574,0.38636363636363635,0.425,0.4117647058823529,0.4148936170212766,0.441025641025641,0.450261780104712,0.36046511627906974,0.06808510638297872,0.4375,0.45161290322580644,1.0,0.32340425531914896,0.40789473684210525,0.41333333333333333,0.7903225806451613,0.04878048780487805,1.0,,0.07317073170731707,0.3170731707317073,0.5384615384615384,0.8571428571428571,0.047619047619047616,0.8333333333333334,0.09523809523809523,0.3968253968253968,0.3,0.49148936170212765,0.4161073825503356,0.46399957173447526,0.4746847222222221,0.441870564516129,0.031055900621118012,0.04697986577181208,0.09821428571428571,0.29642857142857143,14.941608391608389,25.37663043478262,0.27559779276517476,6.0,18.0,0.0594059405940594,0.013157894736842105,1.0,,5.0,3.0,,,2.0,6.0,3.0,1.0,1.0,0.013157894736842105,0.6666666666666666,1.0,0.5,0.005405405405405406,,,True,,,
1730,1610612757,Brian Skinner,Brian Skinner,1730,POR,13787.0,230,-41,420,422,76,142,52,842,15.0,23,5.0,8.0,1.0,2,8.0,18.0,2.0,7.0,,,,,,,,,,,25,48,,,9,59,477,5.0,9.0,,,,10.0,1,3,,,1.0,3,28,22.0,,,8.0,,,2.0,,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,3.0,23.0,10.0,25,39,26.0,65,3.0,4.0,1.0,7.0,1.0,4.0,10,3.0,,3.0,17,1.0,3.0,16,29,4.0,15,1.0,,14,,,7,,9.0,8.0,1.0,9.0,3.0,1.0,,3,76,3,,0.56,0.6666666666666666,,,,,,0.5208333333333334,0.5555555555555556,0.3333333333333333,0.5208333333333334,0.5555555555555556,0.3333333333333333,0.5363636363636364,0.5555555555555556,0.375,,,0.041666666666666664,0.08695652173913043,,,,14.87603305785124,0.4117647058823529,0.176056338028169,0.14838709677419354,0.19230769230769232,0.09375,0.18041237113402062,0.13903743315508021,0.1388888888888889,0.13333333333333333,0.15730337078651685,0.15789473684210525,0.0967741935483871,0.26666666666666666,0.22,0.18421052631578946,0.21428571428571427,0.15,0.3333333333333333,0.4791666666666667,0.6521739130434783,0.7142857142857143,0.6666666666666666,0.375,0.4444444444444444,0.4444444444444444,0.25,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.8888888888888888,0.625,0.2,,,,,0.6666666666666666,0.5,,,,0.4791666666666667,,0.48775833333333335,0.5311125,0.5797666666666667,0.12727272727272726,0.12727272727272726,0.1694915254237288,0.05084745762711865,5.722916666666666,,0.18095238095238095,4.0,3.0,0.25,,,,1.0,2.0,1.0,,,,,,,,,,,,,,True,,,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,57152.0,953,-166,1694,1702,330,378,239,3396,62.0,94,20.0,31.0,17.0,23,4.0,29.0,28.0,78.0,2.0,7.0,2.0,1.0,2.0,13.0,,,,2.0,94,201,4.0,20.0,46,246,1977,23.0,43.0,1.0,2.0,10.0,59.0,26,41,,3.0,22.0,74,136,52.0,12.0,,34.0,12.0,2.0,18.0,1.0,51.0,9.0,60.0,4.0,5.0,27.0,8.0,16.0,129.0,13.0,65.0,28.0,94,133,80.0,213,11.0,33.0,21.0,36.0,4.0,25.0,17,11.0,,3.0,53,6.0,8.0,50,131,5.0,77,2.0,18.0,70,3.0,,25,12.0,21.0,13.0,6.0,21.0,12.0,3.0,,74,330,15,11.0,0.723404255319149,0.8831168831168831,1.0,0.2,0.5,,0.21052631578947367,0.46766169154228854,0.5348837209302325,0.6341463414634146,0.45248868778280543,0.5444444444444444,0.5909090909090909,0.4823529411764706,0.5566037735849056,0.5967741935483871,0.09049773755656108,0.05,0.08955223880597014,0.11702127659574468,0.20689655172413793,0.01282051282051282,,15.520728008088978,0.6792452830188679,0.15640599001663893,0.0995405819295559,0.15730337078651685,0.10743801652892562,0.15661103979460847,0.10077519379844961,0.0893854748603352,0.07017543859649122,0.12211221122112212,0.08045977011494253,0.17475728155339806,0.14012738853503184,0.15126050420168066,0.19230769230769232,0.0625,0.10784313725490197,0.5714285714285714,0.4253393665158371,0.6595744680851063,0.7469879518072289,0.6612903225806451,0.13122171945701358,0.13793103448275862,0.17391304347826086,1.0,0.35294117647058826,0.358974358974359,0.36363636363636365,0.8214285714285714,0.03167420814479638,0.2857142857142857,0.2857142857142857,1.0,0.058823529411764705,0.15384615384615385,0.16666666666666666,1.0,0.6888888888888889,0.6451612903225806,0.1,0.044444444444444446,,,,0.5227272727272727,0.7391304347826086,0.022727272727272728,0.045454545454545456,,0.5158371040723982,0.16666666666666666,0.4986904545454545,0.5338675675675676,0.4974860465116279,0.102880658436214,0.11210762331838565,0.23983739837398374,0.3008130081300813,8.671641791044777,25.375,0.19480519480519481,11.0,12.0,0.2972972972972973,0.17647058823529413,2.0,2.0,1.0,6.0,3.0,0.04,1.0,,1.0,,,0.07692307692307693,0.5,1.0,,,,,True,,,
2413,1610612757,Juan Dixon,Juan Dixon,2413,POR,66457.0,1108,-161,2038,2023,511,598,273,4061,54.0,94,6.0,12.0,15.0,22,33.0,72.0,92.0,204.0,8.0,29.0,2.0,10.0,26.0,63.0,,2.0,6.0,21.0,179,370,34.0,92.0,76,536,2299,21.0,37.0,,4.0,9.0,51.0,44,85,7.0,31.0,35.0,144,164,194.0,84.0,18.0,10.0,63.0,26.0,23.0,1.0,88.0,9.0,97.0,7.0,2.0,46.0,17.0,25.0,203.0,2.0,15.0,19.0,58,80,17.0,97,6.0,42.0,18.0,40.0,6.0,21.0,30,19.0,4.0,7.0,70,3.0,11.0,41,90,6.0,74,,4.0,99,10.0,11.0,34,15.0,4.0,3.0,1.0,4.0,2.0,,2.0,144,511,14,15.0,0.4581005586592179,0.47126436781609193,0.8235294117647058,0.3695652173913043,,0.22580645161290322,0.3695652173913043,0.4837837837837838,0.5675675675675675,0.5176470588235295,0.49783549783549785,0.5121951219512195,0.4698275862068966,0.5269461077844312,0.5555555555555556,0.5183823529411765,0.19913419913419914,0.010869565217391304,0.062162162162162166,0.14893617021276595,0.06944444444444445,0.0196078431372549,,24.153976311336717,0.5714285714285714,0.08169014084507042,0.018963337547408345,0.08796296296296297,0.012269938650306749,0.08315334773218143,0.01781970649895178,0.02553191489361702,0.023696682464454975,0.011594202898550725,0.00819672131147541,0.07083333333333333,0.08333333333333333,0.08992805755395683,0.0738255033557047,0.11940298507462686,0.027522935779816515,0.5,0.20346320346320346,0.574468085106383,0.675,0.4074074074074074,0.15584415584415584,0.4583333333333333,0.4925373134328358,0.42424242424242425,0.44155844155844154,0.45098039215686275,0.46,0.5,0.06277056277056277,0.27586206896551724,0.27586206896551724,1.0,0.13636363636363635,0.4126984126984127,0.41935483870967744,0.7692307692307693,0.2926829268292683,0.5,0.3333333333333333,0.04878048780487805,0.04878048780487805,,,0.1896551724137931,0.6818181818181818,0.08620689655172414,0.1810344827586207,0.2857142857142857,0.4025974025974026,0.4126984126984127,0.4541837662337663,0.4534324324324325,0.444060775862069,0.06995884773662552,0.08629441624365482,0.09514925373134328,0.26865671641791045,12.263243243243242,24.463043478260868,0.2507360157016683,3.0,24.0,0.043478260869565216,0.024390243902439025,,,5.0,3.0,,,,1.0,,,,0.015873015873015872,,,0.1,,,,True,,,
689,1610612757,Theo Ratliff,Theo Ratliff,689,POR,34141.0,569,-152,1052,1049,316,386,125,2101,22.0,31,6.0,10.0,8.0,9,23.0,46.0,4.0,11.0,,,,,,,,,,,49,88,,,27,125,1189,7.0,13.0,,,4.0,18.0,15,23,,,8.0,38,64,34.0,,,12.0,,,,,7.0,6.0,13.0,6.0,,4.0,1.0,2.0,32.0,8.0,22.0,16.0,55,83,32.0,115,2.0,7.0,7.0,12.0,2.0,6.0,15,6.0,,1.0,27,7.0,2.0,31,65,9.0,43,3.0,7.0,42,2.0,,17,5.0,34.0,28.0,6.0,34.0,19.0,4.0,3.0,38,316,10,5.0,0.6530612244897959,0.7441860465116279,,,,,,0.5568181818181818,0.5384615384615384,0.6521739130434783,0.5568181818181818,0.5384615384615384,0.6521739130434783,0.5787037037037037,0.5625,0.6551724137931034,,,,,,,,11.231281198003328,0.4444444444444444,0.1585014409221902,0.057441253263707574,0.12903225806451613,0.0784313725490196,0.15074309978768577,0.061855670103092786,0.059322033898305086,0.056074766355140186,0.056962025316455694,0.09333333333333334,0.13008130081300814,0.1326530612244898,0.20634920634920634,0.14942528735632185,0.08108108108108109,0.05128205128205128,0.5588235294117647,0.3522727272727273,0.7096774193548387,0.7096774193548387,0.7272727272727273,0.5227272727272727,0.5,0.5,0.5217391304347826,0.125,0.36363636363636365,0.36363636363636365,1.0,,,,,,,,,0.7692307692307693,0.6,0.16666666666666666,,,,,0.391304347826087,0.8888888888888888,,,,0.3522727272727273,,0.45003749999999987,0.5478545454545455,0.47836956521739127,0.1650485436893204,0.1650485436893204,0.144,0.304,5.922727272727272,,0.30038022813688214,12.0,,0.32432432432432434,0.037037037037037035,,2.0,1.0,4.0,2.0,0.05714285714285714,,,,,,,,,,,,,True,,,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,25460.0,424,-62,782,785,198,283,76,1567,32.0,52,1.0,3.0,5.0,12,8.0,25.0,30.0,74.0,,,,,2.0,4.0,,,2.0,4.0,70,151,2.0,4.0,22,168,870,4.0,10.0,,,1.0,9.0,16,41,2.0,4.0,6.0,44,88,52.0,6.0,,2.0,4.0,2.0,6.0,,17.0,7.0,24.0,4.0,3.0,6.0,3.0,8.0,55.0,2.0,2.0,22.0,34,60,4.0,64,1.0,11.0,4.0,13.0,6.0,6.0,11,7.0,,,24,2.0,7.0,19,34,4.0,33,,2.0,37,3.0,,19,1.0,8.0,5.0,3.0,8.0,6.0,1.0,,44,198,3,,0.6285714285714286,0.6376811594202898,1.0,0.5,,0.5,0.5,0.46357615894039733,0.4,0.3902439024390244,0.47096774193548385,0.4,0.4222222222222222,0.4883720930232558,0.4090909090909091,0.4489795918367347,0.025806451612903226,,0.039735099337748346,0.07692307692307693,0.08,,,22.52873563218391,0.5416666666666666,0.12363636363636364,0.007246376811594203,0.21568627450980393,0.03076923076923077,0.14854111405835543,0.011730205278592375,,0.017857142857142856,0.006944444444444444,0.0196078431372549,0.09259259259259259,0.1111111111111111,0.16842105263157894,0.21428571428571427,0.21875,0.012987012987012988,0.75,0.33548387096774196,0.6153846153846154,0.6666666666666666,0.59375,0.16129032258064516,0.32,0.34782608695652173,0.25,0.4774193548387097,0.40540540540540543,0.40540540540540543,0.7666666666666667,,,,,0.025806451612903226,0.5,0.5,1.0,0.3,0.3333333333333333,1.0,,,,,0.26666666666666666,0.4166666666666667,,0.08888888888888889,0.5,0.36129032258064514,0.5,0.4532012903225805,0.4352,0.4352288888888889,0.1111111111111111,0.11377245508982035,0.05357142857142857,0.2619047619047619,10.710596026490066,25.0,0.2531969309462916,4.0,7.0,0.13793103448275862,0.07142857142857142,,,,,,,,,,,,,,,,,,,True,,,
