EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,StepOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Clear Path Fouls
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,11057.0,184.0,-3.0,347,350,164,207,52.0,697,13.0,25.0,8.0,11.0,8.0,12.0,1.0,7.0,6.0,2.0,1.0,14.0,38.0,2.0,4.0,32.0,363.0,8.0,12.0,1.0,17.0,8.0,17.0,1.0,3.0,19.0,12.0,16.0,16.0,1.0,1.0,7.0,3.0,3.0,3.0,6.0,4.0,22.0,2.0,1.0,17.0,4.0,22.0,28.0,50.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,9.0,1.0,6.0,22.0,39.0,1.0,1.0,9.0,1.0,4.0,10.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,19.0,164,11.0,4.0,0.42857142857142855,1.0,0.3684210526315789,0.6666666666666666,0.47058823529411764,0.35,0.6666666666666666,0.4444444444444444,0.35555555555555557,0.6538461538461539,0.4318181818181818,0.05,0.18421052631578946,0.28,13.012048192771083,0.2222222222222222,0.23529411764705882,0.13333333333333333,0.1223021582733813,0.16923076923076924,0.047619047619047616,0.10810810810810811,0.1125,0.15568862275449102,0.23684210526315788,0.14634146341463414,0.13725490196078433,0.1,0.11764705882352941,0.024390243902439025,0.1590909090909091,0.16666666666666666,0.07692307692307693,0.058823529411764705,0.6666666666666666,0.625,0.52,0.7222222222222222,0.38461538461538464,0.175,0.14285714285714285,0.14285714285714285,1.0,0.15,0.05,0.9166666666666666,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.675,0.5199447368421053,0.5804181818181818,0.5350117647058824,0.53125,0.59375,4.323684210526316,43.45,0.47262247838616717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
109,1610612759,Robert Horry,Robert Horry,109,SAS,42813.0,714.0,174.0,1352,1343,584,601,126.0,2695,20.0,33.0,9.0,13.0,6.0,13.0,8.0,23.0,28.0,67.0,32.0,36.0,84.0,98.0,20.0,200.0,1327.0,9.0,17.0,3.0,36.0,11.0,28.0,44.0,14.0,66.0,42.0,30.0,14.0,,67.0,5.0,29.0,35.0,7.0,76.0,8.0,26.0,1.0,7.0,85.0,11.0,103.0,35.0,138.0,,29.0,15.0,14.0,12.0,2.0,9.0,7.0,3.0,,19.0,3.0,7.0,38.0,78.0,8.0,1.0,35.0,4.0,8.0,34.0,11.0,28.0,21.0,7.0,29.0,15.0,,1.0,66.0,584,15.0,11.0,0.5833333333333334,0.7241379310344828,0.42857142857142855,0.5294117647058824,0.39285714285714285,0.4945054945054945,0.6346153846153846,0.3611111111111111,0.5025125628140703,0.6428571428571429,0.39285714285714285,0.5384615384615384,0.05952380952380952,0.12121212121212122,14.543028685790526,0.631578947368421,0.24444444444444444,0.01818181818181818,0.16283524904214558,0.06372549019607843,0.06666666666666667,0.04819277108433735,0.1467304625199362,0.059233449477351915,0.04838709677419355,0.03597122302158273,0.10344827586206896,0.04,0.06060606060606061,0.2138728323699422,0.13609467455621302,0.1388888888888889,0.109375,,0.5172413793103449,0.1813186813186813,0.6060606060606061,0.6896551724137931,0.5,0.12637362637362637,0.34782608695652173,0.36363636363636365,0.625,0.15384615384615385,0.36813186813186816,0.5,0.6923076923076923,0.18055555555555555,0.46153846153846156,0.4444444444444444,0.7197802197802198,0.4977063186813186,0.5257095238095237,0.4941631944444445,0.18,0.33,9.004761904761907,24.5734693877551,0.4319526627218935,8.0,15.0,31.0,2.0,4.0,4.0,12.0,21.0,3.0,5.0,6.0,36.0,5.0,9.0,10.0,93.0,15.0,21.0,6.0,2.0,4.0,17.0,5.0,2.0,6.0,1.0,1.0,1.0,0.8611111111111112,0.3673469387755102,0.5555555555555556,0.22727272727272727,0.3673469387755102,0.043478260869565216,0.2857142857142857,0.2857142857142857,0.75,0.17032967032967034,0.4838709677419355,0.4838709677419355,0.8666666666666667,0.31343283582089554,0.31343283582089554,0.8571428571428571,0.2222222222222222,0.15384615384615385,0.5,0.5,0.19230769230769232,0.6,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.31343283582089554,0.031914893617021274,0.06666666666666667,,,,,,,,,,,,,,,True,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,134657.0,2244.0,393.0,4110,4120,1024,1047,468.0,8230,31.0,66.0,2.0,6.0,4.0,15.0,27.0,60.0,124.0,12.0,7.0,111.0,250.0,199.0,45.0,528.0,4150.0,9.0,24.0,4.0,46.0,17.0,42.0,70.0,22.0,155.0,160.0,62.0,4.0,,12.0,18.0,80.0,105.0,24.0,235.0,4.0,19.0,4.0,42.0,151.0,28.0,221.0,27.0,248.0,5.0,63.0,40.0,23.0,30.0,5.0,18.0,22.0,12.0,1.0,52.0,6.0,9.0,53.0,155.0,10.0,7.0,100.0,9.0,32.0,73.0,14.0,25.0,8.0,14.0,25.0,14.0,,4.0,155.0,1024,19.0,12.0,0.7207207207207207,0.7339449541284404,0.444,0.375,0.40476190476190477,0.5378619153674833,0.4772727272727273,0.59375,0.546583850931677,0.5,0.610236220472441,0.44320712694877507,0.072,0.16666666666666666,11.510327022375217,0.5769230769230769,0.23333333333333334,0.024390243902439025,0.08502252252252253,0.013465627214741318,0.1414141414141414,0.011235955056179775,0.09310178485287024,0.013016411997736276,0.022222222222222223,0.015555555555555555,0.00539568345323741,0.010582010582010581,0.011976047904191617,0.04770017035775128,0.08241758241758242,0.12130637636080871,0.14150943396226415,0.021834061135371178,0.56,0.14699331848552338,0.4696969696969697,0.5636363636363636,0.7419354838709677,0.133630289532294,0.45,0.48214285714285715,0.48148148148148145,0.27616926503340755,0.026726057906458798,0.13636363636363635,0.3333333333333333,0.13392857142857142,0.26666666666666666,0.0625,0.5902004454342984,0.5013702008928571,0.5006689189189188,0.5143198198198198,0.08712121212121213,0.2935606060606061,11.3956,23.39195979899497,0.2491484184914842,53.0,84.0,187.0,8.0,18.0,31.0,63.0,3.0,,2.0,2.0,87.0,8.0,20.0,33.0,258.0,3.0,3.0,25.0,13.0,12.0,30.0,26.0,2.0,25.0,,,,0.9885057471264368,0.4371859296482412,0.4,0.4714285714285714,0.4371859296482412,0.06666666666666667,0.4274193548387097,0.4380165289256198,0.8301886792452831,0.41648106904231624,0.44919786096256686,0.45161290322580644,0.9880952380952381,0.25,0.25,1.0,0.5,0.4090909090909091,0.4444444444444444,1.0,0.045454545454545456,,,0.5625,0.49206349206349204,0.2857142857142857,0.25,0.053304904051172705,0.09259259259259259,1.0,3.0,5.0,3.0,0.005025125628140704,0.024193548387096774,0.0053475935828877,0.1411764705882353,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,73866.0,1231.0,342.0,2317,2305,684,669,269.0,4622,91.0,156.0,7.0,12.0,21.0,40.0,32.0,74.0,49.0,115.0,31.0,142.0,279.0,156.0,215.0,688.0,2299.0,12.0,22.0,21.0,57.0,29.0,64.0,41.0,115.0,218.0,96.0,188.0,8.0,1.0,114.0,20.0,108.0,141.0,21.0,315.0,10.0,20.0,,21.0,101.0,8.0,130.0,30.0,160.0,5.0,70.0,42.0,28.0,50.0,12.0,32.0,32.0,18.0,8.0,82.0,4.0,25.0,43.0,107.0,5.0,9.0,217.0,4.0,28.0,276.0,44.0,22.0,16.0,5.0,23.0,13.0,,,218.0,684,16.0,43.0,0.3380281690140845,0.34782608695652173,0.5089605734767025,0.5454545454545454,0.453125,0.5436781609195402,0.4864864864864865,0.49047619047619045,0.6084229390681004,0.5588235294117647,0.6079545454545454,0.3586206896551724,0.07168458781362007,0.08333333333333333,24.343856979840243,0.6097560975609756,0.11764705882352941,,0.10665258711721225,0.02617801047120419,0.12352941176470589,0.049019607843137254,0.10922112802148612,0.030991735537190084,0.0390625,0.02553191489361702,0.014652014652014652,0.04807692307692308,0.05,0.08641975308641975,0.0851063829787234,0.1436950146627566,0.14285714285714285,0.024752475247524754,0.5652173913043478,0.3586206896551724,0.5833333333333334,0.6363636363636364,0.31868131868131866,0.17011494252873563,0.43243243243243246,0.463768115942029,0.375,0.11264367816091954,0.26436781609195403,0.32432432432432434,0.5833333333333334,0.38095238095238093,0.525,0.29523809523809524,0.7172413793103448,0.511624595842956,0.5225691176470589,0.4848854368932038,0.08284883720930232,0.3168604651162791,5.765232974910394,24.89935897435897,0.29520932239965475,19.0,18.0,41.0,2.0,5.0,4.0,10.0,45.0,2.0,10.0,11.0,63.0,4.0,15.0,15.0,159.0,30.0,45.0,33.0,9.0,24.0,46.0,41.0,1.0,91.0,1.0,,1.0,0.8412698412698413,0.40384615384615385,0.26666666666666666,0.36585365853658536,0.4064516129032258,0.06756756756756757,0.3877551020408163,0.40425531914893614,0.3684210526315789,0.09425287356321839,0.43902439024390244,0.43902439024390244,1.0,0.391304347826087,0.39473684210526316,0.7777777777777778,0.14285714285714285,0.13513513513513514,0.4,1.0,0.2702702702702703,0.2,1.0,0.09523809523809523,0.4,0.3548387096774194,0.39473684210526316,0.18093385214007782,0.2556179775280899,1.0,2.0,14.0,1.0,0.00641025641025641,0.04081632653061224,,0.0784313725490196,14.0,2.0,1.0,0.008695652173913044,0.012658227848101266,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,162891.0,2715.0,511.0,5027,5021,1430,1457,566.0,10048,385.0,550.0,27.0,38.0,106.0,160.0,69.0,161.0,389.0,26.0,16.0,612.0,1100.0,36.0,253.0,1510.0,4993.0,46.0,77.0,12.0,104.0,162.0,302.0,20.0,128.0,476.0,396.0,828.0,10.0,1.0,25.0,78.0,315.0,460.0,56.0,1065.0,11.0,26.0,1.0,33.0,188.0,2.0,223.0,38.0,261.0,6.0,83.0,55.0,28.0,135.0,27.0,84.0,114.0,51.0,24.0,249.0,12.0,70.0,41.0,161.0,2.0,32.0,296.0,3.0,9.0,358.0,47.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,476.0,1430,20.0,42.0,0.3235294117647059,0.3261943986820428,0.5563636363636364,0.5974025974025974,0.5364238410596026,0.5532570422535211,0.5609756097560976,0.5403726708074534,0.5848179705654531,0.5714285714285714,0.5905707196029777,0.03169014084507042,0.07090909090909091,0.11090909090909092,27.071240105540895,0.5421686746987951,0.012269938650306749,0.004784688995215311,0.08801498127340825,0.015133876600698487,0.09482758620689655,0.02301255230125523,0.0889694041867955,0.016848816029143898,0.017928286852589643,0.012867647058823529,0.01488095238095238,0.026717557251908396,0.018518518518518517,0.0746054519368723,0.07715582450832073,0.10925449871465295,0.0942622950819672,0.013953488372093023,0.75,0.4841549295774648,0.7,0.787321063394683,0.2779220779220779,0.14172535211267606,0.42857142857142855,0.4791666666666667,0.2318840579710145,0.34242957746478875,0.022887323943661973,0.4634146341463415,0.7105263157894737,0.4968944099378882,0.6625,0.049689440993788817,0.5158450704225352,0.5071385462555067,0.47955701754385965,0.4990735202492215,0.06887417218543046,0.3152317880794702,8.163909090909092,25.19166666666666,0.2844638949671772,158.0,5.0,10.0,,,4.0,4.0,6.0,,5.0,4.0,11.0,,5.0,8.0,24.0,9.0,6.0,145.0,54.0,91.0,145.0,114.0,5.0,156.0,1.0,,,0.7272727272727273,0.3055555555555556,,0.4,0.3142857142857143,0.10559006211180125,0.40616966580976865,0.40616966580976865,0.47468354430379744,0.008802816901408451,0.5,0.5,0.8,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.2222222222222222,,,,0.06097560975609756,,,0.012422360248447204,1.0,0.25,0.24,0.12540192926045016,0.1291390728476821,,11.0,48.0,,,,,0.09615384615384616,,,1.0,,,,True,
699,1610612759,Brent Barry,Brent Barry,699,SAS,37058.0,618.0,133.0,1157,1177,430,475,135.0,2334,18.0,25.0,4.0,5.0,7.0,10.0,8.0,21.0,18.0,75.0,23.0,33.0,64.0,111.0,22.0,214.0,1117.0,5.0,10.0,,19.0,11.0,21.0,39.0,13.0,71.0,34.0,32.0,4.0,1.0,74.0,3.0,38.0,49.0,7.0,109.0,2.0,9.0,1.0,17.0,46.0,4.0,67.0,12.0,79.0,1.0,17.0,15.0,2.0,21.0,2.0,13.0,4.0,8.0,,25.0,,9.0,28.0,51.0,1.0,1.0,27.0,1.0,6.0,36.0,4.0,11.0,3.0,6.0,12.0,7.0,,2.0,71.0,430,7.0,4.0,0.5151515151515151,0.5483870967741935,0.515625,0.5,0.5238095238095238,0.5485714285714286,0.5277777777777778,0.48333333333333334,0.5502645502645502,0.5277777777777778,0.5,0.6342857142857142,0.046875,0.04,16.163141993957705,0.84,0.07547169811320754,0.016129032258064516,0.09663865546218488,0.02284263959390863,0.19318181818181818,0.014598540145985401,0.11170212765957446,0.02071563088512241,0.031007751937984496,0.024,0.014285714285714285,0.011904761904761904,0.018867924528301886,0.0896551724137931,0.09554140127388536,0.10344827586206896,0.16666666666666666,0.010638297872340425,0.5833333333333334,0.14285714285714285,0.72,0.75,0.6666666666666666,0.12,0.38095238095238093,0.42105263157894735,0.125,0.10285714285714286,0.42857142857142855,0.2777777777777778,0.8,0.16666666666666666,0.7,0.38333333333333336,0.7771428571428571,0.533553448275862,0.5400178571428571,0.529663559322034,0.08878504672897196,0.3317757009345794,8.5765625,24.61891891891892,0.3716508210890233,7.0,16.0,36.0,,2.0,5.0,16.0,26.0,3.0,6.0,7.0,42.0,3.0,8.0,12.0,123.0,3.0,26.0,11.0,5.0,6.0,19.0,12.0,,12.0,1.0,1.0,,0.9761904761904762,0.3783783783783784,0.375,0.3076923076923077,0.38181818181818183,0.09523809523809523,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.2057142857142857,0.4444444444444444,0.45714285714285713,1.0,0.3466666666666667,0.3466666666666667,0.9615384615384616,0.5,0.1111111111111111,,,0.3333333333333333,0.5,1.0,0.26666666666666666,0.3125,0.30434782608695654,0.35135135135135137,0.06486486486486487,0.16216216216216217,1.0,1.0,2.0,2.0,0.009009009009009009,,0.027777777777777776,0.23529411764705882,6.0,,,,,,True,
714,1610612759,Michael Finley,Michael Finley,714,SAS,74976.0,1250.0,175.0,2347,2332,801,807,239.0,4679,28.0,39.0,6.0,6.0,7.0,9.0,17.0,44.0,168.0,98.0,37.0,113.0,251.0,177.0,63.0,490.0,2337.0,10.0,15.0,,41.0,31.0,70.0,71.0,41.0,199.0,152.0,74.0,10.0,2.0,96.0,5.0,57.0,72.0,10.0,159.0,5.0,12.0,,11.0,116.0,7.0,134.0,17.0,151.0,5.0,22.0,17.0,5.0,24.0,6.0,18.0,18.0,6.0,3.0,42.0,1.0,16.0,33.0,62.0,,4.0,47.0,1.0,3.0,74.0,18.0,4.0,1.0,1.0,4.0,3.0,,1.0,199.0,801,8.0,17.0,0.672566371681416,0.7037037037037037,0.450199203187251,0.6666666666666666,0.44285714285714284,0.49883177570093457,0.640625,0.5602836879432624,0.5198675496688742,0.640625,0.593167701863354,0.4135514018691589,0.0199203187250996,0.10256410256410256,18.922018348623855,0.5714285714285714,0.08536585365853659,,0.11764705882352941,0.015483870967741935,0.06626506024096386,0.02092050209205021,0.11024305555555555,0.016765285996055226,0.03,0.008264462809917356,0.012012012012012012,0.022388059701492536,0.01904761904761905,0.07643312101910828,0.11363636363636363,0.1565934065934066,0.06837606837606838,0.02092050209205021,0.75,0.0911214953271028,0.717948717948718,0.8,0.6071428571428571,0.102803738317757,0.38636363636363635,0.3953488372093023,0.5294117647058824,0.3925233644859813,0.22897196261682243,0.1875,1.0,0.06382978723404255,0.7777777777777778,0.2624113475177305,0.5046728971962616,0.47216302816901407,0.5451379310344827,0.4707109929078014,0.0836734693877551,0.4061224489795918,13.896015936254974,24.498305084745756,0.34128674904132933,68.0,32.0,79.0,3.0,6.0,20.0,34.0,35.0,4.0,11.0,12.0,67.0,7.0,17.0,32.0,198.0,3.0,35.0,15.0,3.0,12.0,25.0,22.0,,8.0,,,,0.9850746268656716,0.3785310734463277,0.4117647058823529,0.4507042253521127,0.38285714285714284,0.022727272727272728,0.40476190476190477,0.40476190476190477,0.7352941176470589,0.18457943925233644,0.4050632911392405,0.41025641025641024,1.0,0.35714285714285715,0.35714285714285715,0.9714285714285714,0.3333333333333333,0.1875,0.5,1.0,0.34375,0.36363636363636365,1.0,0.24113475177304963,0.5882352941176471,0.32432432432432434,0.3645833333333333,0.020689655172413793,0.0311284046692607,1.0,3.0,2.0,2.0,0.005649717514124294,,0.012658227848101266,0.061224489795918366,21.0,1.0,,,0.0056179775280898875,,True,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,4933.0,82.0,-32.0,144,159,48,60,10.0,303,6.0,8.0,1.0,1.0,2.0,2.0,,2.0,7.0,3.0,1.0,8.0,17.0,5.0,2.0,27.0,181.0,1.0,1.0,,2.0,2.0,3.0,2.0,,7.0,8.0,8.0,,,3.0,1.0,6.0,7.0,,15.0,,,,1.0,8.0,,9.0,,9.0,,,,,2.0,1.0,1.0,2.0,1.0,,4.0,,,2.0,8.0,,1.0,3.0,,1.0,2.0,,,,,,,,,7.0,48,1.0,,0.5,0.5,0.47058823529411764,1.0,0.6666666666666666,0.5681818181818182,1.0,0.7,0.5869565217391305,1.0,0.7,0.22727272727272727,0.058823529411764705,,16.9811320754717,0.5,,,0.13333333333333333,,0.09090909090909091,,0.1267605633802817,,,,,,,0.08,0.05555555555555555,0.29411764705882354,0.09090909090909091,,,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,0.3181818181818182,0.13636363636363635,1.0,1.0,0.4,1.0,0.2,0.5909090909090909,0.5226727272727273,0.7299,0.51859,0.07407407407407407,0.25925925925925924,8.03529411764706,24.5,0.3333333333333333,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,9.0,,1.0,1.0,,1.0,4.0,2.0,,1.0,,,,1.0,0.6,,0.5,0.6,0.5,0.2857142857142857,0.2857142857142857,1.0,0.09090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.2,1.0,,0.3333333333333333,0.043478260869565216,0.05555555555555555,,,,,,,,,,,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,128512.0,2142.0,454.0,3936,3925,954,905,462.0,7861,209.0,312.0,59.0,94.0,46.0,68.0,138.0,354.0,207.0,4.0,2.0,418.0,873.0,4.0,259.0,1098.0,3876.0,80.0,139.0,45.0,205.0,80.0,169.0,2.0,93.0,253.0,406.0,430.0,92.0,,4.0,41.0,158.0,201.0,25.0,445.0,38.0,128.0,10.0,48.0,417.0,42.0,507.0,176.0,683.0,30.0,54.0,35.0,19.0,80.0,11.0,38.0,67.0,42.0,12.0,147.0,19.0,36.0,89.0,161.0,13.0,21.0,322.0,20.0,5.0,407.0,44.0,118.0,89.0,27.0,118.0,74.0,12.0,4.0,253.0,954,17.0,40.0,0.48564593301435405,0.5456989247311828,0.47880870561282934,0.5755395683453237,0.47337278106508873,0.47833523375142534,0.5755395683453237,0.4678362573099415,0.5193945127719962,0.625,0.5315126050420168,0.004561003420752566,0.046964490263459335,0.060897435897435896,26.875,0.54421768707483,0.358974358974359,0.06289308176100629,0.24414519906323184,0.09142857142857143,0.1797752808988764,0.11014492753623188,0.23544303797468355,0.09512893982808023,0.1486146095717884,0.0706401766004415,0.06727272727272728,0.11731843575418995,0.10240963855421686,0.22920517560073936,0.2650375939849624,0.23937007874015748,0.17346938775510204,0.07246376811594203,0.6271186440677966,0.3557582668187001,0.6698717948717948,0.7133105802047781,0.49760765550239233,0.40364880273660203,0.3898305084745763,0.4144144144144144,0.3695652173913043,0.23603192702394526,0.004561003420752566,0.6762589928057554,0.6276595744680851,0.39766081871345027,0.6764705882352942,0.011695906432748537,0.3603192702394527,0.4496334663625996,0.5214338709677419,0.4441274853801168,0.18670309653916212,0.23041894353369763,7.764261168384881,24.825,0.2423780487804878,71.0,,,,,,,1.0,,,,1.0,,,,3.0,,1.0,43.0,28.0,15.0,88.0,45.0,1.0,183.0,,,,1.0,0.25,,,0.25,0.059322033898305086,0.34299516908212563,0.3446601941747573,0.676056338028169,,,,,0.25,0.25,1.0,0.13559322033898305,,,,,,,,,,0.25,0.18065153010858837,0.18136769078295342,,6.0,47.0,2.0,,0.004830917874396135,,0.19718309859154928,,,,,,1.0,True,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,13323.0,222.0,22.0,416,407,143,124,42.0,823,5.0,9.0,,,2.0,3.0,5.0,16.0,22.0,21.0,7.0,18.0,47.0,27.0,7.0,61.0,406.0,,5.0,1.0,4.0,5.0,15.0,9.0,6.0,16.0,14.0,22.0,,1.0,20.0,3.0,18.0,23.0,5.0,51.0,,1.0,,4.0,20.0,,24.0,1.0,25.0,,6.0,3.0,3.0,3.0,1.0,3.0,3.0,,1.0,6.0,1.0,1.0,6.0,10.0,,,8.0,,2.0,8.0,2.0,,,,,,,,16.0,143,1.0,2.0,0.3888888888888889,0.3888888888888889,0.3829787234042553,,0.3333333333333333,0.36486486486486486,0.21428571428571427,0.20833333333333334,0.38311688311688313,0.21428571428571427,0.2692307692307692,0.36486486486486486,0.06382978723404255,0.2222222222222222,17.849462365591396,0.5,,,0.10695187165775401,0.006802721088435374,0.15384615384615385,,0.11267605633802817,0.005050505050505051,0.023255813953488372,,,,,0.06896551724137931,0.1,0.13924050632911392,0.1,,,0.12162162162162163,0.5555555555555556,0.7142857142857143,0.4,0.21621621621621623,0.3125,0.3333333333333333,0.4,0.2972972972972973,0.28378378378378377,,,0.125,0.6666666666666666,0.2916666666666667,0.4864864864864865,0.46730479452054774,0.4357166666666667,0.4453717391304348,0.06557377049180328,0.26229508196721313,11.431914893617021,25.5,0.34375,8.0,2.0,6.0,,,,2.0,4.0,1.0,2.0,,6.0,1.0,2.0,,18.0,,4.0,5.0,3.0,2.0,10.0,3.0,,1.0,,,,1.0,0.2222222222222222,0.5,,0.23076923076923078,0.0625,0.36363636363636365,0.36363636363636365,0.375,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.19047619047619047,1.0,,,,,0.2857142857142857,0.5,1.0,0.08333333333333333,,,0.2,0.013333333333333334,0.020833333333333332,,1.0,,,,,,0.3333333333333333,2.0,,,,,,True,
