EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,SelfOReb,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Clear Path Fouls,BlockedShortMidRange,OffensiveGoaltends,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedArc3,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,14775.0,246,-79,479,480,176,226,69.0,959,15.0,26.0,10.0,3.0,9.0,12.0,31.0,,1.0,,30,66,1.0,75,532,13.0,19.0,,44.0,1.0,4.0,1.0,5.0,1.0,,3.0,,11.0,13.0,4.0,33.0,9.0,46.0,16.0,62.0,5.0,2.0,3.0,7.0,,4.0,6.0,3.0,13,9.0,29.0,17,4.0,,,,176,11.0,0.7333333333333333,0.8461538461538461,0.45454545454545453,0.44776119402985076,0.5,0.014925373134328358,15.714285714285715,0.5384615384615384,0.4090909090909091,0.21568627450980393,0.0755813953488372,0.08695652173913043,0.18592964824120603,0.07048458149779736,0.13725490196078433,0.24691358024691357,0.09375,0.3880597014925373,0.5769230769230769,0.7142857142857143,0.6,0.13432835820895522,0.3333333333333333,0.375,0.3333333333333333,0.4626865671641791,0.3870967741935484,0.3870967741935484,1.0,,0.014925373134328358,0.7692307692307693,,0.40298507462686567,0.468170895522388,0.5323000000000001,0.4508368421052631,9.486363636363636,25.0,0.3674321503131524,5.0,3.0,6.0,15.0,7.0,4.0,18.0,9.0,4.0,22.0,16.0,8.0,6.0,3.0,,,1.0,2.0,8.0,5.0,3.0,1.0,20.0,3.0,10.0,1.0,,,22.0,1.0,0.5384615384615384,0.47368421052631576,0.5384615384615384,0.47368421052631576,0.5625,0.4782608695652174,0.09090909090909091,0.19230769230769232,0.1111111111111111,,0.05454545454545454,0.0851063829787234,0.02702702702702703,0.07894736842105263,0.16216216216216217,0.2,,0.5,0.2,0.3157894736842105,0.5,0.13513513513513514,0.136986301369863,0.24,0.29333333333333333,,,,,,1.0,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,1961.0,33,-19,67,66,30,45,8.0,133,,4.0,2.0,1.0,4.0,1.0,3.0,,,,2,11,,5,66,4.0,4.0,,4.0,,,,,,,,,,2.0,1.0,5.0,1.0,7.0,2.0,9.0,,,,4.0,,3.0,,1.0,4,3.0,5.0,3,1.0,,,,30,,1.0,1.0,0.18181818181818182,0.18181818181818182,0.20833333333333334,,21.05263157894737,1.0,0.3333333333333333,0.21739130434782608,0.07142857142857142,0.125,0.1935483870967742,0.058823529411764705,,,0.25,0.36363636363636365,,,,0.36363636363636365,0.25,0.25,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,0.36363636363636365,0.3908545454545455,0.396925,0.33902499999999997,9.136363636363637,,0.44776119402985076,,,1.0,1.0,2.0,,4.0,2.0,,4.0,,,,,,,,,3.0,1.0,,,2.0,,1.0,,,,4.0,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,0.15384615384615385,,,0.45454545454545453,,,,0.25,,0.08333333333333333,0.08333333333333333,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,25844.0,431,-15,836,840,265,264,93.0,1676,41.0,73.0,16.0,20.0,42.0,1.0,2.0,12.0,73.0,30.0,62,117,85.0,220,881,21.0,25.0,34.0,36.0,73.0,27.0,6.0,33.0,3.0,3.0,17.0,1.0,72.0,17.0,11.0,52.0,5.0,68.0,23.0,91.0,11.0,5.0,6.0,26.0,5.0,14.0,17.0,12.0,43,17.0,39.0,30,2.0,7.0,5.0,7.0,265,4.0,0.2903225806451613,0.34615384615384615,0.5299145299145299,0.49257425742574257,0.5,0.4207920792079208,27.830687830687832,0.6046511627906976,0.19230769230769232,0.17747440273037543,0.06772908366533864,0.13095238095238096,0.16710875331564987,0.059782608695652176,0.10344827586206896,0.23529411764705882,0.12903225806451613,0.3613861386138614,0.5616438356164384,0.6029411764705882,0.34146341463414637,0.2079207920792079,0.47619047619047616,0.5405405405405406,0.2,0.009900990099009901,0.5,0.5,,0.0594059405940594,0.3613861386138614,0.6666666666666666,0.5084745762711864,0.7821782178217822,0.5036688118811881,0.531085,0.4822033898305085,3.288034188034188,25.197647058823538,0.31698564593301437,12.0,9.0,14.0,21.0,13.0,2.0,34.0,13.0,9.0,68.0,88.0,20.0,10.0,5.0,1.0,,6.0,5.0,9.0,3.0,4.0,3.0,38.0,2.0,15.0,5.0,3.0,,68.0,5.0,0.6190476190476191,0.52,0.6666666666666666,0.5,0.6538461538461539,0.5074626865671642,0.08547008547008547,0.0684931506849315,0.11904761904761904,0.023809523809523808,0.042735042735042736,0.047058823529411764,0.05063291139240506,0.04395604395604396,0.12658227848101267,0.1282051282051282,0.42857142857142855,0.75,0.08333333333333333,0.23728813559322035,0.6428571428571429,0.06976744186046512,0.11538461538461539,0.15454545454545454,0.3090909090909091,1.0,24.0,25.0,72.0,24.0,9.0,0.96,0.29411764705882354,0.29411764705882354,0.08333333333333333,0.08333333333333333,1.0,0.3287671232876712,0.3333333333333333,0.9583333333333334,0.3287671232876712,,1.0,0.13636363636363635,,,,4.0,2.0,3.0,11.0,2.0,3.0,11.0,1.0,6.0,,1.0,0.6666666666666666,0.3235294117647059,0.011764705882352941,,,0.0136986301369863,0.058823529411764705,,,,0.125,0.6666666666666666,1.0,0.06779661016949153,,0.36666666666666664,3.0,,1.0,1.0,,0.038461538461538464,1.0,,,,True,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,17171.0,286,16,561,546,215,218,82.0,1107,30.0,58.0,6.0,11.0,27.0,16.0,48.0,2.0,12.0,10.0,57,133,14.0,204,601,15.0,45.0,11.0,20.0,9.0,29.0,21.0,50.0,12.0,9.0,21.0,1.0,121.0,8.0,8.0,31.0,4.0,43.0,10.0,53.0,12.0,6.0,6.0,9.0,2.0,5.0,14.0,4.0,23,12.0,35.0,74,1.0,2.0,1.0,4.0,215,9.0,0.17543859649122806,0.17857142857142858,0.42857142857142855,0.40816326530612246,0.5126903553299492,0.09523809523809523,33.6906584992343,0.391304347826087,0.17391304347826086,0.1657754010695187,0.04419889502762431,0.13559322033898305,0.15853658536585366,0.03861003861003861,0.05,0.2391304347826087,0.14634146341463414,0.3945578231292517,0.5172413793103449,0.5769230769230769,0.23333333333333334,0.1836734693877551,0.4074074074074074,0.4074074074074074,,0.32653061224489793,0.3333333333333333,0.3333333333333333,0.1875,0.013605442176870748,0.08163265306122448,0.4,0.17857142857142858,0.4897959183673469,0.4715253472222223,0.4309363636363636,0.45983018867924524,8.303759398496242,32.51428571428571,0.38324420677361853,1.0,11.0,22.0,84.0,5.0,6.0,16.0,20.0,30.0,76.0,94.0,2.0,6.0,2.0,,,5.0,1.0,6.0,2.0,6.0,1.0,109.0,7.0,41.0,16.0,3.0,1.0,76.0,10.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4107142857142857,0.4444444444444444,0.5,0.045112781954887216,0.10344827586206896,,,0.02564102564102564,0.04,0.04225352112676056,,0.10909090909090909,0.075,0.75,0.16666666666666666,,0.39285714285714285,0.5,0.2265193370165746,0.24550898203592814,0.0784313725490196,0.37254901960784315,,2.0,2.0,3.0,2.0,7.0,0.5,0.14285714285714285,0.18181818181818182,,,,0.16666666666666666,0.16666666666666666,0.5,0.2222222222222222,,,0.1111111111111111,,,,1.0,,,2.0,,,2.0,,3.0,2.0,1.0,,0.18181818181818182,,,,,0.039473684210526314,,,,,,,0.017857142857142856,,0.2,3.0,3.0,,,,0.09090909090909091,,2.0,1.0,1.0,True,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,13604.0,227,-13,437,431,142,163,55.0,868,27.0,30.0,13.0,6.0,19.0,1.0,3.0,,1.0,1.0,34,52,1.0,86,469,15.0,14.0,1.0,36.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,22.0,16.0,17.0,7.0,40.0,28.0,68.0,1.0,1.0,,2.0,,1.0,15.0,1.0,17,13.0,35.0,36,1.0,29.0,25.0,29.0,142,4.0,0.5294117647058824,0.6923076923076923,0.6538461538461539,0.6415094339622641,0.6323529411764706,0.018867924528301886,17.034068136272545,0.11764705882352941,0.4375,0.1069182389937107,0.16296296296296298,0.3404255319148936,0.16019417475728157,0.13636363636363635,0.14583333333333334,0.1076923076923077,0.37142857142857144,0.5660377358490566,0.9,0.9642857142857143,0.48148148148148145,0.3584905660377358,0.3157894736842105,0.375,0.6666666666666666,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,,0.018867924528301886,0.8666666666666667,0.06666666666666667,0.5849056603773585,0.47381509433962266,0.5284642857142857,0.45298,4.159615384615385,27.9,0.32494279176201374,12.0,7.0,7.0,18.0,13.0,10.0,36.0,9.0,7.0,25.0,32.0,16.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,7.0,10.0,34.0,4.0,14.0,5.0,16.0,,25.0,5.0,0.8666666666666667,0.6428571428571429,0.8666666666666667,0.6,0.782608695652174,0.5681818181818182,0.09615384615384616,0.06666666666666667,0.15789473684210525,0.047619047619047616,0.07936507936507936,0.23076923076923078,0.125,0.06521739130434782,0.10714285714285714,0.10526315789473684,0.5517241379310345,0.9230769230769231,0.08333333333333333,0.4666666666666667,1.0,0.2222222222222222,0.22580645161290322,0.4186046511627907,0.29069767441860467,,,,,,,,,,,,,,,,,2.0,,0.25,,,,,,,,,,,,2.0,,,,,,,,,0.15384615384615385,,,,,,,,,,,,,4.0,,0.11764705882352941,,,,,True,,,
101190,1610612748,Matt Walsh,Matt Walsh,101190,MIA,203.0,3,-13,10,9,6,9,,19,,,,1.0,1.0,,,,,,1,1,,2,15,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1,,,2,,,,,6,,,,1.0,1.0,0.5,,30.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.2975,,,4.3,,0.6,,,,,,,,,,,2.0,,,,,,,,1.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1899,1610612748,James Posey,James Posey,1899,MIA,9854.0,164,-13,328,327,113,108,37.0,655,3.0,8.0,,,,,5.0,7.0,12.0,3.0,3,13,19.0,33,353,,5.0,4.0,2.0,12.0,5.0,3.0,8.0,3.0,,3.0,,19.0,2.0,9.0,13.0,3.0,25.0,4.0,29.0,6.0,6.0,,5.0,,5.0,2.0,,7,9.0,22.0,11,6.0,2.0,2.0,2.0,113,9.0,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.421875,0.44285714285714284,0.59375,11.29032258064516,0.7142857142857143,0.2727272727272727,0.12745098039215685,0.020202020202020204,0.23076923076923078,0.15602836879432624,0.0273972602739726,0.030303030303030304,0.14,0.20833333333333334,0.25,0.375,0.42857142857142855,0.3333333333333333,,,,,0.15625,,,,0.21875,0.375,,0.3333333333333333,0.84375,0.5398609375000001,,0.4869444444444444,7.861538461538463,24.542105263157897,0.3445121951219512,,2.0,3.0,6.0,,,,2.0,6.0,13.0,4.0,,1.0,2.0,,,,1.0,1.0,,1.0,2.0,8.0,,,3.0,1.0,,13.0,3.0,,0.4,,0.3888888888888889,,0.4583333333333333,0.07692307692307693,0.125,,,0.0425531914893617,,0.021739130434782608,0.05128205128205128,0.08695652173913043,0.13793103448275862,0.5,,,0.3333333333333333,0.6666666666666666,,,,0.3939393939393939,3.0,4.0,7.0,21.0,4.0,2.0,1.0,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.26666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,,0.25,,,,,,,,,1.0,,,0.1111111111111111,,0.3333333333333333,,,,,,,1.0,,,,True,,,
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,32952.0,549,10,1009,1018,364,335,118.0,2027,16.0,29.0,5.0,7.0,18.0,23.0,47.0,10.0,7.0,5.0,46,94,17.0,120,1091,9.0,24.0,10.0,74.0,7.0,18.0,7.0,25.0,3.0,4.0,15.0,1.0,57.0,16.0,9.0,40.0,7.0,56.0,17.0,73.0,14.0,9.0,5.0,13.0,4.0,7.0,6.0,6.0,19,34.0,65.0,18,3.0,5.0,3.0,5.0,364,10.0,0.8043478260869565,0.8809523809523809,0.48936170212765956,0.481981981981982,0.5084745762711864,0.15315315315315314,12.028094820017559,0.6842105263157895,0.16666666666666666,0.11299435028248588,0.05351170568561873,0.06818181818181818,0.10082304526748971,0.0412621359223301,0.0594059405940594,0.12179487179487179,0.07692307692307693,0.26126126126126126,0.5517241379310345,0.6153846153846154,0.75,0.16216216216216217,0.3888888888888889,0.4666666666666667,0.7142857142857143,0.42342342342342343,0.48936170212765956,0.5,0.8695652173913043,0.09009009009009009,0.06306306306306306,0.5,0.14705882352941177,0.4144144144144144,0.46371396396396397,0.485715,0.4678779411764705,10.888297872340425,24.15294117647059,0.3607532210109019,3.0,3.0,6.0,13.0,5.0,3.0,16.0,12.0,3.0,33.0,18.0,8.0,7.0,1.0,,,,1.0,2.0,4.0,,1.0,18.0,4.0,11.0,,3.0,,33.0,,0.5555555555555556,0.5,0.65,0.4411764705882353,0.7272727272727273,0.4583333333333333,0.07446808510638298,0.10344827586206896,0.16666666666666666,,0.008849557522123894,0.022727272727272728,0.07272727272727272,0.011627906976744186,0.10476190476190476,0.10752688172043011,0.6,0.6,,0.17647058823529413,0.5,0.09322033898305085,0.10891089108910891,0.13333333333333333,0.275,4.0,1.0,5.0,15.0,1.0,2.0,1.0,0.29411764705882354,0.29411764705882354,0.4,0.4,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,,0.04878048780487805,1.0,1.0,2.0,5.0,,,,1.0,1.0,2.0,,3.0,,,1.0,0.2,,0.02127659574468085,,,0.057692307692307696,0.1,1.0,1.0,,,,0.14705882352941177,0.4,,,,,2.0,,,1.0,,,,False,,,
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,14235.0,237,-13,448,448,132,129,61.0,896,10.0,21.0,11.0,9.0,21.0,11.0,20.0,,,,30,62,,76,470,17.0,22.0,,32.0,,6.0,,6.0,,,2.0,2.0,12.0,22.0,4.0,22.0,2.0,28.0,27.0,55.0,8.0,4.0,4.0,6.0,,2.0,7.0,4.0,13,19.0,42.0,19,5.0,,,,132,4.0,0.5333333333333333,0.6666666666666666,0.4838709677419355,0.4838709677419355,0.5352112676056338,,16.061185468451242,0.46153846153846156,0.14285714285714285,0.15172413793103448,0.13253012048192772,0.06666666666666667,0.12682926829268293,0.125,0.19642857142857142,0.1875,0.09302325581395349,0.3387096774193548,0.47619047619047616,0.5263157894736842,0.4,0.3387096774193548,0.42857142857142855,0.5,0.4444444444444444,0.3225806451612903,0.55,0.55,0.7272727272727273,,,0.6470588235294118,,0.3387096774193548,0.4345483870967741,0.48506,0.4315545454545454,9.062903225806451,,0.29464285714285715,5.0,5.0,9.0,16.0,8.0,6.0,22.0,11.0,12.0,34.0,28.0,12.0,5.0,5.0,,,,1.0,1.0,6.0,4.0,2.0,19.0,1.0,6.0,4.0,,,34.0,3.0,0.47058823529411764,0.5,0.47058823529411764,0.5,0.55,0.5862068965517241,0.08064516129032258,0.09523809523809523,0.14285714285714285,,0.1,0.1568627450980392,0.05084745762711865,0.11764705882352941,0.16216216216216217,0.09090909090909091,,0.45454545454545453,,0.4090909090909091,0.5555555555555556,0.08955223880597014,0.08955223880597014,0.2894736842105263,0.4473684210526316,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,0.07407407407407407,,,,,,,,,,,,,,,0.0625,,,,,False,,,
1507,1610612748,Derek Anderson,Derek Anderson,1507,MIA,23530.0,392,-23,736,734,247,229,87.0,1470,7.0,16.0,2.0,2.0,11.0,8.0,26.0,25.0,32.0,9.0,17,53,57.0,115,797,8.0,18.0,17.0,12.0,32.0,33.0,4.0,37.0,1.0,3.0,22.0,1.0,78.0,8.0,9.0,26.0,3.0,38.0,9.0,47.0,7.0,3.0,4.0,10.0,,6.0,5.0,4.0,15,18.0,46.0,30,9.0,1.0,1.0,1.0,247,7.0,0.35294117647058826,0.35294117647058826,0.32075471698113206,0.4,0.46,0.5181818181818182,16.887816646562126,0.6666666666666666,0.10344827586206896,0.10441767068273092,0.03773584905660377,0.10843373493975904,0.10542168674698796,0.02922077922077922,0.056338028169014086,0.128,0.07142857142857142,0.14545454545454545,0.4375,0.5833333333333334,0.5714285714285714,0.1,0.18181818181818182,0.2222222222222222,,0.23636363636363636,0.3076923076923077,0.3076923076923077,0.25,0.22727272727272727,0.2909090909090909,0.18181818181818182,0.2571428571428571,0.6636363636363637,0.5051695454545454,0.4739777777777777,0.49653428571428576,11.08867924528302,24.192982456140346,0.33559782608695654,1.0,4.0,5.0,27.0,1.0,,2.0,7.0,11.0,49.0,22.0,,6.0,1.0,,2.0,,,6.0,,2.0,2.0,30.0,,9.0,6.0,1.0,,49.0,6.0,0.125,0.3888888888888889,0.09090909090909091,0.5428571428571428,0.09090909090909091,0.5975609756097561,0.11320754716981132,0.25,0.18181818181818182,,0.010416666666666666,0.0273972602739726,0.029411764705882353,0.014084507042253521,0.08620689655172414,0.07575757575757576,1.0,0.5,,0.14285714285714285,0.8,0.07563025210084033,0.14516129032258066,0.017391304347826087,0.4260869565217391,9.0,9.0,18.0,51.0,9.0,10.0,0.9444444444444444,0.3157894736842105,0.3157894736842105,0.36,0.36,1.0,0.28125,0.28125,0.8888888888888888,0.28125,,,0.18518518518518517,,1.0,3.0,8.0,,2.0,5.0,,3.0,8.0,,2.0,,,,0.47058823529411764,,,,,0.030303030303030304,0.09090909090909091,,,0.18181818181818182,,,0.22857142857142856,0.375,0.5555555555555556,3.0,,,,,,1.0,,,,False,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,15807.0,263,-83,488,490,165,158,62.0,978,7.0,16.0,3.0,6.0,13.0,17.0,33.0,,,,30,62,,79,564,13.0,18.0,,48.0,,5.0,,5.0,,,1.0,1.0,10.0,15.0,8.0,28.0,4.0,40.0,18.0,58.0,6.0,6.0,,5.0,,1.0,6.0,4.0,11,24.0,37.0,19,6.0,5.0,2.0,5.0,165,1.0,0.8,0.8888888888888888,0.4838709677419355,0.4838709677419355,0.541095890410959,,15.000000000000002,0.45454545454545453,0.25,0.1590909090909091,0.08379888268156424,0.16666666666666666,0.16071428571428573,0.07758620689655173,0.06349206349206349,0.13953488372093023,0.2222222222222222,0.25806451612903225,0.4375,0.6363636363636364,0.5714285714285714,0.20967741935483872,0.46153846153846156,0.5,0.5,0.532258064516129,0.5151515151515151,0.5151515151515151,1.0,,,0.23076923076923078,,0.25806451612903225,0.44115806451612893,0.44420833333333326,0.42665,11.053225806451616,,0.33811475409836067,2.0,2.0,5.0,19.0,6.0,7.0,19.0,7.0,3.0,17.0,12.0,6.0,6.0,3.0,,,1.0,,3.0,4.0,2.0,1.0,22.0,,9.0,2.0,2.0,,17.0,1.0,0.46153846153846156,0.3888888888888889,0.46153846153846156,0.3888888888888889,0.5588235294117647,0.425,0.0967741935483871,0.3125,0.07692307692307693,,0.05660377358490566,0.07407407407407407,0.11290322580645161,0.05,0.175,0.18,0.4,0.6666666666666666,,0.2777777777777778,0.4,0.1267605633802817,0.1267605633802817,0.24050632911392406,0.21518987341772153,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.038461538461538464,,,,,,,,,,,,,2.0,,0.07692307692307693,,,,,False,,,
1899,1610612748,James Posey,James Posey,1899,MIA,104969.0,1749,223,3332,3327,1020,816,379.0,6659,33.0,53.0,7.0,1.0,13.0,5.0,26.0,114.0,157.0,52.0,39,92,271.0,450,3534,9.0,28.0,92.0,40.0,157.0,54.0,27.0,81.0,18.0,9.0,24.0,12.0,189.0,18.0,40.0,184.0,37.0,261.0,29.0,290.0,48.0,36.0,12.0,21.0,8.0,19.0,30.0,2.0,51,71.0,174.0,70,25.0,16.0,15.0,18.0,1020,26.0,0.5128205128205128,0.5405405405405406,0.42391304347826086,0.5619834710743802,0.5809399477806788,0.7465564738292011,11.554845580404685,0.4117647058823529,0.3425925925925926,0.1503267973856209,0.017857142857142856,0.1078167115902965,0.14043887147335424,0.01566951566951567,0.02147239263803681,0.1592128801431127,0.10869565217391304,0.14600550964187328,0.6226415094339622,0.6875,0.5757575757575758,0.03581267217630854,0.07692307692307693,0.08333333333333333,,0.07162534435261708,0.19230769230769232,0.20833333333333334,0.2,0.3140495867768595,0.4325068870523416,0.21212121212121213,0.43333333333333335,0.8925619834710744,0.5521882920110193,0.5676678571428572,0.5394341666666667,6.543478260869566,24.326937269372692,0.30612244897959184,4.0,10.0,18.0,42.0,4.0,5.0,40.0,11.0,24.0,130.0,38.0,4.0,8.0,4.0,7.0,2.0,4.0,5.0,13.0,4.0,8.0,8.0,53.0,5.0,17.0,8.0,13.0,1.0,130.0,8.0,0.4444444444444444,0.39285714285714285,0.5303030303030303,0.44166666666666665,0.5714285714285714,0.48484848484848486,0.08695652173913043,0.09433962264150944,0.07692307692307693,0.05223880597014925,0.010101010101010102,0.014164305949008499,0.0182370820668693,0.011111111111111112,0.12573099415204678,0.1609907120743034,0.7222222222222222,0.5714285714285714,0.25,0.15,0.5555555555555556,0.04533333333333334,0.16346153846153846,0.08888888888888889,0.28888888888888886,50.0,60.0,110.0,324.0,60.0,18.0,0.9818181818181818,0.4059040590405904,0.4059040590405904,0.43859649122807015,0.4424778761061947,1.0,0.3821656050955414,0.3821656050955414,0.9666666666666667,0.3821656050955414,,3.0,0.10526315789473684,2.0,6.0,15.0,40.0,7.0,18.0,13.0,9.0,24.0,28.0,1.0,2.0,8.0,1.0,0.375,0.30434782608695654,0.0036900369003690036,0.07692307692307693,0.008771929824561403,,0.009900990099009901,0.18181818181818182,0.3333333333333333,1.0,0.5454545454545454,0.3888888888888889,1.0,0.3333333333333333,0.375,0.25,6.0,,,,,0.007936507936507936,1.0,2.0,,2.0,False,,,
