EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,AtRimFGA,FG2A,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,3SecondViolations,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Offensive Fouls,FoulsDrawn,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PtsAssisted2s,LostBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,Clear Path Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,153.0,3,-6.0,5,6,1.0,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,153.0,3,-6.0,5,6,1.0,11,8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,0.5,1.0,1.0,0.306,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,153.0,3,-6.0,5,6,1.0,11,8,,,,,1.0,1.0,,,1.0,,16.666666666666668,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,153.0,3,-6.0,5,6,1.0,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,153.0,3,-6.0,5,6,1.0,11,8,,1.0,1.0,,,1.0,,,,,33.333333333333336,1.0,,,0.4145,17.3,,,,,,1.0,1.0,,1.0,,,0.5,,0.5,,,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,1978.0,33,2.0,70,74,6.0,144,65,10.0,13.0,4.0,,4.0,8.0,,2.0,7.0,,32.05128205128205,0.5,0.7692307692307693,0.7692307692307693,0.5481461538461538,2.8846153846153846,5.0,6.0,1.0,13.0,5.0,1.0,2.0,5.0,7.0,1.0,4.0,0.05263157894736842,0.23809523809523808,0.0625,0.17857142857142858,0.375,,1.0,1.0,5.0,13.0,4.0,4.0,0.4,0.6666666666666666,0.38461538461538464,0.38461538461538464,0.38235294117647056,0.07692307692307693,1.0,1.0,,False,54.0,57.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,7.0,2.0,10.0,6.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,8.0,3.0,1.0,10.0,54.0,2.0,1.0,0.5,0.5714285714285714,0.5,0.5714285714285714,0.4,0.5555555555555556,0.3076923076923077,0.3,0.5,0.07692307692307693,0.25,0.1111111111111111,0.5,0.5,0.4,0.5714285714285714,0.5,0.15384615384615385,0.75,0.6666666666666666,0.5714285714285714,0.75,0.51005,0.507157142857143,0.1875,0.1875,0.3076923076923077,0.7692307692307693,0.7714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,31123.0,519,-23.0,1030,1036,138.0,2066,1079,84.0,160.0,10.0,3.0,6.0,16.0,1.0,34.0,87.0,,18.776194467728416,0.625,0.48554913294797686,0.5606936416184971,0.5065758720930232,8.133750000000001,11.0,15.0,2.0,34.0,33.0,57.0,78.0,38.0,116.0,4.0,56.0,0.16056338028169015,0.0859375,0.15236051502145923,0.07459677419354839,0.09848484848484848,0.13559322033898305,20.0,62.0,75.0,213.0,120.0,7.0,0.8,0.9090909090909091,0.46875,0.4508670520231214,0.5120192307692307,0.3583815028901734,0.3225806451612903,0.32786885245901637,0.95,False,355.0,389.0,52.0,12.0,22.0,14.0,26.0,14.0,57.0,16.0,36.0,38.0,20.0,49.0,21.0,64.0,30.0,18.0,13.0,4.0,3.0,8.0,14.0,4.0,10.0,4.0,1.0,1.0,6.0,11.0,81.0,40.0,6.0,64.0,355.0,16.0,5.0,0.4444444444444444,0.40816326530612246,0.43243243243243246,0.3706896551724138,0.475,0.4383561643835616,0.08125,0.10714285714285714,0.21428571428571427,0.12612612612612611,0.11290322580645161,0.1743119266055046,0.07894736842105263,0.05,0.6190476190476191,0.6933333333333334,0.75,0.08092485549132948,0.5945945945945946,0.5454545454545454,0.4482758620689655,0.5384615384615384,0.5043666666666666,0.49841578947368415,0.19801980198019803,0.21164021164021163,0.1784037558685446,0.3004694835680751,0.3446601941747573,3.0,4.0,1.0,3.0,2.0,9.0,1.0,6.0,2.0,13.0,1.0,6.0,1.0,9.0,6.0,1.0,8.0,2.0,1.0,1.0,4.0,1.0,7.0,6.0,5.0,2.0,11.0,13.0,9.0,3.0,1.0,13.0,8.0,2.0,1.0,0.15384615384615385,0.1111111111111111,0.16666666666666666,0.07514450867052024,0.016129032258064516,0.22580645161290322,0.029411764705882353,0.03571428571428571,0.06842105263157895,0.04285714285714286,0.023809523809523808,0.2028985507246377,0.1506849315068493,0.6153846153846154,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.023121387283236993,0.05202312138728324,0.2222222222222222,0.2222222222222222,1.0,0.08333333333333333,0.02702702702702703,0.05172413793103448,0.10344827586206896,0.16666666666666666,0.25,26.161538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,105480.0,1758,13.0,3431,3452,414.0,6883,3615,101.0,174.0,22.0,13.0,30.0,52.0,2.0,77.0,180.0,,12.586516277877468,0.4230769230769231,0.2422062350119904,0.8249400479616307,0.5445171462829737,6.256321839080461,109.0,127.0,53.0,272.0,23.0,131.0,178.0,31.0,209.0,4.0,81.0,0.11654804270462633,0.019071310116086235,0.11118421052631579,0.020012911555842477,0.022058823529411766,0.11405295315682282,16.0,46.0,95.0,491.0,138.0,9.0,0.7263157894736842,0.7263157894736842,0.5459770114942529,0.5371702637889688,0.5592255125284739,0.11031175059952038,0.34782608695652173,0.35555555555555557,0.8125,False,1143.0,1160.0,67.0,2.0,9.0,25.0,32.0,27.0,43.0,2.0,13.0,40.0,36.0,60.0,22.0,184.0,52.0,,11.0,18.0,12.0,47.0,38.0,3.0,87.0,55.0,3.0,4.0,12.0,7.0,55.0,21.0,12.0,184.0,1143.0,35.0,12.0,0.15384615384615385,0.6,0.45454545454545453,0.5547945205479452,0.45454545454545453,0.5714285714285714,0.06321839080459771,0.06930693069306931,0.1111111111111111,0.09595959595959595,0.017241379310344827,0.11290322580645161,0.07547169811320754,0.013824884792626729,0.6633663366336634,0.7127659574468085,0.746268656716418,0.06474820143884892,0.20454545454545456,0.2222222222222222,0.2191780821917808,0.78125,0.5413838709677419,0.5253154109589041,0.04918032786885246,0.11413043478260869,0.0814663951120163,0.37474541751527496,0.33313902652287963,12.0,97.0,6.0,36.0,57.0,146.0,20.0,50.0,86.0,243.0,31.0,,30.0,86.0,255.0,,146.0,57.0,6.0,9.0,8.0,,9.0,32.0,5.0,26.0,11.0,19.0,9.0,4.0,6.0,20.0,6.0,2.0,0.9883720930232558,0.35390946502057613,0.3488372093023256,0.35390946502057613,0.5827338129496403,0.021739130434782608,0.07258064516129033,,0.023323615160349854,0.0176678445229682,0.013574660633484163,0.040983606557377046,0.1238390092879257,0.10344827586206896,0.3,0.4444444444444444,0.5,0.5,0.23261390887290168,0.3501199040767386,0.3904109589041096,0.3904109589041096,0.9824561403508771,1.0,0.13636363636363635,0.2465753424657534,0.3424657534246575,0.4,0.3904109589041096,24.345679012345684,29.0,4.0,10.0,8.0,25.0,12.0,3.0,1.0,13.0,3.0,1.0,1.0,0.3870967741935484,0.00411522633744856,0.010309278350515464,0.29896907216494845,0.3020833333333333,1.0,0.6666666666666666,1.0,0.5681818181818182,0.32,1.0,0.2777777777777778,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,92385.0,1540,-48.0,3025,2988,382.0,6013,3255,99.0,482.0,50.0,34.0,33.0,83.0,3.0,20.0,73.0,,23.429394812680112,0.6024096385542169,0.14977307110438728,0.4205748865355522,0.4721252647503782,12.347510373443978,188.0,230.0,79.0,502.0,15.0,38.0,60.0,21.0,81.0,4.0,124.0,0.03857868020304569,0.013368983957219251,0.04447852760736196,0.013917884481558803,0.013227513227513227,0.04316546762589928,106.0,279.0,209.0,756.0,130.0,16.0,0.31100478468899523,0.31100478468899523,0.4336099585062241,0.4568835098335855,0.5027397260273972,0.42208774583963693,0.37992831541218636,0.4,0.3113207547169811,False,1075.0,1039.0,56.0,1.0,3.0,20.0,31.0,104.0,152.0,16.0,31.0,65.0,57.0,148.0,95.0,257.0,288.0,,39.0,42.0,26.0,87.0,20.0,5.0,48.0,23.0,7.0,6.0,28.0,,174.0,44.0,36.0,257.0,1075.0,14.0,34.0,0.5161290322580645,0.38513513513513514,0.6770833333333334,0.405,0.6770833333333334,0.4979508196721312,0.08091286307053942,0.13131313131313133,0.11538461538461539,0.06269592476489028,0.00851063829787234,0.030508474576271188,0.06,0.01466275659824047,0.5656565656565656,0.6511627906976745,0.4642857142857143,0.1573373676248109,0.0625,0.3333333333333333,0.155,0.6451612903225806,0.4467046511627906,0.4609725,0.06340057636887608,0.0854368932038835,0.08597883597883597,0.33994708994708994,0.35537190082644626,47.0,32.0,4.0,5.0,54.0,147.0,16.0,47.0,62.0,179.0,17.0,,16.0,52.0,132.0,,147.0,54.0,16.0,22.0,5.0,1.0,2.0,25.0,1.0,7.0,11.0,4.0,3.0,1.0,,4.0,,,0.7096774193548387,0.3463687150837989,0.3076923076923077,0.3463687150837989,0.2708018154311649,0.05017921146953405,0.01694915254237288,0.010638297872340425,0.015873015873015872,0.015717092337917484,0.018604651162790697,0.01,0.040293040293040296,0.0639269406392694,,0.4519230769230769,0.5108695652173914,0.1276595744680851,0.048411497730711045,0.22239031770045387,0.3673469387755102,0.3673469387755102,0.6851851851851852,,0.08333333333333333,0.025,0.235,0.3404255319148936,0.3673469387755102,24.98994413407821,8.0,3.0,,8.0,13.0,11.0,54.0,,12.0,1.0,,,0.6470588235294118,,,0.25,0.25,0.875,0.75,1.0,0.2708333333333333,0.6153846153846154,0.875,,25.0,,,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,55429.0,924,-30.0,1798,1804,207.0,3602,1889,76.0,146.0,12.0,11.0,34.0,46.0,1.0,51.0,86.0,,17.991223793271573,0.2608695652173913,0.24836601307189543,0.7712418300653595,0.5332794117647061,7.38698630136986,45.0,55.0,19.0,120.0,13.0,55.0,77.0,19.0,96.0,6.0,41.0,0.08553654743390357,0.019461077844311378,0.09090909090909091,0.02097902097902098,0.014150943396226415,0.1152542372881356,18.0,45.0,76.0,354.0,104.0,1.0,0.6842105263157895,0.7222222222222222,0.5205479452054794,0.5228758169934641,0.5464396284829721,0.14705882352941177,0.4,0.4090909090909091,0.7777777777777778,False,497.0,524.0,52.0,7.0,10.0,11.0,14.0,25.0,34.0,11.0,20.0,43.0,13.0,34.0,13.0,87.0,48.0,8.0,16.0,10.0,6.0,23.0,20.0,2.0,25.0,18.0,8.0,4.0,8.0,,42.0,17.0,7.0,87.0,497.0,6.0,6.0,0.55,0.38235294117647056,0.6142857142857143,0.4567901234567901,0.6142857142857143,0.48333333333333334,0.1095890410958904,0.11842105263157894,0.24,0.10989010989010989,0.008064516129032258,0.05527638190954774,0.06818181818181818,0.013071895424836602,0.6842105263157895,0.7761194029850746,0.6346153846153846,0.08169934640522876,0.2857142857142857,0.7,0.1728395061728395,0.7857142857142857,0.508715625,0.5106222222222224,0.05379746835443038,0.10897435897435898,0.12146892655367232,0.2457627118644068,0.2764182424916574,6.0,99.0,8.0,33.0,23.0,61.0,5.0,14.0,56.0,160.0,15.0,,16.0,47.0,159.0,,61.0,23.0,4.0,3.0,5.0,1.0,2.0,7.0,,3.0,7.0,25.0,14.0,8.0,3.0,26.0,18.0,,0.9464285714285714,0.35,0.3404255319148936,0.35,0.5228758169934641,0.022222222222222223,0.031746031746031744,0.02127659574468085,0.02631578947368421,0.02710843373493976,0.028037383177570093,0.024096385542168676,0.06711409395973154,0.12318840579710146,0.6923076923076923,0.24,0.3157894736842105,0.8333333333333334,0.3235294117647059,0.19934640522875818,0.3770491803278688,0.38333333333333336,0.9565217391304348,0.42857142857142855,0.22857142857142856,0.4074074074074074,0.1728395061728395,0.35714285714285715,0.3770491803278688,24.126250000000002,33.0,3.0,11.0,4.0,7.0,7.0,9.0,3.0,7.0,7.0,1.0,,0.4666666666666667,0.01875,0.020202020202020204,0.3333333333333333,0.3402061855670103,0.9393939393939394,0.375,0.6666666666666666,0.2,0.5714285714285714,1.0,0.3333333333333333,1.0,1.0,0.01639344262295082,,,,,,,
